('https://image1.ljcdn.com/420100-inspection/fb177c0f-74a9-4bb1-9c38-d855aaa1394b.jpg.296x216.jpg', '世茂锦绣长江三期，老证，南北通透4居室，中高楼层', '世茂锦绣长江三期  | 4室1厅 | 239.72平米 | 南 北 | 其他 | 有电梯', '中楼层(共50层)2009年建板塔结合  -  钟家村', '550万', '单价22944元/平米')
('https://image1.ljcdn.com/420100-inspection/58dbe17a-fc45-40b2-a690-f1d2ff615711.jpg.296x216.jpg', '交通便利，配套齐全，业主诚心出售。', '琴台颖园  | 6室3厅 | 123平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2000年建板楼  -  钟家村', '260万', '单价21139元/平米')
('https://image1.ljcdn.com/420100-inspection/1fabc0db-9a52-42c4-ba81-2b94b7c51c0e.jpg.296x216.jpg', '锦华华庭 南北通透两房 配套齐全 交通便利', '锦华华庭  | 2室2厅 | 83平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2008年建塔楼  -  七里庙', '143万', '单价17229元/平米')
('https://image1.ljcdn.com/420100-inspection/cba2ac30-4f4c-4b7e-9d45-ea7adb9b9865.jpg.296x216.jpg', '王家湾   赛博园   中间楼层', '赛博园  | 2室2厅 | 83.67平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2008年建板楼  -  王家湾', '135万', '单价16135元/平米')
('https://image1.ljcdn.com/420100-inspection/27a177de-406e-4db9-8198-b134d9d8794e.jpg.296x216.jpg', '高楼层 朝南一居室 首付加后期35万打包', '顶琇广场  | 1室1厅 | 46平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2010年建塔楼  -  王家湾', '84万', '单价18261元/平米')
('https://image1.ljcdn.com/420100-inspection/e5a56c36-195a-46e2-a88e-242e6220b942.JPG.296x216.jpg', '中海琴台华府 通透三房 低楼层 采光无遮挡', '中海琴台华府  | 3室2厅 | 124.79平米 | 南 北 | 其他 | 有电梯', '低楼层(共25层)2016年建板楼  -  七里庙', '280万', '单价22438元/平米')
('https://image1.ljcdn.com/420100-inspection/13ba6645-2bc6-4684-af32-c2b46455cd98.jpg.296x216.jpg', '润帝嘉园B区 3室2厅 200万', '润帝嘉园B区  | 3室2厅 | 132.44平米 | 南 北 | 其他', '中楼层(共6层)2003年建板楼  -  七里庙', '200万', '单价15102元/平米')
('https://image1.ljcdn.com/420100-inspection/ea26950f-20bb-4301-ade5-5cf55d5d56c2.jpg.296x216.jpg', '朗诗绿色街区，舒适三居，中高楼层，采光好', '朗诗绿色街区  | 3室2厅 | 88.47平米 | 南 | 其他 | 有电梯', '高楼层(共29层)2013年建板楼  -  王家湾', '158万', '单价17860元/平米')
('https://image1.ljcdn.com/420100-inspection/e8d27d11-95fe-4185-9903-e2103b45ea0e.jpg.296x216.jpg', '金桥港湾 花园 南北通透 3室2卫', '金桥港湾花园  | 3室2厅 | 121.98平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2008年建塔楼  -  钟家村', '248万', '单价20332元/平米')
('https://image1.ljcdn.com/420100-inspection/1e753f2c-db8e-43c2-9ce4-05278f089524.jpg.296x216.jpg', '雅丽花园一期刚需2房，老证诚心卖 地铁口看房方便', '雅丽花园一期  | 2室2厅 | 86.34平米 | 南 | 其他 | 无电梯', '低楼层(共7层)2000年建板楼  -  七里庙', '139万', '单价16100元/平米')
('https://image1.ljcdn.com/420100-inspection/test-bb8a0dd1-db7d-4d6a-85f6-23c984ac32da.png.296x216.jpg', '招商经典户型，楼层好，通风好，采光好', '招商公园1872二期瑞府  | 3室2厅 | 126.82平米 | 南 北 | 其他 | 有电梯', '中楼层(共29层)2016年建板楼  -  四新', '240万', '单价18925元/平米')
('https://image1.ljcdn.com/420100-inspection/5481c1aa-98f0-46b7-b4af-f01f405bca4c.jpg.296x216.jpg', '朗诗麦军  LOFT 采光很好 看房方便', '朗诗绿色街区  | 1室2厅 | 45平米 | 南 | 其他 | 有电梯', '低楼层(共24层)2013年建塔楼  -  王家湾', '70万', '单价15556元/平米')
('https://image1.ljcdn.com/420100-inspection/f0f6a26d-088e-4738-94bf-69565d356688.jpg.296x216.jpg', '世茂锦绣长江一期精装老证四房业主诚心出售', '世茂锦绣长江一期  | 4室2厅 | 157.42平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2009年建塔楼  -  钟家村', '442万', '单价28078元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8956efcd-9bf5-4b78-ae8b-b78b6ff57c50.png.296x216.jpg', '玫瑰园东村 王家湾地铁口 玫瑰街边 满五唯一 看房方便', '玫瑰园东村  | 2室1厅 | 58.9平米 | 南 北 | 其他', '高楼层(共8层)板楼  -  七里庙', '85万', '单价14432元/平米')
('https://image1.ljcdn.com/420100-inspection/0366fd13-6ac9-4395-ae5f-c9fabf756847.jpg.296x216.jpg', '顶琇广场 精装 小户型 70年产权 住宅 民水民电 有钥匙', '顶琇广场  | 1室0厅 | 45.53平米 | 北 | 其他 | 有电梯', '高楼层(共32层)2010年建塔楼  -  王家湾', '82万', '单价18011元/平米')
('https://image1.ljcdn.com/420100-inspection/test-16500a3d-42ba-4a20-8893-3c6abcb2818d.png.296x216.jpg', '鑫瑞小城故事，满五唯一，采光好，家电齐全，领包入住', '鑫瑞小城故事  | 2室1厅 | 65.73平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2009年建塔楼  -  王家湾', '115万', '单价17496元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadb43f49d9-acf9-4ec4-8688-bd1ee12052c3.jpg.296x216.jpg', '观澜国际经典小两方，总价低。。。。。', '观澜国际  | 2室1厅 | 79.45平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2015年建板塔结合  -  四新', '136万', '单价17118元/平米')
('https://image1.ljcdn.com/420100-inspection/a8c04688-c68b-437d-be32-a1f9d4a17a9e.JPG.296x216.jpg', '精装大三房 朝南向，中高楼层 房东诚售', '碧水晴天  | 3室2厅 | 133.1平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2007年建板楼  -  七里庙', '210万', '单价15778元/平米')
('https://image1.ljcdn.com/420100-inspection/test-71289a7b-93fa-4d2e-be33-c8c2405bea08.png.296x216.jpg', '南国明珠 南北通透大三房 诚心出售 看房方便', '南国明珠一期  | 3室2厅 | 132平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  王家湾', '220万', '单价16667元/平米')
('https://image1.ljcdn.com/420100-inspection/41cc092d-64aa-4b2d-9d0e-7ec62d0009e0.jpg.296x216.jpg', '此房老证，楼层好，采光充足，配套设施齐全', '翰林苑小区  | 2室2厅 | 92.1平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  四新', '130万', '单价14116元/平米')
('https://image1.ljcdn.com/420100-inspection/6680d95a-8863-41ff-ae1c-4a2a01aebafc.jpg.296x216.jpg', '金桥嘉园 配套设施齐全 交通方便', '金桥嘉园  | 2室2厅 | 99.83平米 | 南 | 其他 | 有电梯', '低楼层(共12层)2003年建塔楼  -  钟家村', '240万', '单价24041元/平米')
('https://image1.ljcdn.com/420100-inspection/07ab81c1-e824-4749-a07c-2ef242703f6b.jpg.296x216.jpg', '苹果甸 酒店公寓 40年产权 总价低 王家湾玫瑰街边', '苹果甸  | 1室1厅 | 42平米 | 西 | 其他', '中楼层(共19层)2012年建塔楼  -  王家湾', '53万', '单价12620元/平米')
('https://image1.ljcdn.com/420100-inspection/test-30ef338a-b302-4ba8-a2d7-0e2aaef31ca5.png.296x216.jpg', '王家湾二桥西村社区老证两房中间楼层南北户型', '二桥街桥西社区  | 2室1厅 | 54.01平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  王家湾', '97万', '单价17960元/平米')
('https://image1.ljcdn.com/420100-inspection/4554b699-48b7-45da-a86b-bbea318ea090.jpg.296x216.jpg', '此房开发商装修，诚心处理房产 中间楼层 户型方正', '世茂锦绣长江一期  | 6室2厅 | 290.69平米 | 东 南 北 | 其他 | 有电梯', '中楼层(共55层)2007年建塔楼  -  钟家村', '750万', '单价25801元/平米')
('https://image1.ljcdn.com/420100-inspection/708db5a8-8497-417c-b2ec-21eb56d83510.jpg.296x216.jpg', '中海琴台华府 南北通透大三房 带车位', '中海琴台华府  | 3室2厅 | 126.79平米 | 南 | 其他 | 有电梯', '高楼层(共41层)2016年建板楼  -  七里庙', '300万', '单价23662元/平米')
('https://image1.ljcdn.com/420100-inspection/c85e6782-d92c-4fe1-a79e-d6a0b5d0cd1f.JPG.296x216.jpg', '绿地经典两房户型 毛坯房 可随自己的喜好随意装修！', '绿地中央广场  | 2室2厅 | 86平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2015年建板楼  -  四新', '138万', '单价16047元/平米')
('https://image1.ljcdn.com/420100-inspection/test-82a3c1ce-c713-4c2b-8073-08c4153917db.png.296x216.jpg', '江腾广场旁广电兰亭都荟两室两厅中高楼层毛坯房', '广电兰亭都荟  | 2室2厅 | 76.16平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2015年建板塔结合  -  钟家村', '156万', '单价20484元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload1d3b8091-6d90-4eb7-bce4-8a9b6b241f66.jpg.296x216.jpg', '毛坯 中间楼层 采光充足 看房方便', '惠民苑二期  | 2室1厅 | 78.06平米 | 南 北 | 其他', '中楼层(共18层)板楼  -  王家湾', '95万', '单价12171元/平米')
('https://image1.ljcdn.com/420100-inspection/fc410dcb-5caf-489b-8452-85daaaaae1e6.jpg.296x216.jpg', '颐翠苑 2室2厅 228万', '颐翠苑  | 2室2厅 | 94.45平米 | 南 | 精装', '高楼层(共26层)2006年建塔楼  -  钟家村', '228万', '单价24140元/平米')
('https://image1.ljcdn.com/420100-inspection/c7525717-476f-4ad4-87b2-17394544860a.jpg.296x216.jpg', '汉阳市政机械化宿舍 2室1厅 75万', '汉阳市政机械化宿舍  | 2室1厅 | 55.32平米 | 南 北 | 其他', '低楼层(共7层)板楼  -  七里庙', '75万', '单价13558元/平米')
('https://image1.ljcdn.com/420100-inspection/20256dd0-be0d-445b-b767-9a088d1ceb6a.jpg.296x216.jpg', '4、6双地铁口，带暖气南北通透三房，老证', '闽东国际  | 3室2厅 | 135.18平米 | 南 北 | 其他 | 有电梯', '低楼层(共29层)2006年建塔楼  -  钟家村', '288万', '单价21305元/平米')
('https://image1.ljcdn.com/420100-inspection/36596e49-c9ad-4a2a-a3d0-9ca5d9ffa9d9.jpg.296x216.jpg', '复地翠微新城四期 老证三房 业主诚心出售 看房方便', '复地翠微新城四期  | 3室2厅 | 141.35平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2003年建板楼  -  钟家村', '313万', '单价22144元/平米')
('https://image1.ljcdn.com/420100-inspection/test-706904a3-37f4-42f2-acfa-56b6d8166a29.png.296x216.jpg', '金桥港湾花园 全朝南两房 老证 地铁6号线建港站', '金桥港湾花园  | 2室2厅 | 82.73平米 | 东南 | 其他 | 有电梯', '高楼层(共11层)2006年建塔楼  -  钟家村', '159万', '单价19220元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7f7e3691-0ac9-4f5b-9392-639143c18d5e.png.296x216.jpg', '钟家村双地铁口 都市兰亭 少有朝南一室', '都市兰亭  | 1室0厅 | 46.61平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2007年建塔楼  -  钟家村', '123万', '单价26390元/平米')
('https://image1.ljcdn.com/420100-inspection/3ce9d3e1-938f-4e3f-b24d-8c4164650dc0.jpg.296x216.jpg', '复式精装四房 老证！公摊低！低单价！南北通好房！', '桃花岛城市花园三期吉星佳地  | 4室2厅 | 135.9平米 | 东南 | 其他 | 无电梯', '高楼层(共5层)2005年建板楼  -  七里庙', '196万', '单价14423元/平米')
('https://image1.ljcdn.com/420100-inspection/8539db78-6955-4902-8011-e7e4876f5b1c.JPG.296x216.jpg', '芳草园 2室1厅 115万', '芳草园  | 2室1厅 | 75.77平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2000年建塔楼  -  七里庙', '115万', '单价15178元/平米')
('https://image1.ljcdn.com/420100-inspection/bc6527c5-4392-4eec-ad6b-1d40045cf2b4.jpg.296x216.jpg', '王家湾地铁口 电梯房 中间楼层 精装修 业主诚心卖', '苹果甸  | 1室1厅 | 71.14平米 | 南 | 精装', '中楼层(共19层)2012年建塔楼  -  王家湾', '73万', '单价10262元/平米')
('https://image1.ljcdn.com/420100-inspection/fcb57100-3e0d-4658-bceb-684b033945aa.JPG.296x216.jpg', '此房为毛坯户型南北通透大三房采光充足一线看江视野好', '世茂锦绣长江五期  | 3室2厅 | 145.6平米 | 南 北 | 其他 | 有电梯', '低楼层(共57层)2016年建板楼  -  钟家村', '360万', '单价24726元/平米')
('https://image1.ljcdn.com/420100-inspection/8840e7b0-d381-49bd-b0f9-e5cee394e051.jpg.296x216.jpg', '国信新城三期 3室2厅 190万', '国信新城三期  | 3室2厅 | 125平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2000年建板塔结合  -  七里庙', '190万', '单价15200元/平米')
('https://image1.ljcdn.com/420100-inspection/f9eabb4e-c53e-4881-821c-8f9282cd2745.jpg.296x216.jpg', '汉阳武房三期 老证 公摊少 通透两房拎包入住', '武房三期  | 2室2厅 | 83.49平米 | 南 | 其他', '高楼层(共7层)暂无数据  -  七里庙', '118万', '单价14134元/平米')
('https://image1.ljcdn.com/420100-inspection/ea21e53e-79ba-4fa3-825c-d0b75537e2ee.jpg.296x216.jpg', '七里香苑精装修 地铁沿线  户型方正两房', '七里香苑  | 2室1厅 | 68.65平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2010年建塔楼  -  七里庙', '125万', '单价18209元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadd2ff11ff-311b-49ca-a12d-c1d8dacf2e23.jpg.296x216.jpg', '五琴里社区 2室1厅 105万', '五琴里社区  | 2室1厅 | 55.26平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2000年建板楼  -  钟家村', '105万', '单价19002元/平米')
('https://image1.ljcdn.com/420100-inspection/75740dc9-10ab-48db-99d8-b37c994136fc.JPG.296x216.jpg', '绿地新都会 精装修 小三房 高楼层 业主诚心卖', '绿地中央广场  | 3室2厅 | 88.84平米 | 南 | 其他 | 有电梯', '中楼层(共34层)2013年建板楼  -  四新', '170万', '单价19136元/平米')
('https://image1.ljcdn.com/420100-inspection/test-dc099491-5b60-4fb5-8673-050c13080b8a.png.296x216.jpg', '水仙里社区 2室1厅 100万', '水仙里社区  | 2室1厅 | 70.76平米 | 南 | 其他', '中楼层(共7层)暂无数据  -  王家湾', '100万', '单价14133元/平米')
('https://image1.ljcdn.com/420100-inspection/test-85e5025a-4a0f-46bd-b673-b2c5db151632.png.296x216.jpg', '归元寺旁精装房户型方正采光好家电齐全随时可看', '复地翠微新城四期  | 2室2厅 | 99.18平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  钟家村', '200万', '单价20166元/平米')
('https://image1.ljcdn.com/420100-inspection/aef58397-8701-445a-aacb-2f5cf80ae538.jpg.296x216.jpg', '汉阳十里铺B出口 七里晴川精装 复式 适合三代同堂', '七里晴川  | 5室2厅 | 168平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  七里庙', '260万', '单价15477元/平米')
('https://image1.ljcdn.com/420100-inspection/3397f7f0-a282-4726-8901-3d1c0b3ea910.jpg.296x216.jpg', '龙阳1号朝南精典两房 一线湖景视野好 居家装修', '龙阳1号  | 2室2厅 | 89.92平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2013年建板塔结合  -  王家湾', '175万', '单价19462元/平米')
('https://image1.ljcdn.com/420100-inspection/6fbb4bd3-4ee1-44a2-a13d-6f345195b62a.jpg.296x216.jpg', '五琴里社区正规三室 楼梯房 公摊小', '五琴里社区  | 3室2厅 | 116.5平米 | 东 北 | 其他 | 无电梯', '中楼层(共8层)2000年建板楼  -  钟家村', '188万', '单价16138元/平米')
('https://image1.ljcdn.com/420100-inspection/dd0b0565-fb42-4f13-b949-b9fad9597e3e.jpg.296x216.jpg', '南国明珠三期 南北通透 老证 精装 交通便利', '南国明珠三期  | 2室2厅 | 87.66平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2011年建板楼  -  王家湾', '185万', '单价21105元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload34dae1c8-5829-42ba-b2d8-81f15500de98.jpg.296x216.jpg', '中间楼层，采光充足，户型方正，正规两房', '博力花园  | 2室1厅 | 79.24平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1998年建塔楼  -  钟家村', '120万', '单价15144元/平米')
('https://image1.ljcdn.com/420100-inspection/19eb6077-e2ef-467d-bd9c-d1930c308ec1.JPG.296x216.jpg', '【链家真房源】观澜御苑 2室2厅 精装修 满两年 可观湖', '观澜御苑  | 2室2厅 | 117.44平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)2013年建板楼  -  四新', '210万', '单价17882元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8538b181-b9da-4497-9175-0705de25afda.png.296x216.jpg', '绿地 精装修 两居室 户型方正 拎包入住 房东诚心卖', '绿地中央广场  | 2室2厅 | 89.75平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2013年建板楼  -  四新', '160万', '单价17828元/平米')
('https://image1.ljcdn.com/420100-inspection/cce8e7d8-0833-4437-afe9-4ad222c43a0d.jpg.296x216.jpg', '玉龙路地铁口，玫瑰嘉园，正规一室一厅，精装老证！', '玫瑰西苑社区嘉园小区  | 1室1厅 | 54.49平米 | 南 | 简装', '高楼层(共7层)1998年建板楼  -  王家湾', '83万', '单价15233元/平米')
('https://image1.ljcdn.com/420100-inspection/546951d4-eb49-4721-bb0d-3bb5d85d494d.jpg.296x216.jpg', '电梯房  两房朝南  户型方正  带大阳台', '五里汉城  | 2室2厅 | 78.31平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2005年建板楼  -  钟家村', '152万', '单价19411元/平米')
('https://image1.ljcdn.com/420100-inspection/c7574713-8f84-43df-9615-4124aed7ca78.jpg.296x216.jpg', '墨水湖公园旁 精装两房 户型方正 老证看房方便', '龙阳1号  | 2室1厅 | 88.76平米 | 东 | 其他 | 有电梯', '低楼层(共32层)2013年建板楼  -  王家湾', '180万', '单价20280元/平米')
('https://image1.ljcdn.com/420100-inspection/18c9fc30-e3b7-42a4-b570-2c3f34b55cbc.jpg.296x216.jpg', '精装电梯高层，业主诚意出售，看房方便', '闽东国际  | 2室2厅 | 101.55平米 | 北 | 其他 | 有电梯', '中楼层(共28层)2008年建塔楼  -  钟家村', '217万', '单价21369元/平米')
('https://image1.ljcdn.com/420100-inspection/test-006f2d1a-28f2-44eb-b4e0-2eec82f9f670.png.296x216.jpg', '七里庙罗七路 国信馨园香樟水岸 精装两房 有钥匙看房', '国信馨园  | 2室1厅 | 81.14平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2008年建板楼  -  七里庙', '146万', '单价17994元/平米')
('https://image1.ljcdn.com/420100-inspection/c2c680ac-31d7-4ddf-aa78-cc4fec2e9b59.jpg.296x216.jpg', '阳城景园 精装4房 房东诚售 老证 中高楼层 户型方正', '阳城景园  | 4室2厅 | 153平米 | 南 | 其他 | 有电梯', '高楼层(共12层)2004年建板楼  -  七里庙', '275万', '单价17974元/平米')
('https://image1.ljcdn.com/420100-inspection/ed5c041a-9f08-472b-97ca-4d08ff5c897b.jpg.296x216.jpg', '武房三期 2室2厅 120万', '武房三期  | 2室2厅 | 83.8平米 | 东南 | 其他', '中楼层(共7层)暂无数据  -  七里庙', '120万', '单价14320元/平米')
('https://image1.ljcdn.com/420100-inspection/565cb0a5-0d77-413f-a9a6-88e152534b27.jpg.296x216.jpg', '蓝江家园  精装三房  满五唯一  后期税费低', '蓝江家园  | 3室2厅 | 119.67平米 | 南 | 其他', '高楼层(共8层)2003年建板楼  -  钟家村', '226万', '单价18886元/平米')
('https://image1.ljcdn.com/420100-inspection/d46324b9-7bc3-45af-ae22-fa508b3e3e1d.JPG.296x216.jpg', '绿色晴川 3室1厅 175万', '绿色晴川  | 3室1厅 | 122.22平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  七里庙', '175万', '单价14319元/平米')
('https://image1.ljcdn.com/420100-inspection/3a948393-52fa-45b3-a7e1-75bb47e1257b.jpg.296x216.jpg', '绿地中.央广场通透毛坯大三房 诚心出售 随时看房', '绿地中央广场  | 3室1厅 | 129.3平米 | 南 北 | 其他 | 有电梯', '高楼层(共34层)2014年建板楼  -  四新', '225万', '单价17402元/平米')
('https://image1.ljcdn.com/420100-inspection/e238b9f3-edce-40b2-a226-9224c687b7f0.jpg.296x216.jpg', '水仙里社区 2室2厅 118万', '水仙里社区  | 2室2厅 | 85平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1993年建板楼  -  王家湾', '118万', '单价13883元/平米')
('https://image1.ljcdn.com/420100-inspection/f246523d-8233-465a-82d8-585aa87384d5.jpg.296x216.jpg', '华润一期精装三居室，通透，诚心出售！！！', '华润中央公园一期  | 3室2厅 | 97.5平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)2009年建板楼  -  七里庙', '210万', '单价21539元/平米')
('https://image1.ljcdn.com/420100-inspection/test-885d926f-5d77-4339-bbca-35932bc9f013.png.296x216.jpg', '国信馨园 大两房 户型好 低楼层 高性J比 随时看房', '国信馨园  | 2室2厅 | 83.2平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2007年建板楼  -  七里庙', '142万', '单价17068元/平米')
('https://image1.ljcdn.com/420100-inspection/09011508-de3f-47a3-8065-6c5317c17fca.jpg.296x216.jpg', '武房二期 通透大三房 户型方正 业主诚心出售', '武房二期  | 3室2厅 | 112.39平米 | 南 北 | 其他', '中楼层(共8层)1997年建板楼  -  七里庙', '148万', '单价13169元/平米')
('https://image1.ljcdn.com/420100-inspection/test-700939d6-bb89-4f49-9501-c547f821534e.png.296x216.jpg', '钰龙湾 3室2厅 205万', '钰龙湾  | 3室2厅 | 113.5平米 | 南 北 | 其他', '中楼层(共40层)2016年建板楼  -  七里庙', '205万', '单价18062元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c350eb1b-90d7-47b1-bdda-e89795eadbab.png.296x216.jpg', '世茂锦绣长江五期毛坯三房 一线看江无遮挡有钥匙', '世茂锦绣长江五期  | 3室2厅 | 106.51平米 | 东南 | 其他 | 有电梯', '高楼层(共53层)2016年建板楼  -  钟家村', '288万', '单价27040元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c24ab95b-8c08-48e9-96fc-0cbcb1f3e245.png.296x216.jpg', '王家湾龙阳村 老证中装 通透两房 配套齐全', '新澳蓝草坪  | 2室2厅 | 79.54平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2008年建板楼  -  王家湾', '147万', '单价18482元/平米')
('https://image1.ljcdn.com/420100-inspection/96a75d49-e8ac-47a8-ba0e-b472526fca68.JPG.296x216.jpg', '七里晴川 4室3厅 245万', '七里晴川  | 4室3厅 | 149.79平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  七里庙', '245万', '单价16357元/平米')
('https://image1.ljcdn.com/420100-inspection/6c807443-1a34-4d55-96e6-997c0c441893.jpg.296x216.jpg', '月湖琴声高区景观朝南小3房 采光好视野佳', '月湖琴声  | 3室1厅 | 104平米 | 南 | 其他 | 有电梯', '高楼层(共45层)2014年建塔楼  -  七里庙', '235万', '单价22597元/平米')
('https://image1.ljcdn.com/420100-inspection/046561fa-9874-4146-9f54-f1d562b109b8.jpg.296x216.jpg', '玫瑰街水仙里社区 温馨两居室 业主诚心出售', '水仙里社区  | 2室1厅 | 79.86平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1993年建板楼  -  王家湾', '108万', '单价13524元/平米')
('https://image1.ljcdn.com/420100-inspection/75994357-4a02-4918-aab7-9c5e9652b071.jpg.296x216.jpg', '万科汉阳国际， 舒适2居，双阳台，诚心出售', '万科汉阳国际  | 2室1厅 | 78平米 | 南 | 其他 | 有电梯', '高楼层(共34层)2015年建板楼  -  王家湾', '145万', '单价18590元/平米')
('https://image1.ljcdn.com/420100-inspection/5ef7295f-1999-43dd-8d39-93bdb4aeab31.jpg.296x216.jpg', '钟家村铜锣湾旁方正三房 老证少税', '鹦鹉大道17号  | 3室2厅 | 87.45平米 | 南 北 | 其他', '高楼层(共8层)板楼  -  钟家村', '195万', '单价22299元/平米')
('https://image1.ljcdn.com/420100-inspection/d83675b1-3daa-4677-80a3-82366efba2ee.jpg.296x216.jpg', '华润二期 中高楼层 全南大两居 采光好 视野开阔', '华润置地中央公园二期  | 2室1厅 | 91.76平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2013年建板塔结合  -  七里庙', '215万', '单价23431元/平米')
('https://image1.ljcdn.com/420100-inspection/test-6499b76f-34bd-42b0-9a25-2a46e3cc5655.png.296x216.jpg', '老证税费少 户型方正 南北通透三房二卫，出行交通方便', '金源华庭  | 3室2厅 | 136.62平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2006年建板楼  -  钟家村', '240万', '单价17567元/平米')
('https://image1.ljcdn.com/420100-inspection/2ff935f0-423c-49ad-89ea-0c2afdc59d1d.jpg.296x216.jpg', '世茂锦绣长江四期南北通透三房，少有的户型品质享受。', '世茂锦绣长江四期  | 3室2厅 | 90.07平米 | 南 北 | 其他 | 有电梯', '低楼层(共32层)2015年建板楼  -  钟家村', '240万', '单价26646元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload7920d78d-622d-4d1d-bd4a-81cd393db4e5.jpg.296x216.jpg', '惠民苑一期   中间楼层    精装修', '惠民苑一期  | 3室2厅 | 91.32平米 | 南 北 | 其他', '低楼层(共11层)板楼  -  王家湾', '110万', '单价12046元/平米')
('https://image1.ljcdn.com/420100-inspection/test-e616729c-a2f5-4cad-ba75-efe4346c2d32.png.296x216.jpg', '全新精装修 客厅风管机 有衣帽间 拎包入住', '广电兰亭都荟  | 3室1厅 | 89.88平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2015年建板塔结合  -  钟家村', '205万', '单价22809元/平米')
('https://image1.ljcdn.com/420100-inspection/test-54bd952f-5893-4e04-8dd7-c3f7c1761ed0.png.296x216.jpg', '坡顶复式，利用率高，产证满五年，后期税费少', '金桥港湾花园  | 2室2厅 | 79.37平米 | 西南 | 其他 | 有电梯', '高楼层(共11层)2007年建塔楼  -  钟家村', '155万', '单价19529元/平米')
('https://image1.ljcdn.com/420100-inspection/test-475cedff-b7cd-48d2-85c6-13ba79433d19.png.296x216.jpg', '南国明珠一期，复式楼，装修好，采光不错。', '南国明珠一期  | 5室2厅 | 205.54平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  王家湾', '300万', '单价14596元/平米')
('https://image1.ljcdn.com/420100-inspection/e2387f59-8b2d-4844-9521-0ec3a2400a9f.jpg.296x216.jpg', '龙阳1号精装6房看湖，环境优美，地理位置好', '龙阳1号  | 6室2厅 | 189平米 | 东南 | 其他 | 有电梯', '低楼层(共46层)2015年建板楼  -  王家湾', '410万', '单价21694元/平米')
('https://image1.ljcdn.com/420100-inspection/6f3e35f0-5af1-4d1e-8594-beff44e3fdfb.jpg.296x216.jpg', '水仙里社区 2室1厅 106万', '水仙里社区  | 2室1厅 | 72.75平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1993年建板楼  -  王家湾', '106万', '单价14571元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload35defe53-2af0-4ce9-b83e-24d04591d891.jpg.296x216.jpg', '出行便利，配套成熟，生活出行便利', '琴台村  | 3室1厅 | 137.17平米 | 南 | 其他 | 无电梯', '中楼层(共8层)2008年建塔楼  -  钟家村', '235万', '单价17133元/平米')
