('https://image1.ljcdn.com/420100-inspection/test-49ee7212-dcad-403a-ad57-14c7585a243c.png.296x216.jpg', '满五唯一 税费低 品质两房 全明户型 两房朝南', '阳电里  | 2室1厅 | 66.2平米 | 南 | 简装 | 无电梯', '中楼层(共8层)2003年建塔楼  -  唐家墩', '115万', '单价17372元/平米')
('https://image1.ljcdn.com/420100-inspection/53d68c5e-64ff-4b0b-b6f3-0263e0a25678.jpg.296x216.jpg', '育才三村 3室1厅 150万', '育才三村  | 3室1厅 | 79.34平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1991年建板楼  -  育才花桥', '150万', '单价18906元/平米')
('https://image1.ljcdn.com/420100-inspection/e61e1268-e859-42da-b530-71ab06d43d0d.jpg.296x216.jpg', '百合苑 5室1厅 310万', '百合苑  | 5室1厅 | 190.05平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  百步亭', '310万', '单价16312元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadd06d2d5f-b7ff-47e9-b45b-9445959e51b0.jpg.296x216.jpg', '融创公园一号，自有物业 管理规范 2房朝南户型', '融创公园壹号  | 2室2厅 | 81.75平米 | 南 | 其他', '低楼层(共22层)2015年建板楼  -  塔子湖', '145万', '单价17738元/平米')
('https://image1.ljcdn.com/420100-inspection/54e88ae0-ce87-45a0-9dd8-af0e3efe6d5a.jpg.296x216.jpg', '高雄路正规两房两厅 居家装修 南北通透 全明户型', '高雄路25号  | 2室2厅 | 86.85平米 | 东南 西北 | 其他', '中楼层(共8层)1998年建板楼  -  台北香港路', '145万', '单价16696元/平米')
('https://image1.ljcdn.com/420100-inspection/test-16055a9d-7db6-4f2b-9415-cd667b150c5f.png.296x216.jpg', '金岛御璟世家跃境 次新房 南北通透三房！', '金岛御璟世家跃境  | 3室2厅 | 115平米 | 南 北 | 其他 | 有电梯', '低楼层(共46层)2017年建板楼  -  后湖', '234万', '单价20348元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload9d718cdc-077b-422b-9e96-945003269519.jpg.296x216.jpg', '小区中间，精装带地暖，新证无贷款，房东诚售', '晋合金桥世家  | 5室2厅 | 220.4平米 | 南 北 | 精装 | 有电梯', '高楼层(共32层)2012年建板楼  -  后湖', '700万', '单价31761元/平米')
('https://image1.ljcdn.com/420100-inspection/47b30c4c-d437-48b1-b08b-68850a79330c.jpg.296x216.jpg', '金涛翰林院大三房纯毛坯诚意出售南北通透户型哦', '金涛翰林苑  | 3室2厅 | 123.61平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2009年建塔楼  -  二七', '249万', '单价20145元/平米')
('https://image1.ljcdn.com/420100-inspection/test-83c836cd-804d-4c8c-901c-b70270370c98.png.296x216.jpg', '球场路 简装修大两房  产证满年，户型方正，位置优越', '球场路16到50号  | 2室2厅 | 104.72平米 | 西南 | 简装 | 无电梯', '高楼层(共9层)1998年建板楼  -  台北香港路', '175万', '单价16712元/平米')
('https://image1.ljcdn.com/420100-inspection/test-30268e55-2ca1-4cce-8c0b-b2cfddef3a2f.png.296x216.jpg', '融科天城三期精装修      正规两室次卧出阳台', '融科天城三期  | 2室2厅 | 66.18平米 | 东 | 其他 | 有电梯', '中楼层(共32层)2012年建塔楼  -  三阳路', '222万', '单价33545元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadd8e95a31-ac7e-4335-a54b-fb6e1cc4a01b.jpg.296x216.jpg', '纯毛坯两房 户型方正 小区环境优越 宜居', '瑞景天成  | 2室1厅 | 85.5平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2015年建板塔结合  -  后湖', '149万', '单价17427元/平米')
('https://image1.ljcdn.com/420100-inspection/87a400b6-d8fd-481d-a82f-0e6ff7e567f5.jpg.296x216.jpg', '吉祥谷70年产权的复式楼，买一层送一层，老证', '吉祥谷  | 2室1厅 | 55.11平米 | 西南 | 其他', '中楼层(共18层)2005年建塔楼  -  后湖', '100万', '单价18146元/平米')
('https://image1.ljcdn.com/420100-inspection/c9dd6b94-f776-4725-8d22-d80b15a1c452.jpg.296x216.jpg', '同心阁   电梯房 精装四室 采光好 格局方正 交通方便', '江大路20号  | 4室2厅 | 179.51平米 | 南 北 | 其他', '中楼层(共12层)1999年建板楼  -  育才花桥', '378万', '单价21058元/平米')
('https://image1.ljcdn.com/420100-inspection/bf1ca431-f305-44a7-ae1c-535ffdd43dad.jpg.296x216.jpg', '汉广的大毛坯三房 证满两年 南北通透双阳台 中高楼层', '汉口城市广场三期  | 3室2厅 | 97平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共33层)2015年建塔楼  -  后湖', '240万', '单价24743元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload04a38ba2-7a6f-4133-b613-e0c061f532a3.JPG.296x216.jpg', '时代豪苑，老证，一线江景，精装保养好', '时代豪苑  | 3室1厅 | 211.65平米 | 南 | 其他 | 有电梯', '中楼层(共56层)2007年建板楼  -  三阳路', '650万', '单价30712元/平米')
('https://image1.ljcdn.com/420100-inspection/34648e66-ca61-4a87-9e08-61166c04cf90.jpg.296x216.jpg', '奥林紫园 高楼层采光好 地铁8号线中一路站  配套永旺', '奥林紫园  | 2室2厅 | 95.15平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)2013年建塔楼  -  塔子湖', '175万', '单价18393元/平米')
('https://image1.ljcdn.com/420100-inspection/a20968ef-72cd-4b6f-9334-d44594936312.jpg.296x216.jpg', '精装三房真漂亮，复式设计真时尚。拎包入住，中间楼层', '众联天美国际  | 3室2厅 | 53平米 | 北 | 其他 | 有电梯', '中楼层(共17层)2014年建板楼  -  塔子湖', '100万', '单价18868元/平米')
('https://image1.ljcdn.com/420100-inspection/2bb456a3-62da-4039-b8d5-87fa77ea1363.jpg.296x216.jpg', '时代豪苑 2室2厅 320万', '时代豪苑  | 2室2厅 | 105.53平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2007年建板楼  -  三阳路', '320万', '单价30324元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadfde8d8c8-902b-4794-bf0a-86d1b6e277b5.jpg.296x216.jpg', '幸福时代  单价低大四房 送露台 南北通透 采光充足 急', '幸福时代  | 4室2厅 | 130平米 | 南 北 | 其他 | 有电梯', '低楼层(共32层)2011年建板楼  -  百步亭', '265万', '单价20385元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload6d54a549-c179-49c9-8c00-5cc9673d5fb3.jpg.296x216.jpg', '百步亭两房 老证税少 步梯房低楼层 公摊小 随时可看', '安居苑C区  | 2室2厅 | 89.96平米 | 南 | 其他 | 无电梯', '低楼层(共7层)1999年建板楼  -  百步亭', '135万', '单价15007元/平米')
('https://image1.ljcdn.com/420100-inspection/101172a8-2ea6-4d2d-8bd4-bb2098edcb20.jpg.296x216.jpg', '新证无贷款 地铁口 全新精装修 未入住过 户型采光好', '越秀星汇君泊  | 3室1厅 | 89平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2017年建板楼  -  塔子湖', '205万', '单价23034元/平米')
('https://image1.ljcdn.com/420100-inspection/f56ac2de-54db-43ca-9ed7-fe1b1cacfd82.jpg.296x216.jpg', '小南湖大厦 三房两厅一厨一卫 老证', '小南湖大厦  | 3室1厅 | 115平米 | 南 | 其他 | 有电梯', '中楼层(共12层)1998年建塔楼  -  台北香港路', '178万', '单价15479元/平米')
('https://image1.ljcdn.com/420100-inspection/fd670100-cca3-4fa0-9452-ea3a32b1cf92.jpg.296x216.jpg', '单价不到12000，老证，顶楼复式，公摊小', '宏宇绿色新都  | 6室2厅 | 252.54平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2011年建板楼  -  后湖', '299万', '单价11840元/平米')
('https://image1.ljcdn.com/420100-inspection/255ca553-cbc0-4e15-ac99-464a538f79b5.jpg.296x216.jpg', '融创公园壹号 2室1厅 147万', '融创公园壹号  | 2室1厅 | 81平米 | 南 | 其他', '高楼层(共22层)2015年建板楼  -  塔子湖', '147万', '单价18149元/平米')
('https://image1.ljcdn.com/420100-inspection/71e9ac3f-9470-41cf-a1e4-e9e456ed021b.JPG.296x216.jpg', '三阳金城通透精装大两房 一线看江 中 央空调 另扩5平', '三阳金城  | 3室2厅 | 115.51平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)2011年建板楼  -  三阳路', '410万', '单价35495元/平米')
('https://image1.ljcdn.com/420100-inspection/7848bc15-ae47-4ef7-989f-41810a16884d.JPG.296x216.jpg', '正规三房两厅两卫，南北通透，全明户型，办公装修。', '融科天城二期  | 3室2厅 | 149.45平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2011年建板楼  -  三阳路', '550万', '单价36802元/平米')
('https://image1.ljcdn.com/420100-inspection/b70931e3-8016-47c7-9bc8-7afad036ed09.jpg.296x216.jpg', '台北沁园 1室1厅 89万', '台北沁园  | 1室1厅 | 33.71平米 | 南 | 其他 | 有电梯', '高楼层(共26层)2011年建塔楼  -  台北香港路', '89万', '单价26402元/平米')
('https://image1.ljcdn.com/420100-inspection/a592b445-3247-4833-818a-2d543d2686d3.jpg.296x216.jpg', '华盛路光明上海公馆朝南-带阳台-毛坯两房出售', '光明上海公馆  | 2室1厅 | 77.59平米 | 南 | 其他', '中楼层(共38层)2016年建板塔结合  -  塔子湖', '158万', '单价20364元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada2a008be-b920-4ec3-9a3d-bf30afa8d305.jpg.296x216.jpg', '怡康苑南区，错层大三房，中间楼层，爬楼不累。', '怡康苑南区  | 3室2厅 | 129.15平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2003年建板楼  -  百步亭', '243万', '单价18816元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadf2b8274f-51c7-406b-8428-bf4d64a138e1.jpg.296x216.jpg', '塔子湖东路越秀星汇君泊-朝南精装两房出售', '越秀星汇君泊  | 2室2厅 | 91.54平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2016年建板塔结合  -  塔子湖', '195万', '单价21303元/平米')
('https://image1.ljcdn.com/420100-inspection/410c620b-139a-41cf-821c-5a9741c62714.jpg.296x216.jpg', '同安家园精装两房 前后无遮挡 后期税费低 房东诚意卖', '统建同安家园  | 2室2厅 | 91.61平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2009年建塔楼  -  后湖', '170万', '单价18557元/平米')
('https://image1.ljcdn.com/420100-inspection/12282f93-1620-445f-9188-92b08b9c38ad.jpg.296x216.jpg', '东立国际高楼层全明户型 前后无遮挡 白天不开灯', '东立国际  | 1室1厅 | 38平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2007年建塔楼  -  二七', '90万', '单价23685元/平米')
('https://image1.ljcdn.com/420100-inspection/246aae02-f7aa-4c95-8c97-70241a083f16.jpg.296x216.jpg', '朝南两房老证无贷款    中高楼层采光无遮挡', '景兰苑  | 2室2厅 | 84.99平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2008年建塔楼  -  百步亭', '149万', '单价17532元/平米')
('https://image1.ljcdn.com/420100-inspection/d0ef9fc7-1227-42ee-bbb4-4586bc89cd85.jpg.296x216.jpg', '堤角 锦湖金利花园二期 毛坯 三房 南北通透 随时看房', '锦湖金利花园二期  | 3室1厅 | 122.66平米 | 南 北 | 毛坯', '中楼层(共18层)2012年建塔楼  -  堤角', '200万', '单价16306元/平米')
('https://image1.ljcdn.com/420100-inspection/0b9573de-b1cb-4c21-af58-a5647b3e4df9.jpg.296x216.jpg', '现代城电梯2房中等装修通透户型业主诚心卖', '现代城一区  | 2室2厅 | 92.76平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2009年建板楼  -  百步亭', '203万', '单价21885元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadc201075e-c9d3-4460-9d71-8d1eac5b7f1e.jpg.296x216.jpg', '此房两证已经满了两年，无贷诚心卖，南北通透双阳台！', '星海蓝天  | 4室2厅 | 128.71平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2004年建塔楼  -  二七', '450万', '单价34963元/平米')
('https://image1.ljcdn.com/420100-inspection/c16c1ac1-d8a6-442b-ae47-7e3c257dfb1e.jpg.296x216.jpg', '江岸区 后湖大道  纯毛坯 福星惠誉榜样 正规二房', '福星惠誉榜YOUNG  | 2室1厅 | 86平米 | 南 | 其他', '低楼层(共39层)暂无数据  -  百步亭', '148万', '单价17210元/平米')
('https://image1.ljcdn.com/420100-inspection/8f1411e5-99cf-4ee8-b8c2-286f943907af.jpg.296x216.jpg', '怡康苑洋房 70平私家大院 满五唯一 采光通风好', '怡康苑北区  | 4室1厅 | 173.59平米 | 南 北 | 其他 | 无电梯', '低楼层(共4层)2003年建板楼  -  百步亭', '350万', '单价20163元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload08762f3e-ddc2-4867-8957-0cc1b8874b02.jpg.296x216.jpg', '百步亭金桥汇2期，阳台正对小区花园，景观好！', '百步亭金桥汇II期  | 5室2厅 | 162.96平米 | 南 北 | 其他', '低楼层(共46层)2017年建暂无数据  -  塔子湖', '305万', '单价18717元/平米')
('https://image1.ljcdn.com/420100-inspection/e6e4da5f-1ebc-4557-8f09-68da03e8807f.jpg.296x216.jpg', '东立国际 1室1厅 85万', '东立国际  | 1室1厅 | 37.91平米 | 北 | 其他 | 有电梯', '高楼层(共19层)2007年建塔楼  -  二七', '85万', '单价22422元/平米')
('https://image1.ljcdn.com/420100-inspection/e4576804-41d4-483c-8e95-aaff1e51615f.jpg.296x216.jpg', '众联天美国际 1室1厅 120万', '众联天美国际  | 1室1厅 | 53平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)2014年建板楼  -  塔子湖', '120万', '单价22642元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload17ddac85-69f4-4152-a388-de6f0dcef412.jpg.296x216.jpg', '满五唯一 居家装修 视野开阔 采光日照充足生活配套齐', '天成花园  | 2室1厅 | 70.5平米 | 西 北 | 简装 | 无电梯', '高楼层(共9层)1998年建塔楼  -  育才花桥', '130万', '单价18440元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada6bb5abf-b4b9-44c6-a2ed-c70cfed70d53.jpg.296x216.jpg', '星海蓝天 顶楼复式 南北双露台 老证 诚心出售', '星海蓝天  | 5室2厅 | 126.82平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  二七', '342万', '单价26968元/平米')
('https://image1.ljcdn.com/420100-inspection/2738fa06-7080-4ec7-bd73-f7e76d706ac6.jpg.296x216.jpg', '国际百纳+永旺商圈+中一路地铁+诚心卖', '国际百纳  | 3室2厅 | 84.5平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2015年建板塔结合  -  塔子湖', '160万', '单价18935元/平米')
('https://image1.ljcdn.com/420100-inspection/test-40267ccf-2e13-4f05-a989-6ebf6f3fa019.png.296x216.jpg', '汉口花园，中高楼层，南北通透保养好3房，随时看房', '汉口花园怡菊院  | 3室2厅 | 113.21平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2008年建塔楼  -  塔子湖', '212万', '单价18727元/平米')
('https://image1.ljcdn.com/420100-inspection/00c184d8-37ba-49ab-90aa-aa6d9ba6c6b9.jpg.296x216.jpg', '百合苑 业主诚心卖 满五唯一省税房 次卧有复式书房', '百合苑  | 2室2厅 | 92.47平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2004年建板楼  -  百步亭', '170万', '单价18385元/平米')
('https://image1.ljcdn.com/420100-inspection/cac6885f-fbe5-4860-b0f1-b190afe2d9ef.jpg.296x216.jpg', '一楼带花园，两证已满，南北通透，采光好，视野好。', '统建同安家园  | 3室2厅 | 133.03平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2009年建塔楼  -  后湖', '230万', '单价17290元/平米')
('https://image1.ljcdn.com/420100-inspection/4f826775-f989-4a5c-b57b-7c4ab6a285df.JPG.296x216.jpg', '民福金堡 2室1厅 275万', '民福金堡  | 2室1厅 | 85.22平米 | 东南 | 其他 | 有电梯', '中楼层(共24层)2005年建塔楼  -  三阳路', '275万', '单价32270元/平米')
('https://image1.ljcdn.com/420100-inspection/test-e580f89b-5e54-46b6-834f-471761d2a700.png.296x216.jpg', '两证满二年，随时可看，双地铁口。', '俊华雅苑  | 1室1厅 | 44.66平米 | 北 | 其他', '中楼层(共28层)2004年建塔楼  -  三阳路', '170万', '单价38066元/平米')
('https://image1.ljcdn.com/420100-inspection/test-39a9b9fb-8121-40aa-9c8e-bbb97d0ad6ea.png.296x216.jpg', '清水毛坯 老证 看房有钥匙 配套成熟 业主诚心卖', '汉口城市广场三期  | 3室2厅 | 96.32平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)2015年建塔楼  -  后湖', '230万', '单价23879元/平米')
('https://image1.ljcdn.com/420100-inspection/test-276b72d6-2727-4d06-90c6-ec45d4e9b578.png.296x216.jpg', '国际百纳，毛坯两室，南北朝向，中间楼层，采光足。', '国际百纳  | 2室1厅 | 99平米 | 南 | 其他', '低楼层(共45层)2015年建板塔结合  -  塔子湖', '170万', '单价17172元/平米')
('https://image1.ljcdn.com/420100-inspection/b25d212d-1077-4f02-ad39-937a824fb345.jpg.296x216.jpg', '区品牌开发商，物业严谨负责，地铁4房，户型通透', '融创公园壹号  | 4室2厅 | 144平米 | 南 | 其他', '中楼层(共34层)2015年建板楼  -  塔子湖', '300万', '单价20834元/平米')
('https://image1.ljcdn.com/420100-inspection/ae4d9389-e2b1-43a0-adbb-6954f8daed22.jpg.296x216.jpg', '航天双城通透三房，高楼层，采光视野好', '航天双城  | 3室1厅 | 143.65平米 | 南 北 | 其他 | 有电梯', '高楼层(共28层)2009年建塔楼  -  二七', '450万', '单价31327元/平米')
('https://image1.ljcdn.com/420100-inspection/5e3f7a81-138a-4c34-8098-6b3a119ca29c.jpg.296x216.jpg', '东立一期 南北通透 双阳台 高楼层 诚心卖', '东立国际  | 3室2厅 | 112.59平米 | 南 北 | 其他 | 有电梯', '高楼层(共19层)2007年建塔楼  -  二七', '265万', '单价23537元/平米')
('https://image1.ljcdn.com/420100-inspection/b5db22f4-b3dc-4f42-8867-1937321f5466.jpg.296x216.jpg', '越秀星汇君泊 高楼层 采光好 精装修 拎包入住', '越秀星汇君泊  | 3室2厅 | 91平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2016年建板塔结合  -  塔子湖', '207万', '单价22748元/平米')
('https://image1.ljcdn.com/420100-inspection/d5eae63c-1748-4dce-b09b-56ba7c534387.jpg.296x216.jpg', '市民之家背后，绿地集团开发精致楼盘', '绿地汉口中心  | 3室2厅 | 95.89平米 | 南 北 | 其他', '高楼层(共33层)2017年建板楼  -  塔子湖', '175万', '单价18251元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload1e27aec0-aca1-4ba4-9410-de189682ebbe.jpg.296x216.jpg', '星海蓝天 老证，大复式楼，南北通透 装修好', '星海蓝天  | 5室3厅 | 126.82平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  二七', '368万', '单价29018元/平米')
('https://image1.ljcdn.com/420100-inspection/c5857ae7-7138-4135-97e6-3439862e420f.jpg.296x216.jpg', '光明上海公馆 2室2厅 147万', '光明上海公馆  | 2室2厅 | 78平米 | 南 北 | 毛坯', '低楼层(共38层)2016年建板塔结合  -  塔子湖', '147万', '单价18847元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1b2a2150-7d3c-4bf4-939c-0ff79ccf9625.png.296x216.jpg', '汉口城市广场一期，纯毛坯，老证四房。', '汉口城市广场  | 4室2厅 | 167.62平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)2014年建板塔结合  -  后湖', '465万', '单价27742元/平米')
('https://image1.ljcdn.com/420100-inspection/test-89fc9b9a-f6ec-477a-bd93-e48543f2f0d0.png.296x216.jpg', '兰陵大公馆，正规1房1厅，高楼层视野好！', '兰陵大公馆  | 1室1厅 | 52.19平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2006年建板楼  -  大智路', '120万', '单价22993元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadfc1dc880-e770-4735-9aa9-709e3ca385aa.jpg.296x216.jpg', '温馨苑CD区 2室1厅 小户型 采光好', '温馨苑CD区  | 2室1厅 | 74.38平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2005年建板楼  -  百步亭', '132万', '单价17747元/平米')
('https://image1.ljcdn.com/420100-inspection/6a740cc9-d98b-4d4f-b0d0-6cbf444dfc3a.jpg.296x216.jpg', '西马名仕 精装修 产证满两年 带地暖 大两房出售随时看', '西马名仕  | 2室2厅 | 106.64平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2013年建塔楼  -  台北香港路', '275万', '单价25788元/平米')
('https://image1.ljcdn.com/420100-inspection/8c8e7a2b-67aa-474e-83ba-77746f00d20d.jpg.296x216.jpg', '竹叶山地铁口 长江委协昌里 局长楼 大四房 主卧为套间', '长江委协昌里小区  | 4室2厅 | 194.88平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2001年建塔楼  -  育才花桥', '498万', '单价25555元/平米')
('https://image1.ljcdn.com/420100-inspection/80ddafdd-f0e3-4c72-8bc2-cd28871c914d.jpg.296x216.jpg', '锦湖金利 户型方正大三房 证满两年 交通便利近堤角站', '锦湖金利花园二期  | 3室2厅 | 130.24平米 | 南 北 | 其他', '低楼层(共18层)2012年建塔楼  -  堤角', '228万', '单价17507元/平米')
('https://image1.ljcdn.com/420100-inspection/test-385564e6-aab8-44a2-a2f0-dc06e48c21a0.png.296x216.jpg', '地铁三号线 金岛御璟世家 南北通透三房 纯毛坯', '金岛御璟世家跃境  | 3室2厅 | 119平米 | 南 | 其他 | 有电梯', '中楼层(共34层)2017年建板楼  -  后湖', '309万', '单价25967元/平米')
('https://image1.ljcdn.com/420100-inspection/d5d94fd4-c185-4d02-a153-2f9f6fd6648d.jpg.296x216.jpg', '尚湖熙园 通透户型 四房两卫 小区中间 钻石楼层采光好', '尚湖熙园  | 4室2厅 | 135平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共28层)2015年建板楼  -  塔子湖', '325万', '单价24075元/平米')
('https://image1.ljcdn.com/420100-inspection/d1d31f91-1b76-478c-8ff4-df3f3e767f03.jpg.296x216.jpg', '建设大道台北二路金融花园，户型方正南北通透楼层好', '金融花园  | 4室2厅 | 150.08平米 | 东南 | 其他 | 无电梯', '低楼层(共7层)1999年建板楼  -  台北香港路', '315万', '单价20989元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload3bc22537-2d4d-49a9-b67d-0ad623a38d2d.jpg.296x216.jpg', '人车分流小区，环境好，3号线兴业路站旁', '海赋江城天韵  | 2室1厅 | 84.9平米 | 南 | 其他 | 有电梯', '中楼层(共34层)2016年建板塔结合  -  百步亭', '180万', '单价21202元/平米')
('https://image1.ljcdn.com/420100-inspection/757d98a2-152b-4e4a-9679-4db244a65e1b.jpg.296x216.jpg', '越秀星汇君泊开发商交房精装四房诚意出售', '越秀星汇君泊  | 3室2厅 | 132平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)2017年建板楼  -  塔子湖', '310万', '单价23485元/平米')
('https://image1.ljcdn.com/420100-inspection/c13a67b7-2d54-45cf-90aa-04e8d833b556.jpg.296x216.jpg', '时代豪苑，户型方正，东南朝向，老证', '时代豪苑  | 3室1厅 | 173平米 | 南 | 其他 | 有电梯', '低楼层(共56层)2007年建板楼  -  三阳路', '608万', '单价35145元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1b7d5e9a-0312-4e99-bf7d-7cae25022dd7.png.296x216.jpg', '同安家园，精装两房，两证已满。', '统建同安家园  | 2室2厅 | 91.25平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2009年建塔楼  -  后湖', '176万', '单价19288元/平米')
('https://image1.ljcdn.com/420100-inspection/b514613d-92b6-4740-9bcf-0728dfd403c1.jpg.296x216.jpg', '陌陌屋 精装两房 中间楼层 老证', '陌陌屋三元中央公园  | 2室2厅 | 88.65平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2015年建塔楼  -  塔子湖', '180万', '单价20305元/平米')
('https://image1.ljcdn.com/420100-inspection/deda5567-9ff7-46de-8926-c13670d4702d.jpg.296x216.jpg', '吉祥谷70年产权小复式，总价低', '吉祥谷  | 2室1厅 | 55.11平米 | 南 | 其他', '中楼层(共18层)2005年建塔楼  -  后湖', '98万', '单价17783元/平米')
('https://image1.ljcdn.com/420100-inspection/test-fb34bb7b-c2a1-4cf5-be23-d096cbc57b3f.png.296x216.jpg', '此房为毛坯，户型方正，采光好，全房朝南，诚心出售', '国际百纳  | 3室2厅 | 86.93平米 | 南 | 其他', '低楼层(共45层)2015年建板塔结合  -  塔子湖', '152万', '单价17486元/平米')
('https://image1.ljcdn.com/420100-inspection/48b5eb28-4d5e-44b4-9bdd-49408b119477.jpg.296x216.jpg', '幸福时代精装大四房出门地铁带车位 老证全房暖气急售', '幸福时代  | 4室2厅 | 129.33平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)2011年建板楼  -  百步亭', '310万', '单价23970元/平米')
('https://image1.ljcdn.com/420100-inspection/28b140cc-004b-41bc-ad04-7ddb80a1504c.jpg.296x216.jpg', '秀泽园经典复式楼  直厅通透大四房 精装修 老证税费少', '秀泽园北区  | 4室3厅 | 175.11平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2004年建板楼  -  百步亭', '300万', '单价17133元/平米')
('https://image1.ljcdn.com/420100-inspection/a8732453-c102-421b-877d-d6e80d14f983.jpg.296x216.jpg', '汉口花园淡莲轩/地铁/六号/精致电梯两房/诚意出售', '汉口花园淡莲轩  | 2室2厅 | 97.4平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2006年建塔楼  -  塔子湖', '178万', '单价18276元/平米')
('https://image1.ljcdn.com/420100-inspection/df2764ec-7c11-4136-861b-09d840442b2f.JPG.296x216.jpg', '此房地段好 楼层好，南北通透，对口鄱阳街校区单价低', '黄兴路5号  | 3室2厅 | 136.62平米 | 南 北 | 其他', '中楼层(共8层)暂无数据  -  大智路', '240万', '单价17567元/平米')
('https://image1.ljcdn.com/420100-inspection/test-605d4cc7-832a-4883-a9be-d748f84c3762.png.296x216.jpg', '汉口花园淡莲轩 2室2厅 190万', '汉口花园淡莲轩  | 2室2厅 | 94.93平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2006年建塔楼  -  塔子湖', '190万', '单价20015元/平米')
('https://image1.ljcdn.com/420100-inspection/cc928033-4844-45ae-a3ca-253ca86de1c0.jpg.296x216.jpg', '融创2018全新小区，中间楼层，清水毛坯，全明采光。', '融创公园壹号  | 2室2厅 | 80.03平米 | 东北 | 其他', '中楼层(共32层)2015年建板楼  -  塔子湖', '160万', '单价19993元/平米')
('https://image1.ljcdn.com/420100-inspection/da5f6d7a-ca35-4809-b9d1-248012d661ce.jpg.296x216.jpg', '链家真房源 中一花园 通透 业主诚心出售钥匙在店', '中一花园  | 3室1厅 | 151平米 | 南 | 其他 | 有电梯', '低楼层(共10层)2005年建塔楼  -  塔子湖', '260万', '单价17219元/平米')
('https://image1.ljcdn.com/420100-inspection/e26b19b5-6359-45d0-9080-95ac15380596.jpg.296x216.jpg', '老证 精装修 楼层好 采光足有晒场 看房方便', '江花商住楼  | 3室2厅 | 109.26平米 | 南 | 其他', '高楼层(共7层)板楼  -  育才花桥', '175.8万', '单价16091元/平米')
