('https://image1.ljcdn.com/442000-inspection/7557cb65-5246-43e4-bd77-1012e9ae319e.jpg.296x216.jpg', '装修两房，中高楼层，业主诚意出售', '保利国际广场三期  ', '高楼层(共16层)2015年建塔楼  -  华师附中', '130万', '单价15117元/平米')
('https://image1.ljcdn.com/442000-inspection/de810c3b-a84e-4c0c-9ee5-cb75873bcf9a.jpg.296x216.jpg', '水禾园 3室2厅 105万', '水禾园  ', '高楼层(共6层)2007年建塔楼  -  兴港南路', '105万', '单价8750元/平米')
('https://image1.ljcdn.com/442000-inspection/f99d15d6-67c7-48dc-9dd9-189b8f7c8634.jpg.296x216.jpg', '星晨花园四期 3室2厅 135万', '星晨花园四期  ', '低楼层(共3层)2001年建板楼  -  星晨花园', '135万', '单价19853元/平米')
('https://image1.ljcdn.com/442000-inspection/cb63c017-1891-4a3f-930a-ccf4d9ee73f0.jpg.296x216.jpg', '保利国际广场二期 3室2厅 243万', '保利国际广场二期  ', '高楼层(共33层)2015年建塔楼  -  华师附中', '243万', '单价17916元/平米')
('', '中信凯旋蓝岸A区 4室2厅 200万', '中信凯旋蓝岸A区  ', '高楼层(共10层)2007年建塔楼  -  华师附中', '200万', '单价16529元/平米')
('https://image1.ljcdn.com/442000-inspection/1b320bae-b941-4f52-8123-3fb59c627748.jpg.296x216.jpg', '保利国际广场二期 3室2厅 190.4万', '保利国际广场二期  ', '高楼层(共26层)2015年建塔楼  -  华师附中', '190.4万', '单价14000元/平米')
('https://image1.ljcdn.com/442000-inspection/b6cea667-77df-4ef4-ae5a-a733eaddcf3a.jpg.296x216.jpg', '保利国际一二期 标准精装修三房', '保利国际广场一期  ', '低楼层(共17层)2012年建塔楼  -  华师附中', '185万', '单价15812元/平米')
('https://image1.ljcdn.com/442000-inspection/b9b6d537-4b2b-471f-851e-f4c18158dde7.jpg.296x216.jpg', '大信芊翠家园   装修三房   中间楼层', '大信芊翠家园  ', '中楼层(共11层)2010年建板楼  -  兴港南路', '145万', '单价14187元/平米')
('https://image1.ljcdn.com/442000-inspection/8076d32e-adfd-4e32-997d-e95b08b63da0.jpg.296x216.jpg', '水禾园 4室2厅 160万', '水禾园  ', '高楼层(共6层)2007年建塔楼  -  兴港南路', '160万', '单价10390元/平米')
('', '中信香樟墅 5室3厅 700万', '中信香樟墅  ', '1层2011年建暂无数据  -  华师附中', '700万', '单价16667元/平米')
('https://image1.ljcdn.com/442000-inspection/fedc20fe-8fc4-410f-b0a5-64681502deab.jpg.296x216.jpg', '轻轨北站附近稀有南北通三房毛坯诚售', '大信芊翠家园  ', '中楼层(共11层)2010年建板楼  -  兴港南路', '135万', '单价13068元/平米')
('https://image1.ljcdn.com/442000-inspection/264e125f-f102-4aa7-a03a-32fd5e6b2e6f.jpg.296x216.jpg', '星晨花园别墅 保养新净 格局方正', '星晨花园七期  ', '1层暂无数据  -  星晨花园', '250万', '单价20834元/平米')
('https://image1.ljcdn.com/442000-inspection/66993f9f-4154-4b33-a6f6-0a4d5523d4e4.jpg.296x216.jpg', '星辰花园  精装修别墅 保养好', '星晨花园三期  ', '1层暂无数据  -  星晨花园', '268万', '单价21440元/平米')
('https://image1.ljcdn.com/442000-inspection/5c4a7e18-a509-49a7-89bd-5618d7a05d92.jpg.296x216.jpg', '城市名都 户型方正 全新毛坯 格局合理 视野开阔', '星港城市名都  ', '高楼层(共26层)塔楼  -  港口市场', '190万', '单价14399元/平米')
('', '星晨花园二期 3室2厅 110万', '星晨花园二期  ', '高楼层(共4层)1998年建塔楼  -  星晨花园', '110万', '单价9735元/平米')
('https://image1.ljcdn.com/442000-inspection/5e02d62d-99fe-4887-bf96-fd7c6cbaa6bd.jpg.296x216.jpg', '一楼带花园 保 养 新 净   随 时 看 房', '星晨花园一期  ', '低楼层(共4层)1997年建板楼  -  星晨花园', '95万', '单价11586元/平米')
('https://image1.ljcdn.com/442000-inspection/605b1d40-dd1d-43d2-8d63-9ac156dfb869.jpg.296x216.jpg', '幸福 豪 庭  两房带装修 中高楼层', '幸福豪庭  ', '高楼层(共11层)2010年建板楼  -  兴港南路', '120万', '单价13637元/平米')
('https://image1.ljcdn.com/442000-inspection/7a47e3a5-8bd4-43ad-a0fa-f6212dc7532b.jpg.296x216.jpg', '星晨花园七期 3室2厅 238万', '星晨花园七期  ', '1层暂无数据  -  星晨花园', '238万', '单价23051元/平米')
('https://image1.ljcdn.com/442000-inspection/e45e3407-9f7a-4aed-ab12-933d05ed4a4e.jpg.296x216.jpg', '业主急售，三房两厅两卫 中高楼层', '保利国际广场二期  ', '高楼层(共32层)2015年建塔楼  -  华师附中', '170万', '单价14101元/平米')
('', '带花园   生活方便   装修靓', '中信凯旋公馆  ', '低楼层(共17层)2011年建塔楼  -  华师附中', '168万', '单价13292元/平米')
('https://image1.ljcdn.com/442000-inspection/11695a84-cda1-4fd4-b5bc-3ff376ba5b7f.jpg.296x216.jpg', '美景康城 带花园 税费少 业主诚心出售', '美景康城  ', '低楼层(共11层)2005年建塔楼  -  华师附中', '145万', '单价10985元/平米')
('https://image1.ljcdn.com/442000-inspection/bed77bb4-c70a-4f04-9d57-1d8cf6aaebcf.jpg.296x216.jpg', '中高楼层  装修好  中高楼层', '水禾园三期  ', '中楼层(共11层)2010年建塔楼  -  港口理工', '115万', '单价12917元/平米')
('https://image1.ljcdn.com/442000-inspection/80e8f5ce-3d99-4bce-8d8a-90e361af3eb3.jpg.296x216.jpg', '大信芊翠家园 3室2厅 159万', '大信芊翠家园  ', '中楼层(共17层)2010年建板楼  -  兴港南路', '159万', '单价13475元/平米')
('https://image1.ljcdn.com/442000-inspection/3917b091-863f-47ab-b385-f077c27161ac.jpg.296x216.jpg', '美景花园 三房带装修 位置好 交通方便', '美景花园  ', '高楼层(共6层)2000年建塔楼  -  港口市场', '92万', '单价10437元/平米')
('https://image1.ljcdn.com/442000-inspection/1e37f6f9-90e2-430f-9716-8faa7637053e.jpg.296x216.jpg', '大信芊翠家园 顶层复式 精装修 满五唯一 采光充足', '大信芊翠家园  ', '高楼层(共16层)2010年建板楼  -  兴港南路', '180万', '单价15385元/平米')
('https://image1.ljcdn.com/442000-inspection/cf63feb9-fb9e-43a8-9abb-0325792453d7.jpg.296x216.jpg', '星晨花园四期两套打通别墅 多为住家型住户，交通便利', '星晨花园四期  ', '1层暂无数据  -  星晨花园', '220万', '单价20000元/平米')
('https://image1.ljcdn.com/442000-inspection/f893596c-9c66-4131-8148-6dd77871435f.jpg.296x216.jpg', '此房是满五年的 带装修 楼顶有个大平台 可以种菜', '丽江花园  ', '高楼层(共6层)2004年建塔楼  -  华师附中', '78万', '单价8844元/平米')
('https://image1.ljcdn.com/442000-inspection/eb9459be-6ac0-49c0-a22c-44fbe9c2244b.jpg.296x216.jpg', '中信美景康城 大两房 带装修 诚心出售', '美景康城  ', '低楼层(共11层)2005年建塔楼  -  华师附中', '165万', '单价12680元/平米')
('https://image1.ljcdn.com/442000-inspection/b7518121-2159-492c-a4a6-4adab193f460.jpg.296x216.jpg', '凯旋蓝岸 毛坯四房 带空中花园', '中信凯旋蓝岸A区  ', '低楼层(共17层)2007年建塔楼  -  华师附中', '208万', '单价13000元/平米')
('https://image1.ljcdn.com/442000-inspection/058f5fb8-4d2d-4b4e-a1c3-7270e5527ae2.jpg.296x216.jpg', '大信芊翠家园  中间楼层，小区中心位置', '大信芊翠家园  ', '中楼层(共16层)2010年建板楼  -  兴港南路', '145万', '单价15117元/平米')
('https://image1.ljcdn.com/442000-inspection/ad8207cd-db61-42f9-a1da-995009d75a29.jpg.296x216.jpg', '精装两房 红本在手 实用两房 格局方正', '保利国际广场二期  ', '低楼层(共32层)2015年建塔楼  -  华师附中', '150万', '单价17302元/平米')
('https://image1.ljcdn.com/442000-inspection/8cc9e25d-07b2-4343-9aca-350792a4be0c.jpg.296x216.jpg', '星晨花园别墅 保养新净 格局方正', '星晨花园四期  ', '1层暂无数据  -  星晨花园', '220万', '单价20000元/平米')
('https://image1.ljcdn.com/442000-inspection/53bf454a-a793-4035-87a5-4d9c196d5a9f.jpg.296x216.jpg', '大信芊翠家园 楼王位置 大两房 满五唯一 阳台朝南', '大信芊翠家园  ', '中楼层(共17层)2010年建板楼  -  兴港南路', '130万', '单价14445元/平米')
('https://image1.ljcdn.com/442000-inspection/679d358a-c9cf-4337-982e-b206b9b223da.jpg.296x216.jpg', '大信芊翠家园 毛坯 三房 诚心出售。', '大信芊翠家园  ', '高楼层(共11层)2010年建板楼  -  兴港南路', '132万', '单价12816元/平米')
('https://image1.ljcdn.com/442000-inspection/5de0d6ed-5e5a-4d67-bf42-1ee90d98bba8.jpg.296x216.jpg', '美景康城，温馨小区，业主诚心出售。', '美景康城  ', '低楼层(共11层)2005年建塔楼  -  华师附中', '143万', '单价11937元/平米')
('', '星晨花园一期 2室1厅 62万', '星晨花园一期  ', '高楼层(共4层)1997年建板楼  -  星晨花园', '62万', '单价9539元/平米')
('https://image1.ljcdn.com/442000-inspection/b138a576-3c80-40af-8fbc-52e414b0ec21.JPG.296x216.jpg', '丽江花园，全新装修，满五唯一。', '丽江花园  ', '中楼层(共5层)2004年建塔楼  -  华师附中', '125万', '单价11364元/平米')
('https://image1.ljcdn.com/442000-inspection/cfbf595b-016f-444b-8e9c-bc8797573680.jpg.296x216.jpg', '星港城市名都 4室2厅 225万', '星港城市名都  ', '中楼层(共26层)塔楼  -  港口市场', '225万', '单价16072元/平米')
('https://image1.ljcdn.com/442000-inspection/07c006bf-23da-43c5-a9a1-1ef0613a5244.jpg.296x216.jpg', '芊翠家园二房毛坯房朝正北，近中山北站', '大信芊翠家园  ', '高楼层(共11层)2010年建板楼  -  兴港南路', '116万', '单价14419元/平米')
('https://image1.ljcdn.com/442000-inspection/be48c6ea-e789-425e-88e1-06c67ec2a50c.jpg.296x216.jpg', '中信美景康城 精装三房 家私齐全 名校物业 拎包入住', '美景康城  ', '低楼层(共11层)2005年建塔楼  -  华师附中', '165万', '单价13984元/平米')
('', '美景康城  两房两厅一厨两卫  楼层好  电梯房', '美景康城  ', '中楼层(共11层)2005年建塔楼  -  华师附中', '119万', '单价13177元/平米')
('https://image1.ljcdn.com/442000-inspection/cc7c6331-85ea-4666-979a-6867ea612f57.jpg.296x216.jpg', '大信芊翠家园 车位 15万', '大信芊翠家园  ', '塔楼  -  兴港南路', '15万', '单价8470元/平米')
('https://image1.ljcdn.com/442000-inspection/795561cd-cd53-483d-aec6-437894a20ee6.jpg.296x216.jpg', '两房刚需，朝南向，带装修。105万', '水禾园三期  ', '高楼层(共11层)2010年建塔楼  -  港口理工', '105万', '单价12069元/平米')
('https://image1.ljcdn.com/442000-inspection/d3e35ef3-b32b-4a99-b32c-c859b733b5f4.jpg.296x216.jpg', '大信芊翠家园 2室2厅 115万', '大信芊翠家园  ', '高楼层(共11层)塔楼  -  兴港南路', '115万', '单价14695元/平米')
('https://image1.ljcdn.com/442000-inspection/6fff71af-e5f4-45b0-b965-bb51cd450a86.jpg.296x216.jpg', '港口镇 星晨花园 精装三房 低楼层', '星晨花园二期  ', '中楼层(共4层)1998年建塔楼  -  星晨花园', '103万', '单价11949元/平米')
('https://image1.ljcdn.com/442000-inspection/f9db95bf-885c-4c5e-ad52-362a78c87552.jpg.296x216.jpg', '中信凯旋蓝岸 朝南 带大花园 小区人车分流', '中信凯旋蓝岸B区  ', '低楼层(共11层)2007年建塔楼  -  华师附中', '158万', '单价17753元/平米')
('https://image1.ljcdn.com/442000-inspection/bdb8156f-d073-4554-b764-ed4d8829ddf3.jpg.296x216.jpg', '大信芊翠  红本在手 无抵押 产权清晰 交易便捷', '大信芊翠家园  ', '中楼层(共11层)2010年建板楼  -  兴港南路', '144.5万', '单价13500元/平米')
('https://image1.ljcdn.com/442000-inspection/b453867c-63f1-44af-8965-fdceaf8d68cc.jpg.296x216.jpg', '保利二期   中间位置    视野开阔', '保利国际广场二期  ', '高楼层(共32层)2015年建塔楼  -  华师附中', '270万', '单价16464元/平米')
('https://image1.ljcdn.com/442000-inspection/c96d4f20-72ef-4d27-8583-bc328acd8a4f.jpg.296x216.jpg', '大信芊翠家园 3室2厅 150万', '大信芊翠家园  ', '低楼层(共11层)2010年建板楼  -  兴港南路', '150万', '单价14564元/平米')
('https://image1.ljcdn.com/442000-inspection/e0097b18-d082-40b8-94e7-9e610eef865c.jpg.296x216.jpg', '保利三房 业主诚意出售   看小区泳池  一览无余', '保利国际广场二期  ', '低楼层(共32层)2015年建塔楼  -  华师附中', '172万', '单价13336元/平米')
('https://image1.ljcdn.com/442000-inspection/1d335a43-d878-422a-a451-f2b2204ce7ac.jpg.296x216.jpg', '凯旋蓝岸 顶层复式 带装修 带租出售', '中信凯旋蓝岸B区  ', '高楼层(共17层)2007年建塔楼  -  华师附中', '175万', '单价14000元/平米')
('', '群众新村 4室2厅 380万', '群众新村  ', '低楼层(共3层)暂无数据  -  港口市场', '380万', '单价9489元/平米')
('https://image1.ljcdn.com/442000-inspection/7340663a-bf62-45e0-8d9b-4e00faa11223.jpg.296x216.jpg', '保利国际二期 朝南户型 三房朝南 好户型', '保利国际广场二期  ', '低楼层(共32层)2015年建塔楼  -  华师附中', '176.5万', '单价14496元/平米')
('https://image1.ljcdn.com/442000-inspection/e6905437-8bb2-4cc2-b047-b4fa59f864c7.jpg.296x216.jpg', '保利三期两房 红本在手 产权清晰', '保利国际广场三期  ', '低楼层(共16层)2015年建塔楼  -  华师附中', '110万', '单价12920元/平米')
('https://image1.ljcdn.com/442000-inspection/ad2275a5-a7a5-4f7c-9a69-296be4ee83e2.jpg.296x216.jpg', '天明御华庭 4室2厅 220万', '天明御华庭  ', '中楼层(共18层)2013年建塔楼  -  兴港南路', '220万', '单价14578元/平米')
('https://image1.ljcdn.com/442000-inspection/f27f5fd0-9b56-4c14-817c-fc7b3420cc80.jpg.296x216.jpg', '星港城市名都 3室2厅 158万', '星港城市名都  ', '高楼层(共26层)塔楼  -  港口市场', '158万', '单价13983元/平米')
('https://image1.ljcdn.com/442000-inspection/fa799cf3-fe49-4f6d-9e0c-ca316efaf457.jpg.296x216.jpg', '保利国际广场 精装三房 保养好', '保利国际广场一期  ', '中楼层(共17层)2012年建塔楼  -  华师附中', '180万', '单价14702元/平米')
('https://image1.ljcdn.com/442000-inspection/22ac6916-a74d-4247-8c4d-b8d60e939377.jpg.296x216.jpg', '天明御华庭精装小三房中间楼层诚售', '天明御华庭  ', '中楼层(共15层)2013年建塔楼  -  兴港南路', '160万', '单价16387元/平米')
('https://image1.ljcdn.com/442000-inspection/baf44dc8-d89d-494d-8c0d-69a56f86317e.jpg.296x216.jpg', '水禾园三期 三房两厅 视野开阔', '水禾园三期  ', '高楼层(共11层)2010年建塔楼  -  港口理工', '160万', '单价14546元/平米')
('https://image1.ljcdn.com/442000-inspection/e16ba0f3-d828-439c-ba68-73a67ff6423b.jpg.296x216.jpg', '星晨花园二期 3室2厅 90万', '星晨花园二期  ', '中楼层(共4层)1998年建塔楼  -  星晨花园', '90万', '单价9707元/平米')
('https://image1.ljcdn.com/442000-inspection/1584d25b-51e3-4f54-8e67-8a5cba5381d6.jpg.296x216.jpg', '楼 王 位 置 精 装 四 房   满 五 唯 一', '星港湾城市绿洲  ', '中楼层(共6层)2008年建塔楼  -  兴港南路', '155万', '单价11833元/平米')
('https://image1.ljcdn.com/442000-inspection/6276261b-3e30-4b14-838a-5a13f988c943.jpg.296x216.jpg', '美景花园三期 朝南户型 带精装修 小区中间', '美景花园  ', '中楼层(共6层)2000年建塔楼  -  港口市场', '88万', '单价9985元/平米')
('https://image1.ljcdn.com/442000-inspection/b87feea7-0c08-49c9-9796-33dfd6d3c1fd.jpg.296x216.jpg', '星晨花园 单边别墅 户型方正实用 送大花园', '星晨花园七期  ', '1层暂无数据  -  星晨花园', '298万', '单价24809元/平米')
('https://image1.ljcdn.com/442000-inspection/ad8c331b-3203-4f51-a262-9260e6e01f58.jpg.296x216.jpg', '丽江花园 带装修三房  诚心出售', '丽江花园  ', '高楼层(共6层)2004年建塔楼  -  华师附中', '98万', '单价9500元/平米')
('https://image1.ljcdn.com/442000-inspection/9737d18b-27ce-4fe0-9854-a611e1855d3b.jpg.296x216.jpg', '水禾园二期 近大门看小区 楼梯中间楼层 实用三房', '水禾园  ', '中楼层(共6层)塔楼  -  兴港南路', '116万', '单价10091元/平米')
('https://image1.ljcdn.com/442000-inspection/47eecf9f-7078-457c-b408-2958fa5dc61a.jpg.296x216.jpg', '水禾园 2室2厅 108万', '水禾园  ', '中楼层(共6层)2007年建塔楼  -  兴港南路', '108万', '单价13485元/平米')
('https://image1.ljcdn.com/442000-inspection/580b9bce-62b6-43c9-939f-07a46cc54b5a.jpg.296x216.jpg', '水禾园二期，三房二厅二卫 诚售带装修', '水禾园  ', '高楼层(共6层)2007年建塔楼  -  兴港南路', '120万', '单价9375元/平米')
('https://image1.ljcdn.com/442000-inspection/83360aa3-5f41-4499-9a44-b7bebad0a013.jpg.296x216.jpg', '大信芊翠家园 3室2厅 165万', '大信芊翠家园  ', '低楼层(共16层)2010年建板楼  -  兴港南路', '165万', '单价14050元/平米')
('https://image1.ljcdn.com/442000-inspection/bf8d6643-790f-482d-9e90-bdceba17495f.jpg.296x216.jpg', '保利国际广场 刚需三房 朝南  绿化好', '保利国际广场二期  ', '高楼层(共30层)2015年建塔楼  -  华师附中', '163.5万', '单价15000元/平米')
('', '天明御华庭 南北通透 精装三房出售', '天明御华庭  ', '高楼层(共15层)2013年建塔楼  -  兴港南路', '170万', '单价15239元/平米')
('https://image1.ljcdn.com/442000-inspection/bc45e0ed-c312-44cb-a913-3e181864cefb.jpg.296x216.jpg', '保利国际广场     毛坯两房    朝南', '保利国际广场一期  ', '低楼层(共17层)2012年建塔楼  -  华师附中', '118万', '单价13410元/平米')
('https://image1.ljcdn.com/442000-inspection/e1832448-6f9e-4df8-9999-dcd855e726a7.jpg.296x216.jpg', '美景康城 两房两厅一厨两卫 电梯高楼层 视野好', '美景康城  ', '高楼层(共11层)塔楼  -  华师附中', '110万', '单价12088元/平米')
('https://image1.ljcdn.com/442000-inspection/ac3f094e-f059-49b3-aef9-c9a648680a25.jpg.296x216.jpg', '芊翠家园 轻轨北站附近 三房诚售', '大信芊翠家园  ', '低楼层(共11层)2010年建板楼  -  兴港南路', '140万', '单价13593元/平米')
('https://image1.ljcdn.com/442000-inspection/5b7e7ed4-1f2c-49a5-9d85-88b45f47c28c.jpg.296x216.jpg', '港口星晨花园， 别墅，保养新净，格局方正', '星晨花园七期  ', '1层暂无数据  -  星晨花园', '250万', '单价20834元/平米')
('https://image1.ljcdn.com/442000-inspection/3b362339-670d-4d95-aa53-65b4cc8ff1c2.jpg.296x216.jpg', '天明御华庭精装修三房，赠送大入户花园', '天明御华庭  ', '中楼层(共15层)2013年建塔楼  -  兴港南路', '200万', '单价16261元/平米')
('', '保利国际广场三期 车位 12.5万', '保利国际广场三期  ', '暂无数据  -  华师附中', '12.5万', '单价20834元/平米')
('https://image1.ljcdn.com/442000-inspection/dd0a5a24-468e-421c-b34b-a12d7fbde04e.jpg.296x216.jpg', '星晨花园一期 3室2厅 70万', '星晨花园一期  ', '中楼层(共4层)1997年建板楼  -  星晨花园', '70万', '单价8537元/平米')
('https://image1.ljcdn.com/442000-inspection/5c1a94ca-b6a6-4a6b-8d67-351766814150.jpg.296x216.jpg', '保利国际广场二期 毛坯 高楼层 采光足', '保利国际广场二期  ', '中楼层(共32层)2015年建塔楼  -  华师附中', '170万', '单价14167元/平米')
('https://image1.ljcdn.com/442000-inspection/00669725-6135-485b-841e-55c27fa15bf3.jpg.296x216.jpg', '中信凯旋蓝岸A区 3室2厅 140万', '中信凯旋蓝岸A区  ', '高楼层(共17层)2007年建塔楼  -  华师附中', '140万', '单价15731元/平米')
('https://image1.ljcdn.com/442000-inspection/a10617fd-2c46-4fd6-b83f-736923e59538.jpg.296x216.jpg', '水禾园 装修三房 入住方便 看房方便', '水禾园  ', '中楼层(共6层)2007年建塔楼  -  兴港南路', '118万', '单价9943元/平米')
('https://image1.ljcdn.com/442000-inspection/efd7aa9c-e1e6-4e73-9f22-3faec29af843.jpg.296x216.jpg', '大信芊翠家园 2室2厅 145万', '大信芊翠家园  ', '中楼层(共16层)2010年建板楼  -  兴港南路', '145万', '单价15196元/平米')
('https://image1.ljcdn.com/442000-inspection/91065936-266b-4733-8c09-f82f50dd5ab4.jpg.296x216.jpg', '临近轻轨北站 刚需三房 阳台朝南', '大信芊翠家园  ', '中楼层(共11层)2010年建板楼  -  兴港南路', '135万', '单价13301元/平米')
('https://image1.ljcdn.com/442000-inspection/b820074c-99ef-4987-8534-e480b8c01fc7.jpg.296x216.jpg', '城市绿洲精装一房公寓 拎包即住 业主诚售', '星港湾城市绿洲  ', '中楼层(共11层)2008年建塔楼  -  兴港南路', '52万', '单价10834元/平米')
('https://image1.ljcdn.com/442000-inspection/778043c3-1bfc-4eae-8bde-f2d6f8863c6f.jpg.296x216.jpg', '天明御华庭南北通透大四房诚售双套间', '天明御华庭  ', '低楼层(共18层)2013年建塔楼  -  兴港南路', '248万', '单价14253元/平米')
('https://image1.ljcdn.com/442000-inspection/cebcd232-8dc6-4b23-a99c-fb77bc652254.jpg.296x216.jpg', '朝南 高楼层  视野好  采光好', '保利国际广场二期  ', '高楼层(共28层)2015年建塔楼  -  华师附中', '135万', '单价15662元/平米')
('https://image1.ljcdn.com/442000-inspection/7a786334-ca47-4019-a1f3-038d2dc64c65.jpg.296x216.jpg', '此房是新装修，朝北户型，简单干净，采光好，适合居住', '星晨花园四期  ', '中楼层(共5层)2001年建板楼  -  星晨花园', '56万', '单价10182元/平米')
('https://image1.ljcdn.com/442000-inspection/04141287-da4d-48fa-9303-1f4ec6d9ca34.jpg.296x216.jpg', '保利国际两房 朝南 红本在手 交易方便', '保利国际广场一期  ', '高楼层(共17层)2012年建塔楼  -  华师附中', '130万', '单价14866元/平米')
('', '海逸华庭 3室2厅 150万', '海逸华庭  ', '高楼层(共11层)2008年建板楼  -  港口市场', '150万', '单价13393元/平米')
('https://image1.ljcdn.com/442000-inspection/6a7f6e6e-e1c6-4098-83aa-8fd09ae442d1.jpg.296x216.jpg', '保利国际广场 毛坯两房 朝南户型', '保利国际广场二期  ', '高楼层(共28层)2015年建塔楼  -  华师附中', '130.5万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/31b976e8-3e86-4d93-a0cc-4730246007fb.jpg.296x216.jpg', '保利国际广场 毛坯3房 格局方正 高楼层 视野好', '保利国际广场二期  ', '中楼层(共32层)2015年建塔楼  -  华师附中', '170万', '单价14050元/平米')
('https://image1.ljcdn.com/442000-inspection/871d6391-2f56-4572-b038-b7f6a818bfb0.jpg.296x216.jpg', '星晨花园四期 3室2厅 80万', '星晨花园四期  ', '低楼层(共3层)2001年建板楼  -  星晨花园', '80万', '单价11765元/平米')
('https://image1.ljcdn.com/442000-inspection/9d3eb4ff-ea64-491f-924b-40bf40d047db.jpg.296x216.jpg', '水禾园三期两房 小区中间位置  安静适合居住', '水禾园三期  ', '中楼层(共11层)2010年建塔楼  -  港口理工', '105万', '单价11700元/平米')
('https://image1.ljcdn.com/442000-inspection/ca05cf63-cea9-47dd-b05f-1bce8e523fd2.jpg.296x216.jpg', '水禾园三期 毛坯三房 诚心出售', '水禾园三期  ', '中楼层(共11层)2010年建塔楼  -  港口理工', '154.8万', '单价12807元/平米')
('https://image1.ljcdn.com/442000-inspection/3036e66a-a1e2-45ba-8422-d1af3e8a96e5.jpg.296x216.jpg', '丽雅花园 3室2厅 141.5万', '丽雅花园  ', '高楼层(共18层)塔楼  -  港口市场', '141.5万', '单价12994元/平米')
('https://image1.ljcdn.com/442000-inspection/8e65d70b-f1e2-49e3-ab2d-cc669f8e8ac2.jpg.296x216.jpg', '港口东方骏园 三房 毛坯 诚售', '东方骏园  ', '中楼层(共23层)2014年建塔楼  -  华师附中', '154万', '单价14000元/平米')
('https://image1.ljcdn.com/442000-inspection/9b700017-cf85-4f73-a271-0466f4c94f47.jpg.296x216.jpg', '裕港豪庭二期  带装修  诚意出售', '裕港豪庭二期  ', '中楼层(共11层)2010年建塔楼  -  港口市场', '230万', '单价15500元/平米')
('https://image1.ljcdn.com/442000-inspection/6433d241-2563-4e8d-8ce7-eb222b443f95.jpg.296x216.jpg', '丽江花园 2室2厅 86万', '丽江花园  ', '中楼层(共5层)2004年建塔楼  -  华师附中', '86万', '单价9556元/平米')
('https://image1.ljcdn.com/442000-inspection/1b427932-95c1-41eb-8e76-2c9f87a825a8.jpg.296x216.jpg', '星晨花园 四层大三房 带装修别墅', '星晨花园八期  ', '1层暂无数据  -  星晨花园', '280万', '单价22400元/平米')
('https://image1.ljcdn.com/442000-inspection/ba9a2d2c-8fbc-44ac-a763-85fe04e35bee.jpg.296x216.jpg', '大信芊翠家园三房二厅毛坯房，看游泳池诚售', '大信芊翠家园  ', '低楼层(共16层)2010年建板楼  -  兴港南路', '160万', '单价13334元/平米')
('https://image1.ljcdn.com/442000-inspection/066fecd0-db46-46cf-8644-e455f422c6b1.jpg.296x216.jpg', '大信芊翠家园 2室1厅 140万', '大信芊翠家园  ', '高楼层(共16层)2010年建板楼  -  兴港南路', '140万', '单价14596元/平米')
('https://image1.ljcdn.com/442000-inspection/d60717cc-3d77-4b33-b460-812b476b5464.jpg.296x216.jpg', '保利国际 两房一卫 超南户型 小区中间位置', '保利国际广场二期  ', '高楼层(共28层)2015年建塔楼  -  华师附中', '130万', '单价14943元/平米')
('https://image1.ljcdn.com/442000-inspection/aed366cd-7aec-41bb-a39d-2a73ba48f02c.jpg.296x216.jpg', '毛坯朝南三房 南北对流  户型好', '保利国际广场二期  ', '低楼层(共33层)2015年建塔楼  -  华师附中', '218万', '单价16149元/平米')
('https://image1.ljcdn.com/442000-inspection/0d8417b7-f359-42b3-b0b7-3d7d4a524efc.jpg.296x216.jpg', '美景康城 2房2厅1卫 正南单位 满五唯一', '美景康城  ', '高楼层(共5层)2005年建塔楼  -  华师附中', '90万', '单价11250元/平米')
('https://image1.ljcdn.com/442000-inspection/77913aaa-de8d-4bdd-8c02-c81997d0277f.jpg.296x216.jpg', '轻轨北站附近稀有南北通三房毛坯诚售', '大信芊翠家园  ', '低楼层(共11层)2010年建板楼  -  兴港南路', '159万', '单价12520元/平米')
('https://image1.ljcdn.com/442000-inspection/1184b23e-1d50-401c-8fe8-3b1bc8a3e96e.jpg.296x216.jpg', '大信芊翠家园 2室2厅 115万', '大信芊翠家园  ', '中楼层(共11层)2010年建板楼  -  兴港南路', '115万', '单价14812元/平米')
('https://image1.ljcdn.com/442000-inspection/45d00992-bb65-4841-9288-8ae2a1334a9e.jpg.296x216.jpg', '水禾园 3室2厅 120万', '水禾园  ', '高楼层(共6层)2007年建塔楼  -  兴港南路', '120万', '单价9303元/平米')
('', '幸福豪庭 2室2厅 115万', '幸福豪庭  ', '中楼层(共11层)2010年建板楼  -  兴港南路', '115万', '单价12922元/平米')
('https://image1.ljcdn.com/442000-inspection/ab06b19e-84f6-4cfb-b327-3d38b21ba69a.jpg.296x216.jpg', '港口星晨花园 ，精装别墅，小区有免费车位', '星晨花园三期  ', '1层暂无数据  -  星晨花园', '280万', '单价22400元/平米')
('https://image1.ljcdn.com/442000-inspection/49d9e7fb-6b52-4bdf-8c0b-de2dd4d97c96.jpg.296x216.jpg', '保利国际广场 朝南三房 中高楼层  视野开阔', '保利国际广场二期  ', '中楼层(共32层)2015年建塔楼  -  华师附中', '180万', '单价15059元/平米')
('https://image1.ljcdn.com/442000-inspection/f0f15db9-4f58-4a0c-9bea-0d2b065b73d1.jpg.296x216.jpg', '天明御华庭大3房 户型方正 采光好', '天明御华庭  ', '中楼层(共15层)2013年建塔楼  -  兴港南路', '150万', '单价12196元/平米')
