('', '蓝光coco蜜园 3室2厅 160万', '蓝光coco蜜园  ', '高楼层(共18层)暂无数据  -  安镇', '160万', '单价22510元/平米')
('', '华夏新时代紫汀苑 6室3厅 585万', '华夏新时代紫汀苑  ', '中楼层(共4层)暂无数据  -  安镇', '585万', '单价10837元/平米')
('', '云林苑西区 2室2厅 75万', '云林苑西区  ', '中楼层(共7层)暂无数据  -  东亭', '75万', '单价7353元/平米')
('', '春江花园A区（锡山） 3室2厅 255万', '春江花园A区（锡山）  ', '高楼层(共12层)暂无数据  -  东亭', '255万', '单价11698元/平米')
('', '豪门·君怡花苑 2室2厅 145万', '豪门·君怡花苑  ', '低楼层(共16层)暂无数据  -  东亭', '145万', '单价15264元/平米')
('', '紫金新城 4室3厅 178万', '紫金新城  ', '高楼层(共15层)暂无数据  -  安镇', '178万', '单价13485元/平米')
('', '恒大城满2房，中间楼层，精装修大两房，空间大', '恒大城A区  ', '未知(共0层)暂无数据  -  安镇', '165万', '单价16837元/平米')
('https://image1.ljcdn.com/320200-inspection/890e04aa-fec4-4849-9d5a-b712109fd30c.jpg.296x216.jpg', '中大诺卡小镇 1室1厅 楼层好 户型方正', '中大诺卡小镇  ', '中楼层(共5层)暂无数据  -  东亭', '92.5万', '单价14386元/平米')
('', '中大诺卡小镇 3室2厅 160万', '中大诺卡小镇  ', '高楼层(共6层)暂无数据  -  东亭', '160万', '单价15010元/平米')
('', '云林苑南区 4室2厅 140万', '云林苑南区  ', '中楼层(共6层)暂无数据  -  东亭', '140万', '单价8281元/平米')
('', '云林苑西区 3室2厅 90万', '云林苑西区  ', '低楼层(共6层)暂无数据  -  东亭', '90万', '单价7378元/平米')
('', '云林苑北区 4室1厅 96万', '云林苑北区  ', '高楼层(共6层)暂无数据  -  东亭', '96万', '单价6531元/平米')
('', '鑫安苑润福里 2室2厅 60万', '鑫安苑润福里  ', '中楼层(共5层)暂无数据  -  安镇', '60万', '单价7408元/平米')
('', '华夏万泉苑 2室2厅 100万', '华夏万泉苑  ', '高楼层(共7层)暂无数据  -  东亭', '100万', '单价10639元/平米')
('', '链家真房源，锡州小区，四室两厅，房东诚心急售。', '锡州小区  ', '中楼层(共8层)暂无数据  -  东亭', '111.6万', '单价9000元/平米')
('', '中邦城市花园 2室2厅 130万', '中邦城市花园  ', '低楼层(共28层)暂无数据  -  东亭', '130万', '单价14493元/平米')
('', '绿地璀璨天城 5室1厅 710万', '绿地璀璨天城  ', '3层板楼  -  东亭', '710万', '单价23826元/平米')
('', '春江花园B区（锡山） 3室2厅 232万', '春江花园B区（锡山）  ', '高楼层(共12层)暂无数据  -  东亭', '232万', '单价14872元/平米')
('', '东坊雅居 3室2厅 190万', '东坊雅居  ', '中楼层(共6层)暂无数据  -  东亭', '190万', '单价14616元/平米')
('', '华亭苑 3室2厅 147.8万', '华亭苑  ', '中楼层(共8层)暂无数据  -  东亭', '147.8万', '单价10993元/平米')
('', '宝城花园 3室2厅 160万', '宝城花园  ', '中楼层(共5层)暂无数据  -  东亭', '160万', '单价14679元/平米')
('', '中大诺卡小镇 2室2厅 108万', '中大诺卡小镇  ', '低楼层(共11层)暂无数据  -  东亭', '108万', '单价12439元/平米')
('', '恒大城 3室2厅 160万', '恒大城  ', '高楼层(共23层)板楼  -  安镇', '160万', '单价17205元/平米')
('', '锡州小区，地理位置优越，小区配套齐全，拎包入住', '锡州小区  ', '高楼层(共7层)暂无数据  -  东亭', '126万', '单价9922元/平米')
('', '云林苑西区 2室2厅 88万', '云林苑西区  ', '中楼层(共7层)暂无数据  -  东亭', '88万', '单价7069元/平米')
('', '新光小区 3室2厅 105万', '新光小区  ', '中楼层(共7层)暂无数据  -  东亭', '105万', '单价10575元/平米')
('', '景瑞望府 4室2厅 380万', '景瑞望府  ', '3层暂无数据  -  安镇', '380万', '单价18447元/平米')
('', '中大诺卡小镇 2室2厅 145万', '中大诺卡小镇  ', '中楼层(共18层)暂无数据  -  东亭', '145万', '单价16112元/平米')
('', '云林苑南区 2室2厅 78万', '云林苑南区  ', '中楼层(共6层)暂无数据  -  东亭', '78万', '单价8563元/平米')
('', '春江花园C区（锡山） 3室2厅 195万', '春江花园C区（锡山）  ', '低楼层(共10层)暂无数据  -  东亭', '195万', '单价17890元/平米')
('', '锦旺小区一期 3室1厅 105万', '锦旺小区一期  ', '低楼层(共6层)暂无数据  -  东北塘', '105万', '单价8642元/平米')
('', '东坊雅居 6室2厅 313.5万', '东坊雅居  ', '高楼层(共6层)暂无数据  -  东亭', '313.5万', '单价11831元/平米')
('', '华夏之春 4室2厅 155万', '华夏之春  ', '低楼层(共13层)暂无数据  -  东亭', '155万', '单价8950元/平米')
('', '豪景东苑 3室2厅 165万', '豪景东苑  ', '中楼层(共6层)暂无数据  -  安镇', '165万', '单价12703元/平米')
('', '龙湖的别墅   价格真实  另外还有别房源出售385万', '龙湖九里香缇  ', '低楼层(共2层)暂无数据  -  安镇', '420万', '单价20193元/平米')
('', '金锡苑 2室2厅 138万', '金锡苑  ', '高楼层(共6层)暂无数据  -  东亭', '138万', '单价13800元/平米')
('', '云林苑西区 4室2厅 105万', '云林苑西区  ', '高楼层(共6层)暂无数据  -  东亭', '105万', '单价6250元/平米')
('', '春合苑 3室2厅 120万', '春合苑  ', '未知(共0层)暂无数据  -  东亭', '120万', '单价7143元/平米')
('', '春合苑 3室2厅 150万', '春合苑  ', '高楼层(共6层)暂无数据  -  东亭', '150万', '单价10218元/平米')
('', '豪门·君怡花苑 3室2厅 200万', '豪门·君怡花苑  ', '高楼层(共18层)暂无数据  -  东亭', '200万', '单价14389元/平米')
('', '中大诺卡小镇 3室2厅 185万', '中大诺卡小镇  ', '中楼层(共6层)暂无数据  -  东亭', '185万', '单价14920元/平米')
('', '春江花园B区（锡山） 3室1厅 265万', '春江花园B区（锡山）  ', '低楼层(共11层)暂无数据  -  东亭', '265万', '单价16563元/平米')
('', '东坊雅居 1室1厅 50万', '东坊雅居  ', '高楼层(共18层)暂无数据  -  东亭', '50万', '单价10385元/平米')
('', '首创隽府 3室2厅 198万', '首创隽府  ', '高楼层(共6层)暂无数据  -  东亭', '198万', '单价14851元/平米')
('', '春合苑 3室2厅 150万', '春合苑  ', '未知(共0层)暂无数据  -  东亭', '150万', '单价10792元/平米')
('', '中大诺卡小镇 2室2厅 128万', '中大诺卡小镇  ', '高楼层(共18层)暂无数据  -  东亭', '128万', '单价14239元/平米')
('', '豪门·君怡花苑 3室2厅 170万', '豪门·君怡花苑  ', '低楼层(共18层)暂无数据  -  东亭', '170万', '单价14783元/平米')
('', '东坊雅居 4室2厅 180万', '东坊雅居  ', '中楼层(共6层)暂无数据  -  东亭', '180万', '单价12187元/平米')
('', '金锡苑 3室2厅 200万', '金锡苑  ', '中楼层(共6层)暂无数据  -  东亭', '200万', '单价13272元/平米')
('', '中邦城市花园 2室1厅 126万', '中邦城市花园  ', '低楼层(共30层)板楼  -  东亭', '126万', '单价14533元/平米')
('', '东太华苑 3室2厅 145万', '东太华苑  ', '高楼层(共7层)暂无数据  -  东亭', '145万', '单价11984元/平米')
('', '华夏青城怡景苑 3室1厅 140万', '华夏青城怡景苑  ', '未知(共6层)暂无数据  -  锡北', '140万', '单价11966元/平米')
('', '金锡苑南区 2室2厅 110万', '金锡苑南区  ', '未知(共0层)暂无数据  -  东亭', '110万', '单价9514元/平米')
('', '金锡苑南区 3室2厅 140万', '金锡苑南区  ', '高楼层(共18层)暂无数据  -  东亭', '140万', '单价10072元/平米')
('', '豪景东苑 2室2厅 120万', '豪景东苑  ', '中楼层(共5层)暂无数据  -  安镇', '120万', '单价13873元/平米')
('', '锡州小区 3室2厅 145万', '锡州小区  ', '低楼层(共8层)暂无数据  -  东亭', '145万', '单价13810元/平米')
('', '紫金新城 3室2厅 142万', '紫金新城  ', '高楼层(共15层)暂无数据  -  安镇', '142万', '单价10758元/平米')
('', '融创玉兰璟园 2室2厅 142万', '融创玉兰璟园  ', '高楼层(共24层)暂无数据  -  东北塘', '142万', '单价15929元/平米')
('', '春合苑 3室2厅 150万', '春合苑  ', '未知(共0层)暂无数据  -  东亭', '150万', '单价8621元/平米')
('', '紫金新城 2室2厅 130万', '紫金新城  ', '高楼层(共15层)暂无数据  -  安镇', '130万', '单价12622元/平米')
('', '桑达园小区 3室2厅 165万', '桑达园小区  ', '中楼层(共7层)暂无数据  -  东亭', '165万', '单价13415元/平米')
('', '鑫安苑三期精装修两房，楼层位置好，采光好，南北通透', '鑫安苑润富里  ', '低楼层(共5层)暂无数据  -  安镇', '78万', '单价9544元/平米')
('', '华夏名都花苑 3室2厅 150万', '华夏名都花苑  ', '未知(共0层)暂无数据  -  安镇', '150万', '单价11812元/平米')
('', '桑达园小区 3室1厅 228万', '桑达园小区  ', '高楼层(共6层)暂无数据  -  东亭', '228万', '单价16176元/平米')
('', '东方天郡 5室2厅 330万', '东方天郡  ', '高楼层(共5层)板楼  -  东北塘', '330万', '单价15567元/平米')
('', '蔚蓝都市花园 底复洋房毛坯  使用面积大 价格低', '蔚蓝都市花园  ', '低楼层(共8层)暂无数据  -  东亭', '200万', '单价15038元/平米')
('', '凌云公寓 3室2厅 165万', '凌云公寓  ', '中楼层(共11层)暂无数据  -  东亭', '165万', '单价12044元/平米')
('', '柏木苑 3室2厅 118万', '柏木苑  ', '中楼层(共7层)暂无数据  -  东亭', '118万', '单价9673元/平米')
('', '景瑞望府 5室2厅 380万', '景瑞望府  ', '3层暂无数据  -  安镇', '380万', '单价18447元/平米')
('', '华夏新时代紫汀苑 2室2厅 118万', '华夏新时代紫汀苑  ', '中楼层(共6层)暂无数据  -  安镇', '118万', '单价12554元/平米')
('', '中和佳苑 5室2厅 210万', '中和佳苑  ', '高楼层(共11层)暂无数据  -  锡北', '210万', '单价13965元/平米')
('', '二泉苑 2室1厅 130万', '二泉苑  ', '中楼层(共7层)暂无数据  -  东亭', '130万', '单价14024元/平米')
('', '桑达园小区 3室2厅 170万', '桑达园小区  ', '未知(共0层)暂无数据  -  东亭', '170万', '单价13423元/平米')
('', '首创隽府 3室1厅 175万', '首创隽府  ', '中楼层(共32层)暂无数据  -  东亭', '175万', '单价14463元/平米')
('', '景瑞望府 5室2厅 375万', '景瑞望府  ', '4层暂无数据  -  安镇', '375万', '单价18204元/平米')
('', '竹苑新村 2室2厅 92万', '竹苑新村  ', '中楼层(共7层)暂无数据  -  东亭', '92万', '单价8000元/平米')
('', '华夏新时代紫汀苑 2室2厅 120万', '华夏新时代紫汀苑  ', '中楼层(共4层)暂无数据  -  安镇', '120万', '单价12245元/平米')
('', '春江花园A区（锡山） 4室2厅 202万', '春江花园A区（锡山）  ', '高楼层(共6层)暂无数据  -  东亭', '202万', '单价7922元/平米')
('', '恒大绿洲二期 3室2厅 195万', '恒大绿洲二期  ', '高楼层(共31层)暂无数据  -  东亭', '195万', '单价18750元/平米')
('', '东方雅居 大三房价格低 好地段 电梯小高层', '东坊雅居  ', '低楼层(共11层)暂无数据  -  东亭', '160万', '单价11595元/平米')
('', '柏庄一村 2室2厅 90万', '柏庄一村  ', '中楼层(共7层)暂无数据  -  东亭', '90万', '单价12449元/平米')
('', '五洲国际幸福湾 2室2厅 93万', '五洲国际幸福湾  ', '低楼层(共28层)暂无数据  -  羊尖', '93万', '单价9785元/平米')
('', '东坊雅居 6室2厅 320万', '东坊雅居  ', '高楼层(共6层)暂无数据  -  东亭', '320万', '单价14036元/平米')
('', '春江花园A区（锡山） 4室2厅 235万', '春江花园A区（锡山）  ', '未知(共0层)暂无数据  -  东亭', '235万', '单价10000元/平米')
('', '锡山·东亭·龙湖九墅·花园洋房社区·随时看房', '龙湖九墅北区  ', '未知(共0层)暂无数据  -  东亭', '600万', '单价29412元/平米')
('', '九里河湿地公园旁 紫金新城精装三房 洋房带电梯', '紫金新城  ', '低楼层(共6层)暂无数据  -  安镇', '150万', '单价11467元/平米')
('', '查桥春光苑商 业广场旁，精装二室户型通透性价 比高', '查桥春光苑  ', '高楼层(共6层)暂无数据  -  安镇', '66.5万', '单价7580元/平米')
('', '中邦城市花园 2室2厅 125万', '中邦城市花园  ', '中楼层(共28层)暂无数据  -  东亭', '125万', '单价14045元/平米')
('', '竹苑新村西区 4室2厅 150万', '竹苑新村西区  ', '中楼层(共5层)暂无数据  -  东亭', '150万', '单价10345元/平米')
('', '宝城花园 4室2厅 220万', '宝城花园  ', '未知(共0层)暂无数据  -  东亭', '220万', '单价12223元/平米')
('', '恒大绿洲二期 3室2厅 202万', '恒大绿洲二期  ', '低楼层(共30层)暂无数据  -  东亭', '202万', '单价16291元/平米')
('', '蔚蓝都市花园 3室2厅 180万', '蔚蓝都市花园  ', '低楼层(共8层)暂无数据  -  东亭', '180万', '单价14635元/平米')
('', '山韵佳苑B区 3室2厅 100万', '山韵佳苑B区  ', '高楼层(共11层)暂无数据  -  安镇', '100万', '单价7875元/平米')
('', '中邦城市花园 3室2厅 182万', '中邦城市花园  ', '中楼层(共28层)板塔结合  -  东亭', '182万', '单价13940元/平米')
('', '春合苑南区 4室2厅 170万', '春合苑南区  ', '中楼层(共6层)暂无数据  -  东亭', '170万', '单价11655元/平米')
('', '春合苑 3室2厅 120万', '春合苑  ', '未知(共0层)暂无数据  -  东亭', '120万', '单价7059元/平米')
('', '桑达园小区 3室2厅 180万', '桑达园小区  ', '高楼层(共11层)暂无数据  -  东亭', '180万', '单价12017元/平米')
('', '蔚蓝都市花园 3室2厅 170万', '蔚蓝都市花园  ', '中楼层(共8层)暂无数据  -  东亭', '170万', '单价14167元/平米')
('', '龙湖九里香缇 4室2厅 230万', '龙湖九里香缇  ', '未知(共0层)暂无数据  -  安镇', '230万', '单价17458元/平米')
('', '枫情家园 3室2厅 150万', '枫情家园  ', '中楼层(共7层)暂无数据  -  锡北', '150万', '单价9209元/平米')
('', '东璟家园A区 2室1厅 72万', '东璟家园A区  ', '高楼层(共8层)暂无数据  -  东亭', '72万', '单价9351元/平米')
('', '宝城花园 3室2厅 150万', '宝城花园  ', '未知(共0层)暂无数据  -  东亭', '150万', '单价10191元/平米')
('', '桑达园小区 3室2厅 160万', '桑达园小区  ', '高楼层(共7层)暂无数据  -  东亭', '160万', '单价12800元/平米')
('', '紫金新城 2室2厅 130万', '紫金新城  ', '高楼层(共6层)暂无数据  -  安镇', '130万', '单价13150元/平米')
('', '华夏万泉苑 3室2厅 118万', '华夏万泉苑  ', '中楼层(共7层)暂无数据  -  东亭', '118万', '单价10095元/平米')
('', '东太华苑 2室2厅 148万', '东太华苑  ', '高楼层(共6层)暂无数据  -  东亭', '148万', '单价9250元/平米')
('', '无锡碧桂园B区 3室2厅 184万', '无锡碧桂园B区  ', '高楼层(共21层)暂无数据  -  安镇', '184万', '单价16000元/平米')
('', '宝城花园 3室2厅 185万', '宝城花园  ', '未知(共0层)暂无数据  -  东亭', '185万', '单价12568元/平米')
('', '东城中央府 2室2厅 202万', '东城中央府  ', '未知(共0层)暂无数据  -  东亭', '202万', '单价15539元/平米')
('', '首创隽府 2室2厅 145万', '首创隽府  ', '中楼层(共18层)暂无数据  -  东亭', '145万', '单价15426元/平米')
('', '链家真房源 中邦城市花园 大三房 看房方便', '中邦城市花园  ', '高楼层(共30层)板塔结合  -  东亭', '168万', '单价12728元/平米')
('', '丰田苑 3室2厅 110万', '丰田苑  ', '未知(共0层)暂无数据  -  锡北', '110万', '单价8871元/平米')
('', '蓝光五彩城 4室2厅 175万', '蓝光五彩城  ', '低楼层(共32层)暂无数据  -  东亭', '175万', '单价14113元/平米')
('', '桑达园小区 3室2厅 160万', '桑达园小区  ', '中楼层(共11层)暂无数据  -  东亭', '160万', '单价13009元/平米')
('', '首创隽府 2室2厅 130万', '首创隽府  ', '高楼层(共25层)暂无数据  -  东亭', '130万', '单价14131元/平米')
('', '蔚蓝都市花园 3室2厅 185万', '蔚蓝都市花园  ', '低楼层(共6层)暂无数据  -  东亭', '185万', '单价15483元/平米')
('', '芙蓉山庄A区 2室1厅 96万', '芙蓉山庄A区  ', '未知(共0层)暂无数据  -  东北塘', '96万', '单价11030元/平米')
('', '蓝光五彩城 3室2厅 160万', '蓝光五彩城  ', '低楼层(共32层)暂无数据  -  东亭', '160万', '单价16282元/平米')
('', '春江花园A区（锡山） 3室2厅 200万', '春江花园A区（锡山）  ', '未知(共0层)暂无数据  -  东亭', '200万', '单价14307元/平米')
('', '鑫业园 3室2厅 120万', '鑫业园  ', '高楼层(共6层)暂无数据  -  东亭', '120万', '单价13334元/平米')
('', '春江花园C区（锡山） 3室2厅 228万', '春江花园C区（锡山）  ', '中楼层(共25层)暂无数据  -  东亭', '228万', '单价16965元/平米')
('', '蓝光coco蜜园 3室1厅 150万', '蓝光coco蜜园  ', '高楼层(共23层)暂无数据  -  安镇', '150万', '单价19529元/平米')
('', '金锡苑南区 2室2厅 95万', '金锡苑南区  ', '中楼层(共18层)暂无数据  -  东亭', '95万', '单价10107元/平米')
('', '恒大绿洲一期 2室2厅 135万', '恒大绿洲一期  ', '高楼层(共18层)暂无数据  -  东亭', '135万', '单价17089元/平米')
('', '冠达豪景苑 4室2厅 150万', '冠达豪景苑  ', '低楼层(共6层)暂无数据  -  安镇', '150万', '单价10761元/平米')
('', '首创隽府 2室2厅 128万', '首创隽府  ', '低楼层(共25层)暂无数据  -  东亭', '128万', '单价14180元/平米')
('', '聚江苑小区 5室3厅 160万', '聚江苑小区  ', '高楼层(共7层)暂无数据  -  东亭', '160万', '单价12591元/平米')
('', '恒大城 2室1厅 150万', '恒大城  ', '低楼层(共23层)板楼  -  安镇', '150万', '单价16018元/平米')
('', '恒大城 2室2厅 155万', '恒大城  ', '中楼层(共22层)板楼  -  安镇', '155万', '单价15817元/平米')
('', '冠达豪景苑 3室2厅 160万', '冠达豪景苑  ', '中楼层(共6层)暂无数据  -  安镇', '160万', '单价11870元/平米')
('', '中邦城市花园 3室2厅 200万', '中邦城市花园  ', '高楼层(共30层)板塔结合  -  东亭', '200万', '单价15152元/平米')
('', '映月苑 3室2厅 158万', '映月苑  ', '中楼层(共6层)暂无数据  -  东亭', '158万', '单价11704元/平米')
('', '金锡苑北区 3室2厅 105万', '金锡苑北区  ', '高楼层(共7层)暂无数据  -  东亭', '105万', '单价9131元/平米')
('', '金锡苑南区 3室2厅 190万', '金锡苑南区  ', '低楼层(共11层)暂无数据  -  东亭', '190万', '单价13670元/平米')
('', '映月苑 3室2厅 155万', '映月苑  ', '高楼层(共7层)暂无数据  -  东亭', '155万', '单价10891元/平米')
('', '中和佳苑 3室2厅 150万', '中和佳苑  ', '高楼层(共17层)暂无数据  -  锡北', '150万', '单价13720元/平米')
('', '八士繁华地段 佰仕苑精装2房 景观楼层 配套美丽', '佰仕苑  ', '中楼层(共16层)暂无数据  -  锡北', '105万', '单价11681元/平米')
('', '華夏·春暁 2室2厅 158万', '華夏·春暁  ', '低楼层(共17层)暂无数据  -  东亭', '158万', '单价13964元/平米')
('', '春合苑 3室2厅 120万', '春合苑  ', '中楼层(共6层)暂无数据  -  东亭', '120万', '单价7500元/平米')
('', '一人我饮酒醉 满五唯一送车位 转眼望过来 两个大阳台', '江南坊  ', '中楼层(共6层)暂无数据  -  安镇', '210万', '单价13292元/平米')
('', '桑达园小区 2室2厅 120万', '桑达园小区  ', '高楼层(共8层)暂无数据  -  东亭', '120万', '单价11882元/平米')
('', '桑达园小区 2室2厅 115万', '桑达园小区  ', '未知(共0层)暂无数据  -  东亭', '115万', '单价12573元/平米')
('', '桑达园小区 2室2厅 130万', '桑达园小区  ', '未知(共0层)暂无数据  -  东亭', '130万', '单价13266元/平米')
('', '金锡苑南区 3室2厅 130万', '金锡苑南区  ', '未知(共0层)暂无数据  -  东亭', '130万', '单价10318元/平米')
('', '春合苑4室2厅2卫  商品房无土出  东亭地铁口交通方便', '春合苑  ', '高楼层(共7层)暂无数据  -  东亭', '138万', '单价9140元/平米')
('', '新光小区 3室2厅 135万', '新光小区  ', '低楼层(共7层)暂无数据  -  东亭', '135万', '单价13593元/平米')
('', '云林苑西区 2室2厅 80万', '云林苑西区  ', '高楼层(共6层)暂无数据  -  东亭', '80万', '单价8164元/平米')
('', '新光小区 2室2厅 93.8万', '新光小区  ', '未知(共0层)暂无数据  -  东亭', '93.8万', '单价10819元/平米')
('', '春江花园A区（锡山） 3室2厅 168万', '春江花园A区（锡山）  ', '未知(共0层)暂无数据  -  东亭', '168万', '单价12174元/平米')
('', '芙蓉山庄A区 3室2厅 154万', '芙蓉山庄A区  ', '未知(共0层)暂无数据  -  东北塘', '154万', '单价10000元/平米')
('', '东坊雅居 3室2厅 175万', '东坊雅居  ', '低楼层(共6层)暂无数据  -  东亭', '175万', '单价13619元/平米')
('', '鸿景华庭 3室2厅 190万', '鸿景华庭  ', '低楼层(共9层)暂无数据  -  锡北', '190万', '单价11551元/平米')
('', '桑达园小区 3室2厅 155万', '桑达园小区  ', '低楼层(共11层)暂无数据  -  东亭', '155万', '单价14486元/平米')
('', '华夏青城怡景苑 2室2厅 95万', '华夏青城怡景苑  ', '低楼层(共16层)暂无数据  -  锡北', '95万', '单价9596元/平米')
('', '华夏青城怡景苑精装修，楼层好，采光充足随时拎包入住', '华夏青城怡景苑  ', '高楼层(共16层)暂无数据  -  锡北', '118万', '单价9947元/平米')
('', '首创隽府 3室2厅 160万', '首创隽府  ', '低楼层(共18层)暂无数据  -  东亭', '160万', '单价17700元/平米')
('', '中大诺卡小镇 精装三房  独具慧眼的你 不会错过', '中大诺卡小镇  ', '中楼层(共18层)暂无数据  -  东亭', '190万', '单价14961元/平米')
('', '中和佳苑 2室2厅 145万', '中和佳苑  ', '中楼层(共17层)暂无数据  -  锡北', '145万', '单价13577元/平米')
('', '鑫博别墅 3室2厅 175万', '鑫博别墅  ', '低楼层(共3层)暂无数据  -  东亭', '175万', '单价10639元/平米')
('', '金锡苑南区 3室2厅 108万', '金锡苑南区  ', '中楼层(共5层)暂无数据  -  东亭', '108万', '单价10910元/平米')
('', '金锡苑南区 3室2厅 170万', '金锡苑南区  ', '低楼层(共11层)暂无数据  -  东亭', '170万', '单价13386元/平米')
('', '首创隽府 2室2厅 139万', '首创隽府  ', '高楼层(共25层)暂无数据  -  东亭', '139万', '单价15399元/平米')
('', '金锡苑南区 3室2厅 160万', '金锡苑南区  ', '高楼层(共6层)暂无数据  -  东亭', '160万', '单价10758元/平米')
('', '链 家真 房源 蔚蓝都市花园  刚需价格 复式住宅', '蔚蓝都市花园  ', '中楼层(共7层)暂无数据  -  东亭', '240万', '单价15416元/平米')
('', '恒大绿洲二期 3室2厅 170万', '恒大绿洲二期  ', '高楼层(共32层)暂无数据  -  东亭', '170万', '单价15597元/平米')
('', '蔚蓝都市花园 2室2厅 125万', '蔚蓝都市花园  ', '高楼层(共15层)暂无数据  -  东亭', '125万', '单价16061元/平米')
('', '中大诺卡小镇 3室2厅 200万', '中大诺卡小镇  ', '中楼层(共18层)暂无数据  -  东亭', '200万', '单价14493元/平米')
('', '【链家真房源】诺卡小镇   三房  满五', '中大诺卡小镇  ', '中楼层(共18层)暂无数据  -  东亭', '160万', '单价13956元/平米')
('', '華夏·春暁 2室1厅 152万', '華夏·春暁  ', '高楼层(共18层)暂无数据  -  东亭', '152万', '单价13945元/平米')
('', '绿地·香颂 5室3厅 600万', '绿地·香颂  ', '低楼层(共3层)暂无数据  -  东亭', '600万', '单价20135元/平米')
('', '龙湖九里香缇 3室2厅 180万', '龙湖九里香缇  ', '未知(共0层)暂无数据  -  安镇', '180万', '单价20931元/平米')
('', '华夏新时代紫汀苑 3室2厅 138万', '华夏新时代紫汀苑  ', '低楼层(共4层)暂无数据  -  安镇', '138万', '单价9719元/平米')
('', '中邦城市花园 3室2厅 165万', '中邦城市花园  ', '高楼层(共32层)板塔结合  -  东亭', '165万', '单价16020元/平米')
('', '金锡苑北区 3室2厅 115万', '金锡苑北区  ', '中楼层(共7层)暂无数据  -  东亭', '115万', '单价12235元/平米')
('', '聚江苑小区 4室2厅 250万', '聚江苑小区  ', '中楼层(共7层)暂无数据  -  东亭', '250万', '单价16405元/平米')
('', '桑达园小区 2室2厅 123万', '桑达园小区  ', '高楼层(共6层)暂无数据  -  东亭', '123万', '单价12948元/平米')
('', '柏庄一村 2室2厅 100万', '柏庄一村  ', '高楼层(共7层)暂无数据  -  东亭', '100万', '单价10870元/平米')
('', '新区中邦城市花园三房毛坯出售 商品房 不靠高架诚心卖', '中邦城市花园  ', '中楼层(共33层)板楼  -  东亭', '192万', '单价12973元/平米')
('', '华夏新时代紫汀苑 5室2厅 168万', '华夏新时代紫汀苑  ', '高楼层(共13层)暂无数据  -  安镇', '168万', '单价9459元/平米')
('', '华夏新时代紫汀苑 4室3厅 148万', '华夏新时代紫汀苑  ', '高楼层(共13层)暂无数据  -  安镇', '148万', '单价9677元/平米')
('', '首创隽府 2室2厅 150万', '首创隽府  ', '低楼层(共18层)暂无数据  -  东亭', '150万', '单价16667元/平米')
('', '中大诺卡小镇 3室1厅 170万', '中大诺卡小镇  ', '中楼层(共18层)暂无数据  -  东亭', '170万', '单价14783元/平米')
('', '蔚蓝都市花园 3室2厅 188万', '蔚蓝都市花园  ', '高楼层(共15层)暂无数据  -  东亭', '188万', '单价14744元/平米')
('', '链 家 真 房 源 中大诺卡小镇 位置好 采光好 交通便利', '中大诺卡小镇  ', '低楼层(共17层)暂无数据  -  东亭', '195万', '单价16250元/平米')
('', '恒大绿洲一期 4室2厅 225万', '恒大绿洲一期  ', '高楼层(共18层)暂无数据  -  东亭', '225万', '单价14786元/平米')
('', '中邦城市花园 5室2厅 305万', '中邦城市花园  ', '高楼层(共28层)暂无数据  -  东亭', '305万', '单价15562元/平米')
('', '桑达园小区 3室2厅 135万', '桑达园小区  ', '高楼层(共7层)暂无数据  -  东亭', '135万', '单价13537元/平米')
('', '东亭老街  优质房源 顶楼复式 精装拎包入住', '东坊雅居  ', '高楼层(共6层)暂无数据  -  东亭', '270万', '单价9408元/平米')
('', '春江花园C区（锡山） 5室2厅 290万', '春江花园C区（锡山）  ', '高楼层(共16层)暂无数据  -  东亭', '290万', '单价15904元/平米')
('', '东坊雅居 6室2厅 370万', '东坊雅居  ', '中楼层(共6层)暂无数据  -  东亭', '370万', '单价15547元/平米')
('', '桑达园小区 3室2厅 178万', '桑达园小区  ', '中楼层(共8层)暂无数据  -  东亭', '178万', '单价12536元/平米')
('', '春江花园A区（锡山） 6室2厅 210万', '春江花园A区（锡山）  ', '高楼层(共6层)暂无数据  -  东亭', '210万', '单价9334元/平米')
('', '【链家真房源】两房朝南一房朝北 精装修 中间楼层', '中大诺卡小镇  ', '中楼层(共11层)暂无数据  -  东亭', '222万', '单价17344元/平米')
('', '映月苑 3室2厅 110万', '映月苑  ', '中楼层(共7层)暂无数据  -  东亭', '110万', '单价11341元/平米')
('', '金锡苑北区 3室1厅 112万', '金锡苑北区  ', '中楼层(共7层)暂无数据  -  东亭', '112万', '单价11547元/平米')
('', '新光小区 3室2厅 95万', '新光小区  ', '高楼层(共7层)暂无数据  -  东亭', '95万', '单价9744元/平米')
('', '中式装修精装四房 满两年税费少 房东急售 户型好', '豪景东苑  ', '高楼层(共6层)暂无数据  -  安镇', '175万', '单价13084元/平米')
('', '中大诺卡小镇 3室2厅 168万', '中大诺卡小镇  ', '低楼层(共18层)暂无数据  -  东亭', '168万', '单价13549元/平米')
('', '华夏名都花苑 3室2厅 150万', '华夏名都花苑  ', '未知(共0层)暂无数据  -  安镇', '150万', '单价12240元/平米')
('', '豪门·君怡花苑 3室2厅 235万', '豪门·君怡花苑  ', '高楼层(共18层)暂无数据  -  东亭', '235万', '单价16907元/平米')
('', '华夏名都花苑 3室2厅 150万', '华夏名都花苑  ', '未知(共0层)暂无数据  -  安镇', '150万', '单价12097元/平米')
