('https://image1.ljcdn.com/440300-inspection/test-85f96daf-3964-4b3b-a4f7-1a8bf585e9c8.png.296x216.jpg', '东方海雅居优质三房 高层南向视野棒 通风采光好 红本', '东方海雅居  | 3室2厅 | 95.21平米 | 南 | 简装 | 有电梯', '高楼层(共26层)2002年建板塔结合  -  南山中心', '660万', '单价69321元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload0dd643f9-e008-424e-a9f5-107a3986d994.jpg.296x216.jpg', '锦隆花园南北通透5房3卫   业主诚意出售', '锦隆花园  | 5室1厅 | 174.22平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)1999年建板塔结合  -  科技园', '1260万', '单价72323元/平米')
('https://image1.ljcdn.com/440300-inspection/7a3876de-7218-44f3-8efd-790e1bf1e58d.jpg.296x216.jpg', '半岛花园B区 5室2厅 680万', '半岛花园B区  | 5室2厅 | 92.13平米 | 东南 南 | 精装 | 无电梯', '高楼层(共7层)1996年建板塔结合  -  蛇口', '680万', '单价73809元/平米')
('https://image1.ljcdn.com/440300-inspection/c0c8f8de-a369-4924-b300-3325be1a2e30.JPG.296x216.jpg', '科技园彩虹居顶层复式，满五唯一，诚心出售，价格实惠', '彩虹居  | 3室2厅 | 94.6平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)2000年建板塔结合  -  南头', '517万', '单价54652元/平米')
('https://image1.ljcdn.com/440300-inspection/ccf4aeb7-b9fa-48fe-8944-4e2e2acef0d0.jpg.296x216.jpg', '华侨城核XIN地段，南向方正3房，看房方便', '中旅广场  | 3室2厅 | 112.2平米 | 南 | 其他 | 无电梯', '中楼层(共8层)1992年建板楼  -  华侨城', '690万', '单价61498元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e50210ab-590c-4854-8da2-522866114c8c.png.296x216.jpg', '鹏都大厦 3室1厅 580万', '鹏都大厦  | 3室1厅 | 124.07平米 | 西北 | 其他 | 有电梯', '中楼层(共31层)1998年建塔楼  -  南山中心', '580万', '单价46748元/平米')
('https://image1.ljcdn.com/440300-inspection/95d68e3c-cd0f-46ce-b5fa-ffc64a731df1.jpg.296x216.jpg', '高楼层，视野开阔，通风户型好，满五唯一', '首地容御  | 4室2厅 | 204.02平米 | 东南 | 精装 | 有电梯', '高楼层(共32层)2011年建板塔结合  -  华侨城', '1880万', '单价92148元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d54b3d90-a461-4e7a-8559-7619f6023690.png.296x216.jpg', '海韵嘉园，朝南大三房，直降50万，低于同户型100万!', '海韵嘉园  | 3室1厅 | 115.47平米 | 东南 | 其他 | 有电梯', '中楼层(共18层)2006年建板塔结合  -  蛇口', '950万', '单价82273元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b506c454-63d8-4be6-b454-09e30e4a1f71.png.296x216.jpg', '阳光里雅居 高层 红本税少 价格可小刀 新装修正规两房', '阳光里雅居  | 2室1厅 | 46.59平米 | 东 | 精装 | 有电梯', '高楼层(共31层)2012年建板塔结合  -  南山中心', '445万', '单价95515元/平米')
('https://image1.ljcdn.com/440300-inspection/test-80145aaa-1f66-415d-ae71-de0f7d660a0c.png.296x216.jpg', '临来福仕广场，梦想家园满五唯一，精致居家两房', '现代城梦想家园  | 2室2厅 | 63.84平米 | 西南 | 其他 | 有电梯', '高楼层(共29层)2003年建板塔结合  -  后海', '475万', '单价74405元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadbdc91add-4c64-454f-a891-7b1a9c127282.jpg.296x216.jpg', '荟芳园 万科物业 双地铁站 生活配套齐全', '荟芳园  | 3室2厅 | 120.38平米 | 西北 | 精装 | 有电梯', '高楼层(共33层)1995年建塔楼  -  南山中心', '630万', '单价52335元/平米')
('https://image1.ljcdn.com/440300-inspection/faf87c92-2b60-4e95-accb-175bf4ab3af9.jpg.296x216.jpg', '前海时代广场 3室2厅 1250万', '前海时代广场  | 3室2厅 | 128.79平米 | 西 | 其他', '低楼层(共27层)2015年建暂无数据  -  前海', '1250万', '单价97058元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8667610b-2648-4577-9ace-b4ae4cc52a77.png.296x216.jpg', '半岛城邦三期两房 南向看海景 精装修 满两年 随时看房', '半岛城邦花园三期  | 2室2厅 | 87.07平米 | 南 | 精装', '低楼层(共47层)2016年建板塔结合  -  蛇口', '1080万', '单价124039元/平米')
('https://image1.ljcdn.com/440300-inspection/5c0aefaa-4f7c-4412-aee4-c08cb8a57536.jpg.296x216.jpg', '精致装修两房，南向，拎包入住，安静', '百仕达红树西岸  | 2室1厅 | 116.27平米 | 南 | 精装 | 有电梯', '低楼层(共31层)2006年建塔楼  -  红树湾', '1450万', '单价124710元/平米')
('https://image1.ljcdn.com/440300-inspection/b761873a-e407-4374-be70-f1a1b8eb3848.JPG.296x216.jpg', '龙瑞佳园山海津，西南向精装两房', '山海津  | 2室1厅 | 68.29平米 | 西南 | 其他 | 有电梯', '低楼层(共27层)2015年建塔楼  -  蛇口', '408万', '单价59746元/平米')
('https://image1.ljcdn.com/440300-inspection/5d718b91-8c31-4d86-b4c9-18e90c371073.jpg.296x216.jpg', '世界花园 4室2厅 970万', '世界花园  | 4室2厅 | 159.27平米 | 东 | 其他 | 有电梯', '中楼层(共23层)2002年建板塔结合  -  华侨城', '970万', '单价60903元/平米')
('https://image1.ljcdn.com/440300-inspection/1f907660-7d14-4c9f-ad73-11966ea833a0.jpg.296x216.jpg', '前海丹华 地理位置优越 4+1房 赠送面积大 16年小区', '前海丹华  | 5室1厅 | 129.19平米 | 东南 | 精装', '低楼层(共22层)2016年建塔楼  -  前海', '870万', '单价67343元/平米')
('https://image1.ljcdn.com/440300-inspection/test-95141a65-1a0a-4132-b01c-f56b35a98ab0.png.296x216.jpg', '七号线桃源村站，安静位置两房，采光充足，视野开阔', '桃源村一期  | 2室1厅 | 64.26平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1997年建板楼  -  西丽', '380万', '单价59135元/平米')
('https://image1.ljcdn.com/440300-inspection/test-341f7c9f-999f-4a23-9b29-d51982ee3e0e.png.296x216.jpg', '荔园大厦 实用三房 交通便利 配套成熟', '荔园大厦  | 3室2厅 | 86.02平米 | 南 北 | 其他 | 有电梯', '低楼层(共23层)1995年建板塔结合  -  南山中心', '410万', '单价47664元/平米')
('https://image1.ljcdn.com/440300-inspection/test-dc0989ea-1b70-48a2-99b6-a8a3ea528730.png.296x216.jpg', '科技园三十四区 2室1厅 660万', '科技园三十四区  | 2室1厅 | 75.11平米 | 南 | 其他 | 无电梯', '低楼层(共7层)1992年建板塔结合  -  科技园', '660万', '单价87872元/平米')
('https://image1.ljcdn.com/440300-inspection/46d93b6b-13af-483d-acdb-298ea88e0732.jpg.296x216.jpg', '南国丽城 3室2厅 780万', '南国丽城  | 3室2厅 | 116.7平米 | 南 | 其他 | 有电梯', '中楼层(共15层)2005年建板塔结合  -  大学城', '780万', '单价66839元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8d8cf210-4c45-4f50-9e8b-dddb3093e2dc.png.296x216.jpg', '蛇口景园大厦 5居室211平 客厅出阳台 高楼层房出售', '景园大厦  | 5室2厅 | 211.22平米 | 东南 | 简装 | 有电梯', '高楼层(共32层)1996年建板塔结合  -  蛇口', '1300万', '单价61548元/平米')
('https://image1.ljcdn.com/440300-inspection/f59a19db-7105-4354-84c9-bb117dac13c5.jpg.296x216.jpg', '7号线龙井站，税费低交易流程快，中间楼层，朝南', '高发公寓  | 2室1厅 | 39.09平米 | 南 | 简装 | 无电梯', '低楼层(共7层)1999年建塔楼  -  华侨城', '200万', '单价51164元/平米')
('https://image1.ljcdn.com/440300-inspection/eb779f67-161e-49c9-aca6-a93f9d7e27d4.jpg.296x216.jpg', '华侨城 东方花园 电梯三房 安静绿化高大社区 通风好', '东方花园桂花苑  | 3室2厅 | 132.7平米 | 东南 | 简装 | 有电梯', '高楼层(共30层)1994年建板塔结合  -  华侨城', '900万', '单价67823元/平米')
('https://image1.ljcdn.com/440300-inspection/test-90cb157a-944a-4769-b0c4-943cf0f3a6bc.png.296x216.jpg', '中间位置，南北通透大三房可改四房，有钥匙满五年唯一', '海月花园二期  | 3室2厅 | 133.89平米 | 南 北 | 其他 | 有电梯', '高楼层(共10层)2003年建板塔结合  -  蛇口', '1280万', '单价95601元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d24613ee-3aab-4d2d-9102-c479163015ab.png.296x216.jpg', '一辉花园 3室2厅 980万', '一辉花园  | 3室2厅 | 121.11平米 | 南 北 | 其他 | 有电梯', '高楼层(共8层)1997年建板塔结合  -  华侨城', '980万', '单价80919元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload208aa546-f47c-474e-8146-7dfd271c6788.JPG.296x216.jpg', '东南向，观海景两房，高楼层带深圳湾SHCOOL', '太古城南  | 2室2厅 | 59.14平米 | 东南 | 精装 | 有电梯', '高楼层(共24层)2010年建塔楼  -  深圳湾', '990万', '单价167400元/平米')
('https://image1.ljcdn.com/440300-inspection/41140858-56fc-455c-bb78-f3b65aae807d.jpg.296x216.jpg', '锦绣花园一期 3室2厅 850万', '锦绣花园一期  | 3室2厅 | 120.21平米 | 东南 | 其他 | 有电梯', '低楼层(共33层)1996年建板塔结合  -  华侨城', '850万', '单价70710元/平米')
('https://image1.ljcdn.com/440300-inspection/f0ef54c9-f9b6-4ffc-afae-3b8975fd635e.jpg.296x216.jpg', '龟山花园别墅正规五房、全新装修适合居家随时拎包入住', '龟山花园别墅  | 5室2厅 | 307.14平米 | 南 | 其他 | 无电梯', '1层1998年建暂无数据  -  蛇口', '2250万', '单价73257元/平米')
('https://image1.ljcdn.com/440300-inspection/778b84b7-0c82-40b1-82d4-41c7f2d89f64.jpg.296x216.jpg', '首地容御 4室2厅 1700万', '首地容御  | 4室2厅 | 195.64平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2011年建板塔结合  -  华侨城', '1700万', '单价86895元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b1e3e3dd-b70b-44f4-9344-9d735b82690d.png.296x216.jpg', '实用  户型格局合理 装修保养好 看房方便', '后海花园  | 4室1厅 | 143.11平米 | 南 | 精装 | 有电梯', '中楼层(共25层)2002年建板塔结合  -  后海', '665万', '单价46468元/平米')
('https://image1.ljcdn.com/440300-inspection/test-090f0685-216b-4b0f-b4d9-19a3c34487da.png.296x216.jpg', '香山里花园小高层 两梯两户 通透方正户型 高尔夫景观', '香山里  | 4室2厅 | 171.76平米 | 南 北 | 精装 | 有电梯', '高楼层(共17层)2010年建板塔结合  -  华侨城', '1560万', '单价90825元/平米')
('https://image1.ljcdn.com/440300-inspection/8a269a6c-9437-4788-96d0-55d10cdae950.jpg.296x216.jpg', '顶层实用两房，另有花园可看星空，诚心出售', '佛山街  | 2室1厅 | 82.87平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1990年建板塔结合  -  华侨城', '510万', '单价61543元/平米')
('https://image1.ljcdn.com/440300-inspection/test-bc82d83b-5a78-4fd1-8830-b285be9aa530.png.296x216.jpg', '海王大厦 3室2厅 490万', '海王大厦  | 3室2厅 | 121.2平米 | 南 | 其他 | 有电梯', '高楼层(共32层)1994年建板塔结合  -  南山中心', '490万', '单价40430元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7b5bfd71-af56-484c-81ac-8a70ea3cebb8.png.296x216.jpg', '【链家优选】红树湾南北通大阳台四房 装修好 安静舒适', '中信红树湾南区  | 4室2厅 | 231.08平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2006年建板楼  -  红树湾', '2450万', '单价106024元/平米')
('https://image1.ljcdn.com/440300-inspection/9144f09a-0a87-4690-9b7c-36e821779ff7.jpg.296x216.jpg', '精装复式五房 大户型单价低 诚心卖 看房方便', '中旅广场  | 5室2厅 | 217.01平米 | 西北 东北 | 其他 | 有电梯', '高楼层(共34层)1998年建板塔结合  -  华侨城', '1320万', '单价60827元/平米')
('https://image1.ljcdn.com/440300-inspection/test-32018cf0-d28f-4ec6-b95d-1420b646ec43.png.296x216.jpg', '创世纪平层大两房  三阳台全明户型 四米层高 能看房', '创世纪滨海花园  | 2室1厅 | 83.09平米 | 南 西南 | 其他 | 有电梯', '高楼层(共18层)2002年建板塔结合  -  科技园', '590万', '单价71008元/平米')
('https://image1.ljcdn.com/440300-inspection/6f838a4b-033e-41dc-a19b-b6cadf6b8f70.jpg.296x216.jpg', '城市山林 4室1厅 1630万', '城市山林  | 4室1厅 | 139.64平米 | 东南 南 北 | 其他 | 有电梯', '中楼层(共21层)2008年建板塔结合  -  南山中心', '1630万', '单价116729元/平米')
('https://image1.ljcdn.com/440300-inspection/0832c8d3-bff0-48df-aeb6-52b4ae0df5ba.jpg.296x216.jpg', '育德2房 中间楼层 满五年 税费少', '育德佳园  | 2室1厅 | 76.84平米 | 西 | 简装 | 无电梯', '中楼层(共7层)2003年建板楼  -  后海', '580万', '单价75482元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadb91d8c6b-94a5-4d42-86e0-a8062d2c3f70.jpg.296x216.jpg', '燕晗山苑 精装崭新 实用两房 急售', '燕晗山苑  | 2室2厅 | 93.29平米 | 西南 | 其他 | 有电梯', '低楼层(共41层)2015年建板塔结合  -  华侨城', '845万', '单价90578元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadad3cb72b-8165-4dd5-9e95-5f8a1ad126e5.jpg.296x216.jpg', '益田假日广场旁 高楼层 南向三房 万科物业 世界花园', '世界花园  | 3室2厅 | 146.83平米 | 南 西 | 其他 | 有电梯', '中楼层(共23层)2002年建板塔结合  -  华侨城', '850万', '单价57891元/平米')
('https://image1.ljcdn.com/440300-inspection/test-33a051cb-bed4-454c-975e-9c2507fcd49a.png.296x216.jpg', '诺德假日花园 145.59平四房客厅出 南北通 高楼景观', '诺德假日花园  | 4室2厅 | 145.59平米 | 南 北 | 其他 | 有电梯', '中楼层(共30层)2009年建板塔结合  -  前海', '1380万', '单价94787元/平米')
('https://image1.ljcdn.com/440300-inspection/test-849d82db-eb74-45f1-88c7-c4083c5fff9b.png.296x216.jpg', '诺德假日花园 4室2厅 900万', '诺德假日花园  | 4室2厅 | 88.6平米 | 东南 西北 | 其他 | 有电梯', '低楼层(共33层)2008年建板塔结合  -  前海', '900万', '单价101581元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2e446af3-f987-4a61-a279-295fdae0e692.png.296x216.jpg', '诺德假日花园 2室1厅 560万', '诺德假日花园  | 2室1厅 | 66.28平米 | 东 | 其他 | 有电梯', '低楼层(共30层)2009年建板塔结合  -  前海', '560万', '单价84491元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f81f8512-1981-49cb-ace7-f558db90a815.png.296x216.jpg', '满五年红本在手，多层三房楼层很好，朝南，满五红本', '后海花园  | 3室2厅 | 89.5平米 | 南 | 其他 | 无电梯', '中楼层(共8层)1993年建板塔结合  -  后海', '530万', '单价59218元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c436b63d-35ce-4d67-b36c-1f28ea3c2059.png.296x216.jpg', '鼎太风华二期 4室2厅 1350万', '鼎太风华二期  | 4室2厅 | 158.53平米 | 东 南 | 其他 | 有电梯', '中楼层(共11层)2003年建板楼  -  前海', '1350万', '单价85158元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploada2247ebe-4944-4f0f-8412-17a2566d540a.jpg.296x216.jpg', '地铁7号线桃源村站 南向大三房 安静看花园', '桃源村三期  | 3室2厅 | 92.65平米 | 南 | 简装 | 有电梯', '高楼层(共34层)2008年建板楼  -  西丽', '600万', '单价64760元/平米')
('https://image1.ljcdn.com/440300-inspection/test-5d899469-c07c-4a3b-a208-cfa77a3063c5.png.296x216.jpg', '凯德公园一号 精装修 南北通透 视野开阔  诚心出售', '凯德公园1号  | 4室2厅 | 194.21平米 | 南 北 | 其他 | 有电梯', '高楼层(共34层)2016年建板塔结合  -  南山中心', '1900万', '单价97833元/平米')
('https://image1.ljcdn.com/440300-inspection/cc7399c8-9f93-4116-bcd1-d124aacccb00.jpg.296x216.jpg', '桃源村三期 3室2厅 565万', '桃源村三期  | 3室2厅 | 88.41平米 | 南 | 简装 | 有电梯', '低楼层(共34层)2008年建塔楼  -  西丽', '565万', '单价63907元/平米')
('https://image1.ljcdn.com/440300-inspection/f5596a75-9d15-4ed8-ba02-3f4c49a81d9c.jpg.296x216.jpg', '缤纷年华四房 看公园以及小区游泳池视野好 看房方便。', '缤纷年华  | 4室2厅 | 93.79平米 | 北 | 其他 | 有电梯', '低楼层(共29层)2006年建塔楼  -  南头', '955万', '单价101824元/平米')
('https://image1.ljcdn.com/440300-inspection/test-359018e2-2b80-4341-aba0-7a7b67c3bd9f.png.296x216.jpg', '首地容御厅出阳台4加1房，全南向看花园，安静采光好！', '首地容御  | 4室2厅 | 176.71平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2011年建板塔结合  -  华侨城', '1750万', '单价99033元/平米')
('https://image1.ljcdn.com/440300-inspection/9fa2d7f2-22ee-4363-8609-6632acffa636.jpg.296x216.jpg', '南外科华的超笋精装小户，满五唯一省个税，教育资源好', '城市山谷三期  | 1室1厅 | 44.02平米 | 西 | 精装 | 有电梯', '中楼层(共9层)2006年建板楼  -  科技园', '515万', '单价116993元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload0fcf76a1-7360-45db-bf26-06110074c38b.jpg.296x216.jpg', '京基御景东方大平面 高楼层视野开阔', '京基御景东方  | 5室2厅 | 193.03平米 | 东北 | 精装 | 有电梯', '中楼层(共33层)2007年建塔楼  -  红树湾', '1980万', '单价102575元/平米')
('https://image1.ljcdn.com/440300-inspection/test-5507641b-b340-4697-ae94-46f9df2353c6.png.296x216.jpg', '桃源村二期 3室2厅 465万', '桃源村二期  | 3室2厅 | 90.98平米 | 北 | 毛坯 | 有电梯', '低楼层(共20层)1999年建塔楼  -  西丽', '465万', '单价51111元/平米')
('https://image1.ljcdn.com/440300-inspection/test-513a4b99-417c-407a-a661-a45a949b83cc.png.296x216.jpg', '后海理想雅园，精装三房, 业主诚心卖', '后海理想雅园  | 3室2厅 | 89.83平米 | 西南 | 其他 | 有电梯', '中楼层(共31层)2014年建板塔结合  -  蛇口', '1280万', '单价142492元/平米')
('https://image1.ljcdn.com/440300-inspection/test-dec54678-cec8-45ea-a946-2ca9b0f1bf14.png.296x216.jpg', '鸿威海怡湾 东南向实用5房 有钥匙随时看', '鸿威海怡湾  | 5室1厅 | 150.05平米 | 东南 | 其他 | 有电梯', '低楼层(共18层)2011年建板塔结合  -  深圳湾', '2200万', '单价146618元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8ce94d6f-adca-4edc-a50e-608f47c60eeb.png.296x216.jpg', '松坪村梅苑3房，南北通，1梯2户，刚装修一年多', '松坪村梅苑  | 3室2厅 | 77.36平米 | 南 | 精装', '高楼层(共7层)1994年建板楼  -  科技园', '460万', '单价59463元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload244303c1-dd67-442f-a1ef-27f1e471ed6d.jpg.296x216.jpg', '兰溪谷二期五房 满五年唯一 高楼层 南北双阳台', '半山海景兰溪谷二期  | 5室2厅 | 197.49平米 | 东 西 | 精装 | 有电梯', '高楼层(共23层)2007年建板楼  -  蛇口', '2490万', '单价126083元/平米')
('https://image1.ljcdn.com/440300-inspection/933d9f7a-2dd5-4378-afbf-b23a1bf009f7.jpg.296x216.jpg', '小区高楼层，安静不吵，朝东南看大南山和百年荔枝林', '中熙君南山  | 3室2厅 | 88.1平米 | 南 | 毛坯', '高楼层(共34层)2017年建塔楼  -  南山中心', '850万', '单价96482元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8336cd5d-90ac-4b56-bda0-e6f7d203d683.png.296x216.jpg', '光彩山居岁月大两房 满五年  安静看大南山 大阳台', '光彩山居岁月  | 2室1厅 | 81.13平米 | 南 | 其他 | 有电梯', '低楼层(共16层)2005年建板塔结合  -  前海', '600万', '单价73956元/平米')
('https://image1.ljcdn.com/440300-inspection/594c7a83-b287-4b0e-827d-729dff5b8d28.jpg.296x216.jpg', '前海自贸区 绿海名都 南向四房带233平露台', '绿海名都  | 4室2厅 | 123.79平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2004年建塔楼  -  前海', '1350万', '单价109056元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload6fbe0a18-2c40-4959-9243-eea61c3a5f90.JPG.296x216.jpg', '花园城五期 2室1厅 660万', '花园城五期  | 2室1厅 | 67.31平米 | 东北 | 精装 | 有电梯', '中楼层(共32层)2010年建板塔结合  -  蛇口', '660万', '单价98054元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadd31b45c2-5a6a-4005-a651-6a3681d3c4bf.jpg.296x216.jpg', '华侨城世界之窗商圈3房2卫，南北通透地铁口物业', '世界花园  | 3室2厅 | 100.99平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1996年建板塔结合  -  华侨城', '598万', '单价59214元/平米')
('https://image1.ljcdn.com/440300-inspection/test-633df4eb-e21d-4fb7-b249-3a15697b746a.png.296x216.jpg', '标准三房 客厅出阳台 位置安静 红本税费低 高实用率', '鼎太风华四期  | 3室2厅 | 82.45平米 | 东北 | 简装 | 有电梯', '中楼层(共18层)2004年建板楼  -  前海', '820万', '单价99455元/平米')
('https://image1.ljcdn.com/440300-inspection/test-be13b391-a968-4338-bc2b-7a74cf34ced8.png.296x216.jpg', '中爱花园 3室2厅 640万', '中爱花园  | 3室2厅 | 102.11平米 | 西 | 其他 | 有电梯', '低楼层(共15层)2004年建板塔结合  -  西丽', '640万', '单价62678元/平米')
('https://image1.ljcdn.com/440300-inspection/test-9dfb803c-881f-4569-b222-39f6c86ff471.png.296x216.jpg', '半岛城邦花园二期 4室1厅 1680万', '半岛城邦花园二期  | 4室1厅 | 158.1平米 | 东南 | 其他 | 有电梯', '中楼层(共48层)2009年建板塔结合  -  蛇口', '1680万', '单价106262元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d2ddca02-3831-4a56-8448-b7d373a6d50f.png.296x216.jpg', '龙坤居 2室2厅 392万', '龙坤居  | 2室2厅 | 68.34平米 | 东 | 其他 | 无电梯', '高楼层(共8层)2000年建板塔结合  -  南山中心', '392万', '单价57361元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload984b04f9-022a-4279-aa00-fb9dcc714de6.jpg.296x216.jpg', '七号线桃源村站 满两年 南北通透 税费少 看花园 安静', '俊峰丽舍  | 3室1厅 | 107.43平米 | 东北 | 精装 | 有电梯', '中楼层(共18层)2004年建板塔结合  -  西丽', '718万', '单价66835元/平米')
('https://image1.ljcdn.com/440300-inspection/0a211901-352c-4377-823a-841167de91d5.jpg.296x216.jpg', '中信红树湾北区 3室1厅 1680万', '中信红树湾北区  | 3室1厅 | 126.52平米 | 东北 | 其他 | 有电梯', '高楼层(共31层)2008年建板楼  -  红树湾', '1680万', '单价132786元/平米')
('https://image1.ljcdn.com/440300-inspection/045f0b33-43a9-4cef-a6d9-cfb7fb8bb041.jpg.296x216.jpg', '前海自贸区   精装两居室  满两年业主急售', '诺德假日花园  | 2室1厅 | 66.4平米 | 东 | 其他 | 有电梯', '低楼层(共30层)2009年建板塔结合  -  前海', '550万', '单价82832元/平米')
('https://image1.ljcdn.com/440300-inspection/test-152a52f0-362c-41e8-bebb-56b2bd61397b.png.296x216.jpg', '雷公岭住宅A区 3室1厅 498万', '雷公岭住宅A区  | 3室1厅 | 73.56平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1989年建板塔结合  -  蛇口', '498万', '单价67700元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadde4f04c4-c286-4252-84fe-80e3dfeb8fb1.jpg.296x216.jpg', '青春家园 两房 东南向 厅出阳台 满五唯一', '青春家园  | 2室1厅 | 72.66平米 | 东南 | 简装 | 有电梯', '低楼层(共25层)2002年建板塔结合  -  南山中心', '600万', '单价82577元/平米')
('https://image1.ljcdn.com/440300-inspection/3ec2d2f2-a1fd-4ab8-8653-9bc6d68dc2c9.jpg.296x216.jpg', '前海丹华 4室2厅 750万', '前海丹华  | 4室2厅 | 102.1平米 | 南 | 其他', '中楼层(共22层)2016年建塔楼  -  前海', '750万', '单价73458元/平米')
('https://image1.ljcdn.com/440300-inspection/test-fe39057f-64a2-42e5-abb8-6eceebaef329.png.296x216.jpg', '东方海雅居 3室2厅 560万', '东方海雅居  | 3室2厅 | 78.26平米 | 东南 | 精装 | 有电梯', '高楼层(共26层)2002年建板塔结合  -  南山中心', '560万', '单价71557元/平米')
('https://image1.ljcdn.com/440300-inspection/test-cd870747-6e08-407a-a5ca-a500cfb41368.png.296x216.jpg', '紫竹园 3室1厅 495万', '紫竹园  | 3室1厅 | 63平米 | 南 | 其他 | 无电梯', '低楼层(共8层)1988年建板塔结合  -  蛇口', '495万', '单价78572元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3db445c3-9216-4c55-a006-518190afe304.png.296x216.jpg', '香格名苑 6室2厅 1200万', '香格名苑  | 6室2厅 | 174.05平米 | 南 北 | 其他 | 有电梯', '低楼层(共26层)2013年建板塔结合  -  前海', '1200万', '单价68946元/平米')
('https://image1.ljcdn.com/440300-inspection/test-9051ba42-3f6e-4aa9-83e5-b70074425ebd.png.296x216.jpg', '南山中信红树湾  高楼层  标准四房格局', '中信红树湾北区  | 4室2厅 | 203.07平米 | 南 北 | 精装 | 有电梯', '中楼层(共30层)2009年建板楼  -  红树湾', '3300万', '单价162506元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3743a6f3-3fb9-4363-a64b-36ee1f8f5c62.png.296x216.jpg', '小区少有客厅出阳台户型，满五年红本在手，业主自住', '云海天城  | 3室2厅 | 77.38平米 | 西 | 简装 | 有电梯', '低楼层(共34层)2004年建板塔结合  -  后海', '550万', '单价71078元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload6238fe80-d995-4f73-8158-2af230361434.jpg.296x216.jpg', '新德家园，东南两房，厅出阳台，看空中花园，满五红本', '新德家园  | 2室2厅 | 75.85平米 | 东南 | 其他 | 有电梯', '低楼层(共32层)2007年建塔楼  -  前海', '568万', '单价74885元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload2a3a1e97-7ff2-42fd-b90d-6eb238e56422.jpg.296x216.jpg', '德尚世家 4室2厅 1750万', '德尚世家  | 4室2厅 | 178.08平米 | 东南 | 毛坯 | 有电梯', '中楼层(共11层)2012年建板塔结合  -  前海', '1750万', '单价98271元/平米')
('https://image1.ljcdn.com/440300-inspection/test-9a080d37-119c-45f8-b287-d0bafcb745c1.png.296x216.jpg', '品质优先 与南二外一步之隔 满五年 红本在手 朝南安静', '漾日湾畔  | 3室1厅 | 97.79平米 | 南 | 其他 | 有电梯', '高楼层(共34层)2004年建板塔结合  -  后海', '1320万', '单价134984元/平米')
('https://image1.ljcdn.com/440300-inspection/4648f705-6d40-420f-a829-88233888c46e.jpg.296x216.jpg', '康佳苑 精装两房 高层 通风采光好', '康佳苑  | 2室1厅 | 82.7平米 | 西北 | 精装 | 有电梯', '高楼层(共30层)1999年建板塔结合  -  华侨城', '580万', '单价70134元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadf7495fc4-c719-4c12-bd19-7342f8c7807c.jpg.296x216.jpg', '南油金晖大厦 精装一房满5年唯一 来福士广场', '金晖大厦  | 1室1厅 | 48.84平米 | 东南 | 其他 | 有电梯', '中楼层(共31层)2003年建板塔结合  -  南山中心', '298万', '单价61016元/平米')
