('https://image1.ljcdn.com/210200-inspection/test-ed5a0f65-e1ed-4ded-bb2b-ce0f82635010.png.296x216.jpg', '九中爱华街 2室1厅 195万', '九中爱华街  | 2室1厅 | 48.49平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1992年建板楼  -  中山友好', '195万', '单价40215元/平米')
('https://image1.ljcdn.com/210200-inspection/test-014e66b1-c974-4bf3-93c0-952fd1340d2c.png.296x216.jpg', '精装修三室两厅南北通透看房随时', '亿达云集  | 3室2厅 | 119.89平米 | 南 西 北 | 精装 | 有电梯', '低楼层(共35层)2015年建板楼  -  青云街', '270万', '单价22521元/平米')
('https://image1.ljcdn.com/210200-inspection/test-f4d35ab1-ca9a-48c7-9a58-365f1d1dad7a.png.296x216.jpg', '南山花园大户型，楼层居中，大落地窗。', '39中南山花园  | 3室2厅 | 159.94平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1998年建板楼  -  三八南', '310万', '单价19383元/平米')
('https://image1.ljcdn.com/210200-inspection/c8f444c4-8f73-4378-8395-d7ff4506749d.JPG.296x216.jpg', '景山，一居室西南向，田字格户型', '高洁巷  | 1室1厅 | 51.37平米 | 西南 | 简装 | 无电梯', '中楼层(共7层)1994年建板楼  -  景山', '47万', '单价9150元/平米')
('https://image1.ljcdn.com/210200-inspection/15402ac9-d335-4624-828d-e6436a82b8aa.jpg.296x216.jpg', '金和苑 1室1厅 101万', '金和苑  | 1室1厅 | 45.62平米 | 南 西 | 其他 | 有电梯', '高楼层(共15层)2004年建塔楼  -  三八北', '101万', '单价22140元/平米')
('https://image1.ljcdn.com/210200-inspection/3b15d430-8537-4c42-89b4-d16e7dc8886d.jpg.296x216.jpg', '运达嘉州阳光封闭小区物业管理好，', '运达嘉洲阳光  | 3室2厅 | 138.94平米 | 南 北 | 其他 | 有电梯', '低楼层(共25层)2007年建板楼  -  二七', '278万', '单价20009元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadd852e499-966e-4527-9f6f-05cbef018f72.jpg.296x216.jpg', '中山区解放路豪森茗家3室2厅2卫有车位电梯房', '豪森茗家  | 3室2厅 | 152.31平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2008年建板楼  -  武昌街', '365万', '单价23965元/平米')
('https://image1.ljcdn.com/210200-inspection/8892f059-dd94-46be-be13-802b39e9f758.jpg.296x216.jpg', '环海花园封闭小区 南北通厅户型规矩视野好', '华乐环海花园  | 5室2厅 | 194.3平米 | 南 北 | 精装 | 有电梯', '高楼层(共6层)2004年建板楼  -  华乐', '460万', '单价23675元/平米')
('https://image1.ljcdn.com/210200-inspection/test-03fc3f6f-d55f-4663-8e47-bf6366a79eb1.png.296x216.jpg', '裕民街 2室1厅 90万', '裕民街  | 2室1厅 | 64.94平米 | 西南 | 简装 | 无电梯', '中楼层(共7层)1995年建板楼  -  二七', '90万', '单价13859元/平米')
('https://image1.ljcdn.com/210200-inspection/test-cc936669-1688-4552-963a-d3042fea1006.png.296x216.jpg', '胜鼎桃源 2室1厅 235万', '胜鼎桃源  | 2室1厅 | 92.76平米 | 南 北 | 精装 | 有电梯', '低楼层(共24层)2015年建板楼  -  青云街', '235万', '单价25335元/平米')
('https://image1.ljcdn.com/210200-inspection/test-6d1bd849-e647-4b15-8a07-460d5a028131.png.296x216.jpg', '金广东海岸小区前排北厅户型规矩', '金广东海岸  | 3室2厅 | 153平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共23层)2009年建板楼  -  华乐', '340万', '单价22223元/平米')
('https://image1.ljcdn.com/210200-inspection/test-388a2627-95f7-4f68-adcf-35bccbd256d5.png.296x216.jpg', '嘉和花样年华一期一室一厅精装修', '嘉和花样年华一期  | 1室1厅 | 55.49平米 | 南 | 简装 | 有电梯', '中楼层(共29层)2003年建板楼  -  三八南', '126万', '单价22707元/平米')
('https://image1.ljcdn.com/210200-inspection/c7b6814a-37de-466a-a49b-3a557ea57642.JPG.296x216.jpg', '中南路 2室1厅 93万', '中南路  | 2室1厅 | 60.92平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  中南', '93万', '单价15266元/平米')
('https://image1.ljcdn.com/210200-inspection/ecc3d437-712b-4bd5-b99e-0c63dbf2605b.JPG.296x216.jpg', '虎滩路道边，赠送车库满五唯一，房主急售！', '虎滩路  | 2室2厅 | 106.45平米 | 东 南 | 其他 | 无电梯', '低楼层(共7层)板楼  -  虎滩', '139万', '单价13058元/平米')
('https://image1.ljcdn.com/210200-inspection/7d845cc4-034f-4fef-b634-a4456ed9aa81.jpg.296x216.jpg', '近市委 近海军广场 封闭小区内设泳池 装修好 一见钟情', '华丽山庄  | 2室2厅 | 112.54平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)1999年建板楼  -  二七', '280万', '单价24881元/平米')
('https://image1.ljcdn.com/210200-inspection/91ff7d92-ad7e-4a6c-90cf-dbb303eaee1b.jpg.296x216.jpg', '中山区，2000年框架房，解放路，交通方便，二室', '新兴小区  | 2室1厅 | 66.44平米 | 南 北 | 简装', '中楼层(共4层)2000年建板楼  -  武昌街', '70万', '单价10536元/平米')
('https://image1.ljcdn.com/210200-inspection/7b7f66d1-71cf-4e56-b719-ab92fb250b6f.jpg.296x216.jpg', '封闭小区 前排海景房 精装修 看房方便', '海昌欣城  | 4室2厅 | 213.92平米 | 南 北 | 精装 | 有电梯', '中楼层(共29层)2002年建塔楼  -  华乐', '480万', '单价22439元/平米')
('https://image1.ljcdn.com/210200-inspection/test-d9387d2d-e633-440a-8535-21a734e4d476.png.296x216.jpg', '中国铁建国滨苑 3室2厅 422.8万', '中国铁建国滨苑  | 3室2厅 | 151平米 | 南 | 其他 | 有电梯', '中楼层(共38层)2016年建板楼  -  华乐', '422.8万', '单价28000元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload09585fa7-36d5-419e-b094-191316ebb330.jpg.296x216.jpg', '39中爱阳街 3室1厅 158万', '39中爱阳街  | 3室1厅 | 96.78平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1993年建板楼  -  三八南', '158万', '单价16326元/平米')
('https://image1.ljcdn.com/210200-inspection/test-2f97ffcd-bc1e-47a4-aab9-d33a735b07e2.png.296x216.jpg', '华乐 春园里 中间楼层 双南户型 精装修', '春园里  | 2室1厅 | 70.2平米 | 南 | 精装 | 无电梯', '中楼层(共8层)1990年建板楼  -  寺儿沟', '99万', '单价14103元/平米')
('https://image1.ljcdn.com/210200-inspection/1cc6b280-d364-4553-872c-6ad8dcf5c4c7.jpg.296x216.jpg', '运达嘉洲阳光 3室2厅 410万', '运达嘉洲阳光  | 3室2厅 | 203.7平米 | 南 北 | 其他 | 有电梯', '高楼层(共27层)2007年建板楼  -  二七', '410万', '单价20128元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload51ffb566-da96-4845-9bec-a3cc346c9873.jpg.296x216.jpg', '万家巷（昆明街） 2室0厅 72万', '万家巷（昆明街）  | 2室0厅 | 44.61平米 | 东 南 西 | 简装 | 无电梯', '低楼层(共6层)1991年建板楼  -  南山', '72万', '单价16140元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload624c43a1-3cd8-4da1-8899-b57ffce3b680.JPG.296x216.jpg', '悦泰林里 2室1厅 160万', '悦泰林里  | 2室1厅 | 56.16平米 | 东 南 西 | 精装 | 无电梯', '高楼层(共4层)2006年建板楼  -  中南', '160万', '单价28491元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b269e422-97ff-4832-8322-073565ed467a.png.296x216.jpg', '亿达云集 3室1厅 232万', '亿达云集  | 3室1厅 | 107.98平米 | 南 北 | 其他 | 有电梯', '高楼层(共35层)2015年建板楼  -  青云街', '232万', '单价21486元/平米')
('https://image1.ljcdn.com/210200-inspection/59ad3159-a513-4501-aa96-58d1cee5aa89.JPG.296x216.jpg', '房源标题】：虎滩路3室一厅一卫标准户型', '虎滩路  | 3室1厅 | 73.74平米 | 西南 北 | 其他 | 无电梯', '高楼层(共7层)1999年建板楼  -  虎滩', '85万', '单价11527元/平米')
('https://image1.ljcdn.com/210200-inspection/test-ffec5cef-ea45-4f1c-aef4-5345c03db8cd.png.296x216.jpg', '39中鲁迅路（三八广场） 2室1厅 109万', '39中鲁迅路（三八广场）  | 2室1厅 | 51.84平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)1995年建板楼  -  三八南', '109万', '单价21027元/平米')
('https://image1.ljcdn.com/210200-inspection/test-db9773d8-9e57-44e7-8658-d67e93e5ef58.png.296x216.jpg', '汇邦公寓 中山广场商圈 一室开间 经典小户型 精装修', '汇邦中心  | 1室1厅 | 48.16平米 | 东北 | 其他 | 有电梯', '中楼层(共34层)2012年建塔楼  -  中山友好', '230万', '单价47758元/平米')
('https://image1.ljcdn.com/210200-inspection/2301a849-6b79-43fb-a980-7ddafef9f26f.jpg.296x216.jpg', '此房18跃19层 空中别墅挑空大客厅 精装保持好', '海昌欣城  | 4室2厅 | 250.29平米 | 南 北 | 简装 | 有电梯', '高楼层(共19层)2002年建板楼  -  华乐', '400万', '单价15982元/平米')
('https://image1.ljcdn.com/210200-inspection/test-11b2da79-3b6a-4f15-b51d-e11d9e9c2a59.png.296x216.jpg', '帝柏湾 3室2厅 295万', '帝柏湾  | 3室2厅 | 124.92平米 | 南 | 其他 | 有电梯', '低楼层(共30层)2007年建板楼  -  虎滩', '295万', '单价23616元/平米')
('https://image1.ljcdn.com/210200-inspection/7d10be1b-f5d2-449f-8b2e-9d33efedc7d4.JPG.296x216.jpg', '碧涛北园近主路 双南两室90平  基本无坡  位置好', '碧涛北园  | 2室1厅 | 90.63平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  虎滩', '105万', '单价11586元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload9e870f53-3a83-4802-9509-b80ad37763e0.JPG.296x216.jpg', '明秀山庄B区 2室2厅 265万', '明秀山庄B区  | 2室2厅 | 75.08平米 | 南 西北 | 精装 | 有电梯', '高楼层(共9层)2008年建板楼  -  秀月', '265万', '单价35296元/平米')
('https://image1.ljcdn.com/210200-inspection/509c4598-5df8-416a-a9dd-8892fd37fe62.jpg.296x216.jpg', '青云映山 4室2厅 472万', '青云映山  | 4室2厅 | 174平米 | 南 北 | 其他 | 有电梯', '中楼层(共8层)2005年建板楼  -  青云街', '472万', '单价27127元/平米')
('https://image1.ljcdn.com/210200-inspection/d454e5c1-9499-4347-83e5-e82244a52bb1.jpg.296x216.jpg', '魅力中山，实归学府，平实而精致，自然而洒脱，', '学府林居  | 1室0厅 | 32.04平米 | 南 | 简装', '中楼层(共6层)2000年建板楼  -  武昌街', '39万', '单价12173元/平米')
('https://image1.ljcdn.com/210200-inspection/f98f2030-d473-495c-bc1d-ddce27ebff2a.jpg.296x216.jpg', '中央公馆 2室1厅 88万', '中央公馆  | 2室1厅 | 71.18平米 | 西 | 其他 | 有电梯', '中楼层(共29层)2004年建塔楼  -  民主广场', '88万', '单价12364元/平米')
('https://image1.ljcdn.com/210200-inspection/test-37d94d4e-8aa4-408b-a023-e39605f5fe46.png.296x216.jpg', '宪卫里 两室一厅  采光充足 南北户型', '宪卫里  | 2室1厅 | 78.71平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1994年建板楼  -  景山', '65万', '单价8259元/平米')
('https://image1.ljcdn.com/210200-inspection/test-8b027314-83c3-4533-a5dd-5efacf92b14f.png.296x216.jpg', '39中共建巷 2室0厅 138万', '39中共建巷  | 2室0厅 | 48.34平米 | 南 西 | 其他 | 无电梯', '中楼层(共6层)1990年建板楼  -  三八南', '138万', '单价28548元/平米')
('https://image1.ljcdn.com/210200-inspection/3a953c9f-29c1-4751-94f5-5a9716fb547c.jpg.296x216.jpg', '嘉和花样年华二期 2室1厅 210万', '嘉和花样年华二期  | 2室1厅 | 105.9平米 | 南 | 其他 | 有电梯', '中楼层(共8层)2005年建板楼  -  三八南', '210万', '单价19831元/平米')
('https://image1.ljcdn.com/210200-inspection/f840a847-956b-4d13-bb2b-40b9a4e19d3e.jpg.296x216.jpg', '宪立巷小三室南北通透中间楼层看房方便近宪立公园', '宪立巷  | 3室1厅 | 64.34平米 | 南 北 | 简装 | 无电梯', '中楼层(共4层)1988年建板楼  -  武昌街', '58万', '单价9015元/平米')
('https://image1.ljcdn.com/210200-inspection/254be668-8deb-4f49-ad8e-5360097895a0.jpg.296x216.jpg', '运达嘉洲阳光封闭小区，地下停车场，小区配套幼儿园', '运达嘉洲阳光  | 3室1厅 | 168.86平米 | 南 北 | 精装 | 有电梯', '低楼层(共25层)2007年建板楼  -  二七', '304万', '单价18004元/平米')
('https://image1.ljcdn.com/210200-inspection/9110729f-1f84-41b7-81c5-f397f95fade2.jpg.296x216.jpg', '老虎滩丰原海景 封闭小区 3室2厅2卫大跃层 采光好', '丰源海景  | 3室2厅 | 196.26平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2000年建板楼  -  景山', '278万', '单价14165元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload68b0f2f8-880d-4e44-a8b8-e28d04eaa0e1.jpg.296x216.jpg', '花香维也纳，39中、风景，精装修，刚刚装修两年。', '花香维也纳  | 2室2厅 | 98.4平米 | 东南 | 精装 | 有电梯', '低楼层(共29层)2003年建板楼  -  三八南', '290万', '单价29472元/平米')
('https://image1.ljcdn.com/210200-inspection/3ba9c42f-8d8c-4f0f-818f-87becd9f113c.JPG.296x216.jpg', '当代公司 框架 二室二厅带阁楼 精装修', '山峦北巷  | 2室1厅 | 80.3平米 | 南 | 精装 | 无电梯', '高楼层(共7层)2001年建板楼  -  中南', '115万', '单价14322元/平米')
('https://image1.ljcdn.com/210200-inspection/test-4c5655d0-0858-4a6f-93a3-272c93c13e84.png.296x216.jpg', '解放39中！四室两厅两卫，单价低，无坡环境好', '39中金鼎公寓  | 4室2厅 | 188.63平米 | 南 西 | 其他 | 无电梯', '高楼层(共6层)1999年建板楼  -  南山', '351万', '单价18608元/平米')
('https://image1.ljcdn.com/210200-inspection/test-cdf8c3b9-5f69-44a5-ad47-865c17b16c63.png.296x216.jpg', '碧海园 3室2厅 248万', '碧海园  | 3室2厅 | 129.85平米 | 东 南 北 | 其他 | 无电梯', '中楼层(共4层)2002年建板楼  -  虎滩', '248万', '单价19099元/平米')
('https://image1.ljcdn.com/210200-inspection/ca576dde-6303-4935-b6f8-f12f69f77b6b.JPG.296x216.jpg', '碧浪园一期 2室1厅 105万', '碧浪园一期  | 2室1厅 | 80.86平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  虎滩', '105万', '单价12986元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploada6968e68-9da5-487a-9d04-abcb7324c5a5.jpg.296x216.jpg', '39中风景 上学方便 中间楼层 户型方便', '39中桂林街  | 2室1厅 | 63.12平米 | 东 西北 | 简装 | 无电梯', '中楼层(共7层)1990年建板楼  -  三八南', '165万', '单价26141元/平米')
('https://image1.ljcdn.com/210200-inspection/db134617-68d9-4ec0-8de0-028422822876.jpg.296x216.jpg', '寺儿沟商圈 小面积 总价低 2室 南北向 中间楼层', '荣泰街  | 2室2厅 | 77.48平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1999年建板楼  -  寺儿沟', '99万', '单价12778元/平米')
('https://image1.ljcdn.com/210200-inspection/test-5f1aa782-0995-431c-81a9-ae9e7c0ed80b.png.296x216.jpg', '桂林街  二楼 地角好 风景 39  植物园 三八广场', '39中桂林街  | 2室1厅 | 45.01平米 | 东 西 | 简装 | 无电梯', '低楼层(共7层)1990年建板楼  -  三八南', '122万', '单价27106元/平米')
('https://image1.ljcdn.com/210200-inspection/test-6fa7ab61-3a07-424f-886e-e746c674f681.png.296x216.jpg', '汇邦中心 2室1厅 378万', '汇邦中心  | 2室1厅 | 89平米 | 东北 | 其他 | 有电梯', '高楼层(共34层)2012年建塔楼  -  中山友好', '378万', '单价42472元/平米')
('https://image1.ljcdn.com/210200-inspection/03d574d9-deb5-488e-b205-41db6f6e4f3d.jpg.296x216.jpg', '39中 两室一厅 近三八商圈 配套齐全', '39中朝阳街  | 2室1厅 | 171平米 | 南 西 | 简装 | 无电梯', '高楼层(共7层)1993年建板楼  -  三八南', '210万', '单价12281元/平米')
('https://image1.ljcdn.com/210200-inspection/a2c1f609-bd17-4201-8d11-f012e9161c4f.jpg.296x216.jpg', '两室一厅，双南向，采光好，装修保持好，低楼层', '荣泰街  | 2室1厅 | 64.15平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1999年建板楼  -  寺儿沟', '91万', '单价14186元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload0e1c5b10-7908-4f93-b79d-3de12be76fc4.jpg.296x216.jpg', '九中安乐街 3室1厅 315万', '九中安乐街  | 3室1厅 | 98.18平米 | 东 西 | 简装 | 无电梯', '高楼层(共7层)1995年建板楼  -  中山友好', '315万', '单价32084元/平米')
('https://image1.ljcdn.com/210200-inspection/test-c3600b36-a400-43ae-abeb-12029e7d5128.png.296x216.jpg', '澳景园 3室2厅 300万', '澳景园  | 3室2厅 | 163.52平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共13层)2003年建板楼  -  华乐', '300万', '单价18347元/平米')
('https://image1.ljcdn.com/210200-inspection/9100228d-0551-41bd-ae2a-37c9e034d7d3.jpg.296x216.jpg', '东港商务区 金广09年封闭小区 精装修南北通厅拎包即住', '金广东海岸  | 3室2厅 | 153平米 | 南 北 | 精装 | 有电梯', '中楼层(共29层)2009年建板楼  -  华乐', '380万', '单价24837元/平米')
('https://image1.ljcdn.com/210200-inspection/test-635e3880-b01b-472f-a660-c0416d94942c.png.296x216.jpg', '电梯入户户型好采光足精装干净整洁拎包入住框架落地窗', '明秀嘉园  | 1室1厅 | 49.71平米 | 西北 | 其他 | 有电梯', '高楼层(共24层)2007年建板楼  -  秀月', '120万', '单价24141元/平米')
('https://image1.ljcdn.com/210200-inspection/cf32df8f-e130-4de4-a402-baa647db8358.jpg.296x216.jpg', '九中安乐街 2室1厅 210万', '九中安乐街  | 2室1厅 | 51.23平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)1995年建板楼  -  中山友好', '210万', '单价40992元/平米')
('https://image1.ljcdn.com/210200-inspection/ff3e1eb7-6be2-4668-a5cb-0cf899d916c7.jpg.296x216.jpg', '万达公馆 精装修楼层，南北通厅，采光好，视野开阔', '万达公馆3号  | 3室2厅 | 282平米 | 南 北 | 精装 | 有电梯', '中楼层(共54层)2013年建板楼  -  华乐', '650万', '单价23050元/平米')
('https://image1.ljcdn.com/210200-inspection/c053cc86-bfe5-4810-80d4-d2ddd601f0a9.jpg.296x216.jpg', '龙湖270度一线看海 毛坯房 任意装修', '龙湖水晶郦湾  | 4室2厅 | 208平米 | 南 北 | 其他 | 有电梯', '低楼层(共37层)2015年建板楼  -  华乐', '530万', '单价25481元/平米')
('https://image1.ljcdn.com/210200-inspection/4b702471-a7ee-485f-895d-075f6508d324.jpg.296x216.jpg', '海昌欣城中间位置，位置安静，户型佳', '海昌欣城  | 3室2厅 | 188.94平米 | 南 北 | 精装 | 有电梯', '低楼层(共25层)2002年建板楼  -  华乐', '310万', '单价16408元/平米')
('https://image1.ljcdn.com/210200-inspection/test-73e276f1-0193-45be-847c-97ea4a52081d.png.296x216.jpg', '龙湖水晶郦湾 3室1厅 548万', '龙湖水晶郦湾  | 3室1厅 | 160平米 | 南 北 | 精装 | 有电梯', '中楼层(共37层)2015年建板楼  -  华乐', '548万', '单价34250元/平米')
('https://image1.ljcdn.com/210200-inspection/test-a39a2b1b-cf4e-40bc-a0d1-63d11ea18fc6.png.296x216.jpg', '环海花园7室精装修南北通厅多层电梯', '华乐环海花园  | 7室2厅 | 216.56平米 | 南 北 | 简装 | 有电梯', '高楼层(共6层)2004年建板楼  -  华乐', '450万', '单价20780元/平米')
('https://image1.ljcdn.com/210200-inspection/test-a5ceddaf-a6ed-4379-9e6e-de0490bec759.png.296x216.jpg', '嘉和花样年华一期 1室0厅 78万', '嘉和花样年华一期  | 1室0厅 | 32.65平米 | 北 | 其他 | 有电梯', '中楼层(共29层)2003年建板楼  -  三八南', '78万', '单价23890元/平米')
('https://image1.ljcdn.com/210200-inspection/test-6ae4166b-ecf5-452c-ae42-4bc13cd27072.png.296x216.jpg', '九中 万达金城小区 门头房 经营居住皆可', '九中金城街  | 2室0厅 | 57.81平米 | 东 西 | 其他 | 无电梯', '低楼层(共7层)1996年建板楼  -  中山友好', '208万', '单价35980元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadde9c22e7-1c7d-4483-92b3-8e6e74ab11ad.JPG.296x216.jpg', '碧浪园二期 位置好 无坡 小广场正前方送阁楼', '碧浪园二期  | 2室2厅 | 101.28平米 | 南 西 北 | 精装 | 无电梯', '高楼层(共5层)2002年建板楼  -  虎滩', '175万', '单价17279元/平米')
('https://image1.ljcdn.com/210200-inspection/73a97bb4-77ec-47ab-9f6a-b651ff009e41.jpg.296x216.jpg', '悦泰林里 4室2厅 329万', '悦泰林里  | 4室2厅 | 133.01平米 | 南 北 | 精装 | 有电梯', '低楼层(共17层)2006年建塔楼  -  中南', '329万', '单价24735元/平米')
('https://image1.ljcdn.com/210200-inspection/57f561a7-eb4b-46ff-8979-f02331be98d3.jpg.296x216.jpg', '金和苑 1室1厅 102万', '金和苑  | 1室1厅 | 45.62平米 | 南 西 | 精装 | 有电梯', '中楼层(共15层)2004年建塔楼  -  三八北', '102万', '单价22359元/平米')
('https://image1.ljcdn.com/210200-inspection/c2d98faa-a73d-4abb-a4a0-67ae7216e63f.JPG.296x216.jpg', '景山小区虎滩乐园* 无坡  两室一厅 适宜居住', '高原街  | 2室1厅 | 57.96平米 | 西 | 其他 | 无电梯', '低楼层(共7层)1996年建板楼  -  景山', '53万', '单价9145元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload4341a61b-7920-48a3-be47-1210a3e444ab.JPG.296x216.jpg', '帝柏湾 4室2厅 550万', '帝柏湾  | 4室2厅 | 255平米 | 南 北 | 精装 | 有电梯', '中楼层(共30层)2007年建板楼  -  虎滩', '550万', '单价21569元/平米')
('https://image1.ljcdn.com/210200-inspection/test-c22c0685-6d1d-41ce-9a34-82bd395ee15e.png.296x216.jpg', '春园里 2室1厅 82万', '春园里  | 2室1厅 | 85.68平米 | 东 西 | 其他 | 无电梯', '低楼层(共7层)1990年建板楼  -  寺儿沟', '82万', '单价9571元/平米')
('https://image1.ljcdn.com/210200-inspection/f736aa76-d02b-463d-9f7b-1223ecc337fd.jpg.296x216.jpg', '武昌街难得两室小户型无坡清水房可自由装修南北通透', '武昌街  | 2室1厅 | 48.38平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1990年建板楼  -  武昌街', '60万', '单价12402元/平米')
('https://image1.ljcdn.com/210200-inspection/accf2c18-73cf-4b00-9ddf-d317cf2703ee.jpg.296x216.jpg', '金广东海岸小面积户型  楼层好视野好', '金广东海岸  | 2室2厅 | 101平米 | 南 | 精装 | 有电梯', '高楼层(共25层)2009年建板楼  -  华乐', '250万', '单价24753元/平米')
('https://image1.ljcdn.com/210200-inspection/test-be515faa-b3be-424f-b0b0-7555f1d0d1ba.png.296x216.jpg', '中南路 山屏街 低楼层 二室 近市场车站 无坡', '山屏街  | 2室1厅 | 57.69平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1988年建板楼  -  中南', '73万', '单价12654元/平米')
('https://image1.ljcdn.com/210200-inspection/63c876b4-8fe8-49aa-a779-af4e05554050.JPG.296x216.jpg', '中南路晨光山水 装修好 送全部家电家具 二室通厅', '晨光山水  | 2室2厅 | 135.76平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)2004年建板楼  -  虎滩', '215万', '单价15837元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload8a519fb4-36de-49cc-964a-6ca488548573.jpg.296x216.jpg', '精装修大跃层赠送大衣帽间有钥匙', '金和苑  | 1室1厅 | 45.62平米 | 南 西 | 简装 | 有电梯', '低楼层(共15层)2004年建塔楼  -  三八北', '103万', '单价22578元/平米')
('https://image1.ljcdn.com/210200-inspection/a31e0a68-3364-4598-bcf0-f430ac62ffda.jpg.296x216.jpg', '西山巷 南向 光线好 生活方便', '西山巷  | 1室1厅 | 56平米 | 南 | 精装 | 无电梯', '低楼层(共7层)1992年建板楼  -  武昌街', '60万', '单价10715元/平米')
('https://image1.ljcdn.com/210200-inspection/416f445c-42e3-4b43-bee7-e68dc6ff323d.JPG.296x216.jpg', '明秀庄园一期 4室2厅 575万', '明秀庄园一期  | 4室2厅 | 191平米 | 南 北 | 精装', '中楼层(共27层)暂无数据  -  秀月', '575万', '单价30105元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadf3cbaa54-349d-4938-8ba5-4f3eeb744c0c.JPG.296x216.jpg', '秀月广场 2室2厅 104万', '秀月广场  | 2室2厅 | 81.98平米 | 东 西 | 简装 | 无电梯', '高楼层(共7层)1994年建板楼  -  秀月', '104万', '单价12687元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload5beed676-0ca8-400e-aea1-7f6428644b1f.jpg.296x216.jpg', '伊景华园 1室1厅 133万', '伊景华园  | 1室1厅 | 54.85平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)2006年建塔楼  -  南山', '133万', '单价24248元/平米')
('https://image1.ljcdn.com/210200-inspection/test-4568f2ad-c05e-4f01-ad01-1b6cb05ce929.png.296x216.jpg', '东港天鹅湾 2室1厅 257万', '东港天鹅湾  | 2室1厅 | 111.75平米 | 南 北 | 其他 | 有电梯', '低楼层(共52层)2018年建板楼  -  华乐', '257万', '单价22998元/平米')
('https://image1.ljcdn.com/210200-inspection/fa7404de-7696-4b47-b956-4726696d5e73.jpg.296x216.jpg', '昆明街（正阳街） 2室1厅 92万', '昆明街（正阳街）  | 2室1厅 | 61.07平米 | 东 西 | 简装 | 无电梯', '高楼层(共7层)板塔结合  -  南山', '92万', '单价15065元/平米')
('https://image1.ljcdn.com/210200-inspection/398a40df-f14b-44c0-8d9f-00983e7a5f87.jpg.296x216.jpg', '海昌欣城 3室1厅 270万', '海昌欣城  | 3室1厅 | 167.32平米 | 南 北 | 简装 | 有电梯', '高楼层(共29层)2002年建板楼  -  华乐', '270万', '单价16137元/平米')
('https://image1.ljcdn.com/210200-inspection/test-9457dfef-ce69-417e-8c95-0c4887ab28e5.png.296x216.jpg', '南向小户型房子前后无遮挡，配套齐全，封闭式小区。', '胜鼎桃源  | 1室2厅 | 62.8平米 | 南 | 精装 | 有电梯', '低楼层(共29层)2015年建板楼  -  青云街', '120万', '单价19109元/平米')
('https://image1.ljcdn.com/210200-inspection/0bd39e90-d311-489b-ae1e-6db18a7edaf4.JPG.296x216.jpg', '中山 碧涛北园 空气好  环境好 肃静', '碧涛北园  | 2室2厅 | 86.01平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)1997年建板楼  -  虎滩', '84万', '单价9767元/平米')
('https://image1.ljcdn.com/210200-inspection/8d86b718-39c5-4f0b-957c-c500f3258d48.JPG.296x216.jpg', '链家优选，中南路，新玛特旁，无坡，赠送露台加仓库', '中南路  | 3室1厅 | 71.85平米 | 南 西 北 | 简装 | 无电梯', '高楼层(共7层)1990年建板楼  -  中南', '79万', '单价10996元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadaa21a9b3-ad63-4668-83ff-e8625ef53524.jpg.296x216.jpg', '宪立巷 2室1厅 59万', '宪立巷  | 2室1厅 | 54.32平米 | 南 北 | 简装 | 无电梯', '中楼层(共4层)1988年建板楼  -  武昌街', '59万', '单价10862元/平米')
