('https://image1.ljcdn.com/370200-inspection/0085cfaf-d281-426d-83c5-c6a370175d83.jpg.296x216.jpg', '馨苑小区\u3000双南卧北餐厅可改套三户型', '馨苑小区  | 2室2厅 | 86.7平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2003年建板楼  -  下王埠', '205万', '单价23645元/平米')
('https://image1.ljcdn.com/370200-inspection/27dd526f-04df-4486-9673-65d132ec13e7.JPG.296x216.jpg', '多层顶加阁，公摊小，阁楼利用率高', '海信南岭风情  | 3室2厅 | 108.04平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)2004年建板楼  -  十梅庵', '260万', '单价24066元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadcfdb39f6-24d0-4696-bbdc-2b0551febc5d.jpg.296x216.jpg', '山河城二期多层电梯洋房复式 140平+170平+70平花园', '山河城二期伴山银河  | 3室2厅 | 148.39平米 | 南 北 | 其他 | 无电梯', '低楼层(共5层)2014年建板楼  -  老鸦岭', '730万', '单价49195元/平米')
('https://image1.ljcdn.com/370200-inspection/f7badfc8-40de-4a5e-b0b5-61307dc38096.jpg.296x216.jpg', '户型方正 南卧 南厅 带阳台 装修都是环保材料', '阳光香蜜湖  | 1室1厅 | 50.58平米 | 南 | 简装', '低楼层(共11层)2012年建板楼  -  沧口公园', '150万', '单价29656元/平米')
('https://image1.ljcdn.com/370200-inspection/1ac05ba1-d9bc-4d9e-b0fb-505c20a79dbb.jpg.296x216.jpg', '福顺嘉园 封闭小区 电梯房 公摊小 得房率高', '福顺嘉园  | 2室1厅 | 65平米 | 南 | 其他 | 有电梯', '中楼层(共12层)2012年建板楼  -  书院路', '150万', '单价23077元/平米')
('https://image1.ljcdn.com/370200-inspection/4cd0ac20-6b7c-4ec6-978c-cc9c6a5d3a5c.jpg.296x216.jpg', '房子自住 精装修 顶加阁 封闭式小区 靠山空气清新', '青山绿水  | 3室2厅 | 120.4平米 | 南 北 | 其他 | 有电梯', '高楼层(共16层)2011年建板楼  -  十梅庵', '400万', '单价33223元/平米')
('https://image1.ljcdn.com/370200-inspection/9715b0fe-cd3b-4528-9357-979edd8df912.jpg.296x216.jpg', '春和景明 经典双阳台大套二 采光好', '春和景明二期  | 2室2厅 | 89.94平米 | 南 | 其他 | 有电梯', '中楼层(共22层)2012年建板楼  -  下王埠', '234万', '单价26018元/平米')
('https://image1.ljcdn.com/370200-inspection/49da540c-59c0-4c7e-af42-c5aa221667af.jpg.296x216.jpg', '西山花苑正规套二，公摊小，采光好，配套完善业主诚售', '西山花苑  | 2室1厅 | 65.15平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1998年建板楼  -  书院路', '160万', '单价24559元/平米')
('https://image1.ljcdn.com/370200-inspection/43712cd6-4eda-4cc6-89cc-47178d2a5baa.jpg.296x216.jpg', '春和景明一期 2室2厅 238万', '春和景明一期  | 2室2厅 | 91.55平米 | 南 北 | 其他 | 有电梯', '低楼层(共21层)2011年建板楼  -  下王埠', '238万', '单价25997元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload2845dc7c-0a15-4d09-9f02-ce2f74e8141d.jpg.296x216.jpg', '金岭路散盘 自住精装修套二 南北通透 中间楼层', '金岭路56、74号  | 2室1厅 | 73.42平米 | 东 西 | 其他', '中楼层(共8层)1999年建板楼  -  李村公园', '165万', '单价22474元/平米')
('https://image1.ljcdn.com/370200-inspection/a90552c4-4318-4405-9f2a-2f6c5fdb961d.jpg.296x216.jpg', '东篱桃源多层套二，低公摊，带地下车位', '东篱桃源  | 2室1厅 | 87.47平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)2013年建板楼  -  老鸦岭', '245万', '单价28010元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload66a9183e-c0b6-4a1a-b363-c58fab9a8b96.jpg.296x216.jpg', '伟东二期  双南南厅 没税 中上楼层 采光好', '伟东幸福之城二期  | 2室1厅 | 79.03平米 | 南 | 其他 | 有电梯', '高楼层(共12层)2012年建板楼  -  下王埠', '220万', '单价27838元/平米')
('https://image1.ljcdn.com/370200-inspection/19101bde-aeca-410a-b798-7efd57d2c6c9.jpg.296x216.jpg', '新上，交通便利双地铁，单总价都低位置好', '李沧银座广场  | 2室2厅 | 101.3平米 | 南 | 其他', '低楼层(共27层)2015年建板楼  -  李村公园', '265万', '单价26160元/平米')
('https://image1.ljcdn.com/370200-inspection/e6d471b9-8f20-4ed1-8698-1d983df0c69e.jpg.296x216.jpg', '湖畔雅居 1室1厅 105万', '湖畔雅居  | 1室1厅 | 43.21平米 | 北 | 精装 | 有电梯', '高楼层(共17层)2013年建板楼  -  十梅庵', '105万', '单价24300元/平米')
('https://image1.ljcdn.com/370200-inspection/1d6ee601-cce8-4e1b-a243-9973e7ab8349.jpg.296x216.jpg', '百通花园 精装修顶加阁 看房子随时 业主诚心出售', '百通花园  | 3室2厅 | 126平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2002年建板楼  -  书院路', '330万', '单价26191元/平米')
('https://image1.ljcdn.com/370200-inspection/106b75c8-406f-4714-965c-66bb8a70d66c.jpg.296x216.jpg', '绿城蓝庭 户型方正 前后大阳台 不挡光', '绿城理想之城-蓝庭F区  | 2室2厅 | 200.41平米 | 南 北 | 其他 | 有电梯', '低楼层(共17层)2009年建板楼  -  绿城', '480万', '单价23951元/平米')
('https://image1.ljcdn.com/370200-inspection/476b7114-aac1-42a4-9526-9bb750f2c798.jpg.296x216.jpg', '房子是中间楼层 满五年唯一 总价低', '九水路散盘  | 2室1厅 | 66.06平米 | 南 北 | 其他', '中楼层(共7层)2003年建板楼  -  李村公园', '157万', '单价23767元/平米')
('https://image1.ljcdn.com/370200-inspection/49b48e2f-f725-4921-ac31-7ee0b5847e5d.jpg.296x216.jpg', '此房满五年，可看大村河，地铁二号线仅750米', '双城小区  | 6室2厅 | 128.13平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  下王埠', '417万', '单价32546元/平米')
('https://image1.ljcdn.com/370200-inspection/48682188-5651-4724-b9fd-210e3273f9c9.jpg.296x216.jpg', '急售！金秋小区一期 价格最美丽的一套 手慢无 急售！', '金秋小区一期  | 2室2厅 | 95.77平米 | 南 北 | 精装 | 无电梯', '低楼层(共5层)2005年建板楼  -  下王埠', '218万', '单价22763元/平米')
('https://image1.ljcdn.com/370200-inspection/e722fda3-325a-47cd-8ef7-6b60f3ec54b6.jpg.296x216.jpg', '京峰雅居中间楼层 楼座位置居中 精装修诚心卖', '京峰雅居  | 2室2厅 | 93.27平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2009年建板楼  -  书院路', '230万', '单价24660元/平米')
('https://image1.ljcdn.com/370200-inspection/c57c02ac-ab10-4ac1-9808-4df7aa2aaad0.jpg.296x216.jpg', '百通馨苑，套1顶加阁，省税12万多', '百通馨苑六区  | 4室1厅 | 66.2平米 | 东南 南 | 精装 | 有电梯', '高楼层(共13层)2007年建板楼  -  下王埠', '218万', '单价32931元/平米')
('https://image1.ljcdn.com/370200-inspection/82a024bd-6273-46ee-9c13-3de7c7cd941d.jpg.296x216.jpg', '西子精装修大套二，双南卧南厅，卖房诚意好', '绿城西子公寓  | 2室1厅 | 86.89平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2011年建板楼  -  绿城', '260万', '单价29923元/平米')
('https://image1.ljcdn.com/370200-inspection/36b42281-fae0-4694-9999-1443d981d513.jpg.296x216.jpg', '山河城，套二厅，南北通透，精装设计', '山河城C区  | 2室1厅 | 80.63平米 | 南 北 | 其他 | 有电梯', '低楼层(共19层)2012年建板楼  -  绿城', '228万', '单价28278元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload3e2f8116-6f65-4895-9c72-7a7ad48027e9.jpg.296x216.jpg', '福岛小区 多层套三 双南一北卧 南北通透', '福岛小区  | 3室1厅 | 89.67平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1995年建板楼  -  枣儿山', '190万', '单价21189元/平米')
('https://image1.ljcdn.com/370200-inspection/9086c1b6-41a6-4e42-b361-e008bf76dde4.jpg.296x216.jpg', '建安小区精装套二，黄 金楼层，南北通透，紧 邻3号线', '建安小区  | 2室1厅 | 57.49平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)1998年建板楼  -  书院路', '160万', '单价27831元/平米')
('https://image1.ljcdn.com/370200-inspection/07098658-8a48-4c6f-b726-8b83ea614850.jpg.296x216.jpg', '小高层，公摊15%，中间楼层，采光佳，诚意卖房。', '山河城C区  | 2室1厅 | 81.38平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2012年建板楼  -  绿城', '240万', '单价29492元/平米')
('https://image1.ljcdn.com/370200-inspection/7a373f86-d7a1-459f-94f9-9f101710e4bc.jpg.296x216.jpg', '下王埠 湖山美地 精装套二 景观房 无遮挡 实验二xiao', '湖山美地  | 2室2厅 | 87.65平米 | 南 北 | 精装 | 有电梯', '高楼层(共28层)2015年建板楼  -  十梅庵', '200万', '单价22819元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload481de1dc-bdac-424a-9cc2-21040a30ce10.jpg.296x216.jpg', '房子精装修   大套三   南北通透   诚心出售', '广业滨河家园  | 3室2厅 | 138.54平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2003年建板楼  -  书院路', '360万', '单价25986元/平米')
('https://image1.ljcdn.com/370200-inspection/98bf7f97-7b55-4d6b-9ab8-18dd5dce7365.jpg.296x216.jpg', '蓝山湾南北卧南明厅一楼带院带储藏间一期采光充足', '蓝山湾  | 2室1厅 | 60.48平米 | 南 | 精装 | 有电梯', '低楼层(共20层)2011年建板楼  -  十梅庵', '168万', '单价27778元/平米')
('https://image1.ljcdn.com/370200-inspection/ef834d5b-588a-450e-9c04-e20d4956505c.jpg.296x216.jpg', '依山傍水双层居室，环境优美南北通透，采光无遮挡', '永清路  | 5室2厅 | 184.68平米 | 南 北 | 其他', '高楼层(共6层)2003年建板楼  -  沧口公园', '395万', '单价21389元/平米')
('https://image1.ljcdn.com/370200-inspection/f6e8127b-846b-44b2-9951-08f052f10f17.png.296x216.jpg', '百通馨苑三区 精装大套二 南北通透 户型方正 诚心卖', '百通馨苑三区  | 2室1厅 | 90.81平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2006年建板楼  -  下王埠', '235万', '单价25879元/平米')
('https://image1.ljcdn.com/370200-inspection/ebc32f8b-ff64-4f91-90bd-4b4a2dbccd29.jpg.296x216.jpg', '万达一期新上经典套三，南北通透全明户型，刚需好房。', '万达中央公馆  | 3室1厅 | 113.37平米 | 南 北 | 其他 | 有电梯', '低楼层(共29层)2013年建板楼  -  李沧万达', '350万', '单价30873元/平米')
('https://image1.ljcdn.com/370200-inspection/f95f1725-d88c-4f81-956a-a5a902ecc52e.jpg.296x216.jpg', '房子是1楼可以开花园，采光好，一点不潮湿', '百通馨苑五区  | 2室1厅 | 100.34平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2007年建板楼  -  下王埠', '260万', '单价25912元/平米')
('https://image1.ljcdn.com/370200-inspection/8aa5d1d6-70ea-48b3-9138-e88238d6cdd1.jpg.296x216.jpg', '万达 精装套二 家具家电齐全 拎包入住', '万达中央公馆  | 2室2厅 | 85.26平米 | 南 北 | 其他 | 有电梯', '低楼层(共29层)2013年建板楼  -  李沧万达', '260万', '单价30495元/平米')
('https://image1.ljcdn.com/370200-inspection/9993a6d1-580e-4c1e-9305-f5574a2a1eba.jpg.296x216.jpg', '福临万家 精装修 双南向 带车位 诚意出售', '福临万家一期A区  | 2室1厅 | 82.79平米 | 南 | 其他 | 有电梯', '低楼层(共12层)2008年建板楼  -  枣儿山', '215万', '单价25970元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload64cce208-ec63-4ef2-96c6-6a78e7e54385.jpg.296x216.jpg', '正规套三户型业主改成套二！赠送阁楼加露台', '湖畔雅居  | 2室2厅 | 85.16平米 | 南 | 其他 | 有电梯', '高楼层(共12层)2011年建板楼  -  十梅庵', '220万', '单价25834元/平米')
('https://image1.ljcdn.com/370200-inspection/d01caad7-4358-4c52-9b7e-4571a282b3a8.jpg.296x216.jpg', '新上福顺嘉园楼层适中 采光好套二', '福顺嘉园  | 2室2厅 | 87.89平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2012年建板楼  -  书院路', '210万', '单价23894元/平米')
('https://image1.ljcdn.com/370200-inspection/5d1db335-643f-47fb-afc3-7a887a637bae.jpg.296x216.jpg', '和达和城商品房中间户型，双南卧南厅', '和达和城  | 2室1厅 | 93.75平米 | 南 | 简装 | 有电梯', '低楼层(共22层)2010年建板楼  -  东李', '215万', '单价22934元/平米')
('https://image1.ljcdn.com/370200-inspection/91936c31-f2db-4c3b-9e30-be2834bcfcc4.jpg.296x216.jpg', '大套一可改套二，房源少，诚心卖房子', '百通馨苑七区  | 1室1厅 | 66.35平米 | 南 北 | 简装 | 有电梯', '低楼层(共14层)2008年建板楼  -  下王埠', '165万', '单价24869元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload91cf3c07-6c1b-40b7-8fd8-2f8a7668921c.jpg.296x216.jpg', '万达悦公馆 精装套三 采光好  拎包入住', '万达悦公馆  | 3室1厅 | 118.25平米 | 南 | 其他 | 有电梯', '高楼层(共31层)2014年建板楼  -  李沧万达', '400万', '单价33827元/平米')
('https://image1.ljcdn.com/370200-inspection/b0cc54e5-f4b2-4b7b-a9e4-395360f8ec25.jpg.296x216.jpg', '新上  金秋二期  精装修  随时入住', '金秋小区二期  | 2室1厅 | 77.33平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2007年建板楼  -  下王埠', '145万', '单价18751元/平米')
('https://image1.ljcdn.com/370200-inspection/25860c9c-d419-495f-888b-f3e1f16b6901.jpg.296x216.jpg', '套一改套二，户型好采光佳，居家精装，拎包入住。', '湖山美地  | 2室1厅 | 58.97平米 | 南 | 精装 | 有电梯', '低楼层(共24层)2015年建板楼  -  十梅庵', '147万', '单价24928元/平米')
('https://image1.ljcdn.com/370200-inspection/674bb1dc-89a1-4fb4-87cc-9d5cf1d64894.jpg.296x216.jpg', '山河城，2居南北通透，中间楼层，看房方便，满2年', '山河城C区  | 2室1厅 | 80.35平米 | 南 北 | 其他 | 有电梯', '中楼层(共24层)2012年建板楼  -  绿城', '215万', '单价26758元/平米')
('https://image1.ljcdn.com/370200-inspection/6caa3cae-e4cd-4385-9698-01eb6f0fcc2f.jpg.296x216.jpg', '翠湖家园多层套二，双南卧，公摊小，送全套', '翠湖家园  | 2室1厅 | 55.78平米 | 南 | 其他', '中楼层(共8层)2004年建板楼  -  娄山后', '128万', '单价22948元/平米')
('https://image1.ljcdn.com/370200-inspection/5e3aec7a-bf22-46b6-89f2-466384b101b4.jpg.296x216.jpg', '新上房源 万达广场 精装修小套三 南北通透 楼层好', '万达中央公馆  | 3室1厅 | 87.26平米 | 南 北 | 其他 | 有电梯', '中楼层(共31层)2013年建板楼  -  李沧万达', '275万', '单价31516元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadbeab8b4a-5367-4a5b-bc9a-7ac9f077996f.jpg.296x216.jpg', '伟东幸福之城一期，满五唯一，精装修，中样空调，地暖', '伟东幸福之城一期  | 4室2厅 | 152.35平米 | 南 | 其他 | 有电梯', '高楼层(共16层)2009年建板楼  -  下王埠', '456万', '单价29932元/平米')
('https://image1.ljcdn.com/370200-inspection/7ba21e51-8804-45ac-b04b-a3d049b6d78d.jpg.296x216.jpg', '福临万家一期 双南套二 简单装修 不靠路', '福临万家一期B区  | 2室1厅 | 83.54平米 | 南 | 简装 | 有电梯', '中楼层(共12层)2008年建板楼  -  枣儿山', '215万', '单价25737元/平米')
('https://image1.ljcdn.com/370200-inspection/d6b020a7-cc04-4d27-a219-5c619ada3a42.jpg.296x216.jpg', '万科生态城澜庭 新上房源 诚心出售 采光好 看房方便', '万科生态城澜庭  | 2室1厅 | 87.85平米 | 南 | 其他 | 有电梯', '高楼层(共16层)2013年建板楼  -  世园会', '245万', '单价27889元/平米')
('https://image1.ljcdn.com/370200-inspection/c655d435-baa1-434d-8aad-f88d5d6b43ac.jpg.296x216.jpg', '春和景明精装优质套二，拎包入住，采光好', '春和景明一期  | 2室2厅 | 78.73平米 | 南 | 其他 | 有电梯', '中楼层(共19层)2011年建板楼  -  下王埠', '212万', '单价26928元/平米')
('https://image1.ljcdn.com/370200-inspection/0e8a0f12-e85e-4876-a7fe-ce865cc5d76d.jpg.296x216.jpg', '开发商统一装修，保持的不错！南北向，通透户型！', '山河城C区  | 2室1厅 | 89.98平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2012年建板楼  -  绿城', '236万', '单价26229元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload597068f8-a721-4fc5-8754-1a46e751c686.JPG.296x216.jpg', '上下复式，利用空间大，简装出售，可装修空间大', '海信南岭风情  | 4室1厅 | 112.56平米 | 南 北 | 简装 | 无电梯', '低楼层(共5层)2004年建板楼  -  十梅庵', '330万', '单价29318元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload8d99133b-6f57-491c-a6eb-ad8a55212d58.jpg.296x216.jpg', '宝龙一期精装修好楼层套二，带车位', '宝龙城市广场  | 2室1厅 | 93.29平米 | 南 | 精装 | 有电梯', '中楼层(共10层)2011年建板楼  -  书院路', '238万', '单价25512元/平米')
('https://image1.ljcdn.com/370200-inspection/261bfe51-c4c5-490a-9468-bf6b66017565.jpg.296x216.jpg', 'di都嘉园居家顶加阁业主诚意出售！', '帝都嘉园  | 6室1厅 | 94.95平米 | 南 北 | 其他', '高楼层(共6层)2007年建板楼  -  十梅庵', '238万', '单价25066元/平米')
('https://image1.ljcdn.com/370200-inspection/cf2a712d-4869-468a-8696-99d4e2a7c704.jpg.296x216.jpg', '伟东二期！精装修！南北通透!全明套二！双南卧！', '伟东幸福之城二期  | 2室1厅 | 104.2平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2012年建板楼  -  下王埠', '291万', '单价27928元/平米')
('https://image1.ljcdn.com/370200-inspection/620da4c8-3696-4b5a-ad4b-d6c892f5bd63.jpg.296x216.jpg', '青岛北站 沧顺路 刚需小套一 总价低', '沧顺路  | 1室1厅 | 52.76平米 | 南 北 | 其他', '中楼层(共7层)1999年建板楼  -  沧口公园', '116.6万', '单价22101元/平米')
('https://image1.ljcdn.com/370200-inspection/7269d352-f2e9-4d23-83a9-b8f5047a1d60.jpg.296x216.jpg', '金秋小区经典套二双南卧套二可改套三包差额税送储藏室', '金秋小区二期  | 2室1厅 | 93.99平米 | 南 | 其他 | 有电梯', '中楼层(共12层)2007年建板楼  -  下王埠', '215万', '单价22875元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload659f6abb-7039-4095-ab29-7d1d1a8447f3.jpg.296x216.jpg', '房子满五年唯一，户型方正，得房率高，采光好。', '双玉新苑  | 2室2厅 | 83.44平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)1993年建板楼  -  书院路', '195万', '单价23371元/平米')
('https://image1.ljcdn.com/370200-inspection/f9ae5877-781b-4fd0-a20b-c921704d456c.jpg.296x216.jpg', '山河城封闭小区，精装，双南卧南客厅，采光好', '山河城C区  | 2室1厅 | 81.33平米 | 南 北 | 其他 | 有电梯', '中楼层(共19层)2012年建板楼  -  绿城', '216万', '单价26559元/平米')
('https://image1.ljcdn.com/370200-inspection/9a0aab85-1510-4efd-9155-e31a7f08666c.jpg.296x216.jpg', '万达精装套二 业主诚售 不挡光', '万达中央公馆  | 2室1厅 | 85.21平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2013年建板楼  -  李沧万达', '255万', '单价29927元/平米')
('https://image1.ljcdn.com/370200-inspection/8dcafd19-7a9c-4cd1-9125-8ed1b9865999.jpg.296x216.jpg', '价格合适，房子业主自住，看房提前联系。', '和达和城  | 2室1厅 | 91.87平米 | 南 | 其他 | 有电梯', '高楼层(共21层)2010年建板楼  -  东李', '229万', '单价24927元/平米')
('https://image1.ljcdn.com/370200-inspection/cc6db7c1-2a8a-4c6c-a7d1-91c4393e7916.jpg.296x216.jpg', '乐客国际公寓 70年产权住宅 20万精装套三 南北通透', '乐客国际公寓  | 3室2厅 | 90.35平米 | 南 北 | 其他 | 有电梯', '中楼层(共19层)2012年建板楼  -  李村公园', '265万', '单价29331元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload11ad6121-9691-42c3-8673-03e14a4ca41f.jpg.296x216.jpg', '沧台路小区 套二 适合刚需客户', '沧台路小区  | 2室1厅 | 88.69平米 | 南 | 简装', '高楼层(共7层)1999年建板楼  -  沧口公园', '180万', '单价20296元/平米')
('https://image1.ljcdn.com/370200-inspection/ef872ec7-15cf-46e5-a852-ddae7c7425a2.jpg.296x216.jpg', '此房满五年唯一，比实际面积大十平，明厅带个储藏室。', '中崂路  | 2室1厅 | 53.24平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  李村公园', '140万', '单价26297元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload94b6b5c0-2790-4338-87ca-f26caea344a0.jpg.296x216.jpg', '海信南岭风情 精装联排别墅 带院子 带露台', '海信南岭风情A区  | 8室3厅 | 208.41平米 | 南 北 | 其他 | 无电梯', '1层2006年建暂无数据  -  十梅庵', '670万', '单价32149元/平米')
('https://image1.ljcdn.com/370200-inspection/61ed5b31-e2cf-45cb-9e9a-70106310a3a5.jpg.296x216.jpg', '升平路精装 套二 家电齐全 随时看房', '升平苑社区  | 2室1厅 | 74.53平米 | 南 北 | 其他', '低楼层(共6层)1998年建板楼  -  沧口公园', '169万', '单价22676元/平米')
('https://image1.ljcdn.com/370200-inspection/da13fc5a-0c29-49c5-a301-a385bbe819f7.JPG.296x216.jpg', '青岛印象湾多层，顶加阁楼，双南卧一个北卧室，东明厅', '青岛印象湾  | 3室2厅 | 121.28平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)2014年建板楼  -  十梅庵', '327万', '单价26963元/平米')
('https://image1.ljcdn.com/370200-inspection/0524d54c-3996-4f0c-b7c1-772657771eba.jpg.296x216.jpg', '果园路小区，双南大套二，可改套三，楼层好！', '北园路4-10（双号）、果园路11号  | 2室1厅 | 90.94平米 | 南 北 | 其他', '中楼层(共8层)板楼  -  李村公园', '210万', '单价23093元/平米')
('https://image1.ljcdn.com/370200-inspection/6489a0ac-0357-4e61-9bf6-f4950bdda85b.jpg.296x216.jpg', '万科精装套二，全明户型，楼层好', '万科生态城澜庭  | 2室1厅 | 89.15平米 | 南 北 | 其他 | 有电梯', '高楼层(共28层)2013年建板楼  -  世园会', '260万', '单价29165元/平米')
('https://image1.ljcdn.com/370200-inspection/383490ff-cf18-414f-bbe7-fbef4af1d7fe.jpg.296x216.jpg', '绿城蓝庭 花园式洋房居家装修诚心出售带露台价格可议', '绿城理想之城-蓝庭B区  | 3室2厅 | 140.29平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2009年建板楼  -  绿城', '508万', '单价36211元/平米')
('https://image1.ljcdn.com/370200-inspection/2b0f81b4-43da-4b3b-bbef-c8e87f924de7.jpg.296x216.jpg', '小区中间位置，不靠路不临街，中间楼层，不用爬楼。', '福林苑一期  | 3室1厅 | 127.66平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  河南', '320万', '单价25067元/平米')
('https://image1.ljcdn.com/370200-inspection/4b6fba51-cbe0-4c44-9215-a44f6bde16a1.jpg.296x216.jpg', '福临万家青山路263，南北通透，视野开阔，精装修', '福临万家青山路263号  | 2室1厅 | 63.85平米 | 南 北 | 精装', '高楼层(共11层)2011年建板楼  -  枣儿山', '152万', '单价23806元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload97046dbf-da16-4cc9-ba72-6a76d9a500a1.jpg.296x216.jpg', '百通馨苑五区，南北通透，简单装修，一楼可以开院子', '百通馨苑五区  | 2室2厅 | 99.57平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2007年建板楼  -  下王埠', '260万', '单价26113元/平米')
('https://image1.ljcdn.com/370200-inspection/debdf9d6-2d64-4880-9d20-05640aa22d79.jpg.296x216.jpg', '东山峰景！中间楼层！全明户型！小套三！', '东山峰景  | 3室1厅 | 89.3平米 | 南 | 简装 | 无电梯', '中楼层(共7层)2009年建板楼  -  下王埠', '253万', '单价28332元/平米')
('https://image1.ljcdn.com/370200-inspection/6922588e-1a80-4b1a-9546-bf67e13075e7.jpg.296x216.jpg', '银座华府 精装套二 南北通透 地段好 拎包住', '李沧银座广场  | 2室1厅 | 79.46平米 | 南 北 | 其他', '中楼层(共26层)2015年建板楼  -  李村公园', '222万', '单价27939元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload8584d165-cb13-4507-af0c-af9db6db7c06.jpg.296x216.jpg', '万达公馆经典套三好房，户型方正。', '万达中央公馆  | 3室1厅 | 89.88平米 | 南 北 | 其他 | 有电梯', '低楼层(共29层)2013年建板楼  -  李沧万达', '270万', '单价30041元/平米')
('https://image1.ljcdn.com/370200-inspection/c4d990a1-ebcd-4874-8f3a-c4cbbdce1435.jpg.296x216.jpg', '福临万家 多层套三 顶加阁 南北通透 精装修', '福临万家一期B区  | 5室2厅 | 111.16平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2008年建板楼  -  枣儿山', '325万', '单价29238元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadb9f0daf0-69aa-4286-ab67-1f958ca4caa7.jpg.296x216.jpg', '万科生态城套二 南北通透，没住过', '万科生态城宽岸  | 2室1厅 | 87.58平米 | 南 北 | 其他 | 有电梯', '中楼层(共17层)2013年建板楼  -  世园会', '280万', '单价31971元/平米')
('https://image1.ljcdn.com/370200-inspection/33b511cd-9f04-4db9-8028-40c4219d32fe.jpg.296x216.jpg', '万福山庄新上好房，南北通透，诚心出售，看房方便', '万福山庄  | 2室2厅 | 100.94平米 | 南 北 | 其他 | 有电梯', '中楼层(共12层)2008年建板楼  -  下王埠', '200万', '单价19814元/平米')
('https://image1.ljcdn.com/370200-inspection/02ca4f35-4512-4dea-bd81-a129bbbaafa6.jpg.296x216.jpg', '房子满五年且唯一，省大税，出门就是李沧万达带储藏室', '中崂路  | 2室1厅 | 62.71平米 | 南 北 | 其他', '中楼层(共8层)2002年建板楼  -  李村公园', '152万', '单价24239元/平米')
('https://image1.ljcdn.com/370200-inspection/a7d4613f-5a9e-4538-8986-8f4874a66935.jpg.296x216.jpg', '此房满两年，南北通透，总价低，看房方便。', '御景山庄  | 2室1厅 | 73.45平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2006年建板楼  -  娄山后', '170万', '单价23145元/平米')
('https://image1.ljcdn.com/370200-inspection/a41589fc-1029-4be0-8e65-4a790d80d953.jpg.296x216.jpg', '绿城御园法式花园洋房 套三 80万装修 满两年', '绿城理想之城-御园B区  | 3室2厅 | 145.47平米 | 东 南 北 | 其他 | 无电梯', '中楼层(共4层)2013年建板楼  -  绿城', '540万', '单价37122元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploade93108a9-9bf9-4a60-a46c-ec8e70705e9d.jpg.296x216.jpg', '李沧 东南山 重庆中路412号 东南新苑 可做网点房', '东南新苑  | 2室1厅 | 112.36平米 | 南 | 其他 | 无电梯', '低楼层(共7层)2001年建板楼  -  东南山', '230万', '单价20470元/平米')
