('https://image1.ljcdn.com/330100-inspection/5ae1ed35-6e25-467c-81b2-3d61c765b45e.jpg.296x216.jpg', '精装修里面电器赠送齐全，小区门口有地铁，交通方便..', '世茂江滨商业中心  | 2室2厅 | 101平米 | 南 | 精装 | 有电梯', '中楼层(共28层)2011年建板楼  -  沿江南', '170万', '单价16832元/平米')
('https://image1.ljcdn.com/330100-inspection/decec5fc-019d-47fe-8923-4a9d840b1e93.jpg.296x216.jpg', '正气大两房，朝南户型 ，主卧朝南厅朝南带阳台 精装修', '伊萨卡国际城绮风园  | 2室1厅 | 98.19平米 | 南 | 精装 | 有电梯', '高楼层(共34层)2008年建板楼  -  沿江北', '290万', '单价29535元/平米')
('https://image1.ljcdn.com/330100-inspection/test-b019515f-0348-47bd-964d-47cf9e5d38aa.png.296x216.jpg', '配套齐全，冬暖夏凉，恒温恒湿恒氧', '朗诗国际街区  | 4室2厅 | 176.36平米 | 南 北 | 简装 | 有电梯', '低楼层(共32层)2009年建塔楼  -  沿江北', '520万', '单价29486元/平米')
('https://image1.ljcdn.com/330100-inspection/27519420-c023-4554-849e-e98d39da81bc.JPG.296x216.jpg', '金沙湖壹号 跃层户型 得房率高 采光好', '金沙湖1号  | 2室2厅 | 72.85平米 | 南 | 简装 | 有电梯', '中楼层(共19层)2011年建板楼  -  金沙湖', '180万', '单价24709元/平米')
('https://image1.ljcdn.com/330100-inspection/2e51f731-4885-4c78-b38f-6bcef737d26d.jpg.296x216.jpg', '保利东湾经典跃层赠送60方面积精装修满五唯一诚心出售', '保利东湾  | 4室2厅 | 115平米 | 南 北 | 精装 | 有电梯', '低楼层(共34层)2010年建板楼  -  沿江南', '452万', '单价39305元/平米')
('https://image1.ljcdn.com/330100-inspection/ce887760-2c3b-4798-a40b-5ce3f159eee4.jpg.296x216.jpg', '宋都晨光国际 3室2厅 330万', '宋都晨光国际  | 3室2厅 | 87.4平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2013年建板塔结合  -  沿江南', '330万', '单价37758元/平米')
('https://image1.ljcdn.com/330100-inspection/1ff0d7ca-b40f-46ca-8d10-652897c2fffa.JPG.296x216.jpg', '和达自由港精装三房楼层好诚心卖', '和达自由港  | 3室2厅 | 48平米 | 西北 | 精装 | 有电梯', '中楼层(共16层)2000年建板楼  -  工业园南', '120万', '单价25000元/平米')
('https://image1.ljcdn.com/330100-inspection/ac9520bc-93cc-4b26-abe4-1467c305d3f5.JPG.296x216.jpg', '铭和苑 好房诚心出售 看房方便 首付没有要求 学林', '铭和苑探梅坊  | 2室1厅 | 89.44平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2008年建板楼  -  金沙湖', '240万', '单价26834元/平米')
('https://image1.ljcdn.com/330100-inspection/test-1788ba95-e0e1-4c54-b8a5-639ce026ad4b.png.296x216.jpg', '云水地铁自住精装边套经典三房，满五唯一+拎包入住！', '野风海天城  | 3室2厅 | 113.39平米 | 南 北 | 精装 | 有电梯', '低楼层(共22层)2008年建板楼  -  沿江北', '340万', '单价29986元/平米')
('https://image1.ljcdn.com/330100-inspection/test-ffb06afa-33b0-4197-bc6d-5acd339c6788.png.296x216.jpg', '金隅观澜时代天筑 2室2厅 260万', '金隅观澜时代天筑  | 2室2厅 | 84平米 | 南 北 | 精装 | 有电梯', '低楼层(共33层)2013年建板楼  -  沿江南', '260万', '单价30953元/平米')
('https://image1.ljcdn.com/330100-inspection/788f12c7-0a90-4a9c-a80b-254a3325aeaf.jpg.296x216.jpg', '位置好 中高层边套 全明户型 原始三房 业主置换缺钱', '铭和苑新荷坊  | 3室2厅 | 84.18平米 | 南 西南 北 | 简装 | 有电梯', '中楼层(共11层)2009年建板楼  -  金沙湖', '225万', '单价26729元/平米')
('https://image1.ljcdn.com/330100-inspection/3ba919fe-ea9e-425a-864f-61fa141b5e52.jpg.296x216.jpg', '中间套两房，客厅带阳台，楼层好，采光好', '伊萨卡国际城浩泽园  | 2室2厅 | 86.16平米 | 南 | 简装 | 有电梯', '中楼层(共33层)2008年建塔楼  -  沿江北', '260万', '单价30177元/平米')
('https://image1.ljcdn.com/330100-inspection/9ead8212-f758-4829-83f6-b5198fd95b19.JPG.296x216.jpg', '东海柠檬郡自住精装修，刚需正气小户型', '东海柠檬郡  | 2室1厅 | 64平米 | 南 | 精装 | 有电梯', '29层2012年建塔楼  -  工业园南', '240万', '单价37500元/平米')
('https://image1.ljcdn.com/330100-inspection/fbb67c77-629d-44d6-89c2-f92a582fe769.jpg.296x216.jpg', '开发商精装一室一厅，地铁口，拎包入住，适合小夫妻', '世茂江滨商业中心  | 1室1厅 | 52.76平米 | 南 | 精装 | 有电梯', '低楼层(共28层)2011年建塔楼  -  沿江南', '85万', '单价16111元/平米')
('https://image1.ljcdn.com/330100-inspection/60632c09-1c00-4a09-8788-7492cd5ab8a2.jpg.296x216.jpg', '和达城 两居室公寓 楼下就是文泽路站', '和达城  | 1室1厅 | 56.25平米 | 北 | 精装 | 有电梯', '中楼层(共28层)2013年建板楼  -  高教园区西', '118万', '单价20978元/平米')
('https://image1.ljcdn.com/330100-inspection/c292160c-123f-4118-a964-607306c7089e.jpg.296x216.jpg', '户型好 坏境好 可自住 可作为商铺', '泰美国际大厦  | 1室1厅 | 48.77平米 | 南 | 简装', '22层2016年建塔楼  -  金沙湖', '145万', '单价29732元/平米')
('https://image1.ljcdn.com/330100-inspection/05bb888e-5dcf-4c70-aeba-320470dd6fe3.jpg.296x216.jpg', '送车位 绿化优美 正气两房 南北通透', '金隅观澜时代天筑  | 2室2厅 | 87.73平米 | 南 | 毛坯 | 有电梯', '低楼层(共20层)2013年建板楼  -  沿江南', '260万', '单价29637元/平米')
('https://image1.ljcdn.com/330100-inspection/10898b32-4bc9-40fa-8e5f-299d3bec81b1.jpg.296x216.jpg', '边套跃层户型 精装修 配套齐全', '金沙湖1号  | 2室1厅 | 42平米 | 西 | 精装 | 有电梯', '低楼层(共19层)2011年建板楼  -  金沙湖', '145万', '单价34524元/平米')
('https://image1.ljcdn.com/330100-inspection/70d16c75-27d1-4148-a2d4-0dfd5bde300f.jpg.296x216.jpg', '东边套公寓，采光无遮挡，业主自住诚心出售', '华元云水苑  | 1室1厅 | 56.72平米 | 北 | 简装 | 有电梯', '中楼层(共11层)2005年建板楼  -  高教园区东', '88万', '单价15515元/平米')
('https://image1.ljcdn.com/330100-inspection/186127f6-e742-4311-a551-286b48393fc2.jpg.296x216.jpg', '世茂三期客厅带阳台户型出售，无增值税。', '世茂江滨花园峻景湾  | 2室2厅 | 88.08平米 | 南 | 简装 | 有电梯', '高楼层(共33层)2011年建塔楼  -  沿江南', '238万', '单价27021元/平米')
('https://image1.ljcdn.com/330100-inspection/991a6a8a-e791-4d4e-8090-e11cee435858.jpg.296x216.jpg', '繁华地段，不愁租，租金稳定，房东诚心卖', '宝龙城市广场  | 1室1厅 | 44.3平米 | 南 | 精装', '中楼层(共15层)2014年建板楼  -  高教园区东', '100万', '单价22574元/平米')
('https://image1.ljcdn.com/330100-inspection/test-8471b357-d94d-48b6-b51f-6aeb017fa8cc.png.296x216.jpg', '三开间朝南 大两房可做三房 业主置换 诚心出售 有钥匙', '铭和苑柳翠坊  | 2室2厅 | 91.58平米 | 南 | 毛坯 | 有电梯', '中楼层(共11层)2008年建板塔结合  -  金沙湖', '215万', '单价23477元/平米')
('https://image1.ljcdn.com/330100-inspection/a8798e8e-4a78-4764-92fb-1f807ebad90c.JPG.296x216.jpg', '东海柠檬郡精装修大三房可拎包入住', '东海柠檬郡  | 3室2厅 | 110.99平米 | 南 | 精装 | 有电梯', '中楼层(共29层)2012年建塔楼  -  工业园南', '380万', '单价34238元/平米')
('https://image1.ljcdn.com/330100-inspection/1e2ac899-e519-458c-9934-12c88a2822a9.jpg.296x216.jpg', '地铁口，精装修，拎包入住，50年产权', '金沙居  | 1室1厅 | 46.41平米 | 北 | 精装 | 有电梯', '中楼层(共18层)2009年建板楼  -  高教园区东', '75万', '单价16161元/平米')
('https://image1.ljcdn.com/330100-inspection/12d89cc9-2dde-47a6-9aa1-b584b4e94c31.jpg.296x216.jpg', '保利湾天地高楼层朝南两房跃层户型业主诚心卖', '保利湾天地  | 2室2厅 | 94平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2010年建板楼  -  沿江南', '148万', '单价15745元/平米')
('https://image1.ljcdn.com/330100-inspection/784866da-58ee-4891-b8b1-33c88a15dd97.jpg.296x216.jpg', '地铁口采光好视野好，可自住可办公，多功能一体公寓', '西子阳光星城  | 1室1厅 | 55平米 | 南 | 简装 | 有电梯', '中楼层(共25层)2000年建板楼  -  高教园区西', '63万', '单价11455元/平米')
('https://image1.ljcdn.com/330100-inspection/7b3cdd80-b4a4-4a7e-b22d-4a01bdbc40c8.jpg.296x216.jpg', '朗诗国际经典两房 三恒系统 精装修 拎包入住', '朗诗国际街区  | 2室2厅 | 81.17平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2009年建塔楼  -  沿江北', '225万', '单价27720元/平米')
('https://image1.ljcdn.com/330100-inspection/test-0849c915-f0ca-47ee-80d5-b9c94fb4adb5.png.296x216.jpg', '和达城大三房 中间楼层 毛坯空置', '和达城  | 3室1厅 | 113.28平米 | 南 | 毛坯 | 有电梯', '高楼层(共16层)2013年建板楼  -  高教园区西', '400万', '单价35311元/平米')
('https://image1.ljcdn.com/330100-inspection/2179f7e6-3343-41de-b7e4-f60663fae3cc.jpg.296x216.jpg', '清爽装修，精装自住，拎包入住。', '盛泰名都中心  | 1室0厅 | 52.48平米 | 南 | 精装 | 有电梯', '中楼层(共28层)2012年建板楼  -  高教园区西', '100万', '单价19055元/平米')
('https://image1.ljcdn.com/330100-inspection/04d5bd7a-2385-4a36-ba35-159ae677359b.jpg.296x216.jpg', '保利东湾南北通透户型 进门送入户花园 开发商精装', '保利东湾  | 2室1厅 | 89.23平米 | 南 北 | 精装 | 有电梯', '低楼层(共34层)2010年建板楼  -  沿江南', '256万', '单价28690元/平米')
('https://image1.ljcdn.com/330100-inspection/97bedb77-366e-4639-9ea8-7ad938a50a04.JPG.296x216.jpg', '铭和苑正气大两房精装修业主诚心卖', '铭和苑新荷坊  | 2室2厅 | 76.9平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2009年建板楼  -  金沙湖', '240万', '单价31210元/平米')
('https://image1.ljcdn.com/330100-inspection/5d1fdd6f-2770-4802-b16b-a411a19a1ee8.jpg.296x216.jpg', '纯正东边套 南北通透 4房2卫 双阳台 带露台 江景房。', '世茂江滨花园碧景湾  | 4室2厅 | 171.41平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共33层)2009年建塔楼  -  沿江南', '428万', '单价24970元/平米')
('https://image1.ljcdn.com/330100-inspection/ab7c887b-b24d-4a0e-8119-fda811548cd9.jpg.296x216.jpg', '世茂地铁房精装两室。双阳台格局，户型方正，诚心出售', '世茂江滨花园瑞景湾  | 2室1厅 | 88.07平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2010年建板楼  -  沿江南', '260万', '单价29522元/平米')
('https://image1.ljcdn.com/330100-inspection/bc475dd1-e4cc-4842-b872-33e28882c4f7.jpg.296x216.jpg', '华元云水苑一居室朝南，地铁口，总价低，首付无要求', '华元云水苑  | 1室1厅 | 40平米 | 南 | 简装 | 有电梯', '低楼层(共11层)2005年建板楼  -  高教园区东', '60万', '单价15000元/平米')
('https://image1.ljcdn.com/330100-inspection/5f79e751-a913-4577-bd14-30017a1634ef.jpg.296x216.jpg', '地铁口，世茂一期，120方三居室，诚心出售 随时看房', '世茂江滨花园碧景湾  | 3室2厅 | 120.06平米 | 南 | 毛坯 | 有电梯', '低楼层(共33层)2009年建塔楼  -  沿江南', '255万', '单价21240元/平米')
('https://image1.ljcdn.com/330100-inspection/4a7b152e-0076-44f5-b29f-18f70d06dc35.jpg.296x216.jpg', '房东诚心出售 跃层户型 租售方便', '元成时代中心  | 1室1厅 | 49.5平米 | 南 | 毛坯', '低楼层(共22层)2016年建板楼  -  工业园北', '93万', '单价18788元/平米')
('https://image1.ljcdn.com/330100-inspection/2c2d6806-89d9-4bf9-8b62-08d10c72f79a.JPG.296x216.jpg', '锦湖家园，地铁金沙湖，天街南面，交通出行便捷', '上沙锦湖家园  | 3室2厅 | 115平米 | 南 | 简装 | 有电梯', '高楼层(共11层)2012年建板楼  -  金沙湖', '350万', '单价30435元/平米')
('https://image1.ljcdn.com/330100-inspection/5dd8d4f1-3797-4334-99f5-ebbe4ca3543d.JPG.296x216.jpg', '小户型低总价，近地铁满五唯一，视野开阔，房东诚心卖', '文苑风情  | 1室1厅 | 49.1平米 | 西北 | 简装 | 有电梯', '中楼层(共24层)2006年建板楼  -  高教园区西', '141万', '单价28717元/平米')
('https://image1.ljcdn.com/330100-inspection/2890459c-1af4-4601-865d-2b26805da3d1.JPG.296x216.jpg', '铭和苑 精装修 业主急售诚心有钥匙！有钥匙！', '铭和苑新荷坊  | 2室2厅 | 88.74平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2009年建板楼  -  金沙湖', '276万', '单价31103元/平米')
('https://image1.ljcdn.com/330100-inspection/b9f93981-4129-4388-bd72-b38090daa457.jpg.296x216.jpg', '观澜一线江景房全新精装修，南北通透居住舒适拎包入住', '金隅观澜时代天筑  | 2室2厅 | 84.79平米 | 南 北 | 精装 | 有电梯', '低楼层(共33层)2013年建板楼  -  沿江南', '260万', '单价30664元/平米')
('https://image1.ljcdn.com/330100-inspection/test-8f7a6ee9-d336-478b-b1fb-7e00cb9d6c17.png.296x216.jpg', '龙湖品牌开发商统一精装修 龙湖品质 业主诚心出售', '龙湖滟澜山澜轩  | 1室1厅 | 59.97平米 | 西 | 精装 | 有电梯', '中楼层(共22层)2011年建塔楼  -  金沙湖', '237万', '单价39520元/平米')
('https://image1.ljcdn.com/330100-inspection/1650518e-3604-408a-944f-e3f39c674f75.jpg.296x216.jpg', '朝南正气三房两卫 精装30万拎包住 3阳台 一线江景。', '伊萨卡国际城浩泽园  | 3室2厅 | 118平米 | 南 | 精装 | 有电梯', '中楼层(共34层)2008年建板楼  -  沿江北', '350万', '单价29662元/平米')
('https://image1.ljcdn.com/330100-inspection/f54bbd05-bbe8-4ffd-9b1c-151f1ff89edd.jpg.296x216.jpg', '景冉佳园大两房+业主诚心急卖！文海+地铁口+急卖！', '景冉佳园  | 2室2厅 | 82平米 | 南 | 简装 | 有电梯', '中楼层(共30层)2014年建板塔结合  -  高教园区东', '265万', '单价32318元/平米')
('https://image1.ljcdn.com/330100-inspection/7ed575cd-6bf3-4dee-8ad7-a455231b3391.jpg.296x216.jpg', '精装交付，拎包入住，阁楼形式，动静分离', '保利湾天地  | 2室2厅 | 96平米 | 南 | 精装 | 有电梯', '低楼层(共27层)2010年建板塔结合  -  沿江南', '140万', '单价14584元/平米')
('https://image1.ljcdn.com/330100-inspection/a34b1ff0-4485-49b4-a537-6ff7f2063093.jpg.296x216.jpg', '宋都晨光国际，地铁口4房，满两年，交通方便', '宋都晨光国际  | 4室2厅 | 135.56平米 | 南 | 毛坯 | 有电梯', '中楼层(共32层)2013年建板塔结合  -  沿江南', '370万', '单价27295元/平米')
('https://image1.ljcdn.com/330100-inspection/test-fca13e0b-bb31-41b2-845c-62d7869a94b5.png.296x216.jpg', '此房四开间朝南，户型独特，楼层中间，家具家电全送', '宋都晨光国际  | 3室2厅 | 135平米 | 南 | 精装 | 有电梯', '中楼层(共42层)2013年建板塔结合  -  沿江南', '400万', '单价29630元/平米')
('https://image1.ljcdn.com/330100-inspection/804488c1-9e09-4170-ae41-1c9f63fd2822.jpg.296x216.jpg', '下沙文汇苑  楼层好  小区环境好 地段好', '下沙文汇苑  | 4室2厅 | 148.35平米 | 南 北 | 简装 | 有电梯', '19层2005年建板楼  -  高教园区西', '390万', '单价26290元/平米')
('https://image1.ljcdn.com/330100-inspection/0ed32b4d-0f85-4380-96f3-5a3dcdf38926.jpg.296x216.jpg', '东区高楼层房源，全明户型，视野开阔，装修精心设计！', '保利东湾  | 2室1厅 | 89平米 | 南 | 简装 | 有电梯', '中楼层(共34层)2010年建板楼  -  沿江南', '275万', '单价30899元/平米')
('https://image1.ljcdn.com/330100-inspection/5ddf2282-2123-4ee0-8095-cad0a6dddc23.jpg.296x216.jpg', '宋都晨光 大四房 毛坯房 可自由装修  赠送车位', '宋都晨光国际  | 4室2厅 | 168.99平米 | 南 | 毛坯 | 有电梯', '低楼层(共47层)2013年建板塔结合  -  沿江南', '440万', '单价26038元/平米')
('https://image1.ljcdn.com/330100-inspection/test-b31b87c7-bd28-41fa-9c6c-b32cf9e555ee.png.296x216.jpg', '保利央企，精装大两房，楼层好，视野佳，自住诚心卖。', '保利东湾  | 2室2厅 | 89.48平米 | 东南 | 精装 | 有电梯', '高楼层(共34层)2010年建板楼  -  沿江南', '245万', '单价27381元/平米')
('https://image1.ljcdn.com/330100-inspection/4cfab6d8-7c66-413a-b306-7f7a455dfcfe.jpg.296x216.jpg', '小户型，首当其冲，可以进来看一看，看房联系我', '元成东盛家园  | 2室1厅 | 55.55平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2012年建板楼  -  工业园北', '172万', '单价30964元/平米')
('https://image1.ljcdn.com/330100-inspection/1515682b-34f6-41c5-a2bc-6f0799c6c639.jpg.296x216.jpg', '精装自住有个税，楼层好采光充足', '梦琴湾  | 3室2厅 | 133平米 | 南 | 精装 | 有电梯', '高楼层(共28层)2007年建板楼  -  沿江北', '330万', '单价24813元/平米')
('https://image1.ljcdn.com/330100-inspection/test-27887278-3563-4c9d-bbac-18651fe4dafb.png.296x216.jpg', '多蓝水岸碧海苑自住大三房，精装40万，看房很方便的！', '多蓝水岸碧海苑  | 3室2厅 | 151平米 | 南 | 精装 | 有电梯', '低楼层(共27层)2007年建塔楼  -  沿江北', '350万', '单价23179元/平米')
('https://image1.ljcdn.com/330100-inspection/2d774802-91b1-481d-bd97-bdc3530b3de0.jpg.296x216.jpg', '物美板块 成熟小区 地段优越 配套成熟。', '华元十六街区  | 1室0厅 | 44.1平米 | 南 | 简装 | 有电梯', '中楼层(共16层)2004年建板楼  -  高教园区西', '63.8万', '单价14468元/平米')
('https://image1.ljcdn.com/330100-inspection/2f35ceb3-f046-449f-8b7b-7a908dcb37d5.jpg.296x216.jpg', '正规两室 有装修 全明户型 自住方便看', '盛泰名都公寓  | 2室2厅 | 83.68平米 | 南 北 | 简装 | 有电梯', '高楼层(共30层)2010年建塔楼  -  高教园区西', '275万', '单价32864元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadf6b31d19-7786-43f0-a756-e57aa464afca.JPG.296x216.jpg', '早城跃层纯毛坯业主诚心出售，看房方便', '德信早城  | 3室2厅 | 89.61平米 | 南 | 毛坯 | 有电梯', '低楼层(共22层)2012年建板塔结合  -  金沙湖', '375万', '单价41849元/平米')
('https://image1.ljcdn.com/330100-inspection/test-0a8881c0-4dfc-4398-9a66-f4ee0f09cf67.png.296x216.jpg', '满两年，免增值税，70多万装修带车位，诚心出售', '杭州碧桂园  | 4室1厅 | 171平米 | 南 北 | 精装 | 有电梯', '低楼层(共31层)2014年建塔楼  -  大学城北', '484万', '单价28305元/平米')
('https://image1.ljcdn.com/330100-inspection/488c7fa8-99c2-454f-91c7-f9664636727f.jpg.296x216.jpg', '保利玫瑰湾一线江景房，精装修，拎包入住', '保利玫瑰湾  | 4室2厅 | 135.71平米 | 南 北 | 精装 | 有电梯', '高楼层(共33层)2013年建板楼  -  沿江南', '420万', '单价30949元/平米')
('https://image1.ljcdn.com/330100-inspection/e8939b8e-8fb5-4f68-8d34-1ec38e834d50.jpg.296x216.jpg', '金沙阳光边套户型采光好价格优自住装修', '德嘉金沙阳光  | 2室2厅 | 86.7平米 | 南 | 简装 | 有电梯', '中楼层(共28层)2011年建板楼  -  金沙湖', '298万', '单价34372元/平米')
('https://image1.ljcdn.com/330100-inspection/64fde0a2-6d51-48f6-89c6-407d0e01ee74.jpg.296x216.jpg', '两房朝南格局，地铁300米.....交通出行很方便', '龙湖滟澜山丽轩一期  | 2室1厅 | 77.34平米 | 南 | 精装 | 有电梯', '中楼层(共23层)2010年建板楼  -  金沙湖', '310万', '单价40083元/平米')
('https://image1.ljcdn.com/330100-inspection/dbc11037-479f-4653-bd9a-ebba260a3dab.jpg.296x216.jpg', '保利湾天地，跃层两房，楼层好，视野好', '保利湾天地  | 2室1厅 | 73平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2010年建板楼  -  沿江南', '135万', '单价18494元/平米')
('https://image1.ljcdn.com/330100-inspection/fb8fc76d-4462-441a-9d0c-6a8143450211.jpg.296x216.jpg', '东海柠檬郡小三房高楼层采光好满两年', '东海柠檬郡  | 3室2厅 | 89.54平米 | 南 | 毛坯 | 有电梯', '中楼层(共29层)2012年建塔楼  -  工业园南', '300万', '单价33505元/平米')
('https://image1.ljcdn.com/330100-inspection/02f5af50-aeea-4128-9956-3c6c86050c12.jpg.296x216.jpg', '梦琴湾经典大四房  位置好 户型端正', '梦琴湾  | 4室2厅 | 172.12平米 | 南 | 精装 | 有电梯', '低楼层(共39层)2007年建板楼  -  沿江北', '400万', '单价23240元/平米')
('https://image1.ljcdn.com/330100-inspection/7b002c83-c938-431b-b71f-b8e824d38bae.jpg.296x216.jpg', '保利湾天地精装两房，房东诚心出售。', '保利湾天地  | 2室2厅 | 47平米 | 西 | 精装 | 有电梯', '低楼层(共17层)2010年建板楼  -  沿江南', '103万', '单价21915元/平米')
('https://image1.ljcdn.com/330100-inspection/4f719b5d-067a-435b-b954-b94441d052d1.jpg.296x216.jpg', '多蓝水岸 南北通透两房 户型方正 满两年 随时看房', '多蓝水岸碧海苑  | 2室1厅 | 92.37平米 | 南 | 简装 | 有电梯', '中楼层(共6层)2007年建板楼  -  沿江北', '285万', '单价30855元/平米')
('https://image1.ljcdn.com/330100-inspection/53c08327-3f63-4851-a504-af356afcc4f6.jpg.296x216.jpg', '晨光边套大三房 南北通透，满两年， 精装修', '宋都晨光国际  | 3室2厅 | 136.25平米 | 南 | 精装 | 有电梯', '低楼层(共42层)2013年建板塔结合  -  沿江南', '400万', '单价29358元/平米')
('https://image1.ljcdn.com/330100-inspection/9904cf2b-cfac-4d49-abbe-d350b4212412.jpg.296x216.jpg', '满两年 朗诗国际街区精装修两房 拎包入住 诚心出售', '朗诗国际街区  | 2室2厅 | 81.25平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2009年建塔楼  -  沿江北', '240万', '单价29539元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploade8c5d437-c17e-425b-bc89-956d1fa72fee.jpg.296x216.jpg', '中间楼层  方正户型  采光好视野好 诚心出售', '野风海天城  | 3室2厅 | 120.78平米 | 南 北 | 精装 | 有电梯', '高楼层(共28层)2007年建板楼  -  沿江北', '385万', '单价31877元/平米')
('https://image1.ljcdn.com/330100-inspection/test-1e9b99fa-b943-4240-a751-8aaf8a126000.png.296x216.jpg', '梦琴湾 4室2厅 355万', '梦琴湾  | 4室2厅 | 172平米 | 南 | 其他 | 有电梯', '中楼层(共39层)2007年建板楼  -  沿江北', '355万', '单价20640元/平米')
('https://image1.ljcdn.com/330100-inspection/test-a05edee3-9887-4b45-84bb-31befa764016.png.296x216.jpg', '宋都晨光国际地铁口南北通透双阳台 随时看房 诚心卖', '宋都晨光国际  | 2室1厅 | 89.29平米 | 南 北 | 简装 | 有电梯', '低楼层(共33层)2013年建板塔结合  -  沿江南', '290万', '单价32479元/平米')
('https://image1.ljcdn.com/330100-inspection/9f370c5e-6669-4144-98d8-f23d732dd230.jpg.296x216.jpg', '精装自住 诚心出售 通透型 少有户型，中间楼层', '野风海天城  | 3室2厅 | 121.84平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2007年建板楼  -  沿江北', '360万', '单价29547元/平米')
('https://image1.ljcdn.com/330100-inspection/84f81a20-72fc-4826-b8f9-95f9d91d6b55.JPG.296x216.jpg', '文海  单价低  三开间朝南  采光充足', '四季名门城市公寓  | 2室1厅 | 95.54平米 | 南 | 简装 | 有电梯', '低楼层(共29层)2007年建板楼  -  高教园区西', '245万', '单价25644元/平米')
('https://image1.ljcdn.com/330100-inspection/f20078a2-6e3b-4b22-9aad-37dd16e11281.jpg.296x216.jpg', '坐拥双地铁口，方便出行，自住办公皆可', '金沙湖1号  | 2室1厅 | 72.25平米 | 南 | 精装 | 有电梯', '低楼层(共19层)2011年建板楼  -  金沙湖', '175万', '单价24222元/平米')
('https://image1.ljcdn.com/330100-inspection/c55224d7-5f17-45a4-961c-500cbbe735ae.jpg.296x216.jpg', '文苑风情低总价小面积一室一厅业主诚心卖', '文苑风情  | 1室1厅 | 52平米 | 西南 | 简装 | 有电梯', '中楼层(共24层)2006年建板楼  -  高教园区西', '160万', '单价30770元/平米')
('https://image1.ljcdn.com/330100-inspection/046e3d59-3c6c-4527-a728-3bc2bb24ce1f.jpg.296x216.jpg', '南北通透 正气大四房 精装拎包住 带50方大露台。', '宋都晨光国际  | 4室2厅 | 137.15平米 | 南 北 | 精装 | 有电梯', '低楼层(共42层)2013年建板塔结合  -  沿江南', '420万', '单价30624元/平米')
('https://image1.ljcdn.com/330100-inspection/adf0cebf-dd71-4a7f-9540-c91e47e658f0.jpg.296x216.jpg', '宝龙城市广场 精装修两房 地铁近 好出租', '宝龙城市广场  | 2室1厅 | 44.08平米 | 北 | 精装', '中楼层(共22层)2014年建板楼  -  高教园区东', '105万', '单价23821元/平米')
('https://image1.ljcdn.com/330100-inspection/728253b4-9775-474b-8c7c-2bfe709b70e2.jpg.296x216.jpg', '德信中外四房东边套 改善选择 满两年 无营业税', '德信中外公寓  | 4室2厅 | 126平米 | 南 | 精装 | 有电梯', '高楼层(共26层)2013年建板塔结合  -  金沙湖', '490万', '单价38889元/平米')
('https://image1.ljcdn.com/330100-inspection/e8c917c5-8152-40cf-847e-6aa56c348014.jpg.296x216.jpg', '晨光国际经典跃层中间楼层实用面积多', '宋都晨光国际  | 3室2厅 | 87.4平米 | 南 | 简装 | 有电梯', '中楼层(共33层)2013年建板塔结合  -  沿江南', '350万', '单价40046元/平米')
('https://image1.ljcdn.com/330100-inspection/00ea4c9b-2d63-4737-8f78-d845e55ce1c7.JPG.296x216.jpg', '金沙湖公园湖景房.loft精装公寓.价格可谈', '泰美国际大厦  | 1室1厅 | 47平米 | 南 | 精装', '22层2016年建塔楼  -  金沙湖', '130万', '单价27660元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadee55bb4e-670b-4735-a40e-b2cb4048a35d.JPG.296x216.jpg', '房子满两年，精装的，有地暖（阿里斯顿），带车位', '德信中外公寓  | 3室2厅 | 89平米 | 南 | 精装 | 有电梯', '中楼层(共26层)2013年建板塔结合  -  金沙湖', '395万', '单价44383元/平米')
('https://image1.ljcdn.com/330100-inspection/d72a536c-4235-43b0-a7e4-8b0d30928239.jpg.296x216.jpg', '比邻地铁口，公园旁，房东诚心出售', '东海未名园  | 1室1厅 | 56.73平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2005年建板塔结合  -  高教园区西', '190万', '单价33492元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload8be0d32c-73d9-4d29-871f-d228dd93dd11.jpg.296x216.jpg', '诚心出售，位置优越，拎包入住。', '保利湾天地  | 2室1厅 | 94平米 | 南 | 精装 | 有电梯', '低楼层(共27层)2010年建板塔结合  -  沿江南', '140万', '单价14894元/平米')
('https://image1.ljcdn.com/330100-inspection/4a89e398-5600-45dd-9adf-c62ab07aa041.jpg.296x216.jpg', '标准2房，户型方正，没有双税好房', '北银公寓  | 2室2厅 | 101.77平米 | 西南 | 简装 | 有电梯', '高楼层(共18层)1995年建板塔结合  -  高教园区西', '300万', '单价29479元/平米')
