('https://image1.ljcdn.com/420100-inspection/test-7c55b000-cf53-4b68-92f4-4515d57c1a50.png.296x216.jpg', '巢上城少有的南北透透大三房，双阳台的好房子出售', '巢上城锦园  | 3室2厅 | 107.84平米 | 南 东北 | 其他', '中楼层(共17层)板楼  -  盘龙城', '141万', '单价13075元/平米')
('https://image1.ljcdn.com/420100-inspection/4f368779-6dd6-4202-9c3d-0e7220a63d74.jpg.296x216.jpg', '精装修两房，中间楼层，通透户型，采光好，随时可看', '龙城花园  | 2室2厅 | 92平米 | 南 | 精装', '中楼层(共17层)暂无数据  -  盘龙城', '110万', '单价11957元/平米')
('https://image1.ljcdn.com/420100-inspection/7f5c30aa-29ab-4086-ab35-c49e22c8cb21.jpg.296x216.jpg', '08经典 复式三房 精装修 中间楼层', '08经典  | 3室2厅 | 82.29平米 | 东南 | 其他', '高楼层(共18层)暂无数据  -  盘龙城', '112万', '单价13611元/平米')
('https://image1.ljcdn.com/420100-inspection/c4967f59-bb7e-4939-b077-f548263d480f.JPG.296x216.jpg', '恒大名都 精装三房 通透户型 采光好', '恒大名都  | 3室2厅 | 111平米 | 东南 | 其他', '低楼层(共32层)塔楼  -  盘龙城', '138万', '单价12433元/平米')
('https://image1.ljcdn.com/420100-inspection/f0627bd0-e40f-49dc-a5cd-1a5c435c828d.jpg.296x216.jpg', '兰江公园里  毛坯2室2厅1卫，户型方正视野好三口之选', '兰江公园里  | 2室2厅 | 76.65平米 | 南 | 其他', '中楼层(共27层)2017年建板塔结合  -  盘龙城', '100万', '单价13047元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f250cc0c-87f8-4edc-864a-c262bb2995bc.png.296x216.jpg', '歌林花园地铁口，四房，带大阳台，看房方便', '歌林花园  | 4室2厅 | 136平米 | 南 | 简装', '低楼层(共11层)暂无数据  -  盘龙城', '155万', '单价11398元/平米')
('https://image1.ljcdn.com/420100-inspection/test-a87cba0e-0cf9-4341-9ed8-fb94a1e1cd60.png.296x216.jpg', 'F阳光城 3室2厅 132万', 'F阳光城  | 3室2厅 | 126.1平米 | 南 | 精装', '低楼层(共18层)暂无数据  -  盘龙城', '132万', '单价10468元/平米')
('https://image1.ljcdn.com/420100-inspection/2688680e-22b7-468f-ab1e-66e21f9bda82.jpg.296x216.jpg', '天纵颐景康城 3室2厅 142万', '天纵颐景康城  | 3室2厅 | 107.85平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2014年建板塔结合  -  盘龙城', '142万', '单价13167元/平米')
('https://image1.ljcdn.com/420100-inspection/test-03bc3f92-a15a-4705-b4ed-36f3c1967878.png.296x216.jpg', '哥特帝景 毛坯2室2厅1卫 双阳台 南北通透 中间楼层', '哥特帝景  | 2室2厅 | 95.97平米 | 南 | 其他', '中楼层(共6层)暂无数据  -  盘龙城', '116万', '单价12088元/平米')
('https://image1.ljcdn.com/420100-inspection/80189ca3-f7dd-45c0-8f87-5dffce7a5e5a.jpg.296x216.jpg', '名流人和天地一期 精装修大三房 诚心在售 看房预约', '名流人和天地一期  | 3室2厅 | 125.01平米 | 南 | 其他', '中楼层(共5层)暂无数据  -  盘龙城', '166万', '单价13279元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1b07a1fa-1bd7-47c1-b36a-cffaa64d6e63.png.296x216.jpg', '珑璟轩 精装2房 全新装修 房东一次未住', '珑璟轩  | 2室1厅 | 86.73平米 | 南 | 其他', '低楼层(共26层)暂无数据  -  盘龙城', '105万', '单价12107元/平米')
('https://image1.ljcdn.com/420100-inspection/b68d0146-0093-46a8-b0b8-60d3cd6709f9.jpg.296x216.jpg', '澜桥康城 毛坯复式 产证为220平 景观房 证满二', '澜桥康城  | 5室2厅 | 220.67平米 | 南 北 | 毛坯', '中楼层(共5层)暂无数据  -  盘龙城', '190万', '单价8611元/平米')
('https://image1.ljcdn.com/420100-inspection/eabf513e-a0de-4196-9e2a-dc266a5ae3a5.jpg.296x216.jpg', '恒大名都 16楼 朝南 品字户型 全湖景房 品质装修', '恒大名都  | 3室2厅 | 128.88平米 | 南 | 精装', '中楼层(共32层)暂无数据  -  盘龙城', '162万', '单价12570元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0a391e70-44ca-46a0-9afc-91c17258a952.png.296x216.jpg', '橄榄城精装一居室，户型方正，出行方便，拎包入住。', '万润橄榄城  | 1室1厅 | 49平米 | 南 | 其他', '低楼层(共14层)2015年建板楼  -  盘龙城', '70万', '单价14286元/平米')
('https://image1.ljcdn.com/420100-inspection/2ec46d27-6042-41ec-9c31-d51aab863c04.jpg.296x216.jpg', '鼎鑫摩卡小镇 3室2厅 140万', '鼎鑫摩卡小镇  | 3室2厅 | 119.46平米 | 南 | 其他', '低楼层(共34层)2017年建板楼  -  盘龙城', '140万', '单价11720元/平米')
('https://image1.ljcdn.com/420100-inspection/test-836e7b4d-e2ab-4f6a-8920-17bd8768be29.png.296x216.jpg', '名流五期全景落地窗，中高层视野开阔，婚房改善必选', '名流人和天地五期  | 3室2厅 | 128平米 | 南 北 | 其他', '高楼层(共32层)暂无数据  -  盘龙城', '135万', '单价10547元/平米')
('https://image1.ljcdn.com/420100-inspection/test-701b110c-962f-4ace-9858-0b737f94916c.png.296x216.jpg', '美景天城 3室2厅 130万', '美景天城  | 3室2厅 | 101平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2016年建板楼  -  盘龙城', '130万', '单价12872元/平米')
('https://image1.ljcdn.com/420100-inspection/test-72c0e596-88f5-45c6-a0dc-163999699534.png.296x216.jpg', '龙城.天居园 3室2厅 145万', '龙城.天居园  | 3室2厅 | 124平米 | 南 北 | 其他', '中楼层(共11层)暂无数据  -  盘龙城', '145万', '单价11694元/平米')
('https://image1.ljcdn.com/420100-inspection/test-5558e712-4762-46eb-b930-38bddc16739e.png.296x216.jpg', '超大挂角户型 ，南北通透，不，限，购，不.限.贷', '源馨苑  | 4室2厅 | 121.19平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2010年建板楼  -  汉口北', '130万', '单价10727元/平米')
('https://image1.ljcdn.com/420100-inspection/9edefa08-1914-4173-9c75-2d249b3dbc37.jpg.296x216.jpg', '龙城.天居园 3室2厅 138万', '龙城.天居园  | 3室2厅 | 101.87平米 | 南 | 其他', '中楼层(共11层)2008年建暂无数据  -  盘龙城', '138万', '单价13547元/平米')
('https://image1.ljcdn.com/420100-inspection/28b8b5f6-8e6e-4ad3-9aba-ef52a49fac6d.jpg.296x216.jpg', '恒大名都精装大四房 采光好 楼层好', '恒大名都  | 4室2厅 | 143.87平米 | 东南 | 精装', '低楼层(共32层)暂无数据  -  盘龙城', '190万', '单价13207元/平米')
('https://image1.ljcdn.com/420100-inspection/34334279-ade9-45b8-937d-a5d8baa860c1.jpg.296x216.jpg', '罗纳河谷 南北通透毛坯大四房 中间楼层 证满两年', '罗纳河谷  | 3室2厅 | 152平米 | 南 北 | 其他', '中楼层(共4层)2008年建板楼  -  盘龙城', '175万', '单价11514元/平米')
('https://image1.ljcdn.com/420100-inspection/e5dd52bd-7f8b-4482-9eee-7fb5f45882a0.jpg.296x216.jpg', '摩卡三期次新房.精装修.采光无遮挡.拎包入住.', '鼎鑫摩卡小镇  | 3室2厅 | 121.3平米 | 南 | 精装', '低楼层(共34层)2017年建板楼  -  盘龙城', '158万', '单价13026元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3cb8c62f-d5e4-452c-a084-5b00e4bbcebf.png.296x216.jpg', '天汇龙城二期 毛坯大三房 南北通透 对口天汇小 学', '天汇龙城二期  | 3室2厅 | 121.83平米 | 南 北 | 其他', '低楼层(共16层)暂无数据  -  盘龙城', '146万', '单价11984元/平米')
('https://image1.ljcdn.com/420100-inspection/d012b082-5515-4e69-901c-eb76949f1f48.jpg.296x216.jpg', '橄榄城朝南两房 轨道交通便捷 看房方便', '万润橄榄城  | 2室2厅 | 79平米 | 南 | 其他', '中楼层(共15层)2018年建板楼  -  盘龙城', '103万', '单价13038元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7f9a2366-0fe5-487f-8541-74c2c1a582d6.png.296x216.jpg', '颐景康城，2014年建成 ，70年产权，房龄新，环境好', '天纵颐景康城  | 3室2厅 | 107平米 | 南 北 | 其他 | 有电梯', '低楼层(共28层)2014年建板楼  -  盘龙城', '130万', '单价12150元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f4f0b462-6c18-42ef-8ba3-756c413528ac.png.296x216.jpg', 'F阳光城 3室2厅 150万', 'F阳光城  | 3室2厅 | 126平米 | 南 北 | 其他', '低楼层(共18层)暂无数据  -  盘龙城', '150万', '单价11905元/平米')
('https://image1.ljcdn.com/420100-inspection/d6b74d02-0c00-4216-8b77-2bf32278e392.JPG.296x216.jpg', '宜鑫苑 4室2厅 145万', '宜鑫苑  | 4室2厅 | 154平米 | 南 | 其他', '中楼层(共6层)暂无数据  -  汉口北', '145万', '单价9416元/平米')
('https://image1.ljcdn.com/420100-inspection/80df8f00-dffe-49e2-9d3c-6273d7ba88cb.JPG.296x216.jpg', '双拼别墅 带地下室和院子 占地650平 地势高', 'F天下   | 双拼别墅 | 4室2厅 | 261.55平米 | 南 北 | 其他', '3层2010年建暂无数据  -  盘龙城', '600万', '单价22941元/平米')
('https://image1.ljcdn.com/420100-inspection/eeb64789-721b-4e78-be6f-0dd4301162a6.jpg.296x216.jpg', '名流大三房，精装修，把东边，房子新。', '名流人和天地六期  | 3室2厅 | 111平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2016年建板楼  -  盘龙城', '140万', '单价12613元/平米')
('https://image1.ljcdn.com/420100-inspection/d8b3fe5f-570f-4d9c-a9ff-ea63d0f762d4.jpg.296x216.jpg', '巢nest 5室2厅 620万', '巢nest   | 独栋别墅 | 5室2厅 | 343平米 | 南 | 其他 | 无电梯', '3层2010年建暂无数据  -  盘龙城', '620万', '单价18076元/平米')
('https://image1.ljcdn.com/420100-inspection/35254d94-aef5-4156-9c5e-8f2abc2bc06f.jpg.296x216.jpg', '此房高层毛坯复式楼 证满两年后期费用低 视野好采光佳', '澜桥康城  | 5室2厅 | 116平米 | 南 北 | 其他', '高楼层(共5层)暂无数据  -  盘龙城', '150万', '单价12932元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3857ecc6-985c-4b41-b8db-5c46387d3399.png.296x216.jpg', '盘龙理想城毛坯三居室，全房朝南，创意改造', '盘龙理想城  | 3室2厅 | 93平米 | 南 | 毛坯 | 有电梯', '中楼层(共33层)2017年建板楼  -  盘龙城', '112万', '单价12044元/平米')
('https://image1.ljcdn.com/420100-inspection/f7ca9de4-7b37-4429-b0fc-1f756af0b0b9.jpg.296x216.jpg', '次新小区  出行方便  交通便利   配套齐全', '名流人和天地六期  | 3室2厅 | 110平米 | 南 | 其他 | 有电梯', '高楼层(共34层)2015年建板楼  -  盘龙城', '130万', '单价11819元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f0430bad-14f6-42bf-a7a2-6a35ca0e6f08.png.296x216.jpg', '新汉正街汉口北2号公馆45平26.5万', '汉口北2号公馆  | 1室0厅 | 45平米 | 东北 | 其他', '中楼层(共23层)2015年建塔楼  -  汉口北', '26.5万', '单价5889元/平米')
('https://image1.ljcdn.com/420100-inspection/2156c49e-9bcc-43a1-b600-33f465db4e73.JPG.296x216.jpg', '阳光城全新精装修大三房两证齐全楼层好有钥匙！', 'F阳光城  | 4室2厅 | 145平米 | 南 北 | 精装', '高楼层(共18层)暂无数据  -  盘龙城', '155万', '单价10690元/平米')
('https://image1.ljcdn.com/420100-inspection/23266dc5-8cda-4ecd-9d01-6ae70178418b.jpg.296x216.jpg', '奥特莱斯广场 奥莱汇一线湖景房 南北通透 随时看房', '奥莱汇  | 3室2厅 | 128平米 | 南 北 | 其他', '中楼层(共31层)暂无数据  -  盘龙城', '170万', '单价13282元/平米')
('https://image1.ljcdn.com/420100-inspection/8078117b-ab1b-48cf-83b7-dbf5d238afd9.jpg.296x216.jpg', '恒达盘龙湾 联排别墅 前后带大花园 证满少税 带电梯', '恒达盘龙湾桂苑   | 联排别墅 | 5室2厅 | 319平米 | 南 | 其他 | 无电梯', '3层2012年建暂无数据  -  盘龙城', '660万', '单价20690元/平米')
('https://image1.ljcdn.com/420100-inspection/27395804-c732-442c-a953-b1d4aec9bbb3.jpg.296x216.jpg', '链家真房源，精装修两房朝南格局，中间楼层，采光好', '珩生领袖城  | 2室2厅 | 87平米 | 南 | 其他', '中楼层(共11层)暂无数据  -  盘龙城', '118万', '单价13564元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c9c2a02f-566f-4594-8b3c-2c7415a0c989.png.296x216.jpg', '汉飞向上城 3室2厅 140万', '汉飞向上城  | 3室2厅 | 126平米 | 南 北 | 其他', '低楼层(共5层)2011年建板楼  -  盘龙城', '140万', '单价11112元/平米')
('https://image1.ljcdn.com/420100-inspection/7a164988-861d-41c0-a59b-cac3a0c3756d.jpg.296x216.jpg', '美景天城毛坯复式楼证满随时看房', '美景天城  | 5室2厅 | 105.46平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2016年建板楼  -  盘龙城', '138.8万', '单价13162元/平米')
('https://image1.ljcdn.com/420100-inspection/test-89bc84f9-030d-4f1f-8a6a-268e722cd008.png.296x216.jpg', '巢上城锦园 4室2厅 170万', '巢上城锦园  | 4室2厅 | 148平米 | 南 | 其他', '高楼层(共11层)暂无数据  -  盘龙城', '170万', '单价11487元/平米')
('https://image1.ljcdn.com/420100-inspection/5ad3289b-d5c3-4170-ac3b-f68c6947a157.jpg.296x216.jpg', '名流公寓45平五十万，可租可售', '名流公寓  | 1室1厅 | 45平米 | 南 | 其他', '高楼层(共25层)暂无数据  -  盘龙城', '50万', '单价11112元/平米')
('https://image1.ljcdn.com/420100-inspection/6533e421-fe1d-4a97-ac4c-327675f5920e.jpg.296x216.jpg', '地铁口 电梯精装修2房 装修保养好 采光充足', '歌林花园  | 2室2厅 | 90平米 | 南 | 其他', '中楼层(共18层)板楼  -  盘龙城', '134万', '单价14889元/平米')
('https://image1.ljcdn.com/420100-inspection/test-895d49d3-5d35-452b-81ee-66ecd62c541f.png.296x216.jpg', '汉口北2号公馆45平26.5万随时看房', '汉口北2号公馆  | 1室0厅 | 45平米 | 东北 | 其他', '中楼层(共23层)2015年建塔楼  -  汉口北', '26.5万', '单价5889元/平米')
('https://image1.ljcdn.com/420100-inspection/6df0f572-833e-4243-8493-3abb55746c5d.JPG.296x216.jpg', '鼎鑫摩卡小镇 2室2厅 107万', '鼎鑫摩卡小镇  | 2室2厅 | 89.4平米 | 南 | 其他', '低楼层(共6层)2012年建板楼  -  盘龙城', '107万', '单价11969元/平米')
('https://image1.ljcdn.com/420100-inspection/test-84235316-58be-4f88-a9d0-2d0e186ae11c.png.296x216.jpg', '天汇龙城毛坯三房 紧.邻地铁口 景观楼层 一线湖景', '天汇龙城二期  | 3室2厅 | 115平米 | 南 | 其他', '高楼层(共33层)板楼  -  盘龙城', '140万', '单价12174元/平米')
('https://image1.ljcdn.com/420100-inspection/54da3887-0e3e-4da8-9246-209d6c118a57.jpg.296x216.jpg', '不临街电梯顶楼复式 使用率高，享受更大实用空间。', '美景天城  | 5室2厅 | 123.32平米 | 南 | 其他', '高楼层(共20层)2014年建板楼  -  盘龙城', '210万', '单价17029元/平米')
('https://image1.ljcdn.com/420100-inspection/5b9c03e3-6c70-4fec-a1cb-a961c57c8e68.jpg.296x216.jpg', '地铁口附 近，精装南北通透双阳台，', '珩生领袖城  | 2室1厅 | 92平米 | 南 | 其他', '低楼层(共11层)暂无数据  -  盘龙城', '118万', '单价12827元/平米')
('https://image1.ljcdn.com/420100-inspection/f6a3a98e-a568-4b8c-92c6-f7d1ca526c57.jpg.296x216.jpg', '恒大龙城优选联排  带前后小院和露台', '恒大龙城  | 4室2厅 | 184.49平米 | 南 北 | 其他', '低楼层(共3层)暂无数据  -  盘龙城', '350万', '单价18972元/平米')
('https://image1.ljcdn.com/420100-inspection/73aee079-bfb8-461d-ba0f-a71cd3d76c4e.jpg.296x216.jpg', '前川金龙四季阳光 3房 中间楼层 赠送两个大露台', '金龙四季阳光  | 3室2厅 | 120平米 | 南 | 其他 | 无电梯', '低楼层(共6层)暂无数据  -  前川', '110万', '单价9167元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1cb13968-5883-425b-bf3b-5bd3b50719bb.png.296x216.jpg', '地铁口  精装修4房 大户型，大的活动空间！', '珩生领袖城  | 4室2厅 | 188平米 | 南 北 | 其他', '低楼层(共28层)2013年建塔楼  -  盘龙城', '175万', '单价9309元/平米')
('https://image1.ljcdn.com/420100-inspection/test-16b1a4a4-11f5-4a07-9590-05f052d80b72.png.296x216.jpg', '汉口湖畔洋房 南北通透双阳台 电梯中间楼层 随时看', '汉口湖畔洋房  | 4室2厅 | 138平米 | 南 北 | 其他', '低楼层(共9层)暂无数据  -  盘龙城', '185万', '单价13406元/平米')
('https://image1.ljcdn.com/420100-inspection/64ded530-d1b1-4389-9912-7c3b05cd236e.jpg.296x216.jpg', '名流五期毛坯三房带三个阳台，少有的户型，随时看房', '名流人和天地五期  | 3室2厅 | 127平米 | 南 | 其他', '高楼层(共32层)暂无数据  -  盘龙城', '143万', '单价11260元/平米')
('https://image1.ljcdn.com/420100-inspection/184c2ddf-536d-41cf-9037-8c8b01e810fb.jpg.296x216.jpg', '巨龙大道，三室两厅，南北通透，双阳台！', '珩生领袖城  | 3室2厅 | 113.5平米 | 南 北 | 其他', '中楼层(共18层)暂无数据  -  盘龙城', '160万', '单价14097元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d5fb892a-c2f4-4265-9592-be5cffc1187a.png.296x216.jpg', '名流人和天地毛坯3房，均价1万左右，看房方便', '名流人和天地三期  | 3室2厅 | 122平米 | 南 | 毛坯', '高楼层(共11层)暂无数据  -  盘龙城', '122万', '单价10000元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b6fcc6d5-295e-4474-ba39-aeea24a7609d.png.296x216.jpg', '房子是全新精装修，低楼层，出行方便，精装修节省费用', '龙辰丽湾  | 3室2厅 | 117.72平米 | 西南 | 其他', '低楼层(共11层)暂无数据  -  汉口北', '130万', '单价11044元/平米')
('https://image1.ljcdn.com/420100-inspection/478ef9fd-011c-4357-929f-67d02d7941c1.JPG.296x216.jpg', '方正大两居纯南朝向 看小区花园 居家装修 老证', '珑璟轩  | 2室2厅 | 87平米 | 南 | 其他', '低楼层(共29层)暂无数据  -  盘龙城', '124万', '单价14253元/平米')
('https://image1.ljcdn.com/420100-inspection/test-80d43075-4552-434d-abd5-9b27a3afe8f1.png.296x216.jpg', '歌林花园93平客厅主卧朝南大两房122万 证满少税随时看', '歌林花园  | 2室2厅 | 93.2平米 | 南 | 其他', '中楼层(共23层)暂无数据  -  盘龙城', '125万', '单价13413元/平米')
('https://image1.ljcdn.com/420100-inspection/21556d71-180e-42d6-9b10-b61c668bcbb3.jpg.296x216.jpg', 'F天下地中海独栋别墅 房东诚心出售', 'F天下   | 独栋别墅 | 5室2厅 | 341平米 | 南 北 | 毛坯', '3层2010年建暂无数据  -  盘龙城', '1000万', '单价29326元/平米')
('https://image1.ljcdn.com/420100-inspection/a0d75aef-370d-4013-ad3a-6b7d84f141c5.jpg.296x216.jpg', '二八八小区 不限户口 70年产权 楼梯房 零公摊 位置好', '二八八社区  | 3室2厅 | 93平米 | 南 北 | 简装', '中楼层(共6层)暂无数据  -  汉口北', '105万', '单价11291元/平米')
('https://image1.ljcdn.com/420100-inspection/test-67bfe012-63e7-4f9a-946c-f8d00c54419c.png.296x216.jpg', '兰江公园里 2室2厅 102万', '兰江公园里  | 2室2厅 | 77平米 | 南 | 其他', '中楼层(共27层)2017年建板塔结合  -  盘龙城', '102万', '单价13247元/平米')
('https://image1.ljcdn.com/420100-inspection/2f70acb9-ed74-43d3-b6d9-080f37d9a5dd.jpg.296x216.jpg', 'F阳光城中高楼层毛坯大三房 视野开阔', 'F阳光城  | 3室2厅 | 139.21平米 | 南 北 | 毛坯', '中楼层(共18层)暂无数据  -  盘龙城', '150万', '单价10776元/平米')
('https://image1.ljcdn.com/420100-inspection/test-35ae9f85-3a84-4699-9b6a-c47b84f65c08.png.296x216.jpg', '电梯洋房，一梯两户，靠东头，高楼层，尽享浩美湖景', '汉飞洋房印象  | 3室2厅 | 106.66平米 | 南 北 | 毛坯', '中楼层(共7层)板楼  -  盘龙城', '115万', '单价10782元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f2bba37e-7d68-4350-8661-c933ef939d7b.png.296x216.jpg', '龙辰丽湾 正规2房 1梯2户 南北通透 有证 价格便宜！', '龙辰丽湾  | 2室2厅 | 80.2平米 | 南 北 | 简装', '高楼层(共6层)暂无数据  -  汉口北', '93万', '单价11597元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d5d6fb07-6046-4a23-b8c7-9d09d6207dc1.png.296x216.jpg', '名流人和天地三期 2室2厅 123万', '名流人和天地三期  | 2室2厅 | 94.72平米 | 南 北 | 其他', '高楼层(共11层)暂无数据  -  盘龙城', '123万', '单价12986元/平米')
('https://image1.ljcdn.com/420100-inspection/936f8e83-4283-4151-b615-6ed4530ebe9c.jpg.296x216.jpg', '地鉄口 歌林花园 精装修大三房 中高楼层 免稅!', '歌林花园  | 3室2厅 | 136.95平米 | 南 | 其他', '中楼层(共18层)暂无数据  -  盘龙城', '165万', '单价12049元/平米')
('https://image1.ljcdn.com/420100-inspection/test-aabd36d3-2572-4d9d-a5d7-d3f27c6a7e55.png.296x216.jpg', '大两房，视野开阔，南北通透，证满两年', 'F、雅园  | 2室2厅 | 89.45平米 | 南 北 | 其他', '高楼层(共18层)暂无数据  -  盘龙城', '115万', '单价12857元/平米')
('https://image1.ljcdn.com/420100-inspection/test-19427113-5171-47c4-a011-87b0d94445e4.png.296x216.jpg', '金龙四季阳光 3室2厅 138万', '金龙四季阳光  | 3室2厅 | 145平米 | 南 | 毛坯 | 无电梯', '中楼层(共5层)暂无数据  -  前川', '138万', '单价9518元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3a56238b-23eb-48fe-b7c8-c7fd8ef62a3d.png.296x216.jpg', '三房朝南，三阳台，一线湖景，南北通透，毛坯任意装修', '日月山水西区  | 3室2厅 | 128.72平米 | 南 | 毛坯', '中楼层(共11层)暂无数据  -  盘龙城', '168万', '单价13052元/平米')
('https://image1.ljcdn.com/420100-inspection/c2b6cb10-e486-41be-84f4-3d57fb9c0a55.jpg.296x216.jpg', '（品质盘）盘龙一 小对口国企开发+婚房装修未住+置换', '天汇龙城二期  | 2室2厅 | 96平米 | 南 北 | 其他', '低楼层(共16层)暂无数据  -  盘龙城', '122万', '单价12709元/平米')
('https://image1.ljcdn.com/420100-inspection/test-bc953164-4fc4-4abe-b36e-33dde1a0ce3a.png.296x216.jpg', '歌林花园精装大两房120万 好楼层 家电送 随时看随时签', '歌林花园  | 2室2厅 | 92.24平米 | 南 | 其他', '高楼层(共18层)暂无数据  -  盘龙城', '120万', '单价13010元/平米')
('https://image1.ljcdn.com/420100-inspection/test-6abb1971-9c8f-416c-bdc3-e85c7b31e9e2.png.296x216.jpg', '新天地大四房，证满二，地铁口 ，出行   方便', '盘龙新天地一期  | 3室2厅 | 137平米 | 东南 | 其他', '中楼层(共11层)暂无数据  -  盘龙城', '137万', '单价10000元/平米')
('https://image1.ljcdn.com/420100-inspection/32dc8c4a-4698-4456-a040-ef889a3f7b32.jpg.296x216.jpg', '鼎鑫摩卡小镇 3室2厅 140万', '鼎鑫摩卡小镇  | 3室2厅 | 128平米 | 南 | 其他', '低楼层(共11层)2012年建板楼  -  盘龙城', '140万', '单价10938元/平米')
('https://image1.ljcdn.com/420100-inspection/7d1014f4-e6d9-46c7-804b-fa3f0b35c0cd.jpg.296x216.jpg', '巢上城御墅下叠  带超大花园  户型通透交通方便', '巢上城御墅  | 5室2厅 | 220平米 | 南 北 | 其他', '低楼层(共4层)2015年建暂无数据  -  盘龙城', '400万', '单价18182元/平米')
('https://image1.ljcdn.com/420100-inspection/e03a5e39-4824-4c78-98ef-069a37d7458a.jpg.296x216.jpg', '兰江公园里三房毛坯 预约随时可以看房', '兰江公园里  | 3室2厅 | 100平米 | 南 北 | 其他', '低楼层(共27层)2017年建板塔结合  -  盘龙城', '118万', '单价11800元/平米')
('https://image1.ljcdn.com/420100-inspection/test-55491ec1-e66d-45cb-9ddd-30b9cfa624a0.png.296x216.jpg', '品牌开发商，花园小区，三房大阳台，公摊小，中间楼层', '恒大龙城  | 3室2厅 | 101平米 | 南 北 | 简装', '中楼层(共11层)暂无数据  -  盘龙城', '125万', '单价12377元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c87f3996-59bf-42e8-b37b-6c97d253a2dd.png.296x216.jpg', '汉口北刘店源馨苑装修2房 高楼层 采光好 户型周正!', '源馨苑  | 2室2厅 | 80.08平米 | 南 北 | 简装', '高楼层(共16层)暂无数据  -  汉口北', '95万', '单价11864元/平米')
('https://image1.ljcdn.com/420100-inspection/6a3c3a83-60fb-4a17-a08e-db0189154d3a.jpg.296x216.jpg', '名流人和天地六期的精装修两房，朝南两居室，采光好', '名流人和天地六期  | 2室2厅 | 87平米 | 南 | 其他 | 有电梯', '低楼层(共30层)2014年建板楼  -  盘龙城', '105万', '单价12069元/平米')
('https://image1.ljcdn.com/420100-inspection/test-895f1225-d810-495b-a2d1-025f3dc007d9.png.296x216.jpg', '精装三房，南向，户型超正，业主以前装修自住', '美景天城  | 3室2厅 | 106.69平米 | 南 | 其他', '高楼层(共18层)暂无数据  -  盘龙城', '135万', '单价12654元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1cf47532-f630-4281-8f27-50e66c2cb32d.png.296x216.jpg', '香域华府极便宜方正通透2室2厅，手慢无', '香域华府  | 2室2厅 | 85平米 | 南 | 其他 | 有电梯', '中楼层(共16层)2014年建板楼  -  前川', '90万', '单价10589元/平米')
('https://image1.ljcdn.com/420100-inspection/test-da42fd81-fc04-4f98-8a01-b7ee3fead4a6.png.296x216.jpg', '梨韵华府 3室2厅 150万', '梨韵华府  | 3室2厅 | 124平米 | 南 | 其他', '中楼层(共30层)2014年建板楼  -  黄陂其它', '150万', '单价12097元/平米')
('https://image1.ljcdn.com/420100-inspection/d22ab5b8-8ed0-4cf8-8c91-edaf65004672.jpg.296x216.jpg', '恒大龙城 花园洋房 户型方正 证满少税', '恒大龙城  | 3室2厅 | 106平米 | 南 | 其他', '中楼层(共5层)暂无数据  -  盘龙城', '144万', '单价13585元/平米')
('https://image1.ljcdn.com/420100-inspection/test-2d8256a9-71ae-428b-8fd0-5e16727dbaf3.png.296x216.jpg', '巢上城俊园 毛坯2室2厅1卫 对口盘龙三小 高楼层采光好', '巢上城俊园  | 2室2厅 | 79.5平米 | 南 | 其他', '高楼层(共33层)暂无数据  -  盘龙城', '105万', '单价13208元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f18ef646-e12b-4e69-89e2-ec494b3c9be4.png.296x216.jpg', '地铁2号线巨龙大道站 珑璟轩 南北通透四房两卫 证两年', '珑璟轩  | 4室2厅 | 124.83平米 | 南 北 | 毛坯', '高楼层(共18层)暂无数据  -  盘龙城', '188万', '单价15061元/平米')
('https://image1.ljcdn.com/420100-inspection/e6dc78bc-21e2-46a9-9962-225097f870a6.JPG.296x216.jpg', '恒大名都 3室2厅 175万', '恒大名都  | 3室2厅 | 137.28平米 | 东南 | 其他', '低楼层(共32层)暂无数据  -  盘龙城', '175万', '单价12748元/平米')
('https://image1.ljcdn.com/420100-inspection/test-52b978e0-8aed-4446-a52d-895a93c65665.png.296x216.jpg', '南北通透，两证两年，低税大三房，中层视野开阔', '歌林花园  | 3室2厅 | 134平米 | 南 北 | 简装', '中楼层(共18层)暂无数据  -  盘龙城', '160万', '单价11941元/平米')
