('https://image1.ljcdn.com/370200-inspection/test-3f1a7f97-05ef-46be-846b-7b39b52010db.png.296x216.jpg', '市南低密度居住区 小区经典2居 带产权车位 前后花园', '瑞纳紫域  | 2室1厅 | 98.39平米 | 南 | 简装 | 无电梯', '中楼层(共5层)2008年建板楼  -  天山银海', '400万', '单价40655元/平米')
('https://image1.ljcdn.com/370200-inspection/66a65a1b-1f64-43be-9d1e-3583f46b5f8e.jpg.296x216.jpg', '吴兴一路 不临街 不挡光 套二 平地五楼交通便利有钥匙', '吴兴一路  | 2室0厅 | 43.86平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1990年建板楼  -  福安', '150万', '单价34200元/平米')
('https://image1.ljcdn.com/370200-inspection/f1c0d7bb-064e-4aa7-93cc-5321a2b7ff04.jpg.296x216.jpg', '逍遥小区 顶加阁  满五唯一 业主诚心售', '逍遥小区（燕儿岛路）  | 2室1厅 | 66.69平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1991年建板楼  -  大尧', '206万', '单价30890元/平米')
('https://image1.ljcdn.com/370200-inspection/e6751cc0-7b9b-4a84-9505-8597357a99e6.jpg.296x216.jpg', '漳平路 1楼带院 居家养老好房 业主诚心出售', '漳平路  | 2室0厅 | 55.97平米 | 南 | 其他 | 无电梯', '低楼层(共7层)1999年建板楼  -  闽江路', '198万', '单价35377元/平米')
('https://image1.ljcdn.com/370200-inspection/2ee4e375-c0ea-431e-909b-69358274a330.jpg.296x216.jpg', '弘信山庄、封闭小区、精装修套二、南北通透、诚售！', '弘信山庄  | 2室1厅 | 72.55平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1998年建板楼  -  天山银海', '246万', '单价33908元/平米')
('https://image1.ljcdn.com/370200-inspection/10fa60d7-d7d9-41c0-ad3b-d03247278684.jpg.296x216.jpg', '浮山湾花园 南北通透 满五年唯一 看海 户型方正 好房', '浮山湾花园  | 3室2厅 | 136.72平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2000年建板楼  -  湛山', '628万', '单价45934元/平米')
('https://image1.ljcdn.com/370200-inspection/ba2dbcb5-92cb-415f-b1be-41e007fdf2f6.jpg.296x216.jpg', '依山雅居 南北卧东厅套二 满五年唯一 精心装修', '依山雅居  | 2室2厅 | 93.43平米 | 南 北 | 精装 | 有电梯', '高楼层(共20层)2010年建板楼  -  福安', '326万', '单价34893元/平米')
('https://image1.ljcdn.com/370200-inspection/test-f6d9ab48-cea2-4e57-8c60-c63c2b1daf7e.png.296x216.jpg', '双南卧，采光充足，全明户型，格局里用好，简单装修', '福林小区（大尧二路）  | 2室1厅 | 75.57平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1993年建板楼  -  大尧', '228万', '单价30171元/平米')
('https://image1.ljcdn.com/370200-inspection/test-ccc3ffd5-37ed-4c40-9d38-62bdbded1aae.png.296x216.jpg', '云南路小区新上优质好房源，顶层带装修的露台', '云南路小区  | 2室1厅 | 86.45平米 | 南 西 | 精装 | 有电梯', '高楼层(共26层)2009年建板楼  -  西镇', '260万', '单价30076元/平米')
('https://image1.ljcdn.com/370200-inspection/17d3195e-6999-4ff7-8437-78c77e9be73c.jpg.296x216.jpg', '房子满五年 一楼带院子 南北通透 楼层低', '太平角六路  | 2室1厅 | 75.91平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1998年建板楼  -  湛山', '330万', '单价43473元/平米')
('https://image1.ljcdn.com/370200-inspection/test-01f9d1d1-e04e-44cf-ba4c-7e0e3f2c3248.png.296x216.jpg', '链家专属 新上平地一楼带200平院子 总价低 南北通透', '台湾花园  | 3室1厅 | 88.83平米 | 南 北 | 其他 | 无电梯', '低楼层(共5层)1998年建板楼  -  麦岛', '333万', '单价37488元/平米')
('https://image1.ljcdn.com/370200-inspection/899ee9ae-b25f-4dee-b3ca-a49d1b9fc400.jpg.296x216.jpg', '香港花园湾仔 套一，南北通透，交通便利。', '香港花园湾仔区  | 2室1厅 | 56.26平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2000年建板楼  -  辛家庄', '192万', '单价34128元/平米')
('https://image1.ljcdn.com/370200-inspection/022e1dd7-f3d0-4146-922a-158c77daa055.jpg.296x216.jpg', '慧博园精装两居室，未住，送家具家电 随时看房采光好', '慧博园  | 2室2厅 | 96.09平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  中央CBD', '398万', '单价41420元/平米')
('https://image1.ljcdn.com/370200-inspection/b1b37e91-1434-46c2-81b1-7574e1715dbb.JPG.296x216.jpg', '1999年浇筑多层封闭小区，近海边封闭式小区，公摊小', '八大峡新村  | 3室1厅 | 134.8平米 | 南 | 简装', '中楼层(共5层)板楼  -  团岛', '470万', '单价34867元/平米')
('https://image1.ljcdn.com/370200-inspection/8ee6b824-17ba-4d18-bb45-6200c6915af7.jpg.296x216.jpg', '广电大厦 仙居路  位置安静 居住舒适 大福源 诚心出售', '仙居路  | 2室1厅 | 55.52平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1992年建板楼  -  田家花园', '160万', '单价28819元/平米')
('https://image1.ljcdn.com/370200-inspection/04a17318-39f9-473d-a187-0234c41f1538.JPG.296x216.jpg', '万丽海景 套一精装 南向全海景 楼层高 另售子母车位', '万丽海景  | 1室1厅 | 72.8平米 | 南 | 其他 | 有电梯', '中楼层(共35层)2011年建塔楼  -  湛山', '380万', '单价52198元/平米')
('https://image1.ljcdn.com/370200-inspection/2e682730-26e2-46f5-bc2a-70e8edda5d55.jpg.296x216.jpg', '建信花园 双东卧 全明套二 业主诚心出售 装修的很好', '建信花园  | 2室1厅 | 74.21平米 | 东 | 其他 | 无电梯', '中楼层(共7层)1996年建板楼  -  福安', '190万', '单价25604元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload7c672dc5-55a8-4b26-9cc8-f0b48709cc32.jpg.296x216.jpg', '观城花园 套三双厅 顶加阁  全明户型  适合多口之家', '观城公寓  | 3室2厅 | 98.79平米 | 南 北 | 其他', '高楼层(共7层)2001年建板楼  -  西镇', '300万', '单价30368元/平米')
('https://image1.ljcdn.com/370200-inspection/249cc4f6-de8d-4c36-98da-121402233032.JPG.296x216.jpg', '满五年唯一+无户口+电梯入户八大湖+装修不错+带车位', '城市梦想家  | 3室1厅 | 149.23平米 | 南 北 | 其他 | 有电梯', '中楼层(共23层)2005年建板楼  -  八大湖', '510万', '单价34176元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload5eea34c1-af1e-4058-bd2b-d2a03d9f750e.jpg.296x216.jpg', '辛家庄套二 满五年 业主诚意委托出售', '辛家庄二小区（龙岩路）  | 2室1厅 | 55平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)1983年建板楼  -  辛家庄', '210万', '单价38182元/平米')
('https://image1.ljcdn.com/370200-inspection/f48fdbb4-395b-41a8-8d72-ff038fafdc46.jpg.296x216.jpg', '旭日花园 多层顶加阁 南北通透 精装修 诚售', '旭日花园  | 6室3厅 | 104.28平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  田家花园', '449万', '单价43058元/平米')
('https://image1.ljcdn.com/370200-inspection/b8abb5ab-4224-4d15-b3fe-7ae144d4c181.jpg.296x216.jpg', '仙居路 通透套二 满五年 户型好低楼层 看房方便', '仙居路  | 2室2厅 | 94.45平米 | 南 北 | 其他 | 无电梯', '低楼层(共5层)1997年建板楼  -  田家花园', '326万', '单价34516元/平米')
('https://image1.ljcdn.com/370200-inspection/b358063b-211f-43c6-a175-7a4a4a8997d1.jpg.296x216.jpg', '天泰新村新上精装南北通透两居室，拎包入住看房方便', '天泰新村一二期  | 2室2厅 | 86.89平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)1998年建板楼  -  中央CBD', '300万', '单价34527元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload75433bfa-1f41-4d2f-abac-126ea67e8eb5.jpg.296x216.jpg', '锦绣华城 精装小高层复式 小区中间位置 满五年 有车位', '锦绣华城一期  | 3室2厅 | 197.89平米 | 南 北 | 其他 | 有电梯', '高楼层(共10层)2010年建板楼  -  中央CBD', '1200万', '单价60640元/平米')
('https://image1.ljcdn.com/370200-inspection/97b4f222-3617-42f4-a7c6-8570b33fd9d9.jpg.296x216.jpg', '华青园 精装套四 满五年省税 通透户型', '华青园  | 4室2厅 | 178.94平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)2002年建板楼  -  奥帆中心', '670万', '单价37443元/平米')
('https://image1.ljcdn.com/370200-inspection/cbc245b2-10ff-4027-83ff-4a2791d527b8.jpg.296x216.jpg', '碧海花园，全海景套三房，明厅明卫，看房随时有钥匙', '碧海花园  | 3室2厅 | 159.5平米 | 南 北 | 其他 | 有电梯', '高楼层(共21层)2004年建板楼  -  麦岛', '680万', '单价42634元/平米')
('https://image1.ljcdn.com/370200-inspection/test-fda45390-ce16-407e-8481-f90f7d932e8f.png.296x216.jpg', '锦绣华城 品质小区 交通便利配套成熟南北通透', '锦绣华城一期  | 2室2厅 | 96.12平米 | 南 西 北 | 其他 | 有电梯', '高楼层(共29层)2010年建板楼  -  中央CBD', '335万', '单价34853元/平米')
('https://image1.ljcdn.com/370200-inspection/d7f95e13-e098-4071-ad7a-3ea9246407ac.jpg.296x216.jpg', '08年封闭小区 业主诚售 看房方便 优质套三 层佳 全明', '康嘉景园  | 3室2厅 | 114.34平米 | 南 西 北 | 简装 | 有电梯', '高楼层(共30层)2008年建塔楼  -  北仲', '446万', '单价39007元/平米')
('https://image1.ljcdn.com/370200-inspection/c4a22a6b-d714-4a6e-9aab-3ea1c57ca52c.jpg.296x216.jpg', '地理位置好，交通便利，生活方便，', '高邮湖路  | 3室1厅 | 101.79平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1997年建板楼  -  八大湖', '345万', '单价33894元/平米')
('https://image1.ljcdn.com/370200-inspection/2aef02c0-e59e-4984-972e-7acd892b4bae.jpg.296x216.jpg', '大润发 海延雅居 满五年 精装修 双南卧 采光好 诚售', '海延雅居  | 2室1厅 | 88.7平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2008年建板楼  -  福安', '338万', '单价38106元/平米')
('https://image1.ljcdn.com/370200-inspection/5ac6e1c0-8882-4748-bd7d-4bed7a1590ff.jpg.296x216.jpg', '吴兴路新上中间楼层南北通透两居室，市南地脚，靠地铁', '吴兴一路  | 2室1厅 | 62.39平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1989年建板楼  -  福安', '168万', '单价26928元/平米')
('https://image1.ljcdn.com/370200-inspection/cc220e3f-0a53-4fb2-8a5d-d44384a024f1.jpg.296x216.jpg', '慧博园 小高层 南北卧南厅 市南区配套完善', '慧博园  | 2室1厅 | 101.25平米 | 南 北 | 其他 | 有电梯', '高楼层(共9层)2006年建板楼  -  中央CBD', '550万', '单价54321元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload11870614-0299-49b6-b000-723bf08670dd.jpg.296x216.jpg', '市南天泰新村一期 南北通透东厅套二 临二轻新村站牌', '天泰新村一二期  | 2室1厅 | 63.82平米 | 东南 南 | 其他 | 无电梯', '中楼层(共7层)1998年建板楼  -  中央CBD', '220万', '单价34472元/平米')
('https://image1.ljcdn.com/370200-inspection/1fa9428a-0b81-40c2-b173-3fc6d1839e10.jpg.296x216.jpg', '中海银海 二期大两居室 欧式装修 看小区花园', '中海银海一号  | 2室2厅 | 103.68平米 | 南 | 精装 | 有电梯', '中楼层(共22层)2010年建板楼  -  天山银海', '433万', '单价41764元/平米')
('https://image1.ljcdn.com/370200-inspection/6831dc3d-da9a-4d51-bd5d-5a2f428e6e6d.jpg.296x216.jpg', '吴县一路 简单装修 高楼层视野好 单价低', '吴县一路  | 2室1厅 | 61.14平米 | 南 | 其他 | 有电梯', '高楼层(共9层)1985年建板楼  -  大学路', '200万', '单价32712元/平米')
('https://image1.ljcdn.com/370200-inspection/add4398b-b706-4ae3-84da-0b0eac1aebd5.jpg.296x216.jpg', '禹城山庄 套二南向 带厅 业主诚心出售', '禹城山庄  | 2室1厅 | 74.87平米 | 南 | 其他', '中楼层(共7层)1992年建板楼  -  中山路', '210万', '单价28049元/平米')
('https://image1.ljcdn.com/370200-inspection/ab421a26-3c98-4475-9ac0-092416e459b4.jpg.296x216.jpg', '逍遥小区 可直接入住 生活家超市旁 生活方便', '逍遥小区（漳州路）  | 2室1厅 | 64.92平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1994年建板楼  -  大尧', '230万', '单价35429元/平米')
('https://image1.ljcdn.com/370200-inspection/9f255e81-78c2-4a66-8492-37800a3926b8.jpg.296x216.jpg', '中环国际广场 新上精装海景套三', '中环国际广场  | 3室1厅 | 131.89平米 | 南 北 | 精装 | 有电梯', '高楼层(共30层)2007年建板楼  -  远洋广场', '396万', '单价30026元/平米')
('https://image1.ljcdn.com/370200-inspection/04513373-a0b1-4c45-ad49-3ebcd4659606.jpg.296x216.jpg', '云霄路多层低楼层双南套二满五年', '云霄路  | 2室0厅 | 48.23平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1985年建板楼  -  闽江路', '165万', '单价34212元/平米')
('https://image1.ljcdn.com/370200-inspection/8cb49345-fea1-4924-a700-8bab9f534928.jpg.296x216.jpg', '团岛二路 南北卧电梯房诚意出售', '团岛二路  | 2室1厅 | 60.96平米 | 南 | 其他', '中楼层(共17层)1998年建塔楼  -  西镇', '186万', '单价30512元/平米')
('https://image1.ljcdn.com/370200-inspection/38e7371a-f46e-43b7-a61c-1f794d732234.jpg.296x216.jpg', '福林小区 双南一北卧套三 南北通透 精装修 看房方便', '福林小区（宏大路）  | 3室1厅 | 84.96平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1997年建板楼  -  大尧', '275万', '单价32369元/平米')
('https://image1.ljcdn.com/370200-inspection/514db885-a970-4cc1-966f-212d64521305.jpg.296x216.jpg', '海牛新村  2001年封闭小区 大套三', '海牛新村  | 3室2厅 | 132.76平米 | 南 北 | 简装 | 无电梯', '中楼层(共9层)2004年建板楼  -  天山银海', '415万', '单价31260元/平米')
('https://image1.ljcdn.com/370200-inspection/698a018c-db31-4712-885e-00c7c3ad67d6.jpg.296x216.jpg', '金口一路，文登路，套二厅，南向中厅，楼层低，', '金口一路  | 2室1厅 | 72.69平米 | 南 | 其他', '低楼层(共1层)暂无数据  -  文登路', '290万', '单价39896元/平米')
('https://image1.ljcdn.com/370200-inspection/5bbc8970-0da7-4c5c-b98f-97d7108c7222.jpg.296x216.jpg', '楼层好、视野好、空间大、采光充足。', '四川路  | 2室1厅 | 96.68平米 | 西南 | 其他', '中楼层(共12层)1999年建板楼  -  西镇', '271万', '单价28031元/平米')
('https://image1.ljcdn.com/370200-inspection/78d0af92-d62e-4ddd-bfa1-fb08415d4a63.jpg.296x216.jpg', '颐中高山 婚装房 落地飘窗大阳台 满五唯一 封闭电梯房', '颐中高山  | 1室1厅 | 58.44平米 | 西 | 精装 | 有电梯', '低楼层(共18层)2009年建板楼  -  天山银海', '205万', '单价35079元/平米')
('https://image1.ljcdn.com/370200-inspection/30c9422e-094f-456d-a621-6866e17d8d4a.jpg.296x216.jpg', '田家花园 高利用率 顶加阁 采光好 满五年省税 诚心卖', '田家花园黄楼  | 5室2厅 | 93.98平米 | 南 北 | 其他', '高楼层(共7层)2003年建板楼  -  田家花园', '350万', '单价37242元/平米')
('https://image1.ljcdn.com/370200-inspection/d35d8c6e-8213-47bc-878f-71310544a496.jpg.296x216.jpg', '广西路 2室2厅 362万', '广西路  | 2室2厅 | 100.52平米 | 东 南 西 | 其他', '中楼层(共10层)1996年建板楼  -  大学路', '362万', '单价36013元/平米')
('https://image1.ljcdn.com/370200-inspection/c6170c08-b2c9-42c9-9107-e3bb100aeddc.jpg.296x216.jpg', '环海花园北区 精装套二 带车位 非顶层', '环海花园北区  | 2室2厅 | 100.83平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1999年建板楼  -  远洋广场', '390万', '单价38679元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploada4a25b22-35fb-4975-a35c-f900980dd10a.jpg.296x216.jpg', '徐州路，南北通透一居室，楼层适中，诚心出售', '徐州路（市南东区）  | 1室1厅 | 46.06平米 | 南 北 | 简装', '中楼层(共7层)1996年建板楼  -  新贵都', '150万', '单价32567元/平米')
('https://image1.ljcdn.com/370200-inspection/e38cdd5c-34ca-4aee-8ad6-dcacd3110d8c.jpg.296x216.jpg', '南京路新上房源，户型方正，南北通透，采光充足', '南京路（市南区）  | 3室1厅 | 74.6平米 | 南 北 | 其他', '中楼层(共7层)1982年建板楼  -  闽江路', '260万', '单价34853元/平米')
('https://image1.ljcdn.com/370200-inspection/4f6d16c9-0439-4e86-8377-d22a1049afab.jpg.296x216.jpg', '海信璞园，南向复式，卧室通透，可随时看房！', '海信璞园  | 2室1厅 | 90.48平米 | 南 北 | 精装 | 有电梯', '低楼层(共24层)2010年建板楼  -  天山银海', '325万', '单价35920元/平米')
('https://image1.ljcdn.com/370200-inspection/4cffe981-c6b5-485a-a144-dc73f9dc08f8.jpg.296x216.jpg', '德式别墅，独门独院，院子100平，保持的很好古色古香', '安徽路  | 7室2厅 | 373.38平米 | 南 北 | 其他', '低楼层(共2层)1939年建板楼  -  中山路', '3000万', '单价80348元/平米')
('https://image1.ljcdn.com/370200-inspection/f0cf03de-11bb-4c1f-ba8b-6e847188e098.jpg.296x216.jpg', '此房满五年不唯一，可贷款精装修，视野好', '掖县路散盘  | 2室1厅 | 63.11平米 | 西南 | 其他 | 无电梯', '高楼层(共6层)1983年建板楼  -  大学路', '372万', '单价58945元/平米')
('https://image1.ljcdn.com/370200-inspection/e893a1a6-6c29-4192-9d00-e29e34904e5e.jpg.296x216.jpg', '团岛二路，南北通透，满五年，光线视野好，诚心卖', '团岛二路  | 3室1厅 | 94.22平米 | 南 北 | 其他', '中楼层(共17层)1990年建塔楼  -  西镇', '285万', '单价30249元/平米')
('https://image1.ljcdn.com/370200-inspection/dfb063b7-0f51-46a9-9f1f-150bc6aa3520.jpg.296x216.jpg', '浮东小区  双南一北卧  低楼层 单价低', '浮东小区  | 3室1厅 | 89.51平米 | 南 | 其他 | 无电梯', '低楼层(共7层)1996年建板楼  -  闽江路', '325万', '单价36309元/平米')
('https://image1.ljcdn.com/370200-inspection/6ef747f9-3fb0-40c3-a782-9671beae40db.jpg.296x216.jpg', '时尚闽江 六楼带大露台 三南卧户型', '闽江路  | 3室1厅 | 98.95平米 | 南 北 | 其他', '高楼层(共7层)1997年建板楼  -  闽江路', '280万', '单价28298元/平米')
('https://image1.ljcdn.com/370200-inspection/39bca677-dd31-44c4-b84a-873970770343.jpg.296x216.jpg', '天泰新村三期 新上中高楼层 精装修 南北卧南厅', '天泰新村三期  | 2室1厅 | 89.77平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1999年建塔楼  -  中央CBD', '315万', '单价35090元/平米')
('https://image1.ljcdn.com/370200-inspection/31d71955-b411-462f-a4cc-919fcd63cf90.jpg.296x216.jpg', '奥帆基地 中间楼层楼层好，经典二居，不临街', '弘信海滨新村  | 2室2厅 | 79.7平米 | 南 北 | 其他 | 无电梯', '低楼层(共8层)1999年建板楼  -  奥帆中心', '390万', '单价48934元/平米')
('https://image1.ljcdn.com/370200-inspection/9d47202e-2b86-4794-a006-f4223dc5444b.jpg.296x216.jpg', '市南一览无余+满五唯一+精装修+封闭社区+停车方便', '城市梦想家  | 2室2厅 | 121.7平米 | 东 南 | 其他 | 有电梯', '高楼层(共17层)2005年建板楼  -  八大湖', '460万', '单价37798元/平米')
('https://image1.ljcdn.com/370200-inspection/deefda34-7786-4ac6-b7ee-4343656abdce.jpg.296x216.jpg', '天泰桃源 5楼加阁楼 带露台 全明通透 不临路 全天采光', '天泰桃源  | 3室2厅 | 76.32平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)1997年建板楼  -  田家花园', '386万', '单价50577元/平米')
('https://image1.ljcdn.com/370200-inspection/076a8b10-268e-45a1-9969-86458838c67c.JPG.296x216.jpg', '晓望支路 一楼带院 价格合适 适宜居住', '晓望支路  | 1室0厅 | 36.24平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1987年建板楼  -  湛山', '215万', '单价59327元/平米')
('https://image1.ljcdn.com/370200-inspection/934a5150-7894-4834-b4f2-935f12321d4f.JPG.296x216.jpg', '中铁青岛，高档小区，精装修， 管家式管理', '中铁青岛中心  | 3室2厅 | 253.03平米 | 南 西南 西 | 其他 | 有电梯', '中楼层(共54层)2013年建塔楼  -  湛山', '1150万', '单价45450元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadd2653cdd-f2b6-4d76-b036-db0d7ebc8d89.JPG.296x216.jpg', '精装未住 全明套三 全套定制家具家电 带车位 采光棒', '华润中心悦府  | 3室2厅 | 210平米 | 南 | 其他 | 有电梯', '低楼层(共59层)2015年建板楼  -  湛山', '998万', '单价47524元/平米')
('https://image1.ljcdn.com/370200-inspection/a246085d-e6e4-4f3d-ba08-13b0152e730b.jpg.296x216.jpg', '海牛新村，南客厅南北通透大套二，采光视野好。', '海牛新村  | 3室1厅 | 105.43平米 | 南 | 其他 | 无电梯', '高楼层(共9层)2004年建板楼  -  天山银海', '295万', '单价27981元/平米')
('https://image1.ljcdn.com/370200-inspection/42f83b4e-c2de-4632-91e5-dcfc4129e5e6.jpg.296x216.jpg', '红岛支路97年房 中间层大户型改善房', '红岛支路  | 3室1厅 | 117.56平米 | 南 | 精装', '中楼层(共6层)1997年建板楼  -  大学路', '650万', '单价55291元/平米')
('https://image1.ljcdn.com/370200-inspection/a92f3381-6099-4e15-a09c-97c22a66fa6e.jpg.296x216.jpg', '瑞纳紫域，边户通透，落地窗，精装送车位，8平储物间', '瑞纳紫域  | 3室2厅 | 139.97平米 | 南 西 北 | 精装 | 无电梯', '中楼层(共4层)2008年建板楼  -  天山银海', '610万', '单价43581元/平米')
('https://image1.ljcdn.com/370200-inspection/30edb5d6-be51-4e1c-8f2a-0acd98587fbd.jpg.296x216.jpg', '辛家庄在售套一   南卧带小厅', '辛家庄二小区（福清路）  | 1室1厅 | 44.68平米 | 南 | 其他 | 无电梯', '低楼层(共7层)1987年建板楼  -  辛家庄', '156万', '单价34915元/平米')
('https://image1.ljcdn.com/370200-inspection/test-1f84fda1-7de4-46ed-af69-ab4edac844cc.png.296x216.jpg', '海峡花园前海封闭式小区 精装套三 双南卧北卧户型好', '海峡花园  | 3室1厅 | 108.57平米 | 南 北 | 其他', '中楼层(共8层)1997年建板楼  -  团岛', '300万', '单价27632元/平米')
('https://image1.ljcdn.com/370200-inspection/f48fe0a3-78ec-4a10-8b2f-8a71aced48e2.jpg.296x216.jpg', '三明南路   低楼层   套二', '辛家庄三小区（三明南路）  | 2室1厅 | 79.29平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1987年建板楼  -  辛家庄', '265万', '单价33422元/平米')
('https://image1.ljcdn.com/370200-inspection/d5841d7e-ca7e-432d-ab84-06bade35a8f7.JPG.296x216.jpg', '新上大学路 全明 通透 方正套三 交通便利', '大学路  | 3室0厅 | 59.32平米 | 南 | 简装 | 无电梯', '高楼层(共4层)1979年建板楼  -  大学路', '410万', '单价69117元/平米')
('https://image1.ljcdn.com/370200-inspection/2b843d82-7e03-4815-ab50-acb50d50df86.jpg.296x216.jpg', '台湾花园 新上三居室 节省税费 看房提前预约', '台湾花园  | 3室1厅 | 103.06平米 | 南 北 | 其他 | 无电梯', '低楼层(共5层)1995年建板楼  -  麦岛', '600万', '单价58219元/平米')
('https://image1.ljcdn.com/370200-inspection/0809a091-b927-442a-9c9d-12a0ed687aca.jpg.296x216.jpg', '徐州路 双南卧采光好 户型方正满五年省税 临万达广场', '徐州路  | 2室0厅 | 56.56平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1995年建板楼  -  中央CBD', '160万', '单价28289元/平米')
('https://image1.ljcdn.com/370200-inspection/cbbf8e5e-60c6-4065-8982-0b331500fcd3.jpg.296x216.jpg', '镇江路 平地三楼套二 双南卧户型 采光视野无遮挡', '镇江路  | 2室1厅 | 63.85平米 | 西北 | 其他', '中楼层(共8层)板楼  -  镇江路', '150万', '单价23493元/平米')
('https://image1.ljcdn.com/370200-inspection/26a8dadb-b82b-4a06-a6d6-e13b645667ef.jpg.296x216.jpg', '旭日花园 多层顶加阁 南北通透 封闭小区 诚售 满五年', '旭日花园  | 4室2厅 | 88.56平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  田家花园', '398万', '单价44942元/平米')
('https://image1.ljcdn.com/370200-inspection/e53e47a1-bfa9-4e3f-906a-5cb8b23ca1db.jpg.296x216.jpg', '东方花园新村 品质小区 满五年 新装修 小区内无网点', '东方花园新村  | 2室1厅 | 114.31平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2001年建板楼  -  新贵都', '388万', '单价33943元/平米')
('https://image1.ljcdn.com/370200-inspection/a3973d08-b6b7-44e7-8f84-fc0459961ac7.jpg.296x216.jpg', '广电小区，中间楼层 居家小房，不容错过', '广电小区(江西路)  | 2室1厅 | 77.51平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共7层)1998年建板楼  -  闽江路', '248万', '单价31996元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadbd312c64-8085-44fd-a5c9-251788956598.jpg.296x216.jpg', '龙口路 低楼层 西南向套二独立厨卫 采光通风好', '龙口路  | 2室0厅 | 40.66平米 | 西南 | 简装 | 无电梯', '低楼层(共4层)1976年建板楼  -  大学路', '285万', '单价70094元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload01e95053-11cc-48b0-82ee-cf4bbf39b6e0.jpg.296x216.jpg', '远洋山庄 南北通透 户型方正 中楼层 采光好', '远洋山庄  | 2室1厅 | 79.95平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1999年建板楼  -  田家花园', '256万', '单价32021元/平米')
('https://image1.ljcdn.com/370200-inspection/1ad28299-cb9b-4fac-85c9-8a298483fbb3.jpg.296x216.jpg', '闽江苑 封闭小区 多层房源公摊小', '闽江苑  | 3室1厅 | 101.26平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1998年建板楼  -  闽江路', '265万', '单价26171元/平米')
('https://image1.ljcdn.com/370200-inspection/7c2f9549-aa26-4d14-855e-314c8f5da463.jpg.296x216.jpg', '户型好三南卧 楼层高 可以看海 楼下地铁口', '滨海花园  | 6室4厅 | 230.56平米 | 南 | 其他 | 有电梯', '高楼层(共29层)2000年建塔楼  -  五四广场', '700万', '单价30361元/平米')
('https://image1.ljcdn.com/370200-inspection/57d0769f-93a1-4730-9fff-00cbbf380568.JPG.296x216.jpg', '户型方正，南北通透，一楼带院子，真正少有户型。', '双星金色海岸  | 2室2厅 | 99.33平米 | 南 | 其他', '低楼层(共6层)2006年建板楼  -  团岛', '485万', '单价48828元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload66d146e8-df05-40f4-a971-60883376c425.jpg.296x216.jpg', '欣宇花园 中间楼层 套三双卫 全明', '欣宇花园  | 3室1厅 | 124.86平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1999年建板楼  -  大尧', '395万', '单价31636元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload62220b51-6638-4767-a804-a35275a4401a.jpg.296x216.jpg', '满五年唯一 采光充足 无抵押无贷款 视野开阔 业主诚售', '南京路（中央商务区）  | 1室1厅 | 60.64平米 | 南 | 其他 | 无电梯', '高楼层(共8层)1995年建板楼  -  中央CBD', '200万', '单价32982元/平米')
