('https://image1.ljcdn.com/120000-inspection/b7c68db2-2f19-4ab1-b66a-02468238791f.jpg.296x216.jpg', '社会山东苑 户型通透 格局好 视野开阔，采光充足。', '社会山Bigparty  | 3室2厅 | 96.29平米 | 南 北 | 毛坯', '低楼层(共11层)板楼  -  张家窝', '199万', '单价20667元/平米')
('https://image1.ljcdn.com/120000-inspection/b11c6dae-bb5b-4179-bd53-585c2d964e73.jpg.296x216.jpg', '假日全明通透 户型方正 看房方便', '假日风景花园  | 2室1厅 | 86.62平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)板楼  -  中北镇', '240万', '单价27708元/平米')
('https://image1.ljcdn.com/120000-inspection/937f222f-af7c-44cc-856e-9fc246f05b4b.jpg.296x216.jpg', '侯台花园 精装大两室 采光好 诚意出售 临湿地', '侯台花园  | 2室2厅 | 119.46平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  侯台', '235万', '单价19672元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload89355812-6db2-4f0f-80c0-01a8f3435e82.jpg.296x216.jpg', '户型格局方正规整，方便实用，有助于通风，适合居住。', '津尚花园  | 3室1厅 | 94.39平米 | 南 北 | 其他 | 有电梯', '低楼层(共17层)板楼  -  张家窝', '185万', '单价19600元/平米')
('https://image1.ljcdn.com/120000-inspection/c99f9760-e726-4210-94c6-d0cd9035dfe8.jpg.296x216.jpg', '临湖双阳两室，户型方正，视野采光好，物业好，诚心卖', '富力津门湖鸣泉花园  | 2室1厅 | 87.31平米 | 南 | 精装 | 有电梯', '高楼层(共30层)板楼  -  李七庄', '315万', '单价36079元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload9d250f6f-9026-4cb0-a1ec-1d37908fd24b.jpg.296x216.jpg', '社会山别墅 上三层地下两层 过两年 两个车位送诚心卖', '社会山南苑   | 联排别墅 | 4室2厅 | 188.33平米 | 南 北 | 毛坯 | 无电梯', '3层暂无数据  -  张家窝', '520万', '单价27612元/平米')
('https://image1.ljcdn.com/120000-inspection/77c99952-74af-4345-bb09-8e44f797b166.jpg.296x216.jpg', '福姜西里 配套完善 户型方正 视野开阔', '福姜西里  | 2室1厅 | 66.87平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  中北镇', '127万', '单价18993元/平米')
('https://image1.ljcdn.com/120000-inspection/220f8c83-5705-45b8-8579-0f54265adda7.jpg.296x216.jpg', '富力湾天阔园 2室1厅 200万', '富力湾天阔园  | 2室1厅 | 89.69平米 | 南 | 其他 | 有电梯', '高楼层(共28层)板楼  -  中北镇', '200万', '单价22300元/平米')
('https://image1.ljcdn.com/120000-inspection/81c6c6e9-346e-4821-a031-53b0699ee368.jpg.296x216.jpg', '豪庭正规商品大两室 中间楼层 采光棒 房型敞亮', '天房美域豪庭  | 2室1厅 | 99.61平米 | 南 北 | 简装 | 有电梯', '中楼层(共9层)板楼  -  李七庄', '328万', '单价32929元/平米')
('https://image1.ljcdn.com/120000-inspection/1049c1ba-871c-4eb3-abdb-13bb8e36a4cf.jpg.296x216.jpg', '房龄新，环境好； 低楼层，一梯两户，安静舒适', '社会山北苑  | 4室2厅 | 122.3平米 | 南 北 | 其他 | 有电梯', '低楼层(共6层)板楼  -  张家窝', '245万', '单价20033元/平米')
('https://image1.ljcdn.com/120000-inspection/f5a112f2-432f-4bcd-a0b5-44f511c42e83.jpg.296x216.jpg', '本房为通透户型，格局好，正规商品房，看房方便', '金厦新都庄园芳溪园  | 2室1厅 | 85.99平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  李七庄', '225万', '单价26166元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadc2f4c81b-2993-4a77-947e-71957a8d45e5.JPG.296x216.jpg', '康城精装一室满五年税费少，采光好，小区环境干净舒适', '梅江康城  | 1室1厅 | 66.85平米 | 南 | 精装 | 有电梯', '高楼层(共24层)板楼  -  大寺', '170万', '单价25431元/平米')
('https://image1.ljcdn.com/120000-inspection/2193f55d-1aea-4b13-a2d4-28c63723d1b5.jpg.296x216.jpg', '富力湾精装三居室 南北通透 看房方便', '富力湾天阔园  | 3室2厅 | 147.48平米 | 南 北 | 精装 | 有电梯', '高楼层(共26层)板楼  -  中北镇', '375万', '单价25428元/平米')
('https://image1.ljcdn.com/120000-inspection/5ae7675a-7c75-4b1d-b4f1-8790e2f131df.jpg.296x216.jpg', '半岛蓝湾 小砖房 带阳光房 看房方便', '半岛蓝湾天择园  | 3室2厅 | 141.12平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)板楼  -  梅江', '530万', '单价37557元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload8839b6c1-0c2a-4404-9ca7-566d67dcacb4.JPG.296x216.jpg', '洋房三楼H户型，简单装修，钥匙房，随时可看', '梅江康城  | 2室1厅 | 90.71平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  大寺', '230万', '单价25356元/平米')
('https://image1.ljcdn.com/120000-inspection/bb045ee1-39d7-4110-84da-575daa232147.jpg.296x216.jpg', '金厦新都澜溪园 三室两厅 交通便利 环境干净舒适', '金厦新都庄园澜溪园  | 3室2厅 | 154.96平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)板楼  -  李七庄', '460万', '单价29686元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf7e0853d-2819-4d7f-a949-712b8890ab54.jpg.296x216.jpg', '花溪苑精装一室 采光好 中间层 满五唯一 诚心出售', '花溪苑  | 1室1厅 | 67.76平米 | 南 | 精装 | 有电梯', '中楼层(共15层)板楼  -  中北镇', '155万', '单价22875元/平米')
('https://image1.ljcdn.com/120000-inspection/8ffd236e-5c3c-4ec5-a296-2a2b36436802.jpg.296x216.jpg', '南北通透     假日风景花园     业主诚心出售', '假日风景花园  | 2室2厅 | 86.62平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)板楼  -  中北镇', '209万', '单价24129元/平米')
('https://image1.ljcdn.com/120000-inspection/629e2f45-5b08-46a8-9b13-4c8e6106f758.jpg.296x216.jpg', '金厦新都芳溪园 通透2室 简单装修采光无遮挡 适合居住', '金厦新都庄园芳溪园  | 2室1厅 | 96.15平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  李七庄', '246万', '单价25586元/平米')
('https://image1.ljcdn.com/120000-inspection/5b88acab-9b23-453a-8581-6a26786b738e.jpg.296x216.jpg', '星河香堤园、满两年税费低 、南北通透毛坯房', '星河香堤园  | 2室1厅 | 82.34平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共11层)板楼  -  张家窝', '175万', '单价21254元/平米')
('https://image1.ljcdn.com/120000-inspection/eb2dca7e-b753-43de-a468-1e5093f1032a.JPG.296x216.jpg', '假日风景花园 园景洋房 南北通透 采光好 赠送露台', '假日风景花园  | 2室2厅 | 89.86平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  中北镇', '205万', '单价22814元/平米')
('https://image1.ljcdn.com/120000-inspection/312d0c1e-d127-4f45-9c41-bb94a1104e10.jpg.296x216.jpg', '精装修一室 户型方正 方便舒适', '国风星苑  | 1室1厅 | 60.64平米 | 西北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  李七庄', '193万', '单价31828元/平米')
('https://image1.ljcdn.com/120000-inspection/test-89c8140b-6c90-4fb2-8807-2f84294115d3.png.296x216.jpg', '洋房两室  南北通透 中间层 采光好', '旭水蓝轩  | 2室1厅 | 80.5平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  中北镇', '160万', '单价19876元/平米')
('https://image1.ljcdn.com/120000-inspection/1e515908-0901-4ae6-be48-dfbbed83cd50.jpg.296x216.jpg', '津尚花园 3室2厅 217万', '津尚花园  | 3室2厅 | 110.72平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  张家窝', '217万', '单价19599元/平米')
('https://image1.ljcdn.com/120000-inspection/f88e39c1-2ea6-42f6-a6c5-6ac9aad2f831.jpg.296x216.jpg', '地丰里 交通便利  小区环境干净舒适 适合居住', '地丰里  | 1室1厅 | 62.54平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  张家窝', '150万', '单价23985元/平米')
('https://image1.ljcdn.com/120000-inspection/24bae5c8-659f-4255-8354-b0e0c54505f5.jpg.296x216.jpg', '新上一居室 南北通透 精装修 满五唯一税费少', '大地十二城翠杉园  | 1室1厅 | 67.53平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)板楼  -  中北镇', '155万', '单价22953元/平米')
('https://image1.ljcdn.com/120000-inspection/73cd835b-6007-4c0a-bf9b-ee17c63ca584.jpg.296x216.jpg', '富力津门湖江湾广场 1室1厅 175万', '富力津门湖江湾广场  | 1室1厅 | 65.17平米 | 南 | 精装 | 有电梯', '中楼层(共30层)板楼  -  梅江', '175万', '单价26853元/平米')
('https://image1.ljcdn.com/120000-inspection/f3d51f20-3d79-48ea-9342-283d4ff9da9c.jpg.296x216.jpg', '星河荣御 南北通透 电梯洋房三室两卫 过2年随时看房', '星河荣御  | 3室2厅 | 111.84平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共8层)板楼  -  张家窝', '227万', '单价20297元/平米')
('https://image1.ljcdn.com/120000-inspection/848e7ce2-eaa1-4ae6-8c6b-da0f6a2efc72.jpg.296x216.jpg', '天房美域兰庭 二室二厅 小区环境优美 居住方便舒适', '天房美域兰庭  | 2室2厅 | 113.48平米 | 南 北 | 精装 | 有电梯', '高楼层(共9层)板塔结合  -  李七庄', '350万', '单价30843元/平米')
('https://image1.ljcdn.com/120000-inspection/69d6ced0-1d3a-44ee-a57a-f9f31077a4db.jpg.296x216.jpg', '花溪苑大一室，户型方正，交通便利，适宜居住', '花溪苑  | 1室1厅 | 67.76平米 | 南 | 简装 | 有电梯', '低楼层(共15层)板楼  -  中北镇', '150万', '单价22137元/平米')
('https://image1.ljcdn.com/120000-inspection/1f98bcc8-bd64-448e-a705-20de8d37fdc5.jpg.296x216.jpg', '中北枫香园 精装修 格局方正 采光好', '大地十二城枫香园  | 1室1厅 | 66.5平米 | 南 北 | 精装 | 有电梯', '高楼层(共27层)板楼  -  中北镇', '155万', '单价23309元/平米')
('https://image1.ljcdn.com/120000-inspection/a6cdff36-9fe7-4759-a69c-05a683e6ae01.jpg.296x216.jpg', '社会山花园三区 联排边户 带院子 诚心出售', '社会山花园三区  | 4室2厅 | 213.35平米 | 南 北 | 其他 | 无电梯', '3层暂无数据  -  张家窝', '550万', '单价25780元/平米')
('https://image1.ljcdn.com/120000-inspection/54be210b-ef23-4184-a09c-14275ad02ee7.jpg.296x216.jpg', '采光充足  户型方正 交通便利', '盈润园  | 3室2厅 | 83.92平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)板楼  -  中北镇', '295万', '单价35153元/平米')
('https://image1.ljcdn.com/120000-inspection/18177ef2-77be-4afe-a754-7d5482d29c1a.jpg.296x216.jpg', '精装修2室，拎包入住，H户型！', '华亭国际  | 2室1厅 | 88.84平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  中北镇', '210万', '单价23639元/平米')
('https://image1.ljcdn.com/x-se/hdic-resblock/bb86c896-374d-4c4d-bf14-d460a4a3150b.jpg.296x216.jpg', '华苑3号线不需要购房资格，精装好楼层，带电梯可贷款', '麦迪逊  | 2室1厅 | 96.45平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)板楼  -  华苑', '185万', '单价19181元/平米')
('https://image1.ljcdn.com/120000-inspection/c0d61bed-9694-49eb-afaa-574a1c5f7a6b.jpg.296x216.jpg', '住洋房 享受别墅环境 满两年 税费少 次顶层 采光好', '保利罗兰公馆  | 3室1厅 | 103.95平米 | 南 北 | 其他 | 有电梯', '中楼层(共7层)板楼  -  张家窝', '238万', '单价22896元/平米')
('https://image1.ljcdn.com/120000-inspection/cd73da49-2282-43e1-b97f-a7d9e3979138.jpg.296x216.jpg', '送地下车位、通透大三居、全明双卫、楼间距大、采光好', '社会山北苑  | 3室2厅 | 118.2平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共10层)板楼  -  张家窝', '248万', '单价20982元/平米')
('https://image1.ljcdn.com/120000-inspection/c3dc2f6f-0263-4488-97ae-ad7283399a40.jpg.296x216.jpg', '汇颐花园一室电梯房，明厨，明卫', '心之筑汇颐花园  | 1室1厅 | 70.25平米 | 东北 | 精装 | 有电梯', '中楼层(共27层)板楼  -  李七庄', '150万', '单价21353元/平米')
('https://image1.ljcdn.com/x-se/hdic-resblock/bb86c896-374d-4c4d-bf14-d460a4a3150b.jpg.296x216.jpg', '麦迪逊 5房间2卫 235万', '麦迪逊  | 3室2厅 | 122.36平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)板楼  -  华苑', '235万', '单价19206元/平米')
('https://image1.ljcdn.com/120000-inspection/50cdbec7-38bb-420d-9795-29803e8d668f.JPG.296x216.jpg', '碧湖园 南北通透的精装两室。。', '碧湖园  | 2室1厅 | 94.71平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  中北镇', '230万', '单价24285元/平米')
('https://image1.ljcdn.com/120000-inspection/f8f5253c-3e92-47d7-9cfc-43e47b7fd2be.jpg.296x216.jpg', '可利用面积大，能改两室，毛坯房好改造', '清枫园  | 1室1厅 | 71.59平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共5层)板楼  -  中北镇', '154万', '单价21512元/平米')
('https://image1.ljcdn.com/120000-inspection/90058899-68d8-44ea-8f01-3ad127694d3b5.jpg.296x216.jpg', '采光充足 出行方便 交通便利 适合居住', '云锦世家观锦园  | 3室2厅 | 133.85平米 | 南 北 | 简装 | 有电梯', '高楼层(共26层)板楼  -  中北镇', '290万', '单价21667元/平米')
('https://image1.ljcdn.com/120000-inspection/5d067af5-3556-44ed-af99-897c7d80c3eb.jpg.296x216.jpg', '万科物业 环境优美 入住率高 幸福指数上升', '假日风景花园  | 2室1厅 | 94.32平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  中北镇', '285万', '单价30217元/平米')
('https://image1.ljcdn.com/120000-inspection/8ff315d3-0bfb-4379-b294-4a928754ed65.jpg.296x216.jpg', '正规通透一室   中间楼层  婚房装修', '金厦新都庄园波溪园  | 1室2厅 | 68.54平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  李七庄', '165万', '单价24074元/平米')
('https://image1.ljcdn.com/120000-inspection/294bb260-f4aa-44e9-bdf0-e99954be98c2.jpg.296x216.jpg', '水岸江南小区，居住舒适，H户型，松江置业，装修温馨', '水岸江南天湾园  | 2室1厅 | 88.38平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)板楼  -  梅江', '310万', '单价35076元/平米')
('https://image1.ljcdn.com/120000-inspection/d9ac687f-f2ad-4a59-86bd-037e9ced14ff.jpg.296x216.jpg', '恒益隆庭 1室1厅 115万', '恒益隆庭  | 1室1厅 | 59.9平米 | 南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  精武镇', '115万', '单价19199元/平米')
('https://image1.ljcdn.com/120000-inspection/17f4fdbf-cfd5-44b8-b7ba-5eb6d941c043.jpg.296x216.jpg', '燕宇花园 两室出售 户型方正 采光好', '燕宇花园  | 2室2厅 | 92.65平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  中北镇', '210万', '单价22666元/平米')
('https://image1.ljcdn.com/120000-inspection/bc26d31e-d3a3-49fc-b7b8-fc27e8004f49.jpg.296x216.jpg', '通透精装2室 带60平米阁楼 敞亮干净', '智达里  | 2室1厅 | 71.08平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)板楼  -  精武镇', '182万', '单价25605元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadcf23aafc-9335-40dd-acbb-a444cf1fadc6.jpg.296x216.jpg', '双证大三居，过五年无二套 带车位 通透全明 诚信出售', '中盛里  | 3室1厅 | 111.24平米 | 南 西南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  李七庄', '220万', '单价19778元/平米')
('https://image1.ljcdn.com/120000-inspection/104ccac7-211e-44ca-9997-3e529642f66f.jpg.296x216.jpg', '婚房装修一居室 中间层 采光好 满五无二税费低', '福悦里  | 1室1厅 | 57.78平米 | 东南 | 精装 | 有电梯', '低楼层(共18层)板楼  -  中北镇', '125万', '单价21634元/平米')
('https://image1.ljcdn.com/120000-inspection/881338f8-3389-43e6-9bb7-cacf6daa2703.jpg.296x216.jpg', '凯信佳园 小砖房 冬暖夏凉 采光充足 南北通透', '凯信佳园  | 2室1厅 | 101.36平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  中北镇', '220万', '单价21705元/平米')
('https://image1.ljcdn.com/120000-inspection/25a9d702-d357-4207-ac27-0e1a82977cac.jpg.296x216.jpg', '4期落地窗、阁楼观景H户型、赠送60㎡实用阁楼直观公园', '碧轩园  | 3室1厅 | 118.8平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  侯台', '280万', '单价23570元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadc7427e83-97ed-4307-90db-cc850b95cdc6.jpg.296x216.jpg', '津尚花园 精装修 全明户型 诚意出售 好楼层', '津尚花园  | 2室1厅 | 91.52平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)板楼  -  张家窝', '195万', '单价21307元/平米')
('https://image1.ljcdn.com/120000-inspection/8d51b34e-b43c-460f-8da5-6ff6c1b00adc.jpg.296x216.jpg', '国风星苑 优质户型 很少出房 功能性强 看房方便', '国风星苑  | 1室1厅 | 42.81平米 | 南 | 精装 | 无电梯', '低楼层(共6层)板楼  -  李七庄', '120万', '单价28031元/平米')
('https://image1.ljcdn.com/120000-inspection/0e013463-8a7c-4229-a53c-a3e907d050eb.jpg.296x216.jpg', '花溪苑洋房  中间楼层 交通便利 诚心出售', '花溪苑  | 1室1厅 | 60.14平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  中北镇', '160万', '单价26605元/平米')
('https://image1.ljcdn.com/120000-inspection/b6659a2f-4ce1-4236-8934-5d384f8a4e4a.jpg.296x216.jpg', '红树花园三室两厅 一楼带院 环境优美  适合居住', '富力津门湖红树花园  | 3室2厅 | 159.59平米 | 南 | 毛坯 | 有电梯', '低楼层(共11层)板楼  -  梅江', '750万', '单价46996元/平米')
('https://image1.ljcdn.com/120000-inspection/aaf5b8a9-bb86-4710-91dc-8b247606fa6f.jpg.296x216.jpg', '梅江天涛园 精装双阳两居室 观湖电梯房', '天涛园  | 2室1厅 | 100.32平米 | 南 | 简装 | 有电梯', '中楼层(共30层)板楼  -  梅江', '360万', '单价35886元/平米')
('https://image1.ljcdn.com/120000-inspection/a8621fdb-c995-449d-8a0d-9bab1d25936e.JPG.296x216.jpg', '远洋万和城南北通透户型两室，一期房源', '远洋万和城  | 2室1厅 | 95.54平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共20层)板楼  -  大寺', '249万', '单价26063元/平米')
('https://image1.ljcdn.com/120000-inspection/6adac67e-520b-49f0-bb52-4067e0449dfc.jpg.296x216.jpg', '南北通透 精装修赠送家具家电 满五年唯一', '清枫园  | 1室1厅 | 67.72平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)板楼  -  中北镇', '151万', '单价22298元/平米')
('https://image1.ljcdn.com/120000-inspection/5dfdc413-0656-4d6f-a02d-99719408da46.jpg.296x216.jpg', '富力津门湖江湾广场 1室1厅 120万', '富力津门湖江湾广场  | 1室1厅 | 40.81平米 | 西 | 精装 | 有电梯', '高楼层(共30层)板楼  -  梅江', '120万', '单价29405元/平米')
('https://image1.ljcdn.com/120000-inspection/9ec97c85-9f48-40f7-8765-ffa06c05a777.jpg.296x216.jpg', '南北通透 户型方正 出行方便 拎包入住', '中发里  | 3室2厅 | 109.5平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)板楼  -  李七庄', '256万', '单价23379元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadd20d6605-013f-49c6-be8b-f3dc4786da44.jpg.296x216.jpg', '津门湖红树三室，未住过人，电梯小高层，看房方便', '富力津门湖红树花园  | 3室2厅 | 159.46平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共11层)板楼  -  梅江', '600万', '单价37627元/平米')
('https://image1.ljcdn.com/120000-inspection/8ef1e0b7-1ae3-40e4-a588-0969754d0f18.jpg.296x216.jpg', '燕宇花园 装修温馨 看房方便 户型方正', '燕宇花园  | 2室1厅 | 81.08平米 | 东南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  中北镇', '176万', '单价21707元/平米')
('https://image1.ljcdn.com/120000-inspection/76c61880-42ed-4122-a601-fea7e8c326f2.jpg.296x216.jpg', '云华里 南北通透 两室一厅 带玄关', '云华里  | 2室1厅 | 104.53平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  华苑', '282万', '单价26978元/平米')
('https://image1.ljcdn.com/120000-inspection/05b8df07-dddf-4875-9dbc-0b2b2bb4e622.jpg.296x216.jpg', '南北通透 带阁楼 一室可改两室 过两年 房主诚心卖', '凯信佳园  | 1室1厅 | 70.07平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  中北镇', '145万', '单价20694元/平米')
('https://image1.ljcdn.com/120000-inspection/27ca8727-1a12-4270-b3c2-e92688b85ffe.jpg.296x216.jpg', '正规两室 南北通透 配套齐全 生活便利 出行方便', '中发里  | 2室1厅 | 80.38平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  李七庄', '178万', '单价22145元/平米')
('https://image1.ljcdn.com/120000-inspection/a734d1ac-859f-4ee2-afb4-f39118582fd4.jpg.296x216.jpg', '海逸长洲瀚景园 1室1厅 310万', '海逸长洲瀚景园  | 1室1厅 | 80.01平米 | 南 | 简装 | 有电梯', '中楼层(共28层)板楼  -  梅江', '310万', '单价38746元/平米')
('https://image1.ljcdn.com/120000-inspection/54f7c46b-a7bb-4b23-af06-8e6fd50250aa.jpg.296x216.jpg', '广汇园 配套齐全 交通便利 采光充足', '广汇园  | 2室2厅 | 89.06平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  杨柳青', '155万', '单价17404元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf483e3ba-3370-4d4d-ae56-5ffdfc1286ad.jpg.296x216.jpg', '天浦园 把边 观湖 中上楼层 通透 采光好', '水岸公馆天浦园  | 2室2厅 | 94.11平米 | 南 西 北 | 毛坯 | 有电梯', '高楼层(共31层)板楼  -  梅江', '350万', '单价37191元/平米')
('https://image1.ljcdn.com/120000-inspection/03ef73f7-8031-4f1d-ae55-3815a003c7e5.jpg.296x216.jpg', '阳光100国际新城，正规南北通透两室，看房方便', '阳光壹佰东园  | 2室2厅 | 103.52平米 | 南 北 | 精装 | 有电梯', '低楼层(共10层)板楼  -  体育中心街', '330万', '单价31878元/平米')
('https://image1.ljcdn.com/120000-inspection/9b4fb744-44ec-4f70-a404-dbf914eb1a31.jpg.296x216.jpg', '正规一室    户型方正   楼层适中 采光充足', '景园里  | 1室1厅 | 51.64平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  中北镇', '125万', '单价24207元/平米')
('https://image1.ljcdn.com/120000-inspection/81ce72a9-8b8f-4659-99c7-40a8dc478c49.jpg.296x216.jpg', '集贤里 一室 南北通透 中楼层 楼间距大 采光好', '集贤里(西青区)  | 1室1厅 | 54.34平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  李七庄', '135万', '单价24844元/平米')
('https://image1.ljcdn.com/120000-inspection/b6cf728e-738d-4b65-aca7-c42063af9abd.jpg.296x216.jpg', '经典全明通透两室，满两年，产权清晰，纯毛坯有钥匙', '境界梅江  | 2室1厅 | 87.25平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共18层)板楼  -  李七庄', '285万', '单价32665元/平米')
('https://image1.ljcdn.com/120000-inspection/c96bdbb3-547d-47d9-a837-c2f9a1b508d8.jpg.296x216.jpg', '地丰里 一楼带小院 南北通透 有地下室 业主诚心出售', '地丰里  | 1室2厅 | 62.54平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  张家窝', '145万', '单价23186元/平米')
('https://image1.ljcdn.com/120000-inspection/377debc9-c85e-4819-9d81-e0b522630f69.jpg.296x216.jpg', '小高层两室 婚房装修 精装  南北通透 满五唯一', '大地十二城枫桥园  | 2室2厅 | 95.67平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  中北镇', '252万', '单价26341元/平米')
('https://image1.ljcdn.com/120000-inspection/67ec0722-b445-482d-873e-02658609be68.jpg.296x216.jpg', '中北水溪苑 户型方正 中间楼层 看房方便', '水溪苑  | 2室1厅 | 89.53平米 | 南 | 精装 | 有电梯', '中楼层(共11层)板楼  -  中北镇', '210万', '单价23456元/平米')
('https://image1.ljcdn.com/120000-inspection/f44eae07-ab7a-408e-a752-a2149f255407.jpg.296x216.jpg', '汇颐花园  自改三居室 全明通透户型 诚心出售价格便宜', '心之筑汇颐花园  | 3室1厅 | 68.09平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  李七庄', '180万', '单价26436元/平米')
('https://image1.ljcdn.com/120000-inspection/574f63df-8a61-4e42-a259-4e848f39f2fa.jpg.296x216.jpg', '恒益隆庭 南北通透 毛坯两室 格局好 出行方便', '恒益隆庭  | 2室1厅 | 90.4平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共6层)板楼  -  精武镇', '160万', '单价17700元/平米')
('https://image1.ljcdn.com/120000-inspection/c568e930-2a0d-43fc-aa01-6cee9a9517a4.jpg.296x216.jpg', '赵苑西里 2室1厅 195万', '赵苑西里  | 2室1厅 | 102.48平米 | 东 北 | 其他', '中楼层(共6层)板楼  -  西营门', '195万', '单价19029元/平米')
('https://image1.ljcdn.com/120000-inspection/8ec24e87-2e10-4117-8e2c-53fca934fe0b.jpg.296x216.jpg', '精装修！拎包入住！随时看房！诚心卖！', '华亭国际  | 1室1厅 | 57.25平米 | 南 | 精装 | 有电梯', '高楼层(共16层)板楼  -  中北镇', '150万', '单价26201元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload60ce9e05-8be2-4ddc-b918-6201b787360c.jpg.296x216.jpg', '富力津门湖江湾广场 2室2厅 315万', '富力津门湖江湾广场  | 2室2厅 | 125.78平米 | 西南 | 精装 | 有电梯', '高楼层(共29层)塔楼  -  梅江', '315万', '单价25044元/平米')
('https://image1.ljcdn.com/120000-inspection/65109c0c-2cda-461e-ae78-7dfb156bc50a.jpg.296x216.jpg', '华亭国际 交通便利  采光良好   方便您的出行居住', '华亭国际  | 2室2厅 | 87.22平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共9层)板楼  -  中北镇', '209万', '单价23963元/平米')
('https://image1.ljcdn.com/120000-inspection/6204f46f-72ce-4ed9-b680-d00276c77126.jpg.296x216.jpg', '此房是朝南的户型，采光无遮挡，视野宽阔。', '和瑞园  | 1室1厅 | 56.04平米 | 东南 | 毛坯 | 有电梯', '低楼层(共25层)板楼  -  李七庄', '130万', '单价23198元/平米')
('https://image1.ljcdn.com/120000-inspection/6db67633-8074-4ab0-98ec-a5a97bf98e27.jpg.296x216.jpg', '婚房精品小独单，带全套家电家具，拎包入住，满5唯一', '华亭国际  | 1室1厅 | 55.78平米 | 南 | 精装 | 有电梯', '中楼层(共10层)板楼  -  中北镇', '145万', '单价25995元/平米')
