('https://image1.ljcdn.com/500000-inspection/94097ad3-c398-4b26-bc84-93274550dce2.jpg.296x216.jpg', '东原正规两房 采光好 视野好 可看江', '东原九城时光  | 2室1厅 | 73平米 | 东南 | 其他 | 有电梯', '中楼层(共34层)2015年建板塔结合  -  杨家坪', '145万', '单价19864元/平米')
('https://image1.ljcdn.com/500000-inspection/48a1da25-7846-4086-8407-1036fbb15adf.jpg.296x216.jpg', '石坪桥渝漆小区 正规2房 户型方正 带外阳台 朝南', '渝漆小区  | 2室2厅 | 82.6平米 | 东南 | 简装 | 有电梯', '高楼层(共33层)塔楼  -  石坪桥', '83万', '单价10049元/平米')
('https://image1.ljcdn.com/500000-inspection/ca324b2a-776f-4203-a7c9-3a7baac66c21.jpg.296x216.jpg', '石桥铺江厦星光汇清水跃层两房加书房 出行方便', '江厦星光汇  | 2室2厅 | 84平米 | 东北 | 毛坯', '高楼层(共26层)暂无数据  -  石桥铺', '160万', '单价19048元/平米')
('https://image1.ljcdn.com/500000-inspection/94b87129-470c-45c7-9bbd-1d35003aae30.jpg.296x216.jpg', '石坪桥保利爱尚里 朝南看中庭 小区环境优美 品质居家', '保利爱尚里尚美  | 3室2厅 | 98.83平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2016年建塔楼  -  石坪桥', '165万', '单价16696元/平米')
('https://image1.ljcdn.com/500000-inspection/ebc6dad0-2051-4dcf-bc22-f549d7348aa6.jpg.296x216.jpg', '九龙坡盘龙商圈鲁能九龙花园正规三房诚心出售', '鲁能九龙花园东郡  | 3室2厅 | 78平米 | 东南 | 其他', '中楼层(共33层)暂无数据  -  蟠龙', '125万', '单价16026元/平米')
('https://image1.ljcdn.com/500000-inspection/b2d53b6f-4b94-49d0-bc15-e0ca05592810.jpg.296x216.jpg', '九龙坡洋房社区半山公馆+100平方大两房改三房+急售', '半山公馆  | 3室2厅 | 100.49平米 | 东 东南 | 精装 | 有电梯', '中楼层(共26层)2013年建塔楼  -  石桥铺', '145万', '单价14430元/平米')
('https://image1.ljcdn.com/500000-inspection/1a31877f-b044-405c-a9f8-60ae45297899.jpg.296x216.jpg', '正规大三房，住家装修，朝中庭。', '晋愉上江城  | 3室2厅 | 107平米 | 东 | 简装 | 有电梯', '中楼层(共27层)塔楼  -  杨家坪', '140万', '单价13085元/平米')
('https://image1.ljcdn.com/500000-inspection/d9012010-5106-4de6-b32d-797b3ea55a8e.jpg.296x216.jpg', '恒基雍翠铭门 精致装修 南北通透 业主诚心卖', '恒基雍翠名门  | 5室2厅 | 183平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2014年建塔楼  -  彩云湖', '275万', '单价15028元/平米')
('https://image1.ljcdn.com/500000-inspection/d8ea8cf5-5992-4c72-9baf-944f7b160e3a.jpg.296x216.jpg', '杨家坪正规两房  住家装修 带家具家电出售 楼下公交站', '四季花园  | 2室2厅 | 81.93平米 | 南 | 简装 | 有电梯', '高楼层(共29层)2007年建塔楼  -  杨家坪', '120万', '单价14647元/平米')
('https://image1.ljcdn.com/500000-inspection/37c9f211-a886-42da-8ffd-1f1c7b969d5b.jpg.296x216.jpg', '联发欣悦清水2房 视野开阔 采光充足 业主诚心出售', '联发欣悦  | 2室2厅 | 74平米 | 东 | 毛坯', '高楼层(共28层)塔楼  -  蟠龙', '108万', '单价14595元/平米')
('https://image1.ljcdn.com/500000-inspection/f6fd24d9-304e-4e80-b581-22c909b5d5ac.jpg.296x216.jpg', '顶跃大户型挑空6.9米可现浇，赠送多带露台', '凤华雅苑  | 5室2厅 | 193平米 | 东南 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  黄桷坪', '180万', '单价9327元/平米')
('https://image1.ljcdn.com/500000-inspection/a3087965-d0d0-4616-ad3d-7c48770a6df1.jpg.296x216.jpg', '三房带院馆和入户，精心装修，采光好，大阳台，安静', '华宇春江花月  | 3室2厅 | 124.58平米 | 北 | 其他 | 有电梯', '中楼层(共32层)2010年建塔楼  -  谢家湾', '198万', '单价15894元/平米')
('https://image1.ljcdn.com/500000-inspection/bf4b3b2f-e8d0-4a85-a338-c23e93c94ed1.jpg.296x216.jpg', '阳光心悦 正规三室两厅 户型方正 格局良好 业主诚心出', '阳光心悦  | 3室2厅 | 108平米 | 北 | 毛坯', '高楼层(共24层)2007年建塔楼  -  石坪桥', '120万', '单价11112元/平米')
('https://image1.ljcdn.com/500000-inspection/9478f068-bef0-4051-b7f2-0caba34f5c82.jpg.296x216.jpg', '盘龙商圈 奥园盘龙壹号正规精装三房双卫 先到先得', '奥园盘龙壹号  | 3室2厅 | 97平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)2017年建塔楼  -  蟠龙', '178万', '单价18351元/平米')
('https://image1.ljcdn.com/500000-inspection/823e34cc-48c0-4c9d-b5ee-79bee3e5c0ff.jpg.296x216.jpg', '蜜城正规一室一厅带装修朝南高楼层采光好，近歇台子', '蜜城  | 1室1厅 | 49.88平米 | 南 | 简装 | 有电梯', '高楼层(共33层)2013年建塔楼  -  石桥铺', '77万', '单价15438元/平米')
('https://image1.ljcdn.com/500000-inspection/1d5540b7-878a-4f83-b9ee-353c7b52d71f.jpg.296x216.jpg', '精装三房，视野开阔。无遮挡，采光好。业主诚心出售', '蓝光彩云府  | 3室2厅 | 96平米 | 北 | 精装 | 有电梯', '低楼层(共33层)2013年建塔楼  -  彩云湖', '152万', '单价15834元/平米')
('https://image1.ljcdn.com/500000-inspection/81b4c366-4d33-455b-a17e-91e7ef4dcc80.jpg.296x216.jpg', '保利爱尚里尚景 清水房 新小区 出行 住家方便', '保利爱尚里尚景  | 4室2厅 | 110.58平米 | 东 | 毛坯 | 有电梯', '低楼层(共33层)2018年建塔楼  -  蟠龙', '174万', '单价15736元/平米')
('https://image1.ljcdn.com/500000-inspection/9c7da911-42c0-46e3-b4d7-3d72ad5a135f.jpg.296x216.jpg', '鲁能九龙花园 3室2厅 135万', '鲁能九龙花园  | 3室2厅 | 71平米 | 东南 | 其他', '中楼层(共32层)暂无数据  -  蟠龙', '135万', '单价19015元/平米')
('https://image1.ljcdn.com/500000-inspection/28ec1781-c0be-4945-8253-ce8207dce5d9.jpg.296x216.jpg', '杨家坪装修两房 采光充足 视野开阔 住家安静', '保利花半里玫瑰园  | 2室2厅 | 68.83平米 | 西北 | 简装 | 有电梯', '中楼层(共33层)2014年建塔楼  -  杨家坪', '137万', '单价19905元/平米')
('https://image1.ljcdn.com/500000-inspection/1a740fb8-c179-4693-b5b0-48669b36f9cc.jpg.296x216.jpg', '协信彩云湖1号 3室2厅 280万', '协信彩云湖1号  | 3室2厅 | 154平米 | 东南 | 精装 | 有电梯', '中楼层(共25层)2010年建塔楼  -  彩云湖', '280万', '单价18182元/平米')
('https://image1.ljcdn.com/500000-inspection/9fafa41e-6c32-4d6d-bbc0-14921ce729a1.jpg.296x216.jpg', '九龙坡 石桥铺 天骄美茵河谷 正规四房', '天骄美茵河谷  | 4室3厅 | 220.57平米 | 南 北 | 精装 | 有电梯', '高楼层(共32层)2007年建塔楼  -  石桥铺', '270万', '单价12242元/平米')
('https://image1.ljcdn.com/500000-inspection/011e8437-463e-4d1a-b900-e3aa83171f73.jpg.296x216.jpg', '住家装修。 三梯七户，朝中昂彩云台。视野开阔无遮挡', '蓝光彩云府  | 3室2厅 | 97平米 | 东 | 精装 | 有电梯', '低楼层(共34层)2013年建塔楼  -  彩云湖', '160万', '单价16495元/平米')
('https://image1.ljcdn.com/500000-inspection/4bcfc95b-64f9-41f5-bff1-1fd8346f00ac.jpg.296x216.jpg', '恒基雍翠明门  正规四房  清水房', '恒基雍翠名门  | 6室2厅 | 182.51平米 | 东 | 毛坯 | 有电梯', '低楼层(共31层)2014年建塔楼  -  彩云湖', '250万', '单价13698元/平米')
('https://image1.ljcdn.com/500000-inspection/06a53ab7-aa04-40aa-8d0e-42d462382604.jpg.296x216.jpg', '九龙坡 华宇锦绣花城二期 清水洋房 业主诚心出售', '华宇锦绣花城  | 2室2厅 | 91平米 | 南 | 毛坯 | 有电梯', '中楼层(共11层)2017年建板楼  -  华岩', '123万', '单价13517元/平米')
('https://image1.ljcdn.com/500000-inspection/26a73459-7d41-4d2b-9f73-898179960a59.jpg.296x216.jpg', '天骄美茵河谷 正规三室两卫 带露台', '天骄美茵河谷  | 3室2厅 | 108平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2007年建板楼  -  石桥铺', '155万', '单价14352元/平米')
('https://image1.ljcdn.com/500000-inspection/a00b1949-67c4-4495-a1b7-ce99fd72e226.jpg.296x216.jpg', '房子是正规2房子，住家装修家具家电一起卖，诚心出售', '隆鑫西城汇  | 2室2厅 | 75平米 | 南 | 精装 | 有电梯', '中楼层(共29层)2014年建塔楼  -  蟠龙', '130万', '单价17334元/平米')
('https://image1.ljcdn.com/500000-inspection/034b1fa6-2270-4338-9821-eff7f176f44f.jpg.296x216.jpg', '谢家湾 精装套二 直接拎包入住', '奥园康城C区  | 2室1厅 | 78.38平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2009年建塔楼  -  谢家湾', '125万', '单价15948元/平米')
('https://image1.ljcdn.com/500000-inspection/508c8ee8-9e7d-4c42-9cf5-432d13da2573.jpg.296x216.jpg', '清水单配原始户型+视野采光好+看小区绿化', '金科阳光小镇六期  | 1室1厅 | 51平米 | 西 | 毛坯', '中楼层(共34层)塔楼  -  华岩', '60万', '单价11765元/平米')
('https://image1.ljcdn.com/500000-inspection/db380d90-c9d9-437c-842d-845bc569f0cb.jpg.296x216.jpg', '同天绿岸 顶越洋房 带屋顶花园 带入户', '同天绿岸  | 3室2厅 | 110平米 | 东南 | 简装 | 无电梯', '高楼层(共5层)2006年建板楼  -  二郎', '200万', '单价18182元/平米')
('https://image1.ljcdn.com/500000-inspection/d3684d6a-98ca-4945-bb62-3cd60351b8da.jpg.296x216.jpg', '杨家坪 双轻轨 双商圈 保利花半里蔷薇园 清水正三房', '保利花半里蔷薇园  | 3室2厅 | 97.84平米 | 西南 | 毛坯', '中楼层(共33层)塔楼  -  杨家坪', '190万', '单价19420元/平米')
('https://image1.ljcdn.com/500000-inspection/2575b288-4520-42ad-910f-1bf8bd588c42.jpg.296x216.jpg', '东原九城时光 3室2厅 265万', '东原九城时光  | 3室2厅 | 97.8平米 | 南 北 | 精装 | 有电梯', '高楼层(共8层)2015年建塔楼  -  杨家坪', '265万', '单价27097元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploade54b5586-cb54-493a-8c5c-0900c651591e.jpg.296x216.jpg', '盘龙商圈 清水三房 住家安静 采光好 满足您装修需求', '金茂悦  | 3室2厅 | 95.36平米 | 东南 | 毛坯 | 有电梯', '中楼层(共34层)2016年建塔楼  -  蟠龙', '150万', '单价15730元/平米')
('https://image1.ljcdn.com/500000-inspection/9ec3f783-132a-46f1-be8b-7761f65e45dc.jpg.296x216.jpg', '正规两房，视野开阔 ，随时看房。双阳台', '晋愉上江城  | 2室2厅 | 90平米 | 东 西 | 精装 | 有电梯', '高楼层(共28层)塔楼  -  杨家坪', '120万', '单价13334元/平米')
('https://image1.ljcdn.com/500000-inspection/ee2d342b-2d48-47db-95d7-b922ea7761ef.jpg.296x216.jpg', '广厦城岭都装修三房，保养新，中间楼层无遮挡', '广厦城岭都  | 3室2厅 | 108平米 | 东南 | 精装 | 有电梯', '中楼层(共18层)2005年建塔楼  -  黄桷坪', '145万', '单价13426元/平米')
('https://image1.ljcdn.com/500000-inspection/3148800a-1f3b-4d3a-9e04-6720732c3bf0.jpg.296x216.jpg', '石坪桥精装电梯四房 央企保利 带家具家电可以直接入住', '保利爱尚里尚美  | 4室2厅 | 101.29平米 | 北 | 精装 | 有电梯', '高楼层(共33层)2016年建塔楼  -  石坪桥', '180万', '单价17771元/平米')
('https://image1.ljcdn.com/500000-inspection/2697f34f-524f-4069-b86f-27afc9ea8ace.jpg.296x216.jpg', '恒大绿洲 3室2厅 185万', '恒大绿洲  | 3室2厅 | 118平米 | 东 | 精装 | 有电梯', '低楼层(共32层)2010年建塔楼  -  杨家坪', '185万', '单价15678元/平米')
('https://image1.ljcdn.com/500000-inspection/b479ffae-401b-458f-a441-c2c96b76869e.jpg.296x216.jpg', '东原九城时光装修三房品质小区住家舒适', '东原九城时光  | 3室2厅 | 88平米 | 西北 | 精装 | 有电梯', '高楼层(共25层)2015年建板塔结合  -  杨家坪', '163万', '单价18523元/平米')
('https://image1.ljcdn.com/500000-inspection/0954a9e6-15dc-4441-a074-d66a40a5c72e.jpg.296x216.jpg', '聚金万佳苑  3室2厅 +轻轨', '聚金万佳苑  | 3室2厅 | 93平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2007年建塔楼  -  谢家湾', '115万', '单价12366元/平米')
('https://image1.ljcdn.com/500000-inspection/c4102247-07ef-44eb-9bf3-b21df43853a4.jpg.296x216.jpg', '珠江华轩 两房带书房 简单装修 朝南朝中庭', '珠江华轩  | 2室1厅 | 88平米 | 南 | 其他 | 有电梯', '高楼层(共21层)2006年建塔楼  -  石桥铺', '135万', '单价15341元/平米')
('https://image1.ljcdn.com/500000-inspection/9e1ce926-696e-433e-83ff-86e736e1d1a0.jpg.296x216.jpg', '华润二十四城江景大三房 满五年 清水房 随时看房', '华润二十四城  | 3室2厅 | 125平米 | 东 | 毛坯 | 有电梯', '中楼层(共33层)2011年建塔楼  -  谢家湾', '346万', '单价27680元/平米')
('https://image1.ljcdn.com/500000-inspection/953072b4-8acd-4ce1-9c50-d7906efd2704.jpg.296x216.jpg', '华岩新城长帆汀澜郡正规三房两厅两卫一厨', '长帆汀澜郡  | 3室2厅 | 107平米 | 南 | 其他', '中楼层(共13层)2015年建板塔结合  -  华岩', '140万', '单价13085元/平米')
('https://image1.ljcdn.com/500000-inspection/452515d6-8419-4354-b67e-8eefce76c54b.jpg.296x216.jpg', '石坪桥正街地博春天 正规装修两室保养好 厅带外阳台', '地博春天  | 2室2厅 | 87平米 | 东南 | 精装 | 有电梯', '高楼层(共32层)2006年建塔楼  -  石坪桥', '128万', '单价14713元/平米')
('https://image1.ljcdn.com/500000-inspection/edbd6eeb-895f-4416-8f24-9b5eb12334df.jpg.296x216.jpg', '金科住宅公寓，通水电气，端户双面采光，成熟社区', '金科阳光小镇六期  | 1室1厅 | 48平米 | 东 | 简装', '低楼层(共34层)塔楼  -  华岩', '66.5万', '单价13844元/平米')
('https://image1.ljcdn.com/500000-inspection/006119d7-f848-4f44-a815-1017fc5b38f3.jpg.296x216.jpg', '安信家园一期 2室2厅 90万', '安信家园一期  | 2室2厅 | 77.3平米 | 东南 | 其他 | 有电梯', '中楼层(共29层)2006年建塔楼  -  毛线沟', '90万', '单价11643元/平米')
('https://image1.ljcdn.com/500000-inspection/6510ea86-8298-4244-844d-ff3e5379230e.jpg.296x216.jpg', '恒大雅苑装修三房两卫楼层低安静', '恒大雅苑  | 3室2厅 | 112平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2013年建板塔结合  -  华岩', '130万', '单价11608元/平米')
('https://image1.ljcdn.com/500000-inspection/528d48f6-9020-42a8-9539-4e319ca0e11e.jpg.296x216.jpg', '隆鑫国际 2室1厅 125万', '隆鑫国际  | 2室1厅 | 85平米 | 南 | 其他', '低楼层(共30层)暂无数据  -  石坪桥', '125万', '单价14706元/平米')
('https://image1.ljcdn.com/500000-inspection/adfe90db-5b3b-4c8b-a807-31d6b0aedcb8.jpg.296x216.jpg', '同心家园小两房，精装修，可拎包入住。', '同心家园A组团  | 2室1厅 | 46平米 | 东南 | 精装 | 有电梯', '低楼层(共31层)2010年建塔楼  -  二郎', '66万', '单价14348元/平米')
('https://image1.ljcdn.com/500000-inspection/88a0f587-3b44-4381-840f-956377e342c1.jpg.296x216.jpg', '西城景秀  简单两房  带十多平的大露台 业主诚心出售', '西城景秀  | 2室1厅 | 81.47平米 | 东南 | 其他 | 有电梯', '低楼层(共18层)2005年建塔楼  -  二郎', '90万', '单价11048元/平米')
('https://image1.ljcdn.com/500000-inspection/02273e4e-105a-4d10-9ee9-dc3d8f4656df.jpg.296x216.jpg', '奥园盘龙壹号 精装三房 朝小区 住家安静 带车位', '奥园盘龙壹号  | 3室2厅 | 96平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2015年建塔楼  -  蟠龙', '168万', '单价17500元/平米')
('https://image1.ljcdn.com/500000-inspection/eba513c7-e635-4cdc-a555-d9e5662f725d.jpg.296x216.jpg', '精装1楼带花园+小区正中堂住家安静', '同天依云郡  | 4室2厅 | 164平米 | 南 | 精装 | 无电梯', '低楼层(共5层)2010年建板楼  -  二郎', '455万', '单价27744元/平米')
('https://image1.ljcdn.com/500000-inspection/36373c96-f0d1-4ff3-be35-6c7bb25b43c3.jpg.296x216.jpg', '九龙坡 石桥铺 枫丹苑 正规三房', '枫丹苑  | 3室1厅 | 98平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2002年建塔楼  -  石桥铺', '130万', '单价13266元/平米')
('https://image1.ljcdn.com/500000-inspection/6ced3876-649d-495a-9d7f-e69c16122a95.jpg.296x216.jpg', '盘龙精装2房2厅，住家装修，出行购物都方便！', '联发欣悦  | 2室1厅 | 73平米 | 东 | 其他 | 有电梯', '中楼层(共21层)2017年建板楼  -  蟠龙', '115万', '单价15754元/平米')
('https://image1.ljcdn.com/500000-inspection/605fe597-062e-45e2-b211-f686b2c88a2d.jpg.296x216.jpg', '金科西城大院 正规两房 朝南 带装修', '金科西城大院  | 2室2厅 | 83.47平米 | 东南 | 精装 | 有电梯', '高楼层(共30层)2009年建塔楼  -  巴国城', '125万', '单价14976元/平米')
('https://image1.ljcdn.com/500000-inspection/421e347e-f21d-4246-8272-cde95fc76de8.jpg.296x216.jpg', '阳光心悦 1室1厅 68万', '阳光心悦  | 1室1厅 | 53平米 | 东南 南 | 其他', '高楼层(共26层)2007年建塔楼  -  石坪桥', '68万', '单价12831元/平米')
('https://image1.ljcdn.com/500000-inspection/d3d73f7f-daea-4f24-a8fc-3d07e18bc739.jpg.296x216.jpg', '安静，住家装修，三房，6号户型，看江', '保利港湾国际  | 3室2厅 | 131平米 | 东南 南 | 其他 | 有电梯', '低楼层(共26层)2011年建塔楼  -  谢家湾', '218万', '单价16642元/平米')
('https://image1.ljcdn.com/500000-inspection/dab9e7e6-9df8-47fc-a70a-84c1d0da43f3.jpg.296x216.jpg', '华润万象里 1室0厅 80万', '华润万象里  | 1室0厅 | 44平米 | 东 | 毛坯 | 有电梯', '高楼层(共41层)2017年建塔楼  -  谢家湾', '80万', '单价18182元/平米')
('https://image1.ljcdn.com/500000-inspection/b9d1e37c-6978-4145-a146-482dd2caa36a.jpg.296x216.jpg', '恒大绿洲正规小高层三房 带家具家电 朝中庭', '恒大绿洲  | 3室2厅 | 120平米 | 北 | 精装 | 有电梯', '高楼层(共11层)2010年建塔楼  -  杨家坪', '195万', '单价16250元/平米')
('https://image1.ljcdn.com/500000-inspection/568fa587-6066-4693-99c0-f4f9bdd44b35.jpg.296x216.jpg', '花半里正规住家装修三房，居家安静舒适，生活出行方便', '保利花半里百合园  | 3室2厅 | 98.62平米 | 东南 | 精装 | 有电梯', '高楼层(共33层)2015年建塔楼  -  杨家坪', '220万', '单价22308元/平米')
('https://image1.ljcdn.com/500000-inspection/fb89859f-0e8e-4aed-b0d7-d6f3b56c890d.jpg.296x216.jpg', '石桥铺半山七号住家装修出行方便', '半山七号  | 3室2厅 | 103平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2008年建塔楼  -  石桥铺', '208万', '单价20195元/平米')
('https://image1.ljcdn.com/500000-inspection/f40713e2-d3fe-4d95-b942-7111860334cf.jpg.296x216.jpg', '华润二十四城 通气小户型 采光好 视野开阔', '华润二十四城  | 1室0厅 | 44平米 | 南 | 简装 | 有电梯', '高楼层(共32层)2011年建塔楼  -  谢家湾', '76万', '单价17273元/平米')
('https://image1.ljcdn.com/500000-inspection/7b217e0c-d4ab-4c7a-a758-d4aa4b55cb71.jpg.296x216.jpg', '金科云湖天都 2室2厅 120万', '金科云湖天都  | 2室2厅 | 76平米 | 东 | 简装 | 有电梯', '低楼层(共26层)2010年建塔楼  -  彩云湖', '120万', '单价15790元/平米')
('https://image1.ljcdn.com/500000-inspection/c668b209-853a-46df-b05e-2ce7c4ce39be.jpg.296x216.jpg', '花半里精装两房，中间楼层，住家安静，东南朝向', '保利花半里玫瑰园  | 2室2厅 | 68平米 | 西南 | 精装 | 有电梯', '低楼层(共33层)2014年建塔楼  -  杨家坪', '145万', '单价21324元/平米')
('https://image1.ljcdn.com/500000-inspection/e550aa68-6924-4645-aead-878b33e92bb5.jpg.296x216.jpg', '同天依云郡 精装4房带书房 带使用权车位 可直接入住', '同天依云郡  | 4室2厅 | 164平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2010年建板楼  -  二郎', '350万', '单价21342元/平米')
('https://image1.ljcdn.com/500000-inspection/ecf87c61-9d3c-47d7-b812-efa76a8e02df.jpg.296x216.jpg', '（两室一卫）（简约装修）（朝东）（适合刚需客户）', '金科阳光小镇六期  | 2室1厅 | 51平米 | 东南 | 精装', '高楼层(共34层)塔楼  -  华岩', '63万', '单价12353元/平米')
('https://image1.ljcdn.com/500000-inspection/55ba1754-8cdf-47f0-9ebe-a1e3234bb9ec.jpg.296x216.jpg', '金科阳光小镇二楼 三面采光 三面包围式露台 大四房', '金科阳光小镇二期  | 4室2厅 | 154.14平米 | 南 北 | 其他 | 有电梯', '低楼层(共6层)板楼  -  华岩', '210万', '单价13624元/平米')
('https://image1.ljcdn.com/500000-inspection/1735bc83-adcc-4a91-93de-96ee77c8d70f.jpg.296x216.jpg', '正升百老汇正规一室一厅可改两室 住家装修', '正升百老汇  | 1室1厅 | 67.44平米 | 南 | 简装 | 有电梯', '高楼层(共30层)2009年建塔楼  -  杨家坪', '108万', '单价16015元/平米')
('https://image1.ljcdn.com/500000-inspection/a8d8b92f-8c7c-4f92-aadd-7994aee641df.jpg.296x216.jpg', '金科西城大院 3室2厅 115万', '金科西城大院  | 3室2厅 | 65平米 | 东 | 精装 | 有电梯', '低楼层(共18层)2011年建塔楼  -  巴国城', '115万', '单价17693元/平米')
('https://image1.ljcdn.com/500000-inspection/fc764d96-a9ab-490d-92aa-214b6fbe33f7.jpg.296x216.jpg', '此房视野好，配套设施齐全，交通方便', '华润二十四城嘉悦府  | 1室0厅 | 44平米 | 东 | 毛坯 | 有电梯', '中楼层(共42层)2016年建塔楼  -  谢家湾', '75万', '单价17046元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadc9e138d2-b8e0-44d0-8a27-6c815b603a3d.jpg.296x216.jpg', '九龙坡区 谢家湾 奥园康城C区 精装三房两卫', '奥园康城C区  | 3室2厅 | 110平米 | 西 | 精装 | 有电梯', '高楼层(共33层)2009年建塔楼  -  谢家湾', '145万', '单价13182元/平米')
('https://image1.ljcdn.com/500000-inspection/3505838f-13e1-4501-9f0f-f02463889f20.jpg.296x216.jpg', '业主诚心卖，安静不临街户型方正，采光好', '紫薇北苑  | 2室2厅 | 76.15平米 | 东 | 精装', '低楼层(共32层)塔楼  -  石桥铺', '100万', '单价13132元/平米')
('https://image1.ljcdn.com/500000-inspection/a27be282-86fb-46fa-9211-e7b07048667c.jpg.296x216.jpg', '同心正规大三房 轻轨环线旁 配套设施齐全', '同心家园A组团  | 4室2厅 | 114.22平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2010年建塔楼  -  二郎', '168万', '单价14709元/平米')
('https://image1.ljcdn.com/500000-inspection/144bbc99-0d93-4968-8bc1-116c5df76632.jpg.296x216.jpg', '华润二十四城嘉悦府单间配套，精致装修，看江视野好', '华润二十四城嘉悦府  | 1室0厅 | 44平米 | 东南 | 精装 | 有电梯', '中楼层(共42层)2016年建塔楼  -  谢家湾', '83万', '单价18864元/平米')
('https://image1.ljcdn.com/500000-inspection/f36b7675-bca7-4ffb-9830-59b8755c7554.jpg.296x216.jpg', '春风与湖 3室2厅 160万', '春风与湖  | 3室2厅 | 103.24平米 | 西南 | 毛坯 | 有电梯', '低楼层(共33层)2017年建塔楼  -  陈家坪', '160万', '单价15498元/平米')
('https://image1.ljcdn.com/500000-inspection/97a34ab1-e8cb-4323-8ddf-6cb6b1c003bf.jpg.296x216.jpg', '保利花半里精装3房+看中庭+视野开阔', '保利花半里玫瑰园  | 3室2厅 | 95平米 | 西南 | 精装 | 有电梯', '高楼层(共33层)2014年建塔楼  -  杨家坪', '200万', '单价21053元/平米')
('https://image1.ljcdn.com/500000-inspection/fec24ef1-d299-4559-9403-9a419b6f8307.jpg.296x216.jpg', '金科阳光小镇一期电梯洋房出售。', '金科阳光小镇一期  | 5室2厅 | 102平米 | 南 北 | 其他 | 有电梯', '高楼层(共8层)板楼  -  华岩', '148万', '单价14510元/平米')
('https://image1.ljcdn.com/500000-inspection/4ff9af6b-640e-4ce3-bc30-bd61efab9bac.jpg.296x216.jpg', '华岩新城 金科阳光小镇二期清水洋房出售', '金科阳光小镇二期  | 3室2厅 | 115.34平米 | 东南 | 其他 | 有电梯', '高楼层(共6层)板楼  -  华岩', '150万', '单价13006元/平米')
('https://image1.ljcdn.com/500000-inspection/f8ed0f66-77d6-4547-a3de-8db2f2918188.jpg.296x216.jpg', '鲁能九龙花园品质小三房，优选房源。', '鲁能九龙花园  | 3室2厅 | 74.88平米 | 东南 | 毛坯', '低楼层(共31层)暂无数据  -  蟠龙', '140万', '单价18697元/平米')
('https://image1.ljcdn.com/500000-inspection/89887a0f-f78d-45b9-acbf-e1c539783b82.jpg.296x216.jpg', '保利港湾国际正规清水三房，看江。', '保利港湾国际  | 3室2厅 | 130.58平米 | 东南 南 | 其他 | 有电梯', '高楼层(共29层)2011年建塔楼  -  谢家湾', '210万', '单价16083元/平米')
('https://image1.ljcdn.com/500000-inspection/d23294e0-bb4a-4bcb-9900-028a5294bab4.jpg.296x216.jpg', '万象城商圈品质小区 精装两房 带家具家电 可看江', '东原九城时光  | 2室2厅 | 72.45平米 | 东南 | 精装 | 有电梯', '中楼层(共39层)2015年建板塔结合  -  杨家坪', '143万', '单价19738元/平米')
('https://image1.ljcdn.com/500000-inspection/9b115fbb-b4c4-4612-8efe-a0e65c8f9bb3.jpg.296x216.jpg', '经典小户，合理布局，高楼层视野开阔', '巴国锦苑  | 2室1厅 | 55平米 | 东南 南 | 精装', '高楼层(共33层)2008年建塔楼  -  二郎', '70万', '单价12728元/平米')
('https://image1.ljcdn.com/500000-inspection/d9d57207-8fe7-46ee-aad5-c0e86a830806.jpg.296x216.jpg', '珠江华轩两房两卫，带外阳台，采光充足。', '珠江华轩  | 2室2厅 | 87平米 | 西 | 精装 | 有电梯', '低楼层(共32层)2006年建塔楼  -  石桥铺', '120万', '单价13794元/平米')
('https://image1.ljcdn.com/500000-inspection/5b12b846-e263-4e44-ac3c-7cb41fd1aa2d.jpg.296x216.jpg', '春风与湖 4室2厅 190万', '春风与湖  | 4室2厅 | 129平米 | 东南 | 其他 | 有电梯', '低楼层(共37层)2015年建塔楼  -  陈家坪', '190万', '单价14729元/平米')
('https://image1.ljcdn.com/500000-inspection/bb94e6dc-12c3-4bc8-8d43-1f99a71d8f1f.jpg.296x216.jpg', '青国青城正规两房，装修保养很好，朝中庭，住家安静', '金源利青国青城  | 2室1厅 | 79平米 | 南 | 精装 | 有电梯', '中楼层(共26层)2011年建塔楼  -  黄桷坪', '96.8万', '单价12254元/平米')
('https://image1.ljcdn.com/500000-inspection/4812b355-d6c1-41b7-af5f-bbea03c155d9.jpg.296x216.jpg', '玖隆城小两房 诚心出售 高层视野采光充足 出行方便', '玖隆城  | 2室1厅 | 48平米 | 南 | 精装 | 有电梯', '高楼层(共25层)2008年建塔楼  -  二郎', '65万', '单价13542元/平米')
