('https://image1.ljcdn.com/120000-inspection/f20d03d2-e254-4e99-9761-5993a5ee1da3.jpg.296x216.jpg', '生态城世茂鲲玉园南北小高层二居室', '鲲玉园  | 2室1厅 | 103.85平米 | 南 北 | 精装', '高楼层(共11层)板楼  -  中新生态城', '185万', '单价17815元/平米')
('', '梧桐苑 2室1厅 68万', '梧桐苑  | 2室1厅 | 83.17平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共27层)暂无数据  -  汉沽', '68万', '单价8177元/平米')
('https://image1.ljcdn.com/120000-inspection/9e57249c-6820-4c32-813c-2c0c751140a4.jpg.296x216.jpg', '宜和美林  小高层  带40平阁楼 Z4轻轨线站点', '美林园  | 3室2厅 | 127.11平米 | 南 北 | 其他', '高楼层(共14层)板楼  -  中新生态城', '268万', '单价21085元/平米')
('', '70年大产权 采油小区 新楼 双阳两室 业主诚意出售', '采油小区  | 2室1厅 | 65.12平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  大港', '28万', '单价4300元/平米')
('https://image1.ljcdn.com/120000-inspection/6cad9244-9e8e-4e4e-9e72-79bb795928e0.jpg.296x216.jpg', '泰达星海湾 一室一厅 采光充足 全阳一室 小区干净舒适', '泰达星海湾  | 1室1厅 | 53.25平米 | 南 | 其他', '低楼层(共9层)板楼  -  滨海其它', '65万', '单价12207元/平米')
('https://image1.ljcdn.com/120000-inspection/5986e729-e75d-4b59-a9db-244f0da0caa5.jpg.296x216.jpg', '荣华里 双阳户型 楼下就是小花园 采光好 无遮拦', '荣华里(大港区)  | 2室1厅 | 71.36平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)暂无数据  -  大港', '48万', '单价6727元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload4afd78d8-9091-413c-b34b-90357ee3ce9e.JPG.296x216.jpg', '和畅园，全阳一室，总价低，生态城公屋，', '和畅园  | 1室1厅 | 59.19平米 | 南 | 简装', '中楼层(共16层)暂无数据  -  中新生态城', '90万', '单价15206元/平米')
('', '前光里 3室2厅 98万', '前光里  | 3室2厅 | 122.87平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)暂无数据  -  大港', '98万', '单价7976元/平米')
('https://image1.ljcdn.com/120000-inspection/57df671b-bbc6-406c-babe-eee331d41138.jpg.296x216.jpg', '电梯洋房 首创红树湾 一梯两户 带车库 看房方便', '红树湾花园  | 3室2厅 | 140.28平米 | 南 北 | 其他', '中楼层(共8层)暂无数据  -  中新生态城', '445万', '单价31723元/平米')
('', '建北里 2室1厅 35万', '建北里  | 2室1厅 | 60.35平米 | 南 北 | 其他', '中楼层(共4层)暂无数据  -  大港', '35万', '单价5800元/平米')
('https://image1.ljcdn.com/120000-inspection/48057ca7-43d9-4685-ae70-aa871743f150.jpg.296x216.jpg', '美林园 2室1厅 185万', '美林园  | 2室1厅 | 100.4平米 | 南 北 | 其他', '低楼层(共17层)板楼  -  中新生态城', '185万', '单价18427元/平米')
('https://image1.ljcdn.com/120000-inspection/3e6f01b7-6630-41cd-8e5d-4734587c1f89.jpg.296x216.jpg', '滨海新区  70年大产权   荣华里  私产  一年的精装修', '荣华里(大港区)  | 2室1厅 | 85.09平米 | 南 | 其他 | 无电梯', '低楼层(共6层)暂无数据  -  大港', '82万', '单价9637元/平米')
('https://image1.ljcdn.com/120000-inspection/97f720d2-711d-4e6a-9227-651a91c19b8b.jpg.296x216.jpg', '远雄兰苑大一居精装业主自住房屋保持干净全阳户型无遮', '远雄兰苑  | 1室1厅 | 74.95平米 | 南 | 其他', '高楼层(共16层)板楼  -  中新生态城', '138万', '单价18413元/平米')
('https://image1.ljcdn.com/120000-inspection/c144cfaa-5433-4777-b06c-d4df3f4c2001.jpg.296x216.jpg', '生态城万通新新家园洋房南北前后门入户', '万通生态城新新家园  | 3室2厅 | 159.12平米 | 南 北 | 其他', '低楼层(共6层)板楼  -  中新生态城', '416万', '单价26144元/平米')
('', '汉沽城区  东风南里。板楼公摊小', '东风南里  | 1室1厅 | 45.92平米 | 南 | 简装', '低楼层(共3层)暂无数据  -  汉沽', '38万', '单价8276元/平米')
('https://image1.ljcdn.com/120000-inspection/e66ad099-b85c-4f93-b0e5-0ef9b673a4f2.jpg.296x216.jpg', '福苑里全明户型大两室，南北通透。', '福苑里  | 2室2厅 | 100.37平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)暂无数据  -  大港', '115万', '单价11458元/平米')
('https://image1.ljcdn.com/120000-inspection/d22ce93b-fcc4-40ab-9748-b1a394b35926.jpg.296x216.jpg', '六合里 70年大产权  私产 全明三室    自住 好房', '六合里(大港区)  | 3室1厅 | 78.8平米 | 南 | 其他 | 无电梯', '高楼层(共6层)暂无数据  -  大港', '53万', '单价6726元/平米')
('https://image1.ljcdn.com/120000-inspection/95b13735-a065-4fc0-8915-76477b1836c2.jpg.296x216.jpg', '红树湾花园 精装修南向两居  诚心出售', '红树湾花园  | 2室2厅 | 93.74平米 | 南 | 其他', '高楼层(共24层)暂无数据  -  中新生态城', '190万', '单价20269元/平米')
('https://image1.ljcdn.com/120000-inspection/4b395e56-dbc6-4492-8b06-78345825abf2.jpg.296x216.jpg', '天房天和园 电梯洋房 顶跃新房从没住过人 送家具家电', '天房天和园  | 3室2厅 | 150.51平米 | 南 北 | 精装', '高楼层(共5层)暂无数据  -  中新生态城', '450万', '单价29899元/平米')
('', '华盛小区 2室1厅 25万', '华盛小区  | 2室1厅 | 62.38平米 | 南 | 其他', '高楼层(共4层)暂无数据  -  大港', '25万', '单价4008元/平米')
('https://image1.ljcdn.com/120000-inspection/211c0769-db3f-49db-8c78-0d859a7864e8.jpg.296x216.jpg', '碧桂园滨海城 全阳两室 中间楼层 精装修未住过人', '碧桂园滨海城  | 2室2厅 | 91.36平米 | 南 北 | 其他 | 有电梯', '中楼层(共14层)板楼  -  中新生态城', '160万', '单价17514元/平米')
('https://image1.ljcdn.com/120000-inspection/03363403-e9cf-4fb4-99c2-6dbb5a7f8f20.JPG.296x216.jpg', '全阳户型 统一装修 价格可议 看房方便', '万科海港城  | 2室2厅 | 88.75平米 | 南 | 精装 | 有电梯', '中楼层(共34层)板楼  -  滨海其它', '170万', '单价19155元/平米')
('https://image1.ljcdn.com/120000-inspection/3712ea15-7ebf-4bde-873f-acc46066fcd8.jpg.296x216.jpg', '生态城里精装一居，采光好，视野开阔', '阿亚拉雅境  | 1室1厅 | 66.68平米 | 南 | 其他 | 有电梯', '中楼层(共16层)板楼  -  中新生态城', '130万', '单价19497元/平米')
('https://image1.ljcdn.com/120000-inspection/bb7ad1a4-1ec9-4b21-97c0-8ac6a75f8444.jpg.296x216.jpg', '三居，楼层好，视野开阔，精装修', '阿亚拉雅境  | 3室2厅 | 133.12平米 | 南 北 | 其他', '高楼层(共18层)板楼  -  中新生态城', '260万', '单价19532元/平米')
('https://image1.ljcdn.com/120000-inspection/16e357e0-680a-4d3b-9d09-56fb0fa1f850.jpg.296x216.jpg', '生态城 景杉 精装南北三居室 东房山', 'ParkTower景杉  | 3室2厅 | 129.53平米 | 南 北 | 其他', '低楼层(共23层)板楼  -  中新生态城', '245万', '单价18915元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload9bdd66c3-f491-46ca-afed-9aeb00e6efad.JPG.296x216.jpg', '季景华庭精装一居室 可拎包入住 中间楼层采光好', '吉宝季景华庭  | 1室1厅 | 79.2平米 | 南 | 精装', '高楼层(共17层)暂无数据  -  中新生态城', '145万', '单价18309元/平米')
('https://image1.ljcdn.com/120000-inspection/0af05e34-cf26-4106-9dc7-48f3405a985d.jpg.296x216.jpg', '生态城二居室精装二居室格局合理拎包入住', '美林园  | 2室2厅 | 87.74平米 | 南 | 其他 | 有电梯', '低楼层(共14层)板楼  -  中新生态城', '177万', '单价20174元/平米')
('https://image1.ljcdn.com/120000-inspection/67a6ed43-a90f-4a00-aa2a-d9dde1361e4f.jpg.296x216.jpg', '万通生态城新新家园 精装带阁楼 位置好 诚意出售', '万通生态城新新家园  | 4室2厅 | 183.42平米 | 南 北 | 精装', '高楼层(共6层)板楼  -  中新生态城', '550万', '单价29986元/平米')
('https://image1.ljcdn.com/120000-inspection/add62029-29fb-4b75-93c3-6ddf645747be.jpg.296x216.jpg', '景杉小三居 价格合适 业主靠谱 随时看房 随时签约', 'ParkTower景杉  | 3室2厅 | 96.97平米 | 南 | 其他', '高楼层(共18层)板楼  -  中新生态城', '185万', '单价19079元/平米')
('https://image1.ljcdn.com/120000-inspection/a15cfa89-329b-4dcf-9905-4cb92deb4b31.JPG.296x216.jpg', '首创康桥郡 洋房两室  采光好 毛坯可装修 看房谈价', '首创康桥郡  | 2室1厅 | 95.05平米 | 南 北 | 毛坯', '低楼层(共6层)板楼  -  中新生态城', '208万', '单价21884元/平米')
('https://image1.ljcdn.com/120000-inspection/d01b52e1-9dab-4c6f-b2c3-a4b15754bc2d.jpg.296x216.jpg', '鲲贝南向精装一室一厅 赠送六平米阳台', '世茂鲲贝园  | 1室1厅 | 66.75平米 | 南 | 精装', '低楼层(共11层)板楼  -  中新生态城', '130万', '单价19476元/平米')
('https://image1.ljcdn.com/120000-inspection/74c7aedf-4d55-4597-9cbe-6244b8f1de11.jpg.296x216.jpg', '生态城万科锦庐 品质小区交通便利 小区环境 适合居住', '万科锦庐  | 2室2厅 | 90.18平米 | 南 | 其他', '高楼层(共17层)板楼  -  中新生态城', '220万', '单价24396元/平米')
('https://image1.ljcdn.com/120000-inspection/58a5824e-f82f-488f-b6ba-cea414401723.jpg.296x216.jpg', '美林园精装修南北通透三居室全天采光', '美林园  | 3室2厅 | 129.13平米 | 南 北 | 其他', '中楼层(共14层)板楼  -  中新生态城', '245万', '单价18974元/平米')
('https://image1.ljcdn.com/120000-inspection/85b9fd8e-f405-4797-afb7-4ee8ff09bc11.jpg.296x216.jpg', '世茂鲲玉园一居 满五年 楼层好采光好 前后不临街', '鲲玉园  | 1室1厅 | 74.05平米 | 南 | 其他', '高楼层(共11层)板楼  -  中新生态城', '135万', '单价18231元/平米')
('https://image1.ljcdn.com/120000-inspection/471fbd4c-b40a-480a-a263-38f061ea1d83.jpg.296x216.jpg', '景杉园 精装修自住全阳两居 中间楼层 采光好', 'ParkTower景杉  | 2室2厅 | 81.33平米 | 南 | 其他', '低楼层(共23层)板楼  -  中新生态城', '168万', '单价20657元/平米')
('https://image1.ljcdn.com/120000-inspection/c1b1c339-dffe-4554-84ab-d250d16bfe47.jpg.296x216.jpg', '可做婚房 精装三居 南北通透  有车位', '万通生态城新新家园  | 2室2厅 | 102.06平米 | 南 北 | 精装', '低楼层(共6层)板楼  -  中新生态城', '235万', '单价23026元/平米')
('https://image1.ljcdn.com/120000-inspection/98d90ed0-def2-49ce-8bc5-ff296105115f.jpg.296x216.jpg', '生态城万科锦庐 品质小区交通便利 小区环境 适合居住', '万科锦庐  | 2室1厅 | 92.67平米 | 南 | 其他', '高楼层(共17层)暂无数据  -  中新生态城', '205万', '单价22122元/平米')
('https://image1.ljcdn.com/120000-inspection/52fa7117-f32b-4fb3-86a5-802c4c3d449b.jpg.296x216.jpg', '众美青城 洋房 南北通透精装两室  无贷款  满两年', '众美青城  | 2室2厅 | 87.78平米 | 南 北 | 精装', '低楼层(共9层)板楼  -  中新生态城', '192万', '单价21873元/平米')
('https://image1.ljcdn.com/120000-inspection/02710bb5-ebcd-4ce3-8536-abe4cd39ae85.jpg.296x216.jpg', '前进里 4楼 简装一室户型格局 采光充足，前后无遮挡。', '前进里  | 1室1厅 | 36.68平米 | 东 | 其他 | 无电梯', '中楼层(共6层)暂无数据  -  大港', '34.8万', '单价9488元/平米')
('https://image1.ljcdn.com/120000-inspection/1e35cf20-dcc4-4703-ba62-9fcb894c3860.jpg.296x216.jpg', '世茂璟苑  洋房  小区门口  精装修  全明 三居室', '世茂璟苑  | 3室2厅 | 122.17平米 | 南 北 | 其他', '高楼层(共11层)板楼  -  中新生态城', '260万', '单价21282元/平米')
('https://image1.ljcdn.com/120000-inspection/81f5dbef-06dd-4e75-94d0-3e273ce92aeb.jpg.296x216.jpg', '中高层 南北通透三室  精装修  全明格局   满两年', '阿亚拉雅境  | 3室2厅 | 140.42平米 | 东 南 北 | 其他', '高楼层(共16层)板楼  -  中新生态城', '240万', '单价17092元/平米')
('https://image1.ljcdn.com/120000-inspection/b8708732-347f-43e9-906a-c8af046a9034.jpg.296x216.jpg', '宜禾红橡公园 3室2厅 415万', '宜禾红橡公园  | 3室2厅 | 133.88平米 | 南 北 | 其他', '低楼层(共8层)暂无数据  -  中新生态城', '415万', '单价30998元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload853c6c0d-a2f1-44a0-a785-965622e3802d.JPG.296x216.jpg', '联排别墅 客厅挑空 前后带院 交通便利', '世茂璟苑   | 联排别墅 | 3室2厅 | 139.01平米 | 南 北 | 其他', '4层暂无数据  -  中新生态城', '380万', '单价27337元/平米')
('https://image1.ljcdn.com/120000-inspection/d4dfb9c7-d946-4f9d-83da-fcb789ff3fe3.jpg.296x216.jpg', '万科海港城 2室1厅 170万', '万科海港城  | 2室1厅 | 88.84平米 | 南 北 | 其他 | 有电梯', '中楼层(共30层)板楼  -  滨海其它', '170万', '单价19136元/平米')
('https://image1.ljcdn.com/120000-inspection/dd287a86-3ccb-46bb-b164-d4b2e08e19ae.jpg.296x216.jpg', '世茂鲲玺园精装两居，采光好 视野好。', '世茂鲲玺园  | 2室2厅 | 100.31平米 | 南 北 | 其他', '中楼层(共18层)板楼  -  中新生态城', '200万', '单价19939元/平米')
('https://image1.ljcdn.com/120000-inspection/3c7d2f74-e75d-4d31-97d2-d5b0dbbe15b1.jpg.296x216.jpg', '首玺 4室2厅 390万', '首玺  | 4室2厅 | 176.58平米 | 南 北 | 精装', '中楼层(共11层)板楼  -  中新生态城', '390万', '单价22087元/平米')
('https://image1.ljcdn.com/120000-inspection/12784f16-0d2a-4db0-b310-74afe6fb8ae2.JPG.296x216.jpg', '万科海港城三期 全阳户型 中间楼层 视野开阔', '万科海港城  | 2室1厅 | 88.24平米 | 南 | 精装', '高楼层(共24层)板楼  -  滨海其它', '160万', '单价18133元/平米')
('https://image1.ljcdn.com/120000-inspection/84b6e98d-8042-4ede-9bb0-31d27dcb525b.jpg.296x216.jpg', '双威悦馨苑 高楼层大三居室  大平米 采光视野好', '双威悦馨苑  | 3室2厅 | 173.74平米 | 南 北 | 简装', '高楼层(共19层)暂无数据  -  中新生态城', '290万', '单价16692元/平米')
('https://image1.ljcdn.com/120000-inspection/ad2a2931-95d5-4f2d-9640-3f4261069c26.jpg.296x216.jpg', '世茂璟苑 清水毛坯房 南北通透三居室 双明卫', '世茂璟苑  | 3室2厅 | 100.78平米 | 南 北 | 其他', '高楼层(共18层)板楼  -  中新生态城', '192万', '单价19052元/平米')
('https://image1.ljcdn.com/120000-inspection/56eb50d2-5e62-4146-a155-d254152f497b.JPG.296x216.jpg', '万科海港城 精装修 全阳户型  交通便利', '万科海港城  | 2室2厅 | 90.01平米 | 南 | 精装 | 有电梯', '高楼层(共32层)板楼  -  滨海其它', '180万', '单价19998元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload4c90e007-2c40-4489-8d4b-98e86a931a84.JPG.296x216.jpg', '此房视野开阔 11层到顶洋房 万科项目 封闭式管理', '万科东海岸  | 3室2厅 | 90.34平米 | 南 北 | 精装', '低楼层(共26层)板楼  -  滨海其它', '116万', '单价12841元/平米')
('https://image1.ljcdn.com/120000-inspection/abbe65b1-f7b1-4de2-b049-20c275cd79e8.jpg.296x216.jpg', '滨海新区 70年大产权 无户口 产权清晰  双阳两室', '华福小区  | 2室1厅 | 59.41平米 | 南 | 其他', '中楼层(共4层)暂无数据  -  大港', '27万', '单价4545元/平米')
('https://image1.ljcdn.com/120000-inspection/19575606-69da-4aa6-a9b6-bc3fea012006.jpg.296x216.jpg', '泰安里小区通透两居室带装修 花园社区', '泰安里  | 2室1厅 | 93.83平米 | 南 北 | 其他', '低楼层(共11层)暂无数据  -  汉沽', '85万', '单价9059元/平米')
('https://image1.ljcdn.com/120000-inspection/0aadb7ae-4aaa-44ed-9a89-a55f3d78cfae.JPG.296x216.jpg', '海港城清水港湾  精装通透两室 带小院 欢迎看房', '万科海港城  | 2室1厅 | 82.86平米 | 南 北 | 其他', '低楼层(共24层)板楼  -  滨海其它', '240万', '单价28965元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploaddbfae9f2-c6ee-4912-b7c9-6b782b8639a8.JPG.296x216.jpg', '生态城首创康桥郡 电梯洋房 一楼带院 带地下室', '首创康桥郡  | 3室2厅 | 140.89平米 | 南 北 | 毛坯', '低楼层(共7层)板楼  -  中新生态城', '405万', '单价28746元/平米')
('https://image1.ljcdn.com/120000-inspection/f083aae2-1c89-429c-8376-1ab5b56f8a28.jpg.296x216.jpg', '泰达星海湾 新颖小区 配套完善 环境居住适宜', '泰达星海湾  | 3室1厅 | 97.03平米 | 南 北 | 简装', '中楼层(共18层)板楼  -  滨海其它', '97万', '单价9997元/平米')
('', '挨着湿地公园 六合里 4楼 出行方便 环境不错', '六合里(大港区)  | 2室1厅 | 67.32平米 | 东 西 | 其他 | 无电梯', '中楼层(共6层)暂无数据  -  大港', '45万', '单价6685元/平米')
('https://image1.ljcdn.com/120000-inspection/ec61b7ca-3feb-4983-b07d-e76a16aa7807.jpg.296x216.jpg', '九龙里小两居室南北向三层单价总价都合适', '九龙里  | 2室1厅 | 51.11平米 | 南 北 | 毛坯', '低楼层(共3层)暂无数据  -  汉沽', '46万', '单价9001元/平米')
('https://image1.ljcdn.com/120000-inspection/2d507808-5f9b-4c14-9cc0-eec15002e05b.jpg.296x216.jpg', '业主精装修没住过人  南北通透两居室', '首创康桥郡  | 2室2厅 | 95.05平米 | 南 北 | 其他', '中楼层(共6层)板楼  -  中新生态城', '235万', '单价24724元/平米')
('https://image1.ljcdn.com/120000-inspection/a1e8ec39-58ab-4e78-a594-3654f909a568.jpg.296x216.jpg', '万通生态城新新家园 万科物业 南北通透三室 3A级小区', '万通生态城新新家园  | 3室2厅 | 146.89平米 | 南 北 | 精装', '中楼层(共17层)板楼  -  中新生态城', '325万', '单价22126元/平米')
('https://image1.ljcdn.com/120000-inspection/02efd66d-f8da-47a7-8dea-f5f867d28738.jpg.296x216.jpg', '合生君景湾 南北通透 不临街 精装修', '合生君景湾  | 3室2厅 | 154.11平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)板楼  -  滨海其它', '280万', '单价18169元/平米')
('', '世纪嘉园 2室1厅 89万', '世纪嘉园  | 2室1厅 | 89.48平米 | 南 北 | 其他', '低楼层(共1层)暂无数据  -  大港', '89万', '单价9947元/平米')
('https://image1.ljcdn.com/120000-inspection/3d5eaaaf-d8a8-47c5-abf7-be73a46c29b1.JPG.296x216.jpg', '世茂生态城 南北通透三室  赠送露台和车位 未入住过', '世茂鲲贝园  | 3室2厅 | 144.17平米 | 南 北 | 精装', '高楼层(共24层)板楼  -  中新生态城', '246万', '单价17064元/平米')
('https://image1.ljcdn.com/120000-inspection/60461276-3f67-4626-93cd-84a45beee529.jpg.296x216.jpg', '中新生态城 吉宝 季景华庭 业主靠谱看房有钥匙', '吉宝季景华庭  | 2室2厅 | 106.18平米 | 南 北 | 其他', '低楼层(共15层)板楼  -  中新生态城', '230万', '单价21662元/平米')
('https://image1.ljcdn.com/120000-inspection/7a4100aa-fc3a-4e1a-a2bd-f2134f644fc5.jpg.296x216.jpg', '高楼层，风景好，南北通透，采光充足', '阿亚拉雅境  | 3室2厅 | 133.28平米 | 南 北 | 其他 | 有电梯', '高楼层(共16层)板楼  -  中新生态城', '260万', '单价19508元/平米')
('https://image1.ljcdn.com/120000-inspection/441a6c66-70aa-48be-a9f0-e0b772adad88.jpg.296x216.jpg', '中新生态城 宝龙城 精装两居室', '宝龙城  | 2室1厅 | 79.45平米 | 南 北 | 其他', '低楼层(共11层)板楼  -  中新生态城', '141万', '单价17748元/平米')
('', '学仕府全南两居室，花园社区，出行方便，', '学仕府花园  | 2室1厅 | 91平米 | 南 | 其他', '低楼层(共27层)板楼  -  汉沽', '91万', '单价10000元/平米')
('https://image1.ljcdn.com/120000-inspection/2d0739d6-1008-4a95-8447-ca68760227ed.jpg.296x216.jpg', '中新生态城 首玺园大三居带书房 精装南北通透挂西窗', '首玺  | 3室2厅 | 157.14平米 | 南 北 | 其他', '中楼层(共11层)板楼  -  中新生态城', '275万', '单价17501元/平米')
('https://image1.ljcdn.com/120000-inspection/e63b02a9-a07a-4bb8-a196-a81b3a970a9b.jpg.296x216.jpg', '宜禾红橡公园 2室1厅 200万', '宜禾红橡公园  | 2室1厅 | 82.65平米 | 南 | 其他', '低楼层(共16层)板楼  -  中新生态城', '200万', '单价24199元/平米')
('https://image1.ljcdn.com/120000-inspection/dc541e10-a478-4ce0-aefc-ceac80ef03e5.jpg.296x216.jpg', '全南两居室，保持的很好房子收拾的很干净', '世茂鲲玺园  | 2室2厅 | 93.93平米 | 南 | 其他', '中楼层(共24层)板楼  -  中新生态城', '200万', '单价21293元/平米')
('https://image1.ljcdn.com/120000-inspection/b00ef5f1-89c0-45e9-945c-8ca4b71fa561.JPG.296x216.jpg', '万科东海岸  精装两居室  采光视野很美丽', '万科东海岸  | 2室1厅 | 89.12平米 | 南 | 其他', '高楼层(共26层)板楼  -  滨海其它', '120万', '单价13465元/平米')
('', '春港花园 二楼精装修 大两室 标准H户型', '春港花园  | 2室1厅 | 129.46平米 | 南 北 | 其他 | 无电梯', '中楼层(共4层)暂无数据  -  大港', '165万', '单价12746元/平米')
('https://image1.ljcdn.com/120000-inspection/c7ac43b4-e5ad-44f0-afab-b111cc59bb08.jpg.296x216.jpg', '碧桂园的观景房，中高楼层，新房精装修。', '碧桂园滨海城  | 2室1厅 | 91.23平米 | 南 | 精装 | 有电梯', '高楼层(共18层)板楼  -  中新生态城', '157万', '单价17210元/平米')
('https://image1.ljcdn.com/120000-inspection/91f2d302-9904-440f-88da-2a507f9279d3.jpg.296x216.jpg', '生态城 季景华庭有游泳池健身馆。无贷款可随时过户', '吉宝季景华庭  | 1室1厅 | 78.95平米 | 南 | 其他', '低楼层(共15层)板楼  -  中新生态城', '138万', '单价17480元/平米')
('https://image1.ljcdn.com/120000-inspection/063a5c6b-6437-438d-9656-9777c7823755.jpg.296x216.jpg', '阿亚拉雅境 婚房装修 采光好 视野好', '阿亚拉雅境  | 2室2厅 | 118.51平米 | 南 | 精装', '中楼层(共16层)板楼  -  中新生态城', '225万', '单价18986元/平米')
('https://image1.ljcdn.com/120000-inspection/b466b224-e65a-4967-a9c6-426bd6fe6c16.jpg.296x216.jpg', '中新生态城中.美青城里的洋房，精装三居室', '众美青城  | 3室2厅 | 126.14平米 | 南 北 | 其他', '高楼层(共8层)暂无数据  -  中新生态城', '280万', '单价22198元/平米')
('', '西运小区 2室1厅 30万', '西运小区  | 2室1厅 | 65.12平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  大港', '30万', '单价4607元/平米')
('https://image1.ljcdn.com/120000-inspection/b0bfb1c3-ac9a-4e6c-8ab9-2c6d058fee1e.jpg.296x216.jpg', '世茂一期 南北通透 精装三室  高层视野宽阔 采光好', '鲲玉园  | 3室2厅 | 141.95平米 | 南 北 | 精装', '高楼层(共24层)板楼  -  中新生态城', '225万', '单价15851元/平米')
('https://image1.ljcdn.com/120000-inspection/9904e300-b236-4ce2-9471-56cffc6cfb57.jpg.296x216.jpg', '世茂鲲玺园 2室2厅 178万', '世茂鲲玺园  | 2室2厅 | 88.8平米 | 南 | 其他', '高楼层(共18层)板楼  -  中新生态城', '178万', '单价20046元/平米')
('https://image1.ljcdn.com/120000-inspection/63adc7c4-0289-4b68-9969-7e1be8429f00.jpg.296x216.jpg', '中新生态城 首创红树湾花园 看房方便 户型方正', '红树湾花园  | 3室2厅 | 110.86平米 | 南 北 | 精装', '低楼层(共25层)暂无数据  -  中新生态城', '235万', '单价21198元/平米')
('https://image1.ljcdn.com/120000-inspection/700d62a7-e22b-472c-b166-b2721db75bd8.jpg.296x216.jpg', '阿亚拉雅境 三居室 精装修 带家具家电', '阿亚拉雅境  | 3室2厅 | 133.12平米 | 南 北 | 其他', '中楼层(共18层)板楼  -  中新生态城', '285万', '单价21410元/平米')
('', '曙光里 3室1厅 110万', '曙光里  | 3室1厅 | 123.72平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)暂无数据  -  大港', '110万', '单价8892元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload2e285561-4198-4c24-9119-ee3645d146b0.jpg.296x216.jpg', '泰达星海湾 两室一厅 小区环境干净舒适 适合居住', '泰达星海湾  | 2室1厅 | 84.43平米 | 南 北 | 精装 | 有电梯', '中楼层(共9层)板楼  -  滨海其它', '90万', '单价10660元/平米')
('https://image1.ljcdn.com/120000-inspection/ecc32ab9-e3a1-422f-83b4-34df43b4e38c.jpg.296x216.jpg', '中新生态城 众美青城 南北通透三居室 看房随时 随时签', '众美青城  | 3室2厅 | 104.48平米 | 南 北 | 其他', '中楼层(共9层)暂无数据  -  中新生态城', '230万', '单价22014元/平米')
('https://image1.ljcdn.com/120000-inspection/94b8bb64-2b13-467a-8fa3-6dc2b1c6b297.jpg.296x216.jpg', '宜禾美林园 精装两居室 南北通透 三社区', '美林园  | 2室2厅 | 100.01平米 | 南 北 | 其他', '中楼层(共16层)板楼  -  中新生态城', '200万', '单价19999元/平米')
('', '振业里 2室1厅 56万', '振业里  | 2室1厅 | 61.04平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  大港', '56万', '单价9175元/平米')
('https://image1.ljcdn.com/120000-inspection/e4da1713-7e27-401b-a140-55cea36e0eb5.jpg.296x216.jpg', '70年大产权 安泰小区 2楼 双阳两室 南北通透 采光好', '安泰小区  | 2室1厅 | 63.53平米 | 南 北 | 简装', '中楼层(共5层)暂无数据  -  大港', '25万', '单价3936元/平米')
('https://image1.ljcdn.com/120000-inspection/abab64f5-c4d3-40c7-9c45-a02a959450c7.jpg.296x216.jpg', '吉宝季景华庭 精装一居室 全明户型 一层看房方便', '吉宝季景华庭  | 1室1厅 | 56.47平米 | 南 | 其他', '低楼层(共17层)板楼  -  中新生态城', '132万', '单价23376元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload922d278b-b1bc-4d30-8fd2-293cfcce1122.jpg.296x216.jpg', '业主诚意卖，价格有商量，钥匙房，看房方便', '泰达星海湾  | 2室1厅 | 85.79平米 | 南 北 | 毛坯', '中楼层(共6层)板楼  -  滨海其它', '85万', '单价9908元/平米')
('https://image1.ljcdn.com/120000-inspection/d0ed1eba-e7e0-43f5-b18e-b6a35371f9b4.jpg.296x216.jpg', '万通生态城新新家园中高楼层双通透三居两卫装修好', '万通生态城新新家园  | 3室2厅 | 144.74平米 | 南 西 北 | 精装', '中楼层(共18层)板楼  -  中新生态城', '355万', '单价24527元/平米')
('', '世纪花园 2室1厅 45万', '世纪花园  | 2室1厅 | 62.04平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  大港', '45万', '单价7254元/平米')
('https://image1.ljcdn.com/120000-inspection/018ef364-7e17-44c5-b1f6-41f2a8121d0d.jpg.296x216.jpg', '泰达星海湾   精装两室  看房方便', '泰达星海湾  | 2室1厅 | 83.07平米 | 南 北 | 精装', '中楼层(共6层)板楼  -  滨海其它', '85万', '单价10233元/平米')
('https://image1.ljcdn.com/120000-inspection/24276cf5-76d7-4bf6-baee-a11216674cc3.jpg.296x216.jpg', '远雄兰苑 中间楼层 采光好 业主诚心出售', '远雄兰苑  | 1室1厅 | 81.73平米 | 南 | 其他', '中楼层(共17层)板楼  -  中新生态城', '170万', '单价20801元/平米')
