('https://image1.ljcdn.com/440300-inspection/test-b0269906-4a14-4b88-a5c7-bf989a5184ec.png.296x216.jpg', '中海康城满五年且唯一住房，南向精装保养好，可自赎楼', '中海康城国际一期  | 3室2厅 | 87.26平米 | 西南 | 其他 | 有电梯', '中楼层(共30层)2011年建板楼  -  大运新城', '350万', '单价40111元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b0a1fc21-26d6-4645-b386-e8ed593f7f34.png.296x216.jpg', '标准厅出三房  交通便利  税费少', '中海康城国际一期  | 3室1厅 | 86.26平米 | 西北 | 其他 | 有电梯', '高楼层(共32层)2011年建板楼  -  大运新城', '340万', '单价39416元/平米')
('https://image1.ljcdn.com/440300-inspection/test-fbefe4f8-aadd-4839-832d-7089e4b35b14.png.296x216.jpg', '5号环中线坂田站A出口 东南朝向三房', '珠江旭景佳园  | 3室2厅 | 92.45平米 | 东南 | 精装 | 有电梯', '中楼层(共11层)2007年建板塔结合  -  坂田', '430万', '单价46512元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e5f4ebda-eff0-419b-b53f-c04858c5d0ab.png.296x216.jpg', '万科公园里二期 3室2厅 420万', '万科公园里二期  | 3室2厅 | 87.79平米 | 东北 | 其他 | 有电梯', '低楼层(共32层)2014年建板塔结合  -  布吉南岭', '420万', '单价47842元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8c42fe3c-4671-43dd-a099-a632a6f2b8d2.png.296x216.jpg', '佳兆业城市广场，小三房，总价低，保养好，厅出阳台', '佳兆业城市广场三期  | 3室2厅 | 79.14平米 | 东南 | 精装', '低楼层(共45层)2015年建板塔结合  -  坂田', '460万', '单价58125元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2dd074ff-7634-4c36-9887-cacfe74d7be7.png.296x216.jpg', '远洋新干线一期 2室1厅 185万', '远洋新干线一期  | 2室1厅 | 59.07平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2015年建板塔结合  -  龙岗中心城', '185万', '单价31319元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload06ceedf6-d686-42e6-8696-09f00cd5a96a.jpg.296x216.jpg', '金地名峰精装3+1房，高层朝南观山景北看花园 安静宜居', '金地名峰  | 3室2厅 | 89.36平米 | 南 北 | 精装 | 有电梯', '中楼层(共30层)2014年建塔楼  -  龙岗宝荷', '375万', '单价41966元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b6dbf7c2-d2a8-4f4c-aafd-6e4025873c37.png.296x216.jpg', '阳光花园电梯三房，户型通透实用，业主诚心卖', '阳光花园  | 3室1厅 | 118.72平米 | 南 | 其他 | 有电梯', '高楼层(共31层)2003年建板塔结合  -  布吉街', '430万', '单价36220元/平米')
('https://image1.ljcdn.com/440300-inspection/test-291aa24c-ca70-498d-b0fb-1ab2fdbb8f12.png.296x216.jpg', '岸上林居 4室2厅 340万', '岸上林居  | 4室2厅 | 81.16平米 | 北 | 精装 | 有电梯', '中楼层(共33层)2015年建板塔结合  -  龙岗中心城', '340万', '单价41893元/平米')
('https://image1.ljcdn.com/440300-inspection/92f3bd72-7aa0-444a-89d5-bdbbff4ecada.jpg.296x216.jpg', '满五年唯一，精装修，税费少，诚心出售，看房方便。', '东方御花园  | 4室2厅 | 147.97平米 | 东南 | 精装 | 有电梯', '中楼层(共18层)2006年建板塔结合  -  龙岗中心城', '580万', '单价39198元/平米')
('https://image1.ljcdn.com/440300-inspection/test-47367478-286c-4e24-b701-704d3015d63b.png.296x216.jpg', '荣超花园 2室2厅 273万', '荣超花园  | 2室2厅 | 75.67平米 | 东南 南 | 其他 | 无电梯', '中楼层(共7层)2000年建板塔结合  -  布吉关', '273万', '单价36078元/平米')
('https://image1.ljcdn.com/440300-inspection/test-12b93e36-d24f-4fa1-b41a-db803afe84ca.png.296x216.jpg', '没有什么能够阻挡，你对华业玫瑰的向往产权70年', '华业玫瑰郡  | 1室0厅 | 26.37平米 | 西南 | 精装 | 有电梯', '中楼层(共18层)2010年建塔楼  -  龙岗中心城', '100万', '单价37922元/平米')
('https://image1.ljcdn.com/440300-inspection/test-9c4775e3-d15d-42b5-bbce-7daf9ed9a122.png.296x216.jpg', '水晶之城 3室2厅 290万', '水晶之城  | 3室2厅 | 77.87平米 | 东 | 其他 | 无电梯', '低楼层(共6层)2004年建板塔结合  -  横岗', '290万', '单价37242元/平米')
('https://image1.ljcdn.com/440300-inspection/1ccd306b-f1f2-4e25-aa6d-925daa230c92.jpg.296x216.jpg', '南北对流三房，业的换房诚心出售，保养好', '万科里城  | 3室2厅 | 89.13平米 | 东南 | 精装 | 有电梯', '低楼层(共26层)2011年建板塔结合  -  坂田', '575万', '单价64513元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e8450955-7eff-4af5-b35e-076293172e71.png.296x216.jpg', '万科麓城三期精装三房视野开阔业主诚心出售', '万科麓城三期  | 3室2厅 | 88.43平米 | 南 | 其他 | 有电梯', '低楼层(共39层)2017年建板塔结合  -  布吉水径', '490万', '单价55412元/平米')
('https://image1.ljcdn.com/440300-inspection/test-0c9c7328-a61e-4f7c-a8a6-da0d7bfe63eb.png.296x216.jpg', '大芬 怡康家园 沃尔玛 交通便利 配套齐全', '怡康家园  | 2室1厅 | 51.08平米 | 西北 | 其他 | 有电梯', '高楼层(共16层)2006年建板塔结合  -  布吉大芬', '230万', '单价45028元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c41f285b-6b11-4c64-a846-8347118ac89c.png.296x216.jpg', '中加名苑 满5年唯一 住家装修', '中加名园  | 3室2厅 | 76.15平米 | 东南 | 其他 | 无电梯', '中楼层(共7层)2004年建板塔结合  -  布吉关', '330万', '单价43336元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7fcc5ee7-eb9b-4374-bfcc-c92a6aa37711.png.296x216.jpg', '茵悦之生花园二期 2室1厅 315万', '茵悦之生花园二期  | 2室1厅 | 75.07平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2005年建板塔结合  -  布吉水径', '315万', '单价41961元/平米')
('https://image1.ljcdn.com/440300-inspection/dc30eb18-f634-466d-b55f-edf3c728626d.jpg.296x216.jpg', '水晶之城 6室2厅 420万', '水晶之城  | 6室2厅 | 72.96平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2004年建板塔结合  -  横岗', '420万', '单价57566元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ef098b51-96b4-4ba8-adf5-860d64b8e181.png.296x216.jpg', '万象天成 两房可改三房  满两年 配套成熟 交通便利', '万象天成  | 2室1厅 | 77.43平米 | 南 西 | 简装 | 有电梯', '高楼层(共28层)2009年建板塔结合  -  龙岗中心城', '255万', '单价32933元/平米')
('https://image1.ljcdn.com/440300-inspection/90c2a31b-91a7-4bac-81bc-40cd51512081.jpg.296x216.jpg', '距华侨城项目20米 地铁口 南北通 别墅洋房 满五唯一', '十二橡树庄园二期  | 5室1厅 | 172.8平米 | 东南 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  坂田', '910万', '单价52663元/平米')
('https://image1.ljcdn.com/440300-inspection/test-9fdda91e-da35-4f6a-83c8-a61d5688b898.png.296x216.jpg', '龙岗万科隔壁风临域标准4房可改5房。', '风临域  | 4室2厅 | 113.13平米 | 南 北 | 简装 | 有电梯', '高楼层(共17层)2009年建板塔结合  -  龙岗中心城', '499万', '单价44109元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d8989ac2-0602-47dd-8f6e-4e4a9b6544a3.png.296x216.jpg', '龙珠花园 2室1厅 225万', '龙珠花园  | 2室1厅 | 58.47平米 | 东 | 简装 | 有电梯', '低楼层(共30层)1997年建板塔结合  -  布吉关', '225万', '单价38482元/平米')
('https://image1.ljcdn.com/440300-inspection/test-6616faf5-f7f3-415c-aeb4-12dd5dbb375c.png.296x216.jpg', '汇龙天下 标准三房两卫 带35平露台 满五年 红本在手', '汇龙天下  | 3室1厅 | 89.81平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2011年建板塔结合  -  龙岗中心城', '315万', '单价35075元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a8a10463-20e0-41b9-bef0-35d07b25a234.png.296x216.jpg', '上水径丽湖花园。厅出阳台看花园东南朝向，电梯大三房', '丽湖花园三期  | 3室2厅 | 92.99平米 | 东 | 精装 | 有电梯', '中楼层(共18层)2000年建板塔结合  -  布吉水径', '335万', '单价36026元/平米')
('https://image1.ljcdn.com/440300-inspection/test-5807caf4-a4ea-415b-a410-2a7501603faf.png.296x216.jpg', '中海怡翠山庄方正两房 东南看花园 业主急售 价格面谈', '中海怡翠山庄三期  | 2室1厅 | 71.82平米 | 东南 | 其他 | 无电梯', '中楼层(共5层)2001年建板楼  -  布吉水径', '285万', '单价39683元/平米')
('https://image1.ljcdn.com/440300-inspection/test-5486e061-5b1f-4a71-8a19-c8bc41a6ac61.png.296x216.jpg', '万科二期全新精装3房 朝南看花园安静 楼层高采光好', '万科天誉二期  | 3室2厅 | 87.29平米 | 西南 | 其他 | 有电梯', '中楼层(共40层)2017年建板塔结合  -  龙岗中心城', '436万', '单价49949元/平米')
('https://image1.ljcdn.com/440300-inspection/test-05cde9ff-33ba-4acf-a31d-d403d338d9e9.png.296x216.jpg', '东方明珠城 2房可以改3房 业主自住 万科里商圈+红立方', '东方明珠城  | 2室1厅 | 70.37平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2007年建板塔结合  -  龙岗中心城', '273万', '单价38795元/平米')
('https://image1.ljcdn.com/440300-inspection/test-867fa56e-9dc0-4fef-9fc4-3066576dc420.png.296x216.jpg', '坂田地铁口 精装电梯大三房 户型方正 正南向安静舒适', '绿怡居  | 3室1厅 | 100.7平米 | 东南 | 其他 | 有电梯', '中楼层(共23层)2003年建板塔结合  -  坂田', '380万', '单价37736元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8b01a4c6-d047-4e9f-bfe9-080ba662eb81.png.296x216.jpg', '新上房源 南北向大三房 带23.4平露台 位置安静', '万科四季花城一期  | 3室2厅 | 98.49平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2000年建板楼  -  坂田', '488万', '单价49549元/平米')
('https://image1.ljcdn.com/440300-inspection/test-55faedd0-436f-4e6b-88a0-0c5d52d52cc1.png.296x216.jpg', '远洋新干线两房 带装修公寓 付五成', '远洋新干线一期  | 2室1厅 | 48.58平米 | 北 | 其他 | 有电梯', '高楼层(共32层)2014年建板塔结合  -  龙岗中心城', '133万', '单价27378元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8c576bab-915c-4048-9acd-8286509d776c.png.296x216.jpg', '佳兆业水岸新都 4室2厅 335万', '佳兆业水岸新都  | 4室2厅 | 124.49平米 | 东 | 其他 | 有电梯', '高楼层(共26层)2007年建塔楼  -  龙岗双龙', '335万', '单价26910元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f3436053-2527-4016-98c8-d46a42ed7c13.png.296x216.jpg', '满五唯一，东南朝向，宜居两房，安静通风', '锦冠华城  | 2室1厅 | 73.62平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2003年建板塔结合  -  横岗', '268万', '单价36404元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f65ae868-b384-42b4-8285-aea48036f9e8.png.296x216.jpg', '布吉木棉湾东方半岛花园电梯方正实用大2房，东南向', '东方半岛花园A区  | 2室2厅 | 85.34平米 | 东南 | 其他 | 有电梯', '低楼层(共11层)2000年建板塔结合  -  布吉大芬', '286万', '单价33514元/平米')
('https://image1.ljcdn.com/440300-inspection/aacdaed6-ca77-48e0-9933-7afa4f74ab9b.jpg.296x216.jpg', '东方明珠城 3室2厅 340万', '东方明珠城  | 3室2厅 | 93.82平米 | 西北 | 其他 | 有电梯', '低楼层(共32层)2007年建板塔结合  -  龙岗中心城', '340万', '单价36240元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8e1e26cf-28c6-4b00-8f83-2ee0455c2239.png.296x216.jpg', '万科公园里二期 三房两厅 户型方正 高实用居家户型', '万科公园里二期  | 3室2厅 | 78.41平米 | 东南 | 精装 | 有电梯', '高楼层(共32层)2014年建板塔结合  -  布吉南岭', '380万', '单价48464元/平米')
('https://image1.ljcdn.com/440300-inspection/7e9d4b54-d606-4ef1-aa18-0785e75b7fe9.jpg.296x216.jpg', '万科翰邻城  南北通透四房  高楼层采光视野好', '万科翰邻城  | 4室2厅 | 88.29平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)2011年建塔楼  -  龙岗中心城', '488万', '单价55273元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8829760f-78b1-411b-acc9-2df2ac047818.png.296x216.jpg', '旭景二期2+1房 满五年 高楼层', '珠江旭景佳园  | 2室1厅 | 76.58平米 | 西北 | 其他 | 有电梯', '高楼层(共24层)2008年建板塔结合  -  坂田', '360万', '单价47010元/平米')
('https://image1.ljcdn.com/440300-inspection/test-34b3e820-9baf-4d38-8bc2-31d572914b9a.png.296x216.jpg', '万象天成 2室1厅 210万', '万象天成  | 2室1厅 | 53.82平米 | 东南 南 | 精装 | 有电梯', '高楼层(共24层)2010年建板塔结合  -  龙岗中心城', '210万', '单价39019元/平米')
('https://image1.ljcdn.com/440300-inspection/c8b42f71-e0db-417e-9a0c-e9da942a1f9d.jpg.296x216.jpg', '坂田地铁口大三房，赠送150平大露台', '珠江旭景佳园  | 3室2厅 | 125.58平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2007年建板塔结合  -  坂田', '666万', '单价53034元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2b58e228-8252-42b6-9d7f-0d5e6e4a238b.png.296x216.jpg', '锦龙名苑 配套成熟；交通便利；八仙岭公园', '锦龙名苑  | 2室1厅 | 47.49平米 | 东南 | 其他 | 有电梯', '低楼层(共9层)2008年建板塔结合  -  龙岗双龙', '175万', '单价36850元/平米')
('https://image1.ljcdn.com/440300-inspection/test-cf8f2bb8-6918-4cf3-b2b4-f34480e726bf.png.296x216.jpg', '阳光天健城 4室1厅 1050万', '阳光天健城  | 4室1厅 | 144.42平米 | 东 | 精装 | 有电梯', '低楼层(共29层)2010年建塔楼  -  大运新城', '1050万', '单价72705元/平米')
('https://image1.ljcdn.com/440300-inspection/test-562e20d2-1f76-40e3-bd7d-f9b8ff7e1335.png.296x216.jpg', '布吉颂雅苑 78平南向毛坯大两房可改3房 满五红本物业', '颂雅苑  | 2室2厅 | 78.33平米 | 南 | 毛坯 | 无电梯', '中楼层(共8层)2000年建板塔结合  -  布吉大芬', '250万', '单价31917元/平米')
('https://image1.ljcdn.com/440300-inspection/test-43d93932-1ca6-4c24-b4dc-f76c7aaeb986.png.296x216.jpg', '三期经典两房，明厨明卫，安静，万科物业。', '中海怡翠山庄三期  | 2室2厅 | 67.26平米 | 东南 | 精装 | 无电梯', '高楼层(共6层)2001年建板楼  -  布吉水径', '276万', '单价41035元/平米')
('https://image1.ljcdn.com/440300-inspection/test-eb3543ed-2e3c-4600-b71d-d129bc9b23b5.png.296x216.jpg', '远洋新干线   朝南毛坯三房    成熟配套新小区', '远洋新干线一期  | 3室2厅 | 80.33平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共32层)2014年建板塔结合  -  龙岗中心城', '335万', '单价41703元/平米')
('https://image1.ljcdn.com/440300-inspection/test-28b7989f-210b-4b09-8075-ddbc33c46ad5.png.296x216.jpg', '宇宏健康花城 3室1厅 435万', '宇宏健康花城  | 3室1厅 | 89.22平米 | 西 | 其他 | 有电梯', '低楼层(共33层)2016年建板塔结合  -  布吉大芬', '435万', '单价48756元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8356b702-9c74-43c6-90a3-03e55452150c.png.296x216.jpg', '满五唯一欠款少 可谈业主自己赎楼费用少业主诚心卖房', '振业峦山谷  | 2室2厅 | 89.79平米 | 北 | 简装 | 有电梯', '中楼层(共33层)2010年建塔楼  -  龙岗宝荷', '298万', '单价33189元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f0ad3822-f21e-4bf6-b712-10762ccb389b.png.296x216.jpg', '翠枫豪园 3室1厅 313万', '翠枫豪园  | 3室1厅 | 82.39平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2002年建板塔结合  -  布吉街', '313万', '单价37991元/平米')
('https://image1.ljcdn.com/440300-inspection/test-55794545-df57-4447-900c-28c0a2b619bc.png.296x216.jpg', '住家2房 看花园 精装修 红本在手 税费少 拎包即住', '怡康家园  | 2室2厅 | 54.32平米 | 西北 | 其他 | 有电梯', '高楼层(共16层)2006年建板塔结合  -  布吉大芬', '245万', '单价45104元/平米')
('https://image1.ljcdn.com/440300-inspection/76843168-b4c7-4d1f-8c7c-3f9888571db1.jpg.296x216.jpg', '半岛苑 布吉 满五年 大两房 背山望水 无遮挡 费用低', '半岛苑  | 3室2厅 | 77.3平米 | 南 | 简装 | 有电梯', '低楼层(共11层)2000年建板塔结合  -  布吉大芬', '260万', '单价33636元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2eff3981-73d5-4b34-b2d6-7c5fe7948cdd.png.296x216.jpg', '中海日辉台，电梯三房，小区中间位置，有钥匙随时可看', '中海日辉台  | 3室1厅 | 109.78平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2005年建塔楼  -  坂田', '520万', '单价47368元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e8593ffe-6e53-40b5-9210-708d0c75843f.png.296x216.jpg', 'THETOWN乐城 2室1厅 250万', 'THETOWN乐城  | 2室1厅 | 51.51平米 | 东北 | 精装 | 有电梯', '中楼层(共33层)2014年建塔楼  -  横岗', '250万', '单价48535元/平米')
('https://image1.ljcdn.com/440300-inspection/test-4a2f4bd4-530f-4021-9f87-05fdce5a206b.png.296x216.jpg', '楼下3万平米华润，红本在手，满五唯一，税费少保养好', '万科公园里一期  | 3室2厅 | 88.11平米 | 西北 | 精装 | 有电梯', '中楼层(共30层)2012年建板塔结合  -  布吉南岭', '410万', '单价46533元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d11f18d0-a39c-4efc-ac53-75945f361645.png.296x216.jpg', '吉星花园.大两房.满五年.红本在手.', '吉星花园  | 2室1厅 | 71.39平米 | 南 | 其他 | 无电梯', '高楼层(共8层)1998年建板楼  -  布吉关', '250万', '单价35019元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a3493bbd-38eb-409d-b3c7-fb9d17ccfe9f.png.296x216.jpg', '满2年 户型通透 客厅朝东南看花园 安静不吵', '万科天誉二期  | 4室2厅 | 150.88平米 | 东南 | 精装', '中楼层(共41层)2017年建暂无数据  -  龙岗中心城', '780万', '单价51697元/平米')
('https://image1.ljcdn.com/440300-inspection/test-56d3891c-1f4c-4ebe-9ae4-541b51cdfd46.png.296x216.jpg', 'THETOWN乐城 2室1厅 245万', 'THETOWN乐城  | 2室1厅 | 52.24平米 | 东南 | 其他 | 有电梯', '高楼层(共33层)2014年建塔楼  -  横岗', '245万', '单价46899元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2fbea7ab-99ed-4d54-ad6e-213730e3c50b.png.296x216.jpg', '缤纷世纪 1室1厅 86万', '缤纷世纪  | 1室1厅 | 33.49平米 | 东 | 其他 | 有电梯', '低楼层(共31层)2012年建塔楼  -  龙岗中心城', '86万', '单价25680元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3fe38fb6-8068-410a-a878-4e74892b42c0.png.296x216.jpg', '龙珠花园 3室1厅 275万', '龙珠花园  | 3室1厅 | 83.88平米 | 南 | 其他 | 有电梯', '低楼层(共29层)1998年建板塔结合  -  布吉关', '275万', '单价32785元/平米')
('https://image1.ljcdn.com/440300-inspection/test-abc6849c-8a06-4d82-8650-17ee8efc6ef6.png.296x216.jpg', '愉园新村 3室1厅 286万', '愉园新村  | 3室1厅 | 81.83平米 | 南 | 精装 | 无电梯', '低楼层(共7层)1997年建板塔结合  -  龙岗中心城', '286万', '单价34951元/平米')
('https://image1.ljcdn.com/440300-inspection/65dddb69-bf3f-4769-b599-7ce457ae27ca.jpg.296x216.jpg', '中加名园 3室1厅 390万', '中加名园  | 3室1厅 | 98.85平米 | 南 | 简装 | 有电梯', '低楼层(共12层)2002年建板塔结合  -  布吉关', '390万', '单价39454元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3a6205cc-ef5d-433f-8476-9b9929338179.png.296x216.jpg', '中兆花园 3室1厅 242万', '中兆花园  | 3室1厅 | 68.18平米 | 西北 | 其他 | 无电梯', '高楼层(共8层)2000年建塔楼  -  布吉大芬', '242万', '单价35495元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ff9a877a-373f-4b53-ba13-8cd1d0d608a0.png.296x216.jpg', '水晶之城 3室2厅 300万', '水晶之城  | 3室2厅 | 88.16平米 | 西南 | 简装 | 无电梯', '低楼层(共11层)2004年建板塔结合  -  横岗', '300万', '单价34030元/平米')
('https://image1.ljcdn.com/440300-inspection/test-0ee5b933-c1ea-4c4e-a643-bf679dac9f66.png.296x216.jpg', '中海康城国际一期 3室1厅 346万', '中海康城国际一期  | 3室1厅 | 86.24平米 | 北 | 其他 | 有电梯', '低楼层(共30层)2011年建板楼  -  大运新城', '346万', '单价40121元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload203c9b1c-0b11-461c-ac72-bdb05f0ce801.jpg.296x216.jpg', '龙岗华业玫瑰郡120平精装南北通大4房2卫大户型单本证', '华业玫瑰郡  | 4室2厅 | 120.01平米 | 南 | 精装 | 有电梯', '低楼层(共23层)2010年建塔楼  -  龙岗中心城', '480万', '单价39997元/平米')
('https://image1.ljcdn.com/440300-inspection/test-425505e8-c616-48a5-8bb8-9130fa03f108.png.296x216.jpg', '花城电梯四房，位置安静，装修保养好', '万科四季花城六期  | 4室2厅 | 125.72平米 | 西南 | 其他 | 有电梯', '中楼层(共9层)2002年建板塔结合  -  坂田', '638万', '单价50748元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3c467272-4501-4740-af14-55ffedb86d7e.png.296x216.jpg', '麟恒中心广场一期 2室1厅 300万', '麟恒中心广场一期  | 2室1厅 | 58.71平米 | 东 | 精装 | 有电梯', '高楼层(共30层)2014年建板楼  -  横岗', '300万', '单价51099元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8505e2c4-53ed-47d1-b182-87f8ce6e7e29.png.296x216.jpg', '荣德国际 精装两房 东南朝向 三阳台', '荣德SPACE  | 2室2厅 | 66.72平米 | 东南 | 精装', '中楼层(共26层)2016年建板塔结合  -  横岗', '220万', '单价32974元/平米')
('https://image1.ljcdn.com/440300-inspection/test-219016f3-a63d-4d39-b0c5-07b0e62a4e8b.png.296x216.jpg', '横岗信义锦绣花园小三房 采光好满两年', '信义锦绣花园  | 3室1厅 | 85.2平米 | 西北 | 其他 | 有电梯', '高楼层(共18层)2007年建板塔结合  -  横岗', '325万', '单价38146元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c025e077-7609-4e80-b365-f380aa21969d.png.296x216.jpg', '龙岗公园大地花园 精修2房 满五年 红本在手 税费少', '公园大地八期  | 2室2厅 | 78平米 | 南 | 精装 | 有电梯', '高楼层(共15层)2010年建板塔结合  -  龙岗中心城', '420万', '单价53847元/平米')
('https://image1.ljcdn.com/440300-inspection/546273a1-8525-44d5-9af0-916fa552f005.jpg.296x216.jpg', '灏景明苑 住家舒适，出行方便。', '灏景明苑  | 2室1厅 | 74.5平米 | 东北 | 简装 | 有电梯', '中楼层(共21层)2001年建塔楼  -  布吉街', '289万', '单价38792元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c36cdc50-ebc4-4c5a-9f5a-8859628705d6.png.296x216.jpg', '万科麓城一期精装三房朝东南 中楼层 采光通透 满二', '万科麓城一期  | 3室1厅 | 89.15平米 | 东南 | 精装 | 有电梯', '低楼层(共30层)2015年建板塔结合  -  布吉水径', '480万', '单价53842元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ec173b0f-dc67-46a8-a095-0c7cb0e3a34f.png.296x216.jpg', '满五年 唯一 大三房 送入户花园6平米 储物间8.9平方米', '信义锦绣花园  | 3室2厅 | 110.1平米 | 东南 | 精装 | 有电梯', '高楼层(共18层)2007年建板塔结合  -  横岗', '410万', '单价37239元/平米')
('https://image1.ljcdn.com/440300-inspection/test-1aaf3594-f826-4cba-8c71-03e60837474b.png.296x216.jpg', '中海康城花园二期 2室1厅 300万', '中海康城花园二期  | 2室1厅 | 72.5平米 | 北 | 精装 | 有电梯', '低楼层(共24层)2011年建塔楼  -  大运新城', '300万', '单价41380元/平米')
('https://image1.ljcdn.com/440300-inspection/16ff52c6-2e7d-457b-8ebe-6fc4c22715d1.jpg.296x216.jpg', '大运新城、水晶之城、精装复式大7房 満五唯一 红本', '水晶之城  | 7室2厅 | 90.58平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2003年建板塔结合  -  横岗', '450万', '单价49680元/平米')
('https://image1.ljcdn.com/440300-inspection/test-96aeb779-c323-4568-8278-fc07422e29ed.png.296x216.jpg', '横岗 信义御城豪园 中高楼层 南向精装三房 满五唯一', '信义御城豪园  | 3室1厅 | 88.23平米 | 西南 | 精装 | 有电梯', '中楼层(共33层)2013年建塔楼  -  横岗', '375万', '单价42503元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a07fdc05-7979-4a34-baa8-a922942dedba.png.296x216.jpg', '布吉石芽头东方半岛 户型方正，交通便利 配套齐全', '半岛苑  | 3室2厅 | 94.29平米 | 南 北 | 简装 | 有电梯', '低楼层(共11层)2000年建板塔结合  -  布吉大芬', '325万', '单价34469元/平米')
('https://image1.ljcdn.com/440300-inspection/test-1572999b-30e7-4e5c-b819-5f1952a9b2b3.png.296x216.jpg', '龙岗锦城星苑 中间楼层两房 满两年税少 业主诚心卖', '锦城星苑  | 2室1厅 | 57.33平米 | 西 | 其他 | 无电梯', '中楼层(共6层)2006年建板楼  -  龙岗双龙', '175万', '单价30526元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2367efdf-ddec-47fe-81df-c910d82c23e2.png.296x216.jpg', '龙岗区 阅山公馆 4房2厅2卫 安静 看花园 满二年', '阅山公馆  | 4室2厅 | 87.38平米 | 西南 | 其他 | 有电梯', '低楼层(共31层)2014年建塔楼  -  龙岗中心城', '320万', '单价36622元/平米')
('https://image1.ljcdn.com/440300-inspection/3084af71-9ff9-4eb3-bbfb-ccd6c8516d305.jpg.296x216.jpg', '万科城二期，宽景洋房，装修很好，位置安静，满五唯一', '万科城二期  | 5室2厅 | 141.05平米 | 南 | 精装 | 无电梯', '低楼层(共3层)2004年建板塔结合  -  坂田', '830万', '单价58845元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f49047e3-d8ee-48ca-b9df-0ba1cf573814.png.296x216.jpg', '公园大地 宽敞两房 时尚装修 看花园', '公园大地一期  | 2室2厅 | 78.92平米 | 南 | 其他 | 有电梯', '低楼层(共16层)2008年建板塔结合  -  龙岗中心城', '380万', '单价48151元/平米')
('https://image1.ljcdn.com/440300-inspection/test-48ec0ad9-91f0-49bc-97de-3e72aa08d113.png.296x216.jpg', '花语岸  标准三房，此房满五唯一，没有个税。', '花语岸  | 3室2厅 | 74.91平米 | 南 | 简装 | 有电梯', '中楼层(共26层)2010年建塔楼  -  布吉街', '340万', '单价45388元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e6de7c08-a120-43bf-8a51-3ef9b5bdd9ee.png.296x216.jpg', '花语岸花园三房 户型方正 装修保养好  高楼层  满五年', '花语岸  | 3室2厅 | 74.91平米 | 南 | 精装 | 有电梯', '高楼层(共26层)2010年建塔楼  -  布吉街', '350万', '单价46723元/平米')
