('https://image1.ljcdn.com/610100-inspection/e01981eb-282d-4b44-93b6-51031d4d592a.jpg.296x216.jpg', '交大旁 兰蒂斯城二期 临东二环 交通便利 配套齐全', '兰蒂斯城2期  ', '高楼层(共32层)暂无数据  -  城东', '130万', '单价13814元/平米')
('https://image1.ljcdn.com/610100-inspection/test-f45ec2cc-d76c-4f47-8c0e-5c61bf6eb375.png.296x216.jpg', '延兴门地铁口东南春晓纯南三居室', '东南春晓  ', '中楼层(共30层)板塔结合  -  城东', '238万', '单价17373元/平米')
('', '简爱十六楼 满五满二 一室陪读好房', '简爱十六楼  ', '低楼层(共16层)暂无数据  -  城东', '42万', '单价13158元/平米')
('', '建设西路 新旅城 一居室 双气 证在手 可按揭', '新旅城  ', '低楼层(共34层)塔楼  -  曲江', '95万', '单价18270元/平米')
('https://image1.ljcdn.com/610100-inspection/176c444a-4f0c-4efa-8b0f-c94af6e8dce9.jpg.296x216.jpg', '临西工大，紧挨高新，出门上班方便', '华豪丽晶  ', '中楼层(共33层)暂无数据  -  城南', '165万', '单价18334元/平米')
('', '天伦盛世 南向2居不临街  地铁 房', '天伦盛世小区  ', '高楼层(共34层)塔楼  -  曲江', '150万', '单价16996元/平米')
('', '房子南北通透，业主诚心出售 满五满二的两室无增值税', '华豪丽晶  ', '低楼层(共33层)暂无数据  -  城南', '200万', '单价22137元/平米')
('https://image1.ljcdn.com/610100-inspection/1ce3377f-5c72-4f43-8e3a-0b5af96fc11f.jpg.296x216.jpg', '西窑坊小区 小区配套完善 交通便利', '西窑坊小区  ', '中楼层(共7层)板楼  -  城东', '41万', '单价9156元/平米')
('', '城内 粉巷一号 满五满二 户型方正   位置佳', '粉巷一号  ', '低楼层(共12层)暂无数据  -  城内', '85万', '单价13846元/平米')
('', '南门外 地铁沿线  南北通透大四居 148平 诚心出售', '嘉馨园  ', '低楼层(共7层)板楼  -  曲江', '180万', '单价12102元/平米')
('', '长乐公园地铁站旁，南北通透，大三室，单价低。', '西安电信互助路小区  ', '低楼层(共20层)暂无数据  -  城东', '165万', '单价12377元/平米')
('', '太白北路物探大厦，南北通透 精装修 三居室 交通方便', '物探大厦  ', '中楼层(共7层)暂无数据  -  城南', '174万', '单价14999元/平米')
('', '南稍门 地铁 恒佳格调 三室  房本在手 首付低 可按揭', '恒佳格调  ', '低楼层(共22层)塔楼  -  曲江', '132万', '单价14636元/平米')
('https://image1.ljcdn.com/610100-inspection/test-77a4291d-4627-4c4a-beea-6c4c6929007c.png.296x216.jpg', '金仕雅筑 精装2居 临西工大 业主急售', '金仕雅筑  ', '中楼层(共32层)暂无数据  -  城西', '135万', '单价14716元/平米')
('', '南二环 海星未来城 一居室 满五满二 产权清晰', '海星未来城  ', '高楼层(共30层)塔楼  -  城西', '60万', '单价14175元/平米')
('', '骊马豪城  满五满二  位置优越  配套完善  出行便利', '骊马豪城  ', '中楼层(共21层)暂无数据  -  曲江', '220万', '单价12978元/平米')
('https://image1.ljcdn.com/610100-inspection/test-9da6293a-3613-483c-8b2d-e5468f8a0fe2.png.296x216.jpg', '华豪丽晶，交通便利，户型方正，周 边配套完善', '华豪丽晶  ', '中楼层(共33层)暂无数据  -  城南', '186万', '单价21883元/平米')
('', '粉巷一号 1室0厅 80万', '粉巷一号  ', '低楼层(共12层)暂无数据  -  城内', '80万', '单价16667元/平米')
('', '满五满二，视野开阔，精装修两居室 靠谱卖', '华豪丽晶  ', '低楼层(共33层)暂无数据  -  城南', '170万', '单价19115元/平米')
('', '此房满五满二，房本在手，交通便在，市中 心位置', '东道主国际公寓  ', '低楼层(共8层)塔楼  -  城内', '62万', '单价15837元/平米')
('', '南门外 朱雀路 省建行朱雀路家属院 南向两居 新房装修', '省建行朱雀路家属院  ', '低楼层(共20层)暂无数据  -  城南', '160万', '单价13183元/平米')
('https://image1.ljcdn.com/610100-inspection/test-f4f60825-3927-4f63-9a2a-64d11e7f85cc.png.296x216.jpg', '交通便利 带學区 楼层好 美凯龙 印象城 盒马生鲜', '盛龙广场太白苑  ', '高楼层(共28层)塔楼  -  城南', '131万', '单价13987元/平米')
('', '房本在手，随时可签，拎包入住，看房方便', '东道主国际公寓  ', '低楼层(共8层)塔楼  -  城内', '62万', '单价15837元/平米')
('', '精致雅居 精装2居室 户型方正 中间 满二 拎包入住', '福隆居  ', '高楼层(共24层)板塔结合  -  曲江', '149万', '单价15447元/平米')
('https://image1.ljcdn.com/610100-inspection/4d105ca9-0853-4cfb-aea0-d555c5fb6d69.jpg.296x216.jpg', '满五满二 精装大三居141.3平 150万 价格还有浮动', '兴庆花园  ', '中楼层(共29层)塔楼  -  城东', '150万', '单价10616元/平米')
('', '朱雀路 枫绿国际住宅小区精装 三室 配套齐全 拎包入住', '枫绿国际住宅小区  ', '中楼层(共34层)塔楼  -  城南', '165万', '单价15715元/平米')
('', '文艺南路  两居室 交通便利 配套齐全', '泰华世纪新城Ⅱ  ', '低楼层(共25层)暂无数据  -  曲江', '136万', '单价17161元/平米')
('', '二环边上华融国际投zi好房 办公装修交通便利', '华融国际  ', '低楼层(共28层)暂无数据  -  城南', '1500万', '单价8942元/平米')
('', '小雁塔旁  朱雀花园   可做两居  精装修  诚心出售', '朱雀花园  ', '高楼层(共16层)暂无数据  -  城南', '148万', '单价15185元/平米')
('', '伟世佳大厦  精装 三居室  配套成熟', '伟世佳大厦  ', '低楼层(共22层)暂无数据  -  曲江', '305万', '单价23475元/平米')
('', '柿园坊 2室2厅 70万', '柿园坊  ', '中楼层(共7层)暂无数据  -  城东', '70万', '单价9595元/平米')
('', '城东 碑林 摩登部落 精装一室', '摩登部落  ', '中楼层(共13层)暂无数据  -  城东', '46万', '单价11193元/平米')
('', '城东 碑林 摩登部落 精装一室', '摩登部落  ', '中楼层(共13层)暂无数据  -  城东', '63万', '单价11069元/平米')
('', '精装正规一室 满五满二 大学南路校区 业主急售', '东泰城市之光  ', '高楼层(共26层)暂无数据  -  城南', '105万', '单价23946元/平米')
('', '荣民国际公寓，经典两居室，户型方正，靠谱出售', '荣民国际公寓  ', '中楼层(共12层)塔楼  -  城内', '100万', '单价12988元/平米')
('', '长乐公园旁祥苑小区 精装3居室 一梯2户 业主诚售 可看', '祥苑小区  ', '中楼层(共7层)暂无数据  -  城东', '142万', '单价11809元/平米')
('', '产证满五满二，房子没有贷款，产证在手，可随时交易', '功德小区  ', '高楼层(共7层)暂无数据  -  曲江', '110万', '单价8040元/平米')
('', '招商局广场 1室0厅 80万', '招商局广场  ', '中楼层(共15层)暂无数据  -  城东', '80万', '单价9158元/平米')
('', '旺园大厦 3室2厅 150万', '旺园大厦  ', '高楼层(共23层)塔楼  -  城南', '150万', '单价11323元/平米')
('', '财政局家属院  交通便利 配套齐全  陪读之选', '财政局家属院  ', '高楼层(共7层)暂无数据  -  城西', '165万', '单价14158元/平米')
('', '南向两居，满五满二，房本在手，诚心出售，随时签约，', '藝崋大厦  ', '中楼层(共7层)暂无数据  -  曲江', '88万', '单价10789元/平米')
('', '兴庆公园旁南北通透三居室 满三满二 无增值税', '铭爵大厦  ', '中楼层(共7层)暂无数据  -  城东', '125万', '单价9177元/平米')
