('https://image1.ljcdn.com/320500-inspection/d145675d-db0c-4d58-a20b-57962470b647.jpg.296x216.jpg', '怡馨花园 3室2厅 317万', '怡馨花园  | 3室2厅 | 124.19平米 | 南 | 其他', '中楼层(共4层)2005年建板楼  -  狮山', '317万', '单价25526元/平米')
('https://image1.ljcdn.com/320500-inspection/d3ba1946-0bbe-42e6-952c-2a0bb59a7441.jpg.296x216.jpg', '纯毛坯，一手买进随意装修，读书生活的选择', '龙湖狮山原著  | 3室2厅 | 130.64平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2018年建板楼  -  狮山', '521万', '单价39881元/平米')
('https://image1.ljcdn.com/320500-inspection/5380d378-2d21-4d61-9a37-b8d91933597a.jpg.296x216.jpg', '新狮新苑 精装自住三房 三开间朝南 满五少税', '新狮新苑东区  | 3室2厅 | 92.9平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1998年建板楼  -  狮山', '174万', '单价18730元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170714/bc57993b-4a3d-4ecd-ba16-3208f03102cd.jpg.296x216.jpg', '鸿锦新苑 2室2厅 195万', '鸿锦新苑  | 2室2厅 | 93.25平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2008年建板楼  -  浒墅关经济技术开发区', '195万', '单价20912元/平米')
('https://image1.ljcdn.com/320500-inspection/test-a4f202d2-dd08-4e0e-97e0-1a6efd390015.png.296x216.jpg', '狮山原著 新小区大平层 全新精装修38万 统一空调', '龙湖狮山原著  | 4室2厅 | 131.63平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2018年建板楼  -  狮山', '550万', '单价41784元/平米')
('https://image1.ljcdn.com/320500-inspection/test-50154385-31d8-4166-92e1-ab11e73ec71d.png.296x216.jpg', '恒基城三房  送车位不考高架安静', '恒基旭辉城  | 3室2厅 | 89平米 | 南 北 | 其他 | 有电梯', '低楼层(共24层)2017年建板楼  -  浒墅关经济技术开发区', '188万', '单价21124元/平米')
('https://image1.ljcdn.com/320500-inspection/rsp_pic_upload682d8c56-38df-4ff7-8d9c-6baf4df211b3.jpg.296x216.jpg', '苏高新天之运 4室2厅 296万', '苏高新天之运  | 4室2厅 | 143.56平米 | 南 | 其他 | 有电梯', '高楼层(共24层)2013年建板楼  -  枫桥', '296万', '单价20619元/平米')
('https://image1.ljcdn.com/320500-inspection/8c9dd8d5-83f3-45e4-b2da-2a1d8d64a038.jpg.296x216.jpg', '青成大厦 1室1厅 68万', '青成大厦  | 1室1厅 | 57.01平米 | 暂无数据 | 精装 | 有电梯', '中楼层(共8层)板楼  -  狮山', '68万', '单价11928元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170508/9a957e66-4a9d-490b-9408-93477a55a7af.jpg.296x216.jpg', '新升新苑 2室2厅 189万', '新升新苑  | 2室2厅 | 89平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2001年建板楼  -  狮山', '189万', '单价21236元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170429/7ab82de6-1767-4ae6-bf09-1096103c821d.jpg.296x216.jpg', '新区港龙城市商业广场 2室1厅 57万', '新区港龙城市商业广场  | 2室1厅 | 42平米 | 北 | 精装 | 有电梯', '高楼层(共18层)2013年建板楼  -  枫桥', '57万', '单价13572元/平米')
('https://image1.ljcdn.com/320500-inspection/test-66af3006-f715-446b-a33f-5319eb6d2bd8.png.296x216.jpg', '新小区 旭辉御府 满两年纯毛坯 楼层好', '旭辉御府  | 3室2厅 | 104平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2015年建板楼  -  枫桥', '317万', '单价30481元/平米')
('https://image1.ljcdn.com/320500-inspection/bb052f3d-328f-4ee2-a451-9cf713b4203c.jpg.296x216.jpg', '格林花园 地铁口距离500米 精装修 干净清爽 交通便利', '格林花园  | 3室2厅 | 160平米 | 南 | 其他 | 有电梯', '低楼层(共14层)2006年建板塔结合  -  狮山', '393万', '单价24563元/平米')
('https://image1.ljcdn.com/320500-inspection/test-1a8b9e64-3209-448a-b5e4-d18c0ead8696.png.296x216.jpg', '灏景天下 3室2厅 480万', '灏景天下  | 3室2厅 | 168平米 | 南 | 精装 | 有电梯', '中楼层(共26层)2008年建塔楼  -  狮山', '480万', '单价28572元/平米')
('https://image1.ljcdn.com/320500-inspection/rsp_pic_upload0665a6e8-5803-40c3-b249-95cae2a0688b.jpg.296x216.jpg', '地段好发展空间大、低价两室公寓房、精装修', '新区港龙城市商业广场  | 2室2厅 | 42.3平米 | 北 | 精装 | 有电梯', '中楼层(共18层)2013年建板楼  -  枫桥', '62万', '单价14658元/平米')
('https://image1.ljcdn.com/320500-inspection/9853b1ce-5f48-4884-a068-515ef7ef679e.jpg.296x216.jpg', '学府花苑 4室2厅 337万', '学府花苑  | 4室2厅 | 160平米 | 南 | 精装 | 无电梯', '高楼层(共5层)2004年建板楼  -  横塘', '337万', '单价21063元/平米')
('https://image1.ljcdn.com/320500-inspection/test-1b98697d-f6af-4a6d-950b-508fae809cbe.png.296x216.jpg', '金科天籁城 3室2厅 208万', '金科天籁城  | 3室2厅 | 97平米 | 南 | 其他 | 有电梯', '高楼层(共20层)2015年建板楼  -  浒墅关经济技术开发区', '208万', '单价21444元/平米')
('https://image1.ljcdn.com/320500-inspection/test-75ab7f36-fe23-4c0f-b24a-af2b453ed609.png.296x216.jpg', '理想家园 3室2厅 220万', '理想家园  | 3室2厅 | 132平米 | 南 | 其他 | 有电梯', '中楼层(共18层)板楼  -  浒墅关经济技术开发区', '220万', '单价16667元/平米')
('https://image1.ljcdn.com/320500-inspection/test-56498cf9-de79-4394-ba7e-5cebb2f3f2e0.png.296x216.jpg', '荷澜庭 3室2厅 630万', '荷澜庭  | 3室2厅 | 141.68平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2016年建板楼  -  狮山', '630万', '单价44467元/平米')
('https://image1.ljcdn.com/320500-inspection/rsp_pic_upload007f7a1d-928c-4a08-af1b-33092ae44227.jpg.296x216.jpg', '公寓楼业主诚心出售。。。。。。。。。。。。', '乐嘉汇商务广场  | 1室1厅 | 81.44平米 | 南 | 精装 | 有电梯', '中楼层(共21层)2016年建板楼  -  狮山', '160万', '单价19647元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170225/fe6efb1b-8402-4c55-a0d3-c02a47901231.jpg.296x216.jpg', '新区港龙城市商业广场 2室1厅 58万', '新区港龙城市商业广场  | 2室1厅 | 43平米 | 北 | 精装 | 有电梯', '中楼层(共18层)2013年建板楼  -  枫桥', '58万', '单价13489元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171228/14622632-5c77-4d42-81e6-483ab48d7afa.jpg.296x216.jpg', '水语金成花园 4室2厅 308万', '水语金成花园  | 4室2厅 | 144.5平米 | 南 | 毛坯 | 有电梯', '低楼层(共18层)2017年建板楼  -  浒关', '308万', '单价21315元/平米')
('https://image1.ljcdn.com/320500-inspection/b7eb687b-74fc-495c-bb0a-759b4b8c9aec.jpg.296x216.jpg', '津西新天地 2室2厅 100万', '津西新天地  | 2室2厅 | 52.01平米 | 北 | 其他 | 有电梯', '高楼层(共20层)2015年建板楼  -  狮山', '100万', '单价19228元/平米')
('https://image1.ljcdn.com/320500-inspection/test-4f739e15-25b0-4551-b70d-88ad6c1478b4.png.296x216.jpg', '路劲香港时光 4室2厅 425万', '路劲香港时光  | 4室2厅 | 143.23平米 | 南 | 毛坯 | 有电梯', '高楼层(共18层)2016年建板楼  -  狮山', '425万', '单价29673元/平米')
('https://image1.ljcdn.com/320500-inspection/4b2856b7-b229-4a6b-8e68-214c98bbf074.JPG.296x216.jpg', '山水华庭 3室2厅 280万', '山水华庭  | 3室2厅 | 143平米 | 南 | 毛坯 | 有电梯', '高楼层(共11层)2006年建板楼  -  狮山', '280万', '单价19581元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170110/4b96c699-cd1d-45c3-88bf-6c2119b076a6.jpg.296x216.jpg', '学府花苑 3室3厅 215万', '学府花苑  | 3室3厅 | 161平米 | 暂无数据 | 精装 | 无电梯', '高楼层(共5层)2005年建板楼  -  横塘', '215万', '单价13355元/平米')
('https://image1.ljcdn.com/320500-inspection/184cd63c-3d6e-4cb9-b4cc-c86a11d8c398.jpg.296x216.jpg', '蓝天广场 2室2厅 87万', '蓝天广场  | 2室2厅 | 49.87平米 | 南 | 其他 | 有电梯', '高楼层(共10层)2015年建板楼  -  枫桥', '87万', '单价17446元/平米')
('https://image1.ljcdn.com/320500-inspection/test-a63a2630-70ce-4981-8036-0389d21e53a1.png.296x216.jpg', '目前在这个小区金辉浅湾178 小三房 是很实惠的一套', '金辉浅湾雅苑  | 3室2厅 | 89平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2016年建板楼  -  浒关', '178万', '单价20000元/平米')
('https://image1.ljcdn.com/320500-inspection/d8ef2b04-caba-46e7-82c7-789d0ad557cc.jpg.296x216.jpg', '运盛美之苑 4室3厅 850万', '运盛美之苑  | 4室3厅 | 212平米 | 南 | 其他 | 无电梯', '低楼层(共3层)2003年建板楼  -  狮山', '850万', '单价40095元/平米')
('https://image1.ljcdn.com/320500-inspection/test-cf3cc21b-023c-444e-9fb7-7a6761743a2d.png.296x216.jpg', '龙湖狮山原著 4室2厅 674万', '龙湖狮山原著  | 4室2厅 | 142平米 | 南 北 | 其他 | 有电梯', '中楼层(共12层)板楼  -  狮山', '674万', '单价47465元/平米')
('https://image1.ljcdn.com/320500-inspection/test-e23a3996-9dba-4f70-b2e7-ece6842d1077.png.296x216.jpg', '中吴红玺 大四房 带车位 还有一个70多平的储存室 超划', '中吴红玺御园  | 4室2厅 | 143.43平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2016年建板楼  -  浒关', '318万', '单价22172元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160912/1e8460a7-34f8-4df2-ba85-14dd3bc70b68.jpg.296x216.jpg', '新区港龙城市商业广场 1室0厅 75万', '新区港龙城市商业广场  | 1室0厅 | 48平米 | 东 | 精装 | 有电梯', '高楼层(共18层)2013年建板楼  -  枫桥', '75万', '单价15625元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161209/4bb3cc4e-d607-455e-9bdc-201d2256b569.jpg.296x216.jpg', '张步新村 3室2厅 235万', '张步新村  | 3室2厅 | 93平米 | 南 | 毛坯 | 无电梯', '中楼层(共5层)2012年建板楼  -  枫桥', '235万', '单价25269元/平米')
('https://image1.ljcdn.com/320500-inspection/f5eed02f-55c8-4db4-943d-ad2f27ff1cf3.jpg.296x216.jpg', '何山路散盘 3室1厅 150万', '何山路散盘  | 3室1厅 | 74.57平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)1993年建板楼  -  狮山', '150万', '单价20116元/平米')
('https://image1.ljcdn.com/320500-inspection/d2a094d5-0ca2-4843-a9ca-5fef00c922a4.jpg.296x216.jpg', '湖畔佳苑 3室2厅 254万', '湖畔佳苑  | 3室2厅 | 131平米 | 南 | 其他 | 无电梯', '高楼层(共5层)2006年建板楼  -  横塘', '254万', '单价19390元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170818/551da1f5-46c6-4e10-a453-b66696897521.jpg.296x216.jpg', '蓝天广场 1室1厅 70万', '蓝天广场  | 1室1厅 | 50平米 | 南 | 精装 | 有电梯', '中楼层(共10层)2015年建板楼  -  枫桥', '70万', '单价14000元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170605/8da4d6c3-b63c-4892-9e3c-19997c8a5db8.jpg.296x216.jpg', '新区港龙城市商业广场 2室2厅 75万', '新区港龙城市商业广场  | 2室2厅 | 45.55平米 | 西 | 精装 | 有电梯', '高楼层(共18层)2013年建板楼  -  枫桥', '75万', '单价16466元/平米')
('https://image1.ljcdn.com/320500-inspection/test-fedb7db8-4aa3-4dcc-8ce6-f00370ed799f.png.296x216.jpg', '招商学府1872 3室2厅 408万', '招商学府1872  | 3室2厅 | 103.69平米 | 南 | 其他 | 有电梯', '中楼层(共34层)2017年建板楼  -  狮山', '408万', '单价39349元/平米')
('https://image1.ljcdn.com/320500-inspection/caedfef5-bcf0-45f6-83c8-38c36c68e016.JPG.296x216.jpg', '山水华庭 1室1厅 110万', '山水华庭  | 1室1厅 | 48.92平米 | 南 | 精装 | 有电梯', '中楼层(共11层)板楼  -  狮山', '110万', '单价22486元/平米')
('https://image1.ljcdn.com/320500-inspection/test-adcb1f71-5a92-4c2a-9f44-182801fbc416.png.296x216.jpg', '南山柠檬成复式房东诚心出售满两年客厅装吊灯特漂亮', '水语金成花园  | 4室2厅 | 144平米 | 南 | 毛坯 | 有电梯', '高楼层(共18层)2017年建板楼  -  浒关', '288万', '单价20000元/平米')
('https://image1.ljcdn.com/320500-inspection/test-efc2f46a-94a0-49a9-8429-51055ab1c064.png.296x216.jpg', '水语金成花园 4室2厅 280万', '水语金成花园  | 4室2厅 | 128平米 | 南 | 毛坯 | 有电梯', '高楼层(共18层)2017年建板楼  -  浒关', '280万', '单价21875元/平米')
('https://image1.ljcdn.com/320500-inspection/test-0ab88d9a-9624-440b-a84e-8b4d2d8d5543.png.296x216.jpg', '万道尊品 4室2厅 459万', '万道尊品  | 4室2厅 | 138平米 | 南 | 毛坯 | 有电梯', '高楼层(共17层)2014年建板楼  -  狮山', '459万', '单价33261元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171113/a3b21c41-b35d-4ecf-8f34-9da0cdfb40f9.jpg.296x216.jpg', '二期泳池旁大两房 楼层好 视野佳', '仁恒棠悦湾  | 2室2厅 | 89平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2017年建板楼  -  横塘', '310万', '单价34832元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170813/a0c960db-f23f-4c53-8a73-4ad322d46202.jpg.296x216.jpg', '梧桐公馆 3室2厅 225万', '梧桐公馆  | 3室2厅 | 122.48平米 | 南 | 毛坯 | 有电梯', '低楼层(共11层)2013年建板楼  -  浒墅关经济技术开发区', '225万', '单价18371元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160908/8c888733-aa93-465d-a1ff-186f7f8d6d5e.jpg.296x216.jpg', '大地之歌 3室2厅 298万', '大地之歌  | 3室2厅 | 146.33平米 | 南 | 精装 | 有电梯', '低楼层(共10层)2006年建板楼  -  枫桥', '298万', '单价20365元/平米')
('https://image1.ljcdn.com/320500-inspection/rsp_pic_upload75b63f79-02f0-41bb-a6d1-282c5667d0a6.jpg.296x216.jpg', '狮山御园 4室2厅 1150万', '狮山御园  | 4室2厅 | 295.06平米 | 南 | 毛坯 | 有电梯', '低楼层(共4层)板楼  -  狮山', '1150万', '单价38976元/平米')
('https://image1.ljcdn.com/320500-inspection/30ed8d3d-33b0-4f67-8e5c-71844437b1fe.jpg.296x216.jpg', '理想家园 3室2厅 220万', '理想家园  | 3室2厅 | 139平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2010年建板楼  -  浒墅关经济技术开发区', '220万', '单价15828元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180106/32360602-f5bd-4d24-be3f-5e8903222f09.jpg.296x216.jpg', '乐嘉汇商务广场 1室2厅 125万', '乐嘉汇商务广场  | 1室2厅 | 81.44平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共21层)2016年建板楼  -  狮山', '125万', '单价15349元/平米')
('https://image1.ljcdn.com/320500-inspection/test-c2d1e670-14f3-4df8-980b-67658ccae821.png.296x216.jpg', '津西新天地 一室一厅 交通方便 配套齐全 楼层好', '津西新天地  | 1室1厅 | 58.06平米 | 北 | 毛坯 | 有电梯', '高楼层(共20层)2015年建板楼  -  狮山', '80万', '单价13779元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170614/6be4a457-99a3-4251-b854-7906335448dd.jpg.296x216.jpg', '新升新苑 2室2厅 182万', '新升新苑  | 2室2厅 | 72.41平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2001年建板楼  -  狮山', '182万', '单价25135元/平米')
('https://image1.ljcdn.com/320500-inspection/test-fdaed6e4-e903-42aa-b24b-777be1c10665.png.296x216.jpg', '朗沁花园 3室2厅 189.5万', '朗沁花园  | 3室2厅 | 89.63平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2014年建板楼  -  浒墅关经济技术开发区', '189.5万', '单价21143元/平米')
('https://image1.ljcdn.com/320500-inspection/a146a636-e356-4208-aa49-989a6a4987d4.jpg.296x216.jpg', '恒基旭辉城 4室2厅 345万', '恒基旭辉城  | 4室2厅 | 142.23平米 | 南 北 | 其他 | 有电梯', '中楼层(共10层)2017年建板楼  -  浒墅关经济技术开发区', '345万', '单价24257元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171020/3f08145f-3025-44fb-a76f-4e13333a7e10.jpg.296x216.jpg', '嘉业阳光假日一二期 1室1厅 87万', '嘉业阳光假日一二期  | 1室1厅 | 50.05平米 | 南 | 精装 | 有电梯', '高楼层(共22层)2005年建板楼  -  狮山', '87万', '单价17383元/平米')
('https://image1.ljcdn.com/320500-inspection/8f03ecb5-1507-4aaf-a3d9-b75dc0da98de.jpg.296x216.jpg', '时代花园 2室2厅 270.5万', '时代花园  | 2室2厅 | 113.58平米 | 南 | 精装 | 有电梯', '中楼层(共16层)2002年建板楼  -  狮山', '270.5万', '单价23816元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171028/4b07cab3-4efa-4723-a41e-a0c8f951e6e2.jpg.296x216.jpg', '何山花园南区 3室2厅 270万', '何山花园南区  | 3室2厅 | 112.67平米 | 东 | 其他 | 无电梯', '中楼层(共6层)1996年建板楼  -  狮山', '270万', '单价23964元/平米')
('https://image1.ljcdn.com/320500-inspection/6c0208a4-89c1-4fc6-b2ae-280344d1f69d.jpg.296x216.jpg', '龙湖狮山原著 4室2厅 1150万', '龙湖狮山原著   | 叠拼别墅 | 4室2厅 | 285平米 | 南 | 其他 | 无电梯', '下叠(共4层)2018年建板楼  -  狮山', '1150万', '单价40351元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170828/f7540301-8b40-4698-919e-1ceb0b4ea30c.jpg.296x216.jpg', '津西新天地 2室2厅 80万', '津西新天地  | 2室2厅 | 48.78平米 | 暂无数据 | 毛坯 | 有电梯', '高楼层(共20层)2015年建板楼  -  狮山', '80万', '单价16401元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170520/560992ca-2680-404d-b8c3-dc97acf96069.jpg.296x216.jpg', '美田山水之恋 2室2厅 202万', '美田山水之恋  | 2室2厅 | 96平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2006年建板楼  -  横塘', '202万', '单价21042元/平米')
('https://image1.ljcdn.com/320500-inspection/7dfef2dc-d336-4b0e-a2ff-98077c2bd87a.jpg.296x216.jpg', '新港名城花园 4室2厅 588万', '新港名城花园  | 4室2厅 | 186.94平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)2003年建板楼  -  狮山', '588万', '单价31454元/平米')
('https://image1.ljcdn.com/320500-inspection/e70c490f-095a-4b3c-a3fd-a7437bd0459d.JPG.296x216.jpg', '金地名悦 3室2厅 312万', '金地名悦  | 3室2厅 | 128平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2018年建板楼  -  狮山', '312万', '单价24375元/平米')
('https://image1.ljcdn.com/320500-inspection/8f03a8b1-ebb5-43f0-a6f3-e53475ee4524.jpg.296x216.jpg', '正荣悦岚山 3室2厅 180万', '正荣悦岚山  | 3室2厅 | 94.85平米 | 南 | 其他 | 有电梯', '高楼层(共15层)塔楼  -  通安', '180万', '单价18978元/平米')
('https://image1.ljcdn.com/320500-inspection/ced3aeb0-44c5-46a1-82fd-696d8d7ac5f5.jpg.296x216.jpg', '房龄新2006年 总价低 入学佳选 税费少带车库 置换出售', '和乐家园  | 3室2厅 | 103平米 | 南 | 其他 | 无电梯', '高楼层(共5层)2006年建板楼  -  狮山', '330万', '单价32039元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170903/55be4167-f664-4690-918f-2da2c21bb18b.jpg.296x216.jpg', '旭辉上河郡 3室2厅 238万', '旭辉上河郡  | 3室2厅 | 105平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共16层)2012年建板楼  -  浒墅关经济技术开发区', '238万', '单价22667元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161105/5fbf4259-b642-4898-b9e3-6161e77cf869.jpg.296x216.jpg', '朝南大开间，10米朝南开间，大户人家', '苏高新天之运  | 4室2厅 | 143平米 | 南 | 毛坯 | 有电梯', '高楼层(共24层)2013年建板楼  -  枫桥', '282万', '单价19721元/平米')
('https://image1.ljcdn.com/320500-inspection/6b5f4687-0e3a-45f3-8251-f0d813021a4b.jpg.296x216.jpg', '金榈湾西区 3室2厅 260万', '金榈湾西区  | 3室2厅 | 130.8平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2008年建板楼  -  浒关', '260万', '单价19878元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160303/e6a103ea-7be6-45f9-a37b-7800364ceedd.jpg.296x216.jpg', '灏景天下 3室2厅 475万', '灏景天下  | 3室2厅 | 176.74平米 | 南 | 毛坯 | 有电梯', '中楼层(共26层)2008年建塔楼  -  狮山', '475万', '单价26876元/平米')
('https://image1.ljcdn.com/320500-inspection/8a8aa72d-d534-4869-92c8-9c592a7a0dd3.jpg.296x216.jpg', '新区法式宫殿群，十年成熟“御园系”一脉相承的作品', '狮山御园  | 4室2厅 | 279.79平米 | 南 | 其他 | 有电梯', '低楼层(共5层)板楼  -  狮山', '970万', '单价34669元/平米')
('https://image1.ljcdn.com/320500-inspection/2c3027b6-bc97-42eb-8c03-9797e6e75079.jpg.296x216.jpg', '天都花园 3室2厅 357万', '天都花园  | 3室2厅 | 119.23平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2010年建板楼  -  狮山', '357万', '单价29943元/平米')
('https://image1.ljcdn.com/320500-inspection/9dd8f538-509f-44ff-a520-bf77ae02806e.jpg.296x216.jpg', '沁怡家园南北通透两房，精装自住，看房基本方便', '沁怡家园  | 2室2厅 | 102平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2009年建板楼  -  狮山', '392万', '单价38432元/平米')
('https://image1.ljcdn.com/320500-inspection/test-95d87d5f-0da1-4bab-9188-743815be9fa9.png.296x216.jpg', '玉华花园，顶层带阁楼，总价低，纯毛坯，看房方便。', '玉华花园  | 5室2厅 | 192平米 | 南 | 毛坯 | 无电梯', '高楼层(共5层)2007年建板楼  -  狮山', '440万', '单价22917元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180106/0f84061a-fc58-4bbb-a0b4-0dcd4ad7ecce.jpg.296x216.jpg', '中梁香缇 2室2厅 82万', '中梁香缇  | 2室2厅 | 43平米 | 南 | 其他 | 有电梯', '高楼层(共19层)2013年建板楼  -  狮山', '82万', '单价19070元/平米')
('https://image1.ljcdn.com/320500-inspection/8ec901c5-5acc-4d9e-a46e-98d29cdab2f5.jpg.296x216.jpg', '荷澜庭 3室2厅 620万', '荷澜庭  | 3室2厅 | 128.32平米 | 南 | 精装 | 无电梯', '中楼层(共7层)2016年建板楼  -  狮山', '620万', '单价48317元/平米')
('https://image1.ljcdn.com/320500-inspection/2d8a161c-092a-4176-acde-68ac6a266bce.JPG.296x216.jpg', '嘉业阳光假日一二期 2室2厅 240万', '嘉业阳光假日一二期  | 2室2厅 | 109平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2008年建板楼  -  狮山', '240万', '单价22019元/平米')
('https://image1.ljcdn.com/320500-inspection/df718c09-bae7-456a-9f3f-a8d52f9b2814.jpg.296x216.jpg', '汇金新地 2室2厅 70万', '汇金新地  | 2室2厅 | 54.58平米 | 南 | 其他 | 无电梯', '中楼层(共5层)2011年建板楼  -  横塘', '70万', '单价12826元/平米')
('https://image1.ljcdn.com/320500-inspection/81e39ddf-5533-4fb1-bf48-2dbcab164009.jpg.296x216.jpg', '恒基旭辉城 4室2厅 310万', '恒基旭辉城  | 4室2厅 | 122平米 | 南 | 其他 | 有电梯', '高楼层(共10层)2017年建板楼  -  浒墅关经济技术开发区', '310万', '单价25410元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170618/420695c3-9115-4285-9309-65d26d5bb244.jpg.296x216.jpg', '旭辉朗香郡 交通方便 位置好 采光俱佳', '旭辉朗香郡  | 3室2厅 | 108平米 | 南 | 简装 | 有电梯', '高楼层(共7层)2012年建板楼  -  浒墅关经济技术开发区', '225万', '单价20834元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170805/cedc083f-74a7-4e9e-b752-09986d404b95.jpg.296x216.jpg', '苏高新天之运 5室2厅 340万', '苏高新天之运  | 5室2厅 | 187.8平米 | 暂无数据 | 其他 | 有电梯', '低楼层(共30层)2013年建板楼  -  枫桥', '340万', '单价18105元/平米')
('https://image1.ljcdn.com/320500-inspection/rsp_pic_uploaddeeb713d-cf14-4881-984b-19d611425003.jpg.296x216.jpg', '天都花园 3室2厅 440万', '天都花园  | 3室2厅 | 140平米 | 南 | 其他 | 有电梯', '高楼层(共24层)2010年建板楼  -  狮山', '440万', '单价31429元/平米')
('https://image1.ljcdn.com/320500-inspection/rsp_pic_upload2c8ae326-4de3-4041-8cd5-edb1cc7bd731.jpg.296x216.jpg', '时代花园 3室2厅 358万', '时代花园  | 3室2厅 | 132.16平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2002年建板楼  -  狮山', '358万', '单价27089元/平米')
('https://image1.ljcdn.com/320500-inspection/c91dcc48-f118-40c1-bf41-52bc60012597.jpg.296x216.jpg', '万科遇见山 4室2厅 430万', '万科遇见山   | 联排别墅 | 4室2厅 | 160平米 | 南 | 其他 | 无电梯', '3层2018年建板楼  -  阳山生态区', '430万', '单价26875元/平米')
('https://image1.ljcdn.com/320500-inspection/rsp_pic_upload917ed4b0-4f16-476d-a272-91c5d402f3a6.jpg.296x216.jpg', '中交MINI墅 2室1厅 62万', '中交MINI墅  | 2室1厅 | 58.27平米 | 南 | 其他 | 有电梯', '高楼层(共13层)2016年建塔楼  -  浒墅关经济技术开发区', '62万', '单价10641元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180116/7ea49b2f-4411-4b55-973a-50f9ad3b7578.jpg.296x216.jpg', '何山花园南区 3室2厅 245万', '何山花园南区  | 3室2厅 | 106平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1998年建板楼  -  狮山', '245万', '单价23114元/平米')
('https://image1.ljcdn.com/320500-inspection/test-b49e6a69-5bde-42b5-809e-a451ac3883a6.png.296x216.jpg', '苏高新天之运 5室1厅 368万', '苏高新天之运  | 5室1厅 | 196.59平米 | 南 北 | 其他 | 有电梯', '中楼层(共28层)2013年建板楼  -  枫桥', '368万', '单价18720元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180106/865dd423-c579-4688-8cc1-d042824994ef.jpg.296x216.jpg', '山水华庭 2室2厅 196万', '山水华庭  | 2室2厅 | 90.22平米 | 南 | 精装 | 无电梯', '中楼层(共5层)板楼  -  狮山', '196万', '单价21725元/平米')
('https://image1.ljcdn.com/320500-inspection/test-394926e3-5766-4a80-aeb9-0e1b1e63b20a.png.296x216.jpg', '旭辉悦庭 3室2厅 194万', '旭辉悦庭  | 3室2厅 | 109.6平米 | 南 北 | 其他 | 有电梯', '低楼层(共21层)2015年建板楼  -  浒关', '194万', '单价17701元/平米')
('https://image1.ljcdn.com/320500-inspection/b1ce44f8-32f7-4f5d-9320-ccf189544027.jpg.296x216.jpg', '南山柠檬花园柠府 3室2厅 185万', '南山柠檬花园柠府  | 3室2厅 | 95平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2017年建板楼  -  浒关', '185万', '单价19474元/平米')
