('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload554144ef-5f3a-4c49-a41a-29da77d0bca4.jpg.296x216.jpg', '景苑公寓  电梯房  中间楼层   景芳地铁站百米内', '景苑公寓  | 2室1厅 | 71.25平米 | 西南 | 简装 | 有电梯', '中楼层(共18层)1998年建板塔结合  -  景芳', '302万', '单价42386元/平米')
('https://image1.ljcdn.com/330100-inspection/0a453954-a69e-42aa-9c38-ef49ec00d398.JPG.296x216.jpg', '景芳新五区 一南一北 东边套 全明户型城 采光好 诚售', '景芳新五区  | 2室1厅 | 54.94平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1997年建板楼  -  景芳', '250万', '单价45505元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload8d126eff-bbc8-4053-8b2f-5bfe37c52bf9.jpg.296x216.jpg', '配套齐全、交通方便、采光好、小区里面位置', '采荷绿萍  | 2室0厅 | 43.67平米 | 南 | 简装 | 无电梯', '中楼层(共8层)1998年建板楼  -  南肖埠', '200万', '单价45799元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadfb53cd9a-9b81-4e0c-8a14-1c88a7a5cc9e.JPG.296x216.jpg', '滨江华家池 3室2厅 860万', '滨江华家池  | 3室2厅 | 139.54平米 | 南 北 | 精装', '低楼层(共29层)暂无数据  -  华家池', '860万', '单价61632元/平米')
('https://image1.ljcdn.com/330100-inspection/d269c84e-3a68-4f58-9b92-607649c99d78.JPG.296x216.jpg', '城东标杆，景观楼层，开发商精装满两年诚心出售~', '金色黎明三期  | 3室2厅 | 87.68平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2016年建板楼  -  笕桥', '418万', '单价47674元/平米')
('https://image1.ljcdn.com/330100-inspection/91217548-0fb5-41b8-b749-794819bdae0f.JPG.296x216.jpg', '满两年好楼层纯毛坯，俯视泳池业主诚售随时可签~', '金色黎明二期  | 3室2厅 | 89平米 | 南 | 毛坯 | 有电梯', '高楼层(共16层)2013年建板楼  -  笕桥', '415万', '单价46630元/平米')
('https://image1.ljcdn.com/330100-inspection/3b8504f8-e2f0-4c7c-8f8d-3537f7a9e60e.JPG.296x216.jpg', '阳光逸城俩房纯毛坯未改动刚需客户看过来', '阳光逸城  | 2室1厅 | 61.37平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共15层)2010年建塔楼  -  丁桥', '179万', '单价29168元/平米')
('https://image1.ljcdn.com/330100-inspection/e2b0a20e-122b-44f4-b525-afc4aabd6ea8.JPG.296x216.jpg', '赵家花苑 中装  紧凑小两房 全明户型', '赵家花苑  | 2室2厅 | 74.05平米 | 南 | 简装', '中楼层(共15层)2016年建板楼  -  丁桥', '205万', '单价27684元/平米')
('https://image1.ljcdn.com/330100-inspection/03a66f93-0ba7-4263-aca5-9ce12cd337a3.JPG.296x216.jpg', '标准三房带露台，外加一个储藏间，利用很全面', '天阳观筑  | 3室2厅 | 89.09平米 | 南 | 简装 | 有电梯', '低楼层(共17层)2011年建板楼  -  丁桥', '290万', '单价32552元/平米')
('https://image1.ljcdn.com/330100-inspection/092a16fc-24b6-4d00-bff1-d93319ce0223.JPG.296x216.jpg', '全明户型 两房朝南 厨卫 厅朝北 配套成熟 近地铁', '景芳一区  | 2室1厅 | 58.42平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1993年建塔楼  -  景芳', '258万', '单价44163元/平米')
('https://image1.ljcdn.com/330100-inspection/test-a66cc5a6-5730-43ca-b111-4f1dcd142557.png.296x216.jpg', '小区中间位置，客厅带阳台，全明通透户型', '左邻右舍  | 2室2厅 | 85.51平米 | 南 | 简装 | 有电梯', '中楼层(共11层)2009年建板楼  -  九堡', '285万', '单价33330元/平米')
('https://image1.ljcdn.com/330100-inspection/eb1013c0-0bba-447a-8b33-f1ae26ff6cc3.JPG.296x216.jpg', '新风丽都北苑两房朝南，中等装修，干净清爽，诚心出售', '新风丽都北苑  | 2室1厅 | 59.45平米 | 南 | 精装 | 有电梯', '中楼层(共21层)2012年建板楼  -  火车东站', '258万', '单价43398元/平米')
('https://image1.ljcdn.com/330100-inspection/290601c7-2f8e-4bed-9f5d-f21da19a0f40.jpg.296x216.jpg', '南北通透，交通便利，单价低，诚心出售', '保利梧桐语  | 3室2厅 | 89.55平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)2015年建板楼  -  九堡', '386万', '单价43105元/平米')
('https://image1.ljcdn.com/330100-inspection/f3ed23fc-989c-478c-b888-54e950af618e.JPG.296x216.jpg', '南北通透格局，视野开阔，采光充足，配套设施齐全', '濮家新村  | 2室1厅 | 51.47平米 | 南 | 简装 | 无电梯', '低楼层(共7层)1988年建板楼  -  闸弄口', '239万', '单价46435元/平米')
('https://image1.ljcdn.com/330100-inspection/fcd8c59b-c181-42c6-a9fc-baab252653bc.JPG.296x216.jpg', '机神新村 2室1厅 210万', '机神新村  | 2室1厅 | 50.56平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1988年建板楼  -  闸弄口', '210万', '单价41535元/平米')
('https://image1.ljcdn.com/330100-inspection/de9efba6-987c-49c0-9c36-add29b737204.JPG.296x216.jpg', '三里家园三区，全明户型，中间楼层', '三里家园三区  | 2室1厅 | 79平米 | 南 | 毛坯 | 无电梯', '中楼层(共6层)2008年建板楼  -  三里亭', '310万', '单价39241元/平米')
('https://image1.ljcdn.com/330100-inspection/c37948f2-c91c-4179-9843-1486948511c7.jpg.296x216.jpg', '新上小三房 户型正气 送大阳台 纯毛坯随时看房', '中兴九洲芳园  | 3室2厅 | 86.62平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共18层)2011年建板楼  -  九堡', '295万', '单价34057元/平米')
('https://image1.ljcdn.com/330100-inspection/test-06193b9e-dc1b-4e35-b7ff-1089b5505216.png.296x216.jpg', '中装两房，户型正气，楼层好视野开阔！', '阳光逸城  | 2室1厅 | 61.66平米 | 南 | 精装 | 有电梯', '高楼层(共15层)2010年建塔楼  -  丁桥', '175万', '单价28382元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload56f4cdd6-ccc3-45c9-b2e7-9b94bc441b1e.jpg.296x216.jpg', '采荷经典三房，全明户型，中间楼层 西边套 价格可谈', '采荷小区翠柳邨  | 3室1厅 | 68.58平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1991年建板楼  -  采荷', '385万', '单价56139元/平米')
('https://image1.ljcdn.com/330100-inspection/f2fd7951-31f9-41c2-b499-f1b9b2803b3f.JPG.296x216.jpg', '三里新城柳苑，景观好，楼层好，低市场价，好房不等人', '三里新城柳苑  | 3室2厅 | 116.61平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2000年建板塔结合  -  三里亭', '475万', '单价40735元/平米')
('https://image1.ljcdn.com/330100-inspection/test-698464df-fdf9-42fe-add3-caa30face004.png.296x216.jpg', '视野好+采光好+书香门第+户型好+诚心出售+交通方便', '采荷新村  | 2室1厅 | 56.56平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1988年建板楼  -  采荷', '300万', '单价53042元/平米')
('https://image1.ljcdn.com/330100-inspection/b72d5e6c-15b5-4ee8-ba95-ac3c5df7da3c.jpg.296x216.jpg', '金地格林格林，精装修，满2年，东边套，带车位', '金地格林格林  | 3室2厅 | 87.66平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2015年建板楼  -  丁桥', '295万', '单价33653元/平米')
('https://image1.ljcdn.com/330100-inspection/cdb77c7f-69a7-4b02-bb95-46e3f3a9c8e1.jpg.296x216.jpg', '水岸帝景，东边套，270度壮阔江景房，带车位', '水岸帝景  | 4室2厅 | 206.15平米 | 东南 | 毛坯 | 有电梯', '低楼层(共32层)2005年建塔楼  -  钱江新城', '1180万', '单价57240元/平米')
('https://image1.ljcdn.com/330100-inspection/0a9ef16f-c627-4fc9-bdad-20208f566e07.JPG.296x216.jpg', '房子满五唯一，楼层好精装修，配套齐全，看房方便', '三里亭苑三区  | 3室2厅 | 76.19平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1996年建塔楼  -  三里亭', '286万', '单价37538元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload53b802ca-725f-4667-8e3c-63b12bc55b99.JPG.296x216.jpg', '广宇二期 简单装修 东边套大三房 看房方便', '广宇上东臻品  | 3室2厅 | 125.23平米 | 南 北 | 简装 | 有电梯', '低楼层(共16层)2013年建板楼  -  丁桥', '355万', '单价28348元/平米')
('https://image1.ljcdn.com/330100-inspection/b5a1c4cc-a901-4a33-bee7-4431f1970e48.JPG.296x216.jpg', '荷苑  边套  全明的  三房房东诚心卖', '三里新城荷苑  | 3室1厅 | 88.47平米 | 南 | 简装 | 有电梯', '低楼层(共24层)2012年建塔楼  -  三里亭', '345万', '单价38997元/平米')
('https://image1.ljcdn.com/330100-inspection/726d3379-767c-489d-aef4-8b6229416c72.jpg.296x216.jpg', '市民之家边 生活便利 电梯房 精装修', '和谐嘉园南苑  | 3室2厅 | 135平米 | 南 | 精装 | 有电梯', '中楼层(共34层)2009年建板楼  -  采荷', '700万', '单价51852元/平米')
('https://image1.ljcdn.com/330100-inspection/679f35a6-6921-4d5f-b06a-ef8ad595db75.JPG.296x216.jpg', '三开间朝南  两卫带露台 看房随时有钥匙', '天阳明朗  | 3室1厅 | 89平米 | 南 | 精装', '中楼层(共16层)2017年建板楼  -  丁桥', '300万', '单价33708元/平米')
('https://image1.ljcdn.com/330100-inspection/test-236e77a3-8e67-4b2d-a101-adf77f5d94bd.png.296x216.jpg', '滨江凯旋门 2室2厅 660万', '滨江凯旋门  | 2室2厅 | 88.11平米 | 南 北 | 精装 | 有电梯', '低楼层(共16层)2014年建塔楼  -  采荷', '660万', '单价74907元/平米')
('https://image1.ljcdn.com/330100-inspection/afc79e4d-116d-4952-84ba-c9a8c442b1ea.jpg.296x216.jpg', '保利四房，户型好，精装修，满两年，房东诚心出售', '保利罗兰香谷  | 4室2厅 | 118.25平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2015年建塔楼  -  丁桥', '335万', '单价28330元/平米')
('https://image1.ljcdn.com/330100-inspection/d5b9e522-bde2-4501-b42b-aeabdb6ca114.JPG.296x216.jpg', '北城铭苑 2室2厅 168万', '北城铭苑  | 2室2厅 | 62.22平米 | 南 北 | 毛坯', '低楼层(共17层)2000年建板楼  -  丁桥', '168万', '单价27001元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploade7b4eb81-d0af-4de9-9a40-2f25d7990d84.JPG.296x216.jpg', '此房两房朝南，楼层较低，适合有老人或孩子的家庭居住', '三里亭一区  | 2室1厅 | 60.57平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2000年建板塔结合  -  三里亭', '239万', '单价39459元/平米')
('https://image1.ljcdn.com/330100-inspection/test-d30e4b74-d07a-49c0-8d16-8fbfb145fd89.png.296x216.jpg', '蕙兰雅路上 小区安静位置  楼层视野好  满五年', '丁桥兰苑  | 2室2厅 | 83.47平米 | 南 | 毛坯 | 有电梯', '高楼层(共11层)2000年建板楼  -  丁桥', '225万', '单价26956元/平米')
('https://image1.ljcdn.com/330100-inspection/8bbc7d89-3734-4afd-8684-131d7828ab9f.JPG.296x216.jpg', '此房满2年，免增值税，房东诚心卖，随时可以看房', '三里新城荷苑  | 3室1厅 | 89.28平米 | 南 | 毛坯 | 有电梯', '高楼层(共24层)2012年建塔楼  -  三里亭', '355万', '单价39763元/平米')
('https://image1.ljcdn.com/330100-inspection/dab11611-c6ba-4563-a08a-eb1d47e0d311.JPG.296x216.jpg', '广利三开间朝南，正气大户型，精装修房东诚心卖', '广利佳苑  | 3室2厅 | 135平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2005年建塔楼  -  三里亭', '540万', '单价40000元/平米')
('https://image1.ljcdn.com/330100-inspection/abdb4c9e-c614-4505-ae55-8502c4f40651.jpg.296x216.jpg', '海棠公寓东边套，满五唯一的房子，看房方便。', '海棠公寓  | 3室2厅 | 88.68平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共16层)2011年建板楼  -  九堡', '325万', '单价36649元/平米')
('https://image1.ljcdn.com/330100-inspection/7ba6c44b-633d-4e44-b551-d17d7a33533f.JPG.296x216.jpg', '两房朝南 户型正气 精装修 看房方便', '金秋花园  | 2室1厅 | 73.18平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1997年建板楼  -  华家池', '330万', '单价45095元/平米')
('https://image1.ljcdn.com/330100-inspection/d8b9b795-6692-4fac-8916-72989ce68ca4.jpg.296x216.jpg', '地铁口850米 圣奥领寓经典三房 本小区目前仅一套在售', '圣奥领寓  | 3室2厅 | 106.93平米 | 南 北 | 简装 | 有电梯', '高楼层(共18层)2011年建板楼  -  九堡', '370万', '单价34603元/平米')
('https://image1.ljcdn.com/330100-inspection/7216e743-e33f-40c7-86ea-8797d55fe9b2.jpg.296x216.jpg', '采荷人家 3室2厅 800万', '采荷人家  | 3室2厅 | 136.01平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2006年建塔楼  -  采荷', '800万', '单价58820元/平米')
('https://image1.ljcdn.com/330100-inspection/5193d889-bc5e-469d-b962-d4c538d9c322.JPG.296x216.jpg', '广宇二期品质小区 三房格局 出门就是幼儿园 诚售', '广宇上东臻品  | 3室2厅 | 83.65平米 | 南 | 简装 | 有电梯', '中楼层(共16层)2013年建板楼  -  丁桥', '263万', '单价31441元/平米')
('https://image1.ljcdn.com/330100-inspection/af45fd74-55ed-400c-8cb0-f4d79eb945b8.JPG.296x216.jpg', '房子是纯毛坯俩居室，小户型南北通透，中间楼层。', '北城枫景园  | 2室2厅 | 62平米 | 南 | 毛坯 | 有电梯', '中楼层(共17层)2012年建板楼  -  丁桥', '178万', '单价28710元/平米')
('https://image1.ljcdn.com/330100-inspection/26c543f8-bb3c-4f43-87d9-eadf4d55e5bd.jpg.296x216.jpg', '观音塘 配套设施完善 经典小户型 交通方便', '观音塘小区  | 2室1厅 | 54.28平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1993年建板楼  -  四季青', '275万', '单价50664元/平米')
('https://image1.ljcdn.com/330100-inspection/51c6a328-895d-4c67-970c-d49b88c26e19.jpg.296x216.jpg', '此房满五不唯一有个税 精装修 可拎包入住', '新江花园  | 2室2厅 | 78.68平米 | 南 | 精装 | 有电梯', '高楼层(共10层)2007年建板楼  -  九堡', '273万', '单价34698元/平米')
('https://image1.ljcdn.com/330100-inspection/958571c5-fa91-4d70-b167-efd47645c537.jpg.296x216.jpg', '精装修花园洋房，楼层好，户型正', '海景城花园  | 3室2厅 | 121.24平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1997年建板塔结合  -  九堡', '380万', '单价31343元/平米')
('https://image1.ljcdn.com/330100-inspection/bd0d5583-1e62-4e0e-87da-956e1f072992.JPG.296x216.jpg', '纯毛坯，视野开阔，诚心出售，阔绰的三房户型', '北城枫景园  | 3室2厅 | 82.05平米 | 南 北 | 简装 | 有电梯', '低楼层(共17层)2012年建板楼  -  丁桥', '210万', '单价25595元/平米')
('https://image1.ljcdn.com/330100-inspection/fbf8b4de-1ab5-4116-9772-0e1e68cec97d.JPG.296x216.jpg', '小面积精装，低总价，可以拎包入住的。', '郡枫绿园西区  | 2室1厅 | 63.07平米 | 南 | 精装', '中楼层(共15层)2015年建板楼  -  丁桥', '188万', '单价29809元/平米')
('https://image1.ljcdn.com/330100-inspection/test-22d43532-9ef6-462a-8543-cd4291266435.png.296x216.jpg', '满五年唯一，免双税。拎包入住品质小区', '左邻右舍  | 2室2厅 | 78.61平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2009年建板楼  -  九堡', '278万', '单价35365元/平米')
('https://image1.ljcdn.com/330100-inspection/e0c67f66-14d0-4274-bf93-8c61fca4ce01.JPG.296x216.jpg', '紧靠钱江新城华家池高档小区世贸天宸89方毛坯出售', '世茂天宸  | 2室2厅 | 89.56平米 | 南 | 毛坯', '中楼层(共30层)2017年建板楼  -  华家池', '510万', '单价56946元/平米')
('https://image1.ljcdn.com/330100-inspection/036a45b3-d22d-4a61-83a5-321f3572ad20.JPG.296x216.jpg', '天运一线河景，电梯房，配套成熟，', '天运花园  | 3室2厅 | 144.79平米 | 南 | 简装 | 有电梯', '中楼层(共20层)2006年建板楼  -  闸弄口', '650万', '单价44893元/平米')
('https://image1.ljcdn.com/330100-inspection/6bec018f-15c4-414d-bee6-c2cd36227284.JPG.296x216.jpg', '景芳新五区 3室1厅 312万', '景芳新五区  | 3室1厅 | 68.16平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1997年建板楼  -  景芳', '312万', '单价45775元/平米')
('https://image1.ljcdn.com/330100-inspection/87e6d7ff-5066-48e2-b56e-e6410abe4d1d.JPG.296x216.jpg', '新上好房 中间楼层 拎包入住 采光很棒', '华家池  | 2室1厅 | 54.48平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)1988年建板楼  -  南肖埠', '245万', '单价44971元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadebb4dd0f-06e3-4dd7-99b4-ac17580f5db4.JPG.296x216.jpg', '电梯西边套，超大客厅,动静分离', '万家花园万和苑  | 3室3厅 | 159.8平米 | 南 西 北 | 简装 | 有电梯', '低楼层(共11层)2002年建板楼  -  闸弄口', '640万', '单价40051元/平米')
('https://image1.ljcdn.com/330100-inspection/73c0048b-99e4-4071-9d58-333ea1e901f9.jpg.296x216.jpg', '满五唯一   明厨明卫     精装修', '蓝桥名苑  | 2室1厅 | 93.75平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2006年建板楼  -  九堡', '260万', '单价27734元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadce8ae038-6ff6-4ba8-9b7a-d50c8b3f9686.JPG.296x216.jpg', '三里家园二区 南北户型毛坯房 采光好 看房方便', '三里家园二区  | 3室1厅 | 71.29平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共6层)2003年建板楼  -  三里亭', '245万', '单价34367元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploada34f0b03-934f-4c03-b4a9-a527e28c8aea.jpg.296x216.jpg', '城发云锦城40万精装修 满两年', '城发云锦城  | 4室2厅 | 135.1平米 | 南 北 | 精装 | 有电梯', '低楼层(共23层)2018年建塔楼  -  丁桥', '390万', '单价28868元/平米')
('https://image1.ljcdn.com/330100-inspection/test-f7f721ad-59b9-4045-a750-99385af3a4fd.png.296x216.jpg', '泊林公寓两房，南北通透格局，楼层好，采光充足', '德信金泊林公寓  | 2室2厅 | 81.57平米 | 南 | 毛坯 | 有电梯', '中楼层(共17层)2010年建板楼  -  九堡', '280万', '单价34327元/平米')
('https://image1.ljcdn.com/330100-inspection/8e5130c4-082d-46ce-ae9b-8aae643e772e.JPG.296x216.jpg', '火车东站红街天城新出精装公寓 交通配套齐全 诚意出售', '红街天城公寓  | 1室1厅 | 34.99平米 | 西 | 精装 | 有电梯', '18层2012年建板楼  -  火车东站', '88万', '单价25151元/平米')
('https://image1.ljcdn.com/330100-inspection/c7c0689e-2b8d-49e0-945d-91ae1777c96c.JPG.296x216.jpg', '武林九里中间楼层，此房没有增值税！诚心出售', '龙湖武林九里  | 3室2厅 | 89.76平米 | 南 | 毛坯', '低楼层(共17层)2018年建板楼  -  丁桥', '318万', '单价35428元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload85be98be-f7f0-45e8-a3e6-f4dfccc2ec1a.JPG.296x216.jpg', '满五全明精装西边套，送大阁楼，随时看房', '三里亭苑四区  | 2室1厅 | 52.77平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  三里亭', '240万', '单价45481元/平米')
('https://image1.ljcdn.com/330100-inspection/a3deb127-f9cf-48f7-bc1a-46639631da99.jpg.296x216.jpg', '多立方大两房搭配双阳台，可带劲儿了。', '大家多立方  | 3室1厅 | 88平米 | 南 | 简装 | 有电梯', '中楼层(共16层)2016年建板楼  -  九堡', '290万', '单价32955元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload000460a0-6c4c-4fd7-9855-6e2512a7fbd1.jpg.296x216.jpg', '南肖埠北景西苑配套设施成熟，交通便利', '南肖埠北景西苑  | 2室2厅 | 76.07平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1997年建板楼  -  南肖埠', '325万', '单价42724元/平米')
('https://image1.ljcdn.com/330100-inspection/924359c2-ca21-4f7c-a8f1-f461d31730a9.jpg.296x216.jpg', '，满五唯一，随时看房，精装修。', '蔚蓝公寓  | 2室1厅 | 89.84平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2010年建塔楼  -  景芳', '520万', '单价57881元/平米')
('https://image1.ljcdn.com/330100-inspection/a39a5be0-0831-4a30-bb81-c568a05cd74d.JPG.296x216.jpg', '闸弄口新村 2室1厅 208万', '闸弄口新村  | 2室1厅 | 50.93平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1985年建板楼  -  闸弄口', '208万', '单价40841元/平米')
('https://image1.ljcdn.com/330100-inspection/46c1ac68-7097-47e7-b0bd-a3f49b139336.jpg.296x216.jpg', '德信东望 精装修 全明户型 2室1厅 365万', '德信东望  | 2室1厅 | 74.5平米 | 南 | 精装 | 有电梯', '低楼层(共14层)2016年建塔楼  -  城东新城', '355万', '单价47652元/平米')
('https://image1.ljcdn.com/330100-inspection/0abc64d9-180b-4ed9-8fea-2efb80e6d606.JPG.296x216.jpg', '久睦苑  简装  小两房  满五唯一', '久睦苑  | 2室2厅 | 63平米 | 南 | 简装', '高楼层(共17层)2013年建暂无数据  -  丁桥', '175万', '单价27778元/平米')
('https://image1.ljcdn.com/330100-inspection/abae388e-0753-4602-9e73-2f2f33e5ef03.jpg.296x216.jpg', '景芳四区 小户型 采光好 房东诚心 出售 看房有钥匙', '景芳四区  | 2室1厅 | 60.81平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1995年建板楼  -  景芳', '245万', '单价40290元/平米')
('https://image1.ljcdn.com/330100-inspection/b8037f1b-5241-4397-903c-39d4675de18e.JPG.296x216.jpg', '濮家新村 2室1厅 240万', '濮家新村  | 2室1厅 | 57.8平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1988年建板楼  -  闸弄口', '240万', '单价41523元/平米')
('https://image1.ljcdn.com/330100-inspection/24438985-5ce1-4416-91f3-8e01b17ce615.JPG.296x216.jpg', '后珠美邻嘉苑 两房西边套 精装修拎包入住 楼层位置佳', '后珠美邻嘉苑  | 2室2厅 | 83.62平米 | 南 北 | 精装 | 有电梯', '低楼层(共17层)2010年建板楼  -  丁桥', '240万', '单价28702元/平米')
('https://image1.ljcdn.com/330100-inspection/fedf6abc-9ec6-4921-8425-5dd9f2eb8d9c.JPG.296x216.jpg', '购物便捷 小区设施良好 管理完善 环境优雅 适合居住', '绿城玉兰公寓  | 2室1厅 | 87.47平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2010年建塔楼  -  三里亭', '440万', '单价50303元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload1aa1a6a2-e8f6-4ee1-8386-a611a06fbb80.jpg.296x216.jpg', '景苑公寓新上两房朝西，全明户型，房东诚心出售', '景苑公寓  | 2室1厅 | 67.54平米 | 西南 | 简装 | 有电梯', '高楼层(共19层)1998年建塔楼  -  景芳', '280万', '单价41457元/平米')
('https://image1.ljcdn.com/330100-inspection/3a06fe15-a704-443a-82c5-b95a60ee4b0e.JPG.296x216.jpg', '新上房源 两房朝南 全明户型   业主诚心出售', '景芳三区  | 2室1厅 | 54.13平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1996年建板楼  -  景芳', '255万', '单价47109元/平米')
('https://image1.ljcdn.com/330100-inspection/6dd9b061-3b8e-46bd-bd0c-725c60eea3a8.JPG.296x216.jpg', '东边套通风采光俱佳，两房朝南次卧朝北，赠送20平', '德信大家钱江府  | 3室2厅 | 88.68平米 | 东 南 北 | 精装', '中楼层(共18层)2017年建板楼  -  城东新城', '440万', '单价49617元/平米')
('https://image1.ljcdn.com/330100-inspection/04261e51-fdd7-42ad-acba-6e2a48ce437d.JPG.296x216.jpg', '一线运河边，采光无遮挡的好房子', '东茂苑  | 3室1厅 | 90.17平米 | 南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  闸弄口', '378万', '单价41921元/平米')
('https://image1.ljcdn.com/330100-inspection/c7aae7dc-7949-403d-b396-29b3eb373732.JPG.296x216.jpg', '景芳四区 3室1厅 370万', '景芳四区  | 3室1厅 | 82.23平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1995年建板楼  -  景芳', '370万', '单价44996元/平米')
('https://image1.ljcdn.com/330100-inspection/3dfa8916-9b24-41fe-b434-6fb0479d82ff.JPG.296x216.jpg', '淮矿次新房 纯毛坯 小三房 楼层好', '淮矿东元府  | 3室2厅 | 89.54平米 | 东南 | 毛坯', '中楼层(共22层)板楼  -  城东新城', '365万', '单价40764元/平米')
('https://image1.ljcdn.com/330100-inspection/f1b6a45e-a8a7-4ab9-b57c-32676f29b96a.JPG.296x216.jpg', '彭埠改善大四房 满两年 得房率高 次新房 业主急售！', '德信东望  | 4室2厅 | 128.36平米 | 东 南 北 | 毛坯 | 有电梯', '中楼层(共16层)2016年建板楼  -  城东新城', '601万', '单价46822元/平米')
('https://image1.ljcdn.com/330100-inspection/89190528-b122-4daa-bde7-685c45607139.jpg.296x216.jpg', '品质小区，位置佳，两房朝南，南北通户型', '圣奥领寓  | 2室1厅 | 87.3平米 | 南 | 简装 | 有电梯', '中楼层(共17层)2011年建板楼  -  九堡', '320万', '单价36656元/平米')
('https://image1.ljcdn.com/330100-inspection/f52b9b3d-15c7-4c69-83a2-a5b221cc2e60.JPG.296x216.jpg', '此房满两年，无增值税，两房朝南，送自住装修', '北城枫景园  | 2室1厅 | 61.85平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2012年建板楼  -  丁桥', '185万', '单价29912元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload9f142d59-b040-4871-8c9d-f969bc2b4b6e.JPG.296x216.jpg', '满五唯一，实用面积很高，南北通透中间套，全明户型', '笕桥花苑  | 3室2厅 | 108平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2000年建板楼  -  笕桥', '345万', '单价31945元/平米')
('https://image1.ljcdn.com/330100-inspection/bd2bd8a8-e799-4355-b4ff-830c37ebb390.JPG.296x216.jpg', '采荷洁莲 经典两房 一楼带院子  采光好', '采荷小区洁莲邨  | 2室1厅 | 54.7平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1988年建板楼  -  采荷', '311万', '单价56856元/平米')
('https://image1.ljcdn.com/330100-inspection/a87d7e90-41dd-42a7-b058-aed662a514d5.jpg.296x216.jpg', '高楼层，中间套，毛坯方，带双阳台', '德信金泊林公寓  | 2室2厅 | 80.84平米 | 南 | 毛坯 | 有电梯', '高楼层(共17层)2010年建板楼  -  九堡', '300万', '单价37111元/平米')
('https://image1.ljcdn.com/330100-inspection/d5607d8d-530a-4049-befd-478ba2ef1159.jpg.296x216.jpg', '九堡红苹果小两房，满五唯一税费低，总价低，房东诚售', '红苹果家园  | 2室2厅 | 73.14平米 | 南 | 精装 | 有电梯', '高楼层(共25层)2009年建板楼  -  九堡', '265万', '单价36232元/平米')
('https://image1.ljcdn.com/330100-inspection/92f6510a-3aeb-4f32-abae-2ac7a62a5c6d.jpg.296x216.jpg', '阳光逸城 精装修 朝南精装2房 户型正气', '阳光逸城  | 2室2厅 | 79.12平米 | 南 | 精装 | 有电梯', '中楼层(共15层)2010年建塔楼  -  丁桥', '225万', '单价28438元/平米')
