('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadf45114b3-fccf-4250-befd-7bfc2e23c8eb.JPG.296x216.jpg', '实验小学英华街 2室1厅 145万', '实验小学英华街  | 2室1厅 | 63.02平米 | 南 | 简装 | 有电梯', '中楼层(共18层)1990年建板楼  -  英华街', '145万', '单价23009元/平米')
('https://image1.ljcdn.com/210200-inspection/71f4809c-8bc6-4535-b4d8-9a5807161c41.jpg.296x216.jpg', '简单的老式装修  南北通厅格局好', '新月街  | 3室1厅 | 76.52平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2000年建板楼  -  新起屯', '95.8万', '单价12520元/平米')
('https://image1.ljcdn.com/210200-inspection/test-ecef8064-ff7b-4f67-bc6a-503f9fcdf67b.png.296x216.jpg', '前城国际二期 1室0厅 62万', '前城国际二期  | 1室0厅 | 24.02平米 | 北 | 简装 | 有电梯', '中楼层(共18层)2007年建板楼  -  英华街', '62万', '单价25812元/平米')
('https://image1.ljcdn.com/210200-inspection/bd003903-99c5-49ce-8a33-e6b2d64d2396.JPG.296x216.jpg', '丽都花园 2室1厅 147万', '丽都花园  | 2室1厅 | 82.9平米 | 西 | 简装 | 有电梯', '高楼层(共23层)1997年建塔楼  -  英华街', '147万', '单价17733元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadfc15fbc7-996b-4b06-ba2a-a922549ad7ed.JPG.296x216.jpg', '捷山观海09年封闭小区多层洋房三室两厅两卫南北通透', '捷山观海  | 3室2厅 | 136.34平米 | 南 北 | 精装 | 有电梯', '中楼层(共7层)2009年建板楼  -  青云街', '267万', '单价19584元/平米')
('https://image1.ljcdn.com/210200-inspection/test-f6e4b749-2746-48f1-9af7-91e03a9d3860.png.296x216.jpg', '优豪斯 两室两厅 南向 有平台花园', '优豪斯  | 2室1厅 | 90.37平米 | 南 | 精装 | 有电梯', '低楼层(共12层)2003年建板楼  -  华府', '245万', '单价27111元/平米')
('https://image1.ljcdn.com/210200-inspection/9090e760-67b8-4c75-adc8-b97198428d07.JPG.296x216.jpg', '香海花园  精装修的2室一厅   价位可议', '香海花园  | 2室1厅 | 79.9平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1999年建板楼  -  香炉礁', '118万', '单价14769元/平米')
('https://image1.ljcdn.com/210200-inspection/d5f12ee1-60b7-480b-97ba-4072e6bdec66.JPG.296x216.jpg', '华城御园 3室1厅 316万', '华城御园  | 3室1厅 | 98.92平米 | 南 北 | 简装 | 无电梯', '高楼层(共8层)1997年建板楼  -  唐山街', '316万', '单价31946元/平米')
('https://image1.ljcdn.com/210200-inspection/e7a60b91-dd6a-4e08-9392-2821eccf275c.JPG.296x216.jpg', '两室通透，卫生间带窗户五明户型，装修保持好可拎包住', '新昌街  | 2室2厅 | 85.79平米 | 东 西 | 其他 | 无电梯', '高楼层(共7层)1996年建板楼  -  新起屯', '72万', '单价8393元/平米')
('https://image1.ljcdn.com/210200-inspection/d5c3ccf2-b41f-442c-94e8-0f43c224db67.JPG.296x216.jpg', '万达高层 3室1厅 110万', '万达高层  | 3室1厅 | 101.1平米 | 东 南 北 | 其他 | 有电梯', '高楼层(共30层)1995年建塔楼  -  北京公园', '110万', '单价10881元/平米')
('https://image1.ljcdn.com/210200-inspection/test-10e13d37-854e-4f0c-8655-31d694d2cccc.png.296x216.jpg', '实验小学同庆街 2室1厅 125万', '实验小学同庆街  | 2室1厅 | 45.03平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1992年建板楼  -  英华街', '125万', '单价27760元/平米')
('https://image1.ljcdn.com/210200-inspection/test-a08744c6-56bf-4ac9-b5e5-1ae0f1b1fa92.png.296x216.jpg', '龙畔锦城 2室1厅 156万', '龙畔锦城  | 2室1厅 | 86.69平米 | 南 西 北 | 其他 | 有电梯', '低楼层(共18层)2009年建板楼  -  华府', '156万', '单价17996元/平米')
('https://image1.ljcdn.com/210200-inspection/c27c7ab6-3f7c-4c6c-b272-5bbdee442a44.jpg.296x216.jpg', '半岛故乡 3室2厅 235万', '半岛故乡  | 3室2厅 | 136平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2002年建板楼  -  新起屯', '235万', '单价17280元/平米')
('https://image1.ljcdn.com/210200-inspection/test-5d66205b-b02e-4ccf-a597-3e1733de3e85.png.296x216.jpg', '同香山庄 3室2厅 220万', '同香山庄  | 3室2厅 | 139.6平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)1999年建板楼  -  石道街', '220万', '单价15760元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b2885674-16ce-4d60-99ef-003b31793f6a.png.296x216.jpg', '长太巷 2室0厅 51万', '长太巷  | 2室0厅 | 46.91平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1990年建板楼  -  莲花白云', '51万', '单价10872元/平米')
('https://image1.ljcdn.com/210200-inspection/2fb2407e-baf8-4725-9400-95b447721b01.JPG.296x216.jpg', '中心裕景 2室1厅 205万', '中心裕景  | 2室1厅 | 95.96平米 | 南 | 精装 | 有电梯', '低楼层(共43层)2012年建板楼  -  英华街', '205万', '单价21364元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload06468812-04f4-4f7d-ae56-f0643bd0191d.JPG.296x216.jpg', '实验小学英华街 3室1厅 143万', '实验小学英华街  | 3室1厅 | 73平米 | 东 西 | 精装 | 无电梯', '高楼层(共7层)1992年建板楼  -  英华街', '143万', '单价19590元/平米')
('https://image1.ljcdn.com/210200-inspection/fac6700c-a5c1-426e-a5de-d359ae98c142.JPG.296x216.jpg', '两室中间卫生间    一个大客厅', '香炉礁  | 2室2厅 | 82.56平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1993年建板楼  -  香炉礁', '78万', '单价9448元/平米')
('https://image1.ljcdn.com/210200-inspection/test-0eb9c74e-a121-4507-9279-db8381d5dcca.png.296x216.jpg', '西岗区北京街两室一厅急售位置好安静不吵闹', '北京街北  | 2室1厅 | 54.04平米 | 东 西 | 简装 | 无电梯', '高楼层(共7层)1992年建板楼  -  北京公园', '60万', '单价11103元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload10bf0857-c9f6-4970-ad30-2636b822329c.JPG.296x216.jpg', '34中红岩52.43平南北中间楼层临新玛特劳动公园140万', '34中畅通街  | 2室0厅 | 52.43平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)1980年建板楼  -  唐山街', '140万', '单价26703元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload35f66b5d-33a7-4ce6-b987-5d4d59357cd5.JPG.296x216.jpg', '实验小学市场街 3室1厅 220万', '实验小学市场街  | 3室1厅 | 81.94平米 | 南 北 | 精装 | 无电梯', '中楼层(共8层)1990年建板楼  -  英华街', '220万', '单价26849元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload49b087a8-3521-4620-84cb-5d034089accf.JPG.296x216.jpg', '宝居佳苑 34中 劳动公园 2010年新房 精装修南北向', '宝居佳苑  | 3室1厅 | 150.44平米 | 南 北 | 精装 | 有电梯', '高楼层(共26层)2011年建塔楼  -  唐山街', '375万', '单价24927元/平米')
('https://image1.ljcdn.com/210200-inspection/8563a107-76fb-43db-b5bf-17da4d13c7de.jpg.296x216.jpg', '34中水仙\u3000南北通透\u3000视野光鲜没有问题', '34中兴民街  | 2室0厅 | 43.06平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1970年建板楼  -  唐山街', '140万', '单价32513元/平米')
('https://image1.ljcdn.com/210200-inspection/test-8c2f157e-bda2-4684-ac93-52e6216d9764.png.296x216.jpg', '正规两室一厅 南向光线好 地脚安静 出行方便 近地铁', '香松街  | 2室1厅 | 48.65平米 | 南 | 简装 | 无电梯', '高楼层(共8层)1993年建板楼  -  香炉礁', '53.2万', '单价10936元/平米')
('https://image1.ljcdn.com/210200-inspection/92e774ac-48e5-4132-8984-997ecf0a764b.jpg.296x216.jpg', '康平街 3室1厅 106万', '康平街  | 3室1厅 | 75.66平米 | 南 西 北 | 简装 | 无电梯', '中楼层(共6层)1995年建板楼  -  莲花白云', '106万', '单价14011元/平米')
('https://image1.ljcdn.com/210200-inspection/ce1bd1af-0adb-4744-b690-b06fcd6d11c3.JPG.296x216.jpg', '通江街 1室1厅 53万', '通江街  | 1室1厅 | 52.96平米 | 东北 | 简装', '低楼层(共7层)1995年建板楼  -  大菜市', '53万', '单价10008元/平米')
('https://image1.ljcdn.com/210200-inspection/dca26126-4782-4659-854d-74f974456867.jpg.296x216.jpg', '银寰花园  五一广场  人民广场 适合办公 视野很好', '银寰花园  | 1室1厅 | 63平米 | 南 | 简装 | 有电梯', '高楼层(共26层)2002年建板楼  -  华府', '85万', '单价13493元/平米')
('https://image1.ljcdn.com/210200-inspection/test-5ba88722-38f6-4b2d-ac42-713d7a8d8710.png.296x216.jpg', '沈铁铭悦三室两厅两卫前排无遮挡采光好南北通透有钥匙', '沈铁铭悦  | 3室2厅 | 137.34平米 | 南 北 | 毛坯', '低楼层(共18层)2014年建板楼  -  大菜市', '190万', '单价13835元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadbea673d0-fb25-4ba4-9f50-bb97001845b0.JPG.296x216.jpg', '远洋风景 2室2厅 260万', '远洋风景  | 2室2厅 | 90.44平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)2008年建板楼  -  华府', '260万', '单价28749元/平米')
('https://image1.ljcdn.com/210200-inspection/test-6654780a-f548-4b06-a823-93ed8e3e8d3a.png.296x216.jpg', '工人村 1室1厅 42.8万', '工人村  | 1室1厅 | 44.33平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)1985年建板楼  -  香炉礁', '42.8万', '单价9655元/平米')
('https://image1.ljcdn.com/210200-inspection/08bf127e-3635-4b8d-afd2-014c2901bac7.jpg.296x216.jpg', '第九频道 2室1厅 240万', '第九频道  | 2室1厅 | 92.72平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2014年建塔楼  -  华府', '240万', '单价25885元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload703184f6-21bf-4fa1-8a5a-32ec0505ea50.JPG.296x216.jpg', '34中33.49平115万低楼层南向不临街,独立大院人车分流', '34中三元街  | 1室1厅 | 33.49平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1990年建板楼  -  唐山街', '113万', '单价33742元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadbec9fb13-f6d7-4b70-85c8-7882f27dadfd.JPG.296x216.jpg', '34中水仙金领公寓\u3000楼龄新\u3000装修好\u3000诚心出售价格可谈', '金领公寓  | 3室1厅 | 91.06平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2002年建板楼  -  唐山街', '225万', '单价24709元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadd035c77a-4bbc-4de6-9ba9-d2e6690e8745.JPG.296x216.jpg', '北岗新居 2室2厅 90万', '北岗新居  | 2室2厅 | 68平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)2002年建板楼  -  北京公园', '90万', '单价13236元/平米')
('https://image1.ljcdn.com/210200-inspection/test-d6990f58-afeb-447b-b844-6ab3f2698045.png.296x216.jpg', '纪念街人防办地脚安静空气好总款低', '纪念街(石道街商圈)  | 1室1厅 | 29.47平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1995年建板楼  -  石道街', '39.9万', '单价13540元/平米')
('https://image1.ljcdn.com/210200-inspection/test-58d49326-a24a-4d6a-b453-7f2cb4ed3efe.png.296x216.jpg', '三星公寓 1室1厅 88万', '三星公寓  | 1室1厅 | 83平米 | 南 | 其他 | 有电梯', '高楼层(共24层)1997年建板楼  -  太原街', '88万', '单价10603元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadb776dea3-76a6-463d-a188-8f1d3aebda0a.jpg.296x216.jpg', '捷庆里 全明户型 格局方正 标准两室一厅', '捷庆里  | 2室1厅 | 63.22平米 | 南 北 | 简装', '中楼层(共7层)1992年建板楼  -  青云街', '63.9万', '单价10108元/平米')
('https://image1.ljcdn.com/210200-inspection/9305c566-f6ad-4fcc-8711-deaa9f82f87c.JPG.296x216.jpg', '34中  水仙  田字格户型  采光无遮挡 诚心出售 单价低', '34中果园巷  | 3室1厅 | 77.71平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1993年建板楼  -  唐山街', '180万', '单价23164元/平米')
('https://image1.ljcdn.com/210200-inspection/fb1f384e-82de-4a2a-8f21-0b844d7f579d.jpg.296x216.jpg', '长江路五一广场，北京华联超市，空中花园 采光时间长', '长恒花园  | 4室3厅 | 196.78平米 | 南 北 | 精装 | 有电梯', '高楼层(共12层)2002年建板楼  -  华府', '350万', '单价17787元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload61ab9038-34d2-452a-924c-a5618f752937.JPG.296x216.jpg', '实验 37 三楼南北向 采光充足 一梯两户', '实验小学英华街  | 3室1厅 | 94.61平米 | 南 北 | 精装 | 无电梯', '中楼层(共8层)1990年建板楼  -  英华街', '203万', '单价21457元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b85c007a-61be-4620-9c52-e8fb646197d7.png.296x216.jpg', '丰源小区 2室2厅 215万', '丰源小区  | 2室2厅 | 89.91平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)1997年建板楼  -  唐山街', '215万', '单价23913元/平米')
('https://image1.ljcdn.com/210200-inspection/683c7302-1c81-4c7f-83db-b7c775d322a5.JPG.296x216.jpg', '八一路（八一路商圈） 4室2厅 220万', '八一路（八一路商圈）  | 4室2厅 | 187.19平米 | 东 西 | 其他 | 无电梯', '中楼层(共5层)板楼  -  八一路', '220万', '单价11753元/平米')
('https://image1.ljcdn.com/210200-inspection/test-f1799e47-e8ee-4929-a149-e80b11eac4ab.png.296x216.jpg', '香炉礁    中间楼层\u3000干净整洁\u3000拎包入住', '百年港湾  | 2室2厅 | 103.14平米 | 南 北 | 精装', '中楼层(共27层)2014年建板楼  -  香炉礁', '186万', '单价18034元/平米')
('https://image1.ljcdn.com/210200-inspection/test-12494f34-c580-43be-90ee-2bbb46603f09.png.296x216.jpg', '新华公寓 3室1厅 151万', '新华公寓  | 3室1厅 | 100.14平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1997年建板楼  -  太原街', '151万', '单价15079元/平米')
('https://image1.ljcdn.com/210200-inspection/350deadf-1197-41f4-a1d1-f34ec02b0c5e.JPG.296x216.jpg', '34中三元街 1室1厅 102万', '34中三元街  | 1室1厅 | 28.54平米 | 西 | 精装 | 无电梯', '低楼层(共6层)1990年建板楼  -  唐山街', '102万', '单价35740元/平米')
('https://image1.ljcdn.com/210200-inspection/test-31d612d2-cbc8-4437-8567-b67125561460.png.296x216.jpg', '34中精装修劳动公园旁采光无遮挡不临街交通便利', '34中胜利路  | 2室1厅 | 53.43平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)1985年建板楼  -  唐山街', '147万', '单价27513元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload2e8f714c-7d5d-4710-9979-ab8e1895ed3b.JPG.296x216.jpg', '香炉礁 2室精装修采光好 近地铁市场交通便利 房主急售', '香炉礁  | 2室1厅 | 62.4平米 | 东 西 | 简装 | 无电梯', '高楼层(共7层)1992年建板楼  -  香炉礁', '59.5万', '单价9536元/平米')
('https://image1.ljcdn.com/210200-inspection/test-0e861fe2-4b94-471b-9f61-b84b744658a1.png.296x216.jpg', '34中畅通街 2室1厅 128万', '34中畅通街  | 2室1厅 | 38.47平米 | 南 北 | 其他 | 无电梯', '高楼层(共4层)1980年建板楼  -  唐山街', '128万', '单价33273元/平米')
('https://image1.ljcdn.com/210200-inspection/213200f1-a0e9-4c04-b6c5-242fc5bf9d9b.JPG.296x216.jpg', '五一广场万达华府二期精装中间楼层西南向三室封闭园', '万达华府二期  | 3室2厅 | 141.04平米 | 西南 | 精装 | 有电梯', '中楼层(共24层)2007年建板楼  -  华府', '350万', '单价24816元/平米')
('https://image1.ljcdn.com/210200-inspection/test-611d30c8-1c14-45aa-be8b-fa295b6627bb.png.296x216.jpg', '康庄街 2室1厅 50万', '康庄街  | 2室1厅 | 48.52平米 | 东南 | 简装 | 无电梯', '中楼层(共6层)1991年建板楼  -  莲花白云', '50万', '单价10306元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload8cab1a7c-2603-4eb8-a3f1-3bcc90b0f084.JPG.296x216.jpg', '五四路 34中 无坡 两室户型规矩 地脚好', '34中云山街  | 2室1厅 | 66.48平米 | 东 西 | 简装 | 无电梯', '高楼层(共7层)1990年建板楼  -  唐山街', '193万', '单价29032元/平米')
('https://image1.ljcdn.com/210200-inspection/f1004cb9-ec43-43fe-b8a5-4f6e0bc9d458.JPG.296x216.jpg', '前城国际二期 3室1厅 299万', '前城国际二期  | 3室1厅 | 117.85平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2007年建板楼  -  英华街', '299万', '单价25372元/平米')
('https://image1.ljcdn.com/210200-inspection/test-9a1711e2-eb68-4c91-9988-e419ccfacda8.png.296x216.jpg', '金海西园，一楼带花园，小区前排位置，可拎包入住', '金海花园西园  | 2室2厅 | 102.68平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)2001年建板楼  -  香炉礁', '128万', '单价12466元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b1622af6-90df-47ef-b2b7-cdcc497c2ef1.png.296x216.jpg', '新源巷 2室1厅 68万', '新源巷  | 2室1厅 | 53.41平米 | 南 西 | 其他 | 无电梯', '中楼层(共6层)1990年建板楼  -  新起屯', '68万', '单价12732元/平米')
('https://image1.ljcdn.com/210200-inspection/test-fd01d12d-0d81-4061-846b-34c9531aaf9c.png.296x216.jpg', '34 水仙 两室精装修 中间楼层 无坡', '34中民众街  | 2室1厅 | 60.8平米 | 东南 | 精装 | 无电梯', '中楼层(共5层)1990年建板楼  -  唐山街', '175万', '单价28783元/平米')
('https://image1.ljcdn.com/210200-inspection/8517e024-3509-45ad-b2a7-3f23160362c5.jpg.296x216.jpg', '绕云巷 1室1厅 46万', '绕云巷  | 1室1厅 | 43.32平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)1991年建板楼  -  莲花白云', '46万', '单价10619元/平米')
('https://image1.ljcdn.com/210200-inspection/9eff2dd3-bb2b-4d34-a713-943113e5139d.JPG.296x216.jpg', '北岗桥一室，户型好，南向，看房方便', '昌乐街  | 1室1厅 | 41.18平米 | 南 | 简装', '中楼层(共6层)1995年建板楼  -  大菜市', '43.5万', '单价10564元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadcb8a1c85-35ba-42b1-ae36-f87d99c139db.JPG.296x216.jpg', '远洋名仕公馆南北通透两室，高档装修未住中间排安静。', '远洋风景  | 2室2厅 | 92平米 | 南 北 | 精装 | 有电梯', '中楼层(共9层)2008年建板楼  -  华府', '335万', '单价36414元/平米')
('https://image1.ljcdn.com/210200-inspection/test-0d269b07-7b59-4d73-8e5d-01a32659436e.png.296x216.jpg', '银寰花园 2室1厅 82万', '银寰花园  | 2室1厅 | 74.75平米 | 东 北 | 简装 | 有电梯', '高楼层(共26层)1995年建塔楼  -  华府', '82万', '单价10970元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload3044ca79-52ac-42e1-83d7-728098bd9cfa.JPG.296x216.jpg', '34红岩热点校南北通厅封闭小区大户型低楼层', '丰源小区  | 2室2厅 | 89.91平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)1997年建板楼  -  唐山街', '205万', '单价22801元/平米')
('https://image1.ljcdn.com/210200-inspection/e9b289c2-d346-4e44-8cc2-4eef98113cea.JPG.296x216.jpg', '北京公园 北岗桥 景润小区 小户型 两室 低楼层', '景润一期  | 2室1厅 | 81.08平米 | 东 西 | 简装 | 无电梯', '低楼层(共7层)2000年建板楼  -  北京公园', '101万', '单价12457元/平米')
('https://image1.ljcdn.com/210200-inspection/a1f34936-3dc8-4397-9b56-7d046116c3af.JPG.296x216.jpg', '骏达阅阳楼 经典一室 小区房 价格合理 急售', '骏达阅阳楼  | 1室1厅 | 44.45平米 | 南 | 精装 | 有电梯', '高楼层(共8层)2010年建塔楼  -  香炉礁', '59万', '单价13274元/平米')
('https://image1.ljcdn.com/210200-inspection/test-0a53b85c-0b84-4147-a370-9bbbd74ed4c6.png.296x216.jpg', '多层洋房带电梯，精装修，可看海', '捷山观海  | 2室2厅 | 92.54平米 | 南 北 | 精装 | 有电梯', '高楼层(共7层)2009年建板楼  -  青云街', '200万', '单价21613元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b27b9504-15fe-4ebe-8824-71544c7d8842.png.296x216.jpg', '第九频道 1室1厅 145万', '第九频道  | 1室1厅 | 55.01平米 | 北 | 精装 | 有电梯', '高楼层(共31层)2014年建塔楼  -  华府', '145万', '单价26359元/平米')
('https://image1.ljcdn.com/210200-inspection/test-ee7842df-a142-4171-ac74-671974d48544.png.296x216.jpg', '实验小学英华街 2室1厅 89万', '实验小学英华街  | 2室1厅 | 48.44平米 | 东 西 | 简装 | 无电梯', '高楼层(共8层)板楼  -  英华街', '89万', '单价18374元/平米')
('https://image1.ljcdn.com/210200-inspection/1ddf3f44-19a7-4615-bcc5-705ef0101fcc.jpg.296x216.jpg', '香榭里 2室1厅 70万', '香榭里  | 2室1厅 | 60.66平米 | 南 | 简装 | 有电梯', '高楼层(共17层)2010年建塔楼  -  英华街', '70万', '单价11540元/平米')
('https://image1.ljcdn.com/210200-inspection/0efa8981-183c-4393-94a4-ddc7ab5b3fa4.jpg.296x216.jpg', '万达华府封闭小区三室装修好南北通透', '万达华府一期  | 3室1厅 | 119.41平米 | 南 北 | 精装 | 有电梯', '中楼层(共19层)2005年建板楼  -  华府', '420万', '单价35173元/平米')
('https://image1.ljcdn.com/210200-inspection/test-f8d01a9f-0561-4e43-ac62-09f6fad644ab.png.296x216.jpg', '21中五一广场，总房款低中间楼层精装修', '21中五一广场  | 2室1厅 | 65平米 | 东 西 | 精装 | 无电梯', '中楼层(共7层)1995年建板楼  -  华府', '130万', '单价20000元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploade488ae71-7918-480e-b432-d3acf20004dc.JPG.296x216.jpg', '长春花园 3室2厅 221万', '长春花园  | 3室2厅 | 124平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1996年建板楼  -  华府', '221万', '单价17823元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload1986b750-0bb2-4113-95df-d373abcaecfb.JPG.296x216.jpg', '34水仙，楼龄新，格局方正，采光充足，业主诚心出售', '34中长红街  | 2室2厅 | 91.07平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1997年建板楼  -  唐山街', '210万', '单价23060元/平米')
('https://image1.ljcdn.com/210200-inspection/test-9b999510-cdb6-40fd-a2d5-cd35e1580f41.png.296x216.jpg', '做门头低楼层 近34中 三室 水仙 商圈配套好', '34中茂田巷  | 3室1厅 | 83平米 | 东 北 | 简装 | 无电梯', '低楼层(共7层)1995年建板楼  -  唐山街', '245万', '单价29519元/平米')
('https://image1.ljcdn.com/210200-inspection/db3233da-3671-4982-ad69-053f42ad4e32.JPG.296x216.jpg', '新开路  北岗桥  北岗新居此房近入口 户型好 采光好', '北岗新居  | 2室1厅 | 72.89平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2002年建板楼  -  北京公园', '95万', '单价13034元/平米')
('https://image1.ljcdn.com/210200-inspection/46bd4804-48db-4c2b-94c0-8d8d60ad104f.jpg.296x216.jpg', '第九频道 1室0厅 158万', '第九频道  | 1室0厅 | 50.77平米 | 南 | 精装 | 有电梯', '低楼层(共31层)2014年建塔楼  -  华府', '158万', '单价31121元/平米')
('https://image1.ljcdn.com/210200-inspection/862a9f23-323b-48c9-99da-7f8479533f17.jpg.296x216.jpg', '实验小学同庆街 2室1厅 140万', '实验小学同庆街  | 2室1厅 | 59.62平米 | 西南 北 | 简装 | 无电梯', '中楼层(共7层)1992年建板楼  -  英华街', '140万', '单价23483元/平米')
('https://image1.ljcdn.com/210200-inspection/test-2e184a38-c623-42f7-a758-f1778b4bcd80.png.296x216.jpg', '金宸国际 1室1厅 75万', '金宸国际  | 1室1厅 | 39.57平米 | 南 | 精装 | 有电梯', '高楼层(共28层)2004年建板楼  -  英华街', '75万', '单价18954元/平米')
('https://image1.ljcdn.com/210200-inspection/d99f0c6b-050e-4cdd-a91b-1a1551e88e10.jpg.296x216.jpg', '21中鞍山路 3室1厅 155万', '21中鞍山路  | 3室1厅 | 69.95平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1997年建板楼  -  华府', '155万', '单价22159元/平米')
('https://image1.ljcdn.com/210200-inspection/test-fb526a91-6678-4395-b662-4c6512d76ba0.png.296x216.jpg', '大连裕景房主着急用钱2室单价低房子还没有住过人', '中心裕景  | 2室1厅 | 97.31平米 | 西南 | 简装 | 有电梯', '低楼层(共43层)2012年建板楼  -  英华街', '198万', '单价20348元/平米')
('https://image1.ljcdn.com/210200-inspection/ffd3561b-8580-4cb6-81b3-7252b31131c7.JPG.296x216.jpg', '香炉礁 1室1厅 49.51平 35万 房主诚意出售', '香炉礁  | 1室1厅 | 49.51平米 | 东 西 | 简装 | 无电梯', '高楼层(共7层)1995年建塔楼  -  香炉礁', '35万', '单价7070元/平米')
('https://image1.ljcdn.com/210200-inspection/c29458a2-94c4-47c5-881b-a12afe53d300.jpg.296x216.jpg', '康庄街 2室1厅 51.5万', '康庄街  | 2室1厅 | 43.32平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1991年建板楼  -  莲花白云', '51.5万', '单价11889元/平米')
('https://image1.ljcdn.com/210200-inspection/0e90d534-845d-4ffc-9dc2-28270e883ea4.jpg.296x216.jpg', '同香山庄 5室2厅 310万', '同香山庄  | 5室2厅 | 219.54平米 | 南 西 北 | 精装 | 无电梯', '中楼层(共6层)1999年建板楼  -  石道街', '310万', '单价14121元/平米')
('https://image1.ljcdn.com/210200-inspection/0fd1fd1f-23ca-435c-a329-35591da672fd.JPG.296x216.jpg', '中华名城 3室2厅 320万', '中华名城  | 3室2厅 | 166.64平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2003年建板楼  -  八一路', '320万', '单价19204元/平米')
('https://image1.ljcdn.com/210200-inspection/89fc69d2-90f4-4044-a554-488f70aa79ad.JPG.296x216.jpg', '金海东园 三室户型 房主急卖。。。', '金海花园东园  | 3室2厅 | 88平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2001年建板楼  -  香炉礁', '90.8万', '单价10319元/平米')
('https://image1.ljcdn.com/210200-inspection/test-f526cd86-18ad-43ce-98bb-2e956aa6775b.png.296x216.jpg', '同香山庄 4室2厅 284万', '同香山庄  | 4室2厅 | 156平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)1999年建板楼  -  石道街', '284万', '单价18206元/平米')
('https://image1.ljcdn.com/210200-inspection/test-a3d574bd-bd0e-41f2-a659-31e18dca17c2.png.296x216.jpg', '康平街 3室1厅 94万', '康平街  | 3室1厅 | 70.17平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1995年建板楼  -  莲花白云', '94万', '单价13397元/平米')
('https://image1.ljcdn.com/210200-inspection/d4e4421e-fbcd-4411-b299-8401f4d20483.JPG.296x216.jpg', '西岗新校区 精装两室一厅 南向采光好', '香周首府  | 2室1厅 | 79.99平米 | 南 | 精装', '高楼层(共24层)2016年建板楼  -  香炉礁', '155万', '单价19378元/平米')
