('https://image1.ljcdn.com/610100-inspection/6e4f2d81-a171-4851-9bf1-e6166b4b2052.jpg.296x216.jpg', '城北 彩云郡 精装两室 南北通透 近地铁站 诚心出售。', '彩云郡  ', '高楼层(共28层)板塔结合  -  城北', '133万', '单价14263元/平米')
('https://image1.ljcdn.com/610100-inspection/f863c03f-9899-41f5-b291-a30cdf443bdf.JPG.296x216.jpg', '东新城市花园精装三室满二满三户型通明', '东新城市花园  ', '低楼层(共8层)暂无数据  -  城东', '213万', '单价15964元/平米')
('https://image1.ljcdn.com/610100-inspection/3e2278d2-8fd9-439b-aea8-f2591d3251bf.jpg.296x216.jpg', '地铁口 南北通透 大两居 户型好', '陕西省水电物资总公司  ', '高楼层(共7层)暂无数据  -  城北', '85万', '单价9467元/平米')
('https://image1.ljcdn.com/610100-inspection/3a8b058f-d1ff-496f-851a-dff3633a62f6.jpg.296x216.jpg', '满五满二，高品质小区环境，一居室', '东新城市花园  ', '高楼层(共7层)板塔结合  -  城东', '60万', '单价16043元/平米')
('https://image1.ljcdn.com/610100-inspection/4b430c50-2217-4a6b-8ee1-788d0f85a376.jpg.296x216.jpg', '金  华  公  寓  三  室  两  厅  一  厨  一 卫', '金花公寓  ', '高楼层(共29层)塔楼  -  城东', '150万', '单价12438元/平米')
('', '华山幸福嘉苑两室一厅，幸福林带隔壁，出行方便', '华山幸福嘉苑  ', '高楼层(共6层)板楼  -  浐灞', '92万', '单价10177元/平米')
('https://image1.ljcdn.com/610100-inspection/4031550c-812c-413d-95fb-2e466d409c0c.jpg.296x216.jpg', '南北通透，采光较好，交通方便，配套齐全', '八府庄小区  ', '高楼层(共7层)板楼  -  城北', '88万', '单价9045元/平米')
('https://image1.ljcdn.com/610100-inspection/e5d01f84-9617-42f5-b8c1-ea20ff40ae54.jpg.296x216.jpg', '满五满二，地铁口，标准一室一厅，精装修', '皇城壹號  ', '中楼层(共11层)塔楼  -  城内', '125万', '单价17606元/平米')
('https://image1.ljcdn.com/610100-inspection/test-ac8d6808-d075-4af0-b27e-9082c38dbabf.png.296x216.jpg', '白桦林明天两室，统一装修，满三满二', '白桦林明天  ', '中楼层(共34层)板塔结合  -  城北', '180万', '单价19879元/平米')
('https://image1.ljcdn.com/610100-inspection/499b634e-6180-40b3-97bc-399a42b46258.jpg.296x216.jpg', '城北 未央沿线 近2号线安远门站，毛坯两室 首付低', '建行家属院（城北）  ', '中楼层(共18层)暂无数据  -  城北', '96万', '单价10921元/平米')
('https://image1.ljcdn.com/610100-inspection/e0a238e2-4c98-4997-99a3-3956a114315d.jpg.296x216.jpg', '城北 近地铁 简装三室 双公园', '明府佳苑  ', '中楼层(共29层)暂无数据  -  城北', '130万', '单价12586元/平米')
('https://image1.ljcdn.com/610100-inspection/82a5eed4-429f-4485-aaf9-b44ab2ed39ce.jpg.296x216.jpg', '地铁房，交通便利，西邻大明宫遗址公园，小区环境优美', '保亿风景大院  ', '中楼层(共4层)板楼  -  城北', '180万', '单价18368元/平米')
('https://image1.ljcdn.com/610100-inspection/76e38ce3-b7a3-45a4-a345-ca56f0c43d57.png.296x216.jpg', '一号线五路口万达万达广场民乐园旁住宅即买即收租！', '裕朗国际  ', '中楼层(共14层)塔楼  -  城内', '185万', '单价9069元/平米')
('https://image1.ljcdn.com/610100-inspection/c306e5b1-47c5-46ce-a321-33ebb7c53b37.jpg.296x216.jpg', '精装大两室，户型方正，看房方便，小区配套好', '华清学府城  ', '低楼层(共18层)板塔结合  -  浐灞', '135万', '单价15933元/平米')
('https://image1.ljcdn.com/610100-inspection/83b03b38-c4ca-4a12-9d3c-b7f8f3e384b2.jpg.296x216.jpg', '长缨东路，精装大三室，南北通透满五过二，诚意出售。', '祥林铭邸  ', '高楼层(共27层)塔楼  -  城东', '179万', '单价11827元/平米')
('https://image1.ljcdn.com/610100-inspection/test-af941e94-15db-4191-82ff-fbdd26fc0c89.png.296x216.jpg', '城北 西铁工程家园 简装两室 南北朝向型 近地铁站口。', '西铁工程家园  ', '低楼层(共24层)暂无数据  -  浐灞', '126万', '单价13517元/平米')
('https://image1.ljcdn.com/610100-inspection/5547a472-82fd-4804-821e-9eba31275283.jpg.296x216.jpg', '紫铭小区  四室两厅一厨两卫 南北通透  一楼采光十足', '紫铭小区  ', '低楼层(共25层)塔楼  -  浐灞', '200万', '单价12759元/平米')
('https://image1.ljcdn.com/610100-inspection/test-51655aab-f1e3-444a-a94d-5dd6214368a6.png.296x216.jpg', '建工路朝阳天下 精装两室 交通便利 满三满二', '恒大嘉里公馆  ', '高楼层(共18层)板塔结合  -  城东', '160万', '单价15390元/平米')
('https://image1.ljcdn.com/610100-inspection/68648797-1b05-48cf-8304-bb6a5a281e8d.jpg.296x216.jpg', '满五满二，精装修，全明户型，采光充足', '彩云郡  ', '中楼层(共28层)板塔结合  -  城北', '140万', '单价15580元/平米')
('', '祥瑞大厦、大三室、低价出售，住宅性质，通双气', '祥瑞大厦  ', '中楼层(共11层)塔楼  -  城内', '148万', '单价12141元/平米')
('https://image1.ljcdn.com/610100-inspection/48719f2e-31ba-4689-b054-fc70ec6b6b44.jpg.296x216.jpg', '南北通透两居，近地铁，户型方正，满五满二。', '万国金色家园  ', '中楼层(共7层)板楼  -  城北', '108万', '单价11021元/平米')
('https://image1.ljcdn.com/610100-inspection/010ab1c4-e5cf-470d-96d1-969d2ca64de7.jpg.296x216.jpg', '城东/新城区/咸宁东路/交大康桥康宁居', '交大康桥康宁居  ', '中楼层(共24层)板塔结合  -  浐灞', '128万', '单价13814元/平米')
('https://image1.ljcdn.com/610100-inspection/ed8812da-85b4-4075-b8ce-db0a50af9ad4.jpg.296x216.jpg', '满五满二 地铁口  配套成熟！！', '五洋小区东区  ', '中楼层(共7层)暂无数据  -  城内', '340万', '单价21000元/平米')
('https://image1.ljcdn.com/610100-inspection/7b7fedd1-5e56-4615-9f34-02bd7652f8c0.jpg.296x216.jpg', '八府庄小区三室两厅精装修，南北通透，采光充足。', '八府庄小区  ', '高楼层(共7层)暂无数据  -  城北', '120万', '单价7013元/平米')
('https://image1.ljcdn.com/610100-inspection/test-d3069648-5e92-4731-a09d-5216b68386ba.png.296x216.jpg', '大三室，证在手可按揭，看房方便，随时交易', '克拉上城  ', '高楼层(共19层)板塔结合  -  城东', '142万', '单价13654元/平米')
('https://image1.ljcdn.com/610100-inspection/294ff24e-62fe-465a-8fda-56f947cb6216.jpg.296x216.jpg', '新兴骏景园 诚心出售  满二满三 看房方便', '新兴骏景园  ', '高楼层(共22层)板塔结合  -  城东', '198万', '单价14274元/平米')
('https://image1.ljcdn.com/610100-inspection/9f57cd81-8485-4ccc-bfe8-9837d3a5520d.jpg.296x216.jpg', '满三满二免增值税南北通透两居室家具家电全带市区热房', '长乐西路西农社区  ', '高楼层(共7层)板塔结合  -  城东', '65万', '单价9340元/平米')
('https://image1.ljcdn.com/610100-inspection/63de2ac5-7b2e-4d66-aeb2-c03917feec3b.jpg.296x216.jpg', '满五满二，地铁口，配套完善，交通便利', '紫昕花庭  ', '高楼层(共21层)暂无数据  -  城东', '175万', '单价13522元/平米')
('https://image1.ljcdn.com/610100-inspection/e2bb2f23-23bc-41b8-8e80-3ea690e47b78.jpg.296x216.jpg', '诚心出售 交通便利 复式 配套齐全', '东尚小区1期  ', '低楼层(共18层)板塔结合  -  城东', '145万', '单价21710元/平米')
('https://image1.ljcdn.com/610100-inspection/666fbcfc-1481-49a5-bc4b-337edfedd4d5.jpg.296x216.jpg', '壹號 民乐园万达旁 地铁口 精装修', '皇城壹號  ', '中楼层(共11层)塔楼  -  城内', '70万', '单价12322元/平米')
('https://image1.ljcdn.com/610100-inspection/test-5c744c55-35ed-49a5-a11e-ac8b46cea67a.png.296x216.jpg', '太华路地铁4号线含元路站旁 都市邻里一室出售', '都市邻里  ', '中楼层(共22层)塔楼  -  城北', '85万', '单价14656元/平米')
('https://image1.ljcdn.com/610100-inspection/test-27a83c6f-08f4-4715-8094-60e907ad776b.png.296x216.jpg', '万国金色家园精装2室2厅1厨2卫', '万国金色家园  ', '高楼层(共7层)板楼  -  城北', '140万', '单价14433元/平米')
('https://image1.ljcdn.com/610100-inspection/75f0526d-73e1-406c-8ead-d7064de6a8bc.jpg.296x216.jpg', '民乐园、满五满二、靠谱出售，随时签约', '西安民乐园万达广场  ', '高楼层(共9层)塔楼  -  城内', '51.8万', '单价15440元/平米')
('https://image1.ljcdn.com/610100-inspection/2b5abbde-3b0c-41a0-b9fe-627d041cce80.jpg.296x216.jpg', '钟楼商圈精装一居室 配套成熟 交通便利 名校相伴', '城品居  ', '低楼层(共13层)暂无数据  -  城内', '48万', '单价14177元/平米')
('https://image1.ljcdn.com/610100-inspection/9f125e40-a0a4-4bde-b99d-a630045e3f9c.jpg.296x216.jpg', '满五满二 诚心出售 价格可谈 房子精装修', '紫昕花庭  ', '高楼层(共24层)塔楼  -  城东', '180万', '单价14063元/平米')
('https://image1.ljcdn.com/610100-inspection/df17e5d6-b688-42d4-8973-3606366e41d4.jpg.296x216.jpg', '满五满二   南北通透  交通便利', '新兴骏景园2期  ', '高楼层(共26层)板塔结合  -  城东', '260万', '单价18491元/平米')
('https://image1.ljcdn.com/610100-inspection/test-17b3e09d-5c64-440e-9843-df2726d567dd.png.296x216.jpg', '地铁口 小户型 适合刚需 总价低', '恒大嘉里公馆  ', '低楼层(共17层)板塔结合  -  城东', '32万', '单价13606元/平米')
('https://image1.ljcdn.com/610100-inspection/test-46a17a38-6cc4-4fa0-a2d4-b5ae2ba93918.png.296x216.jpg', '水泥制管厂家属院 2室2厅 105万', '水泥制管厂家属院  ', '高楼层(共27层)塔楼  -  城北', '105万', '单价11351元/平米')
('https://image1.ljcdn.com/610100-inspection/dcf0334c-74f9-41cc-ab05-8b5c4b0e4638.jpg.296x216.jpg', '业主诚心出售，配套齐全，精装修', '恒基碧翠锦华  ', '低楼层(共29层)暂无数据  -  城东', '252万', '单价18395元/平米')
('https://image1.ljcdn.com/610100-inspection/test-11591a2f-a568-4320-8c52-e43d12c12c40.png.296x216.jpg', '精装两室，业主诚心，优质两室.', '华清学府城  ', '低楼层(共26层)暂无数据  -  浐灞', '160万', '单价16350元/平米')
('https://image1.ljcdn.com/610100-inspection/777e9090-1355-464e-b4b4-f7bc52827ea0.jpg.296x216.jpg', '2室2厅+南向+高层+中间楼层+采光好', '彩云郡  ', '中楼层(共28层)板塔结合  -  城北', '125万', '单价13894元/平米')
('https://image1.ljcdn.com/610100-inspection/33a9d9e3-04d3-4f97-a7f1-009e9c8a13ce.jpg.296x216.jpg', '钟楼旁边 满五满二 洋房带电梯 环境优美', '民乐园  ', '中楼层(共7层)塔楼  -  城内', '75万', '单价16757元/平米')
('https://image1.ljcdn.com/610100-inspection/test-469822b7-98e7-428f-bd69-c196a4f31951.png.296x216.jpg', '此房满五满二，诚心出售，空房，看房方便', '紫昕花庭  ', '高楼层(共24层)塔楼  -  城东', '85万', '单价13298元/平米')
('https://image1.ljcdn.com/610100-inspection/58bd09e6-5432-43a6-8711-9ffd0ab16399.jpg.296x216.jpg', '三居室，精装修，诚意出售，家具电都很新，业主自住。', '紫昕花庭  ', '高楼层(共15层)板楼  -  城东', '210万', '单价14505元/平米')
('https://image1.ljcdn.com/610100-inspection/4b208d61-dcd3-482c-9cf9-9f7d529fd4de.jpg.296x216.jpg', '南北通透格局好，采光充足，视野宽阔，大两室', '万国金色家园  ', '中楼层(共7层)板楼  -  城北', '130万', '单价12482元/平米')
('', '闹中取静，公寓式装修，精品单间住宅', '韩森寨二十八街坊  ', '中楼层(共7层)暂无数据  -  城东', '43万', '单价10050元/平米')
('https://image1.ljcdn.com/610100-inspection/c32fb117-cbf9-45fa-a557-62191a6a08e9.jpg.296x216.jpg', '紫昕花庭 3室2厅 162万', '紫昕花庭  ', '低楼层(共15层)暂无数据  -  城东', '162万', '单价13325元/平米')
('https://image1.ljcdn.com/610100-inspection/bb2192eb-5b51-455e-ada5-400d39de0dfc.jpg.296x216.jpg', '朝南户型，采光充足，视野宽阔，小区比较安静，绿化高', '万国金色家园  ', '中楼层(共7层)板楼  -  城北', '119万', '单价13891元/平米')
('https://image1.ljcdn.com/610100-inspection/test-5cb352ad-42cb-4b01-bd92-5e4535c33e44.png.296x216.jpg', '二环内经典小区，双地铁，大明宫遗址公园旁，交通便利', '龙记帝景湾  ', '低楼层(共32层)板塔结合  -  城北', '140万', '单价16120元/平米')
('https://image1.ljcdn.com/610100-inspection/923520b3-56d4-470c-85ae-6dee8bd711a8.jpg.296x216.jpg', '骏景园3期，有证满五满二，南北通透可以按揭+采光充足', '天第  ', '低楼层(共33层)暂无数据  -  城东', '195万', '单价14645元/平米')
('https://image1.ljcdn.com/610100-inspection/45c2a561-a4e3-45de-afce-39647e509db5.jpg.296x216.jpg', '大明宫含元殿旁 白桦林明天 精装大两室 赠送家具家电', '白桦林明天  ', '高楼层(共34层)板塔结合  -  城北', '168万', '单价18440元/平米')
('', '毛坯 胡家庙地铁 西京医院 万和城 百货市场 二环边', '世纪华城  ', '低楼层(共7层)板塔结合  -  城东', '62万', '单价7852元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload97770966-3d12-4ec3-9e81-74216c7d2e84.jpg.296x216.jpg', '铂廷南北通透毛坯房，户型方正。', '铂廷  ', '高楼层(共26层)板塔结合  -  城北', '120万', '单价13778元/平米')
('https://image1.ljcdn.com/610100-inspection/300ba343-82c1-43bd-93ff-d3c7d2d19652.jpg.296x216.jpg', '胡家庙 万和城 客运站家属院 中装 85万二居室', '客运站家属院  ', '中楼层(共7层)暂无数据  -  城东', '85万', '单价9692元/平米')
('https://image1.ljcdn.com/610100-inspection/test-ac72a7ad-3bd7-491c-ad5a-dd4b8bb5d237.png.296x216.jpg', '满五唯一，后花园是长乐公园，生活配套成熟，品质小区', '就掌灯  ', '中楼层(共7层)板楼  -  城东', '380万', '单价24300元/平米')
('https://image1.ljcdn.com/610100-inspection/c87b8eaf-ca12-4e31-a99c-147615b60a34.jpg.296x216.jpg', '水泥制管厂家属院，精装修，满五不满二', '水泥制管厂家属院  ', '中楼层(共7层)板楼  -  城北', '125万', '单价10904元/平米')
('https://image1.ljcdn.com/610100-inspection/d581b65e-58e2-4730-b560-7af59f95a25d.JPG.296x216.jpg', '精装大三室，业主用钱着急卖，延兴门地铁口，婚房装修', '恒大嘉里公馆  ', '高楼层(共18层)板塔结合  -  城东', '152万', '单价11074元/平米')
('https://image1.ljcdn.com/610100-inspection/test-a07b6848-84b6-409d-882b-59fd0ff24075.png.296x216.jpg', 'solo公寓 1室1厅 70万', 'solo公寓  ', '中楼层(共11层)暂无数据  -  城内', '70万', '单价14074元/平米')
('https://image1.ljcdn.com/610100-inspection/5e0265aa-dacb-4af6-a167-51e72b902069.jpg.296x216.jpg', '精装两室！南北通透格局好，采光充足，视野宽阔', '万国金色家园  ', '中楼层(共7层)板楼  -  城北', '120万', '单价13825元/平米')
('https://image1.ljcdn.com/610100-inspection/31414203-f7f7-439a-9eef-0d86c909562e.jpg.296x216.jpg', '彩云郡 朝南户型 精装两居 交通便利 产证齐全', '彩云郡  ', '低楼层(共28层)板塔结合  -  城北', '128万', '单价14229元/平米')
('https://image1.ljcdn.com/610100-inspection/test-64e31703-03da-4ae9-ad59-75fad290c4b2.png.296x216.jpg', '业主诚心出售 靠谱签约 看房方便 诚心出售', '景怡鑫苑  ', '高楼层(共25层)暂无数据  -  城东', '140万', '单价12606元/平米')
('https://image1.ljcdn.com/610100-inspection/39931cbb-94ca-46fc-8c14-65fcd77d0a0f.jpg.296x216.jpg', '城北 水泥制管厂家属院 简装两室 近地铁站 诚心出售。', '水泥制管厂家属院  ', '中楼层(共27层)塔楼  -  城北', '107万', '单价11066元/平米')
('https://image1.ljcdn.com/610100-inspection/0e715c3e-290f-4c33-b74f-31e289d3f0c9.jpg.296x216.jpg', '紫昕花庭 3室错层 业主诚心出售含车位', '紫昕花庭  ', '中楼层(共15层)板楼  -  城东', '195万', '单价15193元/平米')
('https://image1.ljcdn.com/610100-inspection/01a445ae-f1b8-424d-bf9f-30b3e70b2165.jpg.296x216.jpg', '繁华地段写字楼，业主超高诚意出售。', '天彩大厦  ', '中楼层(共26层)暂无数据  -  城东', '105万', '单价7775元/平米')
('', '石家街地铁口  万华园琳苑小区优质  130平大三室', '万华园琳苑小区  ', '中楼层(共18层)板塔结合  -  城北', '155万', '单价11963元/平米')
('https://image1.ljcdn.com/610100-inspection/test-9bd67ffa-5fb6-40f3-a0a6-7140e098863c.png.296x216.jpg', '胡家庙地铁口 新兴骏景园 温馨两室 小高层 有电梯', '新兴骏景园2期  ', '中楼层(共10层)板塔结合  -  城东', '110万', '单价14865元/平米')
('https://image1.ljcdn.com/610100-inspection/260b17b7-1283-4c88-bc58-a38323a19ab3.jpg.296x216.jpg', '彩云郡 石家街地铁口 精装两室 交通便利 适合婚房居家', '彩云郡  ', '中楼层(共28层)板塔结合  -  城北', '130万', '单价14450元/平米')
('https://image1.ljcdn.com/610100-inspection/test-fa558a79-c2b9-464e-b956-f1b72b4ced00.png.296x216.jpg', '新兴骏景园 满二满三 业主诚心出售 南北通透 采光充足', '新兴骏景园  ', '高楼层(共19层)板塔结合  -  城东', '160万', '单价14815元/平米')
('https://image1.ljcdn.com/610100-inspection/8e6ba7d3-ef14-4073-a98e-e4027dd64b99.jpg.296x216.jpg', '西铁工程家属院两室精装修房子，交通便利，环境优雅', '西铁工程家园  ', '高楼层(共24层)暂无数据  -  浐灞', '125万', '单价13410元/平米')
('https://image1.ljcdn.com/610100-inspection/fe754a7b-95c1-4853-bfda-85f379d4dd88.jpg.296x216.jpg', '3号线胡家庙地铁 华东万和城 复式2居 单价低 诚心出售', '紫昕花庭  ', '低楼层(共21层)暂无数据  -  城东', '140万', '单价11476元/平米')
('', '1环 地铁口万达品牌1居70年产权带电梯 适合出租自住', '民乐园  ', '高楼层(共11层)暂无数据  -  城内', '57万', '单价12476元/平米')
('', '城东/浐灞/咸宁东路/东城桃园', '东城桃园  ', '低楼层(共24层)塔楼  -  浐灞', '152万', '单价16060元/平米')
('https://image1.ljcdn.com/610100-inspection/6ccdeaec-022d-4f55-a0bf-866d16a08cf9.jpg.296x216.jpg', '城北 近地铁 两室两厅一厨一卫  南北户型', '彩云郡  ', '高楼层(共6层)板楼  -  城北', '120万', '单价13740元/平米')
('https://image1.ljcdn.com/610100-inspection/ce193997-3bb6-4b6b-b454-d15ccebf7b45.jpg.296x216.jpg', '万寿路旁 紫铭小区 朝南两居室 证在手随时签', '紫铭小区  ', '高楼层(共28层)板楼  -  浐灞', '122万', '单价12957元/平米')
('https://image1.ljcdn.com/610100-inspection/c213b4f9-dd23-444b-97c0-29620dc71b96.jpg.296x216.jpg', '西七路，北门口，北大街繁华地带，xue xiao 多交通好', '西七路508号院  ', '中楼层(共7层)暂无数据  -  城内', '84万', '单价12573元/平米')
('', '东城桃园 二改三小三居， 西南朝向，', '东城桃园  ', '中楼层(共24层)塔楼  -  浐灞', '120万', '单价11848元/平米')
('', '五路口 民生万达旁 大开间 精装修 D铁口 70年产权', '皇城壹號  ', '高楼层(共11层)塔楼  -  城内', '85万', '单价14963元/平米')
('https://image1.ljcdn.com/610100-inspection/de920081-0c95-46a3-97ef-5023c69a42de.jpg.296x216.jpg', '新城国际 满三满二 精装四室 卧室南向 随时可看', '新城国际  ', '中楼层(共13层)塔楼  -  城内', '292万', '单价13810元/平米')
('https://image1.ljcdn.com/610100-inspection/aa6cdf94-c674-431d-9512-295fb52c8e28.jpg.296x216.jpg', '双地铁，大明宫遗址公园旁，交通便利，新小区', '龙记帝景湾  ', '中楼层(共31层)塔楼  -  城北', '150万', '单价17306元/平米')
('https://image1.ljcdn.com/610100-inspection/d5728aad-69ad-4fd1-b0db-bf836745a35f.jpg.296x216.jpg', '城北 水泥制管厂家属院 简装两室 近地铁站 诚心出售。', '水泥制管厂家属院  ', '低楼层(共7层)板塔结合  -  城北', '100万', '单价10225元/平米')
('https://image1.ljcdn.com/610100-inspection/bb47631d-8da0-43ea-9510-6c6dd8e422f3.jpg.296x216.jpg', '中层两居 ，满二满五，朝南北户型，交通方便，近地铁', '彩云郡  ', '中楼层(共6层)板楼  -  城北', '130万', '单价14893元/平米')
('', '恒大两室，诚心出售，价格可谈，欢迎带看', '恒大嘉里公馆  ', '中楼层(共18层)暂无数据  -  城东', '88万', '单价13703元/平米')
('', '户型方正 采光通透 在3楼 环境舒适  距离地铁近', '万国金色家园  ', '中楼层(共7层)板楼  -  城北', '120万', '单价13954元/平米')
('https://image1.ljcdn.com/610100-inspection/69a3c82f-ef88-4d13-a645-a56ada0592e9.jpg.296x216.jpg', '新兴骏景园 满五满二 南北通透户型好', '新兴骏景园  ', '高楼层(共19层)板塔结合  -  城东', '150万', '单价13715元/平米')
('https://image1.ljcdn.com/610100-inspection/be9e4f41-6a11-4282-9292-6ef58ca933b2.JPG.296x216.jpg', '恒大嘉里公馆精装四室户型通明满三满二', '恒大嘉里公馆  ', '中楼层(共18层)板塔结合  -  城东', '160万', '单价9938元/平米')
('https://image1.ljcdn.com/610100-inspection/test-486014f3-bbbe-44c3-b824-c30771beed5d.png.296x216.jpg', '一室一厅一厨一卫纯南朝向中等装修', '彩云郡  ', '低楼层(共27层)板塔结合  -  城北', '58万', '单价13648元/平米')
('', '幸福林带 地铁口 配套完善户型方正 采光好 秦川30街坊', '秦川社区30街坊  ', '中楼层(共7层)暂无数据  -  城东', '88万', '单价12072元/平米')
('', '满三满二精装修 房本在手 70年住宅 交通便利 配套齐全', '皇城壹號  ', '高楼层(共11层)塔楼  -  城内', '35万', '单价12069元/平米')
('', '东新城市花园 1室0厅 55万', '东新城市花园  ', '低楼层(共11层)板塔结合  -  城东', '55万', '单价14566元/平米')
('', '二环边，成熟商圈。东新城市花园，绿化高，配套齐全', '东新城市花园  ', '低楼层(共11层)板塔结合  -  城东', '50万', '单价13242元/平米')
('https://image1.ljcdn.com/610100-inspection/test-16459cd4-a356-4273-90c4-8c9aaed6c237.png.296x216.jpg', '满二满五，朝南户型，交通方便，双公园 .近地铁', '彩云郡  ', '高楼层(共28层)板塔结合  -  城北', '97万', '单价14373元/平米')
('https://image1.ljcdn.com/610100-inspection/c1e9a9b3-6226-4639-a644-ce48ade443a2.jpg.296x216.jpg', '该房子满五满二，业主诚意出售，交通便利', '家天下  ', '低楼层(共11层)板楼  -  浐灞', '165万', '单价11934元/平米')
('', '天彩大厦 1室0厅 160万', '天彩大厦  ', '高楼层(共25层)暂无数据  -  城东', '160万', '单价11652元/平米')
('https://image1.ljcdn.com/610100-inspection/a62607d1-c3a7-40ed-a163-d218263c4c7a.jpg.296x216.jpg', '近地铁 双公园 两居室 满评房源', '万华园琳苑小区  ', '中楼层(共18层)板塔结合  -  城北', '123万', '单价13408元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/492bb231-a86f-42f8-aeae-30699bf5b87e.png.280x210.jpg', '幸福林带 二环里华清学府城 精装3室  160万', '华清学府城  ', '中楼层(共22层)板塔结合  -  浐灞', '155万', '单价16222元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload6d4efa20-9974-4263-a4cb-52a6b5fbb1e6.jpg.296x216.jpg', '海景国际朝南向开间带小阳台公摊小', '海景国际  ', '高楼层(共24层)塔楼  -  城东', '53万', '单价9299元/平米')
('', '距民生近一街之隔。交通便利、、、、、、', '裕朗国际  ', '高楼层(共14层)塔楼  -  城内', '70万', '单价10887元/平米')
('https://image1.ljcdn.com/610100-inspection/4fab7bde-a90e-49e9-a426-00fc100172fe.jpg.296x216.jpg', '城北 万华园琳苑 精装两室 东北朝向 近地铁 诚心出售', '万华园琳苑小区  ', '中楼层(共18层)板塔结合  -  城北', '130万', '单价14410元/平米')
('https://image1.ljcdn.com/610100-inspection/3d048c36-43f0-485f-a8d3-d803cef7d7b1.jpg.296x216.jpg', '二环内，长乐公园地铁口，品质小区', '长信世纪花园  ', '高楼层(共12层)板楼  -  城东', '205万', '单价14317元/平米')
('https://image1.ljcdn.com/610100-inspection/7bbd65cd-b1cf-4892-9ad0-e9895457b5d0.jpg.296x216.jpg', '脑中的回响，心中的留念，好房子只为你留', '东新城市花园  ', '中楼层(共11层)板塔结合  -  城东', '55万', '单价14566元/平米')
('', '城东/东二环/碑林区/长乐公园/就掌灯', '就掌灯  ', '下叠(共5层)暂无数据  -  城东', '820万', '单价30607元/平米')
('', '建工路临地铁 标准三室 户型方正 交通便利 满五满二', '东新城市花园  ', '中楼层(共9层)板楼  -  城东', '280万', '单价20438元/平米')
('https://image1.ljcdn.com/610100-inspection/532e7775-2928-407a-bf59-5537a5ff3f68.jpg.296x216.jpg', '采光好，居住舒适，小区中间位置，出行方便', '明府佳苑  ', '中楼层(共30层)暂无数据  -  城北', '105万', '单价10844元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload09d46720-979e-42fd-8375-67f57ea9ef53.jpg.296x216.jpg', '石家街地铁口  精装3室 南北通透 可按揭', '彩云郡  ', '低楼层(共28层)板塔结合  -  城北', '170万', '单价13935元/平米')
('', '通化门地铁口 繁华地段 办公，居住均可', '天彩大厦  ', '中楼层(共25层)暂无数据  -  城东', '180万', '单价10835元/平米')
('', 'SOLO公寓 精装修 满五满二 开间 业主 诚心出售', 'solo公寓  ', '中楼层(共11层)暂无数据  -  城内', '55万', '单价11411元/平米')
('', '欲朗国际 双地铁环 绕 视眼宽广 配套成熟 单价合理', '裕朗国际  ', '中楼层(共14层)塔楼  -  城内', '59万', '单价8806元/平米')
('https://image1.ljcdn.com/610100-inspection/ad7063ac-7074-4a1a-9eb0-111559c1a5c3.jpg.296x216.jpg', '城北  胡家庙地铁  长缨小区 满五满二', '长缨小区  ', '中楼层(共7层)板塔结合  -  城东', '130万', '单价8025元/平米')
('https://image1.ljcdn.com/610100-inspection/a90cffd9-3395-4ec6-96e9-43be30f84ce5.jpg.296x216.jpg', '城内地铁口房皇cheng壹號精装一居室满五满二', '皇城壹號  ', '中楼层(共11层)塔楼  -  城内', '56万', '单价19705元/平米')
('', '满五满二，交通便利，单价低，随时可签', '方兴大厦  ', '高楼层(共24层)塔楼  -  城北', '155万', '单价9627元/平米')
('', '房子的位置比较好，业主靠谱出售，随时可签。', '裕朗国际  ', '中楼层(共14层)塔楼  -  城内', '60万', '单价11321元/平米')
('', '欲朗国际 近地铁 单价低 位置优越 采光充足 配套完善', '裕朗国际  ', '中楼层(共14层)塔楼  -  城内', '63万', '单价8924元/平米')
('https://image1.ljcdn.com/610100-inspection/77268184-059f-4261-955b-5106f8ff9ba2.jpg.296x216.jpg', '彩云郡 迷你一居室 总价低 首付少 适合过度', '彩云郡  ', '低楼层(共27层)板塔结合  -  城北', '64万', '单价13056元/平米')
('https://image1.ljcdn.com/610100-inspection/914d5657-256f-4ec8-a64e-e5162ce8c553.jpg.296x216.jpg', '满五满二精装修 长乐公园 南北通透 视野开阔无遮挡', '就掌灯  ', '高楼层(共11层)板楼  -  城东', '510万', '单价21523元/平米')
('', '舜江国际公寓 1室1厅 60万', '舜江国际公寓  ', '中楼层(共14层)暂无数据  -  城内', '60万', '单价10497元/平米')
('', '彩云郡高层两室两厅一厨一卫塔楼', '彩云郡  ', '中楼层(共28层)板塔结合  -  城北', '125万', '单价13894元/平米')
('', '满五满二，房主在手，业主靠谱签', '陕西省电力公司尚德路社区  ', '高楼层(共6层)暂无数据  -  城内', '225万', '单价14698元/平米')
('https://image1.ljcdn.com/610100-inspection/ab085ba3-5d56-4c14-9dc0-6a15c4129537.jpg.296x216.jpg', '南北通透毛坯房，价格可谈，地理位置优越', '世纪华城  ', '中楼层(共7层)暂无数据  -  城东', '102万', '单价10409元/平米')
