('https://image1.ljcdn.com/370101-inspection/145f66a2-cd22-457c-8e5d-6691b15b0ac1.jpg.296x216.jpg', '未来城  双南向二居室  满两年  精装修', '未来城  | 2室2厅 | 96.67平米 | 南 | 精装 | 有电梯', '中楼层(共22层)2010年建塔楼  -  国际会展中心', '192万', '单价19862元/平米')
('https://image1.ljcdn.com/370101-inspection/8882dd10-bb4f-4cb1-8b29-9b82f42c71ef.jpg.296x216.jpg', '精装未住，价格合适，位置优越，领包入住', '康桥颐东  | 2室2厅 | 90.3平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2009年建板塔结合  -  奥体中路', '238万', '单价26357元/平米')
('https://image1.ljcdn.com/370101-inspection/e3d359bf-3d90-472f-80f2-12150d1cc130.jpg.296x216.jpg', '房产证满两年。带地下车位，一个地下储藏室！', '舜奥华府  | 2室2厅 | 111.96平米 | 南 | 其他', '中楼层(共22层)2014年建板楼  -  汉峪', '275万', '单价24563元/平米')
('https://image1.ljcdn.com/370101-inspection/e986ca2d-e946-491f-8b7a-6fc48f81169b.jpg.296x216.jpg', '鑫苑国际城市花园 精装三室 带地下室 一梯两户洋房', '鑫苑国际城市花园  | 3室2厅 | 92.71平米 | 南 北 | 精装 | 有电梯', '低楼层(共9层)2009年建板楼  -  国际会展中心', '199万', '单价21465元/平米')
('https://image1.ljcdn.com/370101-inspection/2ea9dfd4-5d39-4950-8b90-72662b3afef0.jpg.296x216.jpg', '国华印象联排别墅 南北小院170平 毛坯房 不沿街不靠路', '国华印象   | 联排别墅 | 6室2厅 | 287.33平米 | 南 北 | 其他 | 无电梯', '3层2015年建暂无数据  -  齐鲁软件园', '920万', '单价32019元/平米')
('https://image1.ljcdn.com/370101-inspection/3e18a8f8-0b78-4edf-b9fb-0d7a4a74bb82.jpg.296x216.jpg', '未来城公寓小户型 精装修 送全新家具家电 从未入住', '未来城  | 1室1厅 | 54平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2010年建塔楼  -  国际会展中心', '68万', '单价12593元/平米')
('https://image1.ljcdn.com/370101-inspection/97a3be60-6190-450e-97a8-6bc9dc3dd82a.jpg.296x216.jpg', '海信慧园精装两居室  南北通透', '海信慧园东区  | 2室2厅 | 91.63平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2010年建板楼  -  康虹路', '180万', '单价19645元/平米')
('https://image1.ljcdn.com/370101-inspection/827d402a-3a69-4ef1-b0e2-cdb562926739.jpg.296x216.jpg', '万科金域南北小两居 户型出售量少 经十路交通方便', '万科金域国际  | 2室1厅 | 77.85平米 | 南 北 | 简装', '中楼层(共30层)板楼  -  齐鲁软件园', '190万', '单价24406元/平米')
('https://image1.ljcdn.com/370101-inspection/c9fd3ad4-80d7-4fdc-bcf2-20bd110e4dca.jpg.296x216.jpg', '小区中间位置+公摊低+精装修+诚心出售', '茗筑美嘉  | 2室2厅 | 69.14平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2009年建板楼  -  康虹路', '145万', '单价20972元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload83d2affd-e181-47eb-a273-0204166b8fef.jpg.296x216.jpg', '鲁邦奥林逸城  两室朝阳  有地下室  有证可贷款', '鲁邦奥林逸城  | 2室2厅 | 93.35平米 | 南 | 其他', '低楼层(共33层)板楼  -  汉峪', '182万', '单价19497元/平米')
('https://image1.ljcdn.com/370101-inspection/9c3e5565-8249-499a-b9d3-fd02800c0fda.jpg.296x216.jpg', '盛世花城 两居室 南北通透 户型方正 看房方便', '盛世花城  | 2室2厅 | 111.25平米 | 南 北 | 简装 | 有电梯', '低楼层(共12层)2008年建板楼  -  国际会展中心', '203万', '单价18248元/平米')
('https://image1.ljcdn.com/370101-inspection/580a2c30-f7cb-4b09-ba91-3575fad83ab7.jpg.296x216.jpg', '奥龙观邸 个人精装 主卧及客厅朝阳 采光充足 视野开阔', '中海奥龙觀邸  | 2室2厅 | 86.43平米 | 南 | 精装', '低楼层(共28层)2012年建板楼  -  汉峪', '235万', '单价27190元/平米')
('https://image1.ljcdn.com/370101-inspection/8f05b6e7-bc0e-48bf-bc36-183f6047ed93.jpg.296x216.jpg', '国华印象 3室2厅 379万', '国华印象  | 3室2厅 | 151平米 | 南 北 | 其他 | 有电梯', '中楼层(共23层)2015年建板楼  -  齐鲁软件园', '379万', '单价25100元/平米')
('https://image1.ljcdn.com/370101-inspection/c4cba573-defe-4164-ac39-55e9cb6dd297.jpg.296x216.jpg', '鑫苑国际城市花园简装三室，其中两室一厅朝阳。', '鑫苑国际城市花园  | 3室2厅 | 109.08平米 | 东南 | 简装 | 有电梯', '高楼层(共27层)2009年建塔楼  -  国际会展中心', '228万', '单价20903元/平米')
('https://image1.ljcdn.com/370101-inspection/c25d9070-1f37-4f9d-9ba6-c8548c23d570.jpg.296x216.jpg', '国华印象 大四室，送车位、地下室，南北通透', '国华印象  | 4室2厅 | 176.88平米 | 南 北 | 其他 | 有电梯', '低楼层(共25层)2015年建板楼  -  齐鲁软件园', '480万', '单价27138元/平米')
('https://image1.ljcdn.com/370101-inspection/b7267fca-28b7-4505-a035-72e6323e3c1a.jpg.296x216.jpg', '茗筑美嘉 正规两居双气  南北通透 层佳', '茗筑美嘉  | 2室1厅 | 92平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2009年建板楼  -  康虹路', '185万', '单价20109元/平米')
('https://image1.ljcdn.com/370101-inspection/fd322189-b10d-4f28-8bd2-073700698fe9.jpg.296x216.jpg', '采光无遮挡 万科物业 交通方便 小区环境好', '万科金域国际  | 2室2厅 | 83.03平米 | 南 北 | 简装', '高楼层(共28层)板楼  -  齐鲁软件园', '212万', '单价25533元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload2e77828c-af04-47b4-b1b7-6c68b5bcf968.jpg.296x216.jpg', '国华印象毛坯三居室，带车位地下室，看房方便。', '国华印象  | 3室2厅 | 137.51平米 | 南 北 | 其他 | 有电梯', '低楼层(共26层)2015年建板楼  -  齐鲁软件园', '340万', '单价24726元/平米')
('https://image1.ljcdn.com/370101-inspection/ba688234-59f3-4eb1-a707-c6560a21db4e.jpg.296x216.jpg', '免增值税+南北通透+不靠路不沿街', '新东方花园  | 2室2厅 | 105平米 | 南 北 | 其他 | 有电梯', '高楼层(共12层)2005年建板楼  -  康虹路', '195万', '单价18572元/平米')
('https://image1.ljcdn.com/370101-inspection/9e2a2141-b1f3-4e13-ad7a-5b15163ed36c.jpg.296x216.jpg', '旅游路 玉兰花园经典三居室，方正户型 无浪费面积', '高新绿城玉蘭花园  | 3室2厅 | 142.7平米 | 南 北 | 毛坯', '中楼层(共18层)2017年建板楼  -  汉峪', '360万', '单价25228元/平米')
('https://image1.ljcdn.com/370101-inspection/558322db-51f5-4667-8603-08fb1eb9b03f.jpg.296x216.jpg', '未来城+精装公寓+地暖+高楼层+视野无遮挡+环境好安静', '未来城  | 1室0厅 | 52.57平米 | 北 | 精装 | 有电梯', '高楼层(共18层)2010年建塔楼  -  国际会展中心', '68万', '单价12936元/平米')
('https://image1.ljcdn.com/370101-inspection/de989cd7-245a-4668-b930-68b850d76c5a.jpg.296x216.jpg', '万达广场 精装修一居室 业主诚售 看房提前联系', '高新万达广场  | 1室1厅 | 57平米 | 西 | 其他', '高楼层(共27层)板楼  -  国际会展中心', '90万', '单价15790元/平米')
('https://image1.ljcdn.com/370101-inspection/7eeb2d7e-1270-4f63-aecd-3e3146565646.jpg.296x216.jpg', '茗筑美嘉 精装两室 交通便利  生活方便 采光充足', '茗筑美嘉  | 2室2厅 | 92.14平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2009年建板楼  -  康虹路', '183万', '单价19862元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload456ed5e9-6e49-4145-b4bd-1495b0232636.jpg.296x216.jpg', '此房已经下证 此房南北通透 交通方便 有车位另算', '高新万达广场  | 3室2厅 | 112.66平米 | 南 北 | 毛坯', '低楼层(共21层)2017年建板楼  -  国际会展中心', '236万', '单价20948元/平米')
('https://image1.ljcdn.com/370101-inspection/ea27050b-d22a-4d03-b602-8a95421f85b7.jpg.296x216.jpg', '盛世花城正规两居室，七十年产权住宅。', '盛世花城  | 2室1厅 | 78平米 | 南 | 其他 | 有电梯', '低楼层(共21层)2008年建板楼  -  国际会展中心', '159万', '单价20385元/平米')
('https://image1.ljcdn.com/370101-inspection/0bf7dfd3-d27c-45a6-a029-ef6f7b0b9c4f.jpg.296x216.jpg', '汇展香格里拉+南向+采光充足+民用水电+暖气天然气都有', '汇展香格里拉  | 1室0厅 | 67.62平米 | 南 | 简装 | 有电梯', '中楼层(共31层)2010年建塔楼  -  国际会展中心', '75万', '单价11092元/平米')
('https://image1.ljcdn.com/370101-inspection/fee10034-fa9a-4826-bb62-ac6ef2d2d7c0.jpg.296x216.jpg', '香格里拉朝南户型,适合刚需和老人居住！', '汇展香格里拉  | 1室1厅 | 65.48平米 | 南 | 精装 | 有电梯', '低楼层(共31层)2010年建塔楼  -  国际会展中心', '85万', '单价12982元/平米')
('https://image1.ljcdn.com/370101-inspection/e36e9b69-827a-42ca-81b0-99ef0ab71159.JPG.296x216.jpg', '鑫苑国际城市花园 两室一厅 精装修 拎包入住', '鑫苑国际城市花园  | 2室1厅 | 51.85平米 | 南 | 其他 | 有电梯', '高楼层(共24层)2009年建塔楼  -  国际会展中心', '118万', '单价22758元/平米')
('https://image1.ljcdn.com/370101-inspection/43befa73-0900-4736-aa1d-9019f28c195a.jpg.296x216.jpg', '雅居园（南北通透三居室）业主自住+看房提前约', '雅居园小区  | 3室2厅 | 136.93平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2001年建板塔结合  -  齐鲁软件园', '320万', '单价23370元/平米')
('https://image1.ljcdn.com/370101-inspection/87ab98b9-25dc-4128-ba04-7c3336a4b318.jpg.296x216.jpg', '南北通透+送地下室+中间楼层+两居室', '茗筑美嘉  | 2室2厅 | 97.24平米 | 南 北 | 其他 | 有电梯', '中楼层(共24层)2009年建板楼  -  康虹路', '185万', '单价19026元/平米')
('https://image1.ljcdn.com/370101-inspection/11a4b1d9-04df-4c6f-9063-201245c6e0f9.jpg.296x216.jpg', '此房刚刚交房，两梯四户户型好，诚心出售，看房方便。', '三盛国际公园  | 2室2厅 | 91.79平米 | 南 | 毛坯', '高楼层(共29层)2017年建板楼  -  汉峪', '182万', '单价19828元/平米')
('https://image1.ljcdn.com/370101-inspection/0db26c44-b4f1-4c5c-9f35-d6a08885cdf2.jpg.296x216.jpg', '天悦府北区正规2居室有证靠谱出售价格能商量', '中海天悦府  | 2室2厅 | 91平米 | 南 北 | 其他', '中楼层(共32层)2015年建板楼  -  齐鲁软件园', '215万', '单价23627元/平米')
('https://image1.ljcdn.com/370101-inspection/acc2dba2-e84b-4323-aee8-276673b97d31.jpg.296x216.jpg', '万达旁+未来城+精装修+中间楼层+送地下室+配套车位', '未来城  | 2室1厅 | 90.5平米 | 南 | 精装 | 有电梯', '高楼层(共27层)2010年建板楼  -  国际会展中心', '178万', '单价19669元/平米')
('https://image1.ljcdn.com/370101-inspection/94b1b96a-ab11-4f59-9d0e-694d7ffbc497.jpg.296x216.jpg', '万达旁边  配套齐全 着急出售，看房方便', '汇展香格里拉  | 1室1厅 | 65.4平米 | 北 | 简装 | 有电梯', '低楼层(共27层)2009年建塔楼  -  国际会展中心', '83万', '单价12692元/平米')
('https://image1.ljcdn.com/370101-inspection/14c0f76e-f3e5-427d-ab98-5abc0c73d489.jpg.296x216.jpg', '链.家房源 高新万达广场 精装公寓 环境好 生活便利', '高新万达广场  | 2室1厅 | 60平米 | 东南 | 精装', '中楼层(共27层)板楼  -  国际会展中心', '90万', '单价15000元/平米')
('https://image1.ljcdn.com/370101-inspection/47947f6a-81dd-4e51-9fa6-1c397e01b069.jpg.296x216.jpg', '精装三居室+南北通透+采光充足+赠送储藏室15平左右', '黄金时代  | 3室2厅 | 138.69平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)2004年建板楼  -  齐鲁软件园', '350万', '单价25237元/平米')
('https://image1.ljcdn.com/370101-inspection/c50e99f3-04ef-4f33-91e3-2946f27ad9f1.jpg.296x216.jpg', '免高税 送全套家具家电 带车位 免费看房', '龙园  | 2室2厅 | 96.66平米 | 南 | 精装 | 有电梯', '中楼层(共22层)2011年建板楼  -  齐鲁软件园', '230万', '单价23795元/平米')
('https://image1.ljcdn.com/370101-inspection/196b41b0-41da-4d59-a302-1d4a0bbc005c.jpg.296x216.jpg', '万科麓山 三居 精装修 采光充 看房方', '万科麓山  | 3室2厅 | 96平米 | 南 | 精装', '高楼层(共33层)板楼  -  齐鲁软件园', '260万', '单价27084元/平米')
('https://image1.ljcdn.com/370101-inspection/d23b5f08-7094-4c2e-9e8d-0142d0459a4b.jpg.296x216.jpg', '鑫苑国际城市花园 3室1厅 200万', '鑫苑国际城市花园  | 3室1厅 | 95平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2009年建板楼  -  国际会展中心', '200万', '单价21053元/平米')
('https://image1.ljcdn.com/370101-inspection/ee425d74-a968-49e5-ab16-3f8332624bcc.jpg.296x216.jpg', '奥体中路 精装修 没占用学籍 诚心出售 采光充足', '康桥颐东  | 1室2厅 | 69.52平米 | 西南 | 精装 | 有电梯', '低楼层(共26层)2007年建板塔结合  -  奥体中路', '170万', '单价24454元/平米')
('https://image1.ljcdn.com/370101-inspection/4362900c-3892-4938-ba4b-26ddbc7a56ad.jpg.296x216.jpg', '有证，双气两室，看房方便。房主诚心出售，产权明晰', '鲁邦奥林逸城  | 2室2厅 | 94平米 | 南 北 | 简装', '高楼层(共33层)板楼  -  汉峪', '205万', '单价21809元/平米')
('https://image1.ljcdn.com/370101-inspection/68263d7e-16b8-4ab6-a715-cb25de1a8c2e.jpg.296x216.jpg', '未来城 小户型公寓 租金收益稳定', '未来城  | 1室0厅 | 42.2平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2010年建塔楼  -  国际会展中心', '56万', '单价13271元/平米')
('https://image1.ljcdn.com/370101-inspection/e86086e6-6d8c-49a8-ab6f-fe4343dd273a.jpg.296x216.jpg', '汇展香格里拉 双气三线 民用水电 按住宅计算', '汇展香格里拉  | 1室0厅 | 61平米 | 北 | 简装 | 有电梯', '中楼层(共31层)2010年建塔楼  -  国际会展中心', '68万', '单价11148元/平米')
('https://image1.ljcdn.com/370101-inspection/05b0de7b-cbef-4a7b-b7f0-88f46595eb4b.jpg.296x216.jpg', '两居室 南北通透 送地下室 采光充足', '万科金域国际  | 2室2厅 | 81平米 | 南 北 | 精装', '高楼层(共30层)板楼  -  齐鲁软件园', '202万', '单价24939元/平米')
('https://image1.ljcdn.com/370101-inspection/9b67fb7f-e177-4b5b-8b97-be727ce1d845.jpg.296x216.jpg', '未来城 高新万达 精装修 大户型', '未来城  | 2室0厅 | 88平米 | 西北 北 | 精装 | 有电梯', '高楼层(共17层)2010年建塔楼  -  国际会展中心', '90万', '单价10228元/平米')
('https://image1.ljcdn.com/370101-inspection/df49cfd1-ae63-4fd5-8bf5-ff6c66d4ef80.jpg.296x216.jpg', '未来城 两居室    诚意出售', '未来城  | 2室2厅 | 91.19平米 | 南 | 其他 | 有电梯', '中楼层(共27层)2010年建板楼  -  国际会展中心', '175万', '单价19191元/平米')
('https://image1.ljcdn.com/370101-inspection/9c07a8a6-ec03-4dfd-acd0-2db0759b302f.jpg.296x216.jpg', '雅居园三室，总高18层 双气三线 集中供暖', '雅居园小区  | 3室2厅 | 94.93平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2001年建板塔结合  -  齐鲁软件园', '223万', '单价23491元/平米')
('https://image1.ljcdn.com/370101-inspection/4752d867-7f79-4f22-9f57-9050ec36e754.jpg.296x216.jpg', '高新区 祥泰新河湾 花园洋房  三室 有钥匙随时看！', '祥泰新河湾  | 3室2厅 | 95.48平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)2012年建板楼  -  康虹路', '195万', '单价20424元/平米')
('https://image1.ljcdn.com/370101-inspection/5b2aedd9-8e20-4cb8-92ab-12e494dc7e69.JPG.296x216.jpg', '鑫苑国际城市花园 精装修公寓 高层采光充足', '鑫苑国际城市花园  | 1室1厅 | 46.49平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2009年建塔楼  -  国际会展中心', '57万', '单价12261元/平米')
('https://image1.ljcdn.com/370101-inspection/db1b0009-5736-4098-9bb4-ecbddf658183.jpg.296x216.jpg', '经十路南 舜奥华府 精装三居  拎包入住 免高税费', '舜奥华府  | 3室2厅 | 151.77平米 | 南 北 | 精装', '低楼层(共18层)2014年建板楼  -  汉峪', '400万', '单价26356元/平米')
('https://image1.ljcdn.com/370101-inspection/6e959fe7-56ad-496a-a73d-48411c462b34.jpg.296x216.jpg', '高新会展北 海信慧园两居 小区里面树多', '海信慧园一区  | 2室2厅 | 95.39平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2013年建板楼  -  康虹路', '189万', '单价19814元/平米')
('https://image1.ljcdn.com/370101-inspection/e1789560-8c7e-440f-979f-fc1b0ef01878.jpg.296x216.jpg', '此房南北通透 楼层好 视野好 送20平地下室', '未来城  | 3室2厅 | 127.41平米 | 南 北 | 精装 | 有电梯', '高楼层(共27层)2010年建板楼  -  国际会展中心', '255万', '单价20015元/平米')
('https://image1.ljcdn.com/370101-inspection/2188c4aa-3e4d-4e73-b27a-70835b23af7e.jpg.296x216.jpg', '看房方便 采光充足 视野开阔 配套齐全', '康桥颐东  | 3室2厅 | 148.3平米 | 西北 | 精装 | 有电梯', '低楼层(共26层)2009年建板塔结合  -  奥体中路', '395万', '单价26636元/平米')
('https://image1.ljcdn.com/370101-inspection/c34de21d-af55-4e41-bcb6-16a9347b81d7.jpg.296x216.jpg', '舜奥华府南北三居 有车位地下室 观景楼层', '舜奥华府  | 3室2厅 | 142.1平米 | 南 北 | 简装', '低楼层(共22层)2014年建板楼  -  汉峪', '370万', '单价26039元/平米')
('https://image1.ljcdn.com/370101-inspection/a2b23ba7-074a-4ca0-8834-6494ff0ccd34.jpg.296x216.jpg', '精装南北通透三室 万科麓山 有证 金域国际 海尔 中海', '万科麓山  | 3室2厅 | 97.48平米 | 南 北 | 精装', '低楼层(共27层)板楼  -  齐鲁软件园', '265万', '单价27186元/平米')
('https://image1.ljcdn.com/370101-inspection/0296749f-c752-4bcc-a205-f606880f039a.jpg.296x216.jpg', '精装修  户型方正  楼层采光视野好  看房方便', '黄金时代  | 1室0厅 | 43平米 | 南 | 精装 | 无电梯', '中楼层(共7层)2004年建板塔结合  -  齐鲁软件园', '100万', '单价23256元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadda1e0eb8-5eb7-4226-b717-9761fe4cb01c.jpg.296x216.jpg', '鑫苑国际精装板楼住宅中间户南向婚房装修', '鑫苑国际城市花园  | 1室2厅 | 59.8平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2009年建板楼  -  国际会展中心', '131万', '单价21907元/平米')
('https://image1.ljcdn.com/370101-inspection/a8afc25d-bb4f-4857-974a-83097af893ac.jpg.296x216.jpg', '奥体中路 中铁汇苑 南北通透 送地下室 免增值税', '中铁汇苑  | 2室2厅 | 97.86平米 | 南 北 | 简装 | 有电梯', '低楼层(共26层)2013年建板塔结合  -  奥体中路', '233万', '单价23810元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadc682e46f-7fec-425e-9fc2-3c6866c2dd2e.jpg.296x216.jpg', '高新万达康虹路+新东方花园精装两室+免增值税', '新东方花园  | 2室2厅 | 104.82平米 | 南 北 | 精装 | 有电梯', '低楼层(共12层)2005年建板楼  -  康虹路', '185万', '单价17650元/平米')
('https://image1.ljcdn.com/370101-inspection/c28bf82d-b893-4a24-bf36-dace8cf1f09c.jpg.296x216.jpg', '户型方正 带产权车位 房主诚心出售 可议价', '德润天玺  | 3室2厅 | 143平米 | 南 北 | 其他', '中楼层(共31层)暂无数据  -  汉峪', '350万', '单价24476元/平米')
('https://image1.ljcdn.com/370101-inspection/f5602758-27a5-49d3-bc52-80ff2d568ac5.jpg.296x216.jpg', '高新区 康虹路 盛世花城 小三居 业主诚心出售', '盛世花城  | 3室2厅 | 124.25平米 | 南 北 | 简装 | 有电梯', '低楼层(共22层)2008年建板楼  -  国际会展中心', '252万', '单价20282元/平米')
('https://image1.ljcdn.com/370101-inspection/730e5d17-7605-4d09-9854-8ef9b10d3477.jpg.296x216.jpg', '软件园西侧精装修 70年产权住宅', '黄金时代  | 1室0厅 | 62.81平米 | 北 | 简装 | 无电梯', '中楼层(共7层)2004年建板塔结合  -  齐鲁软件园', '120万', '单价19106元/平米')
('https://image1.ljcdn.com/370101-inspection/e39020c1-58ae-4e10-b259-5227596fc0ab.jpg.296x216.jpg', '凤凰路loft公寓+看房方便+精装修+采光充足', '凤凰SOHO  | 1室2厅 | 41.5平米 | 西 | 精装', '中楼层(共18层)2017年建板楼  -  康虹路', '75万', '单价18073元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload1eb93f32-d8e2-42af-bcf6-1393d6c00498.jpg.296x216.jpg', '海信慧园 简装三室 户型方正 每个房间都有窗户', '海信慧园一区  | 3室2厅 | 108平米 | 南 北 | 简装 | 有电梯', '低楼层(共27层)2014年建板楼  -  康虹路', '210万', '单价19445元/平米')
('https://image1.ljcdn.com/370101-inspection/118b5189-1da2-4b0e-aa48-a43ef63017a6.jpg.296x216.jpg', '全明户型，两室朝阳，主要免高税，业主诚心出售', '鑫苑国际城市花园  | 2室2厅 | 77.22平米 | 东 南 | 简装 | 有电梯', '中楼层(共24层)2009年建塔楼  -  国际会展中心', '162万', '单价20980元/平米')
('https://image1.ljcdn.com/370101-inspection/9659cf02-4390-4847-bdea-fe6442eaa640.jpg.296x216.jpg', '雅居园小区  两室朝阳 视野开阔 采光充足', '雅居园小区  | 3室2厅 | 94.6平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2001年建板塔结合  -  齐鲁软件园', '217万', '单价22939元/平米')
('https://image1.ljcdn.com/370101-inspection/74caa95d-322e-416d-809b-7d7f126e4df0.jpg.296x216.jpg', '奥体浪潮旁边 万科精装住宅 三居室 户型方正 交房未住', '万科麓山  | 3室2厅 | 143平米 | 南 北 | 精装', '高楼层(共18层)暂无数据  -  齐鲁软件园', '450万', '单价31469元/平米')
('https://image1.ljcdn.com/370101-inspection/0071668f-7137-41e2-8817-96ee6f2b3ea9.jpg.296x216.jpg', '旅游路南 产证满两年可贷款 送使用权车位 简装通透', '涵玉翠岭  | 2室2厅 | 96.05平米 | 南 北 | 简装', '高楼层(共17层)2013年建板楼  -  汉峪', '225万', '单价23426元/平米')
('https://image1.ljcdn.com/370101-inspection/ff29cff0-f879-4afc-af17-9169c3be1f79.jpg.296x216.jpg', '奥体 国奥城 齐鲁软件园 配套齐全精装公寓', '黄金时代  | 1室1厅 | 93.69平米 | 南 | 简装 | 无电梯', '高楼层(共7层)2004年建板塔结合  -  齐鲁软件园', '177万', '单价18893元/平米')
('https://image1.ljcdn.com/370101-inspection/f62dc783-c6a6-455b-8ef4-0957bc210611.jpg.296x216.jpg', '海信龙奥九号 精装公寓 房主诚心出售 看房方便', '海信龙奥九号  | 1室1厅 | 50.19平米 | 西 | 精装', '低楼层(共29层)2014年建板楼  -  汉峪', '63万', '单价12553元/平米')
('https://image1.ljcdn.com/370101-inspection/4248847d-3ad0-4db4-8913-a1c2ab6d66d2.jpg.296x216.jpg', '中海奥龙观邸  精装三居  采光充足', '中海奥龙觀邸  | 3室2厅 | 114.3平米 | 南 | 精装', '中楼层(共22层)2012年建板楼  -  汉峪', '285万', '单价24935元/平米')
('https://image1.ljcdn.com/370101-inspection/e6152ff7-3502-4518-9b55-ee88dc98c450.jpg.296x216.jpg', '汉峪海风 3室2厅 328万', '汉峪海风  | 3室2厅 | 142.7平米 | 南 北 | 其他', '中楼层(共11层)2016年建板楼  -  汉峪', '328万', '单价22986元/平米')
('https://image1.ljcdn.com/370101-inspection/920644b8-92e5-4d55-a5e4-e48986d603a2.jpg.296x216.jpg', '龙园简装三居室，送车位送地下室，楼层好，视野无遮挡', '龙园  | 3室2厅 | 125.16平米 | 南 北 | 其他 | 有电梯', '中楼层(共26层)2011年建板楼  -  齐鲁软件园', '246万', '单价19655元/平米')
('https://image1.ljcdn.com/370101-inspection/e59d60a2-b8d2-4362-9f36-787921329c33.jpg.296x216.jpg', '齐鲁软件园 黄H金时代 精装住宅  160万包全税', '黄金时代  | 1室1厅 | 93.69平米 | 南 | 简装 | 无电梯', '中楼层(共7层)2004年建板塔结合  -  齐鲁软件园', '160万', '单价17078元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload4dec6724-4e0c-49e6-89e2-a5eaeceba3fd.jpg.296x216.jpg', '龙园精装三室两厅两卫出售，送车位地下室，南北通透', '龙园  | 3室2厅 | 160平米 | 南 北 | 精装 | 有电梯', '高楼层(共27层)2011年建板楼  -  齐鲁软件园', '358万', '单价22375元/平米')
('https://image1.ljcdn.com/370101-inspection/42c68a21-4d61-4860-8bda-dc4de0e8e5e2.jpg.296x216.jpg', '高新 海信慧园 通透三居 诚意出售', '海信慧园一区  | 3室2厅 | 128.71平米 | 南 北 | 简装 | 有电梯', '中楼层(共18层)2013年建板楼  -  康虹路', '257万', '单价19968元/平米')
('https://image1.ljcdn.com/370101-inspection/61a5640d-747d-4e4b-8dff-728e8d3f46c9.jpg.296x216.jpg', '中铁汇苑 精装两居室 满两年 带地下室 诚心出售', '中铁汇苑  | 2室1厅 | 98平米 | 南 北 | 精装 | 有电梯', '中楼层(共26层)2013年建板塔结合  -  奥体中路', '235万', '单价23980元/平米')
('https://image1.ljcdn.com/370101-inspection/1954da96-c875-4a7c-99b7-98a6865f4850.jpg.296x216.jpg', '精装 全明户型 海尔绿城 中海奥龙观邸 万科 东城逸家', '中海奥龙觀邸  | 2室2厅 | 86.21平米 | 南 | 精装', '中楼层(共26层)2012年建板楼  -  汉峪', '240万', '单价27839元/平米')
('https://image1.ljcdn.com/370101-inspection/ae008f46-01e6-44d9-b278-9bfa0a04f2b7.jpg.296x216.jpg', '汇展香格里拉、64平76万、南向采光、中间层、诚意出售', '汇展香格里拉  | 1室1厅 | 63.55平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2010年建塔楼  -  国际会展中心', '73万', '单价11488元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload57c4bd10-9dc2-412d-a28b-82c841dee60b.jpg.296x216.jpg', '涵玉翠岭此房有证可贷款 中高楼层 视野好', '涵玉翠岭  | 2室2厅 | 97.89平米 | 南 | 简装', '中楼层(共26层)2013年建板楼  -  汉峪', '215万', '单价21964元/平米')
('https://image1.ljcdn.com/370101-inspection/8499a6e2-5b98-46cc-bf4d-584167be93a5.jpg.296x216.jpg', '鑫苑国际南北通透三居室  一梯两户小高层 精装修', '鑫苑国际城市花园  | 3室2厅 | 92.74平米 | 南 北 | 精装 | 有电梯', '低楼层(共9层)2009年建板楼  -  国际会展中心', '213万', '单价22968元/平米')
('https://image1.ljcdn.com/370101-inspection/a3dba38a-0dbc-418c-983c-9dc40dbb7492.jpg.296x216.jpg', '绿城玉兰花园一室一厅朝阳，落地窗无遮挡', '高新绿城玉蘭花园  | 3室1厅 | 119平米 | 南 | 其他', '低楼层(共28层)板楼  -  汉峪', '265万', '单价22269元/平米')
('https://image1.ljcdn.com/370101-inspection/ffdd816c-44ce-46df-8734-14f9b9d8e607.jpg.296x216.jpg', '高新万达旁 电梯洋房 南北通透 采光充足 送地下室', '鑫苑国际城市花园  | 2室2厅 | 78.64平米 | 南 北 | 其他 | 有电梯', '高楼层(共9层)2009年建板楼  -  国际会展中心', '165万', '单价20982元/平米')
