('https://image1.ljcdn.com/420100-inspection/test-7e48e9e3-c75b-4e4e-96ea-b844ca1efa4b.png.296x216.jpg', '融侨锦城 高楼层两房 视野开阔无遮挡 老证', '融侨锦城  | 2室2厅 | 92.23平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2007年建塔楼  -  古田', '192万', '单价20818元/平米')
('https://image1.ljcdn.com/420100-inspection/c15ccadf-87ca-4962-b539-49095a5aec67.jpg.296x216.jpg', '特一号小区 3室2厅 260万', '特一号小区  | 3室2厅 | 135.09平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2000年建塔楼  -  宝丰崇仁', '260万', '单价19247元/平米')
('https://image1.ljcdn.com/420100-inspection/546eb330-6479-44c5-8e81-64dd21115d7b.jpg.296x216.jpg', '老证满五 精装修大四房 房东诚心卖', '安顺佳园  | 4室1厅 | 151.55平米 | 南 北 | 其他 | 有电梯', '中楼层(共28层)2003年建塔楼  -  汉正街', '305万', '单价20126元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada32a49bb-dfef-474a-9ac3-51a2af4d53d7.jpg.296x216.jpg', '中环新天地 1室1厅 82万', '中环新天地  | 1室1厅 | 49.35平米 | 西南 | 其他 | 有电梯', '中楼层(共28层)2005年建塔楼  -  宝丰崇仁', '82万', '单价16617元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload60423ddf-413f-477e-b645-00c03871d360.jpg.296x216.jpg', '武胜路 长寿社区 精装两房 两证满两年', '长寿社区  | 2室1厅 | 71.6平米 | 南 北 | 其他', '高楼层(共9层)2000年建塔楼  -  集贤', '125万', '单价17459元/平米')
('https://image1.ljcdn.com/420100-inspection/1fcc1c37-b929-4fab-86ae-17b5ad085786.jpg.296x216.jpg', '超大复式 带大露台 视野开阔 普通装修老证', '天顺园六村  | 4室2厅 | 165.26平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2001年建板楼  -  长丰常码头', '205万', '单价12405元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload4767f0a2-5e02-4324-99be-b1a8932394dc.jpg.296x216.jpg', '老证轻轨一号线  同济医院  武广商圈', '航天星苑  | 4室1厅 | 146平米 | 北 | 其他 | 有电梯', '中楼层(共28层)2004年建板楼  -  宝丰崇仁', '268万', '单价18357元/平米')
('https://image1.ljcdn.com/420100-inspection/c6d8c030-1d4d-4385-b975-86eb868ef285.jpg.296x216.jpg', '江山如画三期 3室2厅 350万', '江山如画三期  | 3室2厅 | 139.9平米 | 东南 | 其他 | 有电梯', '低楼层(共28层)2004年建塔楼  -  集贤', '350万', '单价25018元/平米')
('https://image1.ljcdn.com/420100-inspection/bb372ba6-d671-4a8d-b65c-7f05b95e4bae.jpg.296x216.jpg', '江滩 广电江湾新城全人车分流小区朝小区', '广电江湾新城  | 2室1厅 | 87.22平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2011年建板楼  -  古田', '163万', '单价18689元/平米')
('https://image1.ljcdn.com/420100-inspection/bfb17774-9584-42cb-93c3-5cecae6df103.jpg.296x216.jpg', '房子老证 精装修 营房南村大三房', '营房南村  | 3室2厅 | 94.76平米 | 南 北 | 其他', '高楼层(共8层)1993年建塔楼  -  宝丰崇仁', '158万', '单价16674元/平米')
('https://image1.ljcdn.com/420100-inspection/065aa562-cf76-43ea-af83-315140e3e77b.jpg.296x216.jpg', '丽景苑 4室1厅 468万', '丽景苑  | 4室1厅 | 244.44平米 | 南 北 | 其他 | 有电梯', '高楼层(共23层)1998年建板塔结合  -  集贤', '468万', '单价19146元/平米')
('https://image1.ljcdn.com/420100-inspection/8fd4c450-554a-4966-a74c-fd64d7559049.jpg.296x216.jpg', '滨水香苑 2室1厅 196万', '滨水香苑  | 2室1厅 | 88.93平米 | 西北 | 其他', '高楼层(共18层)塔楼  -  集贤', '196万', '单价22040元/平米')
('https://image1.ljcdn.com/420100-inspection/test-6bcc9eb9-1bd9-46fa-8774-82d4aa6855e8.png.296x216.jpg', '全南户型，此栋地势很好，业主急卖！', '紫润明园北区  | 2室1厅 | 76平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2011年建板塔结合  -  长丰常码头', '115万', '单价15132元/平米')
('https://image1.ljcdn.com/420100-inspection/97768cd3-88b6-422f-8055-c45fe3882037.jpg.296x216.jpg', '古田四路49号 2室1厅 102万', '古田四路49号  | 2室1厅 | 63.34平米 | 南 北 | 其他', '高楼层(共4层)暂无数据  -  古田', '102万', '单价16104元/平米')
('https://image1.ljcdn.com/420100-inspection/da48af7e-f86e-4e48-a0b4-6c5e26817cdd.jpg.296x216.jpg', '天顺园四组团 婚装三层复式 家电家具全新 老证', '天顺园四村  | 5室2厅 | 162.51平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2001年建板楼  -  长丰常码头', '210万', '单价12923元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload2b4f2350-0956-4115-a26e-509892d7b86b.jpg.296x216.jpg', '邻融侨锦江 看江无遮挡 老证业主诚心卖 看房方便', '宗关水厂宿舍  | 3室2厅 | 96.17平米 | 东 西 | 其他', '高楼层(共7层)板楼  -  宗关', '142万', '单价14766元/平米')
('https://image1.ljcdn.com/420100-inspection/e85cd3b2-8092-4f21-aee0-41590af0000b.jpg.296x216.jpg', '户型南北通透，中间楼层，满五唯一', '天顺园十村  | 2室2厅 | 94.29平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2001年建板楼  -  长丰常码头', '137万', '单价14530元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload13b7b316-1b37-436f-b710-f59602d09275.jpg.296x216.jpg', '此房全朝南户型 客厅出阳台 厨房带生活阳台 视野开阔', '广电江湾新城  | 2室1厅 | 91.65平米 | 南 | 其他 | 有电梯', '高楼层(共23层)2011年建板楼  -  古田', '175万', '单价19095元/平米')
('https://image1.ljcdn.com/420100-inspection/e7513c56-cbd1-463c-a188-22973ec9aadc.jpg.296x216.jpg', '满五老证业主精装诚心卖看房方便', '安顺佳园  | 4室2厅 | 151.55平米 | 西北 | 其他 | 有电梯', '中楼层(共28层)2003年建塔楼  -  汉正街', '288万', '单价19004元/平米')
('https://image1.ljcdn.com/420100-inspection/70f1f209-f579-4b94-95c7-2d8726ce41d6.jpg.296x216.jpg', '华昌大厦老证诚心出售业主有单独的车位', '华昌大厦  | 4室2厅 | 196.09平米 | 南 北 | 其他', '中楼层(共8层)板楼  -  集贤', '320万', '单价16320元/平米')
('https://image1.ljcdn.com/420100-inspection/e8712838-b63e-424f-a2a9-2f68a4d6b4e2.jpg.296x216.jpg', '华鼎尚都国际 两居室 交通便利 毛坯房160万', '华鼎尚都国际  | 2室1厅 | 84.6平米 | 南 | 毛坯 | 有电梯', '低楼层(共32层)2017年建板楼  -  宗关', '160万', '单价18913元/平米')
('https://image1.ljcdn.com/420100-inspection/0261f4af-776e-4650-a011-e28bbd66b061.jpg.296x216.jpg', '古南社区 中等装修 1T2户 老证 交通方便 诚心出售', '古南社区  | 2室2厅 | 74.59平米 | 南 | 简装 | 无电梯', '中楼层(共8层)1994年建塔楼  -  古田', '116万', '单价15552元/平米')
('https://image1.ljcdn.com/420100-inspection/ac72ec27-3cdf-4c8d-81d2-77429e164c32.jpg.296x216.jpg', '东方花城 毛坯 南北通透 三房 中间楼层', '东方花城  | 3室2厅 | 125.5平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2004年建板楼  -  古田', '210万', '单价16734元/平米')
('https://image1.ljcdn.com/420100-inspection/7cd73e38-71e4-4479-8c50-ecf46bc31c78.jpg.296x216.jpg', '古田二路自住装修两房，顶楼有露台可以用,老证有钥匙', '飞帆小区  | 2室1厅 | 105.21平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2001年建板楼  -  古田', '163万', '单价15493元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload67dcd53f-fbdb-4117-b347-dce4cde3d0bc.jpg.296x216.jpg', '园博园隔壁 天顺园六组团 视野开阔实际面积大', '天顺园六村  | 4室3厅 | 165.26平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2001年建板楼  -  长丰常码头', '208万', '单价12587元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadd8c8c6a9-ccc2-459b-88b0-dfc8dd2c5bf3.jpg.296x216.jpg', '配套齐全 交通便利 老证 总价低 刚需房 采光好', '解放社区  | 2室1厅 | 62.79平米 | 南 | 其他', '中楼层(共8层)1995年建板楼  -  宝丰崇仁', '112万', '单价17838元/平米')
('https://image1.ljcdn.com/420100-inspection/61e051a7-a88c-42ad-883a-92b9faa6d17f.jpg.296x216.jpg', '毛坯房，一线江景，两居室，出行方便', '秦水名邸  | 2室2厅 | 90.77平米 | 南 | 毛坯 | 有电梯', '低楼层(共18层)2011年建板楼  -  宗关', '172万', '单价18949元/平米')
('https://image1.ljcdn.com/420100-inspection/cc236e11-0993-435f-9b43-992589da3bd5.jpg.296x216.jpg', '古田二路轻轨口 凯德广场  精装三房 中高楼层', '招商江湾国际  | 3室2厅 | 109.04平米 | 南 北 | 其他', '中楼层(共33层)2016年建板塔结合  -  古田', '240万', '单价22011元/平米')
('https://image1.ljcdn.com/420100-inspection/df37775c-6a89-4f02-8756-d186086131a6.jpg.296x216.jpg', '中山医院旁 大三房 老证 税费低 配套齐全', '汉中西路120号  | 3室1厅 | 135.02平米 | 南 | 其他', '低楼层(共8层)1998年建塔楼  -  宝丰崇仁', '270.1万', '单价20000元/平米')
('https://image1.ljcdn.com/420100-inspection/c8151ded-23a3-49f9-b5eb-ac6cd755326d.jpg.296x216.jpg', '江景时代 老证税少 中低楼层 安静宜居', '江景时代  | 4室2厅 | 132.84平米 | 南 北 | 其他 | 无电梯', '低楼层(共8层)2004年建塔楼  -  宗关', '270万', '单价20326元/平米')
('https://image1.ljcdn.com/420100-inspection/e09c22c6-dd5c-4434-a23a-7100d0d695b8.jpg.296x216.jpg', '营房社区正规两房业主急售，楼层低，地理位置也很好！', '营房社区  | 2室2厅 | 70平米 | 东南 | 简装 | 无电梯', '低楼层(共6层)2000年建板楼  -  宝丰崇仁', '128万', '单价18286元/平米')
('https://image1.ljcdn.com/420100-inspection/36d66395-7c5c-4f74-bc8f-49bffdbd0dc9.jpg.296x216.jpg', '崇仁路轻轨朝南两房 对口井冈山 明厨明卫 随时看房', '荣华苑  | 2室2厅 | 86.03平米 | 东南 | 其他 | 无电梯', '高楼层(共8层)1998年建板楼  -  集贤', '178万', '单价20691元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploaddee1a807-7304-4776-925f-44a81715088f.jpg.296x216.jpg', '汉西花园   二环  精装修二居室', '汉西花园  | 2室2厅 | 88.43平米 | 南 | 其他', '中楼层(共7层)暂无数据  -  宗关', '133万', '单价15041元/平米')
('https://image1.ljcdn.com/420100-inspection/7814c22c-1bd2-4df0-9bf9-4ea95523eefd.jpg.296x216.jpg', '丽水康城 正规三居 视野开阔 诚心出售', '丽水康城  | 3室2厅 | 115.21平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2007年建板塔结合  -  宗关', '248万', '单价21526元/平米')
('https://image1.ljcdn.com/420100-inspection/eb4925f6-7d6a-4c02-9a94-9918b4711bf2.jpg.296x216.jpg', '宝丰三村，南北朝向，一梯两户，干净整洁拎包入住', '宝丰三村  | 2室1厅 | 59.24平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)1995年建塔楼  -  集贤', '112万', '单价18907元/平米')
('https://image1.ljcdn.com/420100-inspection/304aca66-acfe-4b88-939c-37d864d303ed.jpg.296x216.jpg', '全明户型，毛坯3房，可以随心追求自己风格', '长华公寓  | 3室1厅 | 95平米 | 南 | 其他', '高楼层(共6层)2014年建板楼  -  古田', '175万', '单价18422元/平米')
('https://image1.ljcdn.com/420100-inspection/1a3c4f2e-4c84-4f34-8f22-0a5da32a0b8f.jpg.296x216.jpg', '2008城市花园 3室2厅 198万', '2008城市花园  | 3室2厅 | 134.02平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2007年建板楼  -  长丰常码头', '198万', '单价14774元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploaddcc6169f-c041-4be7-8d31-63eda03a8fca.jpg.296x216.jpg', '老证，南北朝向，户型方正，地理位置好可以直接入住', '集贤里社区  | 2室2厅 | 96.05平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1990年建板楼  -  集贤', '173万', '单价18012元/平米')
('https://image1.ljcdn.com/420100-inspection/2f0d9ab4-5f5c-4e5d-bec7-a10112ef36f6.jpg.296x216.jpg', '老证，53平小户型，主卧朝南带阳台', '同馨花园二期  | 2室1厅 | 52.8平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2000年建塔楼  -  宝丰崇仁', '165万', '单价31250元/平米')
('https://image1.ljcdn.com/420100-inspection/fe4ede5c-8e2f-47be-9059-c9afd66234e2.jpg.296x216.jpg', '汉江湾壹号 新小区 毛坯房 一线看江 正规两房 采光足', '汉江湾壹号  | 2室2厅 | 84.83平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共31层)2017年建塔楼  -  吴家山', '160万', '单价18862元/平米')
('https://image1.ljcdn.com/420100-inspection/5c0317d0-d996-4732-a714-a00788ef4241.jpg.296x216.jpg', '营房南村 2室1厅 155万', '营房南村  | 2室1厅 | 78.85平米 | 南 北 | 简装', '高楼层(共8层)1993年建塔楼  -  宝丰崇仁', '155万', '单价19658元/平米')
('https://image1.ljcdn.com/420100-inspection/test-9554277a-590a-4620-b654-c516b1c5917c.png.296x216.jpg', '汉华花园 1室1厅 105万', '汉华花园  | 1室1厅 | 52.74平米 | 西 | 其他 | 有电梯', '低楼层(共19层)2000年建塔楼  -  集贤', '105万', '单价19909元/平米')
('https://image1.ljcdn.com/420100-inspection/dc2466e3-2168-4e03-ab3e-8b1f59122f9c.jpg.296x216.jpg', '古田四路-园博园旁-正规大两居-中间楼层-户型方正', '天顺园四村  | 2室2厅 | 100.75平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2001年建板楼  -  长丰常码头', '140万', '单价13896元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7bdb15f2-fa75-4672-8b30-96226c1d60f4.png.296x216.jpg', '汉口春天，电梯小两房，总价低。', '汉口春天  | 2室1厅 | 58.2平米 | 南 | 其他 | 有电梯', '中楼层(共6层)2007年建板楼  -  古田', '118万', '单价20275元/平米')
('https://image1.ljcdn.com/420100-inspection/fec54849-2d67-435a-afa7-fbbcf1a3ae2d.jpg.296x216.jpg', '房子采光好 南北通透 拎包入住', '丽水康城  | 2室2厅 | 102.15平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2007年建板楼  -  宗关', '215万', '单价21048元/平米')
('https://image1.ljcdn.com/420100-inspection/bdf76f0f-404e-4753-8acb-f8b66e43593e.jpg.296x216.jpg', '二环边小两房 中高楼层 南北通透 老证急售 云鹤小区', '云鹤小区  | 2室2厅 | 84.01平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1999年建塔楼  -  宗关', '103万', '单价12261元/平米')
('https://image1.ljcdn.com/420100-inspection/309365f6-0388-4669-9527-aeaff8fd8cf4.jpg.296x216.jpg', '汉西一路轻轨旁汉水熙园精装大户型南北朝向无贷款', '汉水熙园  | 3室2厅 | 128.82平米 | 南 北 | 精装 | 有电梯', '高楼层(共15层)2005年建塔楼  -  古田', '298万', '单价23134元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadf10ef947-860c-44cb-806a-cadd7324104a.jpg.296x216.jpg', '大三房+南北通透+满五唯一+业主诚心卖', '汉江公寓  | 3室2厅 | 164.25平米 | 南 北 | 其他 | 有电梯', '低楼层(共15层)2003年建塔楼  -  宝丰崇仁', '375万', '单价22832元/平米')
('https://image1.ljcdn.com/420100-inspection/87311d6b-7810-4d29-97e9-814144f45b53.jpg.296x216.jpg', '宝丰街站邻园社区 2室1厅 115万', '宝丰街站邻园社区  | 2室1厅 | 65.25平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2001年建塔楼  -  集贤', '115万', '单价17625元/平米')
('https://image1.ljcdn.com/420100-inspection/0269adea-324a-48e6-9e33-960947a0f046.jpg.296x216.jpg', '汉正街 雅典居花园 老证 中间楼层无遮挡 采光好', '雅典居花园  | 1室1厅 | 67.78平米 | 南 | 其他 | 有电梯', '中楼层(共25层)2000年建塔楼  -  汉正街', '125万', '单价18443元/平米')
('https://image1.ljcdn.com/420100-inspection/717286ba-b750-4cb0-a349-8b6c0abe0f17.jpg.296x216.jpg', '百姓之春！通透两房！居家装修！老证税少！诚意出售！', '百姓之春  | 2室2厅 | 88.13平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2006年建板楼  -  古田', '139万', '单价15773元/平米')
('https://image1.ljcdn.com/420100-inspection/3255cd6e-66ed-43c1-a7c6-d55e9c54a4c1.jpg.296x216.jpg', '天顺园十村大户型，电梯中高楼层采光好无遮挡', '天顺园十村  | 2室2厅 | 100.15平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2001年建板楼  -  长丰常码头', '140万', '单价13980元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadbd394c6b-7051-430b-9935-5f2ae3af258f.jpg.296x216.jpg', '天顺园二组团，精装三房，三房超南，三个阳台。', '天顺园二村  | 4室1厅 | 171.47平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2001年建板楼  -  长丰常码头', '215万', '单价12539元/平米')
('https://image1.ljcdn.com/420100-inspection/a4221863-3e59-4e5e-b22b-c157b672c356.jpg.296x216.jpg', '精装  老证 交通便利 配套成熟 诚意出售', '同馨花园二期  | 2室1厅 | 52.8平米 | 南 | 精装 | 有电梯', '高楼层(共30层)2000年建塔楼  -  宝丰崇仁', '163万', '单价30872元/平米')
('https://image1.ljcdn.com/420100-inspection/bff3fafc-bdab-445d-a192-e83a73bcc9ab.jpg.296x216.jpg', '天顺园四村 5室2厅 230万', '天顺园四村  | 5室2厅 | 190平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2001年建板楼  -  长丰常码头', '230万', '单价12106元/平米')
('https://image1.ljcdn.com/420100-inspection/ffaaa34c-e07a-483e-8d63-1d71bbaae423.jpg.296x216.jpg', '房子满五年没有抵押，南北通透，中间楼层大阳台', '长汽宿舍  | 2室1厅 | 77.88平米 | 南 北 | 其他', '中楼层(共7层)2008年建板楼  -  古田', '128万', '单价16436元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3eceafe4-5950-43ca-98f8-1faa97f8522c.png.296x216.jpg', '招商江湾国际 1室1厅 100万', '招商江湾国际  | 1室1厅 | 49.81平米 | 东 | 其他', '高楼层(共45层)2016年建板塔结合  -  古田', '100万', '单价20077元/平米')
('https://image1.ljcdn.com/420100-inspection/0f64dcf8-30e4-460a-81b6-f642e6b193ec.jpg.296x216.jpg', '2008城市花园正规两房 老证 业主诚心出售', '2008城市花园  | 2室2厅 | 92.7平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2007年建板楼  -  长丰常码头', '128万', '单价13808元/平米')
('https://image1.ljcdn.com/420100-inspection/41a89768-6e60-47aa-a77d-c03853341191.jpg.296x216.jpg', '联发九都府 2室2厅 195万', '联发九都府  | 2室2厅 | 88.16平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2012年建板楼  -  古田', '195万', '单价22119元/平米')
('https://image1.ljcdn.com/420100-inspection/7ea508dd-f234-4062-96d4-f5cd6792d12b.jpg.296x216.jpg', '一线江景，南北通透，毛坯，带保姆间', '江山如画汉玺  | 4室3厅 | 229.39平米 | 南 | 毛坯 | 有电梯', '高楼层(共42层)2017年建板楼  -  集贤', '750万', '单价32696元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload2f5c7bb1-a825-4c30-a602-d75efdb7a6d5.jpg.296x216.jpg', '精装三房 中楼层 采光好 居家装修保养好', '2008城市花园  | 3室2厅 | 109.08平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2007年建板楼  -  长丰常码头', '185万', '单价16961元/平米')
('https://image1.ljcdn.com/420100-inspection/6cf84f8e-d40f-42b1-9b8a-62de8d80dd3a.jpg.296x216.jpg', '华生汉口城市广场南区 通透三房 急售 价格可谈', '华生汉口城市广场  | 3室2厅 | 85.7平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2011年建板楼  -  长丰常码头', '130万', '单价15170元/平米')
('https://image1.ljcdn.com/420100-inspection/1c835abb-7e1b-40f0-94a7-055d28df5632.jpg.296x216.jpg', '汉口嘉园 正规一室 武广商圈 业主诚售', '中心嘉园  | 1室1厅 | 69.99平米 | 北 | 其他 | 有电梯', '低楼层(共30层)2009年建塔楼  -  汉正街', '190万', '单价27147元/平米')
('https://image1.ljcdn.com/420100-inspection/bfe69d8e-0a0a-45ae-982d-87a0a4a435fd.jpg.296x216.jpg', '此房在硚口法院后面 治安好 精装修 朝南户型 整体通透', '古田四路法院宿舍  | 3室2厅 | 112.1平米 | 南 | 其他', '中楼层(共8层)1998年建板楼  -  古田', '155万', '单价13827元/平米')
('https://image1.ljcdn.com/420100-inspection/69797152-3735-4de6-bc56-f9b9ccc1ec7b.jpg.296x216.jpg', '海尔国际广场 毛坯两房 高楼层 视野采光足 诚心出售', '海尔国际广场  | 2室1厅 | 80.45平米 | 南 | 其他', '高楼层(共33层)2017年建板楼  -  古田', '160万', '单价19889元/平米')
('https://image1.ljcdn.com/420100-inspection/e56c0a46-5582-4e71-a52e-756418f42f6c.jpg.296x216.jpg', '交通便利 小区环境棒 楼层好 采光好 业主诚 心出售', '葛洲坝城市花园  | 3室2厅 | 123平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共29层)2016年建板楼  -  宝丰崇仁', '370万', '单价30082元/平米')
('https://image1.ljcdn.com/420100-inspection/0e48c26b-6834-4414-851b-5829b6fd6f5c.jpg.296x216.jpg', '同济宝丰小区 4室2厅 505万', '同济宝丰小区  | 4室2厅 | 168平米 | 南 | 其他', '高楼层(共26层)2002年建塔楼  -  宝丰崇仁', '505万', '单价30060元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3fb7a397-570b-4a73-aec2-acc647ff47d8.png.296x216.jpg', '融侨锦江 两居室 交通便利 毛胚次新房采光好 一线江景', '融侨锦江  | 2室2厅 | 99.8平米 | 南 | 其他 | 有电梯', '中楼层(共40层)2014年建板楼  -  宗关', '270万', '单价27055元/平米')
('https://image1.ljcdn.com/420100-inspection/2c798351-4335-4e23-a02f-4749a9935e2a.jpg.296x216.jpg', '户型通透，挂东头采光好，中间楼层老证 ，拎包入住', '天顺园六村  | 4室2厅 | 142.47平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2001年建板楼  -  长丰常码头', '175万', '单价12284元/平米')
('https://image1.ljcdn.com/420100-inspection/test-65a2f462-4d14-4e91-95ca-4c629961f0d4.png.296x216.jpg', '古田四路轻轨 交通方便精装修70年产权的小户型 ，老证', '香港映象  | 1室1厅 | 45.05平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2006年建板楼  -  古田', '92.8万', '单价20600元/平米')
('https://image1.ljcdn.com/420100-inspection/6f2bb3cc-cabd-4215-a978-907a07ccc458.jpg.296x216.jpg', '香港映象 精装三房 户型方正 近古田四路轻轨站 急售！', '香港映象  | 3室2厅 | 121.05平米 | 南 北 | 精装 | 有电梯', '高楼层(共32层)2006年建板楼  -  古田', '270万', '单价22305元/平米')
('https://image1.ljcdn.com/420100-inspection/9ad93197-a26f-4787-b45d-7d96abc3e9d6.jpg.296x216.jpg', '天顺园一村！总价低两房！挂角三面采光！老证！', '天顺园一村  | 2室1厅 | 73平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2001年建板楼  -  长丰常码头', '108万', '单价14795元/平米')
('https://image1.ljcdn.com/420100-inspection/5b5cbecf-3ca8-400f-8be7-b67a0c49c5f4.jpg.296x216.jpg', '保利香槟精装修，南向采光好，山鹰四初服务范围', '保利香槟国际  | 3室2厅 | 90.83平米 | 南 | 其他 | 有电梯', '高楼层(共34层)2012年建塔楼  -  宗关', '225万', '单价24772元/平米')
('https://image1.ljcdn.com/420100-inspection/0becfe8e-a039-40d7-9c4d-be4d831771d1.jpg.296x216.jpg', '交通便利，户型方正，房东诚意出售，价格能谈', '多福大厦  | 2室1厅 | 71.6平米 | 南 | 毛坯 | 有电梯', '高楼层(共27层)1995年建塔楼  -  汉正街', '149万', '单价20811元/平米')
('https://image1.ljcdn.com/420100-inspection/7ad6c354-be3b-4fca-ab1a-17a324f6d8b0.jpg.296x216.jpg', '中高楼层，采光好通风好，老证，业主诚心卖，随时看房', '云鹤园  | 2室2厅 | 88.9平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1999年建板楼  -  宗关', '135万', '单价15186元/平米')
('https://image1.ljcdn.com/420100-inspection/5b3eaaed-89d9-457a-9df4-272df1dd68e5.jpg.296x216.jpg', '金叶国际 同济医院旁 精装一室 诚心出售 老证', '金叶国际  | 1室1厅 | 48.36平米 | 北 | 其他', '低楼层(共18层)塔楼  -  宝丰崇仁', '78万', '单价16130元/平米')
('https://image1.ljcdn.com/420100-inspection/41f80624-cf9c-474d-9670-fca66d88a070.jpg.296x216.jpg', '老证   古田四路南通风采光好大三房    小区环境整洁', '电信传输局宿舍  | 3室1厅 | 111.55平米 | 南 | 其他', '中楼层(共7层)板楼  -  古田', '200万', '单价17930元/平米')
('https://image1.ljcdn.com/420100-inspection/2a4ff247-a542-43a1-b8ab-ecbac9f8d154.jpg.296x216.jpg', '带入户花园，精装四居室，中高楼层南北通透，诚心出售', '天泽一方  | 4室2厅 | 128.26平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2007年建塔楼  -  古田', '210万', '单价16373元/平米')
('https://image1.ljcdn.com/420100-inspection/9d6c3b15-b186-4d00-bad1-24c4abe1ebe7.jpg.296x216.jpg', '两房 公摊小 配套完善 低楼层 户型正', '宝丰路23号  | 2室1厅 | 72.13平米 | 南 | 其他', '低楼层(共6层)板楼  -  宝丰崇仁', '132万', '单价18301元/平米')
('https://image1.ljcdn.com/420100-inspection/027f2947-8c82-4c9a-a4da-5d6cb63bda04.jpg.296x216.jpg', '融侨锦城 全朝南两房 老证 业主诚心出售', '融侨锦城  | 2室2厅 | 93.14平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2007年建塔楼  -  古田', '190万', '单价20400元/平米')
('https://image1.ljcdn.com/420100-inspection/2eb396aa-de2c-43a5-a45d-5f3395aace60.jpg.296x216.jpg', '丽景苑 3室1厅 270万', '丽景苑  | 3室1厅 | 153.32平米 | 东 南 | 其他 | 有电梯', '高楼层(共23层)1998年建板塔结合  -  集贤', '270万', '单价17611元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadd5bcd0c2-9571-4914-afaa-647e8eebf3d0.jpg.296x216.jpg', '阮家台精致2居室格局正气通透采光好老证有装修', '阮家台铁路住宅小区  | 2室2厅 | 81.05平米 | 南 | 其他', '低楼层(共7层)2003年建塔楼  -  宗关', '138万', '单价17027元/平米')
('https://image1.ljcdn.com/420100-inspection/ef95a29e-4499-4564-b593-94abf11ad105.jpg.296x216.jpg', '华鼎尚都国际 2室2厅 带书房 户型通透 前后无遮挡', '华鼎尚都国际  | 3室2厅 | 113.06平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)2017年建板楼  -  宗关', '188万', '单价16629元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload05ea9979-4a97-45a4-bbcc-2c5625daf6e4.jpg.296x216.jpg', '古田二路凯德广场旁-准新房毛坯业主急售-招商江湾国际', '招商江湾国际  | 3室2厅 | 108.81平米 | 南 北 | 其他 | 有电梯', '低楼层(共32层)2016年建板楼  -  古田', '205万', '单价18841元/平米')
