('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadbcc0f734-b015-42f4-b695-77fb538ce695.jpg.296x216.jpg', '大三房 免双税，业主自住精装，看房方便！诚心出售', '通惠丽港  | 3室2厅 | 131.82平米 | 南 | 精装 | 无电梯', '低楼层(共10层)板楼  -  萧山新城区', '295万', '单价22380元/平米')
('https://image1.ljcdn.com/330100-inspection/0dc1eff4-1381-4d94-b64d-32cabdf67d84.jpg.296x216.jpg', '融创东南海 3室2厅 232万', '融创东南海  | 3室2厅 | 78.81平米 | 南 北 | 其他', '中楼层(共27层)2017年建板楼  -  萧山开发区', '232万', '单价29438元/平米')
('https://image1.ljcdn.com/330100-inspection/d6520b65-0532-4cb0-a594-03ada3c76d2a.jpg.296x216.jpg', '自带综合体，生活便利，两梯三户通燃气精装修拎包入住', '萧山宝龙城市广场  | 3室2厅 | 117.89平米 | 南 北 | 精装 | 有电梯', '中楼层(共23层)2016年建板塔结合  -  萧山新城区', '280万', '单价23751元/平米')
('https://image1.ljcdn.com/330100-inspection/8eb8b114-0cf3-44ef-8ad1-c9d6d80cda81.jpg.296x216.jpg', '银河北干电梯三居室！户型通透，视野开阔！', '银河小区  | 3室2厅 | 128.69平米 | 南 | 简装 | 无电梯', '高楼层(共12层)1998年建板楼  -  萧山新城区', '400万', '单价31083元/平米')
('https://image1.ljcdn.com/330100-inspection/05d86f04-8834-4991-bfb9-5bcffa1cf6c3.jpg.296x216.jpg', '万和国际 刚需小户型 满两年 户型舒适', '万和国际  | 2室2厅 | 74.68平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2014年建板楼  -  钱江世纪城', '380万', '单价50884元/平米')
('https://image1.ljcdn.com/330100-inspection/0a95a8ab-3646-407c-bb50-31429925fb68.jpg.296x216.jpg', '天翔憬天国际 高楼层 小区环境优美', '憬天国际名座  | 5室2厅 | 181.92平米 | 南 | 简装 | 有电梯', '高楼层(共27层)2013年建板楼  -  南部卧城', '360万', '单价19789元/平米')
('https://image1.ljcdn.com/330100-inspection/a95b2dbe-6eaa-4d50-a97a-d46dc6078a89.jpg.296x216.jpg', '中栋国际住宅， 自住精装，价格优惠，自住出租两相宜', '中栋国际  | 3室2厅 | 87.72平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2016年建板楼  -  萧山新城区', '285万', '单价32490元/平米')
('https://image1.ljcdn.com/330100-inspection/1601855f-78ba-4115-9461-8484abb5c88a.jpg.296x216.jpg', '低总价，满两年，楼层采光好，赠送大露台！', '天海阳光地带  | 2室2厅 | 84.68平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  萧山新城区', '186万', '单价21966元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload5613ae3e-e4ee-4e9f-88d7-8253668f5d83.jpg.296x216.jpg', '房子满五唯一的，面积大，配套齐全', '湘湖家园  | 3室2厅 | 120.6平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2004年建板楼  -  湘湖', '365万', '单价30266元/平米')
('https://image1.ljcdn.com/330100-inspection/2d3faf8e-5d33-4704-b127-ab61d6a4dfcb.jpg.296x216.jpg', '广德小区 02年房龄 大三房 自住精装修 可拎包入住！', '广德小区  | 3室2厅 | 101.03平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2002年建板楼  -  萧山市区', '290万', '单价28705元/平米')
('https://image1.ljcdn.com/330100-inspection/28132028-03da-458b-abcc-24da194a1110.jpg.296x216.jpg', '御景蓝湾，二期西边套，楼层好，一线江景', '绿都御景蓝湾  | 3室2厅 | 113平米 | 南 | 毛坯', '高楼层(共26层)2017年建板楼  -  义桥', '290万', '单价25664元/平米')
('https://image1.ljcdn.com/330100-inspection/ce7194f3-9d21-4150-98f8-29c88de25861.jpg.296x216.jpg', '满五唯一  户型方正 采光无遮挡 看房方便', '郁家弄  | 4室2厅 | 127.66平米 | 南 | 精装', '中楼层(共6层)板楼  -  萧山市区', '290万', '单价22717元/平米')
('https://image1.ljcdn.com/330100-inspection/50eac806-8248-4499-abe9-e433dc3199a7.jpg.296x216.jpg', '融创东南海  大3房  户型方正  中间楼层  带产权车位', '融创东南海  | 3室2厅 | 88.37平米 | 南 北 | 毛坯', '中楼层(共27层)2017年建板楼  -  萧山开发区', '290万', '单价32817元/平米')
('https://image1.ljcdn.com/330100-inspection/fb0884e7-66aa-4a5b-bbdf-df234d1471ef.jpg.296x216.jpg', '民水民电，天然气，家具家电全部赠送，房东急出售。', '新世界柏丽轩  | 1室1厅 | 68.52平米 | 南 | 简装 | 有电梯', '低楼层(共27层)2008年建板楼  -  萧山新城区', '95万', '单价13865元/平米')
('https://image1.ljcdn.com/330100-inspection/045717dd-e5dc-421a-82d0-fe41a03657e0.jpg.296x216.jpg', '此房满五年，赠送大露台，赠送自行车库，使用面积多！', '北干二苑新安寓  | 4室2厅 | 107.42平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2006年建板楼  -  萧山市区', '285万', '单价26532元/平米')
('https://image1.ljcdn.com/330100-inspection/a5fa7700-8890-4c01-acd3-9e7f0d3933c3.jpg.296x216.jpg', '威尼斯水城 3室1厅 300万', '威尼斯水城  | 3室1厅 | 86.92平米 | 东南 | 其他 | 无电梯', '中楼层(共5层)板楼  -  湘湖', '300万', '单价34515元/平米')
('https://image1.ljcdn.com/330100-inspection/1f8647ef-cde5-4a05-8cf8-ef44a565e931.jpg.296x216.jpg', '此房为50年产权公寓  2008年 可自主可办公 交通便利', '汇通大厦  | 3室2厅 | 107.66平米 | 南 | 简装 | 无电梯', '中楼层(共16层)板楼  -  萧山新城区', '270万', '单价25079元/平米')
('https://image1.ljcdn.com/330100-inspection/84dbf187-f1ca-40ab-9d52-151384c4b657.jpg.296x216.jpg', '钱江世纪城板块小面积商品房，房源比较少，诚心出售', '顺发康庄  | 3室1厅 | 75平米 | 南 | 简装 | 有电梯', '中楼层(共29层)2012年建板楼  -  钱江世纪城', '240万', '单价32000元/平米')
('https://image1.ljcdn.com/330100-inspection/2c8d3320-6237-4dbf-b0e2-6fe338b81a54.jpg.296x216.jpg', '10年电梯房 满五年税费少 小区环境优美', '滨水名庭  | 2室1厅 | 86.94平米 | 南 北 | 简装 | 有电梯', '中楼层(共18层)2010年建板楼  -  萧山市区', '260万', '单价29906元/平米')
('https://image1.ljcdn.com/330100-inspection/222fbb83-d932-41ed-b218-acc187f4159e.jpg.296x216.jpg', '萧山市区，金山读书，超正户型，拎包入住', '沁茵园  | 3室1厅 | 132.83平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2003年建板楼  -  萧山市区', '385万', '单价28985元/平米')
('https://image1.ljcdn.com/330100-inspection/39266ba8-9fde-4a17-8f33-c3b9105713f5.jpg.296x216.jpg', '湘湖人家，满五唯一，精装修拎包入住', '湘湖人家  | 2室2厅 | 85平米 | 南 | 精装 | 有电梯', '低楼层(共26层)2007年建板楼  -  闻堰', '278万', '单价32706元/平米')
('https://image1.ljcdn.com/330100-inspection/2573552a-c27b-4180-a770-0acb0c87cb55.JPG.296x216.jpg', '明江苑 3室2厅 260万', '明江苑  | 3室2厅 | 99.83平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  萧山新城区', '260万', '单价26045元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploade0c9d9ab-4907-4b11-a1d4-e689deddc089.jpg.296x216.jpg', '联排别墅，送家具，采光好，采光充足，诚心出售！！！', '明华花园  | 5室1厅 | 195.84平米 | 南 | 简装', '低楼层(共2层)暂无数据  -  萧山新城区', '550万', '单价28085元/平米')
('https://image1.ljcdn.com/330100-inspection/97445da5-ee96-461e-b725-2b0bcbb45654.jpg.296x216.jpg', '江南国际城 新小区，89平赠29平 3室2卫全明户型，高层', '中国铁建江南国际城  | 3室2厅 | 88.73平米 | 南 | 简装 | 有电梯', '高楼层(共34层)2017年建板楼  -  萧山新城区', '395万', '单价44518元/平米')
('https://image1.ljcdn.com/330100-inspection/c0c76fde-93ec-4fe0-b9bf-e6d450bf77c0.jpg.296x216.jpg', '国泰大厦 市心路边 公寓 不要有购房资格  交通便利!', '国泰大厦  | 5室2厅 | 207.77平米 | 南 | 简装', '中楼层(共18层)暂无数据  -  萧山新城区', '335万', '单价16124元/平米')
('https://image1.ljcdn.com/330100-inspection/6f3b98ec-7efe-49c1-8e15-dbc61955190b.jpg.296x216.jpg', '回澜北园 满五唯一 3房户型方正', '回澜北园  | 3室1厅 | 83.01平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)1996年建板楼  -  萧山市区', '250万', '单价30117元/平米')
('https://image1.ljcdn.com/330100-inspection/0bb7d8c4-41f9-4389-8149-bd28fc395665.jpg.296x216.jpg', '中粮云涛名苑，精装三房，楼层高可看江景，满两年。', '中粮云涛名苑  | 3室2厅 | 87.42平米 | 南 | 精装 | 有电梯', '高楼层(共27层)2015年建板塔结合  -  闻堰', '310万', '单价35461元/平米')
('https://image1.ljcdn.com/330100-inspection/fb4178d1-7c3c-4653-b95a-0afedf8e6d7a.jpg.296x216.jpg', '单价低，总价低，地段好，适合对交通出行有要求的客户', '大成名座  | 3室2厅 | 140.29平米 | 南 | 简装 | 有电梯', '高楼层(共30层)2008年建板楼  -  萧山新城区', '270万', '单价19246元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploaddf3683fd-2f2b-42da-9e68-74121c7774f2.jpg.296x216.jpg', '碧桂园物业 清水毛坯 有钥匙 电梯房 送花园', '华瑞湘湖美地  | 5室2厅 | 284.2平米 | 南 西 北 | 毛坯 | 无电梯', '低楼层(共5层)2013年建板塔结合  -  湘湖', '780万', '单价27446元/平米')
('https://image1.ljcdn.com/330100-inspection/0a0e5510-968c-4ae0-83d8-75f309f02e63.jpg.296x216.jpg', '江南摩卡 2室1厅 285万', '江南摩卡  | 2室1厅 | 88平米 | 南 | 其他 | 有电梯', '中楼层(共28层)2009年建板楼  -  闻堰', '285万', '单价32387元/平米')
('https://image1.ljcdn.com/330100-inspection/bc2eed1d-0a97-411d-82c2-d50cb9f7c968.jpg.296x216.jpg', '满五不唯一，精装省事，配套齐全，环境优美，房东诚售', '金帝金色钱塘  | 4室2厅 | 132.45平米 | 南 北 | 精装 | 有电梯', '低楼层(共31层)2010年建板楼  -  萧山新城区', '450万', '单价33976元/平米')
('https://image1.ljcdn.com/330100-inspection/test-78124bf8-5886-4511-89ba-a9133600b9c3.png.296x216.jpg', '小户型，低总价，购物综合体配套公寓，生活便利', '萧山宝龙城市广场  | 1室1厅 | 40.32平米 | 东南 北 | 毛坯 | 有电梯', '低楼层(共27层)2016年建板楼  -  萧山新城区', '90万', '单价22322元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadf9a86e16-1f88-406f-a792-cc01f6b659df.jpg.296x216.jpg', '广德小区三期，可读书，户口不在里面，阁楼利用率大', '广德小区  | 4室1厅 | 66平米 | 南 | 毛坯 | 无电梯', '高楼层(共6层)2002年建板楼  -  萧山市区', '245万', '单价37122元/平米')
('https://image1.ljcdn.com/330100-inspection/7726feb2-d3b1-4e1c-85b7-6b8561afdecc.jpg.296x216.jpg', '中栋国际 到达奥体博览城，湘湖旅游景区都很方便', '中栋国际  | 1室1厅 | 51.72平米 | 南 | 简装 | 有电梯', '低楼层(共16层)2015年建板楼  -  萧山新城区', '100万', '单价19335元/平米')
('https://image1.ljcdn.com/330100-inspection/24884ff9-a78a-4316-bc01-c6f2359ea954.jpg.296x216.jpg', '房东诚心出售，双地铁口，配套成熟', '永久公寓  | 3室2厅 | 103.51平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1996年建板楼  -  萧山市区', '300万', '单价28983元/平米')
('https://image1.ljcdn.com/330100-inspection/5863c7b4-37ee-4237-8dfc-37b671e31042.JPG.296x216.jpg', '小区环境优美！楼层好 ， 奥体旁，精装修拎包入住', '众安嘉润公馆  | 1室1厅 | 64.32平米 | 北 | 精装 | 有电梯', '高楼层(共30层)2014年建板楼  -  奥体', '205万', '单价31872元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload791496ad-dbe9-47f3-9426-0c31170011c0.jpg.296x216.jpg', '2013年建成，房龄新，70年产权住宅，精装修，采光好', '永泰名苑  | 1室1厅 | 48.99平米 | 北 | 精装', '中楼层(共17层)暂无数据  -  萧山开发区', '150万', '单价30619元/平米')
('https://image1.ljcdn.com/330100-inspection/74ef6304-286e-4e23-b60f-840bbc39f178.jpg.296x216.jpg', '房东随时签约，非  常诚心出售。看房有钥匙。', '回澜南园  | 3室1厅 | 85.47平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1993年建板楼  -  萧山市区', '240万', '单价28081元/平米')
('https://image1.ljcdn.com/330100-inspection/e1bbb99f-d2f5-408e-b4f2-fd61f8cb8c63.jpg.296x216.jpg', '和美家赠 送车位（子母型） loft 70万装修4房进口家电', '顺发和美家  | 4室2厅 | 92.29平米 | 南 | 精装 | 有电梯', '低楼层(共36层)2012年建板楼  -  钱江世纪城', '570万', '单价61762元/平米')
('https://image1.ljcdn.com/330100-inspection/a558644a-b971-45ec-805a-634a88c4cee0.jpg.296x216.jpg', '满五年，东边套，一线江景房 扩展面积大 ，楼层好', '众安景海湾  | 5室2厅 | 138.24平米 | 东南 | 毛坯', '中楼层(共33层)2012年建暂无数据  -  萧山开发区', '355万', '单价25680元/平米')
('https://image1.ljcdn.com/330100-inspection/55dffc98-6f95-497f-af21-4f88e838dfbb.jpg.296x216.jpg', '云涛名苑 西边套全明户型 四房两卫', '中粮云涛名苑  | 4室1厅 | 135.62平米 | 南 | 简装 | 有电梯', '中楼层(共27层)2015年建板塔结合  -  闻堰', '438万', '单价32297元/平米')
('https://image1.ljcdn.com/330100-inspection/test-4b4205fc-2589-4af3-93e7-f35631be240d.png.296x216.jpg', '加州公寓，单价总价低，加州城市生活广场旁', '开元加州阳光小区  | 1室1厅 | 51.66平米 | 东 | 精装 | 有电梯', '中楼层(共30层)2005年建板楼  -  萧山新城区', '120万', '单价23229元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload5fb32d0f-d4e0-4e3a-b573-cbda10d1e0d1.jpg.296x216.jpg', '富丽花园 稀有好房 得房率高 3居室 房东诚心出售', '富丽花园  | 3室2厅 | 99.73平米 | 南 | 其他', '低楼层(共6层)板楼  -  萧山市区', '263万', '单价26372元/平米')
('https://image1.ljcdn.com/330100-inspection/04c0662e-2963-4215-b136-193a8e016152.jpg.296x216.jpg', '一线江景房，精装修，西边套，楼层视野好', '众安景海湾  | 3室2厅 | 138平米 | 南 北 | 精装', '中楼层(共29层)2012年建暂无数据  -  萧山开发区', '380万', '单价27537元/平米')
('https://image1.ljcdn.com/330100-inspection/a568da09-865b-415c-b17f-cb050079491d.jpg.296x216.jpg', '崇化住宅区 ，满五年、 5楼 户型方正看房方便', '崇化住宅区  | 2室1厅 | 58.2平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2007年建板楼  -  萧山市区', '150万', '单价25774元/平米')
('https://image1.ljcdn.com/330100-inspection/6a08b462-a3df-4553-acb6-7c0eb56eb288.jpg.296x216.jpg', '钱江世纪城品质公寓，层高6米，样板房出售！非诚勿扰', '丽晶国际  | 5室1厅 | 150.05平米 | 东北 | 精装 | 有电梯', '高楼层(共38层)2015年建板楼  -  钱江世纪城', '735万', '单价48984元/平米')
('https://image1.ljcdn.com/330100-inspection/2e0da588-c7a9-4c3b-813b-27a69caae057.jpg.296x216.jpg', '湘湖人家 满五年唯一 2016年精装两房 湘湖景区房', '湘湖人家  | 2室2厅 | 87.16平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2007年建板楼  -  闻堰', '278万', '单价31896元/平米')
('https://image1.ljcdn.com/330100-inspection/26eef841-831a-4e5a-a463-5f4771099a37.jpg.296x216.jpg', '小面积 满两年 看房方便  精装修 可拎包入住', '永泰名苑  | 1室1厅 | 49.02平米 | 南 | 其他', '中楼层(共17层)暂无数据  -  萧山开发区', '135万', '单价27540元/平米')
('https://image1.ljcdn.com/330100-inspection/c585f761-bde7-4605-9da9-e2b457544842.jpg.296x216.jpg', '排屋，满五唯一，自住精装修，大花园加车库', '绿都湖滨花园  | 6室3厅 | 273.99平米 | 东南 南 | 精装 | 无电梯', '低楼层(共1层)2008年建板楼  -  萧山新城区', '2200万', '单价80295元/平米')
('https://image1.ljcdn.com/330100-inspection/5c56b0d0-6ed5-4356-88e8-aaf25bc8b060.jpg.296x216.jpg', '满五唯一免双税 离杭州南站500米 配套齐全', '金马名仕园  | 3室2厅 | 157平米 | 南 | 精装', '高楼层(共25层)2006年建板楼  -  萧山市区', '445万', '单价28344元/平米')
('https://image1.ljcdn.com/330100-inspection/8d02a370-b50c-4cb3-8587-a52fd6fe799a.jpg.296x216.jpg', '华瑞湘湖美地 3室2厅 350万', '华瑞湘湖美地  | 3室2厅 | 107.98平米 | 南 北 | 简装 | 有电梯', '高楼层(共25层)2013年建板塔结合  -  湘湖', '350万', '单价32414元/平米')
('https://image1.ljcdn.com/330100-inspection/b3fb2dff-b80a-4c82-8c89-2468fe62a7bc.jpg.296x216.jpg', '四季花城 户型方正 采光充足 精装修 诚心出售', '绿都四季花城  | 4室2厅 | 182.4平米 | 南 北 | 精装 | 有电梯', '中楼层(共9层)2002年建板楼  -  南部卧城', '540万', '单价29606元/平米')
('https://image1.ljcdn.com/330100-inspection/test-85363bce-802f-440f-9ebf-b22ccb7ac1af.png.296x216.jpg', '人民路站 刚需好房 138万低总价2房 满二税少 看房方便', '江寺路79号  | 2室1厅 | 50.4平米 | 南 | 简装', '高楼层(共5层)暂无数据  -  萧山市区', '138万', '单价27381元/平米')
('https://image1.ljcdn.com/330100-inspection/9d80d12b-7890-440f-a40d-c5cbb006fe8b.jpg.296x216.jpg', '双北干小面积 户型方正满五不唯一 业主诚心出售置换！', '山北新苑  | 3室1厅 | 88平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  萧山市区', '270万', '单价30682元/平米')
('https://image1.ljcdn.com/330100-inspection/test-400329d9-4221-42cf-9bd4-e5a4f1a4e6d0.png.296x216.jpg', '单价低  总价低  西山公园旁的精装好房 等你来', '西山公寓  | 3室2厅 | 120.81平米 | 东 南 北 | 精装 | 无电梯', '中楼层(共7层)2000年建板楼  -  湘湖', '275万', '单价22764元/平米')
('https://image1.ljcdn.com/330100-inspection/fc89e783-0427-4e53-a467-07afeae63b65.jpg.296x216.jpg', '戈雅精装三房，全明户型带露台！', '通和戈雅公寓  | 3室2厅 | 119.72平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)2007年建板楼  -  闻堰', '380万', '单价31741元/平米')
('https://image1.ljcdn.com/330100-inspection/fa80df7a-a4ca-47b4-8a5f-2c5b0d89b22a.jpg.296x216.jpg', '杭州乐园旁 顺发物业 假山隔壁  空气清晰 纯毛坯 诚心', '美之园西区  | 4室2厅 | 147.93平米 | 南 西 北 | 毛坯 | 无电梯', '中楼层(共5层)2005年建板楼  -  湘湖', '382万', '单价25824元/平米')
('https://image1.ljcdn.com/330100-inspection/1b4a908f-8d02-4d03-bf54-e92564b5fd95.jpg.296x216.jpg', '中间楼层东边套，大四房，正对小区花园景观', '金地天逸  | 4室1厅 | 160.5平米 | 南 北 | 精装 | 有电梯', '高楼层(共30层)2017年建板楼  -  萧山市区', '700万', '单价43614元/平米')
('https://image1.ljcdn.com/330100-inspection/1d4b1a95-e731-4263-a907-529004da020d.jpg.296x216.jpg', '西山公园旁   环境好  宜养生', '杭齿宿舍  | 3室1厅 | 64平米 | 南 | 其他', '中楼层(共5层)板楼  -  湘湖', '130万', '单价20313元/平米')
('https://image1.ljcdn.com/330100-inspection/267090f3-1ed0-4af6-b544-ae778531f3da.jpg.296x216.jpg', '此房为次新小区，大三房改善住房，小区中间位置', '郡望府  | 3室2厅 | 108.19平米 | 南 西 北 | 毛坯', '高楼层(共27层)2017年建板楼  -  萧山开发区', '275万', '单价25419元/平米')
('https://image1.ljcdn.com/330100-inspection/b5de2dcd-fb6a-4b01-9ba9-77ae9548ac7b.jpg.296x216.jpg', '电梯房小高层 高档小区  教育配套优 800m近地铁', '绿都四季花城  | 4室2厅 | 182.4平米 | 南 | 精装 | 有电梯', '高楼层(共9层)2002年建板楼  -  南部卧城', '540万', '单价29606元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload4edadaf4-dd03-469a-8626-ec64f77d6aec.jpg.296x216.jpg', '钱江世纪城，振宁路B出口，边套，一层价格，双倍享受', '港汇中心  | 2室1厅 | 122.5平米 | 南 | 毛坯 | 有电梯', '33层2016年建板楼  -  钱江世纪城', '281万', '单价22939元/平米')
('https://image1.ljcdn.com/330100-inspection/c228f972-6fd9-4325-9236-1d1510171f10.jpg.296x216.jpg', '钱江世纪城板块  大面积   单价低  户型方正', '林之语  | 5室3厅 | 232.55平米 | 南 | 毛坯 | 有电梯', '高楼层(共11层)2012年建板楼  -  钱江世纪城', '460万', '单价19781元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadcd70ea7a-2de2-45ff-bca2-5acb2dba5670.jpg.296x216.jpg', '一线江景房，四个大阳台，都已浇筑好，此价带车位。', '众安景海湾  | 3室2厅 | 157平米 | 南 | 毛坯', '高楼层(共31层)2012年建暂无数据  -  萧山开发区', '460万', '单价29300元/平米')
('https://image1.ljcdn.com/330100-inspection/b16a4e36-5d82-4170-825f-9f68284145d9.jpg.296x216.jpg', '中上楼层 满二  地铁约50米 西边套 南北通透 看房方便', '顺发和美家  | 2室1厅 | 90.25平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共36层)2012年建板楼  -  钱江世纪城', '550万', '单价60942元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadfdf13272-52a2-48c5-928c-ae29e2856144.jpg.296x216.jpg', '林之语园林式小区，环境优美，户型方正', '林之语  | 3室2厅 | 92.68平米 | 南 | 精装 | 有电梯', '中楼层(共22层)2012年建板楼  -  钱江世纪城', '255万', '单价27515元/平米')
('https://image1.ljcdn.com/330100-inspection/a09413fc-5b9d-43a4-b65d-e9dee4a901aa.jpg.296x216.jpg', '湘湖人家 精装两房 满五年免综合税', '湘湖人家  | 2室2厅 | 89.05平米 | 南 | 精装 | 有电梯', '中楼层(共16层)2007年建板楼  -  闻堰', '280万', '单价31444元/平米')
('https://image1.ljcdn.com/330100-inspection/8e387abf-45c9-44ff-af8f-cb182eae4f3a.jpg.296x216.jpg', '郡望府，赠送30方，中等楼层，包一个车位，东边套！', '郡望府  | 4室2厅 | 89.69平米 | 南 | 毛坯', '高楼层(共27层)2017年建板楼  -  萧山开发区', '288万', '单价32111元/平米')
('https://image1.ljcdn.com/330100-inspection/dbed48de-6eb2-413d-9890-8c242e6c7832.jpg.296x216.jpg', '自住精装修，配套齐全，交通便利，房东诚心出售。', '永泰名苑  | 2室2厅 | 84平米 | 南 | 精装', '高楼层(共18层)暂无数据  -  萧山开发区', '270万', '单价32143元/平米')
('https://image1.ljcdn.com/330100-inspection/eaa43ee4-0b27-463b-99c2-030c06f86fd7.jpg.296x216.jpg', '林之语，大三房，东边套，房东诚心出售，看房方便！', '林之语  | 3室2厅 | 129.92平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2012年建板楼  -  钱江世纪城', '300万', '单价23092元/平米')
('https://image1.ljcdn.com/330100-inspection/f3ab9ae8-3a3b-4c44-abd2-d7b3362fbd9f.jpg.296x216.jpg', '满两年，送阁楼，自住装修，保养好，南北通透，采光好', '蹓跶公寓  | 3室2厅 | 80.04平米 | 南 北 | 精装', '高楼层(共11层)2013年建暂无数据  -  义桥', '230万', '单价28736元/平米')
('https://image1.ljcdn.com/330100-inspection/25fb04b6-40d9-4d0b-9532-e17c9efba124.jpg.296x216.jpg', '新桥园 房东诚心卖 看房方便 装修良好  配套齐全', '新桥园  | 2室1厅 | 60.23平米 | 南 北 | 简装', '低楼层(共6层)暂无数据  -  萧山市区', '173万', '单价28724元/平米')
('https://image1.ljcdn.com/330100-inspection/1a0b45e6-aafd-441e-af2b-94b6e438b946.jpg.296x216.jpg', '美之园西区 4室2厅 332万', '美之园西区  | 4室2厅 | 127.59平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)2005年建板楼  -  湘湖', '332万', '单价26021元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadd42c7fe7-8428-40af-af0c-c3eedfe67520.jpg.296x216.jpg', '高层大面积3房，简单装修，带个大阳台', '通和戈雅公寓  | 3室2厅 | 123.12平米 | 南 | 简装 | 有电梯', '高楼层(共32层)2007年建板楼  -  闻堰', '350万', '单价28428元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload1909f540-81dd-4300-b743-40a05f3c8e1f.jpg.296x216.jpg', '自住装修 边套 满两年 随时看房 诚心出售', '星河景庭公寓  | 3室1厅 | 143.02平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2004年建板楼  -  萧山市区', '460万', '单价32164元/平米')
('https://image1.ljcdn.com/330100-inspection/c3c10c03-f361-467c-b917-b7fb1e9dd891.jpg.296x216.jpg', '中誉现代城小面积单价低，可读书', '中誉现代城  | 1室1厅 | 53.73平米 | 南 | 简装 | 有电梯', '中楼层(共17层)2007年建塔楼  -  萧山新城区', '150万', '单价27918元/平米')
('https://image1.ljcdn.com/330100-inspection/ea4a8320-3db2-46bc-af63-d663cae1eb2b.jpg.296x216.jpg', '满五年的三房大开间采光足可领包入住楼层佳', '美之园西区  | 3室2厅 | 127平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2005年建板楼  -  湘湖', '370万', '单价29134元/平米')
('https://image1.ljcdn.com/330100-inspection/214f66f2-6201-4e7e-8f4f-bd3575327f3f.jpg.296x216.jpg', '新小区 有产证 小三房 毛坯 赠送面积大', '得力名望府  | 3室2厅 | 89.63平米 | 南 | 毛坯', '低楼层(共25层)2017年建板楼  -  萧山开发区', '245万', '单价27335元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload0d83cdde-906e-426d-a7b9-cde07f9f81b0.jpg.296x216.jpg', '钱江世纪城，品质小区，绿城物业，南北通透。', '金昌春和钱塘  | 3室2厅 | 85.76平米 | 南 北 | 简装 | 有电梯', '高楼层(共19层)2015年建板楼  -  钱江世纪城', '440万', '单价51306元/平米')
('https://image1.ljcdn.com/330100-inspection/73c7b6c0-5a94-4710-b0df-043f9ddf57d2.jpg.296x216.jpg', '小面积 低总价 风情大道旁优质公寓 你值得拥有', '中栋国际  | 1室1厅 | 42.5平米 | 北 | 毛坯 | 有电梯', '中楼层(共28层)2016年建板楼  -  萧山新城区', '89万', '单价20942元/平米')
('https://image1.ljcdn.com/330100-inspection/1e8b32b5-b68e-4c64-941d-872f6361062d.jpg.296x216.jpg', '美之园东区 满五唯一   自住家园更大面积 更低的价格', '美之园东区  | 4室2厅 | 145.88平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)2003年建板楼  -  湘湖', '390万', '单价26735元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload1657454f-e94c-469b-8105-81dd4272760e.jpg.296x216.jpg', '戈雅公寓高层西边套，精装修满五年，门口两个大露台', '通和戈雅公寓  | 3室2厅 | 150.38平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)2007年建板楼  -  闻堰', '410万', '单价27265元/平米')
('https://image1.ljcdn.com/330100-inspection/test-6685d838-55fe-4e90-b141-69cbb764e7ec.png.296x216.jpg', '钱江新村一区 2室2厅 203万', '钱江新村一区  | 2室2厅 | 83.6平米 | 南 | 毛坯', '低楼层(共6层)暂无数据  -  萧山开发区', '203万', '单价24283元/平米')
