('https://image1.ljcdn.com/440100-inspection/test-34b31523-11a5-4cbd-aeb9-f2ebcafaf1c6.png.296x216.jpg', '惠百氏广场电梯精装东向一房一厅满两年无按揭看房方便', '惠百氏广场  | 1室1厅 | 54.14平米 | 东 | 精装 | 有电梯', '中楼层(共11层)塔楼  -  新塘', '136万', '单价25121元/平米')
('https://image1.ljcdn.com/440100-inspection/4bf8e579-1b8e-4a2c-921d-e287354bfc92.jpg.296x216.jpg', '高层南北对流精装五房，全新未入住', '汇东国际花园  | 5室2厅 | 142.44平米 | 南 北 | 其他 | 有电梯', '高楼层(共28层)2012年建塔楼  -  新塘', '370万', '单价25976元/平米')
('https://image1.ljcdn.com/440100-inspection/test-d52705e7-c44d-4840-ad8d-4df871807b31.png.296x216.jpg', '凤馨苑 南向精装两房 安静', '碧桂园凤凰城凤馨苑  | 2室2厅 | 84.87平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2002年建塔楼  -  凤凰城', '200万', '单价23566元/平米')
('https://image1.ljcdn.com/440100-inspection/0230d462-c845-4c9a-8d7e-dffcfe3254ce.jpg.296x216.jpg', '侨建御溪谷 2室3厅 300万', '侨建御溪谷  | 2室3厅 | 127.53平米 | 南 | 精装', '高楼层(共9层)塔楼  -  中新镇', '300万', '单价23524元/平米')
('https://image1.ljcdn.com/440100-inspection/03d88236-b993-45aa-95b8-d22dee4247c7.jpg.296x216.jpg', '凤馨苑 高层 南北对流 精装三房 望别墅景观', '碧桂园凤凰城凤馨苑  | 3室2厅 | 95.77平米 | 北 | 其他 | 有电梯', '中楼层(共18层)2002年建塔楼  -  凤凰城', '230万', '单价24016元/平米')
('https://image1.ljcdn.com/440100-inspection/2b57bac3-f382-4878-b48b-d012e9c80566.jpg.296x216.jpg', '新塘新世界花园 嘉华苑 精装二房', '新塘新世界花园嘉华苑  | 2室2厅 | 80.15平米 | 南 | 其他 | 无电梯', '高楼层(共7层)塔楼  -  新塘', '170万', '单价21211元/平米')
('https://image1.ljcdn.com/440100-inspection/12ded0ad-1d3a-436f-8b4b-664612bf5107.jpg.296x216.jpg', '碧桂园凤凰城 高层改善型住房 值得选择', '碧桂园凤凰城凤天苑  | 4室2厅 | 135平米 | 南 | 其他 | 有电梯', '高楼层(共24层)2002年建塔楼  -  凤凰城', '330万', '单价24445元/平米')
('https://image1.ljcdn.com/440100-inspection/0a5b424b-474a-4bf1-9949-5054bbf8d20c.jpg.296x216.jpg', '凤凰城凤锦苑精装三房 采光通透', '碧桂园凤凰城凤锦苑  | 3室2厅 | 122.76平米 | 北 | 精装 | 有电梯', '中楼层(共26层)2002年建塔楼  -  凤凰城', '330万', '单价26882元/平米')
('https://image1.ljcdn.com/440100-inspection/f7528cdf-ec69-4d7c-9c33-3c540abf12d3.jpg.296x216.jpg', '水电广场，电梯中楼层，精装，家具齐全。', '水电广场  | 1室1厅 | 53.36平米 | 南 | 精装 | 有电梯', '低楼层(共23层)2015年建塔楼  -  新塘', '118万', '单价22114元/平米')
('https://image1.ljcdn.com/440100-inspection/4ce61fb7-585d-46e8-b1c6-3f50d6a607f0.jpg.296x216.jpg', '汇东国际花园 1室1厅 102万', '汇东国际花园  | 1室1厅 | 43.61平米 | 北 | 其他 | 有电梯', '中楼层(共26层)2012年建塔楼  -  新塘', '102万', '单价23390元/平米')
('https://image1.ljcdn.com/440100-inspection/c0e428d6-5c88-4825-b8c4-61f19e770103.jpg.296x216.jpg', '碧桂园凤凰城凤馨苑 2室2厅 250万', '碧桂园凤凰城凤馨苑  | 2室2厅 | 104.44平米 | 南 | 简装 | 有电梯', '中楼层(共11层)2002年建塔楼  -  凤凰城', '250万', '单价23938元/平米')
('https://image1.ljcdn.com/440100-inspection/342e2939-7050-445b-857e-ce5e94e5b799.jpg.296x216.jpg', '翡翠绿洲 森林半岛 方正四房 双阳台', '翡翠绿洲森林半岛  | 4室2厅 | 178.55平米 | 南 北 | 其他 | 有电梯', '中楼层(共25层)2011年建塔楼  -  凤凰城', '410万', '单价22963元/平米')
('https://image1.ljcdn.com/440100-inspection/cc7bde7e-b931-4fd6-985e-80690afe4f8d.jpg.296x216.jpg', '尚东阳光雅苑 南北对流户型 望花园 安静舒适', '尚东阳光雅苑  | 3室2厅 | 106平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共32层)塔楼  -  新塘', '255万', '单价24057元/平米')
('https://image1.ljcdn.com/440100-inspection/df500b3f-fe47-401a-b765-a8133e2e9b12.jpg.296x216.jpg', '凤凰城凤馨苑 楼梯推荐 看小区花园', '碧桂园凤凰城凤馨苑  | 3室2厅 | 93.66平米 | 北 | 其他 | 无电梯', '中楼层(共6层)2002年建塔楼  -  凤凰城', '222万', '单价23703元/平米')
('https://image1.ljcdn.com/440100-inspection/4524e008-7c2f-4915-b3e1-0bd45c09cac6.jpg.296x216.jpg', '力诚凯怡湾 南向精装三房 小区治安好 配套齐全', '力诚凯怡湾  | 3室2厅 | 86.35平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2013年建塔楼  -  新塘', '180万', '单价20846元/平米')
('https://image1.ljcdn.com/440100-inspection/bc5be003-26b1-4990-8d40-87bb24bf6b90.jpg.296x216.jpg', '森林半岛 南向三房 对流户型 望小区花园', '翡翠绿洲森林半岛  | 3室2厅 | 124.42平米 | 南 | 其他 | 有电梯', '高楼层(共15层)2011年建塔楼  -  凤凰城', '335万', '单价26925元/平米')
('https://image1.ljcdn.com/440100-inspection/9690d43c-7559-4935-a834-b6edc97af33f.jpg.296x216.jpg', '新塘 顺欣花园 精装两房', '顺欣花园  | 2室2厅 | 80.33平米 | 西南 | 其他', '低楼层(共16层)塔楼  -  新塘', '167万', '单价20790元/平米')
('https://image1.ljcdn.com/440100-inspection/test-c67abed1-0deb-41dc-a2cc-5425db874a8d.png.296x216.jpg', '精装3房    家私家电   户型方', '碧桂园凤凰城凤馨苑  | 3室2厅 | 97.09平米 | 北 | 精装 | 有电梯', '中楼层(共11层)2002年建塔楼  -  凤凰城', '230万', '单价23690元/平米')
('https://image1.ljcdn.com/440100-inspection/test-68ba5498-d0fe-4621-a273-cd47244b539d.png.296x216.jpg', '凤凰城凤馨苑 舒适三房 户型方正', '碧桂园凤凰城凤馨苑  | 3室2厅 | 95平米 | 西南 | 简装 | 有电梯', '低楼层(共18层)2002年建塔楼  -  凤凰城', '227万', '单价23895元/平米')
('https://image1.ljcdn.com/440100-inspection/35e38869-5774-485c-87c8-cc67fbc8d313.jpg.296x216.jpg', '万象苑南北对流双阳台 近地铁站，电梯四房中楼层', '新塘新世界花园万象苑  | 4室2厅 | 128平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2012年建塔楼  -  新塘', '325万', '单价25391元/平米')
('https://image1.ljcdn.com/440100-inspection/f339cc9c-7f3b-4370-b23f-0ece9ff5be12.jpg.296x216.jpg', '翡翠绿洲 森林半岛 高层精装两房', '翡翠绿洲森林半岛  | 2室1厅 | 87.85平米 | 西 | 其他 | 有电梯', '高楼层(共24层)2011年建塔楼  -  凤凰城', '215万', '单价24474元/平米')
('https://image1.ljcdn.com/440100-inspection/bfd97a10-c300-4e4b-a781-236cf610cb5c.jpg.296x216.jpg', '凤凰城凤晴苑 精装一房', '碧桂园凤凰城凤晴苑  | 1室1厅 | 51.15平米 | 东 | 简装 | 有电梯', '高楼层(共28层)2002年建塔楼  -  凤凰城', '128万', '单价25025元/平米')
('https://image1.ljcdn.com/440100-inspection/test-b33100ba-6047-4c15-948a-487eee2b1557.png.296x216.jpg', '凤凰城凤馨苑南向三房 视野开阔', '碧桂园凤凰城凤馨苑  | 3室2厅 | 97.8平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2002年建塔楼  -  凤凰城', '270万', '单价27608元/平米')
('https://image1.ljcdn.com/440100-inspection/220eb9c2-cc89-4997-8e7e-e47fd96e6a90.jpg.296x216.jpg', '凤馨苑大两房   双卫   位置安静', '碧桂园凤凰城凤馨苑  | 2室2厅 | 99.17平米 | 北 | 其他 | 有电梯', '低楼层(共11层)2002年建塔楼  -  凤凰城', '230万', '单价23193元/平米')
('https://image1.ljcdn.com/440100-inspection/86b59950-ad40-4be1-a104-af476713f206.jpg.296x216.jpg', '碧桂园凤凰城凤晴苑 1室1厅 125万', '碧桂园凤凰城凤晴苑  | 1室1厅 | 47.17平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2002年建塔楼  -  凤凰城', '125万', '单价26500元/平米')
('https://image1.ljcdn.com/440100-inspection/61294260-eddc-4ffc-abff-55e731de1521.jpg.296x216.jpg', '汇美体育花园   3房两厅  望游泳池', '汇美体育花园  | 3室2厅 | 124.5平米 | 南 | 精装 | 有电梯', '低楼层(共24层)塔楼  -  新塘', '243万', '单价19519元/平米')
('https://image1.ljcdn.com/440100-inspection/39f8efbb-9977-4dc0-a395-e57e4d2fa999.jpg.296x216.jpg', '翡翠绿洲 方正户型 南北对流', '翡翠绿洲森林半岛  | 4室2厅 | 178.55平米 | 南 北 | 其他 | 有电梯', '低楼层(共25层)2011年建塔楼  -  凤凰城', '370万', '单价20723元/平米')
('https://image1.ljcdn.com/440100-inspection/test-e9b3f76d-9c94-4665-8bf2-ba04521b4798.png.296x216.jpg', '翡翠绿洲 森林半岛 东西对流 精装两房', '翡翠绿洲森林半岛  | 3室2厅 | 89.93平米 | 东 西 | 其他 | 有电梯', '低楼层(共14层)2011年建塔楼  -  凤凰城', '213万', '单价23686元/平米')
('https://image1.ljcdn.com/440100-inspection/test-bbdf25c4-d7b5-4e1b-ab35-cf20005a5581.png.296x216.jpg', '证满两年 三房两厅 送家私电器', '碧桂园凤凰城凤馨苑  | 3室2厅 | 93.51平米 | 北 | 精装 | 无电梯', '中楼层(共6层)2002年建塔楼  -  凤凰城', '210万', '单价22458元/平米')
('https://image1.ljcdn.com/440100-inspection/6f58ada7-7cef-42c1-af6f-9e0229bfd91c.jpg.296x216.jpg', '凤凰城凤馨苑 高层南向 两房单位', '碧桂园凤凰城凤馨苑  | 2室2厅 | 91.66平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2002年建塔楼  -  凤凰城', '225万', '单价24548元/平米')
('https://image1.ljcdn.com/440100-inspection/ed36a8bd-27f4-4780-bb42-71b1d0a33f8f.jpg.296x216.jpg', '满五唯一 免个税 正南方向 采光好 视野宽阔', '碧桂园凤凰城凤馨苑  | 2室2厅 | 85.63平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2002年建塔楼  -  凤凰城', '230万', '单价26860元/平米')
('https://image1.ljcdn.com/440100-inspection/700bfb06-5285-412e-a1a1-17290c5ee154.jpg.296x216.jpg', '东凌广场 南向高层单间公寓', '东凌广场  | 1室1厅 | 50平米 | 南 | 其他 | 有电梯', '高楼层(共27层)2014年建塔楼  -  凤凰城', '90万', '单价18000元/平米')
('https://image1.ljcdn.com/440100-inspection/b2d31308-c24a-46b6-bb4e-af40059cc5d3.jpg.296x216.jpg', '新康花园 电梯两房 南向 精装修 户型方正', '新康花园  | 2室2厅 | 88.39平米 | 南 | 简装 | 有电梯', '中楼层(共12层)塔楼  -  新塘', '185万', '单价20930元/平米')
('https://image1.ljcdn.com/440100-inspection/c0db0c75-8fae-40af-9d75-93f760bfd97e.jpg.296x216.jpg', '碧桂园凤凰城凤妍苑 3室2厅 250万', '碧桂园凤凰城凤妍苑  | 3室2厅 | 94.11平米 | 西北 | 其他 | 有电梯', '中楼层(共18层)2002年建塔楼  -  凤凰城', '250万', '单价26565元/平米')
('https://image1.ljcdn.com/440100-inspection/1b6b4b4e-bbbb-43f3-acd6-4b1fdb66b4af.jpg.296x216.jpg', '东方名都 精装三房', '东方名都  | 3室2厅 | 103.1平米 | 东南 | 其他 | 有电梯', '低楼层(共29层)2013年建塔楼  -  新塘', '280万', '单价27159元/平米')
('https://image1.ljcdn.com/440100-inspection/751e11ef-65ce-4570-aae7-2cf9e2cf4964.jpg.296x216.jpg', '海伦堡花园 实用两房两厅', '广州海伦堡  | 2室2厅 | 71.28平米 | 北 | 其他 | 有电梯', '低楼层(共18层)2008年建塔楼  -  新塘', '172万', '单价24131元/平米')
('https://image1.ljcdn.com/440100-inspection/a240153e-5771-4d62-934b-a4299ba9202c.jpg.296x216.jpg', '汇东国际花园 一房 保养新修', '汇东国际花园  | 1室1厅 | 43.61平米 | 北 | 其他 | 有电梯', '高楼层(共26层)2012年建塔楼  -  新塘', '106万', '单价24307元/平米')
('https://image1.ljcdn.com/440100-inspection/test-77695ac7-22d3-44cd-901e-b1346ce4d3d6.png.296x216.jpg', '凤凰城凤馨苑 精装三房 有送阁楼 实用', '碧桂园凤凰城凤馨苑  | 3室2厅 | 96.42平米 | 北 | 精装 | 有电梯', '高楼层(共11层)2002年建塔楼  -  凤凰城', '238万', '单价24684元/平米')
('https://image1.ljcdn.com/440100-inspection/test-4afb8e63-cbf1-4231-a6cb-21bf8eb4cd58.png.296x216.jpg', '凤凰城凤馨苑南精装三房 过五年唯一', '碧桂园凤凰城凤馨苑  | 3室2厅 | 99.45平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2002年建塔楼  -  凤凰城', '245万', '单价24636元/平米')
('https://image1.ljcdn.com/440100-inspection/1e3a58d4-33f4-4734-86e4-801961d5da67.jpg.296x216.jpg', '新康花园中楼层南北对流精装四房两卫满两年', '新康花园  | 4室2厅 | 146.07平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)塔楼  -  新塘', '220万', '单价15062元/平米')
('https://image1.ljcdn.com/440100-inspection/a9e88eee-d45f-461e-b392-79c435a2fbb2.jpg.296x216.jpg', '凤馨苑 精装两房 南向 采光好', '碧桂园凤凰城凤馨苑  | 2室2厅 | 84.38平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2002年建塔楼  -  凤凰城', '210万', '单价24888元/平米')
('https://image1.ljcdn.com/440100-inspection/a995fce1-4dc8-49e9-acf7-a4e39ec20e9e.jpg.296x216.jpg', '碧桂园凤凰城 3房2厅 280万元', '碧桂园凤凰城凤妍苑  | 3室2厅 | 99.29平米 | 东南 | 精装 | 有电梯', '高楼层(共17层)2002年建塔楼  -  凤凰城', '255万', '单价25683元/平米')
('https://image1.ljcdn.com/440100-inspection/73810375-8d42-4021-a1ac-433e4d357ab3.jpg.296x216.jpg', '凤锦苑 东南三房 中高层单边位 采光好', '碧桂园凤凰城凤锦苑  | 3室2厅 | 107平米 | 东南 | 其他 | 有电梯', '低楼层(共24层)2002年建塔楼  -  凤凰城', '280万', '单价26169元/平米')
('https://image1.ljcdn.com/440100-inspection/c4b34653-ca26-46e2-9814-6abb6133af15.jpg.296x216.jpg', '万象苑精装三房，户型方正，近地铁，交通方便。', '新塘新世界花园万象苑  | 3室2厅 | 97.78平米 | 东北 | 其他 | 有电梯', '低楼层(共16层)2009年建塔楼  -  新塘', '245万', '单价25057元/平米')
('https://image1.ljcdn.com/440100-inspection/test-1b6d2e6d-9d0f-406f-8642-0f03c0ece1f4.png.296x216.jpg', '凤凰城凤锦苑   南向三房  位置安静', '碧桂园凤凰城凤锦苑  | 3室2厅 | 105平米 | 南 | 简装 | 有电梯', '低楼层(共24层)2002年建塔楼  -  凤凰城', '268万', '单价25524元/平米')
('https://image1.ljcdn.com/440100-inspection/e3d29609-d6f3-4238-947a-b4a23271177f.jpg.296x216.jpg', '森林半岛 阳光常年光顾 安静望花园', '翡翠绿洲森林半岛  | 2室2厅 | 87.74平米 | 西 | 其他 | 有电梯', '中楼层(共24层)2011年建塔楼  -  凤凰城', '230万', '单价26214元/平米')
('https://image1.ljcdn.com/440100-inspection/c9404f52-6d34-425e-8d10-c6a8e1976515.jpg.296x216.jpg', '视野开阔 三房两厅 精致装修', '汇东国际花园  | 3室2厅 | 110平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2016年建塔楼  -  新塘', '285万', '单价25910元/平米')
('https://image1.ljcdn.com/440100-inspection/01eb0e20-4d41-41f7-bf42-960783dfe0e6.jpg.296x216.jpg', '惠百氏广场 2室2厅 200万', '惠百氏广场  | 2室2厅 | 75平米 | 西 | 其他 | 有电梯', '中楼层(共18层)塔楼  -  新塘', '200万', '单价26667元/平米')
('https://image1.ljcdn.com/440100-inspection/5d71b3d7-89d8-4165-95b1-a0e019a6121b.jpg.296x216.jpg', '凤馨苑 南向两房带车位 适合居住', '碧桂园凤凰城凤馨苑  | 2室2厅 | 90.7平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2002年建塔楼  -  凤凰城', '230万', '单价25359元/平米')
('https://image1.ljcdn.com/440100-inspection/test-36ed3b1b-39a3-429b-8be3-354866502a6a.png.296x216.jpg', '凤馨苑 精装南向3房 带家私家电和车位', '碧桂园凤凰城凤馨苑  | 3室2厅 | 97.61平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2002年建塔楼  -  凤凰城', '248万', '单价25408元/平米')
('https://image1.ljcdn.com/440100-inspection/test-c3155a09-399f-4bd8-ad4f-afee1c2abab0.png.296x216.jpg', '凤妍苑 东南向  精装3房  采光好 视野开阔', '碧桂园凤凰城凤妍苑  | 3室2厅 | 93.95平米 | 东南 | 精装 | 有电梯', '高楼层(共18层)2002年建塔楼  -  凤凰城', '245万', '单价26078元/平米')
('https://image1.ljcdn.com/440100-inspection/5a5fa351-fb78-4f29-aa09-4ddc58526157.jpg.296x216.jpg', '新世界花园 精装三房 交通便利 环境舒适', '新塘新世界花园万象苑  | 3室2厅 | 95.44平米 | 东北 | 其他 | 有电梯', '低楼层(共18层)2012年建塔楼  -  新塘', '238万', '单价24938元/平米')
('https://image1.ljcdn.com/440100-inspection/7a66df79-acf5-4d4c-9e55-a0a850019cb6.jpg.296x216.jpg', '尚东阳光 南北对流三房 户型方正', '尚东阳光雅苑  | 3室2厅 | 108.26平米 | 南 | 其他 | 有电梯', '低楼层(共32层)塔楼  -  新塘', '240万', '单价22169元/平米')
('https://image1.ljcdn.com/440100-inspection/9eb396c8-000f-48d6-96c6-f3d488b1aed9.jpg.296x216.jpg', '东方名都 实用大四房 地铁白江站', '东方名都  | 4室2厅 | 144.57平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2013年建塔楼  -  新塘', '332.5万', '单价23000元/平米')
('https://image1.ljcdn.com/440100-inspection/c3d8e392-44ef-4204-b537-52386f8e7421.jpg.296x216.jpg', '翡翠绿洲 湖绣苑 精装修大两房', '翡翠绿洲湖绣苑  | 2室2厅 | 96.22平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2011年建塔楼  -  凤凰城', '220万', '单价22865元/平米')
('https://image1.ljcdn.com/440100-inspection/91b9b777-ca7f-4ef9-8440-a9bd7f1a6796.jpg.296x216.jpg', '汇美体育花园 舒适两房', '汇美体育花园  | 2室2厅 | 86平米 | 北 | 其他 | 有电梯', '低楼层(共22层)塔楼  -  新塘', '165万', '单价19187元/平米')
('https://image1.ljcdn.com/440100-inspection/bfe33c88-1309-427f-85a7-44a61fe2e939.jpg.296x216.jpg', '新世界花园 满五 南向望花园 对流户型', '新塘新世界花园嘉乐苑  | 3室2厅 | 108.12平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)塔楼  -  新塘', '235万', '单价21736元/平米')
('https://image1.ljcdn.com/440100-inspection/c52c597d-782d-43af-97cc-d35dc39cbdf6.jpg.296x216.jpg', '新康花园4房 南北向 前后望花园', '新康花园  | 4室2厅 | 143.36平米 | 南 北 | 其他 | 无电梯', '中楼层(共4层)板楼  -  新塘', '203万', '单价14161元/平米')
('https://image1.ljcdn.com/440100-inspection/3dcc1ae5-af81-4ac8-a7f3-9b030f4122ce.jpg.296x216.jpg', '海伦堡温馨电梯两房，即买即住，望小区园林', '广州海伦堡  | 2室2厅 | 83.35平米 | 北 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  新塘', '185万', '单价22196元/平米')
('https://image1.ljcdn.com/440100-inspection/5cfe1729-7085-4bf0-8069-23262df105d9.jpg.296x216.jpg', '凤凰城 精装一房  厅出阳台看花园', '碧桂园凤凰城凤晴苑  | 1室1厅 | 53平米 | 西 | 精装 | 有电梯', '中楼层(共28层)2002年建塔楼  -  凤凰城', '125万', '单价23585元/平米')
('https://image1.ljcdn.com/440100-inspection/test-c4475d88-7d33-47cf-8539-1d9ac7f1f892.png.296x216.jpg', '翡翠绿洲  高层精装可改三房  满两年  看房方便', '翡翠绿洲森林半岛  | 2室2厅 | 93.96平米 | 东 西 | 精装 | 有电梯', '高楼层(共24层)2011年建塔楼  -  凤凰城', '213万', '单价22670元/平米')
('https://image1.ljcdn.com/440100-inspection/fa8a4287-fd3d-4119-a00b-02ef9cbeb500.jpg.296x216.jpg', '盛世ming门宏城汇高楼层三房，通风采光好，视野开阔', '新都盛世名门  | 3室2厅 | 102平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)2012年建塔楼  -  新塘', '280万', '单价27451元/平米')
('https://image1.ljcdn.com/440100-inspection/f239045a-58e5-4420-9486-c2bda08e5061.jpg.296x216.jpg', '惠百氏广场 2室1厅 175万', '惠百氏广场  | 2室1厅 | 66.59平米 | 东 | 其他 | 有电梯', '高楼层(共11层)塔楼  -  新塘', '175万', '单价26281元/平米')
('https://image1.ljcdn.com/440100-inspection/8a57df84-68c6-46ff-9520-c92d359f1843.jpg.296x216.jpg', '凤凰城凤馨苑 两房推荐 中间位置 安静', '碧桂园凤凰城凤馨苑  | 2室2厅 | 97平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2002年建塔楼  -  凤凰城', '260万', '单价26805元/平米')
('https://image1.ljcdn.com/440100-inspection/fa45a9e7-ec84-4a8e-9df6-f8ebe0fce2b0.jpg.296x216.jpg', '翡翠绿洲大户型  山景房  带入户花园', '翡翠绿洲森林半岛  | 4室2厅 | 189.59平米 | 东 | 简装 | 有电梯', '高楼层(共22层)2011年建塔楼  -  凤凰城', '420万', '单价22154元/平米')
('https://image1.ljcdn.com/440100-inspection/616fd4b5-4649-4dfc-bca5-5c8f45a02f3f.jpg.296x216.jpg', '育才阳光苑 小三房 南北对流 安静小区', '翡翠绿洲育才阳光苑  | 3室2厅 | 95.55平米 | 南 北 | 其他 | 有电梯', '中楼层(共9层)2011年建塔楼  -  凤凰城', '220万', '单价23025元/平米')
('https://image1.ljcdn.com/440100-inspection/1cdf6baf-286d-4720-b25e-a57015b14142.jpg.296x216.jpg', '小高层带电梯 采光好 装修保养好', '亚太新城富丽园  | 2室1厅 | 113平米 | 南 | 其他 | 有电梯', '中楼层(共7层)塔楼  -  新塘', '216万', '单价19116元/平米')
('https://image1.ljcdn.com/440100-inspection/9761a5ba-1c67-4cfd-8db8-11fa9213f52a.jpg.296x216.jpg', '惠百氏花园   高层东向实用2房  精装保养好', '惠百氏广场  | 2室2厅 | 69.82平米 | 西 | 其他 | 有电梯', '中楼层(共18层)塔楼  -  新塘', '195万', '单价27929元/平米')
('https://image1.ljcdn.com/440100-inspection/13e96f0f-58aa-4d06-a715-16a5d8f47397.jpg.296x216.jpg', '东方名都 采光好 交通便利 环境好', '东方名都  | 4室2厅 | 144平米 | 西南 | 其他 | 有电梯', '高楼层(共23层)2012年建塔楼  -  新塘', '350万', '单价24306元/平米')
('https://image1.ljcdn.com/440100-inspection/ac613ac0-f19a-4307-b050-00ca6662c406.jpg.296x216.jpg', '凤凰城凤天苑 环境舒适 地势高 南向3房', '碧桂园凤凰城凤天苑  | 3室2厅 | 106.97平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2002年建塔楼  -  凤凰城', '280万', '单价26176元/平米')
('https://image1.ljcdn.com/440100-inspection/31220785-2433-477b-bd82-fee215cfe3d3.jpg.296x216.jpg', '新康花园 南向大两房 位置安静', '新康花园  | 2室2厅 | 80.95平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)塔楼  -  新塘', '143万', '单价17666元/平米')
('https://image1.ljcdn.com/440100-inspection/test-8d630d4f-62e5-4b9b-ac9f-983662f4b79d.png.296x216.jpg', '翡翠绿洲湖绣苑 2室2厅 240万', '翡翠绿洲湖绣苑  | 2室2厅 | 95.9平米 | 南 | 其他 | 有电梯', '中楼层(共21层)2011年建塔楼  -  凤凰城', '240万', '单价25027元/平米')
('https://image1.ljcdn.com/440100-inspection/8224e7c6-808a-4aac-8908-61d6b361423f.jpg.296x216.jpg', '假日花园 交通便利  精装修 环境舒适', '假日花园  | 3室1厅 | 109.53平米 | 东南 | 其他 | 有电梯', '高楼层(共18层)塔楼  -  新塘', '270万', '单价24651元/平米')
('https://image1.ljcdn.com/440100-inspection/edb14ae0-f9f2-41e2-a672-d52dd8e743f2.jpg.296x216.jpg', '金色港湾 1室1厅 65万', '金色港湾  | 1室1厅 | 36.56平米 | 西 | 其他', '中楼层(共7层)塔楼  -  新塘', '65万', '单价17779元/平米')
('https://image1.ljcdn.com/440100-inspection/6ef73927-2c4a-4548-bf82-996c128d4e35.jpg.296x216.jpg', '翡翠绿洲 森林半岛 精装三房 望花园', '翡翠绿洲森林半岛  | 3室2厅 | 90平米 | 北 | 其他 | 有电梯', '中楼层(共14层)2011年建塔楼  -  凤凰城', '218万', '单价24223元/平米')
('https://image1.ljcdn.com/440100-inspection/9cda9b74-79f7-4523-a127-c912c10b8228.jpg.296x216.jpg', '交通便利，采光好，舒适大户型五房', '新康花园  | 5室2厅 | 172.5平米 | 西 | 其他 | 无电梯', '高楼层(共5层)板楼  -  新塘', '212万', '单价12290元/平米')
('https://image1.ljcdn.com/440100-inspection/894f57d7-494f-46cf-831f-0f3e431a2a2d.jpg.296x216.jpg', '金泽豪庭全新三房 南向中高楼层 户型方正实用 近地铁', '金泽豪庭  | 2室2厅 | 91.07平米 | 南 | 精装 | 有电梯', '低楼层(共26层)2009年建塔楼  -  新塘', '229万', '单价25146元/平米')
('https://image1.ljcdn.com/440100-inspection/test-baee3177-8120-450b-8982-aebd02c74820.png.296x216.jpg', '凤仪苑 望别墅 苑区环境好 免费车位', '碧桂园凤凰城凤仪苑  | 2室2厅 | 78.16平米 | 东北 | 简装 | 无电梯', '中楼层(共6层)2002年建塔楼  -  凤凰城', '180万', '单价23030元/平米')
('https://image1.ljcdn.com/440100-inspection/c49cff6d-3737-4fc4-a031-7624659fe9c4.jpg.296x216.jpg', '金泽 舒适三房', '金泽豪庭  | 3室2厅 | 142.6平米 | 南 北 | 精装 | 有电梯', '中楼层(共26层)2009年建塔楼  -  新塘', '340万', '单价23843元/平米')
('https://image1.ljcdn.com/440100-inspection/c22ba1c0-e4a9-41ff-8a13-eb3c3d7a1290.jpg.296x216.jpg', '顺欣花园 舒适大四房 改善生活的理想选择', '顺欣花园  | 4室2厅 | 139.57平米 | 南 | 其他 | 有电梯', '低楼层(共18层)塔楼  -  新塘', '295万', '单价21137元/平米')
('https://image1.ljcdn.com/440100-inspection/3e8999e9-4279-463e-a9df-477bbaf994b1.jpg.296x216.jpg', '凤凰城凤馨苑 精致三房', '碧桂园凤凰城凤馨苑  | 3室2厅 | 100平米 | 东 | 简装 | 有电梯', '高楼层(共18层)2002年建塔楼  -  凤凰城', '240万', '单价24000元/平米')
('https://image1.ljcdn.com/440100-inspection/59ee7212-b197-47e3-ac14-25ed14ae08dc.jpg.296x216.jpg', '凤馨苑精装南向三房 满五唯一 带家私电器', '碧桂园凤凰城凤馨苑  | 3室2厅 | 100.57平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2002年建塔楼  -  凤凰城', '250万', '单价24859元/平米')
('https://image1.ljcdn.com/440100-inspection/test-cb6aa623-02ce-409c-b0ee-3c87421dc2fc.png.296x216.jpg', '凤馨苑 单边位精装三房  户型佳 送全屋家私电', '碧桂园凤凰城凤馨苑  | 3室2厅 | 92.45平米 | 北 | 精装 | 无电梯', '中楼层(共6层)2002年建塔楼  -  凤凰城', '215万', '单价23256元/平米')
