('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload6f89c2b2-b03b-4a69-ae36-2dbeb65c7590.jpg.296x216.jpg', '湖里祥店 幸福生活 温馨3房 拎包入住 业主诚意出售', '第二城幸福生活  | 3室2厅 | 106.54平米 | 西南 | 精装 | 有电梯', '中楼层(共15层)2006年建板楼  -  祥店', '510万', '单价47870元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploade54358df-8901-48b1-a4ea-91858b89d409.jpg.296x216.jpg', '源昌鑫海湾 高层看海 精装五房 使用220平 读名校', '源昌鑫海湾湖里  | 5室2厅 | 124.63平米 | 南 北 | 其他 | 有电梯', '高楼层(共16层)2008年建板楼  -  五缘湾', '1299万', '单价104229元/平米')
('https://image1.ljcdn.com/350200-inspection/330b1ff4-a1c7-4d05-aa8a-c5485e5e5f5b.jpg.296x216.jpg', '幸福生活中庭2房，自住装修，可改3房', '第二城幸福生活  | 2室2厅 | 103平米 | 南 | 简装 | 有电梯', '高楼层(共12层)2006年建板楼  -  祥店', '480万', '单价46602元/平米')
('https://image1.ljcdn.com/350200-inspection/ec7feae2-ddbc-47ef-9dcc-0a6dde0b6c4a.jpg.296x216.jpg', '此房满五唯一，南北通透，看房方便，位置安静', '金山小区  | 3室2厅 | 106.23平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2003年建板楼  -  金山', '405万', '单价38125元/平米')
('https://image1.ljcdn.com/350200-inspection/0bd133b7-a8d3-4c30-b8e8-6844cd465b8a.jpg.296x216.jpg', '楼中楼，有赠送，中式风格，采光充足，视野开阔', '源昌鑫海湾湖里  | 5室2厅 | 160.32平米 | 南 北 | 精装 | 有电梯', '高楼层(共16层)2008年建板楼  -  五缘湾', '1600万', '单价99801元/平米')
('https://image1.ljcdn.com/350200-inspection/d252fb7e-6e45-4718-aaab-85817cb595f1.jpg.296x216.jpg', '房海天路04年小区 精装3房客厅带阳台 3房仅售', '雅丽阁  | 3室2厅 | 133.12平米 | 南 北 | 精装', '高楼层(共6层)2004年建板楼  -  南山路', '550万', '单价41317元/平米')
('https://image1.ljcdn.com/350200-inspection/bc2cb6a5-7b24-4e07-86ef-5a23ae595f99.jpg.296x216.jpg', '台湾街 新景天湖广场 挑高楼中楼 诚意出售', '新景天湖广场  | 3室2厅 | 98平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2007年建板楼  -  江头', '588万', '单价60000元/平米')
('https://image1.ljcdn.com/350200-inspection/415b4dde-c3d1-4655-b762-167ecd04ae73.jpg.296x216.jpg', '万景花园 3室1厅 440万', '万景花园  | 3室1厅 | 120.49平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1998年建板楼  -  南山路', '440万', '单价36518元/平米')
('https://image1.ljcdn.com/350200-inspection/677e70fd-9d5a-433f-a3c3-d61fccc851c2.jpg.296x216.jpg', '五缘湾枋湖凯悦新城 四房南北户型 高楼层一梯两户', '凯悦新城  | 4室2厅 | 152.99平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2009年建板楼  -  枋湖', '900万', '单价58828元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload11ff7707-4cfd-4dda-a228-1a7a9fc4019c.jpg.296x216.jpg', '05年电梯两房，朝南采光好，省增值税', '古龙公寓  | 2室2厅 | 40.42平米 | 南 | 其他 | 有电梯', '低楼层(共9层)2005年建板塔结合  -  保税区', '230万', '单价56903元/平米')
('https://image1.ljcdn.com/350200-inspection/5be37bed-3a7c-4bc5-9b95-ccb2c129b687.jpg.296x216.jpg', '现代家园 正规复式三房 南北通透 精装入住 满五年！', '现代家园  | 3室1厅 | 86.99平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2004年建板楼  -  大唐世家', '430万', '单价49431元/平米')
('https://image1.ljcdn.com/350200-inspection/5f5fb9e1-9652-4c88-a0e2-f1b29ed871d9.jpg.296x216.jpg', '湖里 金尚 金秋花园 客厅朝南 主卧带露台 全新装修', '金秋花园  | 3室2厅 | 95.61平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2000年建板楼  -  金尚', '530万', '单价55434元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload354b0d8a-74b3-46c6-bd90-c06c1f521c50.jpg.296x216.jpg', '岛内万达湖边花园精装刚需小三房', '湖边花园A区  | 3室1厅 | 72.32平米 | 南 西 北 | 精装', '高楼层(共30层)2010年建板塔结合  -  万达广场', '325万', '单价44940元/平米')
('https://image1.ljcdn.com/350200-inspection/f59017d5-6bd7-40d1-8797-ec8dc16240fd.jpg.296x216.jpg', '枋湖金湖路凯悦新城 中庭 一梯两户南北精装修大三房', '凯悦新城  | 3室2厅 | 120.1平米 | 南 北 | 精装 | 有电梯', '低楼层(共12层)2009年建板楼  -  枋湖', '700万', '单价58285元/平米')
('https://image1.ljcdn.com/350200-inspection/02ba0228-0493-4d17-bfb0-9303f1aa7194.jpg.296x216.jpg', '祥店/福满园小区/电梯高层3+1房/南北通透双阳台/急售', '福满园  | 4室2厅 | 119.05平米 | 南 北 | 简装 | 有电梯', '高楼层(共11层)2006年建塔楼  -  祥店', '580万', '单价48720元/平米')
('https://image1.ljcdn.com/350200-inspection/cbf5d3b0-4986-4778-9715-7889207f023f.jpg.296x216.jpg', '建发湾区SOHO 中楼层 随时看房', '建发中央湾区soho  | 1室2厅 | 63.23平米 | 西 | 精装 | 有电梯', '中楼层(共20层)2015年建塔楼  -  五缘湾', '250万', '单价39539元/平米')
('https://image1.ljcdn.com/350200-inspection/1f2a2719-8678-4572-a304-915fec79804e.jpg.296x216.jpg', '联发五缘湾 一号 中庭  高层  经典L户型', '联发五缘湾一号  | 4室2厅 | 161.4平米 | 西南 | 精装 | 有电梯', '中楼层(共16层)2007年建板楼  -  五缘湾', '1199万', '单价74288元/平米')
('https://image1.ljcdn.com/350200-inspection/17b1c058-ecba-4d42-8fb9-33c7483479b1.jpg.296x216.jpg', '尊府3房 南北通透带大露台 诚意出售', '特房五缘尊府  | 3室2厅 | 140.49平米 | 南 北 | 简装 | 有电梯', '低楼层(共26层)2012年建板楼  -  五缘湾', '1120万', '单价79721元/平米')
('https://image1.ljcdn.com/350200-inspection/1f33274f-c860-4106-9d37-bce07e4bec54.jpg.296x216.jpg', '东渡金龙大厦 邻禹洲棕榈城 精装电梯大三房 总价低', '金龙大厦  | 3室2厅 | 122.95平米 | 东北 | 其他 | 有电梯', '低楼层(共18层)2000年建板楼  -  东渡', '420万', '单价34161元/平米')
('https://image1.ljcdn.com/350200-inspection/1cf2ed86-39e8-425e-bb68-bbd4b2e8bf1a.jpg.296x216.jpg', '五缘湾 装修直接入住  看中庭园林 采光好', '联发五缘湾一号  | 3室2厅 | 157.53平米 | 南 北 | 其他 | 有电梯', '低楼层(共16层)2008年建板楼  -  五缘湾', '1098万', '单价69702元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload31b1d605-9671-484b-9763-b993be549ede.jpg.296x216.jpg', '金湖路 凯悦新城 小两房 麻雀虽小 五脏俱全 产权满五', '凯悦新城  | 2室1厅 | 43.94平米 | 北 | 简装 | 有电梯', '中楼层(共13层)2009年建板楼  -  枋湖', '265万', '单价60310元/平米')
('https://image1.ljcdn.com/350200-inspection/fec438bd-ade0-4694-bcc8-f7904e7390b9.jpg.296x216.jpg', '桥东小区 3室1厅 356万', '桥东小区  | 3室1厅 | 91.5平米 | 南 北 | 其他', '高楼层(共7层)板楼  -  东渡', '356万', '单价38908元/平米')
('https://image1.ljcdn.com/350200-inspection/a6d48088-180f-4163-99ee-4ba1cc430701.jpg.296x216.jpg', '建发物业 高层 无遮挡开发商统一装修房业主诚意出售', '建发中央天成  | 3室2厅 | 134.34平米 | 南 | 简装 | 有电梯', '低楼层(共25层)板楼  -  祥店', '840万', '单价62528元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload3cabdb14-4d2a-4271-b965-e6d93bc5bfbe.jpg.296x216.jpg', '源昌豪庭二期 3室2厅 490万', '源昌豪庭二期  | 3室2厅 | 89.83平米 | 南 北 | 其他 | 有电梯', '低楼层(共9层)2008年建板楼  -  南山路', '490万', '单价54548元/平米')
('https://image1.ljcdn.com/350200-inspection/f1af75b0-a44a-436e-9fd5-593683226ed7.jpg.296x216.jpg', '金尚小区 2室2厅 275万', '金尚小区  | 2室2厅 | 71.69平米 | 南 | 精装 | 无电梯', '高楼层(共7层)2000年建塔楼  -  金尚', '275万', '单价38360元/平米')
('https://image1.ljcdn.com/350200-inspection/b19df1b0-85c9-42ca-92cc-6254363f6b3a.jpg.296x216.jpg', '中铁海曦 保利物业 二梯二户 精装 三面采光  随时看', '海曦  | 3室2厅 | 128.96平米 | 西南 北 | 精装 | 有电梯', '中楼层(共26层)2013年建塔楼  -  观音山', '700万', '单价54281元/平米')
('https://image1.ljcdn.com/350200-inspection/509bd182-b1dd-4588-b494-8d83b923dba3.jpg.296x216.jpg', '凯悦新城 正规三房 满两年 有装修 南北通透 双阳台', '凯悦新城  | 3室1厅 | 117平米 | 南 北 | 精装 | 有电梯', '低楼层(共12层)2009年建板楼  -  枋湖', '658万', '单价56240元/平米')
('https://image1.ljcdn.com/350200-inspection/2176e910-eb42-4d9f-901f-fef04c237caa.jpg.296x216.jpg', '开发商精装交房，业主装饰，东南北三面采光，多阳台', '万科湖心岛  | 4室2厅 | 265平米 | 东 南 北 | 精装 | 有电梯', '低楼层(共31层)2010年建板楼  -  湖边水库', '1890万', '单价71321元/平米')
('https://image1.ljcdn.com/350200-inspection/3c7b5188-6554-494f-a759-f9123a13cf48.jpg.296x216.jpg', '南山小区 精装修 大两房南北朝向户型，户型方正楼层好', '南山小区  | 2室2厅 | 75.62平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  南山路', '300万', '单价39673元/平米')
('https://image1.ljcdn.com/350200-inspection/ccef5ef6-a776-4176-a262-90af56417ead.jpg.296x216.jpg', '金岭花园，满五年 省税费，业主诚心出售', '金岭花园  | 2室2厅 | 60.6平米 | 北 | 其他 | 有电梯', '中楼层(共17层)2000年建板楼  -  金尚', '240万', '单价39604元/平米')
('https://image1.ljcdn.com/350200-inspection/97a87f83-a76f-4a08-9f38-0c2469badea9.jpg.296x216.jpg', '国贸阳光 3室2厅 500万', '国贸阳光  | 3室2厅 | 89.45平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2006年建板塔结合  -  祥店', '500万', '单价55898元/平米')
('https://image1.ljcdn.com/350200-inspection/ca310081-df68-4ba0-8f29-efb32e912be7.JPG.296x216.jpg', '禹洲香槟城 4室2厅 650万', '禹洲香槟城  | 4室2厅 | 116.88平米 | 南 北 | 精装 | 有电梯', '低楼层(共15层)2007年建塔楼  -  枋湖', '650万', '单价55613元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploade84ea804-b6de-434c-80b9-6f09e4c35280.jpg.296x216.jpg', '建发央玺奢宅3房朝南阳光充足无遮挡不沿街平层双阳台', '建发央玺  | 3室2厅 | 140.66平米 | 南 | 精装', '低楼层(共26层)暂无数据  -  五缘湾', '1260万', '单价89578元/平米')
('https://image1.ljcdn.com/350200-inspection/4a5355f8-b116-4149-93c2-f4cb32c4ce2e.jpg.296x216.jpg', '禹洲城上城 枋湖大5房 自住装修 送161平大花园', '禹洲城上城  | 5室2厅 | 136.9平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2011年建塔楼  -  枋湖', '720万', '单价52594元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploade420f2d3-2298-48d1-84c7-e9e885db75ed.jpg.296x216.jpg', '建发中央湾区soho 2室1厅 230万', '建发中央湾区soho  | 2室1厅 | 60.81平米 | 东 | 其他 | 有电梯', '低楼层(共20层)2015年建塔楼  -  五缘湾', '230万', '单价37823元/平米')
('https://image1.ljcdn.com/350200-inspection/57b175a1-3d99-4496-b263-72df15228a6f.jpg.296x216.jpg', '外滩一期A户型 遮挡你视野的只有海', '新景国际外滩  | 4室2厅 | 107.61平米 | 东 西 | 精装 | 有电梯', '高楼层(共8层)2014年建板楼  -  五缘湾', '980万', '单价91070元/平米')
('https://image1.ljcdn.com/350200-inspection/02c8708c-0adc-43b9-a4d7-321ec6998ac3.jpg.296x216.jpg', '翔鹭花城一，二期 3室2厅 500万', '翔鹭花城一，二期  | 3室2厅 | 111.28平米 | 南 | 其他 | 有电梯', '低楼层(共9层)2004年建板塔结合  -  殿前', '500万', '单价44932元/平米')
('https://image1.ljcdn.com/350200-inspection/9dadf238-aca1-4e93-a8fb-628abdebf94d.jpg.296x216.jpg', '挑高5米，算一层面积，五缘湾两房', '国际石材中心  | 2室1厅 | 37.09平米 | 西南 | 简装 | 有电梯', '中楼层(共8层)塔楼  -  五缘湾', '130万', '单价35050元/平米')
('https://image1.ljcdn.com/350200-inspection/834dcff8-39dd-4a70-a35e-153f74666963.jpg.296x216.jpg', 'LJ禹洲新村南北通透复试楼中楼', '禹洲新村一，二期  | 3室3厅 | 242.44平米 | 南 | 简装 | 有电梯', '高楼层(共9层)板楼  -  南山路', '850万', '单价35061元/平米')
('https://image1.ljcdn.com/350200-inspection/7c98cde0-c097-44ad-a280-72505460ba81.jpg.296x216.jpg', '东渡都市港湾精装电梯高层南北三房 满两年', '都市港湾  | 4室2厅 | 169.84平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)2010年建板楼  -  东渡', '760万', '单价44748元/平米')
('https://image1.ljcdn.com/350200-inspection/1e3e51df-0147-4343-b667-c155cf7aefb8.jpg.296x216.jpg', '祥店品质小区/第二城幸福生活/刚需大两房/全明采光佳', '第二城幸福生活  | 3室2厅 | 92.17平米 | 东 南 | 简装 | 有电梯', '高楼层(共29层)2006年建板楼  -  祥店', '488万', '单价52946元/平米')
('https://image1.ljcdn.com/350200-inspection/fc97500c-6b7c-459a-80a0-4b824e2f0b5b.jpg.296x216.jpg', '信源大厦 5室2厅 580万', '信源大厦  | 5室2厅 | 183.28平米 | 南 北 | 其他', '中楼层(共15层)塔楼  -  湖里大道', '580万', '单价31646元/平米')
('https://image1.ljcdn.com/350200-inspection/5f1cf08f-9262-40b0-964c-5313b6a0b3f9.jpg.296x216.jpg', '五缘湾 低总价带装修2房 全新装修 未入住 看房方便', '万华中心  | 2室2厅 | 47平米 | 北 | 精装 | 有电梯', '高楼层(共13层)板楼  -  五缘湾', '200万', '单价42554元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload3e6de71d-5b8c-4135-bae9-ba24e101afa7.jpg.296x216.jpg', '特房优质大四房，地处万达繁华商圈。', '特房山水尚座湖里  | 4室2厅 | 143平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2013年建板塔结合  -  万达广场', '880万', '单价61539元/平米')
('https://image1.ljcdn.com/350200-inspection/643b421f-b2ad-40de-b677-87733f951362.jpg.296x216.jpg', '永乐阁 2室1厅 165万', '永乐阁  | 2室1厅 | 50.52平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2001年建板塔结合  -  殿前', '165万', '单价32661元/平米')
('https://image1.ljcdn.com/350200-inspection/1b5e3dec-13df-4147-948d-06d31bf62a31.jpg.296x216.jpg', '岛内复式朝南两房 电梯框架房 满五年省税', '古龙公寓  | 2室1厅 | 41.97平米 | 南 | 其他 | 有电梯', '低楼层(共9层)2005年建板塔结合  -  保税区', '205万', '单价48845元/平米')
('https://image1.ljcdn.com/350200-inspection/1834ef50-de54-4c70-8c5c-4d668b56a7b8.jpg.296x216.jpg', '高层中装楼中楼视野佳 采光通风好 阳光美地 祥店 金尚', '阳光美地  | 4室2厅 | 98.54平米 | 南 北 | 简装 | 有电梯', '高楼层(共11层)2005年建板楼  -  祥店', '900万', '单价91334元/平米')
('https://image1.ljcdn.com/350200-inspection/474c36f5-958d-49bb-9f63-9bed5545a451.jpg.296x216.jpg', '万华公寓 复式挑高5米 交通方便 五缘湾北', '万华中心  | 2室1厅 | 47.69平米 | 南 | 简装 | 有电梯', '中楼层(共13层)板楼  -  五缘湾', '190万', '单价39841元/平米')
('https://image1.ljcdn.com/350200-inspection/8e5017fa-ce50-42d6-9fc0-fd4f53af71e3.jpg.296x216.jpg', '五缘湾运动馆旁 国贸蓝海 南北通透带入户花园', '国贸蓝海  | 3室2厅 | 162平米 | 南 北 | 精装 | 有电梯', '中楼层(共26层)2008年建板楼  -  五缘湾', '1000万', '单价61729元/平米')
('https://image1.ljcdn.com/350200-inspection/278afbd4-87d7-4b64-b4e0-65837c3eeaac.jpg.296x216.jpg', '碧湖嘉园 2室2厅 397万', '碧湖嘉园  | 2室2厅 | 77.83平米 | 东 南 | 简装 | 有电梯', '中楼层(共14层)2008年建板楼  -  枋湖', '397万', '单价51009元/平米')
('https://image1.ljcdn.com/350200-inspection/740ccbda-0531-4073-aaef-e06bef48c10a.jpg.296x216.jpg', '湖边花园A区 2室1厅 288万', '湖边花园A区  | 2室1厅 | 60.53平米 | 南 | 其他', '中楼层(共30层)2009年建板塔结合  -  万达广场', '288万', '单价47580元/平米')
('https://image1.ljcdn.com/350200-inspection/29d8108f-f414-4e69-b931-e373de2e0369.jpg.296x216.jpg', '景观好，楼中楼使用面积大，业主稳定。', '新景缘  | 4室3厅 | 174.34平米 | 南 北 | 其他 | 有电梯', '高楼层(共20层)2010年建板楼  -  五缘湾', '1200万', '单价68832元/平米')
('https://image1.ljcdn.com/350200-inspection/594ef738-4671-466f-8ce7-4129d52693d1.jpg.296x216.jpg', '万达广场 高层朝南 电梯口 精装修 采光好', '万达广场  | 1室0厅 | 43.9平米 | 南 | 精装 | 有电梯', '高楼层(共31层)2012年建板楼  -  万达广场', '82万', '单价18679元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadf06ee8aa-dd34-4ad4-826e-bdd38e18de11.jpg.296x216.jpg', '禹洲香槟城 正规大四房 南北通透 满五年！', '禹洲香槟城  | 4室2厅 | 122.11平米 | 南 北 | 其他 | 有电梯', '低楼层(共15层)2007年建塔楼  -  枋湖', '640万', '单价52412元/平米')
('https://image1.ljcdn.com/350200-inspection/9c70647a-cbb6-4059-88b3-c760dc9f1472.jpg.296x216.jpg', '五缘湾 建发湾区二期 高楼层看湾景 满两年', '建发中央湾区二期  | 3室2厅 | 113.69平米 | 南 | 其他 | 有电梯', '高楼层(共28层)2015年建板楼  -  五缘湾', '999万', '单价87871元/平米')
('https://image1.ljcdn.com/350200-inspection/965e17b2-fd19-4791-adb2-893e1139ab7c.jpg.296x216.jpg', '金尚/中福城/电梯南北通透两房/一梯两户', '中福城  | 2室2厅 | 89.4平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2002年建塔楼  -  金尚', '430万', '单价48099元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadab8d9224-b933-4a5b-88b8-f3fd1d83fe92.jpg.296x216.jpg', '建发中央湾区一期 3室2厅 1280万', '建发中央湾区一期  | 3室2厅 | 142.72平米 | 南 北 | 精装 | 有电梯', '低楼层(共27层)2014年建板楼  -  五缘湾', '1280万', '单价89687元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadd6c4fc2a-8a6b-451e-a7ef-45805b50c571.jpg.296x216.jpg', '碧湖嘉园，高楼层，三明采光，正规三房', '碧湖嘉园  | 3室2厅 | 114.64平米 | 南 | 毛坯 | 有电梯', '高楼层(共14层)2008年建板楼  -  枋湖', '538万', '单价46930元/平米')
('https://image1.ljcdn.com/350200-inspection/50e33454-6bdf-4ab8-a311-c16ab5921004.jpg.296x216.jpg', '一线湖景 南北通透 户型方正 全明格局', '融景湾  | 5室2厅 | 242.51平米 | 南 北 | 其他 | 有电梯', '中楼层(共31层)2012年建板楼  -  湖边水库', '1383万', '单价57029元/平米')
('https://image1.ljcdn.com/350200-inspection/84019245-91d8-498a-8f6b-c709d0271121.jpg.296x216.jpg', '国贸蓝海 4室2厅 1800万', '国贸蓝海  | 4室2厅 | 218.97平米 | 南 北 | 其他 | 有电梯', '高楼层(共26层)2008年建板楼  -  五缘湾', '1800万', '单价82204元/平米')
('https://image1.ljcdn.com/350200-inspection/4897e886-fa91-4713-9a8e-303779979a03.jpg.296x216.jpg', '湖里祥店 博士花园首付90万精装修高层南北两房72平', '博士花园  | 2室1厅 | 71.41平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1998年建板楼  -  祥店', '280万', '单价39211元/平米')
('https://image1.ljcdn.com/350200-inspection/f4e9bcb0-dcef-43fa-9e86-8693509e8f1d.jpg.296x216.jpg', '南泉小筑 5室2厅 1762万', '南泉小筑   | 双拼别墅 | 5室2厅 | 293.68平米 | 东 南 北 | 其他', '3层暂无数据  -  保税区', '1762万', '单价59998元/平米')
('https://image1.ljcdn.com/350200-inspection/199ae43b-6835-4443-95d7-5fbf1e952924.jpg.296x216.jpg', '建发品质 朝东方向 带露台 复式 住家装修', '建发中央湾区soho  | 2室1厅 | 60.89平米 | 东 | 简装 | 有电梯', '低楼层(共20层)2015年建塔楼  -  五缘湾', '320万', '单价52554元/平米')
('https://image1.ljcdn.com/350200-inspection/12f6c54b-1e64-4bce-a6d6-affdd33a9e4d.jpg.296x216.jpg', '岛内正规三房，楼梯房公摊小，三房朝南适宜居住', '梅阳花园  | 3室2厅 | 109.75平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1999年建板楼  -  SM', '370万', '单价33713元/平米')
('https://image1.ljcdn.com/350200-inspection/95360991-d691-45f0-9494-9bf53afde8ce.jpg.296x216.jpg', '湖边花园二标，万达刚需小三房，三面采光', '湖边花园A区二标  | 3室1厅 | 72.36平米 | 西 北 | 其他', '高楼层(共30层)2010年建板塔结合  -  万达广场', '350万', '单价48370元/平米')
('https://image1.ljcdn.com/350200-inspection/test-18ec1460-5a05-447c-8edc-63a4e82e5795.png.296x216.jpg', '电梯中间楼层  满五年  2004年小区', '新景园  | 1室1厅 | 57.49平米 | 南 | 简装 | 有电梯', '低楼层(共29层)2005年建塔楼  -  江头', '235万', '单价40877元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload4c9dada7-befe-4cce-9cc3-2d656487e845.jpg.296x216.jpg', '滨海森林 电梯中层 精装修南北通透3房 双阳台满5年', '滨海森林  | 3室2厅 | 123.95平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2005年建板塔结合  -  东渡', '720万', '单价58088元/平米')
('https://image1.ljcdn.com/350200-inspection/12fa5f68-ebf6-4d14-8c0e-42bb38e480a1.jpg.296x216.jpg', '交通方便  精装修  使用面积大温馨小两房 适合刚需', '永升新城  | 2室1厅 | 63.83平米 | 东 西 | 其他 | 无电梯', '低楼层(共8层)2000年建板塔结合  -  湖里大道', '280万', '单价43867元/平米')
('https://image1.ljcdn.com/350200-inspection/27896cb2-ae0e-4441-a149-3cfc7d5b7f28.jpg.296x216.jpg', '凯城花园 电梯大三房 三个阳台 居家方便舒适 配套成熟', '凯城花园  | 3室2厅 | 155.57平米 | 东北 | 简装', '中楼层(共7层)2000年建板楼  -  南山路', '520万', '单价33426元/平米')
('https://image1.ljcdn.com/350200-inspection/051dc8a8-914a-4b53-9bf8-763f5c450c71.jpg.296x216.jpg', '此房满五年，免增值税主卧朝南次卧朝北，户型方正', '金尚小区  | 3室1厅 | 71.33平米 | 南 | 简装 | 无电梯', '中楼层(共8层)2000年建板楼  -  金尚', '290万', '单价40657元/平米')
('https://image1.ljcdn.com/350200-inspection/c217f052-4ccb-477c-9684-8cc21b9f2bbe.jpg.296x216.jpg', '89平户型 满二 温馨装修 卧室客厅都朝南 采光充足', '凯悦新城  | 2室2厅 | 87.94平米 | 南 | 简装 | 有电梯', '低楼层(共12层)2009年建板楼  -  枋湖', '568万', '单价64590元/平米')
('https://image1.ljcdn.com/350200-inspection/de7d6922-f923-4ef4-b114-ad50fa6d6f87.jpg.296x216.jpg', '枋湖 禹洲香槟城 使用近两百平 高赠送 拎包入住', '禹洲香槟城  | 6室2厅 | 150平米 | 南 | 精装 | 有电梯', '低楼层(共15层)2007年建塔楼  -  枋湖', '750万', '单价50000元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploade082d99c-da90-4c78-ba97-7344ef344cf5.jpg.296x216.jpg', '此房满五唯一！装修好拎包入住方正格局！使用250平！', '源昌鑫海湾湖里  | 4室2厅 | 123.47平米 | 北 | 精装 | 有电梯', '低楼层(共16层)2008年建板楼  -  五缘湾', '1240万', '单价100430元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadfca42061-ddb2-4381-85b1-6d84d7403017.jpg.296x216.jpg', '高层 D区朝北 看五缘湾大桥 看湿地公园', '万达广场  | 1室0厅 | 41.5平米 | 北 | 简装 | 有电梯', '高楼层(共31层)2012年建塔楼  -  万达广场', '77万', '单价18555元/平米')
('https://image1.ljcdn.com/350200-inspection/baca9569-7585-4fd5-80b0-b3935a5418a1.jpg.296x216.jpg', '三房朝南 看樱花大道和五缘湾 业主有二次装修', '建发中央湾区一期  | 3室2厅 | 102.34平米 | 南 | 精装 | 有电梯', '中楼层(共28层)2014年建板楼  -  五缘湾', '835万', '单价81591元/平米')
('https://image1.ljcdn.com/350200-inspection/8b62ff6e-afcb-4c22-9988-1f0abcf895d9.jpg.296x216.jpg', '枋湖 凯悦新城朝南小两房 装修干净清爽 可拎包入住', '凯悦新城  | 2室1厅 | 49平米 | 南 | 精装 | 有电梯', '低楼层(共13层)2009年建板楼  -  枋湖', '280万', '单价57143元/平米')
('https://image1.ljcdn.com/350200-inspection/beec35f4-3f26-4baf-bcf3-3475e5f3dce3.jpg.296x216.jpg', '05年电梯小区，古龙公寓朝南两房，总价低', '古龙公寓  | 2室2厅 | 30.32平米 | 南 | 其他 | 有电梯', '低楼层(共9层)2005年建板塔结合  -  保税区', '170万', '单价56069元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload65626c2a-09f5-48e5-9402-f04fe55689a0.jpg.296x216.jpg', '国际邮轮客源码头 裕成大厦 3+1房 产权满5年无增值税', '裕成大厦  | 4室2厅 | 165.67平米 | 东北 | 其他 | 有电梯', '高楼层(共31层)2005年建塔楼  -  邮轮城', '880万', '单价53118元/平米')
('https://image1.ljcdn.com/350200-inspection/9d55494b-db0a-44c8-baf5-a727d24d7872.jpg.296x216.jpg', '一线湖景无遮挡，格局户型【好。】', '融景湾  | 4室2厅 | 227.5平米 | 南 北 | 简装 | 有电梯', '中楼层(共31层)2012年建板楼  -  湖边水库', '1067万', '单价46902元/平米')
('https://image1.ljcdn.com/350200-inspection/dcf95f12-03d8-4858-9410-6ccacfb0be5b.jpg.296x216.jpg', '建发湾区二期  赠送100多平大露台 南北通风性强', '建发中央湾区二期  | 3室2厅 | 141平米 | 南 | 精装 | 有电梯', '低楼层(共28层)2015年建板楼  -  五缘湾', '1310万', '单价92908元/平米')
('https://image1.ljcdn.com/350200-inspection/08b1d4ca-1855-47f8-9d07-4d6f8fe45104.jpg.296x216.jpg', '联发新天地 3室2厅 680万', '联发新天地  | 3室2厅 | 121.02平米 | 南 北 | 简装 | 有电梯', '高楼层(共11层)2005年建板楼  -  祥店', '680万', '单价56190元/平米')
('https://image1.ljcdn.com/350200-inspection/c5c9b3a0-351a-425b-9fdf-f5887a17ec06.jpg.296x216.jpg', '繁华商圈 毛坯房 交通便利 购物方便', '古龙花园  | 5室2厅 | 152.77平米 | 东南 | 毛坯 | 有电梯', '中楼层(共15层)2006年建板楼  -  SM', '730万', '单价47785元/平米')
('https://image1.ljcdn.com/350200-inspection/2eb10804-51cb-439e-9e38-10ee09102a13.jpg.296x216.jpg', '龙腾花园一期 3室2厅 349万', '龙腾花园一期  | 3室2厅 | 119.47平米 | 东 西 北 | 简装', '高楼层(共7层)板楼  -  湖里大道', '349万', '单价29213元/平米')
