('https://image1.ljcdn.com/500000-inspection/e72f92d9-8924-440f-926e-86ab6841b139.JPG.296x216.jpg', '正规三房  +朝南超中庭+看房方便+诚心出售', '大城小爱  | 3室2厅 | 82平米 | 南 | 简装 | 有电梯', '高楼层(共34层)2010年建塔楼  -  石桥铺', '125万', '单价15244元/平米')
('https://image1.ljcdn.com/500000-inspection/e598fc33-239c-49a8-82bd-8c8cf73071d1.jpg.296x216.jpg', '中房千寻精装三房，保养好，品牌家电家具，欢迎来电。', '中房千寻  | 3室2厅 | 89.51平米 | 西北 | 精装 | 有电梯', '低楼层(共32层)2011年建塔楼  -  石桥铺', '152万', '单价16982元/平米')
('https://image1.ljcdn.com/500000-inspection/de7d8468-f2ee-489a-bc6b-8cde905c0e85.JPG.296x216.jpg', '黄桷园 大户型 跃层五房 带露台 有装修 读书方便', '黄桷园  | 5室4厅 | 224.9平米 | 西北 | 其他', '高楼层(共22层)2003年建塔楼  -  小龙坎', '238万', '单价10583元/平米')
('https://image1.ljcdn.com/500000-inspection/c35b30f4-6414-45c3-8002-42c690dd07e7.jpg.296x216.jpg', '金科廊桥水乡正四房，大厨房。朝中庭。园林景观', '金科廊桥水乡D区  | 4室2厅 | 116.8平米 | 西南 | 精装 | 有电梯', '低楼层(共18层)2011年建板楼  -  大学城', '130万', '单价11131元/平米')
('https://image1.ljcdn.com/500000-inspection/e3891048-adb8-4020-b0e6-0cbad78d773f.jpg.296x216.jpg', '房子是正规的跃层两房 带个储物间 采光充足  户型方正', '诺丁阳光  | 3室1厅 | 90平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)2009年建塔楼  -  小龙坎', '130万', '单价14445元/平米')
('https://image1.ljcdn.com/500000-inspection/d884befe-5fcf-45fd-8cc8-543a021e4a49.jpg.296x216.jpg', '大城小爱浪漫小区正规两房+住家装修', '大城小爱  | 2室1厅 | 63.62平米 | 南 | 精装 | 有电梯', '高楼层(共34层)2010年建塔楼  -  石桥铺', '110万', '单价17291元/平米')
('https://image1.ljcdn.com/500000-inspection/4c7acc6d-bfe5-4315-901a-ada8db29f322.jpg.296x216.jpg', '大学城 金科廊桥水乡 清水洋房 全款证在手 满2年', '金科廊桥水乡D区  | 4室2厅 | 142.43平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2011年建板楼  -  大学城', '160万', '单价11234元/平米')
('https://image1.ljcdn.com/500000-inspection/0e519382-d4e1-4b03-a9f0-99826c4f7f52.jpg.296x216.jpg', '大学城台北城墩美丽 精装修 南北通透 3室2厅', '旭阳台北城敦美里  | 3室2厅 | 97.69平米 | 南 | 精装', '高楼层(共18层)暂无数据  -  大学城', '140万', '单价14332元/平米')
('https://image1.ljcdn.com/500000-inspection/097c540f-75c8-4e2a-b1cb-529afd00a604.jpg.296x216.jpg', '大学城 盛豪首港城 业主居家装修 诚心出售', '盛豪首港城  | 2室2厅 | 77.16平米 | 南 | 其他', '低楼层(共24层)塔楼  -  大学城', '90万', '单价11665元/平米')
('https://image1.ljcdn.com/500000-inspection/e49b1f39-23b5-4b59-92b0-a187a3c73c02.jpg.296x216.jpg', '沙坪坝三峡广场 煌华新纪元端户两房 户型方正采光良好', '煌华新纪元  | 2室1厅 | 66.8平米 | 南 | 简装 | 有电梯', '低楼层(共30层)2009年建塔楼  -  三峡广场', '146万', '单价21857元/平米')
('https://image1.ljcdn.com/500000-inspection/5caa7e04-0245-41a2-a806-e3b7d6f28634.jpg.296x216.jpg', '融汇温泉城C南 3室2厅 84平 精装三房拎包入住', '融汇温泉城圣地亚南区  | 3室2厅 | 87平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)2014年建塔楼  -  梨树湾', '145万', '单价16667元/平米')
('https://image1.ljcdn.com/500000-inspection/80ca4472-850c-4953-99af-84088d3d55be.jpg.296x216.jpg', '龙湖U城  正规两房诚心出售 价格可谈', '龙湖U城九组团  | 2室2厅 | 65平米 | 北 | 毛坯 | 有电梯', '中楼层(共32层)2014年建塔楼  -  大学城', '93万', '单价14308元/平米')
('https://image1.ljcdn.com/500000-inspection/486d9dc5-8f3b-41a2-b3da-bdb9097c71d6.jpg.296x216.jpg', '4栋通气户型，满两年。业主诚心出售。', '融汇温泉城圣地亚南区  | 1室1厅 | 51平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2014年建塔楼  -  梨树湾', '85万', '单价16667元/平米')
('https://image1.ljcdn.com/500000-inspection/84f6e2cc-abf2-4821-87a3-84a2591abce7.jpg.296x216.jpg', '房子满2年，免增值税，空中花园，位置安静。', '融城华府   | 叠拼别墅 | 3室2厅 | 153.82平米 | 南 | 其他 | 无电梯', '下叠(共4层)2011年建暂无数据  -  陈家桥', '220万', '单价14303元/平米')
('https://image1.ljcdn.com/500000-inspection/f40b9560-66dd-4834-b0de-d13046e3c96c.jpg.296x216.jpg', '大学城富力城繁华里清水4房，业主诚心出售', '富力城繁华里  | 4室2厅 | 139.41平米 | 南 | 毛坯', '高楼层(共45层)暂无数据  -  大学城', '149万', '单价10688元/平米')
('https://image1.ljcdn.com/500000-inspection/49fb4643-23db-458d-bbc3-3fce9107942e.jpg.296x216.jpg', '保利康桥装修两房 东南 采光好 户型方正 送家具家电', '保利康桥  | 2室2厅 | 87.92平米 | 西 | 其他 | 有电梯', '中楼层(共33层)2009年建塔楼  -  沙滨路', '138万', '单价15697元/平米')
('https://image1.ljcdn.com/500000-inspection/8c360268-0b4e-4387-8013-f692529247ea.jpg.296x216.jpg', '羲城蓝湾业主住家装修精装三房二厅二卫', '羲城蓝湾  | 3室2厅 | 74.48平米 | 东南 | 其他', '低楼层(共27层)板塔结合  -  大学城', '108万', '单价14501元/平米')
('https://image1.ljcdn.com/500000-inspection/ff2ac8ca-9c6c-4084-b4f8-eea2559ea637.JPG.296x216.jpg', '沙坪坝 双碑 汇景雅居 清水两室两厅 朝南 视野开阔', '汇景雅居  | 2室2厅 | 72.46平米 | 东 | 毛坯', '高楼层(共13层)暂无数据  -  烈士墓', '95万', '单价13111元/平米')
('https://image1.ljcdn.com/500000-inspection/db84736a-1de8-46de-8364-4ec1abc0863a.jpg.296x216.jpg', '此房满2年  楼层好  清水大两房', '金科天宸三街区  | 2室2厅 | 83.88平米 | 南 | 其他', '中楼层(共24层)2015年建塔楼  -  西永', '120万', '单价14307元/平米')
('https://image1.ljcdn.com/500000-inspection/b5e84c96-aecb-4525-bc9d-d0df28885682.jpg.296x216.jpg', '华宇温莎小镇正规两房带装修看房方便业主诚心出售。', '华宇温莎小镇  | 2室2厅 | 65平米 | 南 | 其他', '中楼层(共24层)2017年建塔楼  -  烈士墓', '95万', '单价14616元/平米')
('https://image1.ljcdn.com/500000-inspection/08fcd27a-8862-4a75-81d9-e04604716b48.jpg.296x216.jpg', '大学城协信西一期清水三房 中间楼层采光充足', '协信城立方西一期  | 3室2厅 | 82.64平米 | 南 | 毛坯', '低楼层(共26层)塔楼  -  大学城', '92万', '单价11133元/平米')
('https://image1.ljcdn.com/500000-inspection/b32eb46a-3ee9-485a-af33-d2b4fd7bc1d1.jpg.296x216.jpg', '中庭带入户花园，采光充足，看房子方便。', '富力城河畔里  | 3室2厅 | 110.02平米 | 南 | 毛坯 | 有电梯', '中楼层(共39层)2013年建塔楼  -  大学城', '138万', '单价12544元/平米')
('https://image1.ljcdn.com/500000-inspection/50a513d4-7858-476c-825d-9ff2c248a040.jpg.296x216.jpg', '地铁1号线沿线 阳光水城正规两房带装修 可直接入住。', '光华阳光水城一期  | 2室1厅 | 87.58平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2005年建塔楼  -  杨公桥', '128万', '单价14616元/平米')
('https://image1.ljcdn.com/500000-inspection/db7696ed-1dca-46d3-aca6-3e70a012f2ce.JPG.296x216.jpg', '东原ARC中央广场 1室0厅 60万', '东原ARC中央广场  | 1室0厅 | 34.68平米 | 西南 | 其他 | 有电梯', '高楼层(共32层)2012年建塔楼  -  小龙坎', '60万', '单价17302元/平米')
('https://image1.ljcdn.com/500000-inspection/f0d25a41-b6b1-46ee-84f9-eb3c1d382f5c.jpg.296x216.jpg', '融汇童话里 清水小三房 坐北朝南 朝向安静', '融汇温泉城童话里  | 3室2厅 | 84平米 | 南 | 毛坯 | 有电梯', '高楼层(共33层)2016年建塔楼  -  梨树湾', '135万', '单价16072元/平米')
('https://image1.ljcdn.com/500000-inspection/404e900f-4564-42cc-94d3-34d82f14016a.JPG.296x216.jpg', '欣阳广场 正规大五房 读沙小 住家装修 户型方正', '欣阳广场  | 5室1厅 | 155.12平米 | 东 | 其他 | 有电梯', '高楼层(共18层)2004年建塔楼  -  沙正街', '260万', '单价16762元/平米')
('https://image1.ljcdn.com/500000-inspection/a622f0c1-eb51-4690-827c-70012de3b39f.jpg.296x216.jpg', '九鼎名都 2室1厅 98万', '九鼎名都  | 2室1厅 | 63.55平米 | 东南 | 其他 | 有电梯', '中楼层(共31层)2006年建板塔结合  -  烈士墓', '98万', '单价15421元/平米')
('https://image1.ljcdn.com/500000-inspection/68f2f401-a5c2-4871-a16a-0f60e22f2224.jpg.296x216.jpg', '沙坪坝  世源大厦  正规两房', '世源大厦  | 2室2厅 | 89.3平米 | 南 | 简装', '高楼层(共27层)2006年建塔楼  -  渝碚路', '155万', '单价17358元/平米')
('https://image1.ljcdn.com/500000-inspection/7a4da895-6d90-4678-a8f1-570d4c804d71.jpg.296x216.jpg', '金科清水两房，位置安静楼层适中，离重一中近', '金科廊桥天都  | 2室2厅 | 74平米 | 东南 | 毛坯 | 有电梯', '中楼层(共34层)2012年建塔楼  -  大学城', '83万', '单价11217元/平米')
('https://image1.ljcdn.com/500000-inspection/e80d0239-5693-4ccb-956a-597ea72c65b7.jpg.296x216.jpg', '工人村 住家两房 品质装修 接受贷款 业主诚心出售', '上岛郦舍  | 2室2厅 | 84.42平米 | 东南 | 精装 | 有电梯', '中楼层(共29层)2005年建板塔结合  -  工人村', '125万', '单价14807元/平米')
('https://image1.ljcdn.com/500000-inspection/207efb67-9c26-4bd7-8533-5f7dfc8e13e5.jpg.296x216.jpg', '国富沙磁巷正规三房 看磁器口全景 视野开阔', '国富沙磁巷  | 3室2厅 | 79.23平米 | 南 | 其他', '高楼层(共46层)2017年建塔楼  -  磁器口', '125万', '单价15777元/平米')
('https://image1.ljcdn.com/500000-inspection/67177166-a31b-4d80-92ce-0d418a8f91ce.jpg.296x216.jpg', '鸥鹏泊雅湾，精装两房，业主诚心卖', '鸥鹏泊雅湾  | 2室2厅 | 86.23平米 | 南 | 精装 | 有电梯', '低楼层(共24层)2014年建塔楼  -  大学城', '105万', '单价12177元/平米')
('https://image1.ljcdn.com/500000-inspection/1c0f800b-88f6-486f-80fd-5b61fc68338c.jpg.296x216.jpg', '凤天大道金阳易城国际西南医院旁正规两室', '金阳易城国际  | 2室2厅 | 92平米 | 南 | 精装 | 有电梯', '中楼层(共34层)2008年建塔楼  -  凤天路', '142万', '单价15435元/平米')
('https://image1.ljcdn.com/500000-inspection/e2176475-f936-4c0c-a5bf-2f8717eb5762.jpg.296x216.jpg', '财信沙滨城市精装一室 朝向好 采光好 户型方正 拎包住', '财信沙滨城市  | 1室2厅 | 57.88平米 | 西南 | 精装 | 有电梯', '低楼层(共29层)2016年建板楼  -  沙滨路', '98万', '单价16932元/平米')
('https://image1.ljcdn.com/500000-inspection/c7ee73e4-c1e6-4277-89e1-27d512b14cbe.jpg.296x216.jpg', '大城小爱正规一房，住家安静采光好', '大城小爱  | 1室1厅 | 52.08平米 | 南 | 其他 | 有电梯', '高楼层(共34层)2010年建塔楼  -  石桥铺', '83万', '单价15938元/平米')
('https://image1.ljcdn.com/500000-inspection/a8366cc8-0c54-41e2-a5ea-6a982e9b4597.jpg.296x216.jpg', '宝嘉花与山装修三房，业主自住装修，满两年', '宝嘉花与山  | 3室2厅 | 99.56平米 | 北 | 精装 | 有电梯', '高楼层(共18层)2015年建塔楼  -  大学城', '123万', '单价12355元/平米')
('https://image1.ljcdn.com/500000-inspection/fc146414-d3fc-4887-94db-9c4cc560fc78.jpg.296x216.jpg', '雪梨澳乡小三房带装修业主诚心出售', '雪梨澳乡  | 3室1厅 | 69.57平米 | 南 | 其他 | 有电梯', '高楼层(共31层)2005年建板楼  -  工人村', '90万', '单价12937元/平米')
('https://image1.ljcdn.com/500000-inspection/7177618e-822a-4f37-9172-9efe95151dd4.jpg.296x216.jpg', '恒大未来城三期，精装二改三，家具家电齐全，拎包入住', '旭阳台北城敦美里  | 2室1厅 | 67平米 | 东 | 其他', '中楼层(共22层)暂无数据  -  大学城', '95万', '单价14180元/平米')
('https://image1.ljcdn.com/500000-inspection/a3b8afef-9730-4eb7-b696-4981107897f8.JPG.296x216.jpg', '汇景雅居正规三房，视野开阔，户型方正，可拎包入住。', '汇景雅居  | 3室2厅 | 98.83平米 | 东南 | 精装', '低楼层(共18层)暂无数据  -  烈士墓', '110万', '单价11131元/平米')
('https://image1.ljcdn.com/500000-inspection/e39d7525-f261-45ee-9708-9dc47967c39a.jpg.296x216.jpg', '磁器口 沙磁巷 清水四房 户型方正 楼层适中', '国富沙磁巷  | 4室2厅 | 119.96平米 | 东 | 其他 | 有电梯', '中楼层(共32层)2017年建塔楼  -  磁器口', '255万', '单价21258元/平米')
('https://image1.ljcdn.com/500000-inspection/d772722a-9152-400a-8dd1-a3f0ec78da4e.jpg.296x216.jpg', '大学城 富力城装修两房 业主诚心出售', '富力城蝶花岸E区  | 2室2厅 | 80.88平米 | 北 | 简装 | 有电梯', '低楼层(共22层)2008年建塔楼  -  大学城', '100万', '单价12364元/平米')
('https://image1.ljcdn.com/500000-inspection/5874c8fe-f048-4b16-9843-1daff3d5df1a.jpg.296x216.jpg', '沙坪坝西永微电园金科天宸三街区', '金科天宸三街区  | 3室2厅 | 95平米 | 南 | 毛坯', '高楼层(共30层)2015年建塔楼  -  西永', '132万', '单价13895元/平米')
('https://image1.ljcdn.com/500000-inspection/2973c506-980d-4f3b-8083-643059a969e1.JPG.296x216.jpg', '一线江景三房   带家具家电   视野开阔  诚心出售', '华宇秋水长天  | 3室2厅 | 132.26平米 | 南 | 简装 | 有电梯', '中楼层(共45层)2008年建塔楼  -  沙滨路', '215万', '单价16256元/平米')
('https://image1.ljcdn.com/500000-inspection/475a823d-29a9-4300-86d6-ea3d34537a02.jpg.296x216.jpg', '天娇名城一期跃层清水三房朝中庭看房方便', '天骄名城一期  | 3室2厅 | 72平米 | 南 | 毛坯 | 有电梯', '低楼层(共30层)2013年建塔楼  -  大学城', '90万', '单价12500元/平米')
('https://image1.ljcdn.com/500000-inspection/0755d841-280f-4fe6-b0e6-07aad9ee855f.jpg.296x216.jpg', '磁器口九鼎名都小两房 总价低 出行方便', '九鼎名都  | 2室1厅 | 42.38平米 | 东南 | 其他 | 有电梯', '高楼层(共18层)2006年建板塔结合  -  烈士墓', '58万', '单价13686元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploada3b8b036-95dd-494f-8b0f-4bf7d4262147.jpg.296x216.jpg', '恒大未来城敦化里 清水三室一卫 朝南 中高楼层', '旭阳台北城敦化里  | 3室2厅 | 94.44平米 | 南 | 毛坯 | 有电梯', '高楼层(共25层)2015年建塔楼  -  大学城', '130万', '单价13766元/平米')
('https://image1.ljcdn.com/500000-inspection/19090484-42ef-48a8-8a9d-8df89ce2191f.jpg.296x216.jpg', '首创光和城，临轻轨出行方便，配套齐全', '首创光和城  | 3室2厅 | 92平米 | 南 | 其他 | 有电梯', '高楼层(共26层)2013年建塔楼  -  西永', '130万', '单价14131元/平米')
('https://image1.ljcdn.com/500000-inspection/49bc9062-54e7-4629-8004-3e2839f7db2d.jpg.296x216.jpg', '龙湖睿城洋房，满五年，大露台大平层，龙湖品质。', '龙湖睿城  | 3室2厅 | 133.93平米 | 南 | 精装 | 有电梯', '中楼层(共6层)2008年建板楼  -  大学城', '198万', '单价14784元/平米')
('https://image1.ljcdn.com/500000-inspection/96c69e04-8a8f-4796-862a-9264622bea35.jpg.296x216.jpg', '大学城 金科廊桥天都 住家装修三房 位置安静。', '金科廊桥天都  | 3室2厅 | 94平米 | 东南 | 其他 | 有电梯', '高楼层(共34层)2012年建塔楼  -  大学城', '125万', '单价13298元/平米')
('https://image1.ljcdn.com/500000-inspection/da0d3307-2876-4331-b8a8-fda14ba3c56d.jpg.296x216.jpg', '石桥铺 南方新城西苑 正规一房 带大阳台 保养好', '南方新城西苑  | 1室1厅 | 54.69平米 | 西 | 精装 | 有电梯', '中楼层(共11层)2007年建塔楼  -  石桥铺', '80万', '单价14628元/平米')
('https://image1.ljcdn.com/500000-inspection/f24bfc7b-fd49-49a8-b847-f897dedde9b6.jpg.296x216.jpg', '大学城鸥鹏博雅湾装修两室两厅业主诚心卖', '鸥鹏泊雅湾  | 2室2厅 | 75平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2015年建塔楼  -  大学城', '88万', '单价11734元/平米')
('https://image1.ljcdn.com/500000-inspection/f5ff393d-114e-4606-befc-dffd8fdcf651.jpg.296x216.jpg', '金科廊桥水乡四组团住家装修两房', '金科廊桥水乡四组团  | 2室2厅 | 73平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2014年建塔楼  -  大学城', '86.1万', '单价11795元/平米')
('https://image1.ljcdn.com/500000-inspection/b85b0311-1e40-4520-961b-c3c57eb533b3.jpg.296x216.jpg', '金科廊桥天都 内天都 清水2改3户型', '金科廊桥天都  | 3室2厅 | 82平米 | 东北 | 毛坯 | 有电梯', '低楼层(共34层)2012年建塔楼  -  大学城', '105万', '单价12805元/平米')
('https://image1.ljcdn.com/500000-inspection/8c581ca2-d0fc-4b28-a34d-1b68d9031b9a.jpg.296x216.jpg', '沙坪坝烈士墓金悦城小两房业主诚心出售', '金悦城  | 2室1厅 | 42.23平米 | 西 | 简装 | 有电梯', '中楼层(共32层)2010年建塔楼  -  烈士墓', '72万', '单价17050元/平米')
('https://image1.ljcdn.com/500000-inspection/617bd3cf-a877-441e-b08a-fb093019325d.jpg.296x216.jpg', '沙坪坝沙滨路华宇金沙别馆正小两房业主诚心出售', '金沙别馆  | 2室1厅 | 70.02平米 | 北 | 简装 | 有电梯', '中楼层(共33层)2008年建板塔结合  -  沙滨路', '94万', '单价13425元/平米')
('https://image1.ljcdn.com/500000-inspection/e4f2f4db-ae99-479b-adac-2d1f11e9bbf6.jpg.296x216.jpg', '杨公桥 林泉雅舍 住家装修 正规两房 视野开阔', '华宇林泉雅舍  | 2室2厅 | 86平米 | 东 | 其他 | 有电梯', '高楼层(共33层)2006年建板楼  -  杨公桥', '116万', '单价13489元/平米')
('https://image1.ljcdn.com/500000-inspection/790d415e-ee0c-4f0d-ba0b-4f53a05e5699.jpg.296x216.jpg', '大学城书香溪墅 清水两房 小高层 卧室带阳台', '书香溪墅  | 2室2厅 | 68.28平米 | 南 | 毛坯', '高楼层(共8层)2014年建塔楼  -  大学城', '80万', '单价11717元/平米')
('https://image1.ljcdn.com/500000-inspection/8a360837-43a6-40ef-a066-81c280832099.jpg.296x216.jpg', '金沙港湾二改三房带储物间实用面积大精装修拧包入住', '金沙港湾  | 2室2厅 | 107.5平米 | 北 | 其他 | 有电梯', '低楼层(共34层)2003年建塔楼  -  沙滨路', '125万', '单价11628元/平米')
('https://image1.ljcdn.com/500000-inspection/9c7959ab-da96-4847-a9cd-ef9d47c8cb97.JPG.296x216.jpg', '诺丁阳光两房带书房 住家精装 环境优美  居家舒适', '诺丁阳光  | 1室1厅 | 42.92平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2009年建塔楼  -  小龙坎', '71万', '单价16543元/平米')
('https://image1.ljcdn.com/500000-inspection/9bed202c-76fc-461a-8e71-15a9ebe15cb1.jpg.296x216.jpg', '金科天宸七街区三房清水   位置安静   洋房小区', '金科天宸七街区  | 3室2厅 | 77.4平米 | 西 | 毛坯', '中楼层(共11层)2015年建塔楼  -  西永', '111万', '单价14342元/平米')
('https://image1.ljcdn.com/500000-inspection/136052db-299f-4bdb-9020-ab75b10f12cd.jpg.296x216.jpg', '凤天路 升伟新时空 正规一室一厅可改两房 楼下轻轨站', '升伟新时空  | 1室1厅 | 54平米 | 南 | 简装 | 有电梯', '低楼层(共33层)2004年建塔楼  -  凤天路', '77万', '单价14260元/平米')
('https://image1.ljcdn.com/500000-inspection/0ddd6120-3f00-403b-819f-9fc373327493.jpg.296x216.jpg', '大学城商圈 金科廊桥水乡 洋房社区 采光充足视野开阔', '金科廊桥水乡D区  | 4室2厅 | 138平米 | 北 | 其他 | 有电梯', '高楼层(共11层)2011年建板楼  -  大学城', '160万', '单价11595元/平米')
('https://image1.ljcdn.com/500000-inspection/e4b8da45-ee43-4f9b-8707-b60a4331aee4.jpg.296x216.jpg', '金科天宸二街区精装修两房业主诚心出售', '金科天宸二街区  | 2室2厅 | 75.89平米 | 北 | 其他 | 有电梯', '高楼层(共18层)2015年建塔楼  -  西永', '115万', '单价15154元/平米')
('https://image1.ljcdn.com/500000-inspection/9594b768-42eb-4a7b-9feb-2de27dc0974c.jpg.296x216.jpg', '富州新城D街区两房双卫可改小三房背靠万达', '富州新城D街区  | 3室2厅 | 90.02平米 | 西南 | 其他 | 有电梯', '低楼层(共33层)2015年建塔楼  -  石桥铺', '136万', '单价15108元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload99d6aba3-e08c-487d-9234-d13f5639c098.jpg.296x216.jpg', '国富沙磁巷清水两房带院馆 临江看景 别具风情', '国富沙磁巷  | 3室2厅 | 94.29平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2017年建塔楼  -  磁器口', '170万', '单价18030元/平米')
('https://image1.ljcdn.com/500000-inspection/344c2bc0-ac66-4614-9161-635b8931b719.JPG.296x216.jpg', '一线江景+清水三房+满二+随心装修+无遮挡+随时看房', '首创城  | 3室2厅 | 122平米 | 南 | 毛坯', '高楼层(共33层)2017年建塔楼  -  烈士墓', '170万', '单价13935元/平米')
('https://image1.ljcdn.com/500000-inspection/2387fb61-6a05-4773-a0b4-75252618d0e1.jpg.296x216.jpg', '阳光水城正规三房两卫 客厅带露台 户型方正 住家装修', '光华阳光水城二期  | 3室2厅 | 113.2平米 | 南 | 简装 | 有电梯', '中楼层(共34层)2007年建塔楼  -  杨公桥', '155万', '单价13693元/平米')
('https://image1.ljcdn.com/500000-inspection/10fad24b-3e9e-4bc6-a637-a17a6fe32281.jpg.296x216.jpg', '金沙时代北苑正规三房+阳台+精装拎包入住+端头采光好', '华宇金沙时代北苑  | 3室2厅 | 88平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2012年建塔楼  -  沙滨路', '158万', '单价17955元/平米')
('https://image1.ljcdn.com/500000-inspection/68ca3803-44cf-4e27-a789-e91522ce95a3.jpg.296x216.jpg', '两房带书房 中间楼层采光好 视野开阔 位置安静 诚心卖', '恒大优活城  | 3室2厅 | 94.6平米 | 东 | 其他', '高楼层(共27层)2015年建板塔结合  -  西永', '122万', '单价12897元/平米')
('https://image1.ljcdn.com/500000-inspection/b745d237-0ca6-4801-a1f7-d7b43786ec31.jpg.296x216.jpg', '恒大未来城清水一房出售 位置安静 梯户配置高', '恒大未来城一期  | 1室1厅 | 53平米 | 南 | 毛坯 | 有电梯', '低楼层(共16层)2013年建塔楼  -  大学城', '60万', '单价11321元/平米')
('https://image1.ljcdn.com/500000-inspection/ff538e26-05e5-46bf-b7be-26031efbeb4a.jpg.296x216.jpg', '西永微电园 首创光和城 清水小两室', '首创光和城  | 2室2厅 | 64.32平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2017年建板楼  -  西永', '90万', '单价13993元/平米')
('https://image1.ljcdn.com/500000-inspection/1a451559-550e-4f3e-889a-044538354a49.JPG.296x216.jpg', '清水，一人在证，朝重大安静不吵，采光充足。', '兴亚沙滨国际  | 1室0厅 | 39.21平米 | 西南 | 毛坯 | 有电梯', '中楼层(共21层)2017年建塔楼  -  沙滨路', '60万', '单价15303元/平米')
('https://image1.ljcdn.com/500000-inspection/ede764e9-b258-4800-91fd-7ff4a577d606.jpg.296x216.jpg', '清水四房 户型方正 采光充足 配套成熟 安心出售', '恒大未来城一期  | 4室2厅 | 135平米 | 东南 南 | 其他 | 有电梯', '低楼层(共18层)2013年建板楼  -  大学城', '150万', '单价11112元/平米')
('https://image1.ljcdn.com/500000-inspection/d764417e-a66a-4c9d-9e5d-a4b4fc1d037d.jpg.296x216.jpg', '西永微电园龙湖拉特芳斯洋房跃层，业主诚心出售', '龙湖拉特芳斯  | 2室1厅 | 112.33平米 | 北 | 其他 | 有电梯', '中楼层(共11层)2014年建板楼  -  西永', '189万', '单价16826元/平米')
('https://image1.ljcdn.com/500000-inspection/909076d0-8448-46a2-9a85-7a04348ab269.jpg.296x216.jpg', '金科廊桥水乡E区3房一卫，带车位出售', '金科廊桥水乡E区  | 3室2厅 | 97.08平米 | 西南 | 毛坯 | 有电梯', '高楼层(共18层)2011年建板楼  -  大学城', '125万', '单价12876元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload146711a2-ba9c-4e08-8792-89812c06a5db.JPG.296x216.jpg', '沙坪坝石井坡俊峰香格里拉四层叠拼', '俊峰香格里拉  | 4室2厅 | 163.22平米 | 东南 | 其他 | 有电梯', '低楼层(共6层)2016年建板楼  -  烈士墓', '330万', '单价20219元/平米')
('https://image1.ljcdn.com/500000-inspection/8e1ccbca-3eb4-4002-8392-d87af1e83914.jpg.296x216.jpg', '石桥铺，正规的三房带书房，带入户花园，格局方正。', '南方新城鑫苑  | 4室2厅 | 153.66平米 | 东南 | 简装 | 有电梯', '中楼层(共17层)2005年建板楼  -  石桥铺', '165万', '单价10738元/平米')
('https://image1.ljcdn.com/500000-inspection/885afbaa-dab6-40a4-ba4f-fa9a84bbb780.jpg.296x216.jpg', '西南医院旁 金阳易城国际住家三房带家电家具 户型方正', '金阳易城国际  | 3室2厅 | 83平米 | 西北 | 精装 | 有电梯', '中楼层(共34层)2008年建塔楼  -  凤天路', '132万', '单价15904元/平米')
('https://image1.ljcdn.com/500000-inspection/68ef143b-c2d8-44f4-8545-d9f5a956793f.jpg.296x216.jpg', '九鼎名都 装修两房 住家安静 朝南户型 采光充足', '九鼎名都  | 2室2厅 | 70.77平米 | 南 | 精装 | 有电梯', '中楼层(共21层)2013年建板塔结合  -  烈士墓', '106万', '单价14979元/平米')
('https://image1.ljcdn.com/500000-inspection/046dee06-2af1-449b-9143-1dd81406e384.jpg.296x216.jpg', '大学城 龙湖花漫庭 清水两房 可改三房 中楼层', '龙湖花漫庭  | 2室2厅 | 95.15平米 | 西 | 毛坯 | 有电梯', '中楼层(共18层)2013年建塔楼  -  大学城', '120万', '单价12612元/平米')
('https://image1.ljcdn.com/500000-inspection/6e50cb1e-9522-4f47-9757-0ccf8c06a5e9.jpg.296x216.jpg', '大学城富力城春天里  装修1室2厅  视野开阔无遮挡', '富力城春天里B区  | 1室2厅 | 67平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)2010年建板楼  -  大学城', '75万', '单价11195元/平米')
('https://image1.ljcdn.com/500000-inspection/b2f9d7e1-b945-4a25-b283-122c84c68025.jpg.296x216.jpg', '正规的2房带院馆，客厅是直的，间间房子都采', '华宇金沙时代南苑  | 3室2厅 | 74.49平米 | 北 | 其他 | 有电梯', '低楼层(共33层)2012年建塔楼  -  沙滨路', '132万', '单价17721元/平米')
('https://image1.ljcdn.com/500000-inspection/b373e26f-c615-4210-884e-06710a5e0e1e.jpg.296x216.jpg', '富力城A区 装修1室带家电出售！', '富力城瀚湖A区  | 1室1厅 | 69.24平米 | 南 | 简装 | 有电梯', '低楼层(共32层)2009年建板楼  -  大学城', '77万', '单价11121元/平米')
