('https://image1.ljcdn.com/440300-inspection/test-f088132f-8e86-4064-8c29-f2b6b6e653ea.png.296x216.jpg', '倚山花园三期 3室1厅 460万', '倚山花园三期  | 3室1厅 | 89.06平米 | 东北 | 其他 | 有电梯', '低楼层(共42层)2015年建板塔结合  -  沙头角', '460万', '单价51651元/平米')
('https://image1.ljcdn.com/440300-inspection/68a32d40-78b7-4451-ba79-d25a38ea7e8c.jpg.296x216.jpg', '福苑 1室0厅 103万', '福苑  | 1室0厅 | 26.16平米 | 南 | 其他 | 有电梯', '中楼层(共19层)2001年建板塔结合  -  沙头角', '103万', '单价39374元/平米')
('https://image1.ljcdn.com/440300-inspection/50c11c4e-8c24-4693-b3e0-e3be6fbd428e.jpg.296x216.jpg', '金山碧海花园6房 毛坯 一手业主 满五年', '金山碧海花园  | 3室2厅 | 135平米 | 东 | 毛坯 | 有电梯', '中楼层(共17层)2009年建板塔结合  -  盐田港', '500万', '单价37038元/平米')
('https://image1.ljcdn.com/440300-inspection/dcd19f62-9f74-42ed-a2d5-ba6bf57e9238.jpg.296x216.jpg', '东埔海景花园二期 3室2厅 570万', '东埔海景花园二期  | 3室2厅 | 101平米 | 西北 | 其他 | 有电梯', '低楼层(共16层)2003年建板塔结合  -  沙头角', '570万', '单价56436元/平米')
('https://image1.ljcdn.com/440300-inspection/7a3f5e63-eb7f-49f5-9858-3d669d618e34.jpg.296x216.jpg', '华逸园 1室1厅 155万', '华逸园  | 1室1厅 | 33.7平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2003年建板塔结合  -  沙头角', '155万', '单价45995元/平米')
('https://image1.ljcdn.com/440300-inspection/7e561eee-c010-40d3-91cb-fda89b6ecbae.jpg.296x216.jpg', '中海半山溪谷花园 2室1厅 325万', '中海半山溪谷花园  | 2室1厅 | 73.22平米 | 南 北 | 其他 | 有电梯', '高楼层(共9层)2007年建板塔结合  -  盐田港', '325万', '单价44387元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload94d0b470-9d79-40c6-92f8-5f99305c91a4.jpg.296x216.jpg', '万科东海岸一期，南向正两房，户型方正实用，红本', '万科东海岸  | 2室2厅 | 79.01平米 | 西南 | 简装 | 有电梯', '中楼层(共11层)2004年建板塔结合  -  梅沙', '355万', '单价44932元/平米')
('https://image1.ljcdn.com/440300-inspection/bc7578c6-0f8d-49d9-9251-da7671aa2585.jpg.296x216.jpg', '中海半山溪谷花园 2室2厅 340万', '中海半山溪谷花园  | 2室2厅 | 79.03平米 | 东 西 | 其他 | 无电梯', '中楼层(共6层)2008年建板塔结合  -  盐田港', '340万', '单价43022元/平米')
('https://image1.ljcdn.com/440300-inspection/test-30570c5c-85ac-4a6a-ba2f-2032e308cc52.png.296x216.jpg', '御景翠峰 少有四房两卫 户型方正 高赠送 新装修未入住', '合泰御景翠峰  | 4室1厅 | 89.25平米 | 东 | 其他', '低楼层(共36层)2016年建板塔结合  -  沙头角', '560万', '单价62746元/平米')
('https://image1.ljcdn.com/440300-inspection/b9162f1a-cf8f-458c-b1cb-3e2e6ad977e6.jpg.296x216.jpg', '东部翠海轩 步行500米到地铁口 满2年费用低小高层花园', '东部翠海轩  | 2室2厅 | 61.73平米 | 东南 | 其他 | 有电梯', '低楼层(共12层)2007年建板塔结合  -  沙头角', '275万', '单价44549元/平米')
('https://image1.ljcdn.com/440300-inspection/c8ae607d-49aa-4bca-871a-1024ac763248.JPG.296x216.jpg', '东海丽景花园，三房二厅，花园式生活区。', '东海丽景花园  | 3室2厅 | 98.23平米 | 东北 | 简装 | 无电梯', '低楼层(共7层)2003年建板塔结合  -  盐田港', '320万', '单价32577元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2be5535b-9ef0-42cf-a141-6ab7ef7dd4c5.png.296x216.jpg', '梧桐春晓花园 4室1厅 460万', '梧桐春晓花园  | 4室1厅 | 88.93平米 | 南 | 其他 | 有电梯', '高楼层(共16层)2015年建板塔结合  -  盐田港', '460万', '单价51727元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c8283c8a-9ce0-45f5-a812-f024b2878d6a.png.296x216.jpg', '碧桐湾  关口物业  业主诚心出售  看房方便', '碧桐湾  | 1室0厅 | 30.9平米 | 东 | 其他 | 有电梯', '低楼层(共31层)2004年建板塔结合  -  沙头角', '142万', '单价45955元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadcaab1ebc-9694-44d0-a0f6-2957e287ba7e.jpg.296x216.jpg', '大型花园社区  朝南向 看海景  价格低', '倚山花园三期  | 2室1厅 | 89.49平米 | 南 | 其他 | 有电梯', '低楼层(共42层)2015年建板塔结合  -  沙头角', '410万', '单价45816元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a83f63e7-783a-4d11-932f-53b5321a4be2.png.296x216.jpg', '花样年花港家园 1室1厅 165万', '花样年花港家园  | 1室1厅 | 42.74平米 | 东北 | 其他 | 有电梯', '低楼层(共33层)2008年建塔楼  -  盐田港', '165万', '单价38606元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e33a856f-eda3-4f43-bbb0-a245e58bd6ee.png.296x216.jpg', '港城蓝山雅园 2室1厅 325万', '港城蓝山雅园  | 2室1厅 | 65.42平米 | 西北 | 其他', '高楼层(共32层)2016年建板塔结合  -  盐田港', '325万', '单价49679元/平米')
('https://image1.ljcdn.com/440300-inspection/ab3fd5f4-2db6-46fd-8e6b-948329912b7e.jpg.296x216.jpg', '碧桐海苑 1室1厅 205万', '碧桐海苑  | 1室1厅 | 40.49平米 | 东 | 其他 | 有电梯', '低楼层(共32层)2005年建板塔结合  -  沙头角', '205万', '单价50630元/平米')
('https://image1.ljcdn.com/440300-inspection/test-35e00a4c-c83d-42b4-93be-6b56345fccb8.png.296x216.jpg', '蓝田壹站 隧道口位置  一房已改2房  居家', '蓝田壹站  | 2室1厅 | 36平米 | 东 | 其他 | 有电梯', '中楼层(共19层)2002年建板塔结合  -  沙头角', '155万', '单价43056元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload07b6cf71-208a-48b0-bbec-1f88036e29b5.jpg.296x216.jpg', '东部阳光  三房精装修 朝南看花园 红本满五', '东部阳光  | 3室1厅 | 88.29平米 | 东南 西北 | 其他 | 有电梯', '中楼层(共12层)2001年建板塔结合  -  沙头角', '400万', '单价45306元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c30a54ff-27bf-49b1-9ec8-10078d000457.png.296x216.jpg', '东部阳光 3室2厅 430万', '东部阳光  | 3室2厅 | 89平米 | 西南 | 其他 | 有电梯', '低楼层(共12层)2000年建板塔结合  -  沙头角', '430万', '单价48315元/平米')
('https://image1.ljcdn.com/440300-inspection/test-cc502967-bac5-491b-9fa4-6a0ba84025d7.png.296x216.jpg', '中海半山溪谷花园 3室1厅 370万', '中海半山溪谷花园  | 3室1厅 | 88.72平米 | 南 北 | 其他 | 有电梯', '中楼层(共8层)2008年建板塔结合  -  盐田港', '370万', '单价41705元/平米')
('https://image1.ljcdn.com/440300-inspection/e08c44a3-c61a-4a50-8cb7-1c48058cd854.jpg.296x216.jpg', '浩海明珠 2室1厅 222万', '浩海明珠  | 2室1厅 | 51.16平米 | 东南 | 其他 | 有电梯', '高楼层(共18层)2015年建塔楼  -  盐田港', '222万', '单价43394元/平米')
('https://image1.ljcdn.com/440300-inspection/c66b7106-0c02-4e1b-a4c4-088b4efd7ab1.jpg.296x216.jpg', '满二 红本在手 诚心放卖 看房方便有钥匙', '昊海君悦  | 3室1厅 | 56.17平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2013年建板塔结合  -  沙头角', '220万', '单价39167元/平米')
('https://image1.ljcdn.com/440300-inspection/6d3b7894-8503-4b81-b26d-94eacfa24faa.jpg.296x216.jpg', '鹏广达山海四季城 4室1厅 495万', '鹏广达山海四季城  | 4室1厅 | 88.92平米 | 南 | 其他', '中楼层(共40层)2016年建塔楼  -  盐田港', '495万', '单价55669元/平米')
('https://image1.ljcdn.com/440300-inspection/635aa5da-86a1-4dec-b2f4-2607158c00f7.jpg.296x216.jpg', '蓝田壹站 精装1房 朝南 价格实惠 换房急售', '蓝田壹站  | 1室0厅 | 18.86平米 | 北 | 简装 | 有电梯', '高楼层(共19层)2003年建板塔结合  -  沙头角', '92万', '单价48781元/平米')
('https://image1.ljcdn.com/440300-inspection/5a2bcdf3-4a96-4572-9a1e-fdbd3a76595b.jpg.296x216.jpg', '合泰御景翠峰 4室2厅 580万', '合泰御景翠峰  | 4室2厅 | 89.53平米 | 南 | 其他', '低楼层(共36层)2016年建板塔结合  -  沙头角', '580万', '单价64783元/平米')
('https://image1.ljcdn.com/440300-inspection/5e426a57-98f7-4a26-a69a-2ba80a86d145.jpg.296x216.jpg', '佳兆业盐田城市广场 3室2厅 467万', '佳兆业盐田城市广场  | 3室2厅 | 105.32平米 | 南 | 其他', '高楼层(共30层)2016年建塔楼  -  盐田港', '467万', '单价44342元/平米')
('https://image1.ljcdn.com/440300-inspection/238353b2-b83f-4190-b2ce-4d8a1ce094f7.jpg.296x216.jpg', '南方明珠花园A区 3室1厅 310万', '南方明珠花园A区  | 3室1厅 | 99.5平米 | 西南 | 其他 | 无电梯', '中楼层(共8层)1999年建板塔结合  -  盐田港', '310万', '单价31156元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload5aaca309-a78b-4cb7-9e0d-7b07b5fc6c4c.jpg.296x216.jpg', '此房现在业主自住，保养很好，可以直接领包入住', '蓝田壹站  | 1室1厅 | 35.6平米 | 北 | 其他 | 有电梯', '高楼层(共19层)2003年建板塔结合  -  沙头角', '168万', '单价47192元/平米')
('https://image1.ljcdn.com/440300-inspection/test-08d28ccd-b37c-4a11-8f1d-f5d128e1978a.png.296x216.jpg', '浩海明珠 全新毛坯 红本满两年 空置专卖 有匙即看', '浩海明珠  | 3室1厅 | 69.07平米 | 东南 | 其他 | 有电梯', '中楼层(共19层)2015年建塔楼  -  盐田港', '301万', '单价43579元/平米')
('https://image1.ljcdn.com/440300-inspection/b20f96dc-d9c9-41cd-8666-af264d335a07.jpg.296x216.jpg', '浩海明珠 3室2厅 340万', '浩海明珠  | 3室2厅 | 80.52平米 | 东南 | 其他 | 有电梯', '中楼层(共19层)2015年建塔楼  -  盐田港', '340万', '单价42226元/平米')
('https://image1.ljcdn.com/440300-inspection/test-160aecc1-b32d-4ed8-a8d2-92075d5f4e06.png.296x216.jpg', '海山道1号 2室1厅 330万', '海山道1号  | 2室1厅 | 62.24平米 | 东北 | 其他 | 有电梯', '高楼层(共32层)2011年建塔楼  -  沙头角', '330万', '单价53021元/平米')
('https://image1.ljcdn.com/440300-inspection/8009f3a6-92f2-4285-a4bf-33b710e1a75d.jpg.296x216.jpg', '倚山花园三期 满2年精装自住看海景山景 客厅拓展多6平', '倚山花园三期  | 2室2厅 | 81.15平米 | 东 | 其他 | 有电梯', '高楼层(共30层)2015年建板塔结合  -  沙头角', '415万', '单价51140元/平米')
('https://image1.ljcdn.com/440300-inspection/1b4cec3e-58d1-4bf4-9200-12b2fc141895.jpg.296x216.jpg', '三环宿舍 位置好交通便利 满2年红本在手', '三环宿舍  | 1室0厅 | 48.32平米 | 南 | 其他 | 无电梯', '中楼层(共8层)1992年建板塔结合  -  沙头角', '180万', '单价37252元/平米')
('https://image1.ljcdn.com/440300-inspection/931be67e-53c9-4aa5-89d1-84f0316593d7.jpg.296x216.jpg', '东部阳光大社区 正规三房 朝南采光好 安静舒适', '东部阳光  | 3室1厅 | 80.37平米 | 东南 | 其他 | 有电梯', '高楼层(共11层)2001年建板塔结合  -  沙头角', '320万', '单价39816元/平米')
('https://image1.ljcdn.com/440300-inspection/3332ff96-2aa2-454d-8588-a0a5674cce1e.jpg.296x216.jpg', '东部翠海轩 2室2厅 275万', '东部翠海轩  | 2室2厅 | 56.67平米 | 东南 | 其他 | 有电梯', '高楼层(共12层)2007年建板塔结合  -  沙头角', '275万', '单价48527元/平米')
('https://image1.ljcdn.com/440300-inspection/e9a6014c-6e9d-4938-a694-df622dacd4ad.jpg.296x216.jpg', '山海梧桐 1室0厅 150万', '山海梧桐  | 1室0厅 | 28.86平米 | 南 北 | 其他', '高楼层(共7层)1992年建板塔结合  -  沙头角', '150万', '单价51976元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d0445b63-7333-4214-8042-d7572ae177b4.png.296x216.jpg', '碧桐海苑 3室1厅 450万', '碧桐海苑  | 3室1厅 | 87.91平米 | 西北 | 其他 | 有电梯', '中楼层(共32层)2005年建板塔结合  -  沙头角', '450万', '单价51189元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/7f2eb4d5-edaf-42a8-a748-2112953641ae.png.280x210.jpg', '金港盛世华庭 1室1厅 200万', '金港盛世华庭  | 1室1厅 | 40.44平米 | 东南 | 其他 | 有电梯', '中楼层(共27层)2006年建板塔结合  -  盐田港', '200万', '单价49456元/平米')
('https://image1.ljcdn.com/440300-inspection/test-de25634f-f46b-4e2d-82db-c903a5a526d2.png.296x216.jpg', '翠堤雅居，精装4房，满5年，东南向，看海景。', '翠堤雅居  | 4室2厅 | 168.95平米 | 南 北 | 精装', '中楼层(共8层)2002年建板塔结合  -  沙头角', '1180万', '单价69844元/平米')
('https://image1.ljcdn.com/440300-inspection/9d453d8f-e9c7-43d7-b9fc-dd3581771e4e.jpg.296x216.jpg', '碧桐海苑 2室1厅 275万', '碧桐海苑  | 2室1厅 | 65.69平米 | 北 | 其他 | 有电梯', '中楼层(共32层)2005年建板塔结合  -  沙头角', '275万', '单价41864元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadc25337ba-e454-44bf-98cc-237b1267fb7f.jpg.296x216.jpg', '东和海韵园 3室2厅 1230万', '东和海韵园  | 3室2厅 | 186.86平米 | 南 | 精装', '低楼层(共2层)2004年建暂无数据  -  沙头角', '1230万', '单价65825元/平米')
('https://image1.ljcdn.com/440300-inspection/e82eb170-fbf3-46ea-a8dd-7ce59e267cf1.JPG.296x216.jpg', '金山碧海花园 复式3房 毛坯 满两年', '金山碧海花园  | 2室3厅 | 89.62平米 | 东南 | 其他 | 有电梯', '低楼层(共16层)2009年建板塔结合  -  盐田港', '385万', '单价42960元/平米')
('https://image1.ljcdn.com/440300-inspection/368c4073-39bc-4d64-846a-3c6ed7df0658.jpg.296x216.jpg', '桐林花园精装5房 带大露台 红本在手花园社区', '桐林半山花园  | 5室3厅 | 209.56平米 | 南 | 其他 | 有电梯', '低楼层(共9层)2007年建板塔结合  -  沙头角', '1400万', '单价66807元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a5926ac3-441b-45cf-84b7-2311c9eb61a5.png.296x216.jpg', '东港印象二期精装修南向，带双阳台，满两年有钥匙。', '东港印象二期  | 3室2厅 | 91.05平米 | 南 | 其他 | 有电梯', '高楼层(共31层)2011年建板塔结合  -  盐田港', '345万', '单价37892元/平米')
('https://image1.ljcdn.com/440300-inspection/b360ae59-4e47-42f3-ade0-7c80d2a7ab6a.jpg.296x216.jpg', '优品艺墅 1室1厅 246万', '优品艺墅  | 1室1厅 | 61.45平米 | 南 | 其他', '中楼层(共8层)2007年建暂无数据  -  梅沙', '246万', '单价40033元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploade2dd661a-850c-4d16-8236-0760cdf53bf8.jpg.296x216.jpg', '诗宁附楼满两年带新装修看房方便有钥匙', '诗宁附楼  | 4室2厅 | 95.52平米 | 东北 | 其他 | 无电梯', '高楼层(共7层)1992年建板塔结合  -  沙头角', '360万', '单价37689元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadfa4e3330-faf7-4fc5-861f-a3edb742455f.jpg.296x216.jpg', '东和大厦 3室2厅 335万', '东和大厦  | 3室2厅 | 90.6平米 | 东北 | 其他 | 有电梯', '中楼层(共32层)2000年建板塔结合  -  沙头角', '335万', '单价36976元/平米')
('https://image1.ljcdn.com/440300-inspection/test-50cf709b-48c8-498a-8c02-beb674ddb6d0.png.296x216.jpg', '东埔海景花园三期 4室2厅 1350万', '东埔海景花园三期  | 4室2厅 | 191.96平米 | 东南 | 其他 | 有电梯', '中楼层(共17层)2006年建板塔结合  -  沙头角', '1350万', '单价70328元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2534a187-3a7c-4582-ae85-fce722f1249d.png.296x216.jpg', '花样年花港家园 1室1厅 145万', '花样年花港家园  | 1室1厅 | 42.74平米 | 东北 | 其他 | 有电梯', '高楼层(共33层)2008年建塔楼  -  盐田港', '145万', '单价33927元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/1f01b080-5e1c-4c29-ba08-350f077ea3d2.png.280x210.jpg', '海滨假日 2室1厅 200万', '海滨假日  | 2室1厅 | 33.19平米 | 西北 | 其他 | 有电梯', '中楼层(共19层)2008年建板塔结合  -  盐田港', '200万', '单价60260元/平米')
('https://image1.ljcdn.com/440300-inspection/test-362544ce-3599-480c-9dfe-23126bbadf6e.png.296x216.jpg', '壹海城玺湾 3室2厅 725万', '壹海城玺湾  | 3室2厅 | 154.46平米 | 南 | 其他', '低楼层(共36层)2016年建板塔结合  -  沙头角', '725万', '单价46938元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadc4fe2e88-f0ce-45e2-bf46-05b12497afd4.jpg.296x216.jpg', '东海丽景花园 1室0厅 116万', '东海丽景花园  | 1室0厅 | 29.84平米 | 南 | 其他 | 有电梯', '中楼层(共25层)2006年建板塔结合  -  盐田港', '116万', '单价38874元/平米')
('https://image1.ljcdn.com/440300-inspection/fdd4aa21-a330-44b8-be83-1cf37b65aaa6.jpg.296x216.jpg', '东港印象复式精装修业主自住三房', '东港印象  | 4室2厅 | 88.22平米 | 南 | 其他 | 有电梯', '中楼层(共14层)2012年建塔楼  -  盐田港', '530万', '单价60078元/平米')
('https://image1.ljcdn.com/440300-inspection/ceab6542-6cf4-41d0-94fb-1b17e4021691.jpg.296x216.jpg', '昊海君悦，商务公寓 交通便利 酒店式管理', '昊海君悦  | 2室2厅 | 48.01平米 | 北 | 其他 | 有电梯', '低楼层(共32层)2013年建板塔结合  -  沙头角', '255万', '单价53114元/平米')
('https://image1.ljcdn.com/440300-inspection/92fc8de6-6dd5-4095-8aac-20a16f1de86a.jpg.296x216.jpg', '金水湾 高楼层一房可改两房 装修保养好', '金水湾御园  | 1室1厅 | 48.26平米 | 南 | 精装 | 有电梯', '高楼层(共23层)2008年建塔楼  -  盐田港', '200万', '单价41443元/平米')
('https://image1.ljcdn.com/440300-inspection/test-62f2c586-d247-440e-8c60-084071d42020.png.296x216.jpg', '上东湾 2室1厅 280万', '上东湾  | 2室1厅 | 43.66平米 | 西南 | 其他 | 有电梯', '高楼层(共32层)2012年建板塔结合  -  沙头角', '280万', '单价64132元/平米')
('https://image1.ljcdn.com/440300-inspection/aa0dc586-f89a-4dd6-86b6-577030fee268.jpg.296x216.jpg', '倚山花园三期 东南朝向看海景 带装修三房 花园大社区', '倚山花园三期  | 3室2厅 | 89.44平米 | 东南 | 其他 | 有电梯', '中楼层(共42层)2015年建板塔结合  -  沙头角', '628万', '单价70215元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload939e065b-07c4-478c-b17c-11fefc984edf.jpg.296x216.jpg', '大型花园社区  西南看山看海   高层采光好', '倚山花园三期  | 2室1厅 | 89.48平米 | 西南 | 其他 | 有电梯', '中楼层(共42层)2015年建板塔结合  -  沙头角', '400万', '单价44703元/平米')
('https://image1.ljcdn.com/440300-inspection/c2b43b82-2cb3-4bd8-a915-22cff66376e3.jpg.296x216.jpg', '关口物业，精装大三房双卫，满两年地段优越。', '中信海滨花园  | 3室2厅 | 114.12平米 | 东 | 其他 | 有电梯', '低楼层(共28层)1995年建板塔结合  -  沙头角', '368万', '单价32247元/平米')
('https://image1.ljcdn.com/440300-inspection/ef612c48-e778-407d-b39d-f2ca1371e012.jpg.296x216.jpg', '倚山三期 泰式园林花园没配套好 朝南看花园海景安静住', '倚山花园三期  | 3室2厅 | 87.41平米 | 南 | 其他 | 有电梯', '高楼层(共42层)2015年建板塔结合  -  沙头角', '550万', '单价62922元/平米')
('https://image1.ljcdn.com/440300-inspection/test-90aeea0d-989b-4b54-b10e-bdab410a9d13.png.296x216.jpg', '棕榈湾 3室2厅 680万', '棕榈湾  | 3室2厅 | 107.22平米 | 东南 | 其他 | 有电梯', '中楼层(共12层)2003年建板塔结合  -  沙头角', '680万', '单价63422元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/test-ad25fa2e-db4d-4e11-a9b5-7a6db3d773de.png.280x210.jpg', '金港盛世华庭 3室2厅 480万', '金港盛世华庭  | 3室2厅 | 111平米 | 东南 | 其他 | 有电梯', '高楼层(共30层)2006年建板塔结合  -  盐田港', '480万', '单价43244元/平米')
('https://image1.ljcdn.com/440300-inspection/4045f8be-f656-4321-baf9-a6d320de4f03.jpg.296x216.jpg', '倚山时代雅居 3室1厅 270万', '倚山时代雅居  | 3室1厅 | 48.92平米 | 南 | 其他 | 有电梯', '高楼层(共21层)2009年建板塔结合  -  盐田港', '270万', '单价55193元/平米')
('https://image1.ljcdn.com/440300-inspection/83af31e0-9354-4189-8244-b0c519321dd1.jpg.296x216.jpg', '精装修，满5年，采光通风好，交通便利.', '金水湾御园  | 2室1厅 | 47.07平米 | 东北 | 其他 | 有电梯', '高楼层(共23层)2008年建塔楼  -  盐田港', '225万', '单价47802元/平米')
('https://image1.ljcdn.com/440300-inspection/425021a9-e750-4e07-9a1b-6813246485d0.jpg.296x216.jpg', '桐林半山花园 3室2厅 780万', '桐林半山花园  | 3室2厅 | 131.06平米 | 东 西北 | 其他 | 有电梯', '低楼层(共9层)2007年建板塔结合  -  沙头角', '780万', '单价59515元/平米')
('https://image1.ljcdn.com/440300-inspection/b971bf20-315a-4c92-bf18-b26d782ec275.jpg.296x216.jpg', '昊海君悦 1室1厅 150万', '昊海君悦  | 1室1厅 | 36.79平米 | 东 | 其他 | 有电梯', '中楼层(共32层)2013年建板塔结合  -  沙头角', '150万', '单价40772元/平米')
('https://image1.ljcdn.com/440300-inspection/test-326848d4-ecf6-48d4-ae12-75ab33faf2e4.png.296x216.jpg', '花港 精装2房 东北朝向 换房很急出售', '花样年花港家园  | 2室1厅 | 42.74平米 | 东 | 精装 | 有电梯', '中楼层(共33层)2008年建塔楼  -  盐田港', '185万', '单价43285元/平米')
('https://image1.ljcdn.com/440300-inspection/a497f2d8-fad1-4538-8659-ac6779d0191c.JPG.296x216.jpg', '毛坯房 中庭位置 不临街 安静 朝南 看房提前预约', '港城蓝山雅园  | 4室2厅 | 88.51平米 | 东南 | 其他', '中楼层(共32层)2016年建板塔结合  -  盐田港', '430万', '单价48583元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload543bbc43-07b5-4139-bed7-ed293112c1c3.jpg.296x216.jpg', '君临海域 2室1厅 305万', '君临海域  | 2室1厅 | 67.6平米 | 东南 | 其他 | 有电梯', '中楼层(共31层)2015年建塔楼  -  沙头角', '305万', '单价45119元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload9cec6120-97d4-4e79-95f9-ede1136a1bee.jpg.296x216.jpg', '君临海域 2室1厅 300万', '君临海域  | 2室1厅 | 67.32平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2015年建塔楼  -  沙头角', '300万', '单价44564元/平米')
('https://image1.ljcdn.com/440300-inspection/73172fa7-a7bb-45ab-aa52-e91359728374.jpg.296x216.jpg', '中海半山溪谷南北通双阳台  红本两房  税费少 单价低', '中海半山溪谷花园  | 2室1厅 | 72.82平米 | 南 北 | 其他 | 有电梯', '低楼层(共8层)2008年建板塔结合  -  盐田港', '285万', '单价39138元/平米')
('https://image1.ljcdn.com/440300-inspection/test-48b1afa8-e838-4d5a-b234-c081e69ac8aa.png.296x216.jpg', '君临海域海景2房  中高层 看海 居住舒适方便', '君临海域  | 2室2厅 | 63平米 | 东南 | 其他 | 有电梯', '高楼层(共31层)2014年建塔楼  -  沙头角', '310万', '单价49207元/平米')
('', '万科东海岸 1室0厅 200万', '万科东海岸  | 1室0厅 | 43.9平米 | 南 | 其他 | 有电梯', '中楼层(共14层)2004年建板塔结合  -  梅沙', '200万', '单价45559元/平米')
('https://image1.ljcdn.com/440300-inspection/test-4c4e0720-7eac-4628-865a-c925bb3849a9.png.296x216.jpg', '碧桐湾 1室1厅 170万', '碧桐湾  | 1室1厅 | 38.05平米 | 西 | 其他 | 有电梯', '高楼层(共30层)2004年建板塔结合  -  沙头角', '170万', '单价44679元/平米')
('https://image1.ljcdn.com/440300-inspection/f871c8c4-2e0c-4d8f-b173-ede27d12b76b.jpg.296x216.jpg', '福苑精装 朝南一房一厅 高层通风采光好', '福苑  | 1室1厅 | 36.74平米 | 南 | 其他 | 有电梯', '高楼层(共19层)2001年建板塔结合  -  沙头角', '165万', '单价44911元/平米')
('https://image1.ljcdn.com/440300-inspection/9820d3e1-41cd-4fc4-91f5-d41d23a13710.jpg.296x216.jpg', '合泰御景翠峰 4室2厅 628万', '合泰御景翠峰  | 4室2厅 | 89.53平米 | 南 | 其他', '中楼层(共36层)2016年建板塔结合  -  沙头角', '628万', '单价70145元/平米')
('https://image1.ljcdn.com/440300-inspection/87d9a84c-b4d6-4a8e-89ce-85880fa6227e.jpg.296x216.jpg', '此小区少有的复式4房  位置好  生活方便', '和亨中心广场  | 4室2厅 | 97.85平米 | 南 | 其他 | 有电梯', '高楼层(共27层)2006年建板塔结合  -  盐田港', '330万', '单价33726元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7d815ca0-62e4-47c0-86e1-7583e69b379e.png.296x216.jpg', '中海半山溪谷花园 2室1厅 290万', '中海半山溪谷花园  | 2室1厅 | 74.81平米 | 南 | 其他 | 有电梯', '中楼层(共10层)2008年建板塔结合  -  盐田港', '290万', '单价38765元/平米')
('https://image1.ljcdn.com/440300-inspection/test-304e2985-df78-437f-8810-d137f59c52f2.png.296x216.jpg', '碧桐湾 一房一厅 满五唯一红本在手 关口物业', '碧桐湾  | 1室1厅 | 38.05平米 | 西南 | 其他 | 有电梯', '低楼层(共30层)2004年建板塔结合  -  沙头角', '170万', '单价44679元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadcb12067b-a69c-4b46-bed6-14664b25d33f.jpg.296x216.jpg', '花园社区 地铁口  南向高层 海景房    户型方正', '东部阳光  | 2室1厅 | 65.51平米 | 南 | 其他 | 有电梯', '中楼层(共12层)2001年建板塔结合  -  沙头角', '295万', '单价45032元/平米')
('https://image1.ljcdn.com/440300-inspection/42c5bc26-027f-4f03-8e2e-e5c3d6075f1f.jpg.296x216.jpg', '大梅沙 云顶天海 园林小区 温馨一房 安静舒适 住家', '云顶天海  | 1室0厅 | 31.21平米 | 东北 | 其他 | 有电梯', '中楼层(共8层)2006年建板楼  -  梅沙', '125万', '单价40052元/平米')
('https://image1.ljcdn.com/440300-inspection/cd786ecd-c833-4a7e-8673-cb02eb66aba7.jpg.296x216.jpg', '鹏广达山海四季城 位于盐田港 花园小区 大实用面积', '鹏广达山海四季城  | 5室2厅 | 122.1平米 | 东南 西北 | 其他', '低楼层(共40层)2015年建塔楼  -  盐田港', '590万', '单价48322元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2d6f9eb6-bd27-45ee-80ee-cc54008cf81b.png.296x216.jpg', '东埔海景花园二期 3室2厅 500万', '东埔海景花园二期  | 3室2厅 | 89.16平米 | 西北 | 其他 | 有电梯', '高楼层(共16层)2003年建板塔结合  -  沙头角', '500万', '单价56079元/平米')
