('https://image1.ljcdn.com/440300-inspection/test-868d7570-de4a-4d40-a03a-c44ac714f925.png.296x216.jpg', '有7平方露台 满五 通风采光好 诚心出售', '金城华庭  | 2室1厅 | 53.19平米 | 北 | 其他 | 有电梯', '低楼层(共24层)2003年建板塔结合  -  螺岭', '430万', '单价80843元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ee59815a-e2d7-4bc3-a0e0-c99b7d376956.png.296x216.jpg', '东湖大厦 3室2厅 448万', '东湖大厦  | 3室2厅 | 103平米 | 东南 | 其他 | 有电梯', '高楼层(共29层)1997年建板塔结合  -  黄贝岭', '448万', '单价43496元/平米')
('https://image1.ljcdn.com/440300-inspection/d9807baa-4268-4461-930e-2dbfd36d0263.jpg.296x216.jpg', '银湖别墅 银谷别墅 红本在手 满五年', '银谷别墅   | 叠拼别墅 | 4室2厅 | 188.59平米 | 南 北 | 精装', '下叠(共5层)暂无数据  -  银湖', '1460万', '单价77417元/平米')
('https://image1.ljcdn.com/440300-inspection/test-151daec7-2833-4d20-b5b6-e523a269a4e0.png.296x216.jpg', '罗湖京基东方都会一房满5唯一税费少 交通便利', '京基东方都会  | 1室1厅 | 34.99平米 | 北 | 其他 | 有电梯', '中楼层(共32层)2004年建板塔结合  -  新秀', '175万', '单价50015元/平米')
('https://image1.ljcdn.com/440300-inspection/53dc4d75-02d1-4e07-9392-7378218485b3.jpg.296x216.jpg', '百仕达一期 百景苑四房 南北通 看山景 近地铁', '百仕达花园一期  | 4室1厅 | 165.93平米 | 南 | 其他 | 有电梯', '中楼层(共9层)1997年建板塔结合  -  百仕达', '1138万', '单价68584元/平米')
('https://image1.ljcdn.com/440300-inspection/018cf25f-d3d5-4251-b70a-6a110a7d0188.jpg.296x216.jpg', '名骏豪庭两房可改三房，楼层好风景佳', '名骏豪庭  | 2室2厅 | 69.28平米 | 西北 | 精装 | 有电梯', '高楼层(共18层)2003年建板塔结合  -  莲塘', '380万', '单价54850元/平米')
('https://image1.ljcdn.com/440300-inspection/12176a4a-9e9e-4f4c-8e1f-6568d753ac87.jpg.296x216.jpg', '畔山花园 中间楼层 户型实用 双阳台 业主诚心出售', '畔山花园  | 3室2厅 | 88.96平米 | 北 | 精装 | 无电梯', '中楼层(共8层)1998年建板塔结合  -  莲塘', '395万', '单价44402元/平米')
('https://image1.ljcdn.com/440300-inspection/5890f135-1c66-41c9-a924-0b3fd8f8c811.jpg.296x216.jpg', '长丰苑 一房一厅 厅出阳台 高层朝南 户型方正满两年', '长丰苑  | 1室1厅 | 42.86平米 | 南 | 精装 | 有电梯', '中楼层(共29层)1999年建板塔结合  -  春风路', '172万', '单价40131元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8f486afb-c467-42c2-ab87-9c6a09cf5382.png.296x216.jpg', '南洋大厦 实用两居室 通风采光好 红本在手 适合住家', '南洋大厦  | 2室1厅 | 51.58平米 | 东北 | 其他 | 有电梯', '高楼层(共28层)1985年建板塔结合  -  春风路', '190万', '单价36836元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2f1a4398-1b86-49a6-96d3-9b33e703378b.png.296x216.jpg', '深华丽园 3室2厅 710万', '深华丽园  | 3室2厅 | 114.28平米 | 西北 | 其他 | 有电梯', '高楼层(共13层)1999年建板塔结合  -  翠竹', '710万', '单价62129元/平米')
('https://image1.ljcdn.com/440300-inspection/df0f1afa-a880-4ca4-a9f6-8870d7e98d02.JPG.296x216.jpg', '邮电大院南向安静等待拆迁大2房，期待有缘买家', '邮电大院  | 2室1厅 | 70.54平米 | 南 | 其他 | 有电梯', '低楼层(共23层)1995年建板塔结合  -  洪湖', '388万', '单价55005元/平米')
('https://image1.ljcdn.com/440300-inspection/test-05643d30-df24-4c6b-9021-2c9f32cd04c4.png.296x216.jpg', '东湖公园旁 喜荟城对媔 带泳池花园社区 满两年精装房', '泰宁花园  | 3室2厅 | 122.24平米 | 南 | 其他 | 有电梯', '中楼层(共27层)1997年建板塔结合  -  百仕达', '558万', '单价45648元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f9595138-abf7-4550-aaa6-da69201aa09b.png.296x216.jpg', '润唐山庄 4室2厅 980万', '润唐山庄  | 4室2厅 | 147.38平米 | 南 | 其他', '低楼层(共9层)1999年建暂无数据  -  银湖', '980万', '单价66495元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c04dda09-5270-4643-907a-97993e781256.png.296x216.jpg', '名骏豪庭 3室1厅 385万', '名骏豪庭  | 3室1厅 | 70.54平米 | 东南 | 其他 | 有电梯', '低楼层(共19层)2003年建板塔结合  -  莲塘', '385万', '单价54579元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e87fc3f4-61a7-4b4b-9e06-079f0359e301.png.296x216.jpg', '沁芳名苑 3室2厅 690万', '沁芳名苑  | 3室2厅 | 87.25平米 | 西南 | 其他 | 有电梯', '中楼层(共31层)2003年建板塔结合  -  黄贝岭', '690万', '单价79084元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b24c1d7f-7e63-4feb-8056-c14849c03782.png.296x216.jpg', '聚福花园 2室1厅 340万', '聚福花园  | 2室1厅 | 70.35平米 | 东 | 其他 | 有电梯', '中楼层(共17层)2002年建塔楼  -  莲塘', '340万', '单价48330元/平米')
('https://image1.ljcdn.com/440300-inspection/e429f659-8974-4ed4-92e5-30b4ac98237d.jpg.296x216.jpg', '怡都大厦 3室1厅 270万', '怡都大厦  | 3室1厅 | 86.64平米 | 西北 | 精装 | 有电梯', '中楼层(共21层)2000年建板塔结合  -  罗湖口岸', '270万', '单价31164元/平米')
('https://image1.ljcdn.com/440300-inspection/test-00a4c05e-3718-4490-9c8a-ac4b20a0212b.png.296x216.jpg', '阳光新干线精装 罗湖东门双口岸满五年唯一红本', '阳光新干线家园  | 1室1厅 | 39.22平米 | 西 | 精装 | 有电梯', '高楼层(共33层)2005年建塔楼  -  春风路', '195万', '单价49720元/平米')
('https://image1.ljcdn.com/440300-inspection/20035011-90e8-426d-a3b2-baa35d02dfc4.jpg.296x216.jpg', '汇鑫花园两房，有赠送20平米的花园，舒适生活', '汇鑫花园  | 2室1厅 | 56.89平米 | 东南 | 其他 | 有电梯', '低楼层(共9层)2000年建板楼  -  黄贝岭', '309万', '单价54316元/平米')
('https://image1.ljcdn.com/440300-inspection/bd4d6bb1-e858-491a-9d18-1dba7060d110.jpg.296x216.jpg', '万科俊园精装5房 满五唯一 红本', '万科俊园  | 5室2厅 | 187.01平米 | 西北 | 简装 | 有电梯', '中楼层(共43层)2009年建板塔结合  -  黄贝岭', '920万', '单价49196元/平米')
('https://image1.ljcdn.com/440300-inspection/701a4c38-8aba-42f7-896f-ff7e9f208d64.jpg.296x216.jpg', '房子满5年 拎包入住，3楼是空中花园', '金洲花园  | 2室1厅 | 67.17平米 | 北 | 其他 | 无电梯', '高楼层(共8层)2003年建塔楼  -  布心', '280万', '单价41686元/平米')
('https://image1.ljcdn.com/440300-inspection/test-370508b5-6a80-46b1-8100-68d7dd56180a.png.296x216.jpg', '云景豪园 朝东南两房 精装修 满5唯一 业主诚心卖', '云景豪园  | 2室1厅 | 66.16平米 | 东南 | 精装 | 有电梯', '低楼层(共31层)2002年建板塔结合  -  春风路', '315万', '单价47612元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadd6013423-d419-43c1-815f-7133c12b108d.JPG.296x216.jpg', '源兴居 高楼层 无遮挡 满两年 带阳台 安静宜居 地铁', '源兴居  | 2室1厅 | 57.55平米 | 东 | 其他 | 有电梯', '高楼层(共32层)2002年建板塔结合  -  洪湖', '280万', '单价48654元/平米')
('https://image1.ljcdn.com/440300-inspection/64d93e1e-3954-4cb1-b1fa-3ce9e9710654.jpg.296x216.jpg', '新银座一房一厅 采光透风性好 出行方便快捷', '新银座华庭  | 1室1厅 | 38.82平米 | 北 | 简装 | 有电梯', '中楼层(共31层)2005年建板塔结合  -  罗湖口岸', '220万', '单价56672元/平米')
('https://image1.ljcdn.com/440300-inspection/8b58e637-ad6d-490c-8f10-13aea24ec0ad.jpg.296x216.jpg', '云景豪园    精装修  红本在手  满五唯一', '云景豪园  | 1室1厅 | 46.83平米 | 东北 | 精装 | 有电梯', '中楼层(共29层)2002年建板塔结合  -  春风路', '220万', '单价46979元/平米')
('https://image1.ljcdn.com/440300-inspection/669a0310-f625-4917-9987-cd2012e1280e.jpg.296x216.jpg', '水贝珠宝的地段，居家首先，地铁口物业', '旭飞华达园  | 1室1厅 | 35.65平米 | 北 | 其他 | 有电梯', '低楼层(共21层)2002年建塔楼  -  百仕达', '160万', '单价44881元/平米')
('https://image1.ljcdn.com/440300-inspection/test-167e9fa6-0be2-4561-b790-1abb5490c36b.png.296x216.jpg', '翠北水田+深中未用 地铁口 公园旁 标准两房 随时看房', '嘉湖新都  | 2室1厅 | 49.69平米 | 东南 | 其他 | 有电梯', '中楼层(共25层)2002年建板塔结合  -  翠竹', '340万', '单价68425元/平米')
('https://image1.ljcdn.com/440300-inspection/264ca4c2-3e6d-475f-94ad-2c90848d5d87.jpg.296x216.jpg', '此房满五年 唯一一套 红本在手，地铁口物业，户型方正', '金色都汇  | 2室2厅 | 69.92平米 | 南 | 精装 | 有电梯', '高楼层(共25层)2004年建板楼  -  春风路', '400万', '单价57209元/平米')
('https://image1.ljcdn.com/440300-inspection/test-84a539ad-874e-4ff2-8585-33664019f038.png.296x216.jpg', '文锦大厦 3室2厅 320万', '文锦大厦  | 3室2厅 | 82.1平米 | 北 | 其他 | 有电梯', '中楼层(共32层)1990年建板塔结合  -  黄贝岭', '320万', '单价38977元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload9cc9b121-c7aa-470a-b61d-7721dcd8b2bc.jpg.296x216.jpg', '玉雅居客厅出阳台小两房户型正气总价低可看山景', '玉雅居  | 2室1厅 | 58.22平米 | 西北 | 其他 | 有电梯', '中楼层(共10层)1999年建板塔结合  -  莲塘', '288万', '单价49468元/平米')
('https://image1.ljcdn.com/440300-inspection/fb5916b0-0b01-47f2-bc91-bd45929ada19.jpg.296x216.jpg', '百仕达乐湖 4室2厅 1450万', '百仕达乐湖  | 4室2厅 | 194.47平米 | 南 | 精装 | 有电梯', '低楼层(共34层)2009年建板塔结合  -  百仕达', '1450万', '单价74562元/平米')
('https://image1.ljcdn.com/440300-inspection/9be6b087-1b7e-4059-a824-b5802379a9d3.jpg.296x216.jpg', '配套成熟，旭飞标准两房户型，居家装修，首套住家选择', '旭飞华达园  | 2室2厅 | 57.76平米 | 东北 | 简装 | 有电梯', '低楼层(共23层)2002年建塔楼  -  百仕达', '285万', '单价49343元/平米')
('https://image1.ljcdn.com/440300-inspection/0e53974c-f8cc-452c-90c4-f38b347d44d7.jpg.296x216.jpg', '深中满5年税费少   洪湖公园50M（后花园）看湖景荷花', '逸湖居  | 3室1厅 | 83.82平米 | 西 | 其他 | 有电梯', '中楼层(共23层)2001年建板塔结合  -  翠竹', '500万', '单价59652元/平米')
('https://image1.ljcdn.com/440300-inspection/8d057b9c-fa75-41a3-8d27-1c5fbc6c046c.jpg.296x216.jpg', '新秀华清园 东湖公园旁 精装修复式三房 朝南 视野好', '华清园  | 3室1厅 | 72.71平米 | 南 | 精装', '中楼层(共17层)2000年建塔楼  -  新秀', '319万', '单价43873元/平米')
('https://image1.ljcdn.com/440300-inspection/73c409e5-e6d3-4690-94f2-12935974c311.jpg.296x216.jpg', '罗湖便利位置 东南两房 家私齐全看房随时 诚意出售', '长丰苑  | 2室1厅 | 62.73平米 | 东 | 精装 | 有电梯', '低楼层(共29层)1999年建板塔结合  -  春风路', '270万', '单价43042元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d913c3c2-49c7-48f9-af31-351df1a3a8b0.png.296x216.jpg', '地铁物业港岛银座 60平正规一房 满五唯一 红本在手', '港岛银座  | 1室1厅 | 59.78平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)2006年建板塔结合  -  地王', '290万', '单价48512元/平米')
('https://image1.ljcdn.com/440300-inspection/cd61cbd4-486a-41e8-b445-8949ea4c7a20.jpg.296x216.jpg', 'TCL雅馨居 2室1厅 345万', 'TCL雅馨居  | 2室1厅 | 60.32平米 | 南 | 精装 | 有电梯', '高楼层(共29层)2002年建塔楼  -  地王', '345万', '单价57195元/平米')
('https://image1.ljcdn.com/440300-inspection/525d75eb-c912-46cb-86b2-6a6b811e55e1.jpg.296x216.jpg', '百仕达东郡 园林式小区 满两年税费少 户型方正', '百仕达东郡  | 2室1厅 | 76.53平米 | 西南 | 其他 | 有电梯', '中楼层(共29层)2005年建板塔结合  -  百仕达', '588万', '单价76833元/平米')
('https://image1.ljcdn.com/440300-inspection/test-56a74d43-f251-43cc-9f75-213eaa7b9ceb.png.296x216.jpg', '碧湖花园南向看湖好楼层满5年红本在手业主诚心出售', '碧湖花园  | 4室1厅 | 107.11平米 | 南 | 其他 | 有电梯', '中楼层(共33层)1995年建塔楼  -  洪湖', '480万', '单价44814元/平米')
('https://image1.ljcdn.com/440300-inspection/9ac528bc-6fbc-4d76-93b6-8da5eaf14ef1.jpg.296x216.jpg', '龙景花园 满五唯一 户型方正 近公园 封闭式管理', '龙景花园  | 2室1厅 | 64.11平米 | 北 | 简装 | 有电梯', '中楼层(共12层)1998年建板塔结合  -  新秀', '330万', '单价51475元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a2c5b32e-310c-4528-bdb8-8e0caed11a10.png.296x216.jpg', '东门中  满五年红本在手   优质两房', '东悦名轩  | 2室1厅 | 59.33平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2004年建板塔结合  -  东门', '378万', '单价63712元/平米')
('https://image1.ljcdn.com/440300-inspection/56c82b8d-c595-4307-853c-b4ae973632b8.JPG.296x216.jpg', '五号大院  拆迁房 业主急售！！！！', '洪湖一街五号大院罗湖区  | 3室2厅 | 103.6平米 | 南 | 其他 | 无电梯', '高楼层(共8层)1989年建板塔结合  -  洪湖', '498万', '单价48070元/平米')
('https://image1.ljcdn.com/440300-inspection/6ff23c82-2e24-4330-8a4d-d94b83b2865d.jpg.296x216.jpg', '顶层复式，看东湖全景，安静舒适，房子满五年，', '山湖居  | 4室2厅 | 136.3平米 | 南 | 其他 | 有电梯', '高楼层(共10层)2003年建板塔结合  -  布心', '1280万', '单价93911元/平米')
('https://image1.ljcdn.com/440300-inspection/653d17d5-60a3-4f9d-ad26-4dadeb882239.jpg.296x216.jpg', '满五年本在手，精装修复式带私家花园业主诚心出售', '龙园山庄  | 4室2厅 | 103.27平米 | 南 | 精装 | 无电梯', '低楼层(共8层)1997年建板塔结合  -  清水河', '555万', '单价53743元/平米')
('https://image1.ljcdn.com/440300-inspection/e304907d-f720-4d80-896f-f072ba362c7a.jpg.296x216.jpg', '翠拥华庭大两房可改三房 东南朝向 看翠竹山景靠山物业', '翠拥华庭  | 2室1厅 | 87.27平米 | 东 | 其他 | 有电梯', '低楼层(共32层)2000年建板塔结合  -  百仕达', '500万', '单价57294元/平米')
('https://image1.ljcdn.com/440300-inspection/2181ac59-6218-4e31-8701-0857304b96bf.jpg.296x216.jpg', '深中+翠北未用 高层朝南大三房 电梯大户型 田贝地铁口', '阳光天地家园  | 3室2厅 | 101.42平米 | 南 | 简装 | 有电梯', '中楼层(共32层)2004年建塔楼  -  翠竹', '700万', '单价69020元/平米')
('https://image1.ljcdn.com/440300-inspection/cf99b84d-9079-4ada-a75a-840bc325010b.jpg.296x216.jpg', '嘉景苑  正规北向一房一厅 中高层 业主诚心出售', '嘉景苑  | 1室1厅 | 33.53平米 | 东北 | 其他 | 有电梯', '中楼层(共15层)1999年建板塔结合  -  笋岗', '175万', '单价52193元/平米')
('https://image1.ljcdn.com/440300-inspection/a17eac3a-766d-405a-8daf-cebe30a19ebe.jpg.296x216.jpg', '旭飞华天苑满五年，红本，税费少一房出售。', '旭飞华天苑  | 1室1厅 | 28.41平米 | 南 | 精装 | 有电梯', '高楼层(共33层)1998年建板塔结合  -  清水河', '110万', '单价38719元/平米')
('https://image1.ljcdn.com/440300-inspection/test-df7033e7-7db3-4d18-ac71-6d7b17154270.png.296x216.jpg', '螺小地铁口小区环境优美大一房诚心出售', '金城华庭  | 1室1厅 | 39平米 | 北 | 简装 | 有电梯', '中楼层(共24层)2003年建板塔结合  -  螺岭', '285万', '单价73077元/平米')
('https://image1.ljcdn.com/440300-inspection/89749d2c-6f3e-49ce-9f8c-665c46283fb1.jpg.296x216.jpg', '珠宝商圈，沃尔玛旁，精致公寓，户型方正，红本满五！', '华达园公寓  | 1室0厅 | 27.76平米 | 东北 | 精装 | 有电梯', '低楼层(共33层)2002年建塔楼  -  百仕达', '110万', '单价39626元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e3ebd178-a81c-4a02-b2c4-7a82776f91a0.png.296x216.jpg', '罗湖湖景别墅花园，南北.通.透看东湖水库，安静居家', '淘金山一期  | 4室2厅 | 172.83平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2006年建板塔结合  -  布心', '1200万', '单价69433元/平米')
('https://image1.ljcdn.com/440300-inspection/27659d6f-43ff-45dc-a1f8-07dc7047b632.jpg.296x216.jpg', '洪湖东岸 2室1厅 475万', '洪湖东岸  | 2室1厅 | 81.76平米 | 西南 | 简装 | 有电梯', '低楼层(共27层)2005年建板塔结合  -  翠竹', '475万', '单价58097元/平米')
('https://image1.ljcdn.com/440300-inspection/test-0ae5c3f1-2ffd-4432-9813-a5817539e523.png.296x216.jpg', '罗湖龙园山庄06年电梯一房 精装修 电梯高层 地下车库', '龙园山庄  | 1室1厅 | 32.49平米 | 西北 | 其他 | 有电梯', '高楼层(共25层)2006年建塔楼  -  清水河', '145万', '单价44630元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadbe94c457-9233-453d-ada6-6cfd7d0d282c.jpg.296x216.jpg', '5号线地铁口 小区园林漂亮 多层带电梯 朝南三居室', '百仕达花园一期  | 3室1厅 | 100.75平米 | 南 | 其他 | 有电梯', '中楼层(共9层)1997年建板塔结合  -  百仕达', '720万', '单价71465元/平米')
('https://image1.ljcdn.com/440300-inspection/7680304d-1c04-43d9-be61-aa910fe4adbb.jpg.296x216.jpg', '丰湖花园两房 满五年红本在手 看房提前约', '丰湖花园  | 2室2厅 | 62.15平米 | 东北 | 其他 | 有电梯', '低楼层(共26层)2009年建板塔结合  -  清水河', '268万', '单价43122元/平米')
('https://image1.ljcdn.com/440300-inspection/test-5da98540-e7b9-45c4-930b-6c3d3061d6d3.png.296x216.jpg', '花园社区 缤纷时代 东南向两房 诚心出售', '缤纷时代家园  | 2室1厅 | 68.74平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2004年建板塔结合  -  螺岭', '470万', '单价68374元/平米')
('https://image1.ljcdn.com/440300-inspection/07e9aeb2-0652-429c-9616-7758d354447a.jpg.296x216.jpg', '松泉山庄 只一套在卖 三房两厅两卫双阳台 满五年红本', '松泉山庄  | 3室2厅 | 94.29平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)1997年建板塔结合  -  布心', '435万', '单价46135元/平米')
('https://image1.ljcdn.com/440300-inspection/5d638a1b-8ee2-4472-bccc-a98c34616e04.jpg.296x216.jpg', '满五年 精装大4房 红本在手 随时签约', '万科俊园  | 5室1厅 | 187.01平米 | 西北 | 简装 | 有电梯', '中楼层(共43层)1999年建板塔结合  -  黄贝岭', '865万', '单价46255元/平米')
('https://image1.ljcdn.com/440300-inspection/841a812f-a298-46da-b10d-ace3b09d62b9.jpg.296x216.jpg', '怡泰大厦 2室1厅 350万', '怡泰大厦  | 2室1厅 | 67.28平米 | 东 | 其他 | 有电梯', '中楼层(共29层)2004年建板塔结合  -  黄贝岭', '350万', '单价52022元/平米')
('https://image1.ljcdn.com/440300-inspection/7478bfdd-8097-4821-8251-6e0f5d09a0ca.jpg.296x216.jpg', '缤纷时代家园 朝南正规两房 精装修 螺岭未用,诚心放卖', '缤纷时代家园  | 2室1厅 | 64.65平米 | 南 | 简装 | 有电梯', '中楼层(共33层)2003年建板塔结合  -  螺岭', '470万', '单价72700元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2da0f442-9dfc-4651-8440-95235fee09e1.png.296x216.jpg', '向西大厦  满两年 四房户型方正  精装修', '向西大厦  | 4室2厅 | 127.34平米 | 西南 东北 | 其他 | 有电梯', '低楼层(共29层)2001年建塔楼  -  春风路', '520万', '单价40836元/平米')
('https://image1.ljcdn.com/440300-inspection/test-58f32ff4-a25d-4ecc-875a-f1cac109dff3.png.296x216.jpg', '幸福里雅居 全南向大三房 珍藏户型 鲜有面世 看房方便', '幸福里雅居  | 3室2厅 | 186.96平米 | 南 | 其他 | 有电梯', '低楼层(共49层)2009年建塔楼  -  万象城', '1900万', '单价101627元/平米')
('https://image1.ljcdn.com/440300-inspection/test-6de6cef8-2370-4b81-993b-ef7966f0204e.png.296x216.jpg', '正规三房两卫，进门入门，少有户型放卖', '雍翠豪园  | 3室2厅 | 88.26平米 | 东南 | 其他 | 有电梯', '中楼层(共9层)2002年建板塔结合  -  莲塘', '475万', '单价53819元/平米')
('https://image1.ljcdn.com/440300-inspection/test-41096c71-4b29-4efb-b0a0-8adb1fd29dc4.png.296x216.jpg', '万事达3房，客厅出阳台朝东，主卧出阳台朝南看翠竹山', '万事达名苑  | 3室1厅 | 92.35平米 | 南 | 其他 | 有电梯', '高楼层(共31层)2000年建板塔结合  -  百仕达', '545万', '单价59015元/平米')
('https://image1.ljcdn.com/440300-inspection/e7409b13-d02b-4c0b-bd6b-9eb580724055.jpg.296x216.jpg', '蓝馨苑简装2房 朝南 3个阳台 带入户花园', '蓝馨苑  | 2室1厅 | 65.44平米 | 东南 | 简装 | 有电梯', '低楼层(共18层)2006年建板塔结合  -  黄贝岭', '430万', '单价65710元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload75a88a96-3e42-40bf-be10-d2720d3d9314.jpg.296x216.jpg', '长丰苑 满五年 方正三居室  楼下地铁', '长丰苑  | 3室2厅 | 77.55平米 | 南 | 精装 | 有电梯', '低楼层(共30层)1999年建板塔结合  -  春风路', '320万', '单价41264元/平米')
('https://image1.ljcdn.com/440300-inspection/ac3afaf6-00fb-4fc8-9d39-1aea5f808732.jpg.296x216.jpg', '店长推介：鸿翔花园 园岭地铁标准三房 享优质教育', '鸿翔花园  | 3室1厅 | 83.44平米 | 西南 | 精装 | 有电梯', '低楼层(共32层)2006年建板塔结合  -  地王', '570万', '单价68313元/平米')
('https://image1.ljcdn.com/440300-inspection/d9488617-02b8-4a90-99ea-b6da62ece78d.JPG.296x216.jpg', '旺业豪苑 一房一厅 东南向 看儿童公园', '旺业豪苑  | 1室1厅 | 40.74平米 | 东 | 精装 | 有电梯', '中楼层(共33层)2003年建板塔结合  -  东门', '206万', '单价50565元/平米')
('https://image1.ljcdn.com/440300-inspection/06c2548f-206c-45ad-8533-41a1f1721a48.jpg.296x216.jpg', '满五年红本，东西通透双阳台，带固定车位', '鸣翠谷  | 4室2厅 | 158.33平米 | 南 北 | 精装', '中楼层(共17层)2000年建暂无数据  -  银湖', '1180万', '单价74528元/平米')
('https://image1.ljcdn.com/440300-inspection/f52b8ceb-d978-40bb-8d14-2f7ffcecd182.jpg.296x216.jpg', '嘉宾花园正规大三房，万象城旁，看房方便。', '嘉宾花园  | 3室2厅 | 94.2平米 | 北 | 其他 | 有电梯', '低楼层(共25层)1992年建板塔结合  -  万象城', '398万', '单价42251元/平米')
('https://image1.ljcdn.com/440300-inspection/452173ce-4d76-4e93-9e3e-3bcc33e92ea0.jpg.296x216.jpg', '金祥都市花园 3室2厅 400万', '金祥都市花园  | 3室2厅 | 84.47平米 | 北 | 其他 | 有电梯', '高楼层(共11层)2007年建板塔结合  -  清水河', '400万', '单价47355元/平米')
('https://image1.ljcdn.com/440300-inspection/test-42930aa9-00fc-47ce-bc63-b958a1966e9f.png.296x216.jpg', '金鼎大厦 精装三房 重金打造 拎包入住 家私赠送', '金鼎大厦  | 3室1厅 | 77.14平米 | 东北 | 精装 | 有电梯', '低楼层(共28层)2003年建板塔结合  -  春风路', '440万', '单价57040元/平米')
('https://image1.ljcdn.com/440300-inspection/test-50dcd077-85ef-4d7f-9598-1f274e678c8f.png.296x216.jpg', '蔡屋围高楼层一房，税费低，业主急卖', '骏庭名园  | 1室1厅 | 51.21平米 | 东 | 其他 | 有电梯', '中楼层(共31层)2001年建板塔结合  -  地王', '230万', '单价44914元/平米')
('https://image1.ljcdn.com/440300-inspection/test-9999940b-b269-496e-9573-06cd0316b1f9.png.296x216.jpg', '户型方正   交通便利  实用两房', '怡泰大厦  | 2室1厅 | 52.31平米 | 东南 南 | 简装 | 有电梯', '高楼层(共29层)2004年建板塔结合  -  黄贝岭', '270万', '单价51616元/平米')
('https://image1.ljcdn.com/440300-inspection/test-5c6c49b7-d06e-40e3-b537-293d1d4c1cbb.png.296x216.jpg', '东乐花园 3室1厅 420万', '东乐花园  | 3室1厅 | 111.51平米 | 西南 | 其他 | 有电梯', '中楼层(共32层)1994年建板塔结合  -  百仕达', '420万', '单价37665元/平米')
('https://image1.ljcdn.com/440300-inspection/3a270a70-b281-4901-8c67-ac881283be11.jpg.296x216.jpg', '百仕达东郡 3室2厅 1250万', '百仕达东郡  | 3室2厅 | 146.16平米 | 东北 | 其他 | 有电梯', '高楼层(共29层)2005年建板塔结合  -  百仕达', '1250万', '单价85523元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadc8238a83-14ec-4f4e-9ce0-fc3f7c139a2b.jpg.296x216.jpg', '双城世纪高楼层、朝东，大两房，精装修！', '双城世纪  | 2室1厅 | 72.41平米 | 东 | 其他 | 有电梯', '高楼层(共29层)2007年建板塔结合  -  罗湖口岸', '360万', '单价49717元/平米')
('https://image1.ljcdn.com/440300-inspection/18b84f36-f836-455d-b835-a9ee210d880f.jpg.296x216.jpg', '高楼层看岁宝百货。视野开阔景观漂亮、成熟配套商圈。', '聚福花园  | 2室1厅 | 73.01平米 | 北 | 简装 | 有电梯', '高楼层(共22层)2002年建塔楼  -  莲塘', '340万', '单价46569元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a9b39876-770b-4047-b24f-b099fa278b20.png.296x216.jpg', '鹏兴花园二期 3室2厅 655万', '鹏兴花园二期  | 3室2厅 | 103.42平米 | 北 | 其他 | 有电梯', '中楼层(共10层)1998年建板塔结合  -  莲塘', '655万', '单价63334元/平米')
('https://image1.ljcdn.com/440300-inspection/18d7dd79-d54e-4fd3-a846-c97055dd72db.jpg.296x216.jpg', '城市天地广场 高层 东向两房 看国贸风光', '城市天地广场  | 2室2厅 | 58.88平米 | 东南 | 其他 | 有电梯', '高楼层(共41层)2005年建板塔结合  -  万象城', '292万', '单价49593元/平米')
('https://image1.ljcdn.com/440300-inspection/96846de5-4ef2-4ee5-89ae-2c211fc24d16.jpg.296x216.jpg', '国贸地铁站 天俊大厦  精装小两房 满两年 价格低', '天俊大厦  | 2室1厅 | 55.52平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2005年建板塔结合  -  春风路', '235万', '单价42328元/平米')
('https://image1.ljcdn.com/440300-inspection/test-bf106c84-f51b-4e81-99e6-6768fa78dc29.png.296x216.jpg', '兰亭国际小区宽畅3居室，有钥匙随时带看。', '兰亭国际名园  | 3室2厅 | 160.92平米 | 南 北 东北 | 其他 | 有电梯', '低楼层(共50层)2011年建板塔结合  -  莲塘', '850万', '单价52822元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a894710e-705b-4ffd-a7c7-c85496f87633.png.296x216.jpg', '金色年华家园 2室1厅 310万', '金色年华家园  | 2室1厅 | 52.31平米 | 北 | 其他 | 有电梯', '低楼层(共27层)2005年建板塔结合  -  莲塘', '310万', '单价59263元/平米')
