('https://image1.ljcdn.com/440100-inspection/test-7845d8b3-7a3d-469f-9ab5-7d66d97d3e9f.png.296x216.jpg', '荔港南湾 2室2厅 300万', '荔港南湾  | 2室2厅 | 73.3平米 | 北 | 简装 | 有电梯', '低楼层(共32层)2008年建塔楼  -  南岸路', '300万', '单价40928元/平米')
('https://image1.ljcdn.com/440100-inspection/2a172438-10bc-4ec1-9341-35bad2e00154.jpg.296x216.jpg', '中医院宿舍精装修电梯三房 居家便利', '芳信路中医院宿舍  | 3室2厅 | 99.69平米 | 东南 | 简装 | 有电梯', '中楼层(共10层)1997年建塔楼  -  滘口', '300万', '单价30094元/平米')
('https://image1.ljcdn.com/440100-inspection/48fdb6d7-7739-41b9-903a-75984ebcf0a7.jpg.296x216.jpg', '桥东小区兴东路小区 小两房户型 采光好 户型方正', '兴东路  | 2室2厅 | 52.65平米 | 东南 | 其他 | 无电梯', '高楼层(共9层)1996年建塔楼  -  滘口', '130万', '单价24692元/平米')
('https://image1.ljcdn.com/440100-inspection/ddb6c881-8385-405b-abe8-a59b4abff160.jpg.296x216.jpg', '园林局宿舍 3室2厅 350万', '园林局宿舍  | 3室2厅 | 84.02平米 | 东南 | 其他 | 无电梯', '中楼层(共9层)2000年建塔楼  -  茶滘', '350万', '单价41657元/平米')
('https://image1.ljcdn.com/440100-inspection/test-e3847e0f-a3d1-49b2-875c-5903fbd3fedf.png.296x216.jpg', '珠岛花园 2室2厅 255万', '珠岛花园  | 2室2厅 | 73.3平米 | 南 北 | 简装 | 有电梯', '高楼层(共12层)1995年建塔楼  -  大坦沙', '255万', '单价34789元/平米')
('https://image1.ljcdn.com/440100-inspection/15b50bec-370e-40a5-ab4d-ed20a44280de.jpg.296x216.jpg', '新世界逸彩庭园A区 3室2厅 430万', '新世界逸彩庭园A区  | 3室2厅 | 121.12平米 | 东南 | 其他 | 无电梯', '高楼层(共7层)2007年建塔楼  -  滘口', '430万', '单价35502元/平米')
('https://image1.ljcdn.com/440100-inspection/1a310ea9-1ad0-4a8f-8144-ed3e8a995469.JPG.296x216.jpg', '陈家祠 新光城市广场 温馨一房一厅 新装修', '新光城市广场  | 1室1厅 | 39.18平米 | 东南 | 精装 | 有电梯', '高楼层(共19层)2003年建塔楼  -  陈家祠', '220万', '单价56152元/平米')
('https://image1.ljcdn.com/440100-inspection/a7be29e4-63b8-4c7f-b757-6a2f6b72d058.jpg.296x216.jpg', '电梯两房 北向望江 鹅潭商圈', '交警大楼  | 2室2厅 | 94.5平米 | 东 | 简装', '高楼层(共16层)1998年建塔楼  -  滘口', '290万', '单价30688元/平米')
('https://image1.ljcdn.com/440100-inspection/84a926fd-af62-4231-b49e-24c98f1eaccb.jpg.296x216.jpg', '丽和华庭 2室2厅 380万', '丽和华庭  | 2室2厅 | 80平米 | 南 | 其他', '中楼层(共17层)2011年建塔楼  -  茶滘', '380万', '单价47500元/平米')
('https://image1.ljcdn.com/440100-inspection/362196bb-f88d-4cc4-87b8-cd7b8e155950.jpg.296x216.jpg', '幸福新村 中层方正大三房 配套成熟 安静舒适', '幸福新村  | 3室2厅 | 99.77平米 | 东南 | 其他 | 无电梯', '中楼层(共9层)1999年建塔楼  -  荔湾路', '385万', '单价38589元/平米')
('https://image1.ljcdn.com/440100-inspection/ddc9cc35-986b-40ff-bb57-b5b27901931d.jpg.296x216.jpg', '牡丹阁 2室2厅 196万', '牡丹阁  | 2室2厅 | 63.99平米 | 南 | 精装 | 无电梯', '中楼层(共9层)2000年建塔楼  -  茶滘', '196万', '单价30630元/平米')
('https://image1.ljcdn.com/440100-inspection/36cd6145-1b30-469a-a2f5-fb721f1caa36.jpg.296x216.jpg', '荔湾广场 东北向安静两房 装修新净 干净舒适', '荔湾广场  | 2室1厅 | 79.6平米 | 东北 | 其他 | 有电梯', '高楼层(共30层)2000年建塔楼  -  人民路', '205万', '单价25754元/平米')
('https://image1.ljcdn.com/440100-inspection/6055bafc-8d28-4240-bbaf-dc18d2ab473e.jpg.296x216.jpg', '龙湾广场 温馨两房 格局方正 一线江景房', '龙湾广场  | 2室2厅 | 70平米 | 东北 | 其他 | 有电梯', '中楼层(共15层)1999年建塔楼  -  滘口', '250万', '单价35715元/平米')
('https://image1.ljcdn.com/440100-inspection/b2d5a215-3e29-4992-9a8b-f9dc2243291a.jpg.296x216.jpg', '乐怡居 电梯两房 近地铁站 少有放盘 业主诚心出售', '乐怡居  | 2室2厅 | 80.77平米 | 西南 | 其他 | 有电梯', '高楼层(共31层)1996年建塔楼  -  花地大道', '285万', '单价35286元/平米')
('https://image1.ljcdn.com/440100-inspection/test-fa600c1e-9cf8-4897-a19f-6650adb3209d.png.296x216.jpg', '中信西关海 高层望江三房 温馨舒适', '西关海  | 3室2厅 | 156平米 | 西北 | 其他 | 有电梯', '中楼层(共46层)2012年建塔楼  -  南岸路', '830万', '单价53206元/平米')
('https://image1.ljcdn.com/440100-inspection/2c8d5c76-5a21-4dde-8873-e3df85c3ca0b.jpg.296x216.jpg', '鹤景楼 电梯2房 沙涌地铁 都有窗', '鹤景楼  | 2室1厅 | 65平米 | 西 | 其他 | 无电梯', '低楼层(共9层)1998年建塔楼  -  鹤洞', '240万', '单价36924元/平米')
('https://image1.ljcdn.com/440100-inspection/cc3ac77b-9867-41c4-98cf-af394c67e536.jpg.296x216.jpg', '珠岛花园 2室2厅 220万', '珠岛花园  | 2室2厅 | 61.65平米 | 北 | 其他 | 无电梯', '中楼层(共9层)1995年建塔楼  -  大坦沙', '220万', '单价35686元/平米')
('https://image1.ljcdn.com/440100-inspection/44947f97-d0c1-4dcc-bff4-af124f4e3161.jpg.296x216.jpg', '嘉茗华庭 一房一厅 带有生活阳台 楼龄新', '嘉茗华庭  | 1室1厅 | 43.31平米 | 东南 | 其他 | 有电梯', '低楼层(共26层)2002年建塔楼  -  芳村大道', '173万', '单价39945元/平米')
('https://image1.ljcdn.com/440100-inspection/c4780170-1564-4370-beb0-70c7aadc2f1c.jpg.296x216.jpg', '逢源轩 正南向 带大入户花园', '逢源轩  | 3室1厅 | 95平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2008年建塔楼  -  西关', '530万', '单价55790元/平米')
('https://image1.ljcdn.com/440100-inspection/401c8c56-5c77-4f7b-9acf-b32fb36c8f96.jpg.296x216.jpg', '路劲隽泷湾 3室2厅 320万', '路劲隽泷湾  | 3室2厅 | 91平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2014年建塔楼  -  龙溪', '320万', '单价35165元/平米')
('https://image1.ljcdn.com/440100-inspection/2ea7c749-7087-43e6-a71c-86da5ed1115f.jpg.296x216.jpg', '宝华路 电梯中层实用2房双阳台单位出售', '宝华路十五甫正街  | 2室1厅 | 93.2平米 | 东 | 其他', '中楼层(共8层)塔楼  -  西关', '410万', '单价43992元/平米')
('https://image1.ljcdn.com/440100-inspection/dd56a4a9-7c42-42b7-9641-5d674d22e677.jpg.296x216.jpg', '龙锦大厦 陈家祠地铁 楼龄新净', '龙锦大厦  | 3室1厅 | 92平米 | 南 | 其他 | 有电梯', '高楼层(共31层)2008年建塔楼  -  陈家祠', '465万', '单价50544元/平米')
('https://image1.ljcdn.com/440100-inspection/4b8e86ca-2eef-4d72-93c5-007a258b3eb2.jpg.296x216.jpg', '万盛苑 2室1厅 300万', '万盛苑  | 2室1厅 | 49.7平米 | 东北 | 其他 | 有电梯', '中楼层(共12层)2004年建塔楼  -  芳村大道', '300万', '单价60363元/平米')
('https://image1.ljcdn.com/440100-inspection/4d438856-991e-4f36-a375-56cc37956c27.jpg.296x216.jpg', '新世界凯粤湾 3室2厅 680万', '新世界凯粤湾  | 3室2厅 | 137.1平米 | 北 | 其他 | 有电梯', '低楼层(共33层)2012年建塔楼  -  滘口', '680万', '单价49599元/平米')
('https://image1.ljcdn.com/440100-inspection/def6bae9-dbf7-447b-bac4-ae1460b6d917.jpg.296x216.jpg', '楼梯楼 上下九步行街 光雅里南向三房 超大阳台', '十八甫北路  | 3室1厅 | 99.82平米 | 南 | 简装 | 有电梯', '高楼层(共10层)1991年建塔楼  -  西关', '298万', '单价29854元/平米')
('https://image1.ljcdn.com/440100-inspection/5ef4c836-f938-47a8-b59b-dd28c0c62fc2.jpg.296x216.jpg', '四季花园 电梯复试 小区环境好', '四季花园  | 3室3厅 | 131平米 | 西北 | 其他 | 有电梯', '高楼层(共18层)2004年建塔楼  -  坑口', '510万', '单价38932元/平米')
('https://image1.ljcdn.com/440100-inspection/dfe7d0c8-713d-4f44-ba47-31f17f587c17.jpg.296x216.jpg', '保利公园九里 精致两房 高层单位', '保利公园九里  | 2室2厅 | 80平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2014年建塔楼  -  龙溪', '320万', '单价40000元/平米')
('https://image1.ljcdn.com/440100-inspection/test-ffa6f044-7ad8-4526-a788-91d568a49b5c.png.296x216.jpg', '规划局宿舍舒适三房诚意出售', '规划局宿舍  | 3室1厅 | 99.4平米 | 南 北 | 简装 | 有电梯', '低楼层(共10层)1998年建塔楼  -  荔湾路', '355万', '单价35715元/平米')
('https://image1.ljcdn.com/440100-inspection/6041f7ad-fc9d-431d-b322-271380747104.jpg.296x216.jpg', '小康人家 2室2厅 340万', '小康人家  | 2室2厅 | 89.76平米 | 西南 | 其他 | 有电梯', '中楼层(共11层)2002年建塔楼  -  坑口', '340万', '单价37879元/平米')
('https://image1.ljcdn.com/440100-inspection/80e51e86-b9b0-4f0f-962c-c8a81a164c99.jpg.296x216.jpg', '交通便利 配套完善 小区环境优美', '四季花园  | 4室2厅 | 122.12平米 | 东北 | 其他 | 有电梯', '中楼层(共18层)2006年建塔楼  -  坑口', '500万', '单价40944元/平米')
('https://image1.ljcdn.com/440100-inspection/c1058870-99fe-4b43-a3ff-050ba104e5f5.jpg.296x216.jpg', '广钢鹤翔小区鹤翔路 3室2厅 270万', '广钢鹤翔小区鹤翔路  | 3室2厅 | 108.16平米 | 东 西 | 精装 | 无电梯', '低楼层(共9层)塔楼  -  鹤洞', '270万', '单价24964元/平米')
('https://image1.ljcdn.com/440100-inspection/a51b2cc7-569e-4898-bb4d-ca20cd350f2e.jpg.296x216.jpg', '富力广场 中层两房 间隔实用 小区管理', '富力广场D区  | 2室1厅 | 59.88平米 | 西 | 其他 | 有电梯', '低楼层(共25层)2005年建塔楼  -  中山八', '320万', '单价53441元/平米')
('https://image1.ljcdn.com/440100-inspection/bba37f7d-e344-45c6-bad9-b26cb280ed51.jpg.296x216.jpg', '万盛苑 电梯高层2房 明厨明卫 满5年', '万盛苑  | 4室2厅 | 105平米 | 东南 | 其他 | 有电梯', '中楼层(共11层)2005年建塔楼  -  芳村大道', '370万', '单价35239元/平米')
('https://image1.ljcdn.com/440100-inspection/77297c6b-d8ff-4ac8-b491-5a4bbe2fb1f1.jpg.296x216.jpg', '芳村花园 东北大三房 大型小区', '芳村花园  | 3室2厅 | 109平米 | 东南 | 简装 | 有电梯', '中楼层(共18层)1999年建塔楼  -  龙溪', '390万', '单价35780元/平米')
('https://image1.ljcdn.com/440100-inspection/7b6bbff2-2aaf-49a2-94e0-0ff583fa6d13.jpg.296x216.jpg', '大鹏花园 1室0厅 120万', '大鹏花园  | 1室0厅 | 30.09平米 | 西北 | 其他 | 有电梯', '中楼层(共9层)1999年建塔楼  -  滘口', '120万', '单价39881元/平米')
('https://image1.ljcdn.com/440100-inspection/a90d1722-ea47-4f61-b418-9c694621fe4a.jpg.296x216.jpg', '翠荷轩 3室2厅 410万', '翠荷轩  | 3室2厅 | 108.7平米 | 东南 | 其他 | 有电梯', '中楼层(共11层)2011年建塔楼  -  坑口', '410万', '单价37719元/平米')
('https://image1.ljcdn.com/440100-inspection/58fc58d2-279d-40d0-8a81-d9c292430529.jpg.296x216.jpg', '芳村大道东下市直街 2室1厅 150万', '芳村大道东下市直街  | 2室1厅 | 44.14平米 | 北 | 其他 | 无电梯', '中楼层(共6层)塔楼  -  芳村大道', '150万', '单价33983元/平米')
('https://image1.ljcdn.com/440100-inspection/9c39f5cc-697d-4059-b0b5-a8513d91731e.jpg.296x216.jpg', '芳园居 安静户型正式三房 环境绿化高', '芳园居教师新村  | 3室2厅 | 85平米 | 南 北 | 其他 | 无电梯', '高楼层(共9层)1998年建塔楼  -  龙溪', '200万', '单价23530元/平米')
('https://image1.ljcdn.com/440100-inspection/98f58d62-93ed-4422-b1fb-c9be40c38833.jpg.296x216.jpg', '万科柏悦湾 3室2厅 550万', '万科柏悦湾  | 3室2厅 | 95.44平米 | 东南 | 其他 | 有电梯', '高楼层(共34层)2005年建塔楼  -  大坦沙', '550万', '单价57628元/平米')
('https://image1.ljcdn.com/440100-inspection/b52121e7-b9c1-4f9f-a8c3-7c87ab55779f.jpg.296x216.jpg', '新世界逸彩庭园 2房1厅 400万元', '新世界凯粤湾  | 2室1厅 | 88平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2012年建塔楼  -  滘口', '400万', '单价45455元/平米')
('https://image1.ljcdn.com/440100-inspection/93afebae-9455-47d1-8ddc-2cb7dae731fe.jpg.296x216.jpg', '丽和华庭 3室2厅 398万', '丽和华庭  | 3室2厅 | 96.03平米 | 东 | 精装', '高楼层(共17层)2011年建塔楼  -  茶滘', '398万', '单价41446元/平米')
('https://image1.ljcdn.com/440100-inspection/d71f5cb6-2a6a-4a17-9654-468a9f8292a8.jpg.296x216.jpg', '保利花香美苑 业主自住 装修保养好', '保利公园九里  | 2室1厅 | 81平米 | 东 | 其他 | 有电梯', '低楼层(共15层)2014年建塔楼  -  龙溪', '309万', '单价38149元/平米')
('https://image1.ljcdn.com/440100-inspection/test-7fb64819-bf5b-4132-b242-c1119c51ad15.png.296x216.jpg', '珠岛花园 实用三房 东南靓向 望花园视野开阔', '珠岛花园  | 3室1厅 | 82.03平米 | 东南 | 其他 | 有电梯', '低楼层(共23层)1999年建塔楼  -  大坦沙', '290万', '单价35353元/平米')
('https://image1.ljcdn.com/440100-inspection/399b058b-c1e8-4104-af00-50555b130f75.jpg.296x216.jpg', '乐怡居 2室1厅 300万', '乐怡居  | 2室1厅 | 76平米 | 东南 | 其他 | 有电梯', '高楼层(共31层)1996年建塔楼  -  花地大道', '300万', '单价39474元/平米')
('https://image1.ljcdn.com/440100-inspection/7f5cdf16-b786-4edf-8f49-59ecef353d03.jpg.296x216.jpg', '鸿图苑 3室1厅 181万', '鸿图苑  | 3室1厅 | 75平米 | 东南 | 其他 | 无电梯', '高楼层(共9层)1995年建塔楼  -  汾水', '181万', '单价24134元/平米')
('https://image1.ljcdn.com/440100-inspection/4f1fef70-6bcc-4a08-a890-72779da08015.jpg.296x216.jpg', '新世界逸彩庭园 两房 地铁5号线', '新世界逸彩庭园G区  | 2室2厅 | 89.52平米 | 西南 | 精装 | 有电梯', '中楼层(共19层)2007年建塔楼  -  滘口', '340万', '单价37981元/平米')
('https://image1.ljcdn.com/440100-inspection/caf2a7a6-a68e-4181-9180-b89383b1261a.jpg.296x216.jpg', '桥东大厦 2室2厅 222万', '桥东大厦  | 2室2厅 | 60.44平米 | 西北 | 其他', '高楼层(共23层)1996年建塔楼  -  滘口', '222万', '单价36731元/平米')
('https://image1.ljcdn.com/440100-inspection/e5587ac0-9e60-4c74-8a1f-ddcffdf50898.jpg.296x216.jpg', '芳雅苑 幽静小区 中层2房 封闭小区', '芳雅苑  | 2室1厅 | 45.58平米 | 南 | 其他 | 无电梯', '高楼层(共9层)1995年建塔楼  -  滘口', '130万', '单价28522元/平米')
('https://image1.ljcdn.com/440100-inspection/43a0c069-07be-4c56-8d04-c73394705543.jpg.296x216.jpg', '保利公园九里 4室2厅 580万', '保利公园九里  | 4室2厅 | 142平米 | 东 南 北 | 其他 | 有电梯', '中楼层(共32层)2015年建塔楼  -  龙溪', '580万', '单价40846元/平米')
('https://image1.ljcdn.com/440100-inspection/d2c65da2-6993-4943-b3ba-fd215060edd6.jpg.296x216.jpg', '沙涌新村 小户型 交通便利', '芳村大道东沙洲街  | 2室2厅 | 74平米 | 东南 | 其他 | 无电梯', '低楼层(共9层)塔楼  -  鹤洞', '220万', '单价29730元/平米')
('https://image1.ljcdn.com/440100-inspection/test-92bf757f-3519-4433-9404-f1769701a2a8.png.296x216.jpg', '富力广场 南向三房 厅出阳台 望花园', '富力广场D区  | 3室1厅 | 77.04平米 | 南 北 | 其他 | 有电梯', '中楼层(共26层)2005年建塔楼  -  中山八', '390万', '单价50624元/平米')
('https://image1.ljcdn.com/440100-inspection/f6e5d82c-8dc8-4feb-9836-2a8004d98a8e.jpg.296x216.jpg', '茶滘公寓 2室1厅 188万', '茶滘公寓  | 2室1厅 | 62.19平米 | 东北 | 其他 | 无电梯', '中楼层(共8层)1998年建塔楼  -  汾水', '188万', '单价30230元/平米')
('https://image1.ljcdn.com/440100-inspection/96e17014-b2f2-4233-8b19-28b60c92e199.jpg.296x216.jpg', '沙涌新村 2室1厅 150万', '沙涌新村  | 2室1厅 | 59平米 | 东南 | 其他 | 无电梯', '高楼层(共7层)1995年建塔楼  -  鹤洞', '150万', '单价25424元/平米')
('https://image1.ljcdn.com/440100-inspection/690a5d4d-c33e-4a58-99b0-f4025a75a8d9.jpg.296x216.jpg', '荔港南湾 实用三房带主套 采光通风好', '荔港南湾  | 3室2厅 | 136平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2008年建塔楼  -  南岸路', '600万', '单价44118元/平米')
('https://image1.ljcdn.com/440100-inspection/a64fb36f-4167-47e5-b27d-aab24bc9c2d4.jpg.296x216.jpg', '保利公园九里 大型花园小区 封闭式管理', '保利公园九里  | 1室1厅 | 55.19平米 | 东南 | 其他 | 有电梯', '低楼层(共32层)2014年建塔楼  -  龙溪', '220万', '单价39863元/平米')
('https://image1.ljcdn.com/440100-inspection/c152f01f-5a91-419d-aa66-5d9e9d34d258.jpg.296x216.jpg', '中高楼层 温馨两房 户型方正', '环市西路  | 2室2厅 | 62.41平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)塔楼  -  流花站前', '150万', '单价24035元/平米')
('https://image1.ljcdn.com/440100-inspection/test-ed25d12f-673f-4093-b094-f89fdc1046d1.png.296x216.jpg', '珠岛花园 温馨四房 采光好', '珠岛花园  | 4室2厅 | 105平米 | 东 | 其他 | 有电梯', '低楼层(共23层)1999年建塔楼  -  大坦沙', '365万', '单价34762元/平米')
('https://image1.ljcdn.com/440100-inspection/5072fe88-4b71-4060-b185-ab686fe3d977.jpg.296x216.jpg', '红棉苑 中层实用单位 交通方便', '红棉苑南区  | 2室1厅 | 57平米 | 南 | 简装 | 无电梯', '中楼层(共9层)2000年建塔楼  -  花地大道', '205万', '单价35965元/平米')
('https://image1.ljcdn.com/440100-inspection/a6422db4-e18e-484c-ac08-96c13f421f31.jpg.296x216.jpg', '珠岛花园实用一房 东北朝向望花园', '珠岛花园  | 1室1厅 | 35平米 | 东南 | 其他 | 无电梯', '低楼层(共9层)1995年建塔楼  -  大坦沙', '110万', '单价31429元/平米')
('https://image1.ljcdn.com/440100-inspection/1872571a-0b22-4a27-9630-385a04fb12d9.jpg.296x216.jpg', '珠岛花园  望江望花园 通风采光好', '珠岛花园  | 3室2厅 | 76.5平米 | 南 | 精装 | 无电梯', '高楼层(共9层)1995年建塔楼  -  大坦沙', '268万', '单价35033元/平米')
('https://image1.ljcdn.com/440100-inspection/5692c674-6689-4baf-bf43-1ff7d17160a9.jpg.296x216.jpg', '新丽苑 2室2厅 145万', '新丽苑  | 2室2厅 | 56.51平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  龙溪', '145万', '单价25660元/平米')
('https://image1.ljcdn.com/440100-inspection/f18b0069-f65b-463e-a251-2eb0122c30aa.jpg.296x216.jpg', '花地河湾 中空复式住宅 双地铁', '花地河湾  | 5室3厅 | 85平米 | 南 北 | 其他 | 有电梯', '中楼层(共22层)2009年建塔楼  -  东塱', '330万', '单价38824元/平米')
('https://image1.ljcdn.com/440100-inspection/5e956b07-3215-462d-9ae2-a492d9f15fe6.jpg.296x216.jpg', '杉木栏路 安静宜居 文化公园 黄沙地铁', '杉木栏路  | 3室2厅 | 69.21平米 | 东 | 简装 | 无电梯', '高楼层(共8层)塔楼  -  西关', '173万', '单价24997元/平米')
('https://image1.ljcdn.com/440100-inspection/62e1cc97-26c6-4093-ac9b-5c3403022a82.jpg.296x216.jpg', '新世界凯粤湾 电梯高层三房 南北通透', '新世界凯粤湾  | 3室2厅 | 92平米 | 北 | 其他 | 有电梯', '高楼层(共33层)2012年建塔楼  -  滘口', '435万', '单价47283元/平米')
('https://image1.ljcdn.com/440100-inspection/test-1f21cee3-81fc-4656-afc9-88a85b557a04.png.296x216.jpg', '荔港南湾 方正两房 通风采光好', '荔港南湾  | 2室2厅 | 70.78平米 | 东北 | 简装 | 有电梯', '高楼层(共28层)2008年建塔楼  -  南岸路', '275万', '单价38853元/平米')
('https://image1.ljcdn.com/440100-inspection/23e92b3f-f631-4d26-9478-629981f72168.jpg.296x216.jpg', '珠岛花园 一房二厅 中层 望大花园', '珠岛花园  | 1室2厅 | 45平米 | 北 | 其他 | 无电梯', '中楼层(共9层)1995年建塔楼  -  大坦沙', '150万', '单价33334元/平米')
('https://image1.ljcdn.com/440100-inspection/de44c8ff-b02e-40bd-add8-e01f5455f0d1.jpg.296x216.jpg', '康王路 华康居 电梯大三房 精致装修 保养新 户型方正', '华康居  | 3室2厅 | 84.31平米 | 西南 西北 | 精装 | 有电梯', '中楼层(共20层)2000年建塔楼  -  陈家祠', '430万', '单价51003元/平米')
('https://image1.ljcdn.com/440100-inspection/dcb7ba5e-4cb8-46d8-8303-f1cd8b961a58.jpg.296x216.jpg', '合兴苑 3室1厅 250万', '合兴苑  | 3室1厅 | 85.81平米 | 东南 | 其他 | 无电梯', '中楼层(共9层)1997年建塔楼  -  花地大道', '250万', '单价29135元/平米')
('https://image1.ljcdn.com/440100-inspection/c9c59489-0f30-40db-b0af-a9fbfe3ec759.jpg.296x216.jpg', '成熟大型花园 配套完善 交通方便', '芳村花园  | 2室2厅 | 92.7平米 | 北 | 其他 | 有电梯', '中楼层(共30层)1999年建塔楼  -  龙溪', '305万', '单价32902元/平米')
('https://image1.ljcdn.com/440100-inspection/7776e51e-9d89-4ffd-bd2b-f2f08283401a.jpg.296x216.jpg', '花地城广场 电梯房 沃尔玛楼上 户型方正', '花地城广场  | 3室2厅 | 96.49平米 | 西北 | 其他 | 有电梯', '低楼层(共17层)2002年建塔楼  -  花地大道', '360万', '单价37310元/平米')
('https://image1.ljcdn.com/440100-inspection/78c24e21-298d-4841-b81d-3a2b52f6fe28.jpg.296x216.jpg', '西湾东街 环市西 南向 看房随时可以', '西湾东路西湾东一街  | 2室2厅 | 78.43平米 | 南 | 其他 | 无电梯', '中楼层(共9层)塔楼  -  西村', '255万', '单价32514元/平米')
('https://image1.ljcdn.com/440100-inspection/9bd35b9e-4e54-479c-8db4-41fab5f07406.jpg.296x216.jpg', '小康人家 坑口地铁 精装高层2房', '小康人家  | 2室1厅 | 72平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2002年建塔楼  -  坑口', '260万', '单价36112元/平米')
('https://image1.ljcdn.com/440100-inspection/dc7618d9-9d24-432f-b6ae-19568ffaacdb.jpg.296x216.jpg', '金宇花园 高层两房 南向光线好', '金宇花园  | 2室1厅 | 71.22平米 | 南 北 | 其他 | 无电梯', '高楼层(共9层)1998年建塔楼  -  东塱', '176万', '单价24713元/平米')
('https://image1.ljcdn.com/440100-inspection/89b7a70c-95dc-4770-b601-00c6a09f5d20.jpg.296x216.jpg', '穗芳阁 保养新净 通风透气 采光好', '穗芳阁  | 2室2厅 | 80.94平米 | 西南 | 其他 | 无电梯', '高楼层(共9层)1996年建塔楼  -  滘口', '175万', '单价21621元/平米')
('https://image1.ljcdn.com/440100-inspection/909db82d-9008-4911-8a04-33715245c039.jpg.296x216.jpg', '站前路 流花新街 南向两房两厅 厅出阳台 南北通透', '站前路流花新街  | 2室2厅 | 67.22平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)暂无数据  -  流花站前', '188万', '单价27968元/平米')
('https://image1.ljcdn.com/440100-inspection/af105736-699d-410b-b89a-601174ceb4b3.jpg.296x216.jpg', '方正三房 实用舒适 交通便利 近菜市', '芳村大道西  | 2室1厅 | 56.06平米 | 东北 | 其他 | 无电梯', '高楼层(共9层)1988年建塔楼  -  滘口', '160万', '单价28541元/平米')
('https://image1.ljcdn.com/440100-inspection/200b104a-04aa-4a6b-9b85-100a850a2651.jpg.296x216.jpg', '珠岛花园 三期 二房二厅 南向', '珠岛花园  | 2室2厅 | 62.16平米 | 南 | 简装 | 无电梯', '高楼层(共9层)1995年建塔楼  -  大坦沙', '188万', '单价30245元/平米')
('https://image1.ljcdn.com/440100-inspection/faff45d0-8d61-463d-aa65-65595de37af1.jpg.296x216.jpg', '中铁荔湾国际城 实用两房 南向望花园', '中铁荔湾国际城  | 2室2厅 | 83.5平米 | 北 | 其他 | 有电梯', '低楼层(共33层)2015年建塔楼  -  龙溪', '320万', '单价38324元/平米')
('https://image1.ljcdn.com/440100-inspection/test-8eb5206f-8a9b-44f0-9edb-c0c7794397d0.png.296x216.jpg', '丰年华庭 3室2厅 390万', '丰年华庭  | 3室2厅 | 105.19平米 | 西南 | 其他 | 有电梯', '中楼层(共15层)2008年建塔楼  -  茶滘', '390万', '单价37076元/平米')
('https://image1.ljcdn.com/440100-inspection/f8e8924d-e394-45d2-beac-6c9d0ce9b655.jpg.296x216.jpg', '鹤建里 低层两房 格局实用，交通方便', '鹤洞路鹤建里  | 2室1厅 | 61平米 | 南 | 其他 | 无电梯', '低楼层(共6层)塔楼  -  鹤洞', '140万', '单价22951元/平米')
('https://image1.ljcdn.com/440100-inspection/5dda4452-26bf-4050-846e-036db9161b70.jpg.296x216.jpg', '瑞安花园 中层两房 间隔方正 采光好', '瑞安花园龙腾苑（佛山南海）  | 2室2厅 | 60平米 | 南 | 其他 | 无电梯', '高楼层(共9层)2013年建塔楼  -  滘口', '150万', '单价25000元/平米')
('https://image1.ljcdn.com/440100-inspection/8161b500-07fe-4406-aa06-0cd3a6c096de.jpg.296x216.jpg', '恒利翠竹苑 电梯3房 交通便利', '恒利翠竹苑一期  | 3室2厅 | 102平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)2007年建塔楼  -  花地大道', '398万', '单价39020元/平米')
('https://image1.ljcdn.com/440100-inspection/18fb0cc8-2697-406f-a40f-1ff069395c5c.jpg.296x216.jpg', '广雅路 2室1厅 235万', '广雅路  | 2室1厅 | 63.78平米 | 南 | 其他 | 无电梯', '低楼层(共8层)塔楼  -  西村', '235万', '单价36846元/平米')
('https://image1.ljcdn.com/440100-inspection/ab7861d8-241f-48a3-9956-c0af7f563a0b.jpg.296x216.jpg', '芳丽苑 2室2厅 180万', '芳丽苑  | 2室2厅 | 70.37平米 | 东南 | 其他 | 无电梯', '高楼层(共9层)1995年建塔楼  -  芳村大道', '180万', '单价25580元/平米')
('https://image1.ljcdn.com/440100-inspection/cbc08a9b-efdd-449f-9521-2f450acaece3.jpg.296x216.jpg', '多宝华厦 大户型南北通透对流 装修保养好', '多宝华厦  | 4室2厅 | 169平米 | 南 北 | 其他 | 有电梯', '高楼层(共33层)2000年建塔楼  -  西关', '760.5万', '单价45000元/平米')
('https://image1.ljcdn.com/440100-inspection/8f5c7ae8-3259-4465-99ed-e71a97d421f8.jpg.296x216.jpg', '恒荔湾畔 两房高层单位 望花园 视野开阔', '恒荔湾畔  | 2室2厅 | 72.86平米 | 西 | 简装 | 有电梯', '中楼层(共31层)2008年建塔楼  -  芳村大道', '340万', '单价46665元/平米')
