('https://image1.ljcdn.com/440100-inspection/94cbd086-7c5d-4f16-a8fe-0a0e48951ae9.jpg.296x216.jpg', '云山雅苑 高层2房 看万达景观', '云山雅苑  | 2室2厅 | 69.6平米 | 西 | 精装 | 有电梯', '高楼层(共18层)2008年建塔楼  -  广园路', '425万', '单价61064元/平米')
('https://image1.ljcdn.com/440100-inspection/77d35e0c-1973-4b74-b60b-c49c836ceaaf.jpg.296x216.jpg', '云山诗意 望花园 温馨舒适', '云山诗意  | 4室2厅 | 63.49平米 | 东南 | 其他 | 有电梯', '中楼层(共18层)2008年建塔楼  -  白云大道北', '292.1万', '单价46000元/平米')
('https://image1.ljcdn.com/440100-inspection/223d508b-e65e-49ec-951f-9794d31f226f.jpg.296x216.jpg', '风度路 中高层两房 家私齐 随时入住', '半导体器件厂宿舍  | 2室1厅 | 64.81平米 | 东北 | 简装 | 无电梯', '高楼层(共6层)1995年建塔楼  -  石井', '125万', '单价19288元/平米')
('https://image1.ljcdn.com/440100-inspection/e4ea4bed-c0e2-42b9-8b75-8781b8d5d5fe.jpg.296x216.jpg', '云东花园 3室1厅 163万', '云东花园  | 3室1厅 | 57.88平米 | 东 | 其他 | 无电梯', '低楼层(共9层)1998年建塔楼  -  广园路', '163万', '单价28162元/平米')
('https://image1.ljcdn.com/440100-inspection/4051e298-4255-46cd-a044-398d80047d9f.JPG.296x216.jpg', '云顶花园 2室1厅 148万', '云顶花园  | 2室1厅 | 46.5平米 | 东 | 精装 | 无电梯', '中楼层(共9层)1998年建塔楼  -  机场路', '148万', '单价31828元/平米')
('https://image1.ljcdn.com/440100-inspection/ada05a58-be88-47a9-aedd-3255fae4662e.jpg.296x216.jpg', '景泰新村景泰东一巷 1室1厅 137万', '景泰新村景泰东一巷  | 1室1厅 | 43.35平米 | 南 | 其他 | 无电梯', '高楼层(共9层)2008年建塔楼  -  广园路', '137万', '单价31604元/平米')
('https://image1.ljcdn.com/440100-inspection/b86eed70-3cc2-47f6-aec1-ad8e7a71eedb.jpg.296x216.jpg', '纵横缤城 复式', '纵横缤城  | 4室3厅 | 98平米 | 东 西 | 简装 | 有电梯', '高楼层(共18层)2009年建塔楼  -  新市', '430万', '单价43878元/平米')
('https://image1.ljcdn.com/440100-inspection/ee601ca5-90de-43fa-93b8-73b98a19ed51.JPG.296x216.jpg', '云和花园 3室1厅 280万', '云和花园  | 3室1厅 | 90平米 | 西 | 其他', '高楼层(共9层)2005年建塔楼  -  同和', '280万', '单价31112元/平米')
('https://image1.ljcdn.com/440100-inspection/fc8ce776-e96f-4c0d-9fb3-7c8504f1903c.jpg.296x216.jpg', '南湖半山东苑三房 户型方正', '南湖半山东苑  | 3室2厅 | 103平米 | 东南 | 精装 | 有电梯', '中楼层(共28层)2005年建塔楼  -  南湖', '315万', '单价30583元/平米')
('https://image1.ljcdn.com/440100-inspection/637d09a1-9a36-4d52-93f8-042628a33bd8.jpg.296x216.jpg', '云山诗意 方正户型  实用四房 三个证', '云山诗意  | 4室2厅 | 62.69平米 | 东南 | 其他 | 有电梯', '中楼层(共18层)2008年建塔楼  -  白云大道北', '288.4万', '单价46000元/平米')
('https://image1.ljcdn.com/440100-inspection/9014a03c-3250-4b61-b9a4-63d0cf70437d.jpg.296x216.jpg', '合一国际 方正两房 装修保养', '合一国际  | 2室2厅 | 70.77平米 | 北 | 简装 | 有电梯', '中楼层(共23层)2006年建塔楼  -  同和', '310万', '单价43804元/平米')
('https://image1.ljcdn.com/440100-inspection/e861335a-cca2-40a4-ba7b-2619f14a8c4a.jpg.296x216.jpg', '云西小区 低层两房 南北对流', '云西小区云西一街  | 2室1厅 | 72平米 | 南 | 简装 | 无电梯', '低楼层(共8层)1996年建塔楼  -  广园路', '233万', '单价32362元/平米')
('https://image1.ljcdn.com/440100-inspection/21fae5e4-0af8-4d05-8b8d-df566ca9da7c.jpg.296x216.jpg', '云天翠庭 电梯两房 家私电齐', '云天翠庭  | 2室1厅 | 76.93平米 | 南 | 简装 | 有电梯', '中楼层(共11层)2004年建塔楼  -  机场路', '310万', '单价40297元/平米')
('https://image1.ljcdn.com/440100-inspection/fad700fe-484c-49c3-89d4-71c8c73c413b.jpg.296x216.jpg', '汇侨新城 温馨两房 户型方正', '汇侨新城北区  | 2室1厅 | 59.42平米 | 东 | 精装 | 有电梯', '中楼层(共17层)2000年建塔楼  -  新市', '190万', '单价31976元/平米')
('https://image1.ljcdn.com/440100-inspection/86fa52bd-4c47-4a50-af88-399cf5d10e1a.JPG.296x216.jpg', '星华居  中层三房  户型方正  采光同透', '星华居  | 3室1厅 | 72.79平米 | 西 | 其他', '中楼层(共9层)塔楼  -  新市', '185万', '单价25416元/平米')
('https://image1.ljcdn.com/440100-inspection/74609dee-6086-4ff3-8273-fc727a9c9082.jpg.296x216.jpg', '阳光家园 2室2厅 220万', '阳光家园  | 2室2厅 | 64平米 | 西 | 其他 | 有电梯', '低楼层(共9层)2002年建塔楼  -  沙太南', '220万', '单价34375元/平米')
('https://image1.ljcdn.com/440100-inspection/ce0cc9fb-87ae-4af5-bc75-9358ab4ac6e3.jpg.296x216.jpg', '盈翠华庭 间隔三房 复式楼', '盈翠华庭  | 4室1厅 | 80平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2001年建塔楼  -  广园路', '440万', '单价55000元/平米')
('https://image1.ljcdn.com/440100-inspection/0fe55942-4e47-4bbe-8b0f-01b9449383ed.jpg.296x216.jpg', '祥景花园A区  南向三房  格局方正', '祥景花园  | 3室1厅 | 78.52平米 | 南 | 其他 | 无电梯', '低楼层(共9层)2000年建塔楼  -  黄石路', '215万', '单价27382元/平米')
('https://image1.ljcdn.com/440100-inspection/8fc3d9fc-a740-4776-9e93-2ebf62f08237.jpg.296x216.jpg', '成丰大厦 中等装修 电梯实用两房', '成丰大厦  | 2室1厅 | 72平米 | 北 | 其他 | 有电梯', '高楼层(共13层)1999年建塔楼  -  黄石路', '180万', '单价25000元/平米')
('https://image1.ljcdn.com/440100-inspection/dcea06f3-f0a0-4c10-b13c-45c6ce78a979.jpg.296x216.jpg', '百顺台花园 户型方正', '百顺台花园  | 3室2厅 | 113.12平米 | 东南 | 其他 | 有电梯', '低楼层(共15层)2003年建塔楼  -  新市', '398万', '单价35184元/平米')
('https://image1.ljcdn.com/440100-inspection/01e32b6a-169d-427e-8dc7-8f39f9225c58.jpg.296x216.jpg', '汇侨新城 温馨两房 南向单位', '汇侨新城北区  | 2室1厅 | 70平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2000年建塔楼  -  新市', '210万', '单价30000元/平米')
('https://image1.ljcdn.com/440100-inspection/29062c8e-a070-470f-8629-374e90ddfe68.jpg.296x216.jpg', '广州富力城 大三房 采光好', '富力城南区  | 3室2厅 | 112.82平米 | 西北 | 精装 | 有电梯', '低楼层(共18层)2005年建塔楼  -  白云大道北', '350万', '单价31023元/平米')
('https://image1.ljcdn.com/440100-inspection/bf6377f9-47b1-45ea-a473-11cf0e183f6b.JPG.296x216.jpg', '榕溪花园 1室1厅 80万', '榕溪花园  | 1室1厅 | 33.42平米 | 南 | 精装 | 无电梯', '高楼层(共8层)1996年建塔楼  -  石井', '80万', '单价23938元/平米')
('https://image1.ljcdn.com/440100-inspection/51ddfd97-9298-4360-803d-bf12596e0554.jpg.296x216.jpg', '紫薇花园 电梯高层 实用大三房 厅出阳台', '紫薇花园  | 3室2厅 | 119.85平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2006年建塔楼  -  新市', '488万', '单价40718元/平米')
('https://image1.ljcdn.com/440100-inspection/0d53a1d1-09cb-4a2d-9e43-4b901dbae7fa.JPG.296x216.jpg', '白云雅苑云雅五街 2室1厅 200万', '白云雅苑云雅五街  | 2室1厅 | 69.27平米 | 南 | 其他 | 无电梯', '中楼层(共9层)2006年建塔楼  -  同德围', '200万', '单价28873元/平米')
('https://image1.ljcdn.com/440100-inspection/02284f67-64bb-4b81-8d04-4ec7a0aa1fdc.jpg.296x216.jpg', '云山居 精致两居室 采光足 通风', '云山居  | 2室2厅 | 74.71平米 | 西 | 精装 | 无电梯', '中楼层(共6层)2000年建塔楼  -  白云山风景区', '225万', '单价30117元/平米')
('https://image1.ljcdn.com/440100-inspection/d72a582b-ae34-451e-aeeb-d42516d2aac5.jpg.296x216.jpg', '富力桃园 两房 户型方正', '富力桃园  | 2室1厅 | 74.09平米 | 西北 | 其他 | 有电梯', '低楼层(共16层)2003年建塔楼  -  罗冲围', '245万', '单价33068元/平米')
('https://image1.ljcdn.com/440100-inspection/7681ba39-6642-4dcb-846b-2803f1d2c462.jpg.296x216.jpg', '荔苑公寓 方正采光好 实用三房', '荔苑公寓  | 3室2厅 | 106.66平米 | 东 西 | 其他 | 无电梯', '中楼层(共8层)2000年建塔楼  -  南湖', '180万', '单价16877元/平米')
('https://image1.ljcdn.com/440100-inspection/fa7be05c-2678-4706-b7d4-e5ddfb29de4a.jpg.296x216.jpg', '云岭绣色 电梯高层大三房 户型实用 环境', '富业苑云岭绣色  | 3室2厅 | 130.56平米 | 北 | 其他 | 有电梯', '高楼层(共9层)2000年建塔楼  -  大金钟', '588万', '单价45037元/平米')
('https://image1.ljcdn.com/440100-inspection/5daf35d1-222d-487f-80ef-28dfb4144f79.jpg.296x216.jpg', '保利西子湾 南向两房 户型方正实用', '保利西子湾  | 2室1厅 | 81.61平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2007年建塔楼  -  金沙洲', '272万', '单价33330元/平米')
('https://image1.ljcdn.com/440100-inspection/cb47a325-c273-485c-969a-265e47b486cf.jpg.296x216.jpg', '百事佳新村B区 2室1厅 175万', '百事佳新村B区  | 2室1厅 | 55.21平米 | 南 | 其他 | 无电梯', '低楼层(共5层)2006年建板楼  -  广园路', '175万', '单价31698元/平米')
('https://image1.ljcdn.com/440100-inspection/7ce35889-7f6e-4a3c-9659-799c8bcad459.JPG.296x216.jpg', '金碧新城 东南向高层两房 简隔方正 过五年唯一', '金碧新城  | 2室2厅 | 71平米 | 东南 | 简装 | 有电梯', '中楼层(共32层)2006年建塔楼  -  石井', '238万', '单价33522元/平米')
('https://image1.ljcdn.com/440100-inspection/d44119db-3d5d-481e-90b7-8e9adfb098f2.jpg.296x216.jpg', '海德花园 方正三房 带平台', '海德花园  | 3室1厅 | 100平米 | 东 | 简装 | 有电梯', '低楼层(共9层)1999年建塔楼  -  新市', '340万', '单价34000元/平米')
('https://image1.ljcdn.com/440100-inspection/5aaff537-4f5c-4fb1-8d40-a9b7cf8b991e.jpg.296x216.jpg', '东湖映月 3室2厅 330万', '东湖映月  | 3室2厅 | 99.53平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2012年建塔楼  -  白云大道北', '330万', '单价33156元/平米')
('https://image1.ljcdn.com/440100-inspection/6401933e-9cb3-447d-b2ee-e6bbb80a42f8.jpg.296x216.jpg', '汇海花园 温馨三房 证过两年', '保利西海岸汇海花园  | 3室2厅 | 83平米 | 西北 | 其他 | 有电梯', '高楼层(共26层)2010年建塔楼  -  金沙洲', '280万', '单价33735元/平米')
('https://image1.ljcdn.com/440100-inspection/36938a3b-b873-484e-8237-cd99f63d6fee.jpg.296x216.jpg', '黄石立交 怡桂苑电梯三房 格局方正 实用', '怡桂苑  | 3室1厅 | 68.48平米 | 北 | 简装 | 有电梯', '高楼层(共13层)2001年建塔楼  -  黄石路', '180万', '单价26286元/平米')
('https://image1.ljcdn.com/440100-inspection/26ae19cc-4ce5-4e67-96ac-5c19885d9400.jpg.296x216.jpg', '富力半岛花园 精装两房', '富力半岛花园  | 2室1厅 | 67.84平米 | 东北 | 精装 | 有电梯', '低楼层(共33层)2005年建塔楼  -  罗冲围', '246万', '单价36262元/平米')
('https://image1.ljcdn.com/440100-inspection/37d9ffa8-2803-4618-a751-29c0f7531793.jpg.296x216.jpg', '汇海花园 精致三房 高层望江 东南望花园', '保利西海岸汇海花园  | 3室2厅 | 94.42平米 | 东 | 其他 | 有电梯', '高楼层(共25层)2010年建塔楼  -  金沙洲', '380万', '单价40246元/平米')
('https://image1.ljcdn.com/440100-inspection/4019ee8e-0986-4c96-8bba-7d6fe0fcf9e7.jpg.296x216.jpg', '富力阳光美居 正南向三房两厅 装修新', '富力阳光美居  | 3室2厅 | 87.17平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2001年建塔楼  -  黄石路', '305万', '单价34990元/平米')
('https://image1.ljcdn.com/440100-inspection/fc86b4cb-91e6-46e5-bea6-e8dd007a9e5e.jpg.296x216.jpg', '凯云新世界 4室2厅 954万', '凯云新世界  | 4室2厅 | 174.21平米 | 南 | 其他 | 有电梯', '低楼层(共20层)板楼  -  白云大道北', '954万', '单价54762元/平米')
('https://image1.ljcdn.com/440100-inspection/cb955d7a-865e-4903-b520-ed9b44d58e63.JPG.296x216.jpg', '倚绿山庄 复式五房三厅三卫一储物间一露台 户型方正', '倚绿山庄  | 5室3厅 | 206平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)2000年建塔楼  -  南湖', '680万', '单价33010元/平米')
('https://image1.ljcdn.com/440100-inspection/487e0568-65f5-41df-98e0-d5c4a82dead2.jpg.296x216.jpg', '华兴苑 2室1厅 245万', '华兴苑  | 2室1厅 | 75.43平米 | 南 北 | 其他 | 无电梯', '低楼层(共9层)塔楼  -  广园路', '245万', '单价32481元/平米')
('https://image1.ljcdn.com/440100-inspection/411c2ef9-b14e-4278-a047-331ecac6b091.jpg.296x216.jpg', '康雅花园明亮两房 户型方正 简约温馨舒适', '康雅花园  | 2室1厅 | 62.17平米 | 南 北 | 其他 | 无电梯', '高楼层(共9层)1999年建塔楼  -  机场路', '180万', '单价28953元/平米')
('https://image1.ljcdn.com/440100-inspection/d9b86938-5609-492d-8ae8-121def95a1aa.jpg.296x216.jpg', '三元里大道 1室1厅 135万', '三元里大道  | 1室1厅 | 44.45平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1995年建塔楼  -  机场路', '135万', '单价30372元/平米')
('https://image1.ljcdn.com/440100-inspection/test-48816775-f54f-4835-9cab-e16cb77f5eba.png.296x216.jpg', '金名都 两房一厅 带精装修 从未住过', '金名都  | 2室2厅 | 79.43平米 | 东 | 其他', '高楼层(共32层)塔楼  -  金沙洲', '235万', '单价29586元/平米')
('https://image1.ljcdn.com/440100-inspection/9c1de95b-6804-4cd0-a999-1911294cce1d.jpg.296x216.jpg', '金碧新城 五期单位 简隔方正 精装修', '金碧新城  | 2室1厅 | 64平米 | 南 | 精装 | 有电梯', '低楼层(共27层)2007年建塔楼  -  石井', '225万', '单价35157元/平米')
('https://image1.ljcdn.com/440100-inspection/test-794849d9-54fb-4eb4-8829-bb64317bd95b.png.296x216.jpg', '富力半岛花园 2室1厅 240万', '富力半岛花园  | 2室1厅 | 66平米 | 西北 | 其他 | 有电梯', '高楼层(共12层)2000年建塔楼  -  罗冲围', '240万', '单价36364元/平米')
('https://image1.ljcdn.com/440100-inspection/edb77dc3-a799-4d9f-940e-4e2f98ac4b62.jpg.296x216.jpg', '恒骏花园 电梯两房 安静望花园', '恒骏花园  | 2室1厅 | 69平米 | 北 | 其他 | 有电梯', '低楼层(共9层)2002年建塔楼  -  同和', '288万', '单价41740元/平米')
('https://image1.ljcdn.com/440100-inspection/3e81eaed-2c74-4867-9678-629b3835621a.jpg.296x216.jpg', '星汇金沙 大三房两厅两卫 南北对流', '星汇金沙雅筑  | 3室2厅 | 132.14平米 | 南 北 | 其他 | 有电梯', '低楼层(共32层)2013年建塔楼  -  金沙洲', '435万', '单价32920元/平米')
('https://image1.ljcdn.com/440100-inspection/dd065f3a-133b-4a6f-821d-57f774506373.jpg.296x216.jpg', '同德花园同雅街 3室1厅 195万', '同德花园同雅街  | 3室1厅 | 69.83平米 | 南 | 其他 | 无电梯', '中楼层(共9层)1998年建塔楼  -  同德围', '195万', '单价27925元/平米')
('https://image1.ljcdn.com/440100-inspection/cbbddb87-aeb5-41fa-8388-a25524072eba.jpg.296x216.jpg', '紫薇苑 2室2厅 182.4万', '紫薇苑  | 2室2厅 | 75.09平米 | 东南 | 其他 | 无电梯', '低楼层(共9层)1998年建塔楼  -  同德围', '182.4万', '单价24291元/平米')
('https://image1.ljcdn.com/440100-inspection/b1fd5a0c-057c-4dfb-845d-3ac6b62dfea7.jpg.296x216.jpg', '广园中路 3室1厅 195万', '广园中路  | 3室1厅 | 64平米 | 东 | 其他', '低楼层(共9层)塔楼  -  广园路', '195万', '单价30469元/平米')
('https://image1.ljcdn.com/440100-inspection/test-dbc42bc7-ba7d-410a-81c6-4aa3e01cef0b.png.296x216.jpg', '金碧雅苑 三房两厅 厅出阳台 位置安静', '金碧雅苑  | 3室2厅 | 86.22平米 | 北 | 精装 | 有电梯', '低楼层(共11层)2003年建塔楼  -  白云大道北', '355万', '单价41174元/平米')
('https://image1.ljcdn.com/440100-inspection/c1494ca2-d1e8-41ff-a562-394849d202d9.jpg.296x216.jpg', '百顺台花园 2室1厅 258万', '百顺台花园  | 2室1厅 | 75平米 | 东南 | 简装 | 有电梯', '低楼层(共16层)1999年建塔楼  -  新市', '258万', '单价34400元/平米')
('https://image1.ljcdn.com/440100-inspection/a759f4ea-e90b-47be-81f5-f2fc957a8829.jpg.296x216.jpg', '广州富力城 中层望湖 视野开阔 两套打通', '富力城南区  | 3室2厅 | 91.91平米 | 东 | 精装 | 有电梯', '中楼层(共17层)2007年建塔楼  -  白云大道北', '281万', '单价30574元/平米')
('https://image1.ljcdn.com/440100-inspection/0b58357c-ba65-4844-9d45-697d46551b8f.jpg.296x216.jpg', '东苑精装两房 格局方正', '南湖半山东苑  | 2室2厅 | 86.18平米 | 西南 | 精装 | 有电梯', '中楼层(共18层)2005年建塔楼  -  南湖', '260万', '单价30170元/平米')
('https://image1.ljcdn.com/440100-inspection/24ec0ce9-8757-4dcd-9c5f-8067eee20daa.jpg.296x216.jpg', '怡新花园 方正大两房 采光通风好', '怡新花园  | 2室2厅 | 86.1平米 | 东北 | 精装 | 有电梯', '低楼层(共12层)2007年建塔楼  -  同和', '358万', '单价41580元/平米')
('https://image1.ljcdn.com/440100-inspection/bc1489d8-3c4e-40a0-95c0-64b57f52a5ba.jpg.296x216.jpg', '蓝天丽境 户型好  精装三房', '汇侨新城南区  | 3室2厅 | 108平米 | 西北 | 简装 | 有电梯', '低楼层(共18层)2000年建塔楼  -  新市', '360万', '单价33334元/平米')
('https://image1.ljcdn.com/440100-inspection/1aaaf907-aad4-4092-adcc-156f18999192.jpg.296x216.jpg', '保利西海岸 对流通风 温馨三房', '保利西海岸星海花园  | 3室2厅 | 96.37平米 | 西北 | 其他 | 有电梯', '低楼层(共27层)2010年建塔楼  -  金沙洲', '315万', '单价32687元/平米')
('https://image1.ljcdn.com/440100-inspection/113865dd-28cf-45f6-a2b8-626ff9882cd6.jpg.296x216.jpg', '时代花园 3室1厅 460万', '时代花园  | 3室1厅 | 112.18平米 | 东北 | 其他 | 有电梯', '低楼层(共15层)1999年建塔楼  -  机场路', '460万', '单价41006元/平米')
('https://image1.ljcdn.com/440100-inspection/68771c85-9f2e-4fdb-a7f2-d2d4ebcfaa15.jpg.296x216.jpg', '远景新苑 3室1厅 178万', '远景新苑  | 3室1厅 | 66.24平米 | 东 | 精装 | 无电梯', '高楼层(共6层)1998年建塔楼  -  机场路', '178万', '单价26872元/平米')
('https://image1.ljcdn.com/440100-inspection/test-e9fd1183-ea16-494c-b18b-29b2ea43b749.png.296x216.jpg', '时代玫瑰园 温馨三房 房本满五年 采光好', '时代玫瑰园  | 3室2厅 | 112.11平米 | 东 | 精装 | 有电梯', '中楼层(共16层)2006年建塔楼  -  白云大道北', '450万', '单价40140元/平米')
('https://image1.ljcdn.com/440100-inspection/1f6c4403-e7af-41d5-a3e8-bd4dc3a59cff.JPG.296x216.jpg', '白云尚城 温馨四居，南向望白云山', '白云尚城  | 4室2厅 | 152.85平米 | 南 北 | 精装 | 有电梯', '高楼层(共23层)2009年建塔楼  -  白云大道北', '695万', '单价45470元/平米')
('https://image1.ljcdn.com/440100-inspection/cd6aeea9-8a43-4610-82f3-407842fedcfd.JPG.296x216.jpg', '金碧雅苑 2室2厅 280万', '金碧雅苑  | 2室2厅 | 71.53平米 | 北 | 其他 | 有电梯', '中楼层(共18层)2005年建塔楼  -  白云大道北', '280万', '单价39145元/平米')
('https://image1.ljcdn.com/440100-inspection/40e14a86-2284-4b96-82af-71dba1e2683f.jpg.296x216.jpg', '梅苑小区 楼梯低层  户型方正实用', '梅苑小区  | 2室1厅 | 53.73平米 | 东 | 简装 | 无电梯', '低楼层(共9层)1999年建塔楼  -  同和', '188万', '单价34990元/平米')
('https://image1.ljcdn.com/440100-inspection/8201da92-444a-4d07-abf7-1fe0e7b7c188.jpg.296x216.jpg', '岭南新世界 精致六房 精装修 采光充足', '岭南新世界  | 6室2厅 | 216.76平米 | 北 | 简装 | 有电梯', '高楼层(共11层)2001年建塔楼  -  白云大道北', '1000万', '单价46134元/平米')
('https://image1.ljcdn.com/440100-inspection/b5645257-9746-4fb0-b9af-787d73d58ce9.JPG.296x216.jpg', '荔苑公寓 2室2厅 160万', '荔苑公寓  | 2室2厅 | 86.04平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)2000年建塔楼  -  南湖', '160万', '单价18597元/平米')
('https://image1.ljcdn.com/440100-inspection/933ec484-1391-447d-9783-b5e857c670e9.jpg.296x216.jpg', '金碧新城 南向精装两房 证够五年', '金碧新城  | 2室1厅 | 64平米 | 南 | 其他 | 有电梯', '低楼层(共27层)2007年建塔楼  -  石井', '220万', '单价34375元/平米')
('https://image1.ljcdn.com/440100-inspection/761b8862-5840-4989-b747-9856a45d236f.jpg.296x216.jpg', '元邦明月金岸 实用三房两厅', '明月金岸花园  | 3室2厅 | 111.17平米 | 东南 | 其他 | 有电梯', '中楼层(共11层)2012年建塔楼  -  金沙洲', '320万', '单价28785元/平米')
('https://image1.ljcdn.com/440100-inspection/ddde9e0b-1fd9-4ab1-88b6-90e84fbf6606.JPG.296x216.jpg', '紫薇花园 3室2厅 445万', '紫薇花园  | 3室2厅 | 109.26平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2006年建塔楼  -  新市', '445万', '单价40729元/平米')
('https://image1.ljcdn.com/440100-inspection/a2ec7782-f013-49b6-892a-a416c07583e2.jpg.296x216.jpg', '富力半岛花园 2室1厅 265万', '富力半岛花园  | 2室1厅 | 75.32平米 | 西南 | 其他 | 有电梯', '低楼层(共26层)2005年建塔楼  -  罗冲围', '265万', '单价35184元/平米')
('https://image1.ljcdn.com/440100-inspection/db460325-d4dc-448f-9d30-20aba1de264e.jpg.296x216.jpg', '广州富力城 高层大四房 户型方正 采光通', '富力城南区  | 4室2厅 | 151.04平米 | 东 | 精装 | 有电梯', '高楼层(共18层)2005年建塔楼  -  白云大道北', '468万', '单价30986元/平米')
('https://image1.ljcdn.com/440100-inspection/test-248f6979-4d63-4d07-9b5e-c2feafdc3bcc.png.296x216.jpg', '岭南新世界 4室2厅 580万', '岭南新世界  | 4室2厅 | 128.34平米 | 北 东北 | 其他 | 有电梯', '低楼层(共14层)2008年建塔楼  -  白云大道北', '580万', '单价45193元/平米')
('https://image1.ljcdn.com/440100-inspection/879bb94f-e63f-475f-a4fe-afdbda352cdd.jpg.296x216.jpg', '景泰名苑 2室1厅 238万', '景泰名苑  | 2室1厅 | 59.49平米 | 西南 | 其他 | 有电梯', '中楼层(共11层)2001年建塔楼  -  广园路', '238万', '单价40007元/平米')
('https://image1.ljcdn.com/440100-inspection/cfd11e1a-cc58-4809-89fb-8a4d3533ff8a.jpg.296x216.jpg', '白兰花园 中层两房 南向 厅出阳台 采光好', '广信白兰花园  | 2室2厅 | 72.78平米 | 南 | 精装 | 无电梯', '中楼层(共9层)1998年建塔楼  -  广园路', '240万', '单价32977元/平米')
('https://image1.ljcdn.com/440100-inspection/2eb0e4e3-66a6-4ed1-a04f-6ad47963b0d9.jpg.296x216.jpg', '岭南新世界映悦园 3室2厅 438万', '岭南新世界映悦园  | 3室2厅 | 94.7平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2008年建塔楼  -  白云大道北', '438万', '单价46252元/平米')
('https://image1.ljcdn.com/440100-inspection/9eab1da7-aa8f-4d29-9dec-9964a69beba9.JPG.296x216.jpg', '广园云苑新村 2室1厅 180万', '广园云苑新村  | 2室1厅 | 55.78平米 | 南 | 其他 | 无电梯', '低楼层(共9层)1999年建塔楼  -  广园路', '180万', '单价32270元/平米')
('https://image1.ljcdn.com/440100-inspection/7021bb30-d458-40e6-801b-dbc95e040346.jpg.296x216.jpg', '凯云新世界 南向三房 望花园', '凯云新世界  | 3室2厅 | 132.61平米 | 西南 | 其他 | 有电梯', '低楼层(共20层)板楼  -  白云大道北', '715万', '单价53918元/平米')
('https://image1.ljcdn.com/440100-inspection/f2423421-5c6f-4aa6-bb18-27d701715c95.jpg.296x216.jpg', '白云高尔夫花园东区 3室2厅 428万', '白云高尔夫花园东区  | 3室2厅 | 115平米 | 东南 | 其他 | 有电梯', '低楼层(共14层)2002年建塔楼  -  黄石路', '428万', '单价37218元/平米')
('https://image1.ljcdn.com/440100-inspection/e5c5abf4-ebf7-4d72-a968-b6693df415f0.JPG.296x216.jpg', '金碧新城 南向精装三房 证够五年 业主诚售', '金碧新城  | 3室2厅 | 87.19平米 | 东南 | 精装 | 有电梯', '中楼层(共18层)2005年建塔楼  -  石井', '335万', '单价38422元/平米')
('https://image1.ljcdn.com/440100-inspection/01d12e81-ee0d-49dd-b1d8-6fc0009a5633.jpg.296x216.jpg', '景泰新村 间隔方正 中层大两房 南向通风', '景泰新村景泰西三巷  | 2室1厅 | 59平米 | 东南 | 其他 | 无电梯', '中楼层(共8层)2008年建塔楼  -  广园路', '170万', '单价28814元/平米')
('https://image1.ljcdn.com/440100-inspection/5c1c8c1d-3a58-4741-b06a-fba207bfe93b.jpg.296x216.jpg', '恒骏花园 1室1厅 180万', '恒骏花园  | 1室1厅 | 36.41平米 | 南 | 其他 | 有电梯', '高楼层(共6层)2002年建板楼  -  同和', '180万', '单价49437元/平米')
('https://image1.ljcdn.com/440100-inspection/16d4ecf8-c631-416a-a0c8-f45742d2fb66.jpg.296x216.jpg', '嘉景园 1室1厅 103万', '嘉景园  | 1室1厅 | 45平米 | 东 | 其他 | 无电梯', '高楼层(共9层)1997年建塔楼  -  新市', '103万', '单价22889元/平米')
('https://image1.ljcdn.com/440100-inspection/9fc0a855-46a6-43df-890c-162039816c5f.jpg.296x216.jpg', '南航新村 电梯高楼层三房 户型方正', '南航新村  | 3室2厅 | 103平米 | 西北 | 其他 | 有电梯', '高楼层(共17层)1997年建塔楼  -  新市', '270万', '单价26214元/平米')
('https://image1.ljcdn.com/440100-inspection/068495c1-c296-4d62-a8a2-b91412326891.JPG.296x216.jpg', '云景花园云桦苑 3室2厅 355万', '云景花园云桦苑  | 3室2厅 | 72.61平米 | 南 | 其他 | 有电梯', '中楼层(共10层)2002年建塔楼  -  同和', '355万', '单价48892元/平米')
('https://image1.ljcdn.com/440100-inspection/test-fec3a939-45e4-43da-899a-35905cc2229c.png.296x216.jpg', '紫薇花园 小区安静三房 南北对流 户型方正 装修保养好', '紫薇花园  | 3室1厅 | 92平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2006年建塔楼  -  新市', '395万', '单价42935元/平米')
('https://image1.ljcdn.com/440100-inspection/8454ad2f-8a40-40cb-91a5-f2d8dbb76d57.jpg.296x216.jpg', '汇雅花园 中层三房望花园 通风采光足', '汇雅花园  | 3室2厅 | 80.63平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1996年建塔楼  -  白云大道北', '175万', '单价21705元/平米')
