('https://image1.ljcdn.com/440100-inspection/95ddb6b4-f3d6-417d-a50e-7fcb93f5bed8.jpg.296x216.jpg', '保利中环广场 1室0厅 165万', '保利中环广场  | 1室0厅 | 50.39平米 | 东 | 其他 | 有电梯', '中楼层(共36层)2009年建塔楼  -  建设路', '165万', '单价32745元/平米')
('https://image1.ljcdn.com/440100-inspection/61db6ad8-7571-4b3c-bd6d-294babb5b20e.jpg.296x216.jpg', '绿怡居 方正两房 安静朝向', '绿怡居  | 2室1厅 | 76.8平米 | 东 | 精装 | 有电梯', '高楼层(共9层)2003年建塔楼  -  水荫', '355万', '单价46224元/平米')
('https://image1.ljcdn.com/440100-inspection/896585f0-4f9a-4855-b8c1-24b6d261456c.jpg.296x216.jpg', '波尔多庄园 2室1厅 458万', '波尔多庄园  | 2室1厅 | 79.94平米 | 北 | 其他 | 有电梯', '低楼层(共22层)2004年建塔楼  -  淘金', '458万', '单价57293元/平米')
('https://image1.ljcdn.com/440100-inspection/27e25305-211d-44d2-8b4b-e583faf561c4.jpg.296x216.jpg', '启明三马路 格局方正 采光通透', '启明三马路   | 独栋别墅 | 4室1厅 | 116.89平米 | 西南 | 其他 | 无电梯', '1层暂无数据  -  东山口', '840万', '单价71863元/平米')
('https://image1.ljcdn.com/440100-inspection/1c59c6c5-4601-4945-a4af-70db60d5d020.jpg.296x216.jpg', '共和苑 2室1厅 300万', '共和苑  | 2室1厅 | 57平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1992年建塔楼  -  杨箕', '300万', '单价52632元/平米')
('https://image1.ljcdn.com/440100-inspection/45705d25-a1e6-4014-ac0f-df10850fef3d.jpg.296x216.jpg', '越秀区电梯三房+双公园安静环境+小区管理', '金麓山庄  | 3室1厅 | 95.17平米 | 东南 | 精装 | 有电梯', '低楼层(共9层)2005年建塔楼  -  麓景', '470万', '单价49386元/平米')
('https://image1.ljcdn.com/440100-inspection/0bc7d139-1d0a-40de-ac6d-7f08521460bf.jpg.296x216.jpg', '黄花新村两房出售，框架结构，东南北三面采光', '黄花新村  | 2室2厅 | 66.45平米 | 东南 | 其他 | 无电梯', '高楼层(共9层)1985年建塔楼  -  淘金', '330万', '单价49662元/平米')
('https://image1.ljcdn.com/440100-inspection/7c57f7e0-292f-4384-86b6-e34a9e38127f.jpg.296x216.jpg', '达道路寺贝通津 1室1厅 200万', '达道路寺贝通津  | 1室1厅 | 32平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1990年建塔楼  -  东山口', '200万', '单价62500元/平米')
('https://image1.ljcdn.com/440100-inspection/a7ad74fb-36f1-4f5e-8d02-d0152a4ba215.png.296x216.jpg', '侨福苑 3室1厅 538万', '侨福苑  | 3室1厅 | 101.31平米 | 东南 | 其他 | 有电梯', '低楼层(共21层)1996年建塔楼  -  淘金', '538万', '单价53105元/平米')
('https://image1.ljcdn.com/440100-inspection/3ec1be71-335a-4825-8bed-bb257676dbe9.jpg.296x216.jpg', '天秀大厦 电梯房 小区管理', '天秀大厦  | 3室1厅 | 101平米 | 东 | 其他', '中楼层(共29层)1995年建塔楼  -  小北', '484.8万', '单价48000元/平米')
('https://image1.ljcdn.com/440100-inspection/76b05f62-fbd8-42a0-afd0-9b06f029805e.jpg.296x216.jpg', '公园前 中曦大厦 精致装修2房', '中曦大厦  | 2室2厅 | 87平米 | 西南 | 其他 | 有电梯', '低楼层(共32层)1998年建塔楼  -  北京路', '510万', '单价58621元/平米')
('https://image1.ljcdn.com/440100-inspection/bc65d2ca-ef29-4f11-8fa9-51d1ff051654.jpg.296x216.jpg', '西华路第一津街 2室1厅 168万', '西华路第一津街  | 2室1厅 | 42.06平米 | 北 | 精装 | 无电梯', '低楼层(共9层)1994年建塔楼  -  西华路', '168万', '单价39943元/平米')
('https://image1.ljcdn.com/440100-inspection/4c660bfd-4d6d-4806-93f5-dc1d39846d6b.jpg.296x216.jpg', '大德路梳篦街 3室2厅 268万', '大德路梳篦街  | 3室2厅 | 70.81平米 | 东 | 其他 | 无电梯', '高楼层(共8层)塔楼  -  解放南', '268万', '单价37848元/平米')
('https://image1.ljcdn.com/440100-inspection/test-8676b47e-06e3-45aa-a932-29ed29c3b3c9.png.296x216.jpg', '水荫直街 电梯房 格局好', '水荫路水荫直街  | 3室2厅 | 95.87平米 | 南 西 北 | 简装 | 无电梯', '中楼层(共8层)1992年建塔楼  -  水荫', '540万', '单价56327元/平米')
('https://image1.ljcdn.com/440100-inspection/2da5fb92-50f3-42f7-afca-5394c7e0accb.jpg.296x216.jpg', '保利中环广场 东向 方正公寓', '保利中环广场  | 4室1厅 | 50平米 | 东 | 简装 | 有电梯', '高楼层(共36层)2009年建塔楼  -  建设路', '155万', '单价31000元/平米')
('https://image1.ljcdn.com/440100-inspection/7bab5804-ad8a-4e2a-b886-0d5cb8e4a084.jpg.296x216.jpg', '陵园西路 东南朝向 电梯两房', '陵园西路  | 2室1厅 | 51.89平米 | 南 | 精装 | 无电梯', '高楼层(共9层)板楼  -  东川路', '280万', '单价53961元/平米')
('https://image1.ljcdn.com/440100-inspection/7c71f3a8-6fdf-477e-9b47-32175c602743.jpg.296x216.jpg', '海印花园 小区管理 交通便利', '海印花园  | 3室1厅 | 88.44平米 | 东南 | 其他 | 有电梯', '高楼层(共31层)塔楼  -  东湖', '560万', '单价63320元/平米')
('https://image1.ljcdn.com/440100-inspection/test-bf138130-a3d2-450d-bbb2-b1e1b1642a64.png.296x216.jpg', '81号大院 生活方便 电梯大单间', '先烈中路81号大院  | 1室0厅 | 34.42平米 | 南 北 | 其他 | 有电梯', '高楼层(共14层)2000年建塔楼  -  黄花岗', '195万', '单价56654元/平米')
('https://image1.ljcdn.com/440100-inspection/ed8c237a-a1e0-4b21-8b9e-bddce926f2c6.jpg.296x216.jpg', '北京路 高层三房', '仰忠街11号大院  | 3室1厅 | 67平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)塔楼  -  北京路', '385万', '单价57463元/平米')
('https://image1.ljcdn.com/440100-inspection/7e8cfdb1-9b4e-46a0-973c-a0dbd7f1c65f.jpg.296x216.jpg', '淘金东路 2室2厅 380万', '淘金东路  | 2室2厅 | 84.91平米 | 西北 | 其他 | 无电梯', '中楼层(共9层)1992年建塔楼  -  淘金', '380万', '单价44754元/平米')
('https://image1.ljcdn.com/440100-inspection/94796e35-8542-4ca8-88c6-5dce970ace69.jpg.296x216.jpg', '东湖西路 3室2厅 460万', '东湖西路  | 3室2厅 | 93平米 | 南 | 其他 | 无电梯', '低楼层(共8层)塔楼  -  东湖', '460万', '单价49463元/平米')
('https://image1.ljcdn.com/440100-inspection/2dd418a1-0182-458f-a2b7-3285a1015ee9.jpg.296x216.jpg', '光塔路 2室1厅 170万', '光塔路  | 2室1厅 | 55.02平米 | 东南 | 其他 | 无电梯', '中楼层(共6层)1985年建塔楼  -  西门口', '170万', '单价30898元/平米')
('https://image1.ljcdn.com/440100-inspection/c2de9d60-d610-44e2-96b2-f0cb0869f325.jpg.296x216.jpg', '下塘西路 实用三房 电梯楼', '下塘西路  | 3室2厅 | 92.26平米 | 东南 | 其他 | 无电梯', '高楼层(共9层)塔楼  -  麓景', '350万', '单价37937元/平米')
('https://image1.ljcdn.com/440100-inspection/5af6e893-b73b-49d7-96ee-52583b3f78a2.jpg.296x216.jpg', '保利中环广场 东向 方正公寓', '保利中环广场  | 1室1厅 | 50平米 | 东 | 简装 | 有电梯', '高楼层(共36层)2009年建塔楼  -  建设路', '155万', '单价31000元/平米')
('https://image1.ljcdn.com/440100-inspection/9ffc383c-d241-496e-ba40-bdb4d776d5df.jpg.296x216.jpg', '东华西路建雅台 南向电梯 三房出售', '建雅台  | 3室2厅 | 94.5平米 | 东南 | 简装', '高楼层(共22层)2005年建塔楼  -  东川路', '545万', '单价57672元/平米')
('https://image1.ljcdn.com/440100-inspection/a6f4359d-751e-4d49-bb3a-12932aaa1358.jpg.296x216.jpg', '润粤大厦 南向高层 实用三房', '润粤大厦  | 3室2厅 | 116.37平米 | 南 | 简装 | 有电梯', '高楼层(共33层)1999年建塔楼  -  水荫', '830万', '单价71325元/平米')
('https://image1.ljcdn.com/440100-inspection/test-62dd2990-912d-4a79-b7e2-2eb5ebddf8a5.png.296x216.jpg', '东华南路 铁路宿舍 电梯高层 三房出售', '东华南路  | 3室2厅 | 103.1平米 | 北 | 简装', '高楼层(共20层)2000年建塔楼  -  东湖', '430万', '单价41708元/平米')
('https://image1.ljcdn.com/440100-inspection/test-17f9e12b-1a55-412c-9adf-d131e71a4759.png.296x216.jpg', '璟泰大厦新电梯三房加一书房 业主只有个税1% 适宜居家', '璟泰大厦  | 4室2厅 | 147平米 | 东北 | 简装 | 有电梯', '高楼层(共33层)2003年建塔楼  -  五羊新城', '700万', '单价47620元/平米')
('https://image1.ljcdn.com/440100-inspection/3d2ebf16-65e2-4aaf-8460-9cf608c380b3.jpg.296x216.jpg', '保利中环广场 1室0厅 155万', '保利中环广场  | 1室0厅 | 47.98平米 | 东 | 其他 | 有电梯', '中楼层(共36层)2009年建塔楼  -  建设路', '155万', '单价32306元/平米')
('https://image1.ljcdn.com/440100-inspection/2ecc5768-5dc5-4254-bfa3-49aece8a552c.jpg.296x216.jpg', '双地铁口  中层    间隔方正  采光好', '越华路  | 3室1厅 | 84.57平米 | 南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  北京路', '400万', '单价47299元/平米')
('https://image1.ljcdn.com/440100-inspection/07dfc43b-7836-4205-a406-27726e85dc23.jpg.296x216.jpg', '梅花村 1室0厅 200万', '梅花村  | 1室0厅 | 28.17平米 | 南 | 其他 | 有电梯', '高楼层(共8层)1990年建塔楼  -  东风东', '200万', '单价70998元/平米')
('https://image1.ljcdn.com/440100-inspection/d75b6e90-8804-4090-82ee-7a46a0c77c2e.jpg.296x216.jpg', '应元路 应元宫道 低楼层', '应元路应元宫道  | 2室1厅 | 62.89平米 | 南 | 简装', '低楼层(共6层)塔楼  -  小北', '360万', '单价57243元/平米')
('https://image1.ljcdn.com/440100-inspection/8f7073fe-b844-425f-b9ab-cf45001c3c20.jpg.296x216.jpg', '保利中环公寓 高层东南向', '保利中环广场  | 1室1厅 | 50平米 | 东南 | 精装 | 有电梯', '高楼层(共36层)2009年建塔楼  -  建设路', '160万', '单价32000元/平米')
('https://image1.ljcdn.com/440100-inspection/82edeb95-080d-4b8f-a53a-5ff0113947e4.jpg.296x216.jpg', '惠福西路 精致两房', '惠福西路  | 2室1厅 | 54.05平米 | 西南 | 其他 | 无电梯', '中楼层(共9层)塔楼  -  解放南', '220万', '单价40704元/平米')
('https://image1.ljcdn.com/440100-inspection/b9704e41-5c35-4ab2-b522-43910183576a.jpg.296x216.jpg', '法政路  粮食局房改 东南北三阳台 中楼层 环境舒适', '法政路  | 3室2厅 | 122.84平米 | 东南 | 简装', '中楼层(共8层)塔楼  -  小北', '666万', '单价54217元/平米')
('https://image1.ljcdn.com/440100-inspection/bc3b9c04-2c9a-452f-8ab3-4885b3d3fc1a.jpg.296x216.jpg', '福莱花园 东南向 普通装修', '福莱花园  | 3室2厅 | 95.11平米 | 东南 | 精装 | 有电梯', '低楼层(共30层)1997年建塔楼  -  水荫', '450万', '单价47314元/平米')
('https://image1.ljcdn.com/440100-inspection/d589e923-17e0-40ef-97b5-ba7408825747.jpg.296x216.jpg', '越秀花苑大厦 2室1厅 405万', '越秀花苑大厦  | 2室1厅 | 67.49平米 | 南 | 其他 | 有电梯', '中楼层(共20层)1997年建塔楼  -  小北', '405万', '单价60009元/平米')
('https://image1.ljcdn.com/440100-inspection/a517c584-36c0-44ba-bf6d-63d7f55473eb.jpg.296x216.jpg', '东雅轩 3室2厅 750万', '东雅轩  | 3室2厅 | 111.14平米 | 南 西北 | 其他 | 有电梯', '中楼层(共28层)2006年建塔楼  -  东川路', '750万', '单价67483元/平米')
('https://image1.ljcdn.com/440100-inspection/3376a9d3-75ad-4079-b96a-f90bdbe3bd70.jpg.296x216.jpg', '站西路 通风采光好 户型方正 中层两房', '站西路  | 2室1厅 | 63.92平米 | 南 | 其他 | 无电梯', '高楼层(共5层)暂无数据  -  流花站前', '128万', '单价20026元/平米')
('https://image1.ljcdn.com/440100-inspection/460e3f7b-1337-46eb-93a6-05b69d08cbd8.jpg.296x216.jpg', '越秀区仓边路 电梯两房 南北对流', '豪贤苑  | 2室1厅 | 74平米 | 南 | 其他 | 有电梯', '中楼层(共19层)2000年建塔楼  -  农讲所', '399万', '单价53919元/平米')
('https://image1.ljcdn.com/440100-inspection/2e93bcb9-9dbf-4110-9aef-fc83fc4019c5.jpg.296x216.jpg', '天伦花园 布局合理的三房两厅出售', '天伦花园  | 3室2厅 | 120.86平米 | 东北 | 简装 | 有电梯', '高楼层(共22层)2005年建塔楼  -  建设路', '810万', '单价67020元/平米')
('https://image1.ljcdn.com/440100-inspection/8c1f7663-dd7e-40d4-b6db-c8d1b2ce8c7b.jpg.296x216.jpg', '西华路 正规两房 三面单边 过五唯一', '西华路司马街  | 2室1厅 | 54.07平米 | 南 北 | 其他 | 无电梯', '中楼层(共9层)1994年建塔楼  -  西华路', '233万', '单价43093元/平米')
('https://image1.ljcdn.com/440100-inspection/162a5199-aef1-4271-9957-63f96ea2b3e8.jpg.296x216.jpg', '嘉诚国际南向大两房 厅出阳台 望小蛮腰', '嘉诚国际公寓  | 2室1厅 | 106平米 | 西 北 | 精装 | 有电梯', '高楼层(共29层)2007年建塔楼  -  水荫', '450万', '单价42453元/平米')
('https://image1.ljcdn.com/440100-inspection/18445b42-edcb-436b-a411-708cf2babf4d.jpg.296x216.jpg', '天锦大厦 电梯三房 交通方便', '天锦大厦  | 3室1厅 | 99.86平米 | 北 | 精装 | 有电梯', '低楼层(共30层)2004年建塔楼  -  杨箕', '550万', '单价55078元/平米')
('https://image1.ljcdn.com/440100-inspection/6910cc8e-27a3-45f2-a2a9-d133ad1c8a94.jpg.296x216.jpg', '牛乳基 中层两房 间隔方正', '东川路牛乳基  | 2室1厅 | 41.99平米 | 东 | 其他 | 无电梯', '中楼层(共8层)塔楼  -  东川路', '268万', '单价63825元/平米')
('https://image1.ljcdn.com/440100-inspection/ab543649-6c98-452a-af72-a5838675f02f.jpg.296x216.jpg', '南方永福国际大厦 3室2厅 720万', '南方永福国际大厦  | 3室2厅 | 120.82平米 | 东北 | 其他', '高楼层(共31层)2000年建塔楼  -  淘金', '720万', '单价59593元/平米')
('https://image1.ljcdn.com/440100-inspection/69bc6814-2537-4dcc-9d62-410627400403.jpg.296x216.jpg', '两房一厅 楼梯中层 交通便利 环境安静', '德政中路担干巷  | 2室0厅 | 39.32平米 | 东南 | 其他 | 无电梯', '中楼层(共9层)1990年建塔楼  -  农讲所', '185万', '单价47050元/平米')
('https://image1.ljcdn.com/440100-inspection/d5254ee2-3a27-448b-92d0-2c2df4b9f1f9.jpg.296x216.jpg', '华桥乐园 交通方便 格局方正', '华侨乐园  | 2室1厅 | 75.54平米 | 南 | 其他 | 有电梯', '低楼层(共26层)1995年建塔楼  -  淘金', '380万', '单价50305元/平米')
('https://image1.ljcdn.com/440100-inspection/d4990fa4-0720-4af3-88b0-4666fd44facd.jpg.296x216.jpg', '君汇世家 花园小区 高层3房 通风采光好 视野开阔', '君汇世家  | 3室2厅 | 126.85平米 | 东北 | 精装 | 有电梯', '高楼层(共30层)2008年建塔楼  -  水荫', '1200万', '单价94600元/平米')
('https://image1.ljcdn.com/440100-inspection/7920a421-fe48-4b08-be02-82d27b1996c8.JPG.296x216.jpg', '麓景路下塘村前街 2室2厅 220万', '麓景路下塘村前街  | 2室2厅 | 72.94平米 | 南 | 其他', '高楼层(共8层)塔楼  -  麓景', '220万', '单价30162元/平米')
('https://image1.ljcdn.com/440100-inspection/82749e44-a99f-4b7a-b7de-67c7f1dc1fad.jpg.296x216.jpg', '政民路 中层大两房 厅处阳台 南向 格局方正', '政民路  | 2室2厅 | 76.08平米 | 南 | 简装 | 无电梯', '中楼层(共9层)塔楼  -  桂花岗', '305万', '单价40090元/平米')
('https://image1.ljcdn.com/440100-inspection/d4a5afc1-d5b1-4d2d-a248-72f4cf409dcc.jpg.296x216.jpg', '交通方便  近地铁  过五唯一', '水荫路水荫直街  | 2室2厅 | 107平米 | 东南 | 精装 | 有电梯', '中楼层(共10层)1992年建塔楼  -  水荫', '535万', '单价50000元/平米')
('https://image1.ljcdn.com/440100-inspection/350e54db-7f7d-4d23-975c-690f4eb43642.jpg.296x216.jpg', '华侨乐园 2房1厅 430万元', '华侨乐园  | 2室1厅 | 75.19平米 | 东南 | 其他 | 有电梯', '低楼层(共18层)1995年建塔楼  -  淘金', '430万', '单价57189元/平米')
('https://image1.ljcdn.com/440100-inspection/b243080e-d950-49fd-85af-9f0e7ea97526.jpg.296x216.jpg', '梅花村 2室2厅 520万', '梅花村  | 2室2厅 | 72.66平米 | 南 | 精装 | 无电梯', '中楼层(共7层)1990年建塔楼  -  东风东', '520万', '单价71567元/平米')
('https://image1.ljcdn.com/440100-inspection/95030474-3b2d-4243-bada-0eb887aaf094.jpg.296x216.jpg', '惠福东路 低层三房 东南朝向', '惠福东路  | 3室1厅 | 104.44平米 | 东南 | 其他 | 无电梯', '中楼层(共6层)塔楼  -  北京路', '270万', '单价25853元/平米')
('https://image1.ljcdn.com/440100-inspection/f8ccf7d8-0d48-4edd-8237-4ec59e917834.jpg.296x216.jpg', '中山六路 营房巷 一梯一户', '中山六路  | 2室1厅 | 65.79平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  西门口', '255万', '单价38760元/平米')
('https://image1.ljcdn.com/440100-inspection/35436dd8-0e0f-4951-89ce-de666e76ecb3.jpg.296x216.jpg', '中曦大厦 高层实用三房', '中曦大厦  | 3室1厅 | 103.33平米 | 北 | 简装 | 有电梯', '高楼层(共32层)1998年建塔楼  -  北京路', '580万', '单价56131元/平米')
('https://image1.ljcdn.com/440100-inspection/655aa56f-0949-4680-85b3-de9643c6c3e7.jpg.296x216.jpg', '富力御龙庭 4室2厅 900万', '富力御龙庭  | 4室2厅 | 126平米 | 东南 | 其他 | 有电梯', '高楼层(共27层)2004年建塔楼  -  淘金', '900万', '单价71429元/平米')
('https://image1.ljcdn.com/440100-inspection/68275ab0-c928-4e4e-a06a-9eb9f1e02524.jpg.296x216.jpg', '粮油宿舍 2室1厅 198万', '粮油宿舍  | 2室1厅 | 75.33平米 | 南 | 其他 | 无电梯', '中楼层(共9层)1996年建塔楼  -  机场路', '198万', '单价26285元/平米')
('https://image1.ljcdn.com/440100-inspection/60aaeb74-1f1f-450f-bbe4-5329c914f72c.jpg.296x216.jpg', '广东国际大厦 精装修', '广东国际大厦  | 2室1厅 | 88平米 | 南 | 精装 | 有电梯', '低楼层(共35层)1990年建塔楼  -  淘金', '210万', '单价23864元/平米')
('https://image1.ljcdn.com/440100-inspection/ce22ca2e-b16d-466a-a49b-db8720e34cd8.jpg.296x216.jpg', '西门口地铁，越秀上品轩，刚需小三房，住家精装修。', '越秀上品轩  | 3室2厅 | 81.76平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2010年建塔楼  -  西门口', '680万', '单价83171元/平米')
('https://image1.ljcdn.com/440100-inspection/dc7b3f98-ff6a-4a6e-b8e9-a9a606ab76a2.jpg.296x216.jpg', '东兴小区 户型方正 通风采光好 单边位', '东兴小区东兴一街  | 2室1厅 | 45平米 | 南 北 | 其他 | 无电梯', '中楼层(共9层)1995年建塔楼  -  五羊新城', '208万', '单价46223元/平米')
('https://image1.ljcdn.com/440100-inspection/cacee0c6-c2a9-4843-bcb4-39f6d2dfc7ff.jpg.296x216.jpg', '小北路，嘉洲翠庭小区，双地铁，越秀公园', '嘉洲翠庭  | 2室1厅 | 89.14平米 | 东南 | 简装', '低楼层(共25层)2001年建塔楼  -  小北', '690万', '单价77407元/平米')
('https://image1.ljcdn.com/440100-inspection/7ed59fc3-7003-4a25-8bb8-1d6f0bcf6a01.jpg.296x216.jpg', '翰林阁实用三房一厅', '翰林阁  | 3室1厅 | 112平米 | 东北 | 简装 | 有电梯', '高楼层(共30层)2000年建塔楼  -  黄花岗', '800万', '单价71429元/平米')
('https://image1.ljcdn.com/440100-inspection/b40f3745-7a31-4ae7-b41b-a8fb253f4f9c.jpg.296x216.jpg', '东华东路 西南北向 生活便利 实用三房出售', '东华东路新南街  | 3室2厅 | 71.58平米 | 西南 北 | 其他 | 无电梯', '高楼层(共8层)塔楼  -  东湖', '395万', '单价55184元/平米')
('https://image1.ljcdn.com/440100-inspection/d7a85a50-4212-4f21-b69f-db9c5057b720.jpg.296x216.jpg', '东风东路水均大街 2室1厅 295万', '东风东路水均大街  | 2室1厅 | 60.09平米 | 南 | 其他 | 无电梯', '高楼层(共9层)1990年建塔楼  -  东风东', '295万', '单价49094元/平米')
('https://image1.ljcdn.com/440100-inspection/1f8f0920-7761-478d-bb0a-4a848eb93599.jpg.296x216.jpg', '寺贝新街 中层四房四阳台 加装电梯', '达道路寺贝新街  | 4室2厅 | 110.43平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1990年建塔楼  -  东山口', '810万', '单价73350元/平米')
('https://image1.ljcdn.com/440100-inspection/20fb1654-6369-44d0-a038-6c2ea9cfc648.jpg.296x216.jpg', '广东省有色金属地质局 2室2厅 551万', '广东省有色金属地质局  | 2室2厅 | 84.88平米 | 南 | 其他', '低楼层(共17层)塔楼  -  环市东', '551万', '单价64916元/平米')
('https://image1.ljcdn.com/440100-inspection/71bf0fbe-36fd-499e-87b2-3bd424d6ed42.jpg.296x216.jpg', '太和岗 安静居住', '太和岗路  | 2室1厅 | 45平米 | 北 | 简装 | 无电梯', '高楼层(共8层)板楼  -  黄花岗', '185万', '单价41112元/平米')
('https://image1.ljcdn.com/440100-inspection/051199e3-dbcd-4cb3-b5ea-ca006e0dfa37.JPG.296x216.jpg', '东山雅筑 3室2厅 760万', '东山雅筑  | 3室2厅 | 94.51平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2000年建塔楼  -  东风东', '760万', '单价80415元/平米')
('https://image1.ljcdn.com/440100-inspection/88467eb2-1d69-4fe5-901a-568ed3eb9124.jpg.296x216.jpg', '农林上路 安静舒适 东南靓向 可改三房', '农林上路八横路  | 2室2厅 | 70.43平米 | 东南 | 其他 | 无电梯', '低楼层(共9层)塔楼  -  东山口', '430万', '单价61054元/平米')
('https://image1.ljcdn.com/440100-inspection/d0c57a4e-2ce0-476d-bef4-c188fc00ac9c.jpg.296x216.jpg', '解放中路 米市路 私房一栋', '解放中路玉华坊   | 独栋别墅 | 6室2厅 | 192.71平米 | 南 | 其他 | 无电梯', '1层暂无数据  -  西门口', '680万', '单价35287元/平米')
('https://image1.ljcdn.com/440100-inspection/test-bf7058df-b931-4ba5-98b1-b13b2bf3b72c.png.296x216.jpg', '竹丝岗二马路 电梯两房 户型方正', '竹丝岗二马路  | 2室2厅 | 70.6平米 | 西南 | 精装 | 有电梯', '高楼层(共17层)1987年建板楼  -  东山口', '395万', '单价55950元/平米')
('https://image1.ljcdn.com/440100-inspection/f3be54f3-dc80-434d-9184-3cdaa2078900.jpg.296x216.jpg', '小北路精装两房 近地铁 户型方正 楼层适中', '小北路  | 2室1厅 | 40.45平米 | 南 | 简装 | 无电梯', '中楼层(共8层)塔楼  -  小北', '230万', '单价56861元/平米')
('https://image1.ljcdn.com/440100-inspection/540011ff-5113-4b4b-b2d3-48aed12343dd.jpg.296x216.jpg', '广园东路 实用3房 双阳台 诚意出售', '广园东路  | 3室2厅 | 109.3平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)塔楼  -  沙河', '300万', '单价27448元/平米')
('https://image1.ljcdn.com/440100-inspection/53a56600-5f5f-4f7e-afe5-ae167e2b179e.jpg.296x216.jpg', '农讲所电梯南向大阳台方正实用两房', '豪贤苑  | 2室1厅 | 64平米 | 南 | 简装 | 有电梯', '低楼层(共30层)2000年建塔楼  -  农讲所', '365万', '单价57032元/平米')
('https://image1.ljcdn.com/440100-inspection/f62dc9a0-8714-4eb3-9bb0-666e3fcb6fe2.jpg.296x216.jpg', '越秀区 富力东堤湾 实用两房 诚心放卖', '富力东堤湾  | 2室1厅 | 71平米 | 东南 | 精装 | 有电梯', '低楼层(共29层)2006年建塔楼  -  杨箕', '540万', '单价76057元/平米')
('https://image1.ljcdn.com/440100-inspection/db8fcf03-3d93-4951-9090-51c8e776dc87.jpg.296x216.jpg', '丽景台 标准三房 交通方便', '丽景台  | 3室2厅 | 131.83平米 | 南 | 其他 | 有电梯', '高楼层(共34层)1999年建塔楼  -  五羊新城', '840万', '单价63719元/平米')
('https://image1.ljcdn.com/440100-inspection/27e2fb02-d6aa-4838-bd0f-0763356fd2c1.jpg.296x216.jpg', '泰康城 中层 两房单位', '泰康城广场  | 2室2厅 | 93.7平米 | 东南 | 其他 | 有电梯', '中楼层(共39层)1997年建塔楼  -  海珠广场', '410万', '单价43757元/平米')
('https://image1.ljcdn.com/440100-inspection/test-becb17fb-1e49-4a22-abba-40e086dd8c62.png.296x216.jpg', '庙前西街 低楼层三房 西南北向无遮挡', '署前路庙前西街  | 3室1厅 | 92.47平米 | 南 西 北 | 其他', '中楼层(共4层)板楼  -  东山口', '550万', '单价59479元/平米')
('https://image1.ljcdn.com/440100-inspection/6dae3777-2f05-46bc-be7c-a13ee41909c6.jpg.296x216.jpg', '惠福西路 四房带主套 交通便利', '惠福西路进步里  | 4室1厅 | 110平米 | 西北 | 精装', '高楼层(共8层)塔楼  -  西门口', '328万', '单价29819元/平米')
('https://image1.ljcdn.com/440100-inspection/f3621412-1be2-4ba9-92c1-a141aa8ffbeb.jpg.296x216.jpg', '东湖豪苑 3室2厅 788万', '东湖豪苑  | 3室2厅 | 104.64平米 | 西北 | 其他 | 有电梯', '中楼层(共28层)1996年建塔楼  -  东山口', '788万', '单价75306元/平米')
('https://image1.ljcdn.com/440100-inspection/b1758ba4-2e41-4afc-9ca8-9db5357cb5f2.jpg.296x216.jpg', '地质大院 3室2厅 418万', '地质大院  | 3室2厅 | 69.05平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1998年建塔楼  -  环市东', '418万', '单价60536元/平米')
('https://image1.ljcdn.com/440100-inspection/98342c4c-eec1-4ee1-a0d1-191f55b1bb68.jpg.296x216.jpg', '水荫路 中层单位 正规2房 东西对流', '水荫翠院  | 2室1厅 | 59.69平米 | 东 西 | 简装 | 无电梯', '中楼层(共9层)1998年建塔楼  -  水荫', '250万', '单价41884元/平米')
('https://image1.ljcdn.com/440100-inspection/49665689-6d62-485b-9b27-a06b9819925c.jpg.296x216.jpg', '御龙庭实用三房出售', '富力御龙庭  | 3室1厅 | 126平米 | 东 | 简装 | 有电梯', '高楼层(共27层)2004年建塔楼  -  淘金', '880万', '单价69842元/平米')
('https://image1.ljcdn.com/440100-inspection/3c8e4824-7a56-46df-97d2-6557ad387ec0.jpg.296x216.jpg', '泰康城广场  电梯楼', '泰康城广场  | 2室1厅 | 95.31平米 | 东 | 其他 | 有电梯', '中楼层(共39层)1997年建塔楼  -  海珠广场', '380万', '单价39870元/平米')
('https://image1.ljcdn.com/440100-inspection/test-8325b8e2-b4fe-4a0a-9383-2592b39d8634.png.296x216.jpg', '水均大街 高层 框架三房', '东风东路水均大街  | 3室2厅 | 76.63平米 | 南 | 精装 | 无电梯', '高楼层(共8层)塔楼  -  东风东', '335万', '单价43717元/平米')
('https://image1.ljcdn.com/440100-inspection/117dcacd-d981-4b57-b851-905c9dd77d4b.jpg.296x216.jpg', '好世界公寓   住宅性质  高层南向一房', '好世界公寓  | 1室0厅 | 36.52平米 | 南 | 其他 | 有电梯', '高楼层(共20层)2006年建塔楼  -  建设路', '190万', '单价52027元/平米')
