('https://image1.ljcdn.com/510100-inspection/test-9f361dc0-a10e-425c-9c94-fb8810938de7.png.296x216.jpg', '精装三居室，户型方正通透，中间楼层采光充足', '京龙嘉苑  | 3室2厅 | 96.67平米 | 西南 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  东山', '107万', '单价11069元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5fca931e-5cb6-4e86-acee-b5cf3de06a77.png.296x216.jpg', '西村人家套二单卫，通透户型，采光充足', '西村人家  | 2室1厅 | 81.11平米 | 东南 | 简装', '高楼层(共6层)板楼  -  龙泉驿城区', '80万', '单价9864元/平米')
('https://image1.ljcdn.com/510100-inspection/test-0e7fdd1e-e447-4c83-b04d-2432dac15b44.png.296x216.jpg', '套二+低楼层+简单装修，小区安静', '古驿新村  | 2室1厅 | 66.17平米 | 东南 | 简装', '低楼层(共6层)板楼  -  航天', '67万', '单价10126元/平米')
('https://image1.ljcdn.com/510100-inspection/test-beddab39-53a9-4bd7-8819-46edb0a75167.png.296x216.jpg', '凯德大盘 产权满2年 120万  精装套三 房东诚心出手！', '凯德卓锦万黛  | 3室1厅 | 89.15平米 | 东北 | 精装 | 有电梯', '低楼层(共39层)2015年建板塔结合  -  大面', '120万', '单价13461元/平米')
('https://image1.ljcdn.com/510100-inspection/test-67e7dc5d-35c9-4def-8ef6-22a8df053215.png.296x216.jpg', '东山领地清水套三，采光好，正对泸溪河', '东山领地  | 3室2厅 | 89.6平米 | 东南 | 其他 | 有电梯', '低楼层(共33层)2016年建板塔结合  -  东山', '95万', '单价10603元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f2a3c647-d0c1-4af6-8811-d674ef8151b3.png.296x216.jpg', '世外桃源，三室两厅双卫，中间楼层', '世外桃源  | 3室2厅 | 134.3平米 | 东南 | 其他 | 无电梯', '中楼层(共6层)2000年建板楼  -  龙泉驿城区', '130万', '单价9680元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2bc9498a-4ec2-4007-9533-a03e7ed093ea.png.296x216.jpg', '中间楼层 采光好 东西通透 自住装修', '果壳里的城  | 2室2厅 | 83.53平米 | 东 西 | 精装 | 有电梯', '中楼层(共34层)2012年建塔楼  -  龙泉驿城区', '115万', '单价13768元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ccee16fc-3dda-44e5-a5fd-4be89a19d071.png.296x216.jpg', '世茂城四期西区套三带平台精装房', '世茂城四期  | 3室2厅 | 83平米 | 南 | 其他 | 有电梯', '低楼层(共34层)板塔结合  -  大面', '125万', '单价15061元/平米')
('https://image1.ljcdn.com/510100-inspection/test-65e6bb43-f6ec-4cea-8e44-75ab6ce68cfa.png.296x216.jpg', '上东阳光三期 满五年   套三双卫 一梯两户 观光电梯', '上东阳光三期  | 3室2厅 | 117.71平米 | 东 | 其他 | 有电梯', '低楼层(共11层)2009年建塔楼  -  洪河', '175万', '单价14868元/平米')
('https://image1.ljcdn.com/510100-inspection/test-54b80128-763e-424a-8b8d-11cfeedb8bd6.png.296x216.jpg', '中国铁建国际城    平层套四  带梯形阳台  精装修', '中国铁建国际城  | 4室2厅 | 142.2平米 | 南 北 | 其他 | 有电梯', '中楼层(共5层)2015年建板楼  -  大面', '286万', '单价20113元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7365705e-dc8e-4323-9c10-f3050c4ce3aa.png.296x216.jpg', '师大现代花园 简单装修套二公寓', '师大现代花园  | 2室1厅 | 88平米 | 东南 | 其他 | 有电梯', '低楼层(共32层)2013年建板楼  -  大面', '80万', '单价9091元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cb8dc642-9807-444d-aca0-ee3c0eb411fc.png.296x216.jpg', '柏林小区，标准套三，户型方正，', '柏林小区卉悦居  | 3室2厅 | 96平米 | 东南 | 其他', '中楼层(共6层)板楼  -  航天', '105万', '单价10938元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b99fe302-5a1c-4d57-b78c-8daa80c9286d.png.296x216.jpg', '西河美宸东方套二，户型方正，中间楼层', '美宸东方  | 2室1厅 | 84.92平米 | 南 | 毛坯', '高楼层(共18层)板塔结合  -  十陵', '94万', '单价11070元/平米')
('https://image1.ljcdn.com/510100-inspection/37413dce-dab1-4bc7-8998-05494bfc44db.jpg.296x216.jpg', '世茂城二期跃层带花园，坐北朝南，通透户型，满两年', '世茂城二期  | 4室2厅 | 119.75平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2013年建板塔结合  -  大面', '270万', '单价22547元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8a0e3bb0-33b7-44ad-9450-eb5f83612a6d.png.296x216.jpg', '标准套二，主卧带阳台，中间楼层', '蔚蓝花城A区  | 2室2厅 | 89.99平米 | 东南 | 毛坯 | 无电梯', '中楼层(共6层)2004年建板塔结合  -  航天', '102万', '单价11335元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2790d859-ccc8-4537-b022-b39086180e10.png.296x216.jpg', '电梯，顶跃，清水套三双卫带花园', '利通天鹅堡  | 3室2厅 | 143.6平米 | 东南 | 毛坯', '高楼层(共14层)板塔结合  -  阳光城', '155万', '单价10794元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f1f9def9-e333-4eb2-b59f-bc0ce74f86a3.png.296x216.jpg', '锦橙套二居家装修采光好户型方正', '锦橙  | 2室1厅 | 72.77平米 | 北 | 其他 | 有电梯', '中楼层(共24层)暂无数据  -  龙泉驿城区', '91万', '单价12506元/平米')
('https://image1.ljcdn.com/510100-inspection/test-006c9aa2-1d90-4807-a0a9-67256e7622c3.png.296x216.jpg', '套二的房子，客厅带转角飘窗，视野十分好，采光好，', '四季康城  | 2室2厅 | 58.5平米 | 北 | 其他 | 有电梯', '中楼层(共33层)2013年建板塔结合  -  龙泉驿城区', '82.6万', '单价14120元/平米')
('https://image1.ljcdn.com/510100-inspection/test-27444d91-b6bc-4fbe-9556-bfb14664ce03.png.296x216.jpg', '东山国际A区带平台花园的房子，采光很好', '东山国际新城A区  | 2室2厅 | 100.23平米 | 西南 东北 | 其他 | 有电梯', '低楼层(共11层)2015年建板塔结合  -  东山', '130万', '单价12971元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a12ee244-b449-427d-9777-d5ddfc0e7515.png.296x216.jpg', '洋房套三，清水房空置至今，客厅带阳台，独立餐厅满2', '龙城1号  | 3室2厅 | 110.36平米 | 东北 | 毛坯 | 无电梯', '高楼层(共6层)2013年建板楼  -  大面', '205万', '单价18576元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fd05e171-6c76-4e01-8326-60bd1492e53c.png.296x216.jpg', '通透四居室视野开阔采光好简单装修', '四季康城  | 4室2厅 | 120.6平米 | 东 西 | 其他 | 有电梯', '高楼层(共34层)2013年建塔楼  -  龙泉驿城区', '155万', '单价12853元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e29efd54-f691-44a0-93ba-05137ccdcc73.png.296x216.jpg', '御源大湖区 套三 居家装修 中间楼层', '御源大湖区  | 3室2厅 | 102平米 | 北 | 其他 | 有电梯', '低楼层(共18层)2012年建塔楼  -  龙泉驿城区', '140万', '单价13726元/平米')
('https://image1.ljcdn.com/510100-inspection/test-24ce8a27-32af-4cb8-b5c2-e2509430a7a5.png.296x216.jpg', '锦上城小区中间位置电梯 小高层，可改套三', '锦上城  | 2室2厅 | 90.31平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2015年建板塔结合  -  龙泉驿城区', '115万', '单价12734元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9a963b48-4286-4d97-8abc-6472ce9e6518.png.296x216.jpg', '简装套四，户型大多数都看的上，采光好，视野看小区', '首创万卷山  | 4室2厅 | 125.08平米 | 东 | 其他 | 有电梯', '高楼层(共34层)2013年建塔楼  -  大面', '163万', '单价13032元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cdb974f7-c358-4963-98ef-b4e24c778b73.png.296x216.jpg', '观澜东山带大阳台3居室，业主自住，看房方便', '观澜东山  | 3室2厅 | 117.82平米 | 东南 | 其他 | 有电梯', '低楼层(共27层)2009年建板塔结合  -  东山', '130万', '单价11034元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7e9af400-68f4-4c20-8118-e18076d63074.png.296x216.jpg', '丽泉江南 对中庭套二 精装 中间楼层 随时看房', '丽泉江南  | 2室2厅 | 89平米 | 东南 西北 | 其他 | 无电梯', '中楼层(共5层)2003年建板楼  -  龙泉驿城区', '95万', '单价10675元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e74e8ba8-7d2b-41ef-be25-8b15f50eb3cc.png.296x216.jpg', '银河花园二期套二单卫自住装修卧室带阳台', '银河花园二期  | 2室2厅 | 97.56平米 | 西南 | 其他 | 有电梯', '中楼层(共11层)2015年建板塔结合  -  大面', '108万', '单价11071元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ecf75bde-a25b-46c8-9786-9bac3f85945c.png.296x216.jpg', '精装套三，满两年，对中庭，安静，采光好', '首创万卷山  | 3室2厅 | 89平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2013年建塔楼  -  大面', '125万', '单价14045元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d3588ee2-a0c5-4f57-8175-bbccecaf9e72.png.296x216.jpg', '套三双卫精装修 客厅视野无遮挡，赠送面积大', '劲力蓝色理想  | 3室2厅 | 131.54平米 | 西北 | 精装 | 有电梯', '高楼层(共25层)2006年建板塔结合  -  航天', '144万', '单价10948元/平米')
('https://image1.ljcdn.com/510100-inspection/test-38df54dc-d3ab-429d-968d-16e6351a6632.png.296x216.jpg', '东麓驿境多层装修房+户型方正+采光好', '东麓驿境三期  | 3室2厅 | 104.76平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)2015年建板塔结合  -  龙泉驿城区', '150万', '单价14319元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b42e98aa-dbfd-4123-9fcb-3ac7e2ae406b.png.296x216.jpg', '格兰玺城，套三双卫，装修未入住，中庭安静', '格兰玺城  | 3室2厅 | 127.59平米 | 北 | 简装 | 有电梯', '低楼层(共24层)2013年建板塔结合  -  航天', '160.1万', '单价12549元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d51d98a8-d057-4709-be03-7b85c4e980cd.png.296x216.jpg', '电梯小高层 户型方正 采光充足', '武城大观城市花园一期  | 2室2厅 | 86平米 | 东 | 简装 | 有电梯', '中楼层(共11层)2005年建板楼  -  洪河', '125万', '单价14535元/平米')
('https://image1.ljcdn.com/510100-inspection/388dfcb9-1e8a-455a-bb11-9471aefa41e9.jpg.296x216.jpg', '万卷山套三横厅户型 通透 方正', '首创万卷山  | 3室1厅 | 89平米 | 东南 | 精装 | 有电梯', '中楼层(共34层)2013年建塔楼  -  大面', '123万', '单价13821元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8fddb373-b4b4-4d7d-b59d-b39c2c54123f.png.296x216.jpg', '格调城精装套四+++++高楼层视野良好', '格调城  | 4室2厅 | 108.9平米 | 西北 | 简装 | 有电梯', '高楼层(共18层)2012年建板塔结合  -  东山', '120万', '单价11020元/平米')
('https://image1.ljcdn.com/510100-inspection/test-dd99f238-bd6f-4f0b-9c73-0b23f31ec8ff.png.296x216.jpg', '此房装修保养得好，采光无遮挡，错层动静分区', '明星花苑  | 4室2厅 | 158.51平米 | 南 | 其他', '高楼层(共6层)板楼  -  阳光城', '157万', '单价9905元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5539ae12-06db-42be-b70d-c140e6a45405.png.296x216.jpg', '炬星柠檬城三楼套二单卫有入户花园', '炬星柠檬城  | 2室1厅 | 90.48平米 | 南 北 | 其他 | 有电梯', '低楼层(共29层)2009年建塔楼  -  洪河', '119万', '单价13153元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1c73d113-1a7a-4710-b682-d676a9cab3fd.png.296x216.jpg', '恒大绿洲 套三双卫有装修 东南朝向', '恒大绿洲  | 3室2厅 | 117.79平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2011年建板塔结合  -  大面', '175万', '单价14857元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e7f7f336-19c9-45d6-aa85-b907381ec031.png.296x216.jpg', '精装套二全明户型+高区景观楼层+户型方正+可改套三', '电建地产云立方  | 2室2厅 | 80.44平米 | 东南 | 其他 | 有电梯', '高楼层(共34层)2015年建塔楼  -  大面', '115万', '单价14297元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c5602368-8d1f-4ab5-bbe5-d38f33c77da9.png.296x216.jpg', '恒大绿洲套四双卫，开发商统一装修对中庭。', '恒大绿洲  | 4室2厅 | 142.72平米 | 东北 | 其他 | 有电梯', '高楼层(共32层)2011年建板塔结合  -  大面', '200万', '单价14014元/平米')
('https://image1.ljcdn.com/510100-inspection/test-557ca698-8c80-45f0-9340-d040ad3784c0.png.296x216.jpg', '百悦天鹅湖套三单 双 卫 清 水', '百悦天鹅湖  | 3室2厅 | 106.94平米 | 南 | 其他 | 有电梯', '高楼层(共32层)板塔结合  -  大面', '158万', '单价14775元/平米')
('https://image1.ljcdn.com/510100-inspection/f56442f7-4d60-4fea-8044-76bbca267674.jpg.296x216.jpg', '四季小套二，装修房赠送家具家电，已满两年免增值税', '四季映像  | 2室2厅 | 65平米 | 东 西 | 精装 | 有电梯', '低楼层(共34层)2012年建板塔结合  -  大面', '102万', '单价15693元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5534f2f2-b50f-4c6b-863f-f9fc4ab98466.png.296x216.jpg', '龙城1号清水房 顶跃 清水房，可直接进行装修', '龙城1号  | 4室2厅 | 171.8平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2013年建板楼  -  大面', '318万', '单价18510元/平米')
('https://image1.ljcdn.com/510100-inspection/test-52697bf0-f9fd-42be-89bd-ebaaa7a40b93.png.296x216.jpg', '美宸东方标准套二，采光视野好，看房有钥匙', '美宸东方  | 2室1厅 | 82.09平米 | 西 | 其他', '中楼层(共18层)板塔结合  -  十陵', '98.8万', '单价12036元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6da71f0e-0c9f-4326-b02f-c1be451bc80d.png.296x216.jpg', '天盛花苑，多层套一，简单装修。', '天盛花苑  | 1室1厅 | 51平米 | 南 | 简装 | 无电梯', '低楼层(共6层)2006年建板塔结合  -  航天', '50万', '单价9804元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a9881f13-2574-4713-b21d-2b9f0129bd45.png.296x216.jpg', '林溪美城_套三双卫_不临街_有装修', '林溪美城  | 3室2厅 | 90.8平米 | 东北 | 其他 | 有电梯', '高楼层(共33层)2016年建板塔结合  -  阳光城', '86万', '单价9472元/平米')
('https://image1.ljcdn.com/510100-inspection/test-61c31f6d-b894-4393-8451-159bd5a8a51f.png.296x216.jpg', '世茂城一期，套二通透户型，户型方正。', '世茂城一期  | 2室2厅 | 82.09平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2012年建板塔结合  -  大面', '118万', '单价14375元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e1c58653-597c-4e1d-92bb-ff65fb746c9c.png.296x216.jpg', '果壳里的城装修套一，带大阳台的房子', '果壳里的城  | 1室1厅 | 60.61平米 | 东 南 | 简装 | 有电梯', '低楼层(共34层)2015年建塔楼  -  龙泉驿城区', '88.8万', '单价14652元/平米')
('https://image1.ljcdn.com/510100-inspection/test-86dea791-a19d-4e09-be56-ebd98d5c99ab.png.296x216.jpg', '美宸东方套二 中间楼层采光好 总价低', '美宸东方  | 2室2厅 | 82.1平米 | 西 | 其他', '中楼层(共18层)板塔结合  -  十陵', '94万', '单价11450元/平米')
('https://image1.ljcdn.com/510100-inspection/test-377900c2-a185-463c-95f8-fdca4baa2d92.png.296x216.jpg', '航天南区，精装套三，户型通透，采光好，公摊小', '航天南区  | 3室1厅 | 81.57平米 | 东南 | 简装', '中楼层(共7层)板楼  -  航天', '85万', '单价10421元/平米')
('https://image1.ljcdn.com/510100-inspection/test-eb6d9784-fb43-4072-a654-ef6e0a303c03.png.296x216.jpg', '合能四季康城清水套四    南北通透', '四季康城  | 4室2厅 | 123.76平米 | 南 北 | 其他 | 有电梯', '高楼层(共34层)2013年建板塔结合  -  龙泉驿城区', '165万', '单价13333元/平米')
('https://image1.ljcdn.com/510100-inspection/test-66b5f0c3-d921-40e1-8867-5bfa58a9ebdb.png.296x216.jpg', '龙泉山脚下，新小区，御嶺春天，清水套三。', '御嶺春天  | 3室2厅 | 90平米 | 北 | 毛坯 | 有电梯', '低楼层(共25层)2015年建板塔结合  -  航天', '120万', '单价13334元/平米')
('https://image1.ljcdn.com/510100-inspection/test-66623aab-2cc2-498b-a6fa-d8194b13d890.png.296x216.jpg', '春秋名邸 套二 楼层低 户型方正', '春秋名邸  | 2室1厅 | 92.46平米 | 西北 | 其他 | 有电梯', '低楼层(共16层)2007年建板塔结合  -  龙泉驿城区', '95万', '单价10275元/平米')
('https://image1.ljcdn.com/510100-inspection/c3d863dd-d51a-423e-853b-769875c7aa5e.jpg.296x216.jpg', '单价8000多的套三面积大采光好。', '商业后街1号  | 3室2厅 | 140.69平米 | 东南 | 简装', '中楼层(共7层)板楼  -  龙泉驿城区', '119万', '单价8459元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3df99553-e19b-489e-9110-e81a0b97e115.png.296x216.jpg', '一楼带40平花园 装修好未住过人 通透户型', '恋日家园G区  | 2室2厅 | 84.75平米 | 东南 | 简装 | 无电梯', '低楼层(共6层)2003年建板楼  -  洪河', '120万', '单价14160元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fde5e70d-aabc-4639-bd4d-a328ca97363e.png.296x216.jpg', '月楿丽苑 装修套三双卫 错层户型', '月楿丽苑  | 3室2厅 | 109.84平米 | 南 | 简装', '高楼层(共6层)板楼  -  十陵', '115万', '单价10470元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e6c76052-929d-4319-b815-6a1056bbc073.png.296x216.jpg', '美宸东方套二可改套三户型，带大阳台，楼层好', '美宸东方  | 2室2厅 | 85.04平米 | 东 | 其他', '中楼层(共18层)板塔结合  -  十陵', '96万', '单价11289元/平米')
('https://image1.ljcdn.com/510100-inspection/test-31e731f5-0299-4ae4-a704-e6dcd5e4fe26.png.296x216.jpg', '装修套三改套二双卫，对小区中庭东南向，有车位。', '东山国际新城H区一期  | 3室2厅 | 95.58平米 | 东南 | 精装 | 有电梯', '中楼层(共18层)2015年建板塔结合  -  东山', '125万', '单价13079元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6990f31e-accf-4721-887c-612c8232d7ac.png.296x216.jpg', '清水套三  对小区中庭  采光极好  视野很开阔可看468', '格调城  | 3室2厅 | 92.13平米 | 西南 西北 | 毛坯 | 有电梯', '高楼层(共26层)2012年建板塔结合  -  东山', '108万', '单价11723元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ef64a735-fe7f-41c8-9914-f6884a59f0d4.png.296x216.jpg', '恋日家园G区 错层套三双卫  中间楼层，户型通透', '恋日家园G区  | 3室2厅 | 123.91平米 | 东南 | 精装 | 无电梯', '中楼层(共6层)2003年建板楼  -  洪河', '160万', '单价12913元/平米')
('https://image1.ljcdn.com/510100-inspection/test-54267af0-06bb-4e15-b69f-ebf2add41fcd.png.296x216.jpg', '天赋龙庭 装修套二 婚房装修 未入住', '天赋龙庭  | 2室2厅 | 77.47平米 | 南 | 精装', '中楼层(共25层)板塔结合  -  十陵', '95万', '单价12263元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c4c28ecc-153a-43fe-b656-2720833cbe4f.png.296x216.jpg', '此房满两年，无增值税，带装修，带阳台！', '霏红榭  | 2室2厅 | 92.53平米 | 东南 | 精装 | 有电梯', '高楼层(共18层)2015年建板塔结合  -  航天', '112万', '单价12105元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1acd6a2f-dc36-4589-9f68-16c542fd7973.png.296x216.jpg', '多层中间楼层 户型通透，采光好', '富丽苑一期  | 3室2厅 | 100.48平米 | 东南 | 其他', '高楼层(共6层)板楼  -  航天', '81万', '单价8062元/平米')
('https://image1.ljcdn.com/510100-inspection/test-23bc1c0c-2959-4b83-b039-c9c862d918bf.png.296x216.jpg', '东林半岛装修套四，多层低楼层。', '东林半岛  | 4室2厅 | 136平米 | 东南 | 精装', '低楼层(共6层)暂无数据  -  十陵', '185万', '单价13603元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3e1bcb29-dd46-4b03-8bab-b57ab1af2156.png.296x216.jpg', '山水四季城小高层，套三双卫，精装修，带车位出售', '山水四季城  | 3室2厅 | 135.21平米 | 东南 | 精装 | 有电梯', '中楼层(共11层)2015年建板塔结合  -  龙泉驿城区', '185万', '单价13683元/平米')
('https://image1.ljcdn.com/510100-inspection/443790df-df2e-4fa1-a6a9-a54b0085e9b6.jpg.296x216.jpg', '皇冠国际社区，标准套二，客厅带阳台，正朝南', '皇冠国际社区二期  | 2室2厅 | 92.5平米 | 南 | 其他 | 有电梯', '中楼层(共27层)2015年建板塔结合  -  龙泉驿城区', '150万', '单价16217元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f9cdf6a4-ad10-4686-98fc-f96ccbb10f15.png.296x216.jpg', '师大电梯小高层 套三双卫 带10㎡入户花园、观景阳台', '师大现代花园  | 3室2厅 | 113.98平米 | 西南 | 其他 | 有电梯', '低楼层(共17层)2013年建板楼  -  大面', '145万', '单价12722元/平米')
('https://image1.ljcdn.com/510100-inspection/test-eecb9802-a741-4b16-8f34-6a4eb3715d28.png.296x216.jpg', '天府逸家套三双卫，朝南，对中庭采光好，随时可看', '天府逸家一期  | 3室1厅 | 88.94平米 | 南 | 毛坯 | 有电梯', '高楼层(共41层)板楼  -  大面', '130万', '单价14617元/平米')
('https://image1.ljcdn.com/510100-inspection/test-740107cd-849d-4a55-80a5-98e9599d39d7.png.296x216.jpg', '龙府花园大套一改套二房屋出售。', '龙府花园  | 2室1厅 | 65.04平米 | 东南 | 其他 | 无电梯', '中楼层(共5层)2008年建板塔结合  -  龙泉驿城区', '73万', '单价11224元/平米')
('https://image1.ljcdn.com/510100-inspection/test-563f0406-190a-4231-b299-68441e1dbef2.png.296x216.jpg', '劲力蓝色理想，标准套二，户型方正。', '劲力蓝色理想  | 2室2厅 | 89.6平米 | 西南 | 简装 | 有电梯', '低楼层(共33层)2006年建板塔结合  -  航天', '82万', '单价9152元/平米')
('https://image1.ljcdn.com/510100-inspection/test-673716c9-6b75-4fa4-9046-b773379c98da.png.296x216.jpg', '单价便宜东山国际新城优质简装房', '东山国际新城D区  | 3室2厅 | 105.69平米 | 南 | 简装 | 有电梯', '低楼层(共11层)2011年建板塔结合  -  东山', '128万', '单价12111元/平米')
('https://image1.ljcdn.com/510100-inspection/test-efd598cf-02e3-4052-ac43-40d3a125f045.png.296x216.jpg', '竹林尚书     居家装修    套一', '竹林尚书  | 1室1厅 | 48.58平米 | 南 | 简装 | 有电梯', '中楼层(共33层)2013年建板塔结合  -  十陵', '70.8万', '单价14574元/平米')
('https://image1.ljcdn.com/510100-inspection/test-573043af-03cc-40b8-9449-8fc7b2cbe9b1.png.296x216.jpg', '师大现代花园 顶楼跃层 装修好的 居家自住', '师大现代花园  | 4室2厅 | 198平米 | 东南 | 其他 | 有电梯', '高楼层(共17层)2013年建板楼  -  大面', '350万', '单价17677元/平米')
('https://image1.ljcdn.com/510100-inspection/test-abd1355d-6a11-4b00-a626-ee2d4c4c01f1.jpeg.296x216.jpg', '霏红榭住宅，交通便利，干净舒适。', '霏红榭  | 3室1厅 | 129.63平米 | 东南 | 其他 | 有电梯', '低楼层(共30层)2015年建板塔结合  -  航天', '165万', '单价12729元/平米')
('https://image1.ljcdn.com/510100-inspection/test-02a04b2d-ed31-4cbd-9502-660efe419116.png.296x216.jpg', '滨河苑小区，房子是低楼层，大套三。', '滨河苑小区  | 3室2厅 | 121.29平米 | 东南 | 其他', '中楼层(共6层)2000年建板楼  -  龙泉驿城区', '135万', '单价11131元/平米')
('https://image1.ljcdn.com/510100-inspection/test-499b38f6-5ce2-4577-8177-7751aa737d08.png.296x216.jpg', '旺府凯旋门中等装修套二客厅带阳台', '旺府凯旋门  | 2室2厅 | 80.31平米 | 东南 | 精装 | 有电梯', '高楼层(共33层)2015年建塔楼  -  东山', '108万', '单价13448元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2192a6a9-ca43-44cd-810b-00cf621d9ec3.png.296x216.jpg', '琥珀庭院套三双卫清水满二，小洋房', '琥珀庭院  | 3室1厅 | 122平米 | 南 | 其他 | 有电梯', '低楼层(共9层)2013年建板塔结合  -  大面', '166万', '单价13607元/平米')
('https://image1.ljcdn.com/510100-inspection/70055791-424e-43e4-b449-67fbc7445959.JPG.296x216.jpg', '果壳里的城 3室1厅 145万', '果壳里的城  | 3室1厅 | 89.47平米 | 东南 | 其他 | 有电梯', '高楼层(共34层)2015年建塔楼  -  龙泉驿城区', '145万', '单价16207元/平米')
('https://image1.ljcdn.com/510100-inspection/test-12f4d756-622f-43c5-b2a3-f30a0ccb2a5f.png.296x216.jpg', '单价低，对中庭朝南，带装修大套二', '格兰玺城  | 2室2厅 | 91.93平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2013年建板塔结合  -  航天', '98万', '单价10661元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e2868779-67ff-4d40-b858-1ffcf3fbc0b0.png.296x216.jpg', '龙腾东麓城 套三双卫 清水房出售', '龙腾东麓城  | 3室2厅 | 87.58平米 | 西南 东北 | 其他 | 有电梯', '中楼层(共32层)2016年建板塔结合  -  东山', '90万', '单价10277元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2b87934a-77f8-437c-b4f3-f25a638aa367.png.296x216.jpg', '格调城装修套四++++++低楼层', '格调城  | 4室2厅 | 104平米 | 东 | 精装 | 有电梯', '低楼层(共18层)2012年建板塔结合  -  东山', '130万', '单价12500元/平米')
('https://image1.ljcdn.com/510100-inspection/test-56060e6a-fad7-48e3-b1ea-6efe53fda05e.png.296x216.jpg', '东山国际青年广场套三清水房81㎡。', '东山国际新城H区三期  | 3室1厅 | 81.61平米 | 东南 | 其他 | 有电梯', '低楼层(共31层)2015年建板塔结合  -  东山', '86万', '单价10538元/平米')
('https://image1.ljcdn.com/510100-inspection/test-81db85e7-6552-4e46-93e7-3a7a95e1e335.png.296x216.jpg', '精装修  客厅带阳台  没住过人 中间楼层', '长远小区二  | 3室2厅 | 113.9平米 | 东北 | 精装 | 无电梯', '中楼层(共6层)2004年建板楼  -  东山', '110万', '单价9658元/平米')
('https://image1.ljcdn.com/510100-inspection/test-077bc3ea-aff3-499d-aed6-70a8edcf3309.png.296x216.jpg', '上东阳光三期：对中庭，两梯四户，带装修', '上东阳光三期  | 2室2厅 | 88.7平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2016年建塔楼  -  洪河', '135万', '单价15220元/平米')
('https://image1.ljcdn.com/510100-inspection/test-279c536a-f329-43c1-9783-997a0877132b.png.296x216.jpg', '东山国际新城C区 套二 有装修 进门带入户花园', '东山国际新城C区  | 2室2厅 | 102.71平米 | 东南 | 其他 | 有电梯', '中楼层(共10层)2009年建板塔结合  -  东山', '115万', '单价11197元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4bb2032a-115e-4a23-89df-24354fe008e4.jpeg.296x216.jpg', '套三装修  户型方正  对中庭   西南朝向', '格调城  | 3室2厅 | 88.12平米 | 西南 | 精装 | 有电梯', '低楼层(共32层)板塔结合  -  东山', '102万', '单价11576元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cd2e1a25-775d-46f5-8ce9-2819a274b0d7.png.296x216.jpg', '标准2居室，有入户花园有阳台，可变3房', '观澜东山  | 2室2厅 | 79.89平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2009年建板塔结合  -  东山', '86万', '单价10765元/平米')
