('https://image1.ljcdn.com/120000-inspection/081d38f7-404f-47e4-96cb-30edf5bdcfdb.jpg.296x216.jpg', '全明两室  24小时温泉水入户 私产过两年 业主诚心出售', '双街新邨  | 2室1厅 | 79.4平米 | 东南 | 简装 | 有电梯', '高楼层(共26层)板楼  -  双街', '137万', '单价17255元/平米')
('https://image1.ljcdn.com/120000-inspection/8d20ab42-db93-47f9-95ea-b860a3157633.jpg.296x216.jpg', '双街新家园 简装一室 有电梯 交通便利 配套齐全', '双街新家园  | 1室1厅 | 43.85平米 | 东 北 | 简装 | 有电梯', '低楼层(共18层)板楼  -  双街', '87万', '单价19841元/平米')
('https://image1.ljcdn.com/120000-inspection/b1322d05-7e09-4d39-8219-07ae7a3e567e.jpg.296x216.jpg', '佳宁里 1室1厅 125万', '佳宁里  | 1室1厅 | 58.62平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '125万', '单价21324元/平米')
('https://image1.ljcdn.com/120000-inspection/d2f12c4e-39fd-41e6-9bba-7f9e628d8039.jpg.296x216.jpg', '佳庆里 低楼层  南北通透  地铁沿线  总价合适', '佳庆里  | 2室1厅 | 57.97平米 | 南 北 | 其他', '低楼层(共6层)板楼  -  双环邨', '120万', '单价20701元/平米')
('https://image1.ljcdn.com/120000-inspection/b0c44e7b-5310-424d-aff1-35071501813f.jpg.296x216.jpg', '都旺新城兰芳园2楼  急售房 看房方便 大H户型', '都旺新城兰芳园  | 2室2厅 | 118.48平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)板楼  -  果园新村', '250万', '单价21101元/平米')
('https://image1.ljcdn.com/120000-inspection/98a35066-72fe-414b-baa9-b363fb35178c.jpg.296x216.jpg', '淮和园 3室1厅 218万', '淮和园  | 3室1厅 | 101.18平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)板楼  -  宜兴埠', '218万', '单价21546元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload8f572dd3-9867-4a2f-a2e7-5318547916f4.jpg.296x216.jpg', '视野宽阔，采光充足，交通方便，楼龄新。', '宝利新苑  | 2室1厅 | 75.1平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  宜兴埠', '142万', '单价18909元/平米')
('https://image1.ljcdn.com/120000-inspection/49d6082b-c3de-4eab-b95e-bd611e51594a.jpg.296x216.jpg', '万隆桃香园 属于南北面，通透的偏独 精装修 低楼层', '万隆桃香园  | 2室1厅 | 112.58平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  天穆镇', '166万', '单价14746元/平米')
('https://image1.ljcdn.com/120000-inspection/c514537d-5db4-4e9a-bea9-ddfa3e7a0460.jpg.296x216.jpg', '此房过五年 临地跌  私产可贷款，精装修', '人民家园  | 1室1厅 | 52.02平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '125万', '单价24030元/平米')
('https://image1.ljcdn.com/120000-inspection/6e0d3594-1f65-456a-9583-e6ba8083cade.jpg.296x216.jpg', '暖香里 精装修 全阳两室 中间楼层 环境舒适适合居住', '暖香里  | 2室2厅 | 94.85平米 | 南 | 精装 | 无电梯', '中楼层(共6层)板楼  -  双环邨', '200万', '单价21086元/平米')
('https://image1.ljcdn.com/120000-inspection/7e15b5f4-0acf-4183-981e-592ae20e4912.jpg.296x216.jpg', '无增值税 精装修 全明户型   卫生间带窗', '宝翠花都瞰景园  | 2室1厅 | 85.96平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  瑞景居住区', '220万', '单价25594元/平米')
('https://image1.ljcdn.com/120000-inspection/5106174d-85e4-4be6-b591-4473dbc01245.jpg.296x216.jpg', '东南朝向四居室 出行方便 配套齐全 业主诚心出售', '双街新邨  | 4室1厅 | 118.8平米 | 东 南 | 精装 | 有电梯', '低楼层(共26层)板楼  -  双街', '188万', '单价15825元/平米')
('https://image1.ljcdn.com/120000-inspection/940f3480-a61a-40e7-8639-a4933b454aa4.jpg.296x216.jpg', '碧龙园 满五唯一 简单装修 南北通透', '碧龙园  | 2室1厅 | 85.17平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  双街', '166万', '单价19491元/平米')
('https://image1.ljcdn.com/120000-inspection/fef6e298-78ed-4b7a-9b62-59e21cea85cf.jpg.296x216.jpg', '宝利新苑  环境优美  设施齐全  配套齐全', '宝利新苑  | 1室1厅 | 57.07平米 | 南 | 简装 | 无电梯', '中楼层(共7层)板楼  -  宜兴埠', '125万', '单价21903元/平米')
('https://image1.ljcdn.com/120000-inspection/3ce18e7b-6807-41aa-ae36-c9b621acd501.jpg.296x216.jpg', '秋瑞家园 南北通透 两室 中间楼业主急售', '秋瑞家园  | 2室1厅 | 84.14平米 | 南 北 | 其他 | 有电梯', '中楼层(共17层)板楼  -  瑞景居住区', '155万', '单价18422元/平米')
('https://image1.ljcdn.com/120000-inspection/12d1d18d-4d15-4802-b30f-6461e0c961ba.jpg.296x216.jpg', '欧铂城高层精装修，大面积两室，诚意出售', '欧铂城  | 2室1厅 | 98.9平米 | 南 | 其他 | 有电梯', '中楼层(共27层)板楼  -  宜兴埠', '154万', '单价15572元/平米')
('https://image1.ljcdn.com/120000-inspection/9bd38e83-e5d3-47e2-a9e1-f5b7f1f2c6be.jpg.296x216.jpg', '瑞达里 2室1厅 185万', '瑞达里  | 2室1厅 | 73.29平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  双环邨', '185万', '单价25243元/平米')
('https://image1.ljcdn.com/120000-inspection/ffb34078-f89f-4fdd-b2c7-efbdd8b339d5.jpg.296x216.jpg', '佳丽园 交通便利 小区环境干净舒适 适合居住', '佳丽园  | 2室1厅 | 66.61平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  双环邨', '110万', '单价16515元/平米')
('https://image1.ljcdn.com/120000-inspection/48f1ce01-9986-4283-b634-fa23a644ca18.jpg.296x216.jpg', '泽天下 心泽园小区 户型方正 适合居住', '泽天下  | 2室1厅 | 84.56平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)板楼  -  北仓镇', '265万', '单价31339元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadd2e32374-c21b-4d7d-b124-2eff73a05cd0.jpg.296x216.jpg', '聚龙园，采光充足  通透户型   小区环境优美', '聚龙园  | 1室1厅 | 59.92平米 | 南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  双街', '112万', '单价18692元/平米')
('https://image1.ljcdn.com/120000-inspection/b91e10cc-58e2-4839-89e0-94ab468842b0.jpg.296x216.jpg', '艺术家园 精装跃层 采光充足 价格合适', '艺术家园  | 4室2厅 | 147.01平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  瑞景居住区', '295万', '单价20067元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadb94b88ac-2faf-4f89-991f-6a3413f65630.jpg.296x216.jpg', '瑞顺里 两室过五年 明厅明卫 有装修诚心卖', '瑞顺里  | 2室1厅 | 82.95平米 | 南 西 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '141万', '单价16999元/平米')
('https://image1.ljcdn.com/120000-inspection/f927f1c2-868b-4d02-9b03-9c8fdc083f65.jpg.296x216.jpg', '欢颜东里  一楼两室  成熟片区  小区环境干净舒适', '欢颜东里  | 2室1厅 | 65.14平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  天穆镇', '128万', '单价19650元/平米')
('https://image1.ljcdn.com/120000-inspection/1a72d278-3550-4f91-91d8-01b58c318bbb.jpg.296x216.jpg', '柴楼金园 2室1厅 166万', '柴楼金园  | 2室1厅 | 90.95平米 | 南 北 | 其他 | 有电梯', '低楼层(共30层)板楼  -  双街', '166万', '单价18252元/平米')
('https://image1.ljcdn.com/120000-inspection/7d5164be-472d-4487-800c-2e7691a0a561.jpg.296x216.jpg', '晨辉里公寓 小区安静 环境好 交通便利 采光充足', '晨辉里公寓  | 1室1厅 | 76.57平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  果园新村', '160万', '单价20896元/平米')
('https://image1.ljcdn.com/120000-inspection/4e3e45f6-8634-4ae1-815a-a743b746fb9a.jpg.296x216.jpg', '佳荣里 1室1厅 125万', '佳荣里  | 1室1厅 | 60.19平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '125万', '单价20768元/平米')
('https://image1.ljcdn.com/120000-inspection/d1c278c9-d02d-457c-8d84-b46d91e188a2.jpg.296x216.jpg', '天辰公寓小区交通便利小区环境干净舒适适合居住', '天辰公寓  | 3室2厅 | 106.32平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  北仓镇', '205万', '单价19282元/平米')
('https://image1.ljcdn.com/120000-inspection/111c2adc-aa2b-490d-9c39-aa5ac1668b31.jpg.296x216.jpg', '瞰景园带阁楼双露台，看房随时，诚心卖', '宝翠花都瞰景园  | 2室1厅 | 74.62平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  瑞景居住区', '162万', '单价21710元/平米')
('https://image1.ljcdn.com/120000-inspection/test-59edb08b-cbf5-41af-9629-c93d9b4d0404.png.296x216.jpg', '都市桃源 南北通透 采光无遮挡', '都市桃源  | 2室1厅 | 67.03平米 | 南 北 | 简装 | 有电梯', '高楼层(共6层)板楼  -  宜兴埠', '139万', '单价20737元/平米')
('https://image1.ljcdn.com/120000-inspection/8e0d9d8e-719d-4053-92d7-77afa7e052f6.jpg.296x216.jpg', '秋瑞家园，标准H户型，8楼到顶带电梯', '秋瑞家园  | 2室1厅 | 97.53平米 | 南 西 北 | 其他 | 有电梯', '中楼层(共8层)板楼  -  瑞景居住区', '200万', '单价20507元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload5e4eead0-9f7b-4b0a-baac-3183d7dbbe63.jpg.296x216.jpg', '瑞益园全阳户型，格局分明，无浪费空间', '瑞益园  | 2室1厅 | 80.22平米 | 南 | 其他 | 有电梯', '低楼层(共11层)板楼  -  瑞景居住区', '177万', '单价22065元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploada8f1a95f-bfa9-4ce4-bbed-63c9b5d105f0.jpg.296x216.jpg', '国宜里 1室1厅 85万', '国宜里  | 1室1厅 | 44.07平米 | 东 | 简装 | 无电梯', '高楼层(共7层)板楼  -  宜兴埠', '85万', '单价19288元/平米')
('https://image1.ljcdn.com/120000-inspection/22c1bcb3-e4bf-4e58-8975-5a20aca6d9d8.jpg.296x216.jpg', '瑞达里 2室1厅 170万', '瑞达里  | 2室1厅 | 83.75平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '170万', '单价20299元/平米')
('https://image1.ljcdn.com/120000-inspection/e5877eda-4316-4d69-8318-6671bf8561e2.jpg.296x216.jpg', '宝翠花都听景园 南北通透 标准三室  宽敞明亮', '宝翠花都听景园  | 3室2厅 | 125.31平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)板楼  -  瑞景居住区', '310万', '单价24739元/平米')
('https://image1.ljcdn.com/120000-inspection/9ee4a1ce-c1dd-41d5-854c-f2408071caf7.jpg.296x216.jpg', '瑞通里 1室1厅 114万', '瑞通里  | 1室1厅 | 53.76平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  双环邨', '114万', '单价21206元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload4d91e220-7e70-464f-857e-21213b1c140f.jpg.296x216.jpg', '奥林匹克玉兰苑，带小院，出行方便，户型方正', '奥林匹克花园玉兰苑  | 2室1厅 | 96.34平米 | 南 北 | 其他 | 有电梯', '低楼层(共9层)板楼  -  瑞景居住区', '265万', '单价27507元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload52f70ee0-2a3b-4743-a0cc-3e1b5e25fd1d.jpg.296x216.jpg', '宝翠花都瞰景园 2室1厅 165万', '宝翠花都瞰景园  | 2室1厅 | 73.62平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  瑞景居住区', '165万', '单价22413元/平米')
('https://image1.ljcdn.com/120000-inspection/fdabcf91-d1fb-41ab-915d-a35ae0cbb045.jpg.296x216.jpg', '宜兴南里 精装两室 户型方正 出行方便', '宜兴南里  | 2室2厅 | 92.58平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  宜兴埠', '165万', '单价17823元/平米')
('https://image1.ljcdn.com/120000-inspection/2a2b25d6-8056-49c3-a72e-0a9889c8a6ad.jpg.296x216.jpg', '普天东里 1室1厅 105万', '普天东里  | 1室1厅 | 52.39平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  天穆镇', '105万', '单价20042元/平米')
('https://image1.ljcdn.com/120000-inspection/4599714c-8c4e-4b06-b364-2869c9ed0d1c.JPG.296x216.jpg', '融创半湾半岛平墅 中间楼层 毛坯房 看房方便', '融创半湾半岛  | 4室2厅 | 180.03平米 | 南 北 | 毛坯', '中楼层(共4层)板楼  -  双街', '370万', '单价20553元/平米')
('https://image1.ljcdn.com/120000-inspection/14420dc8-d8e1-4327-a82f-02062942fe2b.jpg.296x216.jpg', '柴楼两室，高层视野，采光充足，配套齐全', '柴楼兴园  | 2室1厅 | 87.99平米 | 南 | 其他 | 有电梯', '高楼层(共28层)板楼  -  双街', '153万', '单价17389元/平米')
('https://image1.ljcdn.com/120000-inspection/0d17323f-756b-442f-b705-cab0f52364f7.jpg.296x216.jpg', '富宜里 阳面一居室 公产房 不到顶 位于中环线内 诚售', '富宜里  | 1室1厅 | 35.8平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  宜兴埠', '78万', '单价21788元/平米')
('https://image1.ljcdn.com/120000-inspection/618d4e09-8cbd-47b7-b826-3c49e5fbd652.jpg.296x216.jpg', '富山花园 满五唯一 带车位 交通便利 配套成熟', '富山花园  | 2室1厅 | 125.08平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  瑞景居住区', '328万', '单价26224元/平米')
('https://image1.ljcdn.com/120000-inspection/505c08b8-2ba0-4be8-bed3-1747259e8df5.JPG.296x216.jpg', '人民家园 3室2厅 340万', '人民家园  | 3室2厅 | 131.82平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '340万', '单价25793元/平米')
('https://image1.ljcdn.com/120000-inspection/8bb678d8-50a8-4251-ac2b-27a8e6da0d66.jpg.296x216.jpg', '城际美景 新上二楼  婚房精装修 过两年无尾款', '城际美景家园  | 2室1厅 | 90.43平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  双街', '150万', '单价16588元/平米')
('https://image1.ljcdn.com/120000-inspection/978d2e12-1ac2-4f16-9f6c-b0d3488c4fb4.jpg.296x216.jpg', '双街新城 精装两室 H户型 南北通透', '双街新城  | 2室2厅 | 102.11平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双街', '180万', '单价17629元/平米')
('https://image1.ljcdn.com/120000-inspection/d84fae9f-2cba-4aa8-928f-25df9d97717d.jpg.296x216.jpg', '泽天下中间楼层通透两室 采光充足', '泽天下  | 2室1厅 | 95.61平米 | 西 北 | 其他 | 有电梯', '低楼层(共26层)板楼  -  北仓镇', '238万', '单价24893元/平米')
('https://image1.ljcdn.com/120000-inspection/c6228768-3c70-4048-8ec9-7e65e0664c3b.jpg.296x216.jpg', '宝翠花都瞰景园 2室2厅 户型方正 精装修  中间楼层', '宝翠花都瞰景园  | 2室2厅 | 96.98平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)板楼  -  瑞景居住区', '229万', '单价23614元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload830ae052-d8ff-4582-8d96-588510be5bae.jpg.296x216.jpg', '欢颜东里 四楼位置好 采光好 视野好', '欢颜东里  | 2室1厅 | 74.08平米 | 东 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  天穆镇', '132万', '单价17819元/平米')
('https://image1.ljcdn.com/120000-inspection/f127ac3f-cca0-4d88-bc93-d13dde5a7360.jpg.296x216.jpg', '瀛台里  满五年且没有二套 70年大产权 适合刚需！', '瀛台里  | 1室1厅 | 53.94平米 | 南 北 | 精装 | 无电梯', '高楼层(共8层)板楼  -  果园新村', '88万', '单价16315元/平米')
('https://image1.ljcdn.com/120000-inspection/04c38f4d-a48b-42ce-a22b-2e6789f8ece9.jpg.296x216.jpg', '过五有二 户型格局 采光好 配套齐全', '淮盛园  | 2室1厅 | 86.98平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)板楼  -  宜兴埠', '182万', '单价20925元/平米')
('https://image1.ljcdn.com/120000-inspection/dd701c27-d5f9-40af-a382-2cb6553fdfeb.jpg.296x216.jpg', '旷世新城 阳面大一室 精装修 采光充足 小区环境优美', '远洋五矿旷世新城  | 1室1厅 | 63.98平米 | 南 | 精装 | 有电梯', '中楼层(共33层)板楼  -  宜兴埠', '160万', '单价25008元/平米')
('https://image1.ljcdn.com/120000-inspection/a93c2ab7-677a-446e-b4fb-7fc596da7b28.JPG.296x216.jpg', '熙景园 洋房 南北通透 中间楼层 临地铁配套全', '熙景园  | 2室2厅 | 96.67平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  瑞景居住区', '266万', '单价27517元/平米')
('https://image1.ljcdn.com/120000-inspection/17ba4347-0547-4702-8c61-bd7f6b409c0e.png.296x216.jpg', '翠萍园小区大H户型一楼 总价低 业主诚心出售', '翠萍园  | 2室2厅 | 89.74平米 | 南 | 简装 | 无电梯', '低楼层(共6层)板楼  -  宜兴埠', '200万', '单价22287元/平米')
('https://image1.ljcdn.com/120000-inspection/45d39fc2-9678-4fc4-8533-141b7de8af43.jpg.296x216.jpg', '心泽园 通透两居 中间楼层 电梯洋房 小区中间 华辰片', '泽天下  | 2室1厅 | 92.43平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共11层)板楼  -  北仓镇', '290万', '单价31376元/平米')
('https://image1.ljcdn.com/120000-inspection/23b54e89-4f40-4db5-bf80-8d977d480969.jpg.296x216.jpg', '奥林匹克花园橄榄苑 3室2厅 310万', '奥林匹克花园橄榄苑  | 3室2厅 | 114.47平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  瑞景居住区', '310万', '单价27082元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload60c1cd5a-3f00-46de-bf83-ed764454d623.jpg.296x216.jpg', '佳欣里 2室1厅 170万', '佳欣里  | 2室1厅 | 75平米 | 东 西 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '170万', '单价22667元/平米')
('https://image1.ljcdn.com/120000-inspection/71e3fe2c-a4bc-4c8d-9e7a-40d7d48ffca8.jpg.296x216.jpg', '富宜里东西通透两室，业主诚心出售', '富宜里  | 2室1厅 | 63.65平米 | 东 西 | 简装 | 无电梯', '中楼层(共6层)板楼  -  宜兴埠', '124万', '单价19482元/平米')
('https://image1.ljcdn.com/120000-inspection/18117fb9-0c3f-418a-9e0d-5235bc2bfd48.jpg.296x216.jpg', '双街新家园 1室1厅 130万', '双街新家园  | 1室1厅 | 69.45平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  双街', '130万', '单价18719元/平米')
('https://image1.ljcdn.com/120000-inspection/69a715ac-ba67-4687-a86c-ff9a0bebe60b.jpg.296x216.jpg', '欧泊城 小区环境优美 户型方正 低楼层', '欧铂城  | 2室1厅 | 89.92平米 | 南 北 | 其他 | 有电梯', '低楼层(共17层)板楼  -  宜兴埠', '129.5万', '单价14402元/平米')
('https://image1.ljcdn.com/120000-inspection/b10103ab-196b-4918-9ef7-d5ace5c5350f.jpg.296x216.jpg', '柴楼庄园 1室1厅 120万', '柴楼庄园  | 1室1厅 | 64.6平米 | 南 | 其他', '高楼层(共25层)板楼  -  双街', '120万', '单价18576元/平米')
('https://image1.ljcdn.com/120000-inspection/a1b1ecf5-a078-42b2-8e43-6c6730d4d4e8.jpg.296x216.jpg', '奥林匹克花园枫叶苑 低楼层 两室 有独立餐厅', '奥林匹克花园枫叶苑  | 2室2厅 | 80.77平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  瑞景居住区', '229万', '单价28353元/平米')
('https://image1.ljcdn.com/120000-inspection/9fb1bba3-9656-432f-bd1f-e1e533c8a24d.jpg.296x216.jpg', '过五年，通透H户型，精装修，中间楼层', '聚龙园  | 2室1厅 | 86.04平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  双街', '146万', '单价16969元/平米')
('https://image1.ljcdn.com/120000-inspection/da09ff5c-6705-4ff5-b999-0dc1dfd54fa3.jpg.296x216.jpg', '双街新邨，小一居，位置好，出行方便，配套齐全', '双街新邨  | 1室1厅 | 55.06平米 | 西北 | 精装 | 有电梯', '中楼层(共26层)板楼  -  双街', '102万', '单价18526元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploaded25a0a4-73d4-4a50-9f71-d9da91a3d7f1.jpg.296x216.jpg', '朝阳户型  价格低  社区出行方便', '城际美景家园  | 1室1厅 | 68.86平米 | 南 | 简装 | 有电梯', '高楼层(共29层)板楼  -  双街', '108万', '单价15684元/平米')
('https://image1.ljcdn.com/120000-inspection/7b3dba79-e33b-4e0f-adf6-d60d88f7f6f9.jpg.296x216.jpg', '佳荣里满两年的精装大一室，户型方正、采光良好。', '佳荣里  | 1室1厅 | 60.19平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '126万', '单价20934元/平米')
('https://image1.ljcdn.com/120000-inspection/483c7f89-0d11-41ec-bd01-9110ec142ddb.jpg.296x216.jpg', '金苑公寓 钻石低楼层 改善居住准三室 过五年没二套', '金苑公寓  | 3室1厅 | 97.48平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  双环邨', '185万', '单价18979元/平米')
('https://image1.ljcdn.com/120000-inspection/9e3f5f29-a5cb-4603-8f79-618f5d0b795f.jpg.296x216.jpg', '紫罗园 紫罗园 紫罗园 紫罗园', '紫罗园  | 3室2厅 | 126.23平米 | 南 西北 | 精装 | 无电梯', '中楼层(共5层)板楼  -  北仓镇', '210万', '单价16637元/平米')
('https://image1.ljcdn.com/120000-inspection/6dcf5921-299e-4df1-bb41-2681329f5b2e.JPG.296x216.jpg', '石榴苑  精装修  交通便利  配套完善', '奥林匹克花园石榴苑  | 2室2厅 | 96.49平米 | 南 北 | 其他 | 无电梯', '低楼层(共5层)板楼  -  瑞景居住区', '295万', '单价30574元/平米')
('https://image1.ljcdn.com/120000-inspection/d2db35d4-43ef-4c1f-8ac6-0974a3cd12e1.jpg.296x216.jpg', '宸欣家园 2室1厅 163万', '宸欣家园  | 2室1厅 | 79.38平米 | 南 | 毛坯 | 有电梯', '高楼层(共11层)板楼  -  宜兴埠', '163万', '单价20535元/平米')
('https://image1.ljcdn.com/120000-inspection/4df333eb-7a13-4314-9327-c8786e2bcd53.jpg.296x216.jpg', '国耀上河城温馨小三室，适合改善', '国耀上河城  | 3室2厅 | 118.38平米 | 南 北 | 其他 | 有电梯', '低楼层(共34层)板楼  -  双街', '220万', '单价18585元/平米')
('https://image1.ljcdn.com/120000-inspection/73fefa7a-b0fd-40ce-913d-7d133bd13af6.jpg.296x216.jpg', '婚房装修 带阁楼 带露台 空间大', '宝翠花都瞰景园  | 2室1厅 | 78.42平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  瑞景居住区', '210万', '单价26779元/平米')
('https://image1.ljcdn.com/120000-inspection/47c14ce7-350a-44cb-ae3e-bc069a87d872.jpg.296x216.jpg', '双街新城 2室2厅 140万', '双街新城  | 2室2厅 | 82.46平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  双街', '140万', '单价16978元/平米')
('https://image1.ljcdn.com/120000-inspection/0cf42701-7f7d-4d94-8294-a8790378039c.jpg.296x216.jpg', '大一室，卧室朝东南，独立客厅朝南，采光充足视野好', '秋晨家园  | 1室1厅 | 55.3平米 | 东南 | 精装 | 有电梯', '中楼层(共24层)板楼  -  宜兴埠', '125万', '单价22604元/平米')
('https://image1.ljcdn.com/120000-inspection/885ccec7-4b67-4b4b-9992-601a61a3be5c.jpg.296x216.jpg', '都旺新城兰芳园 交通便利 配套齐全 视野宽阔 采光充足', '都旺新城兰芳园  | 1室1厅 | 51.97平米 | 南 | 简装 | 无电梯', '高楼层(共7层)板楼  -  果园新村', '122万', '单价23476元/平米')
('https://image1.ljcdn.com/120000-inspection/22d993e9-d7a4-4c32-98e7-391b322fa24f.jpg.296x216.jpg', '格局方正，南北朝向，业主诚心出售。', '宝翠花都探景园  | 2室1厅 | 74.67平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  瑞景居住区', '168万', '单价22499元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadde3e9839-cac1-4095-9b32-3e356c6bd925.jpg.296x216.jpg', '瑞盈园 一梯两户 标准H户型 南北通透 采光充足', '瑞盈园  | 2室1厅 | 90.11平米 | 南 北 | 其他 | 有电梯', '高楼层(共14层)板楼  -  瑞景居住区', '176万', '单价19532元/平米')
('https://image1.ljcdn.com/120000-inspection/fa37e295-046c-491e-8d9f-a5eb8178dc18.jpg.296x216.jpg', '橙圃园 次顶楼 南北通透 精装两室', '橙圃园  | 2室1厅 | 77.91平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  北仓镇', '155万', '单价19895元/平米')
('https://image1.ljcdn.com/120000-inspection/b1a54873-cfbc-47ad-b4eb-d0778d053f0e.jpg.296x216.jpg', '珑著 江南春色花园 两室 简装修', '珑著  | 2室1厅 | 93.5平米 | 南 | 其他', '高楼层(共30层)板楼  -  瑞景居住区', '245万', '单价26204元/平米')
('https://image1.ljcdn.com/120000-inspection/d7ea8d2e-3571-480d-a23f-95669ace1ee6.jpg.296x216.jpg', '秋瑞家园 1室1厅 136万', '秋瑞家园  | 1室1厅 | 64.45平米 | 南 北 | 其他 | 有电梯', '高楼层(共17层)板楼  -  瑞景居住区', '136万', '单价21102元/平米')
('https://image1.ljcdn.com/120000-inspection/ca1c3b1b-7449-40f6-b2d7-1f7260208bcc.jpg.296x216.jpg', '淮兴园小区通透户型 采光好无遮挡 通风好', '淮兴园  | 2室1厅 | 88.51平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)板楼  -  宜兴埠', '188万', '单价21241元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload89948233-52f4-4517-93ca-80ccf4bc804a.jpg.296x216.jpg', '奥林匹克花园石榴苑2室2厅洋房通透户型房屋采光充足', '奥林匹克花园石榴苑  | 2室2厅 | 82.08平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  瑞景居住区', '220万', '单价26804元/平米')
('https://image1.ljcdn.com/120000-inspection/5523dd99-8e65-4885-851f-a27e4f80a27e.jpg.296x216.jpg', '翡翠城 2室2厅 交通便利 小区环境干净舒适 适合居住', '翡翠城  | 2室2厅 | 94.46平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  瑞景居住区', '225万', '单价23820元/平米')
('https://image1.ljcdn.com/120000-inspection/dea8ad04-5d71-48aa-b26d-f86565a253f9.jpg.296x216.jpg', '普旺里 2室1厅 160万', '普旺里  | 2室1厅 | 95.88平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  宜兴埠', '160万', '单价16688元/平米')
('https://image1.ljcdn.com/120000-inspection/2dc13c2d-5162-4f60-99c6-c2b4ba608fe3.jpg.296x216.jpg', '碧龙园！南北通透！视野开阔！五楼精装！', '碧龙园  | 1室1厅 | 70.56平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)板楼  -  双街', '134万', '单价18991元/平米')
