('https://image1.ljcdn.com/441900-inspection/cad8c602-fd33-402c-be3a-9ddb4122cf61.jpg.296x216.jpg', '海逸豪庭尚都 4室2厅 340万', '海逸豪庭尚都   | 叠拼别墅 | 4室2厅 | 177.27平米 | 南 | 其他', '下叠(共3层)2016年建暂无数据  -  厚街镇', '340万', '单价19180元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload50bc19fe-6fc6-468a-b5b8-ad35382ffe98.jpg.296x216.jpg', '厚街万达 大三房  全新欧式装修 带车位出售', '万达御湖公馆  | 3室2厅 | 116平米 | 东南 | 其他', '中楼层(共32层)2015年建塔楼  -  厚街镇', '310万', '单价26725元/平米')
('https://image1.ljcdn.com/441900-inspection/9a7f91ca-2dce-456d-8463-ebe81c8e16fd.jpg.296x216.jpg', '满五唯一免双税 南北通风 高楼层采光好 商圈配套完善', '盛和花园  | 3室2厅 | 140.02平米 | 南 | 其他', '中楼层(共26层)2015年建塔楼  -  厚街镇', '258万', '单价18426元/平米')
('https://image1.ljcdn.com/441900-inspection/60d3d343-e471-44b8-b8bf-d07ff6c992d6.jpg.296x216.jpg', '户型方正 视野开阔 采光充足,楼层好', '香榭丽  | 3室2厅 | 91.7平米 | 西南 | 其他', '低楼层(共19层)2004年建塔楼  -  厚街镇', '130万', '单价14177元/平米')
('https://image1.ljcdn.com/441900-inspection/683305b9-608b-49b2-a9d4-9a542fd5674d.jpg.296x216.jpg', '万达御湖公公馆，家私家电齐全，业主急售', '万达御湖公馆  | 1室0厅 | 60.64平米 | 东北 | 精装', '高楼层(共27层)塔楼  -  厚街镇', '61万', '单价10060元/平米')
('https://image1.ljcdn.com/441900-inspection/703f4152-1149-4dfd-9700-9ced3dbc3aee.jpg.296x216.jpg', '为你选好家，万科满五唯一高楼层，保养装修好！', '万科金域国际  | 2室2厅 | 80平米 | 东南 | 精装', '高楼层(共28层)2014年建塔楼  -  厚街镇', '164万', '单价20500元/平米')
('https://image1.ljcdn.com/441900-inspection/279555b3-245c-459b-9cc0-687b158d7174.jpg.296x216.jpg', '万科物业，满两年，红本在手，，格局方正', '万科金域国际  | 3室2厅 | 98平米 | 东北 | 其他', '中楼层(共32层)2014年建塔楼  -  厚街镇', '200万', '单价20409元/平米')
('https://image1.ljcdn.com/441900-inspection/41d87e83-fac5-4b38-b5d1-152124828e96.jpg.296x216.jpg', '高楼层 格局方正 采光极好 拎包即可入住', '汇景世纪双子城商务公馆  | 1室0厅 | 38.38平米 | 北 | 精装', '中楼层(共29层)2012年建塔楼  -  厚街镇', '53万', '单价13810元/平米')
('https://image1.ljcdn.com/441900-inspection/e617276a-703c-41ed-aaba-707ad2eff822.jpg.296x216.jpg', '厚街万达公寓大单间 采光充足 视野宽阔', '万达御湖公馆  | 1室0厅 | 60.92平米 | 西北 | 其他', '中楼层(共27层)2015年建塔楼  -  厚街镇', '72万', '单价11819元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploadcd9352d1-2f33-4829-ac4a-cecc69280e76.jpg.296x216.jpg', '小区生活配套设施齐全，楼下就是大型消费广场', '万达御湖公馆  | 1室0厅 | 60平米 | 东 | 其他', '高楼层(共27层)2015年建塔楼  -  厚街镇', '78万', '单价13000元/平米')
('https://image1.ljcdn.com/441900-inspection/e6adb622-485c-4881-8df9-fc859ca7e78b.jpg.296x216.jpg', '珊美地铁口旁 绿化高，居住舒适度高...', '东逸翠苑  | 4室2厅 | 161.91平米 | 南 | 其他', '低楼层(共18层)2004年建塔楼  -  厚街镇', '200万', '单价12353元/平米')
('https://image1.ljcdn.com/441900-inspection/708f0837-1c71-41ff-a629-6296f9e482bc.jpg.296x216.jpg', '汇景世纪双子，温馨单间，业主诚心出售', '汇景世纪双子城商务公馆  | 1室0厅 | 49.63平米 | 东南 | 其他', '低楼层(共29层)2012年建塔楼  -  厚街镇', '73.5万', '单价14810元/平米')
('https://image1.ljcdn.com/441900-inspection/1a6c4b54-82ce-451f-a648-94236c3e9d56.jpg.296x216.jpg', '东逸翠苑 保养好 看泳池 中间位置 满五唯一 免双税', '东逸翠苑  | 2室2厅 | 88.45平米 | 东南 | 其他', '中楼层(共18层)2006年建塔楼  -  厚街镇', '145万', '单价16394元/平米')
('https://image1.ljcdn.com/441900-inspection/5b17aaa9-4935-4a20-be8c-44d6e9d9947b.jpg.296x216.jpg', '汇景双子公寓 家电齐全 领包入住', '汇景世纪双子城商务公馆  | 1室1厅 | 48.41平米 | 东北 | 其他', '高楼层(共29层)2012年建塔楼  -  厚街镇', '106.5万', '单价22000元/平米')
('https://image1.ljcdn.com/441900-inspection/d5a28125-3767-4e54-93fe-fd92ac4a0428.jpg.296x216.jpg', '厚街万达公寓，高楼层采光好，业主诚心出售。', '万达御湖公馆  | 1室0厅 | 33.86平米 | 东南 | 其他', '中楼层(共28层)2015年建塔楼  -  厚街镇', '50万', '单价14767元/平米')
('https://image1.ljcdn.com/441900-inspection/a1d730c3-d676-42fa-b999-ead0b8e9a71a.jpg.296x216.jpg', '万科精装单房带阳台出售。有钥匙可以随时看房', '万科金域国际  | 1室1厅 | 45平米 | 东南 | 其他', '中楼层(共9层)2014年建暂无数据  -  厚街镇', '43万', '单价9556元/平米')
('https://image1.ljcdn.com/441900-inspection/1603622d-da7d-4ca5-b9a7-581e9d420dd7.jpg.296x216.jpg', 'R2线珊美地铁口 碧桂园智慧家 精装大三房 看房有钥匙', '碧桂园智慧家  | 3室2厅 | 98平米 | 东南 | 其他', '高楼层(共21层)2016年建塔楼  -  厚街镇', '200万', '单价20409元/平米')
('https://image1.ljcdn.com/441900-inspection/2478f6e9-7024-40af-a25c-4a75670a0b36.jpg.296x216.jpg', '保养装修好 中高楼层采光好，诚心出售', '厚街东港城  | 1室1厅 | 48.78平米 | 北 | 其他', '中楼层(共28层)2006年建塔楼  -  厚街镇', '37万', '单价7586元/平米')
('https://image1.ljcdn.com/441900-inspection/98c0901a-e546-4061-9912-4f26e532bb2b.jpg.296x216.jpg', '地铁口物业。业主诚意出售。还有更多的房源通过', '汇景世纪双子城商务公馆  | 1室0厅 | 40.32平米 | 西北 | 其他', '中楼层(共29层)2012年建塔楼  -  厚街镇', '55万', '单价13641元/平米')
('https://image1.ljcdn.com/441900-inspection/9f91a887-88db-4806-b387-fd3bedf908c3.jpg.296x216.jpg', '汇景世纪双子精装出售00000', '汇景世纪双子城商务公馆  | 1室0厅 | 40.26平米 | 南 | 其他', '低楼层(共29层)2012年建塔楼  -  厚街镇', '70万', '单价17387元/平米')
('https://image1.ljcdn.com/441900-inspection/2f7d67a6-f61c-43b9-a091-e1078bcb41dc.jpg.296x216.jpg', '地铁口物业，楼下地铁口。看房方便', '万达御湖公馆  | 1室1厅 | 59.72平米 | 东南 | 其他', '中楼层(共27层)2015年建塔楼  -  厚街镇', '66万', '单价11052元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload856dbc2b-a4e7-42aa-b40e-568b231989bb.jpg.296x216.jpg', '70年产权，东南向 可看全湖景，有证满两年 免增值税', '万达御湖公馆  | 2室2厅 | 86.85平米 | 东南 | 其他', '高楼层(共32层)2016年建塔楼  -  厚街镇', '157万', '单价18078元/平米')
('https://image1.ljcdn.com/441900-inspection/f794314f-8c6b-416f-8daf-1e6424434004.jpg.296x216.jpg', '格局方正交通方便。商圈配套完善，地铁物业。', '汉邦66广场  | 1室1厅 | 43平米 | 西北 | 其他', '中楼层(共32层)2014年建塔楼  -  厚街镇', '68万', '单价15814元/平米')
('https://image1.ljcdn.com/441900-inspection/3631c743-e737-4d7d-b311-65cf5d6fc138.jpg.296x216.jpg', '汇景世纪双子 酒店式 七十年产权公寓出售', '汇景世纪双子城商务公馆  | 1室1厅 | 40.42平米 | 东北 | 其他', '中楼层(共29层)2012年建塔楼  -  厚街镇', '75万', '单价18556元/平米')
('https://image1.ljcdn.com/441900-inspection/992f1706-543a-42d5-b2c0-e58697d4f992.jpg.296x216.jpg', '为你选好家，业主自住房全新装修，满五唯一！', '丰泰观山花园  | 7室2厅 | 281.07平米 | 南 北 | 精装', '低楼层(共3层)暂无数据  -  厚街镇', '568万', '单价20209元/平米')
('https://image1.ljcdn.com/441900-inspection/0eaa8cd2-f2bc-43a7-8749-0fde53f1454f.jpg.296x216.jpg', '此房是万达公寓的正规的两房，客厅跟房间都带有飘窗。', '万达御湖公馆  | 2室1厅 | 56.78平米 | 西北 | 其他', '中楼层(共27层)2015年建塔楼  -  厚街镇', '76万', '单价13385元/平米')
('https://image1.ljcdn.com/441900-inspection/b0e02762-7142-464a-9d25-264a6c9d6fde.jpg.296x216.jpg', '厚街万达公寓小单间 拎包即可入住', '万达御湖公馆  | 1室0厅 | 33.86平米 | 东南 | 其他', '中楼层(共28层)2015年建塔楼  -  厚街镇', '40万', '单价11814元/平米')
('https://image1.ljcdn.com/441900-inspection/4c3eb841-9682-4ccd-89c7-a62b1f8f18e5.jpg.296x216.jpg', '选好房 找好位置 香榭丽 好选择', '香榭丽  | 2室1厅 | 84平米 | 西南 | 其他', '低楼层(共19层)2004年建塔楼  -  厚街镇', '88万', '单价10477元/平米')
('https://image1.ljcdn.com/441900-inspection/6715c5e6-7006-4561-81dc-128c230f48dd.jpg.296x216.jpg', '万科车位，出入方便，位置好，业主诚心出售', '万科金域国际  | 车位 | 22平米 | 南', '2014年建板楼  -  厚街镇', '17.5万', '单价7955元/平米')
('https://image1.ljcdn.com/441900-inspection/9b665741-d2d0-4a53-a0af-3320e44e36c2.jpg.296x216.jpg', '高楼层采光好，可看全湖景，有证满两年 免增值税', '万达御湖公馆  | 2室2厅 | 88平米 | 西南 | 其他', '高楼层(共32层)2015年建塔楼  -  厚街镇', '168万', '单价19091元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploadcd7bb75e-6523-4010-a1c4-210ea85ecde2.jpg.296x216.jpg', '金域国际高层三房，业主自住保养好，带车位出售加15万', '万科金域国际  | 3室2厅 | 95.89平米 | 东北 | 精装', '高楼层(共32层)2014年建塔楼  -  厚街镇', '200万', '单价20858元/平米')
('https://image1.ljcdn.com/441900-inspection/9339b02e-b40e-4554-8dee-7eb6d4b1fac1.jpg.296x216.jpg', '汇景世纪双子商务公馆 精装一房 满五年', '汇景世纪双子城商务公馆  | 1室0厅 | 49平米 | 南 | 其他', '中楼层(共29层)2012年建塔楼  -  厚街镇', '75万', '单价15307元/平米')
('https://image1.ljcdn.com/441900-inspection/469f1cae-8308-4252-b9d2-efdfabe38f09.jpg.296x216.jpg', '满五唯一带车位，带家私电，无欠款交易快，待有缘人！', '丰泰观山花园  | 3室2厅 | 134.48平米 | 南 | 精装', '低楼层(共11层)2014年建塔楼  -  厚街镇', '230万', '单价17103元/平米')
('https://image1.ljcdn.com/441900-inspection/9ee91d49-56ae-4c01-bf86-f08058a1d059.jpg.296x216.jpg', '丰泰观山碧水 满五唯一 带装修 带车位', '丰泰观山花园  | 3室2厅 | 140.56平米 | 南 | 其他', '低楼层(共11层)2014年建塔楼  -  厚街镇', '240万', '单价17075元/平米')
('https://image1.ljcdn.com/441900-inspection/d1cbe787-9359-462f-bf85-a9be754b7468.jpg.296x216.jpg', '万科金域国际45平精装单间。43万出售。税费低', '万科金域国际  | 1室0厅 | 44.3平米 | 西北 | 精装', '中楼层(共9层)2014年建暂无数据  -  厚街镇', '45万', '单价10159元/平米')
('https://image1.ljcdn.com/441900-inspection/655da937-8f8d-422c-a108-7a7782986e0b.jpg.296x216.jpg', '鹿港小镇 安静社区 三室两厅，环境好适合居住', '鹿港小镇  | 3室2厅 | 118平米 | 东南 | 其他', '高楼层(共31层)2008年建塔楼  -  厚街镇', '178万', '单价15085元/平米')
('https://image1.ljcdn.com/441900-inspection/94c17033-95be-4369-8ad6-e5e6f01426a9.jpg.296x216.jpg', '经典小户型，精装，邻地铁寮夏站。', '万达御湖公馆  | 1室0厅 | 36.92平米 | 东南 | 其他', '高楼层(共26层)2015年建塔楼  -  厚街镇', '37万', '单价10022元/平米')
('https://image1.ljcdn.com/441900-inspection/9170e651-8502-4eb6-97b9-f3e8f28b1118.jpg.296x216.jpg', '厚街寮厦站 万达公寓 近地铁，高楼层 采光充足', '万达御湖公馆  | 1室0厅 | 50平米 | 西南 | 精装', '高楼层(共28层)2015年建塔楼  -  厚街镇', '55万', '单价11000元/平米')
('https://image1.ljcdn.com/441900-inspection/cc60af5d-9cbb-44e5-af3a-7733e7571e72.jpg.296x216.jpg', '地铁口物业 业主急卖 两房精装修', '东逸翠苑  | 2室1厅 | 82.64平米 | 东南 | 精装', '高楼层(共18层)2004年建塔楼  -  厚街镇', '130万', '单价15731元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload2b3ec554-b611-4f5b-861e-9bf22f13b953.jpg.296x216.jpg', '小区生活配套设施齐全，楼下就是大型消费广场', '万达御湖公馆  | 1室0厅 | 60平米 | 东 | 其他', '高楼层(共27层)2015年建塔楼  -  厚街镇', '75万', '单价12500元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload7cf87611-83e3-4abc-a06e-1351c2096d28.jpg.296x216.jpg', '高楼层  格局方正  满五唯一 *推荐房源*', '汇景豪庭  | 3室2厅 | 129平米 | 南 | 毛坯', '高楼层(共22层)2011年建塔楼  -  厚街镇', '228万', '单价17675元/平米')
('https://image1.ljcdn.com/441900-inspection/03b40eb4-b6f0-4015-bb24-499fae05a3fb.jpg.296x216.jpg', '万达御湖公馆 精装三房215万 业主诚心出售送家私电器', '万达御湖公馆  | 3室2厅 | 94.88平米 | 东南 | 精装', '中楼层(共31层)2016年建塔楼  -  厚街镇', '215万', '单价22661元/平米')
('https://image1.ljcdn.com/441900-inspection/6c3671e7-6141-4daa-afaf-81ce46721466.jpg.296x216.jpg', '此房是精装三房 高1楼层 采光好 视野好适合温馨居家处', '万科城市广场  | 3室2厅 | 97平米 | 东南 | 其他', '高楼层(共26层)2015年建塔楼  -  厚街镇', '200万', '单价20619元/平米')
('https://image1.ljcdn.com/441900-inspection/6bc7ca6e-c4c8-4cf3-8104-f753a9063958.jpg.296x216.jpg', '汉邦66广场小区环境优美，交通便利.', '汉邦66广场  | 1室0厅 | 43平米 | 南 | 其他', '中楼层(共32层)2014年建塔楼  -  厚街镇', '70万', '单价16280元/平米')
('', '丰泰精装大四房，满五唯一，看房方便，业主诚售。', '丰泰观山花园  | 4室2厅 | 180.3平米 | 东南 | 精装', '低楼层(共18层)2014年建板楼  -  厚街镇', '300万', '单价16639元/平米')
('https://image1.ljcdn.com/441900-inspection/c4d612da-9f1b-4063-a4c4-b019e454bd5f.jpg.296x216.jpg', '汇景世纪双子公馆 精装修，70年产权，60万', '汇景世纪双子城商务公馆  | 1室0厅 | 40.51平米 | 北 | 精装', '高楼层(共29层)2012年建塔楼  -  厚街镇', '60.8万', '单价14999元/平米')
('https://image1.ljcdn.com/441900-inspection/f6adb77f-546a-4033-8b76-0b208923c2f6.jpg.296x216.jpg', '准新房 丰泰凌峰花园104平毛坯三房 降价十万急售', '丰泰凌峰花园  | 3室2厅 | 104.54平米 | 东南 | 毛坯', '低楼层(共15层)2015年建塔楼  -  厚街镇', '178万', '单价17027元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploaddf1ee246-b886-447b-a39e-29415edb8e5a.jpg.296x216.jpg', '满五唯一酒店式住宅70年产权，家电齐全。', '汇景世纪双子城商务公馆  | 1室0厅 | 36.72平米 | 南 | 其他', '低楼层(共29层)2012年建塔楼  -  厚街镇', '55万', '单价14979元/平米')
('https://image1.ljcdn.com/441900-inspection/c87df47a-dce5-444f-8dc7-a2d369e1aed2.jpg.296x216.jpg', '珊美地铁口旁 绿化高，居住舒适度高，满五唯一.', '东逸翠苑  | 2室1厅 | 82.01平米 | 北 | 其他', '中楼层(共18层)2004年建塔楼  -  厚街镇', '140万', '单价17072元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload534c8824-15ec-4b90-bc05-a29d0181ea73.jpg.296x216.jpg', '万科城市广场 满两年 随时看房 诚心出售', '万科城市广场  | 3室2厅 | 96.36平米 | 西南 | 其他', '高楼层(共33层)2014年建塔楼  -  厚街镇', '190万', '单价19718元/平米')
('https://image1.ljcdn.com/441900-inspection/1bc63be2-3366-4e42-b99c-fed602a6c9a5.jpg.296x216.jpg', '为你选好家，业主诚心出售，高楼层，视野好', '鼎盛中环银苑  | 1室1厅 | 45平米 | 西北 | 其他', '高楼层(共25层)2012年建塔楼  -  厚街镇', '65万', '单价14445元/平米')
('https://image1.ljcdn.com/441900-inspection/5a723aa3-89d2-4070-abfb-9179f4ff4a1c.jpg.296x216.jpg', '房子无欠款 交易便捷 房子满五年', '东逸翠苑  | 2室2厅 | 85.3平米 | 东北 | 精装', '高楼层(共18层)2006年建塔楼  -  厚街镇', '140万', '单价16413元/平米')
('https://image1.ljcdn.com/441900-inspection/cfd33802-4f6d-4504-b466-3f102bf70cb5.jpg.296x216.jpg', '链家房源 如您所见 世纪双子大单间业主诚售 地铁物业', '汇景世纪双子城商务公馆  | 1室0厅 | 36.72平米 | 东北 | 精装', '低楼层(共29层)2012年建塔楼  -  厚街镇', '50万', '单价13617元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload276bb588-1d19-472f-80f4-31b8bcd5546a.jpg.296x216.jpg', '汇景世纪双子公馆 70年产权68万', '汇景世纪双子城商务公馆  | 1室0厅 | 40.39平米 | 东南 | 其他', '低楼层(共29层)2012年建塔楼  -  厚街镇', '60万', '单价14856元/平米')
('https://image1.ljcdn.com/441900-inspection/1a84bb90-1207-44a4-9248-6392f5ea60b0.jpg.296x216.jpg', '链家房源  如你所见  厚街医院旁  业主诚心出售', '南峰国际  | 7室2厅 | 298.67平米 | 南 | 毛坯', '高楼层(共25层)2013年建塔楼  -  厚街镇', '389万', '单价13025元/平米')
('https://image1.ljcdn.com/441900-inspection/bd6ff6dd-048a-4987-9c48-82d2d65ccd36.jpg.296x216.jpg', '厚街寮厦站 万达公寓 近地铁，高楼层 采光充足，空房', '万达御湖公馆  | 1室0厅 | 60平米 | 南 | 精装', '高楼层(共28层)2015年建塔楼  -  厚街镇', '66万', '单价11000元/平米')
('https://image1.ljcdn.com/441900-inspection/6f8b0230-a6e5-4893-b331-d9984f22844d.jpg.296x216.jpg', '高楼层，格局方正，东北朝向，为你选好房', '万科金域国际  | 2室2厅 | 80平米 | 东北 | 其他', '高楼层(共32层)2014年建暂无数据  -  厚街镇', '170万', '单价21250元/平米')
('https://image1.ljcdn.com/441900-inspection/70741eac-5b22-4415-bc64-aa3c2f783ffe.jpg.296x216.jpg', '厚街万达御湖公馆 大三房 欧式风格 随时看房', '万达御湖公馆  | 3室2厅 | 121平米 | 东南 | 其他', '高楼层(共31层)2016年建塔楼  -  厚街镇', '340万', '单价28100元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload94100c07-0e47-4bf3-9a79-68f18e5fa84b.jpg.296x216.jpg', '厚街万达御湖公馆 2+1房看全湖景 业主诚心出售', '万达御湖公馆  | 3室1厅 | 88平米 | 西南 | 其他', '高楼层(共32层)2015年建塔楼  -  厚街镇', '215万', '单价24432元/平米')
('https://image1.ljcdn.com/441900-inspection/f592e589-452d-4202-8222-86066a641431.jpg.296x216.jpg', '厚街寮厦站 万达公寓 近地铁，高楼层 采光充足', '万达御湖公馆  | 1室0厅 | 37平米 | 东南 | 精装', '高楼层(共26层)2015年建塔楼  -  厚街镇', '45万', '单价12163元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploadeac708f3-887c-45af-8571-8f0752d5c8e5.jpg.296x216.jpg', '选择双子公馆，就是选择了高品质生活！', '汇景世纪双子城商务公馆  | 1室0厅 | 40.99平米 | 北 | 精装', '低楼层(共29层)2012年建塔楼  -  厚街镇', '68万', '单价16590元/平米')
('https://image1.ljcdn.com/441900-inspection/c3aa74cc-32fb-48d9-aca0-991b454104c8.jpg.296x216.jpg', '链家房源 如你所见 厚街中信富春山居大三房 观湖景房', '中信富春山居  | 3室2厅 | 107.61平米 | 东南 | 毛坯', '低楼层(共25层)2014年建塔楼  -  厚街镇', '150万', '单价13940元/平米')
('https://image1.ljcdn.com/441900-inspection/47e933d3-d47c-4f9f-a6e4-986eb30413dc.jpg.296x216.jpg', '中信富春山居3+1户型，三代同堂不拥挤，居家的选择', '中信富春山居  | 3室2厅 | 126.34平米 | 南 | 其他', '低楼层(共13层)2014年建塔楼  -  厚街镇', '214万', '单价16939元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload65ac65a8-5841-4ceb-963e-35aa101156bb.jpg.296x216.jpg', '厚街万科物业。中高楼层，格局方正。业主包部分税出售', '万科金域国际  | 3室2厅 | 96平米 | 东 | 其他', '中楼层(共32层)2014年建塔楼  -  厚街镇', '185万', '单价19271元/平米')
('https://image1.ljcdn.com/441900-inspection/928e4d19-073a-4275-a4a6-e7c5d749d0f5.jpg.296x216.jpg', 'R2号线口 满五唯一 免双税 随时看房 有钥匙', '康联汇展中央  | 5室2厅 | 133.42平米 | 南 | 毛坯', '中楼层(共28层)2014年建塔楼  -  厚街镇', '266万', '单价19938元/平米')
('https://image1.ljcdn.com/441900-inspection/88f7c7d2-4a27-42bd-a2f7-ab252fdec5a4.jpg.296x216.jpg', '寮夏地铁站旁精装修套间出售  大型社区高绿化', '鼎盛中环银苑  | 1室0厅 | 45平米 | 西北 | 其他', '中楼层(共25层)2012年建塔楼  -  厚街镇', '70万', '单价15556元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload3da77592-ee4b-4f4d-8d39-0e3ee354251c.jpg.296x216.jpg', '碧桂园智慧家新装修品牌物业地铁', '碧桂园智慧家  | 1室1厅 | 37.95平米 | 西南 | 其他', '低楼层(共13层)2016年建塔楼  -  厚街镇', '53万', '单价13966元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload5e0df045-9ab4-47d3-987c-06e07d8b50e3.jpg.296x216.jpg', '户型方正，产权清晰，视野开阔。', '万科金域国际  | 1室0厅 | 45平米 | 东南 | 其他', '中楼层(共9层)2014年建暂无数据  -  厚街镇', '45万', '单价10000元/平米')
('https://image1.ljcdn.com/441900-inspection/62c3cf49-2743-4ccc-9e5e-9fc575850925.jpg.296x216.jpg', '万达公寓 精装两房 户型朝南 高楼层 通风 采光 视野好', '万达御湖公馆  | 2室1厅 | 56.78平米 | 西南 | 其他', '高楼层(共27层)2015年建塔楼  -  厚街镇', '83万', '单价14618元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploadd71df5a0-5bee-41b3-b01d-2526f0a53ea0.jpg.296x216.jpg', '楼下就是大润发商场 厚街车站,厚街康乐南路、南环路', '盛和广场  | 2室2厅 | 79.17平米 | 东南 | 其他', '中楼层(共18层)2006年建塔楼  -  厚街镇', '115万', '单价14526元/平米')
('https://image1.ljcdn.com/441900-inspection/ae2f1145-52e9-4d84-b231-b25b9f109566.jpg.296x216.jpg', '家私家电齐全，碧桂园3房两卫，235万！', '碧桂园智慧家  | 3室2厅 | 116平米 | 东南 | 其他', '中楼层(共21层)2016年建塔楼  -  厚街镇', '235万', '单价20259元/平米')
('https://image1.ljcdn.com/441900-inspection/b30dd358-4acb-41b9-bc17-78f78ae24175.jpg.296x216.jpg', '万达商圈 万达御湖公馆 小三房 全自动化装修', '万达御湖公馆  | 3室2厅 | 87平米 | 东南 | 其他', '低楼层(共31层)2016年建塔楼  -  厚街镇', '205万', '单价23564元/平米')
('https://image1.ljcdn.com/441900-inspection/933c8117-ba9e-4f50-b76d-6609d3bc963a.jpg.296x216.jpg', '丰泰重磅打造的花园湖景独栋别墅，免双税，看房方便', '丰泰观山花园  | 6室3厅 | 468平米 | 西南 | 毛坯', '低楼层(共3层)暂无数据  -  厚街镇', '1600万', '单价34189元/平米')
('https://image1.ljcdn.com/441900-inspection/63d7d7ff-a2d5-41ef-88db-31bb24593069.jpg.296x216.jpg', '万达御湖公馆 三房带车位 精装修 业主诚心出售', '万达御湖公馆  | 3室2厅 | 116平米 | 东南 | 其他', '高楼层(共32层)2015年建塔楼  -  厚街镇', '310万', '单价26725元/平米')
('https://image1.ljcdn.com/441900-inspection/4b8e0b25-e25c-4c79-91f4-ae191f49e481.jpg.296x216.jpg', '丰泰凌峰3+1房 通透采光 户型方正 业主诚心出售170万', '丰泰凌峰花园  | 3室2厅 | 106平米 | 南 | 其他', '低楼层(共15层)2015年建塔楼  -  厚街镇', '170万', '单价16038元/平米')
('https://image1.ljcdn.com/441900-inspection/e4c7a2fa-dd2b-4a00-bbbf-94daa73ab91b.jpg.296x216.jpg', '世纪绿洲一期，配套完善，生活娱乐教育一应俱全', '世纪绿洲  | 3室2厅 | 122平米 | 南 北 | 其他', '中楼层(共6层)2009年建板楼  -  厚街镇', '190万', '单价15574元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload82402c5d-d8ed-4d23-a526-d3f29e49ad1d.jpg.296x216.jpg', '湖景壹号庄园看湖景观视野极好满五年', '盈丰湖景壹号庄园  | 4室2厅 | 204.56平米 | 南 | 毛坯', '中楼层(共16层)2006年建塔楼  -  厚街镇', '400万', '单价19555元/平米')
('https://image1.ljcdn.com/441900-inspection/3bde0351-1935-4faf-9c86-9745763c70e9.jpg.296x216.jpg', '海逸豪庭尚都美墅，业主精心装修。格局方正，急售。', '海逸豪庭尚都   | 独栋别墅 | 4室2厅 | 155平米 | 南 | 其他', '3层2012年建暂无数据  -  厚街镇', '450万', '单价29033元/平米')
('https://image1.ljcdn.com/441900-inspection/62425de0-1b61-4c61-97df-447cff4c5260.jpg.296x216.jpg', '价格便宜，户型新颖，方正，格局合量，楼层好。', '盈丰商住中心  | 2室2厅 | 98.41平米 | 北 | 其他', '中楼层(共20层)2005年建塔楼  -  厚街镇', '133万', '单价13515元/平米')
('https://image1.ljcdn.com/441900-inspection/b3dab5e9-a74c-4c2c-9f47-a9e4d1192032.jpg.296x216.jpg', '世纪绿洲   三房两厅  精装修', '世纪绿洲  | 3室2厅 | 139.79平米 | 北 | 精装', '高楼层(共12层)暂无数据  -  厚街镇', '230万', '单价16454元/平米')
('https://image1.ljcdn.com/441900-inspection/2c5cc5b1-70a9-4211-95cc-42639001b1dd.jpg.296x216.jpg', '厚街万达御湖公馆高层毛坯三居室出售  视野无遮挡', '万达御湖公馆  | 3室2厅 | 87.94平米 | 东南 | 其他', '高楼层(共32层)2015年建塔楼  -  厚街镇', '200万', '单价22743元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload1367c631-aa0e-4a44-8a43-fced1c8d0c30.jpg.296x216.jpg', '满五唯一！出行方便交通便利配套齐全你值得拥有！', '世纪绿洲  | 3室1厅 | 125平米 | 南 北 | 其他', '低楼层(共17层)2009年建塔楼  -  厚街镇', '195万', '单价15600元/平米')
('https://image1.ljcdn.com/441900-inspection/dade38ee-febf-4cf1-99ec-a98204a30391.jpg.296x216.jpg', '寮夏站 近地铁口 厚街万达公寓 出行方便', '万达御湖公馆  | 1室0厅 | 51.12平米 | 西南 | 其他', '中楼层(共26层)2015年建塔楼  -  厚街镇', '60万', '单价11738元/平米')
('https://image1.ljcdn.com/441900-inspection/12a76685-9b4b-4584-8dff-5b6bc4d6fb21.jpg.296x216.jpg', '厚街上凤林花苑，空间够大，生活便利，业主诚心出售，', '上凤林花苑  | 4室2厅 | 168.59平米 | 东南 | 其他', '低楼层(共11层)2009年建塔楼  -  厚街镇', '200万', '单价11864元/平米')
