('https://image1.ljcdn.com/440400-inspection/f9937336-a01f-46d0-a514-c2e8ed030eaa.jpg.296x216.jpg', '海湾花园正规两房两厅一卫在出售', '海湾花园  ', '高楼层(共16层)塔楼  -  吉大', '185万', '单价19681元/平米')
('https://image1.ljcdn.com/440400-inspection/2a667db8-ea21-4da7-aaa4-604f3010a37c.jpg.296x216.jpg', '钰海名门 中空大复式 新装修  视野开阔', '钰海名门  ', '高楼层(共19层)塔楼  -  老香洲', '900万', '单价31915元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploaddc44d972-4923-4a69-81c9-ffa4169fa879.jpg.296x216.jpg', '翠华新村北区 3室2厅 200万', '翠华新村北区  ', '中楼层(共7层)塔楼  -  新香洲', '200万', '单价22638元/平米')
('https://image1.ljcdn.com/131000-inspection/4d1e69e8-2bb6-461d-9638-966d9fa950ec.jpg.296x216.jpg', '华发新城一期南北通透三房南向客厅出阳台', '华发新城一期  ', '中楼层(共11层)板楼  -  南湾', '460万', '单价31481元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadd4d6a863-2aa9-4436-b9dc-4f575f94ddac.jpg.296x216.jpg', '华发新城三期南北通透3房 各付各税 看房有钥匙', '华发新城三期  ', '低楼层(共18层)板楼  -  南湾', '395万', '单价27991元/平米')
('https://image1.ljcdn.com/440400-inspection/5b474615-00a8-453a-aa80-9154162a4744.jpg.296x216.jpg', '金域廊院  满五年 业主诚心出售 户型方正  设计合理', '金域廊院  ', '高楼层(共24层)板塔结合  -  兰埔', '310万', '单价28527元/平米')
('https://image1.ljcdn.com/440400-inspection/868008b1-c5b9-4b98-b266-6fb704879f8b.jpg.296x216.jpg', '君怡花园 4室2厅 380万', '君怡花园  ', '低楼层(共11层)塔楼  -  吉大', '380万', '单价29184元/平米')
('https://image1.ljcdn.com/440400-inspection/a6bbfbf6-ee09-484b-9b4f-ee6cf5662334.jpg.296x216.jpg', '锦园 2室1厅 160万', '锦园  ', '中楼层(共24层)板塔结合  -  吉大', '160万', '单价28071元/平米')
('https://image1.ljcdn.com/440400-inspection/f4401f7d-b3d6-4adb-827b-b7794fa6d76a.jpg.296x216.jpg', '新香洲 朝南 居住舒适方正三房 中间楼层', '恒雅名园  ', '中楼层(共7层)板楼  -  上冲', '200万', '单价21031元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload76cf7c2e-ad59-469c-abfc-3a95b697f8f0.jpg.296x216.jpg', '白莲新村 2室2厅 111万', '白莲新村  ', '低楼层(共7层)板楼  -  吉大', '111万', '单价19175元/平米')
('https://image1.ljcdn.com/440400-inspection/facd6d05-9845-4271-9a11-16174627ca1a.jpg.296x216.jpg', '阳光地带 3室2厅 275万', '阳光地带  ', '中楼层(共11层)塔楼  -  老香洲', '275万', '单价24337元/平米')
('https://image1.ljcdn.com/440400-inspection/bc417fc7-9c07-4935-b124-073f17a00a96.jpg.296x216.jpg', '吉豪苑 3室2厅 230万', '吉豪苑  ', '中楼层(共7层)板楼  -  新香洲', '230万', '单价23130元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload533888d7-72d4-49ad-98aa-9422c2849eca.jpg.296x216.jpg', '海湾花园 3室2厅 270万', '海湾花园  ', '高楼层(共16层)塔楼  -  吉大', '270万', '单价20455元/平米')
('https://image1.ljcdn.com/440400-inspection/969c3a94-997a-473d-b768-2c46e05277be.jpg.296x216.jpg', '公园道小三房，格局方正，业主诚心出售', '公园道  ', '高楼层(共31层)塔楼  -  南湾', '336万', '单价36924元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploada749c011-10fb-48f6-9380-7b31e9452baa.jpg.296x216.jpg', '海景花园 3室2厅 370万', '海景花园  ', '低楼层(共4层)板楼  -  吉大', '370万', '单价28638元/平米')
('https://image1.ljcdn.com/440400-inspection/963370dc-ebc0-49b9-b14a-f37b4a22fce1.jpg.296x216.jpg', '吉莲新村 格力员工房 实用3房 南北通透', '吉莲新村  ', '高楼层(共6层)板楼  -  吉大', '150万', '单价17009元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploada87f8faf-0fc3-432a-80f8-91393c33ea9f.jpg.296x216.jpg', '仁恒星园 一梯一户刷卡入户 6米宽大厅 南北朝向', '仁恒星园  ', '中楼层(共26层)塔楼  -  新香洲', '1080万', '单价36861元/平米')
('https://image1.ljcdn.com/440400-inspection/e8051ae6-db0c-4617-bf1f-1824d237bb93.jpg.296x216.jpg', '龙腾湾山庄 3室2厅 300万', '龙腾湾山庄  ', '低楼层(共16层)板楼  -  唐家湾镇', '300万', '单价21248元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload79551762-1d93-47d4-9477-189c94118e0b.jpg.296x216.jpg', '华发新城二期南北通精装三房楼下有两个产权车位', '华发新城二期  ', '低楼层(共11层)板楼  -  南湾', '375万', '单价29855元/平米')
('https://image1.ljcdn.com/440400-inspection/bc9bac32-ace0-4c53-bee6-240308d9c424.jpg.296x216.jpg', '葵花园 2室2厅 190万', '葵花园  ', '中楼层(共7层)板楼  -  前山', '190万', '单价23457元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload3080f1b2-25de-433c-a1e1-b35a3e583844.jpg.296x216.jpg', '华发世纪城 三期 简装2居室  诚心出售', '华发世纪城  ', '中楼层(共30层)塔楼  -  南湾', '350万', '单价30702元/平米')
('https://image1.ljcdn.com/440400-inspection/31eebbfd-092a-4a4d-bb2a-944f1c833d80.jpg.296x216.jpg', '华发新城五期 3室2厅 420万', '华发新城五期  ', '高楼层(共30层)暂无数据  -  南湾', '420万', '单价30883元/平米')
('https://image1.ljcdn.com/440400-inspection/9704f7f1-04b3-4701-b4b7-8e4eff8121a5.jpg.296x216.jpg', '富华广场北区 3室2厅 278万', '富华广场北区  ', '低楼层(共7层)塔楼  -  新香洲', '278万', '单价26975元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload33ce73f9-df15-4457-b76e-e60a58fdec77.jpg.296x216.jpg', '兰埔花园 2室1厅 165万', '兰埔花园  ', '中楼层(共7层)板楼  -  兰埔', '165万', '单价23987元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadbb4b3dd8-4325-4f40-9233-655113efa344.jpg.296x216.jpg', '五洲花城一期澳洲园 4室2厅 530万', '五洲花城一期澳洲园  ', '中楼层(共17层)板楼  -  新香洲', '530万', '单价31737元/平米')
('https://image1.ljcdn.com/440400-inspection/29771e76-c9b0-4d63-8453-d4f9fab2172f.jpg.296x216.jpg', '海湾花园 3室2厅 230万', '海湾花园  ', '高楼层(共16层)塔楼  -  吉大', '230万', '单价24469元/平米')
('https://image1.ljcdn.com/440400-inspection/eb31da0e-1cc0-48f8-ae45-7ae142bb5dfa.jpg.296x216.jpg', '仁恒星园 4室2厅 668万', '仁恒星园  ', '低楼层(共22层)塔楼  -  新香洲', '668万', '单价35732元/平米')
('https://image1.ljcdn.com/440400-inspection/2fc69e17-719f-4582-98f3-987541bccb1b.jpg.296x216.jpg', '金地伊顿山一期 4室2厅 476.8万', '金地伊顿山一期  ', '低楼层(共31层)板塔结合  -  新香洲', '476.8万', '单价32061元/平米')
('https://image1.ljcdn.com/440400-inspection/cbb001c6-64dc-4a4c-bd7f-05afbd35036b.jpg.296x216.jpg', '时代廊桥 3室2厅 319.75万', '时代廊桥  ', '高楼层(共18层)板塔结合  -  前山', '319.8万', '单价24000元/平米')
('https://image1.ljcdn.com/440400-inspection/5517872a-4ecf-46ae-896d-8f9acb0b5223.jpg.296x216.jpg', '华发世纪城   精装3房   业主诚心出售', '华发世纪城  ', '低楼层(共31层)板塔结合  -  南湾', '387万', '单价27521元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload4fc5de02-52e8-4064-8018-e824669d03e4.jpg.296x216.jpg', '华发新城五期  精装修   2+1房   中间楼层', '华发新城五期  ', '低楼层(共30层)塔楼  -  南湾', '280万', '单价31177元/平米')
('', '富华广场北区 2室2厅 110万', '富华广场北区  ', '高楼层(共7层)塔楼  -  新香洲', '110万', '单价24160元/平米')
('https://image1.ljcdn.com/440400-inspection/ae31ba76-d6b5-4a64-9121-b4a451ba1018.jpg.296x216.jpg', '银石雅园 3室2厅 225万', '银石雅园  ', '中楼层(共10层)板塔结合  -  拱北', '225万', '单价22960元/平米')
('https://image1.ljcdn.com/440400-inspection/d87cd861-04b4-4546-93da-aa9c2519cf02.jpg.296x216.jpg', '诚丰怡园 3室2厅 330万', '诚丰怡园  ', '高楼层(共15层)板楼  -  新香洲', '330万', '单价27230元/平米')
('https://image1.ljcdn.com/440400-inspection/8e56d9d9-2d95-418f-a5d5-415a48fcda4a.jpg.296x216.jpg', '公园道，户型方正，面积实用小三房', '公园道  ', '中楼层(共31层)塔楼  -  南湾', '300万', '单价33708元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadeec9a96a-cf2d-4ebb-913e-329563228680.jpg.296x216.jpg', '华发新城一期   精装三房  高楼层  看房方便', '华发新城一期  ', '中楼层(共17层)板楼  -  南湾', '330万', '单价25774元/平米')
('https://image1.ljcdn.com/131000-inspection/2d85a539-1da3-4dd1-bbe2-b5d8fd3ab446.jpg.296x216.jpg', '钰海山庄 4室2厅 400万', '钰海山庄  ', '低楼层(共25层)板塔结合  -  兰埔', '400万', '单价26144元/平米')
('https://image1.ljcdn.com/440400-inspection/d5b96f53-3b8c-4c24-8db4-14ca66b537a3.jpg.296x216.jpg', '尚东领御 毛坯四房 看房有钥匙', '尚东领御  ', '低楼层(共47层)板楼  -  新香洲', '500万', '单价26128元/平米')
('https://image1.ljcdn.com/440400-inspection/936ac7d7-687d-4e22-8b5a-8f01e4f2410f.jpg.296x216.jpg', '五洲康城  正规四房   简单装修  业主诚意出售', '五洲康城  ', '中楼层(共17层)板塔结合  -  上冲', '459万', '单价26393元/平米')
('https://image1.ljcdn.com/440400-inspection/ad78902a-42f5-4345-9a55-8d0833ee0bff.jpg.296x216.jpg', '云顶澜山 5室2厅 496.8万', '云顶澜山  ', '高楼层(共31层)塔楼  -  上冲', '496.8万', '单价27000元/平米')
('https://image1.ljcdn.com/131000-inspection/538346a5-2c4f-4ac7-bc8c-526bb2cd118e.jpg.296x216.jpg', '万科金域缇香 2室2厅 240万', '万科金域缇香  ', '高楼层(共32层)板楼  -  兰埔', '240万', '单价30766元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploaddf7cad8c-5033-4e9d-a43d-db5543c15c05.jpg.296x216.jpg', '明珠新村 3室2厅 145万', '明珠新村  ', '中楼层(共7层)板楼  -  前山', '145万', '单价17919元/平米')
('https://image1.ljcdn.com/440400-inspection/fe4f6c99-7acd-4804-98b0-30c66c63b5ae.jpg.296x216.jpg', '龙园8号 3室2厅 380万', '龙园8号  ', '高楼层(共32层)塔楼  -  吉大', '380万', '单价33067元/平米')
('https://image1.ljcdn.com/440400-inspection/3508efd1-73e3-4793-be7c-cdaea26e6da9.jpg.296x216.jpg', '拱北  银石雅园 精装三房 随时可看', '银石雅园  ', '低楼层(共17层)板塔结合  -  拱北', '230万', '单价23852元/平米')
('', '海纳石鸣苑 4室2厅 310万', '海纳石鸣苑  ', '低楼层(共11层)板楼  -  前山', '310万', '单价22756元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploada0629cdf-2fe8-4121-ab6c-524b746fb46d.jpg.296x216.jpg', '南油花园 2室2厅 140万', '南油花园  ', '中楼层(共7层)板楼  -  拱北', '140万', '单价19719元/平米')
('https://image1.ljcdn.com/440400-inspection/87f91617-c649-45f8-be21-2b2bde7062e0.jpg.296x216.jpg', '品质小区，园林绿化，实用3房有入户花园，双阳台天台', '仁恒星园  ', '高楼层(共26层)塔楼  -  新香洲', '430万', '单价32626元/平米')
('https://image1.ljcdn.com/131000-inspection/796a9061-7a69-422c-a6c2-5b7e65d93d7a.jpg.296x216.jpg', '云顶澜山 居家装修 格局方正 交通便利', '云顶澜山  ', '高楼层(共29层)塔楼  -  上冲', '230万', '单价24142元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadbd9e25e5-3671-4aee-b98a-52c79206204d.jpg.296x216.jpg', '锦园 3室2厅 335万', '锦园  ', '中楼层(共32层)板塔结合  -  吉大', '335万', '单价36331元/平米')
('https://image1.ljcdn.com/440400-inspection/0cb6d7be-a588-4764-9101-f8541db04862.jpg.296x216.jpg', '中信红树湾二期 高层复式4房 户型少有 诚心出售送车位', '中信红树湾二期  ', '低楼层(共31层)板塔结合  -  南湾', '615万', '单价38199元/平米')
('https://image1.ljcdn.com/440400-inspection/ca7cefaa-1914-42e0-b37c-09ab453213d5.jpg.296x216.jpg', '九洲时代 3室2厅 270万', '九洲时代  ', '高楼层(共18层)板楼  -  拱北', '270万', '单价24035元/平米')
('https://image1.ljcdn.com/440400-inspection/58c8127f-3de3-4a52-9ae3-b103160e35c5.jpg.296x216.jpg', '新香洲商圈 五洲康城 小区中间四房', '五洲康城  ', '中楼层(共17层)板塔结合  -  上冲', '455万', '单价26147元/平米')
('https://image1.ljcdn.com/440400-inspection/f4b36f4d-e283-4b3b-afec-f16844fe05df.jpg.296x216.jpg', '诚丰逸翠园 4室2厅 325万', '诚丰逸翠园  ', '中楼层(共12层)塔楼  -  新香洲', '325万', '单价31505元/平米')
('https://image1.ljcdn.com/440400-inspection/4262687b-c993-4a8d-8f01-b5a55ac83aea.jpg.296x216.jpg', '康和花园 3室2厅 270万', '康和花园  ', '中楼层(共27层)板楼  -  南湾', '270万', '单价29671元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploada8b620da-e599-4105-ab59-b53b4ca246af.jpg.296x216.jpg', '名仕园 2室2厅 200万', '名仕园  ', '中楼层(共17层)塔楼  -  老香洲', '200万', '单价25253元/平米')
('https://image1.ljcdn.com/440400-inspection/28ba1eed-0400-438d-bac8-5b364273c073.jpg.296x216.jpg', '韵怡湾 2室1厅 243万', '韵怡湾  ', '中楼层(共16层)板楼  -  老香洲', '243万', '单价28518元/平米')
('https://image1.ljcdn.com/440400-inspection/2b09d419-09e9-4862-b67d-52b3743450cd.jpg.296x216.jpg', '精装修 电梯两房 格局方正 采光通透', '钰海上峰  ', '低楼层(共29层)塔楼  -  兰埔', '266万', '单价31469元/平米')
('', '龙城花园 1室0厅 75万', '龙城花园  ', '中楼层(共19层)塔楼  -  拱北', '75万', '单价22151元/平米')
('', '金奥园 1室1厅 47万', '金奥园  ', '高楼层(共11层)板楼  -  唐家湾镇', '47万', '单价11109元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadd9b0dd1d-1a68-4fe8-b4fa-074fd24c2bea.jpg.296x216.jpg', '河畔豪庭 3室1厅 170万', '河畔豪庭  ', '高楼层(共7层)板楼  -  夏湾', '170万', '单价22973元/平米')
('https://image1.ljcdn.com/440400-inspection/2ea10b40-ca1a-4c41-9876-d55aa4ecfc45.jpg.296x216.jpg', '横琴 中海名钻 精装3居室出售  双阳台  无遮挡', '中海名钻花园  ', '低楼层(共30层)暂无数据  -  横琴', '486.4万', '单价38000元/平米')
('https://image1.ljcdn.com/440400-inspection/e4090162-a5f7-464b-919b-7b8a86428c08.jpg.296x216.jpg', '御景国际 4室2厅 380万', '御景国际  ', '低楼层(共32层)塔楼  -  新香洲', '380万', '单价26028元/平米')
('https://image1.ljcdn.com/440400-inspection/063207e6-4d71-410d-abe1-d8288ce9c95f.jpg.296x216.jpg', '二城心作 2室2厅 206万', '二城心作  ', '低楼层(共15层)板塔结合  -  前山', '206万', '单价22956元/平米')
('https://image1.ljcdn.com/440400-inspection/bda36ae9-bbfc-4cdc-89ed-959603cc4dcd.jpg.296x216.jpg', '锦园  5居室  毛坯房  看房随时  业主诚意出售', '锦园  ', '高楼层(共31层)板塔结合  -  吉大', '530万', '单价33302元/平米')
('https://image1.ljcdn.com/440400-inspection/9734d6d0-4894-4d4e-9763-5f1613e89995.jpg.296x216.jpg', '华发新城五期  南北双通透  观景4房    业主诚售', '华发新城五期  ', '高楼层(共30层)塔楼  -  南湾', '620万', '单价34207元/平米')
('https://image1.ljcdn.com/440400-inspection/619db8fb-2bd1-46ef-ae07-84c9379a6e94.jpg.296x216.jpg', '映晖湾河景房  南北通透 看房随时', '映晖湾  ', '低楼层(共27层)塔楼  -  前山', '545万', '单价35967元/平米')
('https://image1.ljcdn.com/131000-inspection/3aed0c02-f83d-4c62-8ddd-e3b9ea84cc3d.jpg.296x216.jpg', '吉大新光御景山精装南北通透大四房有钥匙随时看', '新光御景山花园  ', '低楼层(共37层)塔楼  -  吉大', '610万', '单价34894元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadf2cf9cf4-839a-472f-9ee5-f16db9759c3f.jpg.296x216.jpg', '绿茵豪庭 3室2厅 460万', '绿茵豪庭  ', '高楼层(共13层)板楼  -  吉大', '460万', '单价21624元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload145d5041-399c-47f5-a1a6-f4088f14c94a.jpg.296x216.jpg', '君怡花园 2室2厅 240万', '君怡花园  ', '低楼层(共11层)塔楼  -  吉大', '240万', '单价32293元/平米')
('https://image1.ljcdn.com/440400-inspection/7242c778-45e5-4ee5-b0b2-798eeb4991be.jpg.296x216.jpg', '棕榈四季 4室2厅 285万', '棕榈四季  ', '低楼层(共18层)板楼  -  上冲', '285万', '单价23072元/平米')
('https://image1.ljcdn.com/440400-inspection/62c263e4-6891-4eec-8a8d-0a4a5008213d.jpg.296x216.jpg', '居家装修两房，干净温馨，朝小区安静宜居', '富华广场三期  ', '低楼层(共15层)塔楼  -  新香洲', '230万', '单价28118元/平米')
('', '涛景花园 2室2厅 127万', '涛景花园  ', '高楼层(共7层)板楼  -  夏湾', '127万', '单价18164元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploada852923c-a274-4ce4-b11b-6c8d3c0f826a.jpg.296x216.jpg', '钰海山庄 2室2厅 210万', '钰海山庄  ', '低楼层(共11层)板塔结合  -  兰埔', '210万', '单价26715元/平米')
('https://image1.ljcdn.com/440400-inspection/232df887-1cd6-49ac-971c-9afdbdfc6855.jpg.296x216.jpg', '艺丰大厦 1室1厅 140万', '艺丰大厦  ', '低楼层(共16层)板楼  -  拱北', '140万', '单价25455元/平米')
('https://image1.ljcdn.com/131000-inspection/abc80e3c-5a74-46d6-936c-07f70ec9f310.jpg.296x216.jpg', '华发新城一期精装修三房，业主诚售', '华发新城一期  ', '低楼层(共17层)板楼  -  南湾', '330万', '单价25768元/平米')
('https://image1.ljcdn.com/131000-inspection/b3028bfd-1096-4661-af95-d42922769a36.jpg.296x216.jpg', '五洲花城二期 5室2厅 880万', '五洲花城二期  ', '中楼层(共31层)塔楼  -  新香洲', '880万', '单价39016元/平米')
('https://image1.ljcdn.com/440400-inspection/84c0d0b7-d410-4850-9b26-4c7788704117.jpg.296x216.jpg', '正邦岭秀城 2室2厅 210万', '正邦岭秀城  ', '高楼层(共26层)板楼  -  拱北', '210万', '单价26107元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload499b85e7-c9cf-4f22-86cb-7ba4c8db4eed.jpg.296x216.jpg', '万科金域缇香 4室2厅 400万', '万科金域缇香  ', '低楼层(共28层)板楼  -  兰埔', '400万', '单价33334元/平米')
('https://image1.ljcdn.com/440400-inspection/54eedefe-1c00-48ea-8bbc-04b1802ac278.jpg.296x216.jpg', '裕馨花园 3室2厅 185万', '裕馨花园  ', '中楼层(共7层)板楼  -  新香洲', '185万', '单价18780元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadee216a61-40f4-402b-86ab-65958682b8f8.jpg.296x216.jpg', '拱北首席天际屋近关口物业 南向3房 离关口1000米', '恒虹世纪广场  ', '低楼层(共41层)板楼  -  拱北', '500万', '单价30059元/平米')
('https://image1.ljcdn.com/440400-inspection/a6970655-b8d7-4a09-bee1-cff48caac961.jpg.296x216.jpg', '华发世纪城 四房出售带大平台。', '华发世纪城  ', '低楼层(共31层)板塔结合  -  南湾', '660万', '单价31354元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload4de5e42a-3e49-4db1-aa32-295faded3556.jpg.296x216.jpg', '南泰明湾花园，精装修三居室，业主诚售看房方便', '南泰明湾花园  ', '高楼层(共6层)板楼  -  南屏', '176万', '单价19341元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadc5b69903-e07c-44e0-8243-20631488d551.jpg.296x216.jpg', '海湾花园  4室2厅2卫   业主诚意出售', '海湾花园  ', '高楼层(共25层)塔楼  -  吉大', '275万', '单价19234元/平米')
('https://image1.ljcdn.com/440400-inspection/d4f695d5-bb20-4a0d-b2a8-673f03455b77.jpg.296x216.jpg', '富康花园 南北通3房2厅2卫 205万各付 看小区园景', '富康花园  ', '高楼层(共7层)塔楼  -  新香洲', '205万', '单价22041元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload1240c8bb-b151-452f-9a2c-832ef22a6c4a.jpg.296x216.jpg', '东方佳景东向三房 楼下就是公园 空气新鲜 看房方便', '东方佳景  ', '中楼层(共22层)塔楼  -  吉大', '270万', '单价21824元/平米')
('https://image1.ljcdn.com/440400-inspection/4227f76f-6dc6-4be3-9e1b-31db3fab237f.jpg.296x216.jpg', '天朗海峰 1室1厅 170万', '天朗海峰  ', '低楼层(共58层)塔楼  -  南湾', '170万', '单价21221元/平米')
('https://image1.ljcdn.com/440400-inspection/8cf7995f-0dca-45f5-8143-21d6ac6ebb35.jpg.296x216.jpg', '新光御景山花园 3室2厅 328万', '新光御景山花园  ', '中楼层(共20层)塔楼  -  吉大', '328万', '单价33770元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload1198ba16-913b-499d-9619-e50670169973.jpg.296x216.jpg', '吉大 山水华庭 南北通透 3房2厅2卫 看泳池', '山水华庭  ', '低楼层(共11层)板楼  -  吉大', '275万', '单价24337元/平米')
('https://image1.ljcdn.com/440400-inspection/d71ec7ad-4d98-438b-9eaa-690b55211e24.jpg.296x216.jpg', '华发新城一期 3室2厅 360万', '华发新城一期  ', '低楼层(共17层)板楼  -  南湾', '360万', '单价27693元/平米')
('https://image1.ljcdn.com/131000-inspection/4445eace-2227-4db1-8070-f82703a944ec.jpg.296x216.jpg', '九洲时代 3室2厅 240万', '九洲时代  ', '低楼层(共20层)塔楼  -  拱北', '240万', '单价19835元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload5d346c93-822f-42ef-a8ed-c4da94e2ac88.jpg.296x216.jpg', '幸福园 3室2厅 196万', '幸福园  ', '中楼层(共10层)板楼  -  前山', '196万', '单价23985元/平米')
('https://image1.ljcdn.com/131000-inspection/354f9cc8-6c56-442b-88ca-fad3647a7edf.jpg.296x216.jpg', '海逸雍雅堡 7室2厅 1200万', '海逸雍雅堡  ', '1层暂无数据  -  兰埔', '1200万', '单价45628元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload4b31411d-80d8-4f87-be11-2eb2ba694503.jpg.296x216.jpg', '雍和花园 2室2厅 210万', '雍和花园  ', '中楼层(共22层)塔楼  -  吉大', '210万', '单价23065元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploada99d4a53-53c5-4c7b-9a5d-40ae77d8bec8.jpg.296x216.jpg', '恒雅名园 3室2厅 205万', '恒雅名园  ', '低楼层(共7层)板楼  -  上冲', '205万', '单价21564元/平米')
('https://image1.ljcdn.com/440400-inspection/76353517-2569-4c00-878d-ff4f76742638.jpg.296x216.jpg', '诚丰怡园 3室2厅 383万', '诚丰怡园  ', '低楼层(共24层)板楼  -  新香洲', '383万', '单价26774元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadbce2117b-ffcf-4ffd-aa3e-61f79765b755.jpg.296x216.jpg', '华发新城五期精装五房   全明户型观河景', '华发新城五期  ', '低楼层(共30层)塔楼  -  南湾', '530万', '单价29782元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploada83892e4-3154-4b06-9882-6886159d977c.jpg.296x216.jpg', '华发新城四期 4室2厅 375万', '华发新城四期  ', '低楼层(共29层)板楼  -  南湾', '375万', '单价26647元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload05183188-b322-4a43-b00c-d09dfb1bcaed.jpg.296x216.jpg', '东方傲景峰 3室2厅 500万', '东方傲景峰  ', '高楼层(共27层)塔楼  -  吉大', '500万', '单价40947元/平米')
('https://image1.ljcdn.com/440400-inspection/0343bc69-6aa6-4ff2-88a8-7c4483d46ba3.jpg.296x216.jpg', '景山一号  精装正规三房  观景房  业主诚意出售', '景山一号  ', '低楼层(共27层)塔楼  -  吉大', '350万', '单价27978元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload9e8e0ce7-a16d-4b8d-a671-11e4960aafa4.jpg.296x216.jpg', '花城苑 1室1厅 66万', '花城苑  ', '低楼层(共7层)板楼  -  吉大', '66万', '单价22689元/平米')
('https://image1.ljcdn.com/440400-inspection/5a5740bc-f0a6-47d9-b0a5-f521dc33531f.jpg.296x216.jpg', '珠江南湾，看房方便，地理位置好。', '珠江南湾  ', '低楼层(共31层)塔楼  -  南屏', '178万', '单价21191元/平米')
('https://image1.ljcdn.com/440400-inspection/84673f5d-6d41-47a1-9f54-20960256fb3a.jpg.296x216.jpg', '拱北 富华里旁 南油花园 中层小三房', '南油花园  ', '中楼层(共7层)板楼  -  拱北', '200万', '单价26632元/平米')
('https://image1.ljcdn.com/440400-inspection/28d0f105-032d-4a26-8a9e-af9e8f963c6c.jpg.296x216.jpg', '云顶澜山 3室1厅 312万', '云顶澜山  ', '中楼层(共29层)塔楼  -  上冲', '312万', '单价24960元/平米')
('https://image1.ljcdn.com/131000-inspection/3b06f6f0-8c81-40ca-bf9a-17e2d19c3325.jpg.296x216.jpg', '华发新城中间楼层河景4房视野好送产权车位', '华发新城三期  ', '低楼层(共27层)板楼  -  南湾', '620万', '单价33514元/平米')
('https://image1.ljcdn.com/440400-inspection/5abac8e4-cd15-4ec8-8823-d5310a4444e4.jpg.296x216.jpg', '棕榈四季 3室2厅 240万', '棕榈四季  ', '低楼层(共18层)板楼  -  上冲', '240万', '单价25788元/平米')
('https://image1.ljcdn.com/440400-inspection/a204ee2a-7000-485c-ad17-ab90a71614d1.jpg.296x216.jpg', '华发新城五期 5房3卫 看园林景观', '华发新城五期  ', '低楼层(共30层)塔楼  -  南湾', '580万', '单价30209元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadca043fa5-658a-401f-8e2a-8d7fca2b8c0a.jpg.296x216.jpg', '招商花园城一期 3室2厅 255万', '招商花园城一期  ', '高楼层(共24层)板楼  -  前山', '255万', '单价28353元/平米')
('https://image1.ljcdn.com/440400-inspection/2487385a-57ac-4868-90e0-ef20090ee128.jpg.296x216.jpg', '精装三房 户型方正 诚心出售 保养比较好', '圆明山庄  ', '高楼层(共8层)板楼  -  兰埔', '163万', '单价18479元/平米')
('https://image1.ljcdn.com/440400-inspection/6f65ab66-a922-4c26-8146-18512941aea7.jpg.296x216.jpg', '新香洲 梅华西路 五洲康城 3房 精装修 配套完善', '五洲康城  ', '中楼层(共11层)板塔结合  -  上冲', '270万', '单价26594元/平米')
('https://image1.ljcdn.com/131000-inspection/aeabaee2-b6a0-4409-a01e-6dfdb01cd7ae.jpg.296x216.jpg', '中信红树湾   电梯3房   精装修', '中信红树湾二期  ', '低楼层(共32层)板塔结合  -  南湾', '490万', '单价40834元/平米')
