('https://image1.ljcdn.com/410100-inspection/6f2d2906-7a70-4762-9302-a9f4d39bb836.jpg.296x216.jpg', '美景天城 多层大三房 南北通透 满五唯一 诚心出售', '美景天城  ', '低楼层(共6层)板楼  -  世纪欢乐园', '215万', '单价16149元/平米')
('https://image1.ljcdn.com/410100-inspection/9baab99c-7d0b-4b8b-9c95-39c767ad963c..-55.jpg.296x216.jpg', '建业香槟圣园 满五唯一 婚房装修 小高层电梯房', '建业香槟圣园  ', '高楼层(共11层)塔楼  -  世纪欢乐园', '215万', '单价18221元/平米')
('https://image1.ljcdn.com/410100-inspection/6a54ef38-bf17-4fcd-bba1-ccfb9193887f.jpg.296x216.jpg', '紫荆尚都朝南简装大三房，电梯高层。看房随时', '通利紫荆尚都  ', '中楼层(共34层)塔楼  -  陇海汽车站', '285万', '单价20884元/平米')
('https://image1.ljcdn.com/410100-inspection/8d89cc40-7fc0-48b7-a0e0-2ba1bab609e6.jpg.296x216.jpg', '紫荆山路城南路 创新街学佳河园 精装修南北通透三室', '佳河园  ', '中楼层(共6层)暂无数据  -  陇海汽车站', '180万', '单价16364元/平米')
('https://image1.ljcdn.com/410100-inspection/test-c38bc7e0-5c2d-42bd-8b6e-ae747a641da3.png.296x216.jpg', '东明路郑汴路   恒泰国际   精装小户型  总价低', '恒泰国际  ', '高楼层(共32层)塔楼  -  商代遗址', '55万', '单价13111元/平米')
('https://image1.ljcdn.com/410100-inspection/bdc81e3f-c616-4be6-9040-06c427c511b4.jpg.296x216.jpg', '未来路青年路升龙凤凰城精装大三房', '升龙凤凰城B区  ', '低楼层(共31层)塔楼  -  东建材', '245万', '单价17754元/平米')
('https://image1.ljcdn.com/410100-inspection/e6770ced-e799-4b27-894d-6386778e11ae.JPG.296x216.jpg', '南三环天擎花园 南北通透 精装大三房 随时看房', '天擎花园  ', '中楼层(共18层)塔楼  -  万客来', '220万', '单价16542元/平米')
('https://image1.ljcdn.com/410100-inspection/e87365eb-1dc1-464b-990f-89af1db58bba.jpg.296x216.jpg', '凤凰路 邮政局家属院 双气三房 楼层中等 满五唯一', '管城区邮政局家属院  ', '中楼层(共7层)板楼  -  凤凰路', '160万', '单价14197元/平米')
('https://image1.ljcdn.com/410100-inspection/894c0fb8-f8f2-4c50-9b5b-5a25af3723c0.jpg.296x216.jpg', '阳光城  南北通透大四房 满五年 业主诚售 随时看房', '阳光城5号院  ', '低楼层(共32层)板塔结合  -  管南区域', '235万', '单价16434元/平米')
('https://image1.ljcdn.com/410100-inspection/187fb3b5-adef-46cf-b331-316bb8539219.jpg.296x216.jpg', '紫荆小区 地铁二号线旁 满五唯一 可拎包入住', '紫荆小区  ', '高楼层(共7层)暂无数据  -  陇海汽车站', '96万', '单价12071元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload04b06a16-7c58-49fa-ad5e-a299259fb0c7.jpg.296x216.jpg', '美景二期，满五年唯一，双地铁口，精装两房，诚心出售', '美景鸿城二期  ', '中楼层(共33层)塔楼  -  管南区域', '117万', '单价18871元/平米')
('https://image1.ljcdn.com/410100-inspection/test-8d194395-6775-4acf-8c2c-c895bb428022.png.296x216.jpg', '南北通透大三房！两梯四户！出门二号线！动静分离！', '康城棕榈泉  ', '中楼层(共18层)塔楼  -  二里岗', '240万', '单价15799元/平米')
('https://image1.ljcdn.com/410100-inspection/9c827b84-2a93-4ea2-a23c-54a5b6d83009.jpg.296x216.jpg', '升龙凤凰城B区 客厅朝南精装两室 满五年', '升龙凤凰城B区  ', '中楼层(共31层)塔楼  -  东建材', '168万', '单价18877元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadd7bdcb3e-5802-4525-9410-dfde74ec5d0c.JPG.296x216.jpg', '未来城大型社区，双气，南北通透大四房，装修很好', '未来城  ', '中楼层(共28层)塔楼  -  商代遗址', '357万', '单价18691元/平米')
('https://image1.ljcdn.com/410100-inspection/719650c4-257d-4a18-b51d-5bfca3e25580.jpg.296x216.jpg', '紫云小区 多层标准一室一厅，二楼，楼层好，一梯两户', '紫云小区  ', '低楼层(共6层)暂无数据  -  世纪欢乐园', '85万', '单价13710元/平米')
('https://image1.ljcdn.com/410100-inspection/2a935349-626a-4e74-bd19-072c8d09fd19.jpg.296x216.jpg', '橡树玫瑰城南向 三居室 送8平 满五唯一 诚售  采光好', '橡树玫瑰城  ', '18层板楼  -  管南区域', '145万', '单价16010元/平米')
('https://image1.ljcdn.com/410100-inspection/d5a22f2e-88ec-4351-97af-86d5e2db30df.jpg.296x216.jpg', '南关街多层精装两房 公摊小东南向 带小车库 一梯四户', '南关街60号院  ', '中楼层(共7层)暂无数据  -  南关街', '76万', '单价12531元/平米')
('https://image1.ljcdn.com/410100-inspection/test-d690d6e7-eec7-4c5d-bcc1-18feddac4b4d.png.296x216.jpg', '升龙凤凰城业主自住房双气全明户型诚心出售', '升龙凤凰城B区  ', '中楼层(共31层)塔楼  -  东建材', '68万', '单价17585元/平米')
('https://image1.ljcdn.com/410100-inspection/d9b3df28-0412-45e9-b87c-d42d571720da.jpg.296x216.jpg', '紫云小区 多层顶楼复试房 带露台 业主诚心出售', '紫云小区  ', '高楼层(共6层)暂无数据  -  世纪欢乐园', '208万', '单价11123元/平米')
('https://image1.ljcdn.com/410100-inspection/eed21c32-592f-4a6e-b908-fab2439756f5.jpg.296x216.jpg', '雅美新居 3室2厅 167万', '雅美新居  ', '中楼层(共6层)暂无数据  -  管南区域', '167万', '单价14522元/平米')
('https://image1.ljcdn.com/410100-inspection/86567336-2116-41d7-9bf0-ee2ffb8e0661.jpg.296x216.jpg', '发展南郡，航海广场站5号线，有天然气，一房已改两房', '发展南郡  ', '高楼层(共32层)暂无数据  -  管南区域', '76万', '单价15382元/平米')
('https://image1.ljcdn.com/410100-inspection/f89ddbc9-3df8-4003-be44-1f78a1c825f8.jpg.296x216.jpg', '东郡香域巴黎，多层106平米，165万，得房率90%', '东郡香域巴黎  ', '中楼层(共6层)暂无数据  -  世纪欢乐园', '165万', '单价15567元/平米')
('https://image1.ljcdn.com/410100-inspection/c654997d-ca2c-4c89-8daf-3e333acb9f0f.jpg.296x216.jpg', '郑汴路 货栈北街46号 东西通透标准两房 满五 诚心出售', '货站北街46号  ', '中楼层(共7层)暂无数据  -  凤凰路', '102万', '单价13608元/平米')
('https://image1.ljcdn.com/410100-inspection/4c79e357-5b8f-4add-b9b0-e7f51d2a369c.jpg.296x216.jpg', '蓝海港湾玉兰湾 精装双气两房  满五唯一免个税', '蓝海港湾玉兰湾  ', '中楼层(共33层)塔楼  -  二里岗', '156万', '单价16705元/平米')
('https://image1.ljcdn.com/410100-inspection/test-ba8a0e79-ff14-4a55-ac90-a66665bd9d87.png.296x216.jpg', '康城棕榈泉南北通透两房 满五年 看房提前联系', '康城棕榈泉  ', '中楼层(共6层)塔楼  -  二里岗', '146万', '单价16503元/平米')
('https://image1.ljcdn.com/410100-inspection/040589a0-3e5d-4984-8894-f653ffd04c9d.jpg.296x216.jpg', '正商新蓝钻B区 1室1厅 100万', '正商新蓝钻B区  ', '高楼层(共26层)板楼  -  管南区域', '100万', '单价18182元/平米')
('https://image1.ljcdn.com/410100-inspection/f4df7a45-db74-4f8d-bd05-7abedd9fb94b.jpg.296x216.jpg', '美景鸿城三期150万装修南北通透带小院送30平方面积', '美景鸿城三期  ', '低楼层(共33层)塔楼  -  管南区域', '520万', '单价25000元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadec23f52d-b247-4b6e-98e5-6f7cfa56925b.jpg.296x216.jpg', '房子满五年 中间楼层 配套齐全 出行便利 采光好', '美景芳邻  ', '中楼层(共33层)塔楼  -  管南区域', '120万', '单价15000元/平米')
('https://image1.ljcdn.com/410100-inspection/1dbed6eb-f940-4487-b494-5f4fabad8f79.jpg.296x216.jpg', '未来路 凤凰苑南北通透 中间楼层三居室 小区中间', '凤凰苑  ', '中楼层(共7层)暂无数据  -  世纪欢乐园', '153万', '单价13190元/平米')
('https://image1.ljcdn.com/410100-inspection/8c77d5ed-907f-4bdb-bcef-4e863732b119.jpg.296x216.jpg', '满五唯一 居家装修 双卧朝南 南北通透 送18平地下室', '滨河花园  ', '高楼层(共6层)暂无数据  -  管南区域', '123万', '单价14991元/平米')
('https://image1.ljcdn.com/410100-inspection/57ba9cb6-3a17-40f5-90ff-3b4352084d9f.jpg.296x216.jpg', '地铁二里岗在站 紫荆阳光地带 南北四居室', '紫荆阳光地带  ', '高楼层(共6层)暂无数据  -  二里岗', '340万', '单价19541元/平米')
('https://image1.ljcdn.com/410100-inspection/46bb8fb2-4265-4f93-8448-23fa530d587c.jpg.296x216.jpg', '美景天城 世纪欢乐园旁  一梯两户电梯房 朝南', '美景天城  ', '低楼层(共11层)板楼  -  世纪欢乐园', '320万', '单价17102元/平米')
('https://image1.ljcdn.com/410100-inspection/ee052171-fe91-46a4-984c-6762eaa50d80.jpg.296x216.jpg', '海轮城市风铃 2室1厅 105万', '海轮城市风铃  ', '低楼层(共18层)暂无数据  -  世纪欢乐园', '105万', '单价15982元/平米')
('https://image1.ljcdn.com/410100-inspection/c5b95482-67b0-4dbf-b0d3-ff7b6432c91f.jpg.296x216.jpg', '航海路地铁口 双气精装2房 带地下室', '中鼎翡翠晶典  ', '低楼层(共33层)塔楼  -  管南区域', '115万', '单价19828元/平米')
('https://image1.ljcdn.com/410100-inspection/2c13b38a-9a10-48b3-a23b-c9910fb36378.jpg.296x216.jpg', '机务段家属院  低楼层 小三居 诚心出售', '机务段家属院  ', '中楼层(共5层)暂无数据  -  二里岗', '54万', '单价9343元/平米')
('https://image1.ljcdn.com/410100-inspection/39ae70a1-f963-4470-bf76-eedbd0d35892.jpg.296x216.jpg', '未来路商城路 未来城 精装大三房 看房随时 业主急售', '未来城  ', '低楼层(共23层)塔楼  -  商代遗址', '280万', '单价18382元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadf4e3f9f0-cff7-4774-a3ea-1fca664602cb.jpg.296x216.jpg', '紫荆尚都  一室一厅 双气  家电齐全', '通利紫荆尚都  ', '高楼层(共20层)塔楼  -  陇海汽车站', '95万', '单价18273元/平米')
('https://image1.ljcdn.com/410100-inspection/test-8f18dd5a-2057-4b44-ac93-bd0b1d1c7e35.png.296x216.jpg', '美景鸿城 标准两房 双气 双地铁 满五年 税费少', '美景鸿城二期  ', '高楼层(共33层)塔楼  -  管南区域', '111万', '单价17904元/平米')
('https://image1.ljcdn.com/410100-inspection/a51cec10-041e-4456-a151-f9bd9297ea07.jpg.296x216.jpg', '紫南花园东院中装标准小三房 南北通透 公摊小', '紫南花园东院  ', '低楼层(共7层)板楼  -  管南区域', '135万', '单价14292元/平米')
('https://image1.ljcdn.com/410100-inspection/8bc03dbd-de95-4ae2-beb3-879787f2d005.jpg.296x216.jpg', '美景鸿城2期 175m²送面积四居室 南北通透满五唯一', '美景鸿城二期  ', '中楼层(共33层)塔楼  -  管南区域', '310万', '单价17715元/平米')
('https://image1.ljcdn.com/410100-inspection/85458acf-0ec7-47dc-bb99-1bf2d125896a.jpg.296x216.jpg', '正商新蓝钻E区 两房 精装修 中间楼层', '正商新蓝钻E区  ', '中楼层(共27层)塔楼  -  管南区域', '160万', '单价19285元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload3be81270-af84-41d8-8e52-a0e481d9cd4d.jpg.296x216.jpg', '地铁南三环站 南北通透 中间楼层三居室', '花都港湾  ', '高楼层(共6层)板塔结合  -  万客来', '175万', '单价14113元/平米')
('https://image1.ljcdn.com/410100-inspection/47829e45-c2ed-4aba-ad4e-b97fd8cf2182.jpg.296x216.jpg', '未来路凤凰台南花园，标准两房两厅，楼层佳。采光好', '凤凰台南花园  ', '中楼层(共6层)板楼  -  世纪欢乐园', '128万', '单价13334元/平米')
('https://image1.ljcdn.com/410100-inspection/3e95b96b-f1d8-41a3-82ae-8e5c775d7714.jpg.296x216.jpg', '永恒上东 南北通透 中间楼层 小区中间三居', '永恒尚东  ', '高楼层(共18层)板塔结合  -  管南区域', '160万', '单价14160元/平米')
('https://image1.ljcdn.com/410100-inspection/f0d30ef8-45e3-4e28-9531-18bbd724774b.jpg.296x216.jpg', '航海路五号线，正商金色港湾 单价1万3，南北通透', '正商金色港湾  ', '高楼层(共6层)暂无数据  -  管南区域', '265万', '单价12021元/平米')
('https://image1.ljcdn.com/410100-inspection/73b97889-588a-4b5a-b562-d41b2d2864c5.jpg.296x216.jpg', '此房满五年唯一，税费正常，户型方正，南北通透', '美景鸿城二期  ', '高楼层(共33层)塔楼  -  管南区域', '163万', '单价18315元/平米')
('https://image1.ljcdn.com/410100-inspection/0208c091-2185-453c-b54d-aeb453d0427a.jpg.296x216.jpg', '郑汴路未来路，升龙凤凰城 朝南两房 业主诚心出售', '升龙凤凰城B区  ', '低楼层(共31层)塔楼  -  东建材', '153万', '单价16974元/平米')
('https://image1.ljcdn.com/410100-inspection/584810d8-a17b-4ceb-9824-ebe69d96b7c8.jpg.296x216.jpg', '美林河畔，满五唯一大三房，挥泪出售', '美林河畔  ', '中楼层(共28层)板楼  -  管南区域', '177.5万', '单价12500元/平米')
('https://image1.ljcdn.com/410100-inspection/cec21b46-ca56-4bb7-bbe6-a57a43ff162d.jpg.296x216.jpg', '新蓝钻B区、精装修，双地铁口，双气小区，可拎包入住', '正商新蓝钻B区  ', '低楼层(共26层)板楼  -  管南区域', '145万', '单价16202元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload9b657b2e-2163-4b9e-8b47-96901b4054d9.jpg.296x216.jpg', '石化路中铁七局石化小区简装双气房', '中铁七局石化路小区  ', '高楼层(共17层)板楼  -  世纪欢乐园', '135万', '单价15000元/平米')
('https://image1.ljcdn.com/410100-inspection/9fda0ef1-6221-4403-a869-48c737453636.jpg.296x216.jpg', '金河小区 南北通透四居室 中间层 户型方正 交通便利', '金河小区  ', '中楼层(共7层)暂无数据  -  陇海汽车站', '185万', '单价11405元/平米')
('https://image1.ljcdn.com/410100-inspection/88324c79-5b31-41fd-82a1-baff471dd53c.jpg.296x216.jpg', '锦艺新时代    标准三房   小区新  绿化高', '锦艺新时代  ', '中楼层(共7层)暂无数据  -  二里岗', '130万', '单价13979元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload41c2fecd-ed35-4ba6-a454-e4aceec14694.jpg.296x216.jpg', '汇美家园六七楼复式  适合一家人居住', '汇美家园  ', '高楼层(共7层)暂无数据  -  世纪欢乐园', '240万', '单价12134元/平米')
('https://image1.ljcdn.com/410100-inspection/e24e1327-35ee-4db4-9e44-f6bdf638d048.jpg.296x216.jpg', '富田太阳城多层一楼带院精装大三房，看房有钥匙，好房', '富田太阳城  ', '低楼层(共6层)板楼  -  世纪欢乐园', '215万', '单价16782元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadc2e344aa-2c87-4005-8c28-78a621c69369.jpg.296x216.jpg', '4号线地铁房 南北通透大三居 小区中间位置', '阳光城5号院  ', '低楼层(共26层)板塔结合  -  管南区域', '225万', '单价15251元/平米')
('https://image1.ljcdn.com/410100-inspection/0254ec62-33e9-4fc9-aeb9-36ed8288b514.jpg.296x216.jpg', '全明户型，户型房子，业主诚心出售，3室2厅2卫', '富田太阳城  ', '低楼层(共29层)塔楼  -  世纪欢乐园', '171万', '单价14000元/平米')
('https://image1.ljcdn.com/410100-inspection/af8e3ee2-295c-4985-a3df-5f0e73bcb14b.jpg.296x216.jpg', '宝景花园顶层复式，环境优美，小区安静，全南向', '宝景花园  ', '高楼层(共5层)暂无数据  -  世纪欢乐园', '230万', '单价12827元/平米')
('https://image1.ljcdn.com/410100-inspection/e4961387-78c6-4f68-b306-1fcd4fc6aa62.jpg.296x216.jpg', '南北通透，一梯一户，小高层，采光通风好，看房方便', '天擎花园  ', '中楼层(共16层)塔楼  -  万客来', '310万', '单价16403元/平米')
('https://image1.ljcdn.com/410100-inspection/eb243b29-0897-4953-ac30-b014626c8af7.jpg.296x216.jpg', '曼哈顿商圈未来路商城路威望未来城高档小区随时看房', '未来城  ', '中楼层(共32层)塔楼  -  商代遗址', '180万', '单价19566元/平米')
('https://image1.ljcdn.com/410100-inspection/62ae3a5b-b0ac-40bc-92ea-2e47a73e8407.jpg.296x216.jpg', '美景鸿城 双地铁口  双气 东南 两房  送面积', '美景鸿城二期  ', '低楼层(共33层)塔楼  -  管南区域', '125万', '单价19729元/平米')
('https://image1.ljcdn.com/410100-inspection/2946e00d-a47b-4ec5-996b-4ed5237ec3b5..-48.jpg.296x216.jpg', '富田太阳城 南向2房 无抵押 无贷款 随时看房 诚心出售', '富田太阳城  ', '高楼层(共28层)塔楼  -  世纪欢乐园', '105万', '单价13796元/平米')
('https://image1.ljcdn.com/410100-inspection/9319c112-5020-4272-99cf-43534ab0bd75.jpg.296x216.jpg', '纯南小两房 精装修 看房方便  诚心出售', '发展南郡  ', '高楼层(共32层)暂无数据  -  管南区域', '82万', '单价15288元/平米')
('https://image1.ljcdn.com/410100-inspection/7f4fb5bd-ae50-49b2-aaab-e7054dc9cb73.jpg.296x216.jpg', '南北通透中楼层采光好交通方便。', '美林河畔  ', '中楼层(共28层)板楼  -  管南区域', '230万', '单价15494元/平米')
('https://image1.ljcdn.com/410100-inspection/test-1df5ca7f-ab6a-406c-9abd-4dc0975ce1f0.png.296x216.jpg', '满五年随时看 南北通透  多层三居 全天采光 居住温馨', '正商金色港湾  ', '中楼层(共6层)暂无数据  -  管南区域', '176万', '单价15842元/平米')
('https://image1.ljcdn.com/410100-inspection/d6d7b97c-db19-4eef-8ce9-deb1c80da580.jpg.296x216.jpg', '郑汴路双气精装大标间升龙凤凰城业主自住', '升龙凤凰城D区  ', '高楼层(共28层)塔楼  -  东建材', '78万', '单价16703元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload7f2f0dca-b025-4c19-9a90-cab98a8ae1b2.jpg.296x216.jpg', '宝景花园一二楼复式 满五不唯一 全款无抵押可随时签约', '宝景花园  ', '低楼层(共6层)暂无数据  -  世纪欢乐园', '280万', '单价15136元/平米')
('https://image1.ljcdn.com/410100-inspection/80c1b04b-4af5-4213-b290-e65c0811c3c3.jpg.296x216.jpg', '地铁 旁南北通透，送车位地下室，改善首 选、采光充足', '正商新蓝钻A区  ', '中楼层(共21层)板楼  -  管南区域', '280万', '单价19719元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload3d669b2c-eb38-4079-9102-337fa9eeee04.jpg.296x216.jpg', '南北通透 精装修 满五唯一 交通方便 配套齐全', '中铁七局石化路小区  ', '中楼层(共11层)暂无数据  -  世纪欢乐园', '186万', '单价15122元/平米')
('https://image1.ljcdn.com/410100-inspection/28ccbeb3-d691-41c1-9505-81947e03bd43.jpg.296x216.jpg', '朝南两居室，无贷款，业主诚心出售', '新郑路30号院  ', '中楼层(共5层)暂无数据  -  二里岗', '60万', '单价10490元/平米')
('https://image1.ljcdn.com/410100-inspection/356db6a3-4dac-4cc5-8b83-88b2eaf1eb34.jpg.296x216.jpg', '方圆创世 三室两厅 南北通透 采光好', '方圆创世  ', '低楼层(共23层)暂无数据  -  陇海汽车站', '270万', '单价16581元/平米')
('https://image1.ljcdn.com/410100-inspection/d061d2df-21a2-4570-b26b-2bba9559d113.jpg.296x216.jpg', '此房满五唯一，为多层的南北通透大三房！', '美景天城  ', '低楼层(共6层)板楼  -  世纪欢乐园', '230万', '单价16488元/平米')
('https://image1.ljcdn.com/410100-inspection/164eac72-a675-4812-a08e-46a5338d8da5.jpg.296x216.jpg', '凤凰城D区 精装小三房 业主换房出售 正常税费', '升龙凤凰城D区  ', '中楼层(共33层)塔楼  -  东建材', '175万', '单价19663元/平米')
('https://image1.ljcdn.com/410100-inspection/678a096d-8792-427d-8281-210c4891e363.jpg.296x216.jpg', '万科品质物业 双气双地铁口 南北通透四居室 户型方正', '万科美景龙堂  ', '高楼层(共33层)板塔结合  -  世纪欢乐园', '315万', '单价22662元/平米')
('https://image1.ljcdn.com/410100-inspection/e7fac4aa-d7b6-4a7c-9136-b983f6947dae.jpg.296x216.jpg', '全南向精装修小户型两居，刚需考虑', '阳光城2号院  ', '低楼层(共32层)板塔结合  -  管南区域', '138万', '单价17693元/平米')
('https://image1.ljcdn.com/410100-inspection/02d28443-8967-41e7-8a1a-d0de0be28ca3.jpg.296x216.jpg', '未来路二环里多层小三房，业主诚心卖', '凤凰苑  ', '高楼层(共7层)暂无数据  -  世纪欢乐园', '120万', '单价13396元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload7de13fde-c6f8-437f-9159-37d2d9a979d1.jpg.296x216.jpg', '南北通透两房，小区安静，绿化 率高，前后方无遮挡', '正商金色港湾  ', '中楼层(共7层)板楼  -  管南区域', '148万', '单价17304元/平米')
('https://image1.ljcdn.com/410100-inspection/test-1a494a62-8fdd-4c19-adf9-ab85ad20efe5.png.296x216.jpg', '中州大道旁 美林河畔大三房 双气地暖 满五年', '美林河畔  ', '高楼层(共28层)板楼  -  管南区域', '148万', '单价13098元/平米')
('https://image1.ljcdn.com/410100-inspection/6964f5b5-3e16-4fe2-a713-ded28a273144.jpg.296x216.jpg', '升龙凤凰城D区  标准一室  精装双气', '升龙凤凰城D区  ', '高楼层(共31层)塔楼  -  东建材', '128万', '单价19436元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload6c645935-184b-4aa4-ad56-0184f180f356.jpg.296x216.jpg', '业主诚心出售，1,2楼复式，看房方便', '宝景花园  ', '低楼层(共5层)暂无数据  -  世纪欢乐园', '360万', '单价20225元/平米')
('https://image1.ljcdn.com/410100-inspection/72c79087-fb51-4841-a910-718f5154e059.jpg.296x216.jpg', '富田太阳城 精品舒适两居 满五唯一', '富田太阳城  ', '高楼层(共29层)塔楼  -  世纪欢乐园', '106万', '单价14966元/平米')
('https://image1.ljcdn.com/410100-inspection/test-e66a2a6d-11b4-4496-815f-da4d8d7670ad.png.296x216.jpg', '中州大道 富田太阳城小高层四居室 中区中间位置视野好', '富田太阳城  ', '高楼层(共12层)板楼  -  世纪欢乐园', '220万', '单价13925元/平米')
('https://image1.ljcdn.com/410100-inspection/2d75444a-4f08-4926-8eb8-8e055e50efbb.jpg.296x216.jpg', '美林河畔 双气三房 精装修 配套成熟 交通便利', '美林河畔  ', '低楼层(共29层)板塔结合  -  管南区域', '175万', '单价13258元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload255fcb14-aceb-4366-8284-7c19500a43b7.jpg.296x216.jpg', '美林河畔，交通便利 诚心出售，配套齐全满五唯一', '美林河畔  ', '高楼层(共28层)板楼  -  管南区域', '185万', '单价12938元/平米')
('https://image1.ljcdn.com/410100-inspection/faa24778-28f6-4579-8bc7-f519c18f2477.jpg.296x216.jpg', '正商蓝钻，一层大四房，前面无遮挡，业主诚心出售', '正商蓝钻  ', '低楼层(共18层)塔楼  -  管南区域', '300万', '单价17225元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadadcab7ec-1e8c-43f7-8d18-8ceb1326fea0.jpg.296x216.jpg', '正商新蓝钻E区 2室2厅 160万', '正商新蓝钻E区  ', '低楼层(共27层)塔楼  -  管南区域', '160万', '单价18182元/平米')
('https://image1.ljcdn.com/410100-inspection/a003453e-5676-44df-891c-cfd8366a2fc6.jpg.296x216.jpg', '富田太阳城  多层带电梯 一房一厅 格局方正  随时看房', '富田太阳城  ', '中楼层(共8层)塔楼  -  世纪欢乐园', '110万', '单价14726元/平米')
('https://image1.ljcdn.com/410100-inspection/test-efb7640c-5c5d-4afb-8202-ce77cc14970a.png.296x216.jpg', '阳光铭座  紫金山旁  满五年   房东诚意出售', '阳光铭座  ', '高楼层(共31层)暂无数据  -  商代遗址', '236万', '单价15946元/平米')
('https://image1.ljcdn.com/410100-inspection/ba190e5b-681a-4944-9467-637165652b0d.jpg.296x216.jpg', '未来丽景苑 客厅两卧朝南大两房 精装修  满五唯一', '未来丽景苑  ', '低楼层(共18层)塔楼  -  世纪欢乐园', '119万', '单价14513元/平米')
('https://image1.ljcdn.com/410100-inspection/5acddba2-5fea-4c22-aef0-b299a10cc58b.jpg.296x216.jpg', '人车分流，环境优美，产权清晰，中间楼层，双气小区，', '正商新蓝钻C区  ', '中楼层(共25层)暂无数据  -  管南区域', '218万', '单价17000元/平米')
('https://image1.ljcdn.com/410100-inspection/test-d856478f-25e8-40b3-a193-f3f5f7b3ec27.png.296x216.jpg', '南北通透，户型方正，多层板楼，牧歌外国语', '东郡香域巴黎  ', '低楼层(共6层)暂无数据  -  世纪欢乐园', '180万', '单价16982元/平米')
('https://image1.ljcdn.com/410100-inspection/151f5b6d-c7e5-4c02-80bb-36984c8af7d5.jpg.296x216.jpg', '锦艺新时代68平2房1厅 南北通透 首付15万中装修', '锦艺新时代  ', '高楼层(共7层)暂无数据  -  二里岗', '86万', '单价13871元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadd536812e-0dac-4de0-923c-7cc1afe13e0c.jpg.296x216.jpg', '出行方便，小区环境好。朝南户型采光好。', '花都港湾  ', '中楼层(共7层)板塔结合  -  万客来', '210万', '单价17074元/平米')
('https://image1.ljcdn.com/410100-inspection/3aa82669-16af-4008-bf66-bd1902be598d.jpg.296x216.jpg', '阳光城9号院 环境优美 高楼层 采光好 看房方便', '阳光城9号院  ', '中楼层(共32层)板楼  -  管南区域', '180万', '单价14246元/平米')
('https://image1.ljcdn.com/410100-inspection/376a873b-0aee-4dcc-a5ed-804bdd5dc93f.jpg.296x216.jpg', '此房满五年不唯一，南北通透，诚心出售', '富田太阳城  ', '中楼层(共8层)板楼  -  世纪欢乐园', '206万', '单价15528元/平米')
('https://image1.ljcdn.com/410100-inspection/77004a29-17a3-438d-8c9c-f077523cd8e2.jpg.296x216.jpg', '复式大六房 满五年 税费少 有钥匙 看房方便', '康城棕榈泉  ', '高楼层(共6层)暂无数据  -  二里岗', '330万', '单价14286元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload123a7576-7ded-4d4c-884e-bb969b0b98ac.jpg.296x216.jpg', '紫荆山路 方圆创世南北通透大三房 精装双气 诚心出售', '方圆创世  ', '中楼层(共18层)暂无数据  -  陇海汽车站', '280万', '单价18693元/平米')
('https://image1.ljcdn.com/410100-inspection/15d39145-8b0a-44de-9c36-febd0f44021f.jpg.296x216.jpg', '紫藤苑 六七楼复式 四室两厅 交通便利 地铁口', '紫藤苑  ', '高楼层(共6层)暂无数据  -  二里岗', '290万', '单价14078元/平米')
('https://image1.ljcdn.com/410100-inspection/0bf3ab0d-c853-4ef1-8a7f-cf5f4562b75a.jpg.296x216.jpg', '阳光城2号院：精装双气两梯4户，朝南户型，客厅带阳台', '阳光城2号院  ', '低楼层(共28层)板塔结合  -  管南区域', '142万', '单价19294元/平米')
('https://image1.ljcdn.com/410100-inspection/5dc9ce6e-0335-475d-a11b-a9fea626c296.jpg.296x216.jpg', '万科美景龙堂双气新小区，朝南两房，业主急售', '万科美景龙堂  ', '低楼层(共33层)板塔结合  -  世纪欢乐园', '165万', '单价20677元/平米')
('https://image1.ljcdn.com/410100-inspection/abd68f1c-28e5-4cee-8cd4-b0c870134100.jpg.296x216.jpg', '富田太阳城 满五年 户型方正 中间楼层', '富田太阳城  ', '中楼层(共28层)塔楼  -  世纪欢乐园', '106万', '单价12772元/平米')
('https://image1.ljcdn.com/410100-inspection/fdf47ab4-82df-4298-be72-8e4e93e2a7b6.jpg.296x216.jpg', '长城康桥花园 两卧朝南 看房方便 业主诚心出售', '长城康桥花园  ', '低楼层(共32层)板楼  -  凤凰路', '108万', '单价16459元/平米')
