('https://image1.ljcdn.com/500000-inspection/813df462-749d-484b-80a9-514fe55aeb8c.jpg.296x216.jpg', '双轻轨 商圈房 电梯商品房 跃层两房', '金银苑  | 2室1厅 | 44平米 | 西北 | 精装 | 有电梯', '低楼层(共14层)2007年建塔楼  -  大坪', '85万', '单价19319元/平米')
('https://image1.ljcdn.com/500000-inspection/3b94d576-bade-4ab3-8a44-8f2d5d154da3.jpg.296x216.jpg', '楼层和视野好，通透、明亮, 此房满两年，采光充足', '宝香居  | 2室2厅 | 66平米 | 东南 | 简装 | 有电梯', '中楼层(共28层)2003年建塔楼  -  大坪', '94万', '单价14243元/平米')
('https://image1.ljcdn.com/500000-inspection/18f767f2-1d9a-474d-854f-30db9285703c.jpg.296x216.jpg', '大礼堂保利影院大溪沟三峡博物馆优质房源', '书香苑  | 2室1厅 | 59.57平米 | 南 | 其他 | 有电梯', '低楼层(共30层)2011年建塔楼  -  两路口', '110万', '单价18466元/平米')
('https://image1.ljcdn.com/500000-inspection/b51987ce-30b6-4e20-8d42-11fe5e8e6b57.jpg.296x216.jpg', '财信 看江 大户型 高楼层 视野 无遮挡', '财信渝中城  | 3室2厅 | 128平米 | 南 | 其他 | 有电梯', '高楼层(共53层)2017年建塔楼  -  解放碑', '268.8万', '单价21000元/平米')
('https://image1.ljcdn.com/500000-inspection/555fb037-a599-4cbd-8d2b-41975a8e537f.jpg.296x216.jpg', '公务员小区正规4房户型 到大坪步行近 住家安静 安心卖', '大黄路28号  | 4室2厅 | 155平米 | 东南 | 简装', '低楼层(共33层)2006年建塔楼  -  大坪', '169万', '单价10904元/平米')
('https://image1.ljcdn.com/500000-inspection/a42aa398-60f7-421f-96d1-cff7fb4cd5f3.jpg.296x216.jpg', '养花溪大厦 2室2厅 88万', '养花溪大厦  | 2室2厅 | 88平米 | 南 | 其他', '低楼层(共38层)塔楼  -  两路口', '88万', '单价10000元/平米')
('https://image1.ljcdn.com/500000-inspection/a47b4731-380e-443d-94c3-cadb948663b3.jpg.296x216.jpg', '协信云栖谷 3室2厅 150万', '协信云栖谷  | 3室2厅 | 94.12平米 | 东 | 其他 | 有电梯', '中楼层(共31层)2011年建塔楼  -  大坪', '150万', '单价15938元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploaddb83b031-eef2-4b96-ab0b-5732aae26cc0.jpg.296x216.jpg', '万科品质楼盘新小区  户型方正  小区住家安静', '万科锦尚  | 3室1厅 | 86平米 | 西南 | 其他 | 有电梯', '高楼层(共23层)2016年建塔楼  -  大坪', '160万', '单价18605元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload3a663994-e94f-4051-86fa-92460dff77aa.jpg.296x216.jpg', '长江边 方正2房 采光好 诚心急售', '中核鹅岭一品  | 2室1厅 | 81.05平米 | 北 | 其他 | 有电梯', '高楼层(共25层)2017年建塔楼  -  两路口', '130万', '单价16040元/平米')
('https://image1.ljcdn.com/500000-inspection/2d1978ae-2969-4a5f-ac16-3fc83d62277d.jpg.296x216.jpg', '龙湖时代天街 2室1厅 175万', '龙湖时代天街  | 2室1厅 | 68平米 | 东南 | 其他 | 有电梯', '中楼层(共31层)2011年建塔楼  -  大坪', '175万', '单价25736元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload8d970fa1-8319-4525-8739-e6d16e560e25.jpg.296x216.jpg', '万科正规两房     住家装修   出售', '万科锦程  | 2室1厅 | 72.97平米 | 东南 | 其他 | 有电梯', '高楼层(共34层)2010年建塔楼  -  大坪', '160万', '单价21927元/平米')
('https://image1.ljcdn.com/500000-inspection/ec92982d-265c-4b11-8e77-fd2c579bd436.jpg.296x216.jpg', '渝中大坪 石油路 金银湾电梯房，正规一室一厅', '金银湾221号  | 1室1厅 | 45.85平米 | 北 | 简装', '低楼层(共24层)塔楼  -  大坪', '55万', '单价11996元/平米')
('https://image1.ljcdn.com/500000-inspection/74b7b039-dd2f-4509-b607-faebc6e26434.jpg.296x216.jpg', '此房东西通透 三加一 做四房的户型 江景 楼层高视野好', '奥园康城A区  | 3室2厅 | 125.77平米 | 东南 | 其他 | 有电梯', '高楼层(共33层)2009年建塔楼  -  大坪', '185万', '单价14710元/平米')
('https://image1.ljcdn.com/500000-inspection/5e0daeee-aa4e-426a-8730-3ea0660e64c0.jpg.296x216.jpg', '新德村 2室1厅 62万', '新德村  | 2室1厅 | 63平米 | 东 | 其他', '中楼层(共11层)塔楼  -  两路口', '62万', '单价9842元/平米')
('https://image1.ljcdn.com/500000-inspection/eca4e330-dbb0-4776-a8bf-0a49e652137d.jpg.296x216.jpg', '创汇首座 2室1厅 148万', '创汇首座  | 2室1厅 | 89.98平米 | 东南 | 精装 | 有电梯', '中楼层(共31层)2010年建塔楼  -  解放碑', '148万', '单价16449元/平米')
('https://image1.ljcdn.com/500000-inspection/0cb2dba4-6a94-4a54-8f8c-0d3a65f377ac.jpg.296x216.jpg', '正规两房 龙湖精装 配套完善 出行便利', '龙湖时代天街  | 2室1厅 | 81.58平米 | 东南 | 其他 | 有电梯', '高楼层(共31层)2011年建塔楼  -  大坪', '220万', '单价26968元/平米')
('https://image1.ljcdn.com/500000-inspection/b8e0f119-d918-4eb6-beb0-663873058484.jpg.296x216.jpg', '艺庭二次装修两房，满两年业主诚心出售哟', '雍江艺庭  | 2室2厅 | 95平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2010年建塔楼  -  化龙桥', '195万', '单价20527元/平米')
('https://image1.ljcdn.com/500000-inspection/9bf6796f-0706-428d-8106-db76766c1f0b.jpg.296x216.jpg', '云栖谷正规居家三房，证在手，舒适安静，看江朝中庭', '协信云栖谷  | 3室2厅 | 127平米 | 北 | 其他 | 有电梯', '中楼层(共18层)2009年建塔楼  -  大坪', '200万', '单价15749元/平米')
('https://image1.ljcdn.com/500000-inspection/c4fb1b23-e7e3-4606-ac44-2517b7331555.jpg.296x216.jpg', '大同巷 2室1厅 90万', '大同巷  | 2室1厅 | 73.5平米 | 东南 | 其他', '中楼层(共15层)塔楼  -  解放碑', '90万', '单价12245元/平米')
('https://image1.ljcdn.com/500000-inspection/4a741b12-5f13-4ce0-956a-796ee763f4fc.jpg.296x216.jpg', '大坪商圈 协信云栖谷 两房带书房 住家装修', '协信云栖谷  | 2室2厅 | 90.24平米 | 西北 | 精装 | 有电梯', '高楼层(共18层)2009年建塔楼  -  大坪', '129万', '单价14296元/平米')
('https://image1.ljcdn.com/500000-inspection/871bf6b8-4282-4668-af18-5b02c7e4f227.jpg.296x216.jpg', '江山华庭   简装  出行方便 采光好', '江山华庭  | 1室1厅 | 43.48平米 | 南 | 其他', '中楼层(共24层)塔楼  -  化龙桥', '53万', '单价12190元/平米')
('https://image1.ljcdn.com/500000-inspection/2a4e4d52-9f97-4c9d-8b25-b9e9bd30c10d.jpg.296x216.jpg', '看江小两房，房子保养好，户型方正采光好', '临江佳园  | 1室1厅 | 51平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2008年建塔楼  -  化龙桥', '83万', '单价16275元/平米')
('https://image1.ljcdn.com/500000-inspection/1cd430a8-86c1-4517-b027-ff0e7ae442d6.jpg.296x216.jpg', '金银苑正规的三房两卫户型，采光不错，一梯两户。', '金银苑  | 3室2厅 | 103.39平米 | 西北 | 其他 | 有电梯', '高楼层(共11层)2007年建塔楼  -  大坪', '156万', '单价15089元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload048711a2-f1b6-4682-887d-2cebc483d0bb.jpg.296x216.jpg', '财信渝中城 可以改三房 出行方便 采光好 朝向东', '财信渝中城  | 2室2厅 | 86.76平米 | 东 | 其他 | 有电梯', '低楼层(共53层)2017年建塔楼  -  解放碑', '180万', '单价20747元/平米')
('https://image1.ljcdn.com/500000-inspection/16637224-19f2-4302-8aff-7ee9fb0c8ae8.jpg.296x216.jpg', '高楼层+一线江景+清水房+大平层', '融创白象街  | 4室2厅 | 199.99平米 | 东 | 其他 | 有电梯', '高楼层(共51层)2017年建塔楼  -  解放碑', '480万', '单价24002元/平米')
('https://image1.ljcdn.com/500000-inspection/7bdeab75-4b09-40ee-90d8-a8ab68e243da.jpg.296x216.jpg', '财信渝中城 正规3房  精装修  交通方便 随时拎包入住', '财信渝中城  | 3室1厅 | 79.79平米 | 东南 | 其他 | 有电梯', '中楼层(共40层)2016年建板楼  -  解放碑', '180万', '单价22560元/平米')
('https://image1.ljcdn.com/500000-inspection/b7116ed3-6d2a-4f34-a211-c9d137b61fbd.jpg.296x216.jpg', '揽江雅苑清水，看中庭三房，高楼层楼层视野采光好', '揽江雅苑  | 3室1厅 | 119.74平米 | 西 | 毛坯 | 无电梯', '中楼层(共6层)2016年建板楼  -  大坪', '129万', '单价10774元/平米')
('https://image1.ljcdn.com/500000-inspection/9779767f-1a7d-4ea4-a851-d094cc421b3a.jpg.296x216.jpg', '人和街星都花园住家两房出售。业主诚心，配套齐全', '人和街15号  | 2室1厅 | 90.07平米 | 东 | 其他', '高楼层(共20层)塔楼  -  两路口', '200万', '单价22205元/平米')
('https://image1.ljcdn.com/500000-inspection/442c100c-17cc-45fc-9b55-e93302526027.jpg.296x216.jpg', '星河城 2室1厅 145万', '星河城  | 2室1厅 | 76平米 | 东南 | 其他', '高楼层(共29层)塔楼  -  解放碑', '145万', '单价19079元/平米')
('https://image1.ljcdn.com/500000-inspection/1c4b8572-a7b3-4d6b-9bca-9f1c9e5e3aea.jpg.296x216.jpg', '渝中区肖家湾15年新房，江景房，视野很好，住家基装', '江屿朗廷  | 3室2厅 | 99平米 | 西南 | 其他 | 有电梯', '高楼层(共40层)2016年建塔楼  -  大坪', '170万', '单价17172元/平米')
('https://image1.ljcdn.com/500000-inspection/7e32f1c7-df69-42f1-8f8a-ef6dd510af88.jpg.296x216.jpg', '协信公馆 2013年的品质房  小区带室内游泳池 管理yi流', '协信公馆  | 3室1厅 | 163平米 | 东北 | 其他 | 有电梯', '低楼层(共49层)2012年建塔楼  -  解放碑', '330万', '单价20246元/平米')
('https://image1.ljcdn.com/500000-inspection/25ad07cf-3361-4e8b-84dc-e20f9d5d7bfb.jpg.296x216.jpg', '大坪的新小区 环境好 万科开发装修房小二房', '万科锦尚  | 2室2厅 | 66平米 | 南 | 其他 | 有电梯', '高楼层(共23层)2016年建塔楼  -  大坪', '140万', '单价21213元/平米')
('https://image1.ljcdn.com/500000-inspection/6dab2730-34c8-483c-af77-689c5d57b702.jpg.296x216.jpg', '协信云栖谷 正规大两房 朝中庭 住家装修', '协信云栖谷  | 2室2厅 | 93.01平米 | 东南 | 精装 | 有电梯', '高楼层(共22层)2009年建塔楼  -  大坪', '145万', '单价15590元/平米')
('https://image1.ljcdn.com/500000-inspection/52e889c7-b075-4c44-8ce4-6f36b73f3e08.jpg.296x216.jpg', '长帆江岸公馆 1室1厅 80万', '长帆江岸公馆  | 1室1厅 | 51平米 | 东南 | 精装 | 有电梯', '高楼层(共32层)2010年建塔楼  -  化龙桥', '80万', '单价15687元/平米')
('https://image1.ljcdn.com/500000-inspection/7fd71b9f-9f51-45a5-90cc-6a231cc5e5d9.jpg.296x216.jpg', '优质教育，教育环境好，生活配套好，学习天天向上。', '巴蜀路  | 3室2厅 | 107.22平米 | 南 | 其他', '低楼层(共9层)板楼  -  两路口', '146万', '单价13617元/平米')
('https://image1.ljcdn.com/500000-inspection/bc8434de-40aa-4555-8706-d0f1452bbe8f.jpg.296x216.jpg', '渝中正规三房，鹅岭轻轨公交，交通便利', '铂金时代  | 3室2厅 | 113平米 | 东 | 其他 | 有电梯', '中楼层(共31层)2004年建塔楼  -  两路口', '150万', '单价13275元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload27295d56-2481-426c-8123-70abf58bee10.jpg.296x216.jpg', '七星岗 住家三房  出行便利  带小区   住家出租皆宜', '财信渝中城  | 3室2厅 | 87平米 | 东南 | 其他 | 有电梯', '高楼层(共41层)2017年建塔楼  -  解放碑', '195万', '单价22414元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload46e57a65-95ac-4728-991c-5b850878417f.jpg.296x216.jpg', '瑞安翠湖天地正规两房诚售！产权清晰！随时交易！', '瑞安翠湖天地  | 2室2厅 | 86.34平米 | 东北 | 其他 | 有电梯', '低楼层(共31层)2017年建塔楼  -  化龙桥', '175万', '单价20269元/平米')
('https://image1.ljcdn.com/500000-inspection/f83992b5-0d00-4443-9ed4-64bdffd64e03.jpg.296x216.jpg', '大坪商圈 龙湖时代天街旁 万科精装两房 诚心出售', '万科锦程  | 2室2厅 | 72平米 | 西北 | 其他 | 有电梯', '低楼层(共34层)2010年建板楼  -  大坪', '148万', '单价20556元/平米')
('https://image1.ljcdn.com/500000-inspection/02114cd6-7b41-4045-9489-0155f5722863.jpg.296x216.jpg', '重庆天地雍江悦庭，紧靠人和街校园，附带人和街指标', '雍江悦庭  | 3室1厅 | 131.76平米 | 东 | 简装 | 有电梯', '高楼层(共33层)2012年建塔楼  -  化龙桥', '250万', '单价18974元/平米')
('https://image1.ljcdn.com/500000-inspection/6359cb7f-7fc3-4a51-982d-aef696df7966.jpg.296x216.jpg', '解放碑 达美花园  住家装修没怎么入住过，大三房', '民生巷社区  | 3室2厅 | 112.05平米 | 东南 | 精装 | 有电梯', '低楼层(共24层)2000年建塔楼  -  解放碑', '138万', '单价12316元/平米')
('https://image1.ljcdn.com/500000-inspection/f5b73219-5cf7-46c0-8c00-d4776bc72257.jpg.296x216.jpg', '和泓优质清水看江四房诚心出售。', '和泓江山国际  | 4室2厅 | 126平米 | 东南 | 其他 | 有电梯', '高楼层(共36层)2017年建板楼  -  大坪', '249万', '单价19762元/平米')
('https://image1.ljcdn.com/500000-inspection/38634985-bbef-46ab-901d-eea36b83242b.jpg.296x216.jpg', '雍江翠湖看江两房 经典户型采光好 诚心出售  真实房源', '重庆天地雍江翠湖  | 2室2厅 | 95平米 | 西北 | 其他 | 有电梯', '中楼层(共29层)2016年建板楼  -  化龙桥', '190万', '单价20000元/平米')
('https://image1.ljcdn.com/500000-inspection/255505c0-6d56-4dce-ba75-fc669eb163a9.jpg.296x216.jpg', '佳馨小居 3室2厅 165万', '佳馨小居  | 3室2厅 | 106平米 | 东 | 其他', '高楼层(共31层)塔楼  -  大坪', '165万', '单价15567元/平米')
('https://image1.ljcdn.com/500000-inspection/34056e00-fcfc-4f52-a175-44611967c923.jpg.296x216.jpg', '嘉韵山水城两房，精装，采光好，业主诚心卖！', '嘉韵山水城  | 2室2厅 | 104平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2006年建塔楼  -  化龙桥', '140万', '单价13462元/平米')
('https://image1.ljcdn.com/500000-inspection/7d97e2c0-425a-4a16-976c-69d2ad1627d7.jpg.296x216.jpg', '新东福花园3房+保姆间 装修较好 朝向东南 住家安静', '新东福花园  | 3室2厅 | 167.21平米 | 南 | 精装 | 有电梯', '高楼层(共21层)2006年建塔楼  -  大坪', '170万', '单价10167元/平米')
('https://image1.ljcdn.com/500000-inspection/42644340-2c24-4ed3-b54d-5579adf4d258.jpg.296x216.jpg', '龙湖时代天街旁万科锦程品质两房', '万科锦程  | 2室1厅 | 72平米 | 东 | 其他 | 有电梯', '低楼层(共34层)2010年建塔楼  -  大坪', '152万', '单价21112元/平米')
('https://image1.ljcdn.com/500000-inspection/f626db30-c5c9-415e-ac13-cb83279da867.jpg.296x216.jpg', '解放碑 达美 民生巷社区 一室一厅 户型方正', '民生巷社区  | 1室1厅 | 59.8平米 | 南 | 其他 | 有电梯', '低楼层(共24层)2002年建塔楼  -  解放碑', '68万', '单价11372元/平米')
('https://image1.ljcdn.com/500000-inspection/96fd0387-7397-4215-9dd4-b30198f6bb2c.jpg.296x216.jpg', '渝中区 协信阿卡迪亚 小高层 清水四房 看嘉陵江', '协信阿卡迪亚  | 4室2厅 | 131.69平米 | 北 | 其他 | 有电梯', '高楼层(共11层)2012年建塔楼  -  大坪', '220万', '单价16706元/平米')
('https://image1.ljcdn.com/500000-inspection/e3a5d090-f79b-49f6-9c4d-25dd8c329d38.jpg.296x216.jpg', '协信阿卡迪亚精装跃层出售，采光好', '协信阿卡迪亚  | 3室2厅 | 87平米 | 北 | 其他 | 有电梯', '中楼层(共31层)2012年建塔楼  -  大坪', '155万', '单价17817元/平米')
('https://image1.ljcdn.com/500000-inspection/586233cb-ea77-4e2b-a01d-e99b343f1f9b5.jpg.296x216.jpg', '渝中区 重庆天地 雍江御庭 清水看江三房 看中庭', '重庆天地雍江御庭  | 3室1厅 | 163.27平米 | 东 南 | 毛坯 | 有电梯', '中楼层(共28层)2014年建板楼  -  化龙桥', '360万', '单价22050元/平米')
('https://image1.ljcdn.com/500000-inspection/4a713a8e-424c-4b1a-84e5-6241969ac17f.jpg.296x216.jpg', '渝中区大坪商圈万科锦程，品质小区居家安静。交通方便', '万科锦程  | 3室2厅 | 95.5平米 | 东南 | 精装 | 有电梯', '中楼层(共34层)2010年建塔楼  -  大坪', '222万', '单价23247元/平米')
('https://image1.ljcdn.com/500000-inspection/7fb8c54b-2c91-40c8-b8d3-56e8b75f7563.jpg.296x216.jpg', '中庚香江美地 清水两房 视野看江', '中庚香江美地  | 2室1厅 | 69.56平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)2011年建塔楼  -  大坪', '92万', '单价13226元/平米')
('https://image1.ljcdn.com/500000-inspection/a3b37d98-bb67-4831-b7d2-02dfd48a05a7.jpg.296x216.jpg', '渝中区 财信渝中城 正规3房  小区新配套齐全 交通方便', '财信渝中城  | 3室1厅 | 110平米 | 东南 | 其他 | 有电梯', '高楼层(共41层)2017年建塔楼  -  解放碑', '230万', '单价20910元/平米')
('https://image1.ljcdn.com/500000-inspection/acae1635-4a99-479a-b940-2d11de8dcdb1.jpg.296x216.jpg', '协信阿卡迪亚 4室2厅 260万', '协信阿卡迪亚  | 4室2厅 | 132平米 | 北 | 其他 | 有电梯', '中楼层(共11层)2012年建塔楼  -  大坪', '260万', '单价19697元/平米')
('https://image1.ljcdn.com/500000-inspection/9f378ebd-e5a8-4e0f-b3f6-e35a35685fbc.jpg.296x216.jpg', '协信阿卡迪亚小高层，正看江，一梯两户板式结构。', '协信阿卡迪亚  | 4室2厅 | 131.69平米 | 东北 | 毛坯 | 有电梯', '高楼层(共11层)2012年建塔楼  -  大坪', '220万', '单价16706元/平米')
('https://image1.ljcdn.com/500000-inspection/7f07a5a8-28d9-4fbb-8d84-acce85d990f1.jpg.296x216.jpg', '万友康年 2室2厅 126万', '万友康年  | 2室2厅 | 76.45平米 | 南 | 其他 | 有电梯', '中楼层(共35层)2006年建塔楼  -  大坪', '126万', '单价16482元/平米')
('https://image1.ljcdn.com/500000-inspection/5051743c-9732-41c7-8cda-3d23cda8ed51.jpg.296x216.jpg', '此房是精装双卫大2房，对中庭看江安静，适合居家。', '雍江艺庭  | 2室2厅 | 112平米 | 东北 | 精装 | 有电梯', '高楼层(共27层)2010年建塔楼  -  化龙桥', '236万', '单价21072元/平米')
('https://image1.ljcdn.com/500000-inspection/b0bd6027-623d-4f95-82a5-19aac44e948d.jpg.296x216.jpg', '渝中正规三房，小区环境好，未住过人', '中庚香江美地  | 3室1厅 | 116.83平米 | 南 | 其他 | 有电梯', '低楼层(共29层)2011年建塔楼  -  大坪', '162万', '单价13867元/平米')
('https://image1.ljcdn.com/500000-inspection/11fbdb2b-0415-4f60-b890-ebf92f6bda19.jpg.296x216.jpg', '竟地花园 3室2厅 160万', '竟地花园  | 3室2厅 | 150.1平米 | 东南 | 其他 | 有电梯', '高楼层(共12层)2002年建塔楼  -  大坪', '160万', '单价10660元/平米')
('https://image1.ljcdn.com/500000-inspection/941a3861-1141-41b0-8c9b-1d9f81627198.jpg.296x216.jpg', '大坪商圈 出行方便 老房子 业主现在自住 可拎包入住', '彭家花园  | 4室2厅 | 138.53平米 | 东南 | 其他', '低楼层(共12层)板楼  -  大坪', '120万', '单价8663元/平米')
('https://image1.ljcdn.com/500000-inspection/cf58962d-dd28-4335-9bfb-dcc01415627d.jpg.296x216.jpg', '楼龄新+出行方便  户型方正 采光好', '里面  | 1室0厅 | 42平米 | 南 | 其他 | 有电梯', '低楼层(共45层)2017年建塔楼  -  上清寺', '73万', '单价17381元/平米')
('https://image1.ljcdn.com/500000-inspection/cd0e3bff-70d3-4175-b5ed-a99b2536310c.jpg.296x216.jpg', '歇台子 轻轨旁 正规一室一厅 视野一级棒 精装修', '国宾豪庭二期  | 1室1厅 | 44.05平米 | 东南 | 精装 | 有电梯', '高楼层(共35层)2009年建塔楼  -  大坪', '80万', '单价18162元/平米')
('https://image1.ljcdn.com/500000-inspection/07a28ee9-0eac-4568-969f-a970be340572.jpg.296x216.jpg', '大坪恒大名都大四房  朝小区中庭', '恒大名都  | 4室2厅 | 160.21平米 | 东北 | 精装 | 有电梯', '低楼层(共32层)2011年建塔楼  -  大坪', '320万', '单价19974元/平米')
('https://image1.ljcdn.com/500000-inspection/c6310d18-f7fc-4b36-a782-7ea6b88b45dc.jpg.296x216.jpg', '龙湖时代天街，大三房，双轻轨，读马家堡，户型方正', '龙湖时代天街  | 3室2厅 | 86平米 | 东南 | 其他 | 有电梯', '中楼层(共31层)2011年建塔楼  -  大坪', '210万', '单价24419元/平米')
('https://image1.ljcdn.com/500000-inspection/8015c91f-7b47-4280-ab7d-cc9ad5aef58f.jpg.296x216.jpg', '康田国际 正规一房  户型方正  采光好 可看江', '康田国际  | 1室1厅 | 60.67平米 | 东 | 其他 | 有电梯', '高楼层(共33层)2009年建板楼  -  两路口', '110万', '单价18131元/平米')
('https://image1.ljcdn.com/500000-inspection/02bcb218-53f9-4d83-8d26-1aee7d09964c.jpg.296x216.jpg', '解放碑融创白象街正规五房+户型方正+采光充足', '融创白象街  | 5室2厅 | 421平米 | 北 | 毛坯 | 有电梯', '高楼层(共49层)2017年建塔楼  -  解放碑', '1100万', '单价26129元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadbe6edba7-f49a-4c62-b33c-86a0d739d460.jpg.296x216.jpg', '渝中区 重庆天地 雍江御庭 看江大平层 诚心出售', '重庆天地雍江御庭  | 4室3厅 | 217.15平米 | 东南 | 毛坯 | 有电梯', '高楼层(共36层)2014年建塔楼  -  化龙桥', '460万', '单价21184元/平米')
('https://image1.ljcdn.com/500000-inspection/7cd5070f-d6de-4b22-879a-e52af0b12cc7.jpg.296x216.jpg', '七星岗   财信渝中城   正规看江两房  环境好', '财信渝中城  | 2室1厅 | 63平米 | 东南 | 其他 | 有电梯', '中楼层(共53层)2017年建塔楼  -  解放碑', '140万', '单价22223元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadfc064953-8ae4-49b2-93bc-fff6bd968063.jpg.296x216.jpg', '满二年，业主诚心出售，装修很好，利用率高', '金科visar国际  | 2室1厅 | 87.86平米 | 南 北 | 其他 | 有电梯', '中楼层(共17层)2012年建塔楼  -  大坪', '158万', '单价17984元/平米')
('https://image1.ljcdn.com/500000-inspection/01161f51-4bea-4437-9fdb-9121421cb2fe.jpg.296x216.jpg', '交通便利，出行方便，采光霸道，网红楼', '轻轨上城  | 2室2厅 | 78平米 | 南 | 简装', '中楼层(共29层)暂无数据  -  大坪', '120万', '单价15385元/平米')
('https://image1.ljcdn.com/500000-inspection/6b23a429-57e2-4e0e-b9e2-b56394707b10.jpg.296x216.jpg', '巴蜀大厦，读巴蜀，高楼层，看江看大礼堂，视野开阔', '巴教村社区  | 3室2厅 | 128平米 | 东南 北 | 其他', '高楼层(共34层)1996年建塔楼  -  两路口', '242万', '单价18907元/平米')
('https://image1.ljcdn.com/500000-inspection/7893b6b8-d109-46e5-a8a0-e12dbd6469ca.jpg.296x216.jpg', '大坪 江屿朗廷 正规3房 清水看江 你的家你做主', '江屿朗廷  | 3室2厅 | 124.82平米 | 东南 | 毛坯 | 有电梯', '中楼层(共40层)板楼  -  大坪', '190万', '单价15222元/平米')
('https://image1.ljcdn.com/500000-inspection/d47ba5b3-01e7-4e8f-83bf-ddf4b781ecba.jpg.296x216.jpg', '房子户型好 朝东南 正看江  视野很好 交通便利', '和泓江山国际  | 4室2厅 | 126平米 | 东南 | 其他 | 有电梯', '高楼层(共36层)2017年建板楼  -  大坪', '256万', '单价20318元/平米')
('https://image1.ljcdn.com/500000-inspection/af09186b-c838-4a4d-b526-f7e0312e6c43.jpg.296x216.jpg', '精装大三房  侧看江  采光充足', '重庆日报家属院  | 3室2厅 | 148平米 | 东南 | 其他', '低楼层(共35层)2003年建塔楼  -  解放碑', '190万', '单价12838元/平米')
('https://image1.ljcdn.com/500000-inspection/3504c00f-e135-4a59-9c5c-5ea8c8a03e75.jpg.296x216.jpg', '御景江山  三室两厅户型，采光充足， 看江！', '御景江山  | 3室2厅 | 144.05平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2000年建塔楼  -  朝天门', '300万', '单价20827元/平米')
('https://image1.ljcdn.com/500000-inspection/9f8173f5-284d-4672-aec9-c8cbf91e5496.jpg.296x216.jpg', '渝中区 中兴路 蔡家石堡 正规两房 采光好 户型正', '蔡家石堡  | 2室2厅 | 85.21平米 | 南 | 简装', '高楼层(共15层)塔楼  -  解放碑', '80万', '单价9389元/平米')
('https://image1.ljcdn.com/500000-inspection/569d019c-b974-4b5a-8b06-fdad2f385a77.jpg.296x216.jpg', '奥园康城A区1房 装修保养好 朝中庭住家安静 格局合理', '奥园康城A区  | 1室0厅 | 58.99平米 | 东南 | 精装 | 有电梯', '中楼层(共5层)2009年建板塔结合  -  大坪', '75万', '单价12715元/平米')
('https://image1.ljcdn.com/500000-inspection/498807ca-5baf-43cc-b942-811f47e86100.jpg.296x216.jpg', '日月光正规三房+户型方正+采光充足', '日月光  | 3室2厅 | 120.35平米 | 南 | 简装 | 有电梯', '中楼层(共58层)2010年建塔楼  -  解放碑', '250万', '单价20773元/平米')
('https://image1.ljcdn.com/500000-inspection/a4e172f1-4320-4c20-80c9-1526d20e7871.jpg.296x216.jpg', '中间楼层朝中庭，位置好交通生活便利，价格可谈', '嘉华鑫城  | 3室1厅 | 76.3平米 | 西南 | 其他 | 有电梯', '中楼层(共34层)2008年建塔楼  -  大坪', '123万', '单价16121元/平米')
('https://image1.ljcdn.com/500000-inspection/977e194d-c88a-4dd5-aaf1-4bfbd3c1f39b.jpg.296x216.jpg', '兰波红城丽景，正规一室一厅，业主诚心出售', '兰波红城丽景  | 1室1厅 | 58平米 | 西南 | 其他 | 有电梯', '中楼层(共32层)2007年建塔楼  -  大坪', '76万', '单价13104元/平米')
('https://image1.ljcdn.com/500000-inspection/a69b2002-17b9-40b2-adea-43d175f48eb4.jpg.296x216.jpg', '2017年楼龄新 采光好 配套全 正规两房', '里面  | 2室1厅 | 75.96平米 | 东 | 其他 | 有电梯', '高楼层(共45层)2017年建板楼  -  上清寺', '154万', '单价20274元/平米')
('https://image1.ljcdn.com/500000-inspection/127d224b-45f6-4949-ac82-1b47298fa856.jpg.296x216.jpg', '渝中半岛解放碑1号正规毛坯房江景房', '日月光  | 4室1厅 | 186.57平米 | 东南 | 其他 | 有电梯', '高楼层(共55层)2010年建塔楼  -  解放碑', '520万', '单价27872元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadc7d173fc-b234-450d-9cb4-f2c99dfa67f4.jpg.296x216.jpg', '自然大地 四室两厅 配套完善 交通便利', '自然大地  | 4室2厅 | 233平米 | 东南 | 其他', '中楼层(共28层)塔楼  -  两路口', '200万', '单价8584元/平米')
