('https://image1.ljcdn.com/410100-inspection/5eeae4d6-db18-46eb-a3a5-aaa5775196a9.jpg.296x216.jpg', '此房满五唯一，无贷款，无抵押，无户口', '郑州大学东生活区  ', '中楼层(共6层)暂无数据  -  老郑大', '88万', '单价15828元/平米')
('https://image1.ljcdn.com/410100-inspection/6b46f948-ae1d-44da-a01c-d588093a1dac.jpg.296x216.jpg', '鑫苑国际城市花园 双气纯南户 满五唯一 随时看房', '鑫苑国际城市花园  ', '低楼层(共18层)板楼  -  河医立交桥', '142万', '单价18685元/平米')
('https://image1.ljcdn.com/410100-inspection/0e0afc20-2a39-48c7-9941-c6477d437165.jpg.296x216.jpg', '锦绣山河玉华园，高层南北通透采光好，户型方正', '玉华园  ', '中楼层(共33层)暂无数据  -  万客来', '120万', '单价14353元/平米')
('https://image1.ljcdn.com/410100-inspection/e93fa1c6-aa4d-4411-afef-3cd228a0af6b.jpg.296x216.jpg', '满五唯一 隆福国际 全明户型通透两房', '隆福国际  ', '高楼层(共32层)塔楼  -  老郑大', '181万', '单价19674元/平米')
('https://image1.ljcdn.com/410100-inspection/cf733e66-02a9-485d-8cdf-9ab542b4fc5c.jpg.296x216.jpg', '五号街坊精装两房 满五唯一 红本在手 业主自住保养好', '五号街坊  ', '中楼层(共6层)暂无数据  -  兴华南街', '150万', '单价15152元/平米')
('https://image1.ljcdn.com/410100-inspection/c3e13a72-67c2-449c-97c3-5963c7042df1.JPG.296x216.jpg', '江山书香名邸复式大两房，满五年，送地下室', '省会高教生活南区  ', '中楼层(共8层)暂无数据  -  兴华南街', '150万', '单价13889元/平米')
('https://image1.ljcdn.com/410100-inspection/test-c17e0cd4-ee86-4616-b2d5-910a06ada97f.png.296x216.jpg', '亚星悦都，朝南两房 ，双气 ，户型正 采光好 看房方便', '亚星盛世悦都  ', '高楼层(共31层)塔楼  -  兴华南街', '130万', '单价15758元/平米')
('https://image1.ljcdn.com/410100-inspection/7000b654-1699-4b4d-bf34-0dac780b6a3a.jpg.296x216.jpg', '满五唯一省个税  地铁口有祥云路小 学 82中', '正商城和园3号院  ', '中楼层(共33层)板楼  -  万客来', '205万', '单价15770元/平米')
('https://image1.ljcdn.com/410100-inspection/4639779f-7697-43e8-8030-bf2352ca37dc.jpg.296x216.jpg', '黄 金楼层 满五不唯一 采光充足', '政通路130号  ', '中楼层(共6层)暂无数据  -  电力新村', '135万', '单价12163元/平米')
('https://image1.ljcdn.com/410100-inspection/04844d21-d6f4-4f26-a1a2-c3dd735fa458.jpg.296x216.jpg', '中法家属院 兴华南街46号院 双气通透三房 中间楼层', '兴华南街46号  ', '中楼层(共7层)暂无数据  -  市财政局', '165万', '单价13155元/平米')
('https://image1.ljcdn.com/410100-inspection/36075741-2686-4e51-ac55-2a58d044f992.jpg.296x216.jpg', '市公安局家属院 院内可停车 出行方便', '市公安局家属院  ', '中楼层(共7层)板楼  -  兴华南街', '135万', '单价13167元/平米')
('https://image1.ljcdn.com/410100-inspection/839ccdea-a273-47e8-9b8e-9892832d2147.jpg.296x216.jpg', '品质小区，康桥金域上郡5号院，三房两厅', '康桥金域上郡5号院  ', '高楼层(共26层)暂无数据  -  市财政局', '225万', '单价20964元/平米')
('https://image1.ljcdn.com/410100-inspection/1cde9690-68fc-4364-a09a-0c68dd66f769.jpg.296x216.jpg', '沙口路二环支路，欣欣园，多层通透三房，地铁口', '欣欣园  ', '高楼层(共7层)板楼  -  河医立交桥', '110万', '单价11597元/平米')
('https://image1.ljcdn.com/410100-inspection/430d80cc-24e1-47fc-a9f7-589d62266c68.jpg.296x216.jpg', '双气! 公摊小 两个卧室带阳台 小卧室带书房', '电力公司家属院  ', '高楼层(共5层)板楼  -  老郑大', '133万', '单价15834元/平米')
('https://image1.ljcdn.com/410100-inspection/629d4fbc-32ea-4225-91c9-bdf0a9e442c9.jpg.296x216.jpg', '陇西小 学，东福民社区低楼层两房，看房方便', '东福民社区  ', '低楼层(共7层)暂无数据  -  古玩城', '80万', '单价12948元/平米')
('https://image1.ljcdn.com/410100-inspection/4eb99899-82f2-4dc3-9df4-7d97675bea54.JPG.296x216.jpg', '二七万达商圈 汇鑫小区南北通透大三居 满五年看房方便', '汇鑫小区  ', '中楼层(共7层)暂无数据  -  兴华南街', '165万', '单价12791元/平米')
('https://image1.ljcdn.com/410100-inspection/5e61d3de-51a7-4574-bcd1-3d24cdc5dd9d.jpg.296x216.jpg', '距离二七万达1公里，电影逛街极其方便！', '金誉漓江苑  ', '中楼层(共16层)板塔结合  -  兴华南街', '110万', '单价15493元/平米')
('https://image1.ljcdn.com/410100-inspection/d4a9f785-a52a-428b-b4a5-cfca80c6c332.jpg.296x216.jpg', '万达3号院 2室2厅 189万', '万达3号院  ', '33层板楼  -  兴华南街', '189万', '单价21000元/平米')
('https://image1.ljcdn.com/410100-inspection/3416997e-1bdd-47b5-8476-075384e30dd5.jpg.296x216.jpg', '五号街坊 三居二厅 南北通透 户型方正', '五号街坊  ', '中楼层(共5层)暂无数据  -  兴华南街', '205万', '单价16943元/平米')
('https://image1.ljcdn.com/410100-inspection/593bca3a-eaa4-489e-adce-12165af74af3.jpg.296x216.jpg', '河医片 水工厂家属院 2001年的房子  多层 户型方正', '郑州水工第一家属院  ', '高楼层(共5层)暂无数据  -  河医立交桥', '96万', '单价13358元/平米')
('https://image1.ljcdn.com/410100-inspection/60613ec0-40de-49ac-ab85-2b72db1b3018.jpg.296x216.jpg', '小赵寨生活区，满五唯一的双气大两房，地段优越', '小赵寨生活区  ', '中楼层(共7层)暂无数据  -  鞋城', '96万', '单价12000元/平米')
('https://image1.ljcdn.com/410100-inspection/0ab4d9a8-8273-4264-b21b-febeae8fd1af.jpg.296x216.jpg', '庆丰街升龙世纪花园三区6号公馆朝南小两室', '升龙世纪花园三区  ', '中楼层(共32层)暂无数据  -  古玩城', '90万', '单价14517元/平米')
('https://image1.ljcdn.com/410100-inspection/2ed72293-b31a-44cc-8491-927e99b2c7cb.JPG.296x216.jpg', '万达旁 门口就是公园 出房率低 交通方便', '行云路82院  ', '高楼层(共7层)板楼  -  老航院', '165万', '单价11187元/平米')
('https://image1.ljcdn.com/410100-inspection/3a80c1ad-c1ce-4339-b3f3-18515043f2f8.jpg.296x216.jpg', '富华花苑 万达商圈交通方便户型方正采光好', '富华花苑  ', '高楼层(共19层)板楼  -  兴华南街', '152万', '单价13781元/平米')
('https://image1.ljcdn.com/410100-inspection/1ecbd3b1-6e96-426b-83c0-83f8b78709e0.jpg.296x216.jpg', '郑密路56号，滨河公园，舒适两房，交通方便配套齐全', '郑密路56号院  ', '中楼层(共6层)暂无数据  -  电力新村', '119万', '单价12695元/平米')
('https://image1.ljcdn.com/410100-inspection/3aeed47f-b555-4944-9b7b-c67a70239005.JPG.296x216.jpg', '南三环地铁，联创佳苑， 标准小两房， 精装修全明户型', '联创佳苑  ', '高楼层(共18层)板楼  -  万客来', '92万', '单价13732元/平米')
('https://image1.ljcdn.com/410100-inspection/127b8258-003e-4f7e-8c2b-1c90252d00bb.jpg.296x216.jpg', '满五年商品房 两卧室朝南 眼镜户型 通风通透', '汇鑫小区  ', '7层塔楼  -  兴华南街', '172万', '单价12933元/平米')
('https://image1.ljcdn.com/410100-inspection/1dc88f08-6dc7-4484-807e-8d92b0d1d5ce.jpg.296x216.jpg', '淮河路民安路73号院，划片汝河路，南北通透户型', '民安路75号  ', '中楼层(共7层)暂无数据  -  市财政局', '128万', '单价12800元/平米')
('https://image1.ljcdn.com/410100-inspection/e1da2b5f-8aac-4dfe-991f-76f6d1b858cc.jpg.296x216.jpg', '河医片，医学院，鑫苑景园精装两房出售', '鑫苑景园  ', '高楼层(共20层)板楼  -  河医立交桥', '158万', '单价19507元/平米')
('https://image1.ljcdn.com/410100-inspection/test-ee1b1c8f-4d8f-4b1d-8022-64f1fa09cf74.png.296x216.jpg', '火车站西广场和平东村三房业主诚心出售~', '和平东村  ', '低楼层(共7层)暂无数据  -  火车站', '108万', '单价12858元/平米')
('https://image1.ljcdn.com/410100-inspection/ab4afd60-2bca-4189-880f-cf877d19290b.jpg.296x216.jpg', '二环内，两梯四户，全南户型小两房，双气社区', '兴达花园  ', '低楼层(共18层)暂无数据  -  电力新村', '110万', '单价16353元/平米')
('https://image1.ljcdn.com/410100-inspection/277cc281-6c9e-4526-aa8c-f660dd52551a.jpg.296x216.jpg', '康桥朝南两房，客厅大阳台，小区中间，全明户型', '康桥金域上郡1号院  ', '中楼层(共31层)塔楼  -  市财政局', '178万', '单价21718元/平米')
('https://image1.ljcdn.com/410100-inspection/a05ffd1c-1d16-4eda-8cc2-b458fe769bb2.jpg.296x216.jpg', '地铁五号线口！健达世纪园 多层三楼南北通透大三居', '健达世纪园  ', '中楼层(共7层)暂无数据  -  万客来', '190万', '单价14885元/平米')
('https://image1.ljcdn.com/410100-inspection/1b2bb18a-27fd-456c-85ea-dbd90267d5c9.jpg.296x216.jpg', '锦华小区南北通透两房，楼层好，采光佳，看房方便！', '锦华小区  ', '中楼层(共7层)板楼  -  兴华南街', '106万', '单价12471元/平米')
('https://image1.ljcdn.com/410100-inspection/4bc9a5ca-0734-492b-90b6-89e87424a461.jpg.296x216.jpg', '锦绣山河玉畅园  精装2+1南北通透三居', '锦绣山河玉畅园  ', '高楼层(共27层)暂无数据  -  万客来', '130万', '单价14897元/平米')
('https://image1.ljcdn.com/410100-inspection/9c579427-dd24-446d-af53-a42c8da61eee.jpg.296x216.jpg', '锦绣江南大三房，满五唯一，南北通透，业主急售', '锦绣江南  ', '高楼层(共6层)板楼  -  兴华南街', '215万', '单价14053元/平米')
('https://image1.ljcdn.com/410100-inspection/407180c1-1c3d-4ca2-9f64-d39b7c3c5518.jpg.296x216.jpg', '淮河东路 优质3房 业主诚售 欲购从速', '检察院家属院  ', '中楼层(共7层)暂无数据  -  古玩城', '168万', '单价11429元/平米')
('https://image1.ljcdn.com/410100-inspection/test-06411e17-d020-4730-9357-60627e7cff17.png.296x216.jpg', '亚星城市山水 南北通透 大三房 满五唯一 看房方便', '城市山水  ', '高楼层(共28层)塔楼  -  兴华南街', '200万', '单价15354元/平米')
('https://image1.ljcdn.com/410100-inspection/207f7774-7190-4a9d-a704-3e91b82226dd.jpg.296x216.jpg', '医学院地铁口，精装三居室，产权清晰，随时看房签约', '中苑名都  ', '中楼层(共32层)板楼  -  老郑大', '256万', '单价19249元/平米')
('https://image1.ljcdn.com/410100-inspection/2597569e-0712-4a7f-a16b-aefcd78e8b26.jpg.296x216.jpg', '万达商圈 楼层好 采光充足户型方正 台胞小区', '台胞小区  ', '6层板楼  -  老航院', '120万', '单价13087元/平米')
('https://image1.ljcdn.com/410100-inspection/a116ef0c-6278-49a5-b8d6-70e65b10ebdb.jpg.296x216.jpg', '桃园南街1号院 南北向两房 幸福路 双气小区骨科家属院', '桃园南街1号  ', '中楼层(共7层)暂无数据  -  老郑大', '90万', '单价13218元/平米')
('https://image1.ljcdn.com/410100-inspection/e787b9ac-c7df-4f9d-bc4f-aa8e25e4131e.jpg.296x216.jpg', '二七万达3房，地铁口，两梯四户，精装修，看房方便', '万达1号院  ', '33层板楼  -  兴华南街', '285万', '单价21756元/平米')
('https://image1.ljcdn.com/410100-inspection/bbfcbdc9-522b-498a-ac95-4ede3491ed82.jpg.296x216.jpg', '带露台 都市丽茵 复式5室双卫 看房方便', '都市丽茵  ', '高楼层(共7层)暂无数据  -  河医立交桥', '230万', '单价10901元/平米')
('https://image1.ljcdn.com/410100-inspection/a79331a0-2936-4be6-84d3-d9926f1a68b6.jpg.296x216.jpg', '金牛水岸三房旁边就是南水北调运河公园', '金牛水岸  ', '低楼层(共18层)板塔结合  -  万客来', '146万', '单价13395元/平米')
('https://image1.ljcdn.com/410100-inspection/ee06437b-28a8-45aa-8986-fbf212314737.jpg.296x216.jpg', '嵩山路淮河路双地铁口，兰德喜多家，经典三室，精装修', '兰德喜多家  ', '低楼层(共26层)塔楼  -  电力新村', '154万', '单价17304元/平米')
('https://image1.ljcdn.com/410100-inspection/93cb55e2-71d5-498b-9690-a2e90fe896c0.jpg.296x216.jpg', '公寓北邻绿城广场，金水河旁，业主急售，区位得天独厚', '仟禧桃源国际公寓  ', '高楼层(共30层)暂无数据  -  老郑大', '100万', '单价13889元/平米')
('https://image1.ljcdn.com/410100-inspection/292bf0c0-a880-484a-9a90-7abb47067464.jpg.296x216.jpg', '兴华南街46号，中法家属院，双气 精装  业主诚心 卖', '兴华南街46号  ', '高楼层(共6层)暂无数据  -  市财政局', '90万', '单价14180元/平米')
('https://image1.ljcdn.com/410100-inspection/15c2f94f-6674-409e-82ee-0c8ce4646bdb.jpg.296x216.jpg', '升龙城六号院，人车分流，精装南北通透大四房', '升龙城六号院  ', '低楼层(共34层)塔楼  -  市财政局', '415万', '单价22678元/平米')
('https://image1.ljcdn.com/410100-inspection/82cff96c-9296-4a70-91fa-8d66627700d8.jpg.296x216.jpg', '城市山水两居出售，满五唯一，房屋精装修，看房方便', '城市山水  ', '高楼层(共28层)塔楼  -  兴华南街', '135万', '单价14362元/平米')
('https://image1.ljcdn.com/410100-inspection/6eeef513-8917-4923-aefb-2638609acd85.jpg.296x216.jpg', '交通银行家属院 交通便利 汝小 南北通透 陇海高架', '勤劳街20号  ', '高楼层(共6层)暂无数据  -  市财政局', '96万', '单价15287元/平米')
('https://image1.ljcdn.com/410100-inspection/caf7c659-67ab-4a26-98bb-ea27161a0029.jpg.296x216.jpg', '新建街小区陇海路小 学 学 区2房看房方便业主诚心出售', '新建街小区  ', '高楼层(共7层)暂无数据  -  鞋城', '82万', '单价11082元/平米')
('https://image1.ljcdn.com/410100-inspection/e8d09e29-6f80-4569-955e-2c1e6f7e3404.jpg.296x216.jpg', '稀.缺户型 升龙国际A区 两梯六户标准两房 全明户型', '升龙国际A区  ', '中楼层(共21层)塔楼  -  市财政局', '124万', '单价18169元/平米')
('https://image1.ljcdn.com/410100-inspection/ed14032d-69bf-4eee-b5e6-4d9539233b93.jpg.296x216.jpg', '康桥金域上郡1号院 1室1厅 98万', '康桥金域上郡1号院  ', '高楼层(共31层)塔楼  -  市财政局', '98万', '单价19557元/平米')
('https://image1.ljcdn.com/410100-inspection/8f243212-5aeb-43e6-8fa1-9f50206d8c3b.jpg.296x216.jpg', '河医片鑫苑国花 朝南两室 精装修 双气 交通便利', '鑫苑国际城市花园  ', '低楼层(共18层)板楼  -  河医立交桥', '143万', '单价18334元/平米')
('https://image1.ljcdn.com/410100-inspection/bfc1822c-7108-4161-87ff-1c318efe3e4e.jpg.296x216.jpg', '嵩山南路9号院 嵩山路汝河路 近地铁口和陇海快速路', '嵩山南路161号  ', '中楼层(共7层)暂无数据  -  市财政局', '160万', '单价10811元/平米')
('https://image1.ljcdn.com/410100-inspection/fc17a49f-6a62-4687-8355-ce1984ce1a4b.jpg.296x216.jpg', '亚星郦都小户型 已改一室一厅 看房方便 业主诚心出售', '亚星盛世郦都  ', '中楼层(共32层)板楼  -  兴华南街', '66万', '单价16098元/平米')
('https://image1.ljcdn.com/410100-inspection/0f8a2233-cc25-4e7e-ba6a-677a9066a249.jpg.296x216.jpg', '医学院  鑫苑景园双气三室洋房  一楼前后花园', '鑫苑景园  ', '低楼层(共5层)板楼  -  河医立交桥', '800万', '单价53595元/平米')
('https://image1.ljcdn.com/410100-inspection/b9dc484c-746f-4331-a13e-e675a30a88de.jpg.296x216.jpg', '郑飞家园 精装三居室 多层2楼 户型方正 采光好', '郑飞家园  ', '低楼层(共6层)塔楼  -  兴华南街', '165万', '单价16020元/平米')
('https://image1.ljcdn.com/410100-inspection/c528ae67-630e-487e-90d4-df5e53354855.jpg.296x216.jpg', '京广路陇海路 建中街小区 三房', '建中街小区  ', '高楼层(共7层)暂无数据  -  古玩城', '80万', '单价9412元/平米')
('https://image1.ljcdn.com/410100-inspection/8d0cbb45-b328-45ba-ae66-6b54a822ecf0.jpg.296x216.jpg', '大两房。交通方便，小区管理完善，看房方便。', '兴华南街27号  ', '中楼层(共16层)暂无数据  -  市财政局', '130万', '单价12265元/平米')
('https://image1.ljcdn.com/410100-inspection/1a312bc1-57f5-40e2-8b29-d9be286fec40.jpg.296x216.jpg', '万达商圈，观景神房，两卧朝南，全天采光，看房方便', '万达3号院  ', '33层板楼  -  兴华南街', '145万', '单价16667元/平米')
('https://image1.ljcdn.com/410100-inspection/23758552-b5d9-4dd1-8fb0-413f1572ebdf.jpg.296x216.jpg', '兴华南街宏鑫花园三室带露台，看房方便', '宏鑫花园  ', '高楼层(共7层)板楼  -  兴华南街', '111万', '单价12954元/平米')
('https://image1.ljcdn.com/410100-inspection/cd4da258-34c0-433f-aaa9-bb924b3d5bd3.jpg.296x216.jpg', '地铁口 兴达锦绣园 南北通透 大三房 精装修 业主急售', '兴达锦绣园  ', '低楼层(共24层)板楼  -  电力新村', '200万', '单价15923元/平米')
('https://image1.ljcdn.com/410100-inspection/343e3cbc-43d5-476f-afa3-4a484aae3859.jpg.296x216.jpg', '环境优美 人车分流，新小区，业主诚心出售', '城市山水  ', '低楼层(共28层)塔楼  -  兴华南街', '150万', '单价15958元/平米')
('https://image1.ljcdn.com/410100-inspection/f7fe6548-f7dc-408d-9e03-31694d6fb764.jpg.296x216.jpg', '新出房源，随时看，正南向2房，诚心卖，双气送面积', '橄榄城柏林印象  ', '低楼层(共14层)塔楼  -  万客来', '115万', '单价15754元/平米')
('https://image1.ljcdn.com/410100-inspection/b5070b34-98db-4597-b284-0db412769b25.jpg.296x216.jpg', '南三环 精装大四房 一楼带130平院 双气 前后无遮挡', '锦绣山河玉瑞园  ', '低楼层(共27层)暂无数据  -  万客来', '235万', '单价17538元/平米')
('https://image1.ljcdn.com/410100-inspection/399d9dc0-b24b-495e-b231-3fa9f9a5b3df.jpg.296x216.jpg', '房子满5年唯一住房、南北通透、一梯两居，不临街。', '新里程  ', '高楼层(共11层)暂无数据  -  兴华南街', '130万', '单价14607元/平米')
('https://image1.ljcdn.com/410100-inspection/30517218-2f61-4367-90f2-a960aa9c668f.jpg.296x216.jpg', '户型方正 南北通透 采光充足 人民公园地铁3号线旁', '煤场北拐137号院  ', '高楼层(共7层)暂无数据  -  火车站', '82万', '单价11396元/平米')
('https://image1.ljcdn.com/410100-inspection/d96aa86d-7b02-4de9-aa96-e2a841f8c515.jpg.296x216.jpg', '院内最南边那栋多层楼，无遮挡采光，精装南北通透两房', '正商蔚蓝港湾  ', '中楼层(共11层)暂无数据  -  兴华南街', '130万', '单价15477元/平米')
('https://image1.ljcdn.com/410100-inspection/ff9dc3d9-4fb6-428e-9857-81f62046e555.jpg.296x216.jpg', '兴华南街27号 2室2厅 122万', '兴华南街27号  ', '高楼层(共16层)暂无数据  -  市财政局', '122万', '单价11402元/平米')
('https://image1.ljcdn.com/410100-inspection/2b34273c-2f1a-4ab5-a241-bd3d973b1d84.jpg.296x216.jpg', '08年小区，得房率高，方正通透', '宏鑫花园  ', '中楼层(共7层)暂无数据  -  兴华南街', '175万', '单价14000元/平米')
('https://image1.ljcdn.com/410100-inspection/5e98150d-82c1-4025-80c1-275416d4a76d.jpg.296x216.jpg', '郑大社区 桃源南街4号院 低楼层 诚心出售', '桃源南街4号院  ', '中楼层(共7层)暂无数据  -  老郑大', '75万', '单价13637元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadf5b0e82e-c1ed-4b2b-a6df-e310f4dbbba9.jpg.296x216.jpg', '河医 碧沙岗  香榭丽舍  精装  中间楼层 诚意出售', '香榭丽舍  ', '中楼层(共7层)塔楼  -  河医立交桥', '188万', '单价17408元/平米')
('https://image1.ljcdn.com/410100-inspection/ad58ae69-0da7-4198-af08-dddd0f7cbcac.JPG.296x216.jpg', '南北通透大三房，双气，地处繁华地段，户型方正', '华逸名家  ', '中楼层(共16层)板楼  -  老航院', '210万', '单价13462元/平米')
('https://image1.ljcdn.com/410100-inspection/87c8f303-9e5a-4849-949d-c34b6bd96fa0.jpg.296x216.jpg', '齐礼闫东街51号院 淮河路嵩山路口 6号线 多层公摊小', '齐礼阎东街51号  ', '高楼层(共7层)暂无数据  -  市财政局', '108万', '单价11043元/平米')
('https://image1.ljcdn.com/410100-inspection/0266c564-f7bf-4893-981f-86467485ec67.jpg.296x216.jpg', '河医片棉纺东路久久思达多层南北通透三房 中间楼层', '久久思达一期  ', '中楼层(共6层)板楼  -  河医立交桥', '235万', '单价20983元/平米')
('https://image1.ljcdn.com/410100-inspection/5a53bfef-d6ea-40f4-b9cd-027aac512638.jpg.296x216.jpg', '亚星盛世家园，朝东小两房，满五年唯一，看房方便', '亚星盛世家园  ', '低楼层(共17层)暂无数据  -  兴华南街', '85万', '单价14656元/平米')
('https://image1.ljcdn.com/410100-inspection/3f6abe0a-0ac9-4ad0-8f67-1d6795349ee7.jpg.296x216.jpg', '汝河路28号康桥金域上郡3号院3室两厅两卫', '康桥金域上郡3号院  ', '低楼层(共34层)塔楼  -  市财政局', '320万', '单价22583元/平米')
('https://image1.ljcdn.com/410100-inspection/d720979f-2a8a-416b-b91a-eac238ea379a.JPG.296x216.jpg', '行云路芙蓉花苑，朝南两房出售，精装修拎包入住', '芙蓉花苑  ', '高楼层(共26层)暂无数据  -  老航院', '122万', '单价12979元/平米')
('https://image1.ljcdn.com/410100-inspection/b1830b8e-ad21-4528-8ba2-594326ed44c4.jpg.296x216.jpg', '升龙5号院  毛坯房   业主诚信出售', '升龙城5号院  ', '高楼层(共23层)暂无数据  -  市财政局', '130万', '单价16110元/平米')
('https://image1.ljcdn.com/410100-inspection/f5c734c9-14fa-43ff-8d1c-5e604211e991.jpg.296x216.jpg', '此房满五年，南北通透三房，中等楼层，采光好。', '金牛水岸  ', '高楼层(共26层)板塔结合  -  万客来', '145万', '单价13622元/平米')
('https://image1.ljcdn.com/410100-inspection/6b89a31d-75f7-4bdc-9383-d6c719bb5c97.jpg.296x216.jpg', '陇海路富田陇海花园三室两厅 一楼南北通透', '富田陇海花园  ', '低楼层(共6层)板楼  -  市财政局', '230万', '单价18624元/平米')
('https://image1.ljcdn.com/410100-inspection/b7c21070-0f91-4bb0-aab8-053ea637a5b3.jpg.296x216.jpg', '交通便利，地段优越，出门地铁口，下楼大超市', '中苑名都  ', '高楼层(共32层)塔楼  -  老郑大', '266万', '单价20000元/平米')
('https://image1.ljcdn.com/410100-inspection/bacaaabf-9717-48e5-8e48-0a8e428f698e.jpg.296x216.jpg', '鑫苑景园，精装修2房，两卧朝南，双气', '鑫苑景园  ', '低楼层(共20层)板楼  -  河医立交桥', '148万', '单价18500元/平米')
('https://image1.ljcdn.com/410100-inspection/704cb438-ac51-4f4d-a719-175fed61ef5f.jpg.296x216.jpg', '郑大旁，双气，划片郑州二中，价格真实', '翰林世家  ', '高楼层(共30层)暂无数据  -  老郑大', '62万', '单价13955元/平米')
('https://image1.ljcdn.com/410100-inspection/b11c361a-d748-4453-9d38-412095cabec6.jpg.296x216.jpg', '南三环，橄榄城青秀佳苑，精装两房，首付30万买两房', '青秀佳苑B区  ', '中楼层(共16层)板塔结合  -  万客来', '115万', '单价13219元/平米')
('https://image1.ljcdn.com/410100-inspection/8998f1e9-e272-41d0-b23e-635c657af48a.jpg.296x216.jpg', '郦都新出两房 业主自住 喜欢来约', '亚星盛世郦都  ', '高楼层(共32层)板楼  -  兴华南街', '152万', '单价17079元/平米')
('https://image1.ljcdn.com/410100-inspection/e7499510-38df-46e9-92cc-a0f1265de26c.jpg.296x216.jpg', '台胞小区舒适三房 南北通透 全明户型', '台胞小区  ', '6层塔楼  -  老航院', '103万', '单价10958元/平米')
('https://image1.ljcdn.com/410100-inspection/c084625d-f814-405c-85e9-103e2f1f0385.jpg.296x216.jpg', '绿城花园，南北通透舒适大三房，地铁口，位置好', '绿城花园  ', '中楼层(共7层)板楼  -  兴华南街', '168万', '单价12035元/平米')
('https://image1.ljcdn.com/410100-inspection/acc7b7fb-9c1b-4fd1-91f7-67a93e81a66e.jpg.296x216.jpg', '医学院，鑫苑景园，精装修，诚心出售', '鑫苑景园  ', '高楼层(共20层)板楼  -  河医立交桥', '168万', '单价21000元/平米')
('https://image1.ljcdn.com/410100-inspection/5b0c8851-5b7e-4a51-87e6-508404e72744.jpg.296x216.jpg', '西中街5号院 3室1厅 100万', '西中街5号院  ', '中楼层(共7层)暂无数据  -  火车站', '100万', '单价12852元/平米')
('https://image1.ljcdn.com/410100-inspection/56f4e4c2-0932-48d6-8988-e8576fa76b61.jpg.296x216.jpg', '宽敞大三房。采光充 足看房方便.主卧朝南 客厅朝南', '鑫苑国际城市花园  ', '中楼层(共15层)板楼  -  河医立交桥', '335万', '单价22334元/平米')
('https://image1.ljcdn.com/410100-inspection/4c9264b6-ac2a-4614-bac1-70067a1e7a32.jpg.296x216.jpg', '地方铁路局家属院 3室2厅 120万', '地方铁路局家属院  ', '高楼层(共7层)暂无数据  -  鞋城', '120万', '单价12308元/平米')
('https://image1.ljcdn.com/410100-inspection/e9a98609-cf91-412b-bcdf-ee9de34217f6.jpg.296x216.jpg', '喜多家，双气朝南两房，嵩淮站，房龄6年，大阳台', '兰德喜多家  ', '低楼层(共18层)塔楼  -  电力新村', '127万', '单价17398元/平米')
('https://image1.ljcdn.com/410100-inspection/6b124fd4-a19f-486e-bae3-c11da3e40de3.jpg.296x216.jpg', '精装修，城市山水，丹尼斯超市，小两室，兴华三小', '城市山水  ', '高楼层(共28层)塔楼  -  兴华南街', '150万', '单价15790元/平米')
('https://image1.ljcdn.com/410100-inspection/87d8df78-45fa-4d90-b580-2b7576e0becd.JPG.296x216.jpg', '南三环，联合雅园，低楼层小三房精装', '联合雅园  ', '6层板楼  -  万客来', '140万', '单价14737元/平米')
('https://image1.ljcdn.com/410100-inspection/238de0e9-266b-41ef-9e8d-d4bfdb342832.jpg.296x216.jpg', '都市领地 送露台 25平米地下室 暖气已开通 诚心出售', '鑫苑都市领地  ', '高楼层(共6层)板楼  -  河医立交桥', '170万', '单价13600元/平米')
('https://image1.ljcdn.com/410100-inspection/436df6da-7fad-4f8a-bcf0-f6b9bea51823.jpg.296x216.jpg', '两梯六户 升龙国际B区 双气标间 交通便利 配套齐全', '升龙国际B区  ', '高楼层(共32层)暂无数据  -  市财政局', '66万', '单价16402元/平米')
('https://image1.ljcdn.com/410100-inspection/77b209d3-e639-40b7-92ac-ade0b53a922a.jpg.296x216.jpg', '鹏程雅轩，精装大三房，南北通透，业主急售，看房方便', '鹏程雅轩  ', '中楼层(共12层)暂无数据  -  市财政局', '220万', '单价16794元/平米')
('https://image1.ljcdn.com/410100-inspection/ddee8d0b-941e-473f-9bec-d6758ba9a628.jpg.296x216.jpg', '升龙国际B区，满五唯一，无贷款，双气。。。', '升龙国际B区  ', '低楼层(共31层)暂无数据  -  市财政局', '170万', '单价19102元/平米')
('https://image1.ljcdn.com/410100-inspection/e529fa05-b9db-423b-9a52-01183d628de6.jpg.296x216.jpg', '医学院棉纺东路嵩山路温馨两房临路83年建房。', '棉纺东路23号  ', '中楼层(共7层)板楼  -  河医立交桥', '63万', '单价10251元/平米')
('https://image1.ljcdn.com/410100-inspection/51cf0eca-43f4-4721-9308-e2ec02cc8737.jpg.296x216.jpg', '鑫苑国际城市花园 满五年唯一  双气  朝阳', '鑫苑国际城市花园  ', '高楼层(共15层)板楼  -  河医立交桥', '201万', '单价21613元/平米')
('https://image1.ljcdn.com/410100-inspection/bdb593da-2131-45dc-bca3-19c8f88a000e.jpg.296x216.jpg', '交行家属院 环境好 管理完善 双气 价格可以谈', '勤劳街20号  ', '高楼层(共6层)暂无数据  -  市财政局', '100万', '单价15625元/平米')
