('https://image1.ljcdn.com/330100-inspection/47c2c833-049d-4280-bdae-28f0dfc64b19.jpg.296x216.jpg', '解放路 浙二医院边上 精装两房 厨卫全明 急售', '丰禾巷  | 2室1厅 | 64.05平米 | 东 西 | 简装 | 无电梯', '高楼层(共6层)1988年建板楼  -  清泰', '285万', '单价44497元/平米')
('https://image1.ljcdn.com/330100-inspection/eebd1d53-6812-4d1d-86c3-7f2379c514c8.jpg.296x216.jpg', '清怡花苑 江景房 山景房 东边套', '清怡花苑  | 3室1厅 | 160.7平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2004年建板楼  -  复兴', '660万', '单价41071元/平米')
('https://image1.ljcdn.com/330100-inspection/4a2d44e8-0711-4b3d-9baf-152ab7f69c89.jpg.296x216.jpg', '复兴南苑，经典两室，一房南一房北，房东诚心出售！', '复兴南苑  | 2室1厅 | 48.87平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2000年建板楼  -  复兴', '225万', '单价46041元/平米')
('https://image1.ljcdn.com/330100-inspection/057fc22a-7bca-43cd-8cc5-59b39c363f02.jpg.296x216.jpg', '清怡花苑跃层带露台，精装修，可看山', '清怡花苑  | 5室2厅 | 184.97平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2003年建板楼  -  复兴', '798万', '单价43143元/平米')
('https://image1.ljcdn.com/330100-inspection/dccd2f49-ec91-4e02-a729-c477047121b3.jpg.296x216.jpg', '此房是三房 客厅在中间带窗户 厨房带窗', '北落马营  | 3室1厅 | 69.96平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1989年建板楼  -  雄镇楼', '280万', '单价40023元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadfa5b1437-c152-4f50-9a10-62851357fbdf.jpg.296x216.jpg', '龙翔桥旁边大三居 5楼  一梯两户 总价低  南北通', '紫金观巷  | 3室1厅 | 65.44平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1991年建板楼  -  清泰', '300万', '单价45844元/平米')
('https://image1.ljcdn.com/330100-inspection/5fb665df-0be4-4a9d-92bf-b3f48226395b.jpg.296x216.jpg', '单价低，市区精装修电梯房，三方朝南，贴沙河观景', '长堤明苑  | 3室1厅 | 135.33平米 | 南 | 精装 | 有电梯', '中楼层(共28层)2000年建板楼  -  潮鸣', '470万', '单价34730元/平米')
('https://image1.ljcdn.com/330100-inspection/d90fc27c-461b-479b-b37e-1bc9360f383e.jpg.296x216.jpg', '房子满五唯一，没有税，看房也方便，装修很不错非顶楼', '小河下小区  | 2室1厅 | 47.58平米 | 东 | 精装 | 无电梯', '高楼层(共7层)1993年建板楼  -  潮鸣', '203万', '单价42665元/平米')
('https://image1.ljcdn.com/330100-inspection/test-68f680f0-f25a-4ef3-98e0-cd2e0ba2c1fe.png.296x216.jpg', '丰禾巷小区 精装两居室 业主诚心出售', '丰禾巷  | 2室1厅 | 58.18平米 | 南 北 | 精装 | 有电梯', '高楼层(共6层)1987年建板楼  -  清泰', '240万', '单价41252元/平米')
('https://image1.ljcdn.com/330100-inspection/a1d0130f-ace7-4000-b949-247fba3b1a33.jpg.296x216.jpg', '建国南苑两室一厅南北通透 采光好', '建国南苑  | 2室1厅 | 47.37平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1999年建板楼  -  鼓楼', '210万', '单价44332元/平米')
('https://image1.ljcdn.com/330100-inspection/a60da989-8e57-4f24-8dc7-275ca17202cb.1.jpg.296x216.jpg', '小剪刀弄 大两房 采光良好 地理优越 楼层佳', '小剪刀弄  | 2室1厅 | 57.13平米 | 东 西 | 简装 | 无电梯', '中楼层(共7层)1989年建板楼  -  鼓楼', '230万', '单价40260元/平米')
('https://image1.ljcdn.com/330100-inspection/9a0f5996-e6ef-41f6-a155-35f9207b4212.jpg.296x216.jpg', '江城路 标准两房，两房南向 客厅超宽敞', '江城路316号  | 2室2厅 | 89.32平米 | 南 | 简装', '高楼层(共7层)暂无数据  -  鼓楼', '405万', '单价45343元/平米')
('https://image1.ljcdn.com/330100-inspection/f3056356-34c5-456a-8df5-5be008ee051e.jpg.296x216.jpg', '十亩田 房龄较新 带阁楼 送小露台哦 ！！', '十亩田家园  | 3室1厅 | 96.49平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2003年建板楼  -  复兴', '400万', '单价41456元/平米')
('https://image1.ljcdn.com/330100-inspection/6cc6954b-984a-46b1-b23f-31ec38148c1c.jpg.296x216.jpg', '绿城统一精装修，带露台少有户型，诚心出售', '绿城蓝色钱江  | 3室2厅 | 157.35平米 | 南 | 其他 | 有电梯', '低楼层(共29层)2011年建板楼  -  南星', '1380万', '单价87703元/平米')
('https://image1.ljcdn.com/330100-inspection/1871011d-4aef-4774-ac5b-44c97e727030.jpg.296x216.jpg', '春江花月 朝南全阳台总价低 近地铁', '春江花月  | 3室2厅 | 162.56平米 | 东南 | 精装 | 有电梯', '低楼层(共11层)2006年建板楼  -  南星', '850万', '单价52289元/平米')
('https://image1.ljcdn.com/330100-inspection/10adcaaf-f022-4238-a5e7-e5a7fbc6b8f9.jpg.296x216.jpg', '文华苑 小两房  采光充足 户型正气 位置安静', '文华苑  | 2室1厅 | 54.64平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1998年建板楼  -  近江', '320万', '单价58566元/平米')
('https://image1.ljcdn.com/330100-inspection/ff550be0-4688-4530-9f1c-e7a94496d999.jpg.296x216.jpg', '东边套 中间楼层 采光很好 前面无遮挡', '龙华巷4到11号  | 1室1厅 | 43.48平米 | 东南 东北 | 简装 | 无电梯', '中楼层(共7层)1999年建板楼  -  清泰', '205万', '单价47149元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload311c8857-4cd0-42d5-8887-a79dbd5b2742.jpg.296x216.jpg', '全明边套 三甲医院旁  赠送8平米阳光房', '大王庙巷小区  | 1室1厅 | 40.16平米 | 南 | 简装 | 无电梯', '低楼层(共7层)1991年建板楼  -  清泰', '200万', '单价49801元/平米')
('https://image1.ljcdn.com/330100-inspection/test-0d828704-0cd0-4211-a2c6-33be7b85b16d.png.296x216.jpg', '延定巷，中间楼层，两房朝南，户型正，采光好', '延定巷2号  | 2室1厅 | 58.97平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1990年建板楼  -  湖滨', '460万', '单价78006元/平米')
('https://image1.ljcdn.com/330100-inspection/ab95d43f-fa2a-4d41-8296-02d34545b6e1.jpg.296x216.jpg', '复兴南苑，跃层户型，总价低，房东诚心出售！', '复兴南苑  | 3室2厅 | 107.1平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  复兴', '390万', '单价36415元/平米')
('https://image1.ljcdn.com/330100-inspection/test-fad0ba8a-5af2-4734-b354-3f1784de4ec7.png.296x216.jpg', '清江花园 2室1厅 336.8万', '清江花园  | 2室1厅 | 63.55平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2000年建板楼  -  四季青', '336.8万', '单价52998元/平米')
('https://image1.ljcdn.com/330100-inspection/f277574f-392f-40a2-8a75-3f7dd1f2d8c1.jpg.296x216.jpg', '福利新村  房龄新 精装修 卫生间干湿分离空间大', '福利新村  | 1室1厅 | 34.02平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1996年建板楼  -  城站', '145万', '单价42622元/平米')
('https://image1.ljcdn.com/330100-inspection/f432596d-1a0b-4484-a4df-3ce0f1209a6e.jpg.296x216.jpg', '胜利本部 大四房 东边套 采光好', '天福花园  | 4室2厅 | 134.08平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1999年建板楼  -  近江', '580万', '单价43258元/平米')
('https://image1.ljcdn.com/330100-inspection/ea2d353f-e932-4a3c-973b-52154beb58c9.jpg.296x216.jpg', '美政花苑 小三房 中楼层 商品房 朝南可看小花园', '美政花苑  | 3室2厅 | 90.6平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2000年建板楼  -  复兴', '425万', '单价46910元/平米')
('https://image1.ljcdn.com/330100-inspection/3450be04-f130-49b5-b22d-d85445dd6dc2.jpg.296x216.jpg', '电梯房  户型好 视野好  光线好  楼层适中', '近江家园四园  | 2室1厅 | 71.33平米 | 东南 | 简装 | 有电梯', '中楼层(共11层)2002年建板楼  -  近江', '380万', '单价53274元/平米')
('https://image1.ljcdn.com/330100-inspection/c2c3cb5e-dff7-40bb-b31a-98e03c6c6a37.jpg.296x216.jpg', '地铁房 令你一见倾心 近江苑 精装修', '近江苑  | 2室1厅 | 60.15平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1996年建板楼  -  近江', '350万', '单价58188元/平米')
('https://image1.ljcdn.com/330100-inspection/b63c81b4-48a0-4ebc-8343-a138e221f4c7.jpg.296x216.jpg', '紫金观巷自住精装两房适合刚需，', '紫金观巷  | 2室1厅 | 48.97平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1993年建板楼  -  清泰', '230万', '单价46968元/平米')
('https://image1.ljcdn.com/330100-inspection/35836369-2639-4750-ac5a-d316fc66aede.jpg.296x216.jpg', '复兴南苑经典两居室，中上楼层，户型好，看房方便！', '复兴南苑  | 2室1厅 | 47.59平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1998年建板楼  -  复兴', '203万', '单价42657元/平米')
('https://image1.ljcdn.com/330100-inspection/d4aaf8a3-4ff6-4e1f-9ccd-4280d8d20353.jpg.296x216.jpg', '钱江御府 3室1厅 870万', '钱江御府  | 3室1厅 | 138.35平米 | 南 | 其他', '中楼层(共22层)2017年建板塔结合  -  南星', '870万', '单价62884元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadb642c5a7-d67c-4b8e-a2ba-9114f99ea148.jpg.296x216.jpg', '楼层好 清爽装修 客厅很大带窗 保养很好', '江枫苑  | 3室2厅 | 117.1平米 | 南 | 精装 | 有电梯', '低楼层(共15层)2000年建板楼  -  雄镇楼', '620万', '单价52947元/平米')
('https://image1.ljcdn.com/330100-inspection/19c83852-1248-4efb-9fab-7c01fcdac882.jpg.296x216.jpg', '城南家园 交通方便视野开阔 居住环境宜人', '城南家园  | 3室2厅 | 86.24平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2002年建板楼  -  雄镇楼', '374万', '单价43368元/平米')
('https://image1.ljcdn.com/330100-inspection/5ef13480-760d-401f-8f6d-2dec4adb47c5.jpg.296x216.jpg', '四宜路14号 2室2厅 395万', '四宜路14号  | 2室2厅 | 74.15平米 | 东 西 | 简装 | 无电梯', '高楼层(共5层)1998年建板楼  -  清波', '395万', '单价53271元/平米')
('https://image1.ljcdn.com/330100-inspection/test-260f3df8-f186-4ec9-a528-bbb5212ca579.png.296x216.jpg', '三房朝南   单独使用的大露台', '复兴南苑  | 4室1厅 | 171.36平米 | 南 | 精装 | 有电梯', '低楼层(共20层)2005年建板楼  -  复兴', '850万', '单价49604元/平米')
('https://image1.ljcdn.com/330100-inspection/ba90e9ff-268b-45fc-b0fe-f7b5100e0898.jpg.296x216.jpg', '建国南苑 1室1厅 162万', '建国南苑  | 1室1厅 | 37.9平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1997年建板楼  -  鼓楼', '162万', '单价42745元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadd74dcc38-a326-4275-8d8b-2f929b1d6997.jpg.296x216.jpg', '皮市巷 2000年房子，一梯两户，户型正气，阳光充足', '皮市巷  | 3室1厅 | 90.98平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1999年建板楼  -  清泰', '400万', '单价43966元/平米')
('https://image1.ljcdn.com/330100-inspection/2848d4cb-54db-4c0d-890a-601a250f8cc4.jpg.296x216.jpg', '断河头 2室2厅 300万', '断河头  | 2室2厅 | 53平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1994年建板楼  -  鼓楼', '300万', '单价56604元/平米')
('https://image1.ljcdn.com/330100-inspection/7852248b-8453-4d16-aaeb-1bc78604e555.jpg.296x216.jpg', '大学路新村  楼层高  采光好  阳光无遮挡  南北通透', '大学路新村  | 1室1厅 | 34.06平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1989年建板楼  -  潮鸣', '170万', '单价49912元/平米')
('https://image1.ljcdn.com/330100-inspection/2beb43cd-2931-41a9-8f24-91b7a78578f2.jpg.296x216.jpg', '建国南苑 一室户型 中间楼层 比邻城站', '建国南苑  | 1室0厅 | 34.93平米 | 西 | 简装 | 无电梯', '中楼层(共7层)1997年建板楼  -  鼓楼', '153万', '单价43802元/平米')
('https://image1.ljcdn.com/330100-inspection/30f01e76-9812-41b8-86ac-84af933831c6.gif.296x216.jpg', '南北通透，精装修，一梯两户，诚心出售，楼层好', '大学路新村  | 2室2厅 | 66.91平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)1989年建板楼  -  潮鸣', '300万', '单价44837元/平米')
('https://image1.ljcdn.com/330100-inspection/1809967e-fe4a-4eac-8dca-3e3bec7392ce.jpg.296x216.jpg', '近江双地铁 三房朝南 东边套 诚心出售', '近江家园三园  | 3室2厅 | 135.41平米 | 东 南 | 简装 | 有电梯', '高楼层(共15层)2002年建塔楼  -  近江', '780万', '单价57603元/平米')
('https://image1.ljcdn.com/330100-inspection/88a74949-a6a4-477b-8713-3090b323a3a2.jpg.296x216.jpg', '全明东边套  电梯房  南北通透  采光好', '翰林花园  | 4室2厅 | 129.33平米 | 南 | 简装 | 有电梯', '低楼层(共11层)2002年建板楼  -  潮鸣', '710万', '单价54899元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload7ef7862a-ac71-4b8e-9cac-d173887291bb.jpg.296x216.jpg', '精装修，拎包入住，楼层高，视野广阔，采光充足', '长坡里  | 2室1厅 | 51.27平米 | 南 | 精装', '高楼层(共6层)板楼  -  潮鸣', '220万', '单价42911元/平米')
('https://image1.ljcdn.com/330100-inspection/test-090a7d10-0105-4f1c-a586-37d2ed2ff21c.png.296x216.jpg', '未央村 1室1厅 411万', '未央村  | 1室1厅 | 48.39平米 | 东 南 | 简装', '低楼层(共7层)板楼  -  湖滨', '411万', '单价84935元/平米')
('https://image1.ljcdn.com/330100-inspection/8a6df93b-b3b8-4826-a97c-cdd99fb0440c.jpg.296x216.jpg', '西湖边柳浪闻莺旁在家就能看城隍阁东边套赠送超大阁楼', '四条巷  | 2室2厅 | 123.35平米 | 东 南 北 | 精装 | 无电梯', '高楼层(共6层)2002年建板楼  -  清波', '805万', '单价65262元/平米')
('https://image1.ljcdn.com/330100-inspection/258febb3-d0ab-4f29-8ad4-8b32b1af4a5e.jpg.296x216.jpg', '林风三期少有4房户型 楼层好 百万精装', '赞成林风和风苑  | 4室2厅 | 204.8平米 | 南 | 精装 | 有电梯', '中楼层(共29层)2011年建板楼  -  南星', '1350万', '单价65918元/平米')
('https://image1.ljcdn.com/330100-inspection/123ac1ba-f682-4710-953f-070da5e7f0af.jpg.296x216.jpg', '枝头巷天长两房不占学籍，满二，户型好 有钥匙', '枝头巷7-28号  | 2室2厅 | 58.85平米 | 东 南 北 | 简装 | 无电梯', '高楼层(共6层)1987年建板楼  -  湖滨', '420万', '单价71368元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload4c6f93c0-67b8-415f-a03e-ec1128175b47.jpg.296x216.jpg', '人车分流小区小户型，高楼层，优质电梯房！', '檀香园  | 2室1厅 | 86.51平米 | 南 | 简装 | 有电梯', '高楼层(共20层)2008年建板楼  -  潮鸣', '519万', '单价59994元/平米')
('https://image1.ljcdn.com/330100-inspection/0746f82b-8357-4df6-86d0-73477f78af97.jpg.296x216.jpg', '河坊街小区 2室1厅 213万', '河坊街小区  | 2室1厅 | 41.2平米 | 南 | 简装', '低楼层(共8层)1989年建暂无数据  -  鼓楼', '213万', '单价51700元/平米')
('https://image1.ljcdn.com/330100-inspection/cc8ca16d-99e8-4768-b39a-3b71fe41fdd5.jpg.296x216.jpg', '美政极少户型 送大露台 两房朝南 东边套', '美政花苑  | 3室2厅 | 108.54平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2000年建板楼  -  复兴', '480万', '单价44224元/平米')
('https://image1.ljcdn.com/330100-inspection/3f5a7f06-2c1e-4a08-bd84-49d29990146c.jpg.296x216.jpg', '上水陆寺巷 小两房 楼层好 采光敞亮', '上水陆寺巷  | 2室1厅 | 46.47平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1982年建板楼  -  鼓楼', '205万', '单价44115元/平米')
('https://image1.ljcdn.com/330100-inspection/c3d8fa4e-b427-4eba-9e46-60f818127209.jpg.296x216.jpg', '江枫苑         电梯房楼层好  采光很足 房东诚心', '江枫苑  | 3室2厅 | 115.43平米 | 南 | 精装 | 有电梯', '中楼层(共15层)2000年建板楼  -  雄镇楼', '568万', '单价49208元/平米')
('https://image1.ljcdn.com/330100-inspection/79708217-44b5-42c2-b9b8-880c9be11b17.jpg.296x216.jpg', '复兴城市家园 大车库 有阁楼 露台 南北通透', '复兴城市家园  | 4室2厅 | 137平米 | 东 南 北 | 精装 | 无电梯', '中楼层(共5层)2000年建板楼  -  复兴', '590万', '单价43066元/平米')
('https://image1.ljcdn.com/330100-inspection/test-169626ba-0eb6-437e-987a-9a32e9a69031.png.296x216.jpg', '东边套，全明户型，采光不错，两房格局', '袁井巷  | 2室1厅 | 55.78平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1993年建板楼  -  鼓楼', '251万', '单价44999元/平米')
('https://image1.ljcdn.com/330100-inspection/a104e82f-6d11-4bc1-a002-9688c6fa7bb9.jpg.296x216.jpg', '胜利本部  单价低  带阁楼露台', '滨江家园  | 2室2厅 | 119平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1999年建板楼  -  近江', '480万', '单价40337元/平米')
('https://image1.ljcdn.com/330100-inspection/test-3c4c6c7f-791e-409b-a2dd-bc21c37b9902.png.296x216.jpg', '全新装修的，客厅明亮 ，视野开阔，采光很好！', '美政花苑  | 1室1厅 | 40.92平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1998年建板楼  -  复兴', '185万', '单价45211元/平米')
('https://image1.ljcdn.com/330100-inspection/a67014d5-f519-4e00-b639-98d57743c661.jpg.296x216.jpg', '锦都世家，户型正气，闹中取静，交通便利，小区次新。', '锦都世家  | 2室1厅 | 82.04平米 | 南 | 简装 | 有电梯', '中楼层(共11层)2008年建板楼  -  四季青', '380万', '单价46319元/平米')
('https://image1.ljcdn.com/330100-inspection/a7e9d9b1-3b02-471c-b89f-aca2a0a0562c.jpg.296x216.jpg', '西湖边 吴山脚下 精致一室一厅 近西湖银泰', '后市街  | 1室1厅 | 42.58平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1990年建板楼  -  清波', '215万', '单价50494元/平米')
('https://image1.ljcdn.com/330100-inspection/b909af3b-c28c-47a8-a579-92ca27842fb2.jpg.296x216.jpg', '西湖边，户型正气，楼层好，西湖边难得好户型', '将军路  | 3室1厅 | 82.29平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1986年建板楼  -  湖滨', '505万', '单价61369元/平米')
('https://image1.ljcdn.com/330100-inspection/test-46c534e8-1635-407e-a15c-b7cc0b579124.png.296x216.jpg', '金棕榈商品房小区，小高层，实际使用面积大', '金棕榈花园  | 3室2厅 | 131.71平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2003年建板楼  -  复兴', '630万', '单价47833元/平米')
('https://image1.ljcdn.com/330100-inspection/545ad797-c30f-4273-9a24-aced6be2be91.jpg.296x216.jpg', '金狮苑，两房，一房朝南一房朝北，采光好，简单装修。', '金狮苑  | 2室1厅 | 49.94平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  鼓楼', '225万', '单价45055元/平米')
('https://image1.ljcdn.com/330100-inspection/d580f710-075e-44d3-93db-7eb15821bbdf.jpg.296x216.jpg', '美政花苑 全明两房 户型正 位置好', '美政花苑  | 2室1厅 | 47.48平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1998年建板楼  -  复兴', '220万', '单价46336元/平米')
('https://image1.ljcdn.com/330100-inspection/eb48f24f-3739-4a65-aaa5-6f0c5a5407cf.jpg.296x216.jpg', '燕子弄 小孤套 低总价 业主诚心出售 楼层好 阳光好', '燕子弄  | 1室1厅 | 32.6平米 | 东 | 其他 | 无电梯', '中楼层(共7层)1989年建板楼  -  潮鸣', '140万', '单价42945元/平米')
('https://image1.ljcdn.com/330100-inspection/6b53d2f1-41e3-4775-8f89-0879b67b5097.jpg.296x216.jpg', '金隅学府 3室1厅 735万', '金隅学府  | 3室1厅 | 89.12平米 | 南 | 精装 | 有电梯', '高楼层(共21层)2018年建板塔结合  -  南星', '735万', '单价82474元/平米')
('https://image1.ljcdn.com/330100-inspection/bb61830b-c220-4b5d-835b-4978eb508446.jpg.296x216.jpg', '万安东苑 送大露台 南北通透 免双税', '万安城市花园东苑  | 4室2厅 | 146.7平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1999年建板楼  -  潮鸣', '700万', '单价47717元/平米')
('https://image1.ljcdn.com/330100-inspection/test-2507cef7-95c4-42b3-9a60-f40e42175d03.png.296x216.jpg', '全明户型 南北通透 交通便利 房东诚售  看房方便', '赞成林风和风苑  | 2室2厅 | 89.75平米 | 南 北 | 精装 | 有电梯', '中楼层(共29层)2011年建塔楼  -  南星', '630万', '单价70195元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload71bfa41d-efd3-43c8-abc7-c1719ad5ccbc.jpg.296x216.jpg', '此房满五年，三房格局，装修好，采光好，可拎包入住', '城隍牌楼巷  | 3室1厅 | 91.87平米 | 南 | 精装 | 无电梯', '高楼层(共8层)2000年建板楼  -  鼓楼', '450万', '单价48983元/平米')
('https://image1.ljcdn.com/330100-inspection/test-c2518f73-08cc-4cba-a127-2baaab2db094.png.296x216.jpg', '此房精装修，可以拎包入住，一室一厅，户口可以迁走', '太平巷33-34号  | 1室1厅 | 43.36平米 | 东南 | 精装 | 无电梯', '中楼层(共7层)2000年建板楼  -  雄镇楼', '212万', '单价48893元/平米')
('https://image1.ljcdn.com/330100-inspection/b68872a1-255c-4a26-bf64-69e3916a787c.jpg.296x216.jpg', '锅子弄 精装40万 赠送院子、阳光房和洗衣服。', '锅子弄  | 2室1厅 | 61.28平米 | 东 西 | 精装 | 无电梯', '低楼层(共6层)1987年建板楼  -  潮鸣', '335万', '单价54668元/平米')
('https://image1.ljcdn.com/330100-inspection/4e55aed3-54ab-4c97-aec6-dc8c61cdb7fb.jpg.296x216.jpg', '中山御庭 房龄新  环境优美是一个修生养气好地方', '中山御庭  | 4室2厅 | 177.87平米 | 南 | 毛坯 | 有电梯', '高楼层(共8层)板楼  -  鼓楼', '1113万', '单价62574元/平米')
('https://image1.ljcdn.com/330100-inspection/c3a7eda7-cfae-4d8f-9267-6e2de328b870.jpg.296x216.jpg', '信余里一楼带院子，两房朝南，南北通透', '信余里  | 3室1厅 | 69.63平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共6层)1997年建板楼  -  城站', '310万', '单价44522元/平米')
('https://image1.ljcdn.com/330100-inspection/test-540d54ea-c502-453e-92c1-d39915b5830c.png.296x216.jpg', '南瓦坊 三房 充分利用房源面积 格局好', '南瓦坊  | 3室1厅 | 55.98平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共7层)2000年建板楼  -  雄镇楼', '240万', '单价42873元/平米')
('https://image1.ljcdn.com/330100-inspection/869f348a-ad86-4a00-8997-be30b2a6c8ec.jpg.296x216.jpg', '品质保证，交通便利，统一精装修，配套齐全', '赛丽绿城丽园  | 3室2厅 | 140.31平米 | 南 | 精装 | 有电梯', '中楼层(共6层)2010年建板楼  -  鼓楼', '1122.5万', '单价80000元/平米')
('https://image1.ljcdn.com/330100-inspection/33f04d3e-7c99-4cc5-a818-d743b541b21f.jpg.296x216.jpg', '金棕榈品质小区，纯商品房，满五年', '金棕榈花园  | 3室2厅 | 141.24平米 | 南 北 | 简装 | 有电梯', '低楼层(共18层)2003年建板楼  -  复兴', '585万', '单价41419元/平米')
('https://image1.ljcdn.com/330100-inspection/712a64ab-bc87-48bc-a053-6d94be56effd.jpg.296x216.jpg', '精装修，中间套，楼层好，好房.', '复兴北苑  | 1室1厅 | 33.7平米 | 南 | 其他 | 无电梯', '低楼层(共7层)1998年建板楼  -  复兴', '176万', '单价52226元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload9e25acc1-af12-406f-81a9-6228292ccd91.jpg.296x216.jpg', '缸儿巷 西湖边 南北通透东边套', '缸儿巷  | 2室1厅 | 56.46平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1987年建板楼  -  湖滨', '242万', '单价42863元/平米')
('https://image1.ljcdn.com/330100-inspection/8d93b18a-2115-4165-964a-5c93191aea8a.jpg.296x216.jpg', '新城坊 4室2厅 738万', '新城坊  | 4室2厅 | 151.6平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1998年建板楼  -  近江', '738万', '单价48681元/平米')
('https://image1.ljcdn.com/330100-inspection/e3d8c983-3548-43a3-90c7-3da572f77b0c.jpg.296x216.jpg', '房龄新、精致装修、交通便利、配套全、滨江物业', '日信国际DOUBLE时代  | 1室1厅 | 39.18平米 | 西南 | 精装 | 有电梯', '中楼层(共21层)2015年建板塔结合  -  近江', '250万', '单价63809元/平米')
('https://image1.ljcdn.com/330100-inspection/9bf92762-195d-4c19-8c85-d16d2e2aa722.jpg.296x216.jpg', '主卧朝南，婚房装修，有储存室带走入式衣柜', '响水坝  | 2室2厅 | 75.46平米 | 南 | 简装 | 无电梯', '低楼层(共7层)1992年建板楼  -  鼓楼', '310万', '单价41082元/平米')
('https://image1.ljcdn.com/330100-inspection/d526091e-67d4-47cb-940b-559e2084b331.jpg.296x216.jpg', '好房子，好位置，格局好，视野好。', '郡亭公寓  | 3室2厅 | 163.4平米 | 南 | 精装 | 有电梯', '中楼层(共30层)2008年建板楼  -  近江', '530万', '单价32436元/平米')
('https://image1.ljcdn.com/330100-inspection/9c8051f6-bdf9-4950-a410-cdbf98d1bd55.jpg.296x216.jpg', '一房朝南 一房朝北  边套 户型正气', '近江家园四园  | 2室1厅 | 53.59平米 | 南 | 简装 | 无电梯', '中楼层(共7层)2002年建板楼  -  近江', '315万', '单价58780元/平米')
('https://image1.ljcdn.com/330100-inspection/test-622d082d-4811-44d4-b8ba-c7f8abec9599.png.296x216.jpg', '西湖银泰旁 电梯房 采光好 房龄新 西湖边上', '耀江广厦  | 4室2厅 | 159.79平米 | 南 北 | 简装 | 有电梯', '中楼层(共9层)2003年建板楼  -  清波', '1278万', '单价79980元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadb18646de-e3ed-42c0-8be7-33333be051a0.jpg.296x216.jpg', '精装修  两房朝南 户型正气 拎包入住', '老浙大横路一弄  | 2室1厅 | 54.79平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1992年建板楼  -  潮鸣', '255万', '单价46542元/平米')
('https://image1.ljcdn.com/330100-inspection/08688f0f-a15b-4c4b-97c8-a36f5efd6b42.jpg.296x216.jpg', '民航房子，送露台阁楼和地下储藏室，卫生间可改两卫', '美政花苑  | 2室1厅 | 86.18平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1998年建板楼  -  复兴', '375万', '单价43514元/平米')
('https://image1.ljcdn.com/330100-inspection/13a32ba0-d323-4c10-a067-373eded605b8.jpg.296x216.jpg', '浙二旁 严衙弄 精装两房  可拎包入住 业主急售', '严衙弄  | 2室1厅 | 48.69平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)1991年建板楼  -  清泰', '223万', '单价45800元/平米')
