('https://image1.ljcdn.com/440100-inspection/ec6b1e13-daf3-4617-8dda-7a679358df57.jpg.296x216.jpg', '云宁居 2室1厅 230万', '云宁居  | 2室1厅 | 65.22平米 | 南 | 其他 | 无电梯', '高楼层(共9层)1999年建塔楼  -  沙太南', '230万', '单价35266元/平米')
('https://image1.ljcdn.com/440100-inspection/85d4b3e1-8e51-4459-afd6-f615bacb8430.jpg.296x216.jpg', '金建苑 实用两房 地铁交通方便', '金建苑  | 2室2厅 | 76.08平米 | 南 北 | 简装 | 无电梯', '高楼层(共9层)1995年建塔楼  -  东莞庄', '225万', '单价29575元/平米')
('https://image1.ljcdn.com/440100-inspection/1efd6e25-5877-4954-a713-ee7d0cf8f5a3.jpg.296x216.jpg', '天朗明居 正规两房 明厨明卫', '富力天朗明居S区  | 2室2厅 | 70平米 | 东 | 其他 | 有电梯', '高楼层(共18层)2001年建塔楼  -  棠下', '336万', '单价48000元/平米')
('https://image1.ljcdn.com/440100-inspection/722b1f29-5baf-43a1-a6b3-683bb13d2a67.jpg.296x216.jpg', '银汇华庭 一房一厅 户型方正', '银汇华庭银汇大厦  | 1室1厅 | 45平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2009年建塔楼  -  天润路', '335万', '单价74445元/平米')
('https://image1.ljcdn.com/440100-inspection/6d384cff-74ff-4eee-87e7-f593cfe0c16d.jpg.296x216.jpg', '龙口小区 东南三房 安静舒适 配套完善', '龙口小区  | 3室2厅 | 84平米 | 东南 | 简装 | 无电梯', '中楼层(共9层)1996年建塔楼  -  龙口西', '450万', '单价53572元/平米')
('https://image1.ljcdn.com/440100-inspection/ab68a4d7-806a-4042-9b92-57579a44550a.jpg.296x216.jpg', '希尔顿阳光 户型方正 实用四房', '龙口花苑希尔顿阳光  | 4室2厅 | 144.35平米 | 南 北 | 简装 | 有电梯', '中楼层(共27层)2002年建塔楼  -  龙口西', '1097万', '单价75996元/平米')
('https://image1.ljcdn.com/440100-inspection/9cb0e0eb-6dca-4a01-8d7b-bf858b8fea78.jpg.296x216.jpg', '跑马地花园 2室2厅 375万', '跑马地花园  | 2室2厅 | 79.08平米 | 北 | 其他 | 有电梯', '中楼层(共32层)1999年建塔楼  -  珠江新城东', '375万', '单价47421元/平米')
('https://image1.ljcdn.com/440100-inspection/a8e2eecd-a959-47b9-be62-8156c457a78a.jpg.296x216.jpg', '粤韵庭园 电梯两房 采光通风好', '粤韵庭园  | 2室1厅 | 62.67平米 | 北 | 精装 | 有电梯', '中楼层(共12层)2003年建塔楼  -  天河公园', '365万', '单价58242元/平米')
('https://image1.ljcdn.com/440100-inspection/0c4cc009-0610-4d38-9f7a-cf3f96074c41.jpg.296x216.jpg', '瑞安创逸 安静舒适方正两房', '瑞安·创逸  | 2室2厅 | 95.78平米 | 北 | 精装 | 有电梯', '高楼层(共35层)2009年建塔楼  -  龙口东', '700万', '单价73085元/平米')
('https://image1.ljcdn.com/440100-inspection/60042cf0-77ee-4c5f-ab1e-cf02b3864685.jpg.296x216.jpg', '丽晶华庭 实用三房 间隔方正', '丽晶华庭  | 3室2厅 | 125.86平米 | 北 | 简装 | 有电梯', '中楼层(共30层)1998年建塔楼  -  珠江新城西', '750万', '单价59591元/平米')
('https://image1.ljcdn.com/440100-inspection/b2f3bb71-0169-4a82-a50b-f97435f69d1f.jpg.296x216.jpg', '嘉裕君玥公馆 正南向 大户型5房 随时看房 有心卖', '嘉裕君玥公馆  | 5室2厅 | 192.02平米 | 南 | 精装 | 有电梯', '低楼层(共30层)2009年建塔楼  -  珠江新城西', '1728万', '单价89991元/平米')
('https://image1.ljcdn.com/440100-inspection/a6b1f0c7-f19e-457c-8096-b9024d18ed42.jpg.296x216.jpg', '林和西路 天河计经大楼 电梯三房', '林和西路  | 3室1厅 | 97平米 | 南 北 | 简装', '中楼层(共12层)塔楼  -  东站', '445万', '单价45877元/平米')
('https://image1.ljcdn.com/440100-inspection/56e11135-719a-4631-ae4f-0f10c725ba8c.jpg.296x216.jpg', '棠德花园 正规两房 温馨舒适 户型方正', '棠德花园  | 2室1厅 | 65.62平米 | 东 | 精装 | 无电梯', '中楼层(共10层)1997年建塔楼  -  棠下', '232万', '单价35356元/平米')
('https://image1.ljcdn.com/440100-inspection/e29b56d4-3d78-47c0-9473-86c67fada874.jpg.296x216.jpg', '富力院士庭 3室2厅 770万', '富力院士庭  | 3室2厅 | 124平米 | 北 | 精装 | 有电梯', '高楼层(共18层)2007年建塔楼  -  东莞庄', '770万', '单价62097元/平米')
('https://image1.ljcdn.com/440100-inspection/55b31451-ea48-4c3f-9051-286da061c05c.jpg.296x216.jpg', '原装电梯房  小区安静管理好  户型方正  交通方便', '广信红棉阁  | 3室2厅 | 106.4平米 | 东南 北 | 简装', '高楼层(共25层)1997年建塔楼  -  天河南', '490万', '单价46053元/平米')
('https://image1.ljcdn.com/440100-inspection/5bca4355-d5e4-49ba-8df4-36aebea16348.jpg.296x216.jpg', '侨怡苑简装两房 南向厅出阳台', '侨怡苑  | 2室2厅 | 83.04平米 | 东南 | 精装 | 无电梯', '高楼层(共9层)1992年建塔楼  -  体育中心', '470万', '单价56600元/平米')
('https://image1.ljcdn.com/440100-inspection/929bf1bf-e6f0-4f92-aa04-88890611ee5d.jpg.296x216.jpg', '芳草园 南向户型 两房可改三房 产权清晰', '芳草园  | 2室2厅 | 92.1平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2004年建塔楼  -  天润路', '630万', '单价68404元/平米')
('https://image1.ljcdn.com/440100-inspection/cf8cd5c9-4efd-48ab-bb9d-eb5e71a078ac.jpg.296x216.jpg', '翠拥华庭锋尚 安静一房 风景视野好', '翠拥华庭锋尚  | 1室0厅 | 43平米 | 东 | 精装 | 有电梯', '中楼层(共27层)2008年建塔楼  -  车陂', '210万', '单价48838元/平米')
('https://image1.ljcdn.com/440100-inspection/655953c8-502f-4a14-93c1-93ff12e49d94.jpg.296x216.jpg', '骏景花园  温馨实用三房 安静望花园', '骏景花园  | 3室2厅 | 109平米 | 北 | 精装 | 有电梯', '低楼层(共10层)2000年建塔楼  -  棠下', '550万', '单价50459元/平米')
('https://image1.ljcdn.com/440100-inspection/4c05595b-9494-43cd-825a-ee6a1f78693e.jpg.296x216.jpg', '天雅居 大两房 采光通风好 小区优雅', '天雅居  | 2室2厅 | 96平米 | 西南 | 其他 | 有电梯', '中楼层(共28层)2000年建塔楼  -  东圃', '305万', '单价31771元/平米')
('https://image1.ljcdn.com/440100-inspection/0a95f96f-3a0f-46d3-bd38-d4987690d79b.jpg.296x216.jpg', '华景新城六期 温馨实用三房 视野开阔', '华景新城逸晖居  | 3室2厅 | 79.5平米 | 西南 | 精装 | 有电梯', '高楼层(共31层)2000年建塔楼  -  华景新城', '410万', '单价51573元/平米')
('https://image1.ljcdn.com/440100-inspection/508c94a9-e11a-465f-a269-1464445302ee.jpg.296x216.jpg', '朱美拉公寓 精致三房 配套成熟 交通便利', '朱美拉公寓  | 3室2厅 | 138.98平米 | 南 | 其他 | 有电梯', '低楼层(共45层)2009年建塔楼  -  珠江新城中', '1400万', '单价100734元/平米')
('https://image1.ljcdn.com/440100-inspection/a67570b5-97d0-44d4-93ea-28c522cba639.jpg.296x216.jpg', '实用舒适单位 配套完善', '力迅上筑西区  | 4室2厅 | 186平米 | 东 东南 西 | 精装 | 有电梯', '中楼层(共29层)2005年建塔楼  -  珠江新城东', '1650万', '单价88710元/平米')
('https://image1.ljcdn.com/440100-inspection/638237e0-a16f-4f5e-a853-c88aad8e0f34.jpg.296x216.jpg', '勤天E品 精品两房 格局方正 户型实用', '勤天E品上馆  | 2室1厅 | 66平米 | 西北 | 精装 | 有电梯', '中楼层(共19层)2007年建塔楼  -  天河公园', '295万', '单价44697元/平米')
('https://image1.ljcdn.com/440100-inspection/4ae66b3f-365f-4081-a4dc-861d2450f47d.jpg.296x216.jpg', '天一新村 双阳台 采光好 户型方正', '天一新村  | 3室1厅 | 77.8平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2008年建塔楼  -  东莞庄', '412万', '单价52957元/平米')
('https://image1.ljcdn.com/440100-inspection/73eb96bc-12fa-4fc3-9ac4-ea6273bfdf48.jpg.296x216.jpg', '天河公园 东南向跃式三房 南向大阳台', '天顺跃居  | 3室2厅 | 108.48平米 | 东南 | 简装 | 有电梯', '低楼层(共11层)2004年建塔楼  -  天河公园', '540万', '单价49779元/平米')
('https://image1.ljcdn.com/440100-inspection/58a59bc9-101c-4abe-9e7e-e3fcf58bcc9c.jpg.296x216.jpg', '天逸名都 方正两房 厅出阳台 交通方便', '天逸名都  | 2室2厅 | 66.64平米 | 北 | 精装 | 有电梯', '高楼层(共31层)2002年建塔楼  -  龙口西', '448万', '单价67227元/平米')
('https://image1.ljcdn.com/440100-inspection/3ef6e3ec-2b73-421a-a8d8-22d2de4426b5.JPG.296x216.jpg', '白天鹅花园 2室2厅 289万', '白天鹅花园  | 2室2厅 | 82.03平米 | 东北 | 简装 | 有电梯', '低楼层(共15层)2005年建塔楼  -  沙太北', '289万', '单价35232元/平米')
('https://image1.ljcdn.com/440100-inspection/5e2944fe-616b-41ee-aeec-e806e238e6e5.jpg.296x216.jpg', '瑞安·创逸 3室2厅 1300万', '瑞安·创逸  | 3室2厅 | 170平米 | 南 | 其他 | 有电梯', '低楼层(共35层)2009年建塔楼  -  龙口东', '1300万', '单价76471元/平米')
('https://image1.ljcdn.com/440100-inspection/a6a34416-53b3-441d-b2dd-700dde146383.jpg.296x216.jpg', '远洋明珠 实用两房 保养新净 交通便利', '远洋明珠大厦  | 2室2厅 | 86平米 | 北 | 简装 | 有电梯', '低楼层(共25层)1998年建塔楼  -  珠江新城西', '530万', '单价61628元/平米')
('https://image1.ljcdn.com/440100-inspection/7c5b327d-f3fb-4304-ad91-6fab76b526cd.jpg.296x216.jpg', '联发明苑 粤垦路住家三房 精装', '联发名苑  | 3室2厅 | 77.71平米 | 北 | 其他 | 无电梯', '高楼层(共9层)1996年建塔楼  -  粤垦', '273万', '单价35131元/平米')
('https://image1.ljcdn.com/440100-inspection/a5d9b6d0-7780-456c-8331-16980d1e15c4.jpg.296x216.jpg', '羊城花园 方正三房 安静望花园', '羊城花园  | 3室2厅 | 118平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2003年建塔楼  -  东圃', '460万', '单价38984元/平米')
('https://image1.ljcdn.com/440100-inspection/10c521bb-28eb-4aba-9192-3ce9b38be033.jpg.296x216.jpg', '迎翠春庭 中楼层 南向 带平台', '迎翠春庭  | 2室1厅 | 60.88平米 | 南 | 简装 | 无电梯', '中楼层(共9层)2000年建塔楼  -  棠下', '195万', '单价32031元/平米')
('https://image1.ljcdn.com/440100-inspection/da412cca-bd80-478d-ab34-672ec9a2a839.jpg.296x216.jpg', '*大厦 高层北向 复式三房 采光好', '名门大厦  | 4室2厅 | 156.96平米 | 北 | 其他 | 有电梯', '高楼层(共33层)1997年建塔楼  -  珠江新城西', '920万', '单价58614元/平米')
('https://image1.ljcdn.com/440100-inspection/a2409895-2a3a-4ce7-b86d-700792a0cf36.jpg.296x216.jpg', '珠委大院 实用三房 三面采光', '珠委大院  | 3室2厅 | 71.11平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1997年建板楼  -  天河北', '450万', '单价63283元/平米')
('https://image1.ljcdn.com/440100-inspection/ae20a3fb-061c-41ff-a2ca-1e9edc39f8f4.jpg.296x216.jpg', '东方都会广场 复式2房 装修保养的很好', '东方都会广场  | 2室1厅 | 39平米 | 北 | 精装 | 有电梯', '高楼层(共23层)2004年建塔楼  -  天河公园', '265万', '单价67949元/平米')
('https://image1.ljcdn.com/440100-inspection/dfad7110-a286-4199-917f-09cca06a1d5a.jpg.296x216.jpg', '天健上城 方正四房两厅 高层毛呸', '天健上城  | 4室1厅 | 99.13平米 | 北 | 毛坯 | 有电梯', '高楼层(共13层)2016年建塔楼  -  车陂', '499万', '单价50338元/平米')
('https://image1.ljcdn.com/440100-inspection/03144c37-0fca-410e-84dc-fa21850b9e4d.jpg.296x216.jpg', '嘉裕礼顿阳光 精装一房 方正实用', '嘉裕礼顿阳光  | 1室0厅 | 38.91平米 | 北 | 精装 | 有电梯', '低楼层(共30层)2005年建塔楼  -  珠江新城西', '285万', '单价73246元/平米')
('https://image1.ljcdn.com/440100-inspection/b92eef23-5905-4e29-9645-6dd793b53261.jpg.296x216.jpg', '天健上城 北向3房 自住装修好', '天健上城  | 3室2厅 | 81.34平米 | 北 | 精装 | 有电梯', '低楼层(共12层)塔楼  -  车陂', '350万', '单价43030元/平米')
('https://image1.ljcdn.com/440100-inspection/5bfeef63-93d8-4b1a-8b7f-bf1944fbbd5c.jpg.296x216.jpg', '天河东远洋宿舍 实用电梯两房 安静舒适', '天河东远洋宿舍天河东路  | 2室1厅 | 79平米 | 南 | 其他 | 有电梯', '高楼层(共18层)1990年建塔楼  -  体育中心', '578万', '单价73165元/平米')
('https://image1.ljcdn.com/440100-inspection/ffefbcc1-9732-41a0-b7e2-06940cc2aab2.jpg.296x216.jpg', '丰兴广场 通透三房  户型方正 格局好', '丰兴广场  | 3室2厅 | 125平米 | 东 西 北 | 毛坯', '低楼层(共32层)1997年建塔楼  -  天河南', '615万', '单价49200元/平米')
('https://image1.ljcdn.com/440100-inspection/3a5d9da7-9656-49c9-9a50-13445596c73d.jpg.296x216.jpg', '天河山庄 三房两厅 东南向 带四个阳台 实用面积很高', '天河山庄云山居  | 3室2厅 | 86.66平米 | 东南 | 其他 | 无电梯', '高楼层(共5层)2005年建板楼  -  沙河', '342万', '单价39465元/平米')
('https://image1.ljcdn.com/440100-inspection/80f66091-66b3-4119-8c68-bfbff3b5f29d.jpg.296x216.jpg', '珠委大院 2室1厅 430万', '珠委大院  | 2室1厅 | 72.16平米 | 东北 | 其他 | 有电梯', '高楼层(共9层)1997年建塔楼  -  天河北', '430万', '单价59590元/平米')
('https://image1.ljcdn.com/440100-inspection/d3b15827-54a5-476c-b998-5bdfc4442d94.jpg.296x216.jpg', '侨源山庄 3室2厅 500万', '侨源山庄  | 3室2厅 | 113平米 | 南 | 其他 | 有电梯', '中楼层(共20层)1998年建塔楼  -  粤垦', '500万', '单价44248元/平米')
('https://image1.ljcdn.com/440100-inspection/d4d3478f-0ad9-4a5a-a941-e68ce507722c.jpg.296x216.jpg', '华景新城陶然庭苑 精装两房 格局正采光好', '华景新城陶然庭园  | 2室2厅 | 77平米 | 北 | 精装 | 有电梯', '高楼层(共35层)2007年建塔楼  -  华景新城', '400万', '单价51949元/平米')
('https://image1.ljcdn.com/440100-inspection/74376257-7a26-43f7-8cb8-1922b1e47d8f.jpg.296x216.jpg', '五山地铁口  准电梯三房 环境安静', '岳洲路  | 3室2厅 | 83.21平米 | 西南 | 简装', '高楼层(共9层)塔楼  -  五山', '445万', '单价53480元/平米')
('https://image1.ljcdn.com/440100-inspection/85eec1de-d818-45e7-a589-88725b54c950.jpg.296x216.jpg', '天朗明居 温馨舒适 户型方正', '富力天朗明居N区  | 2室1厅 | 71.6平米 | 西 | 其他 | 有电梯', '高楼层(共26层)2002年建塔楼  -  棠下', '330万', '单价46090元/平米')
('https://image1.ljcdn.com/440100-inspection/7bbf7e29-3e8a-4d12-be99-e2b9dc86b295.jpg.296x216.jpg', '太阳城广场 轻奢大三房 东向高层 视野开阔 采光通风好', '珠江太阳城广场裕景  | 3室2厅 | 142.77平米 | 东 | 精装', '高楼层(共30层)2009年建塔楼  -  珠江新城东', '940万', '单价65841元/平米')
('https://image1.ljcdn.com/440100-inspection/a70f0466-d659-4242-91d7-03c12afa7ba8.jpg.296x216.jpg', '东璟花园 两房 望天河公园 采光通透', '东璟花园  | 2室2厅 | 81平米 | 北 | 简装 | 有电梯', '高楼层(共25层)2004年建塔楼  -  员村', '460万', '单价56791元/平米')
('https://image1.ljcdn.com/440100-inspection/f9ce2ca8-2225-4258-a60a-b9667addd8ce.jpg.296x216.jpg', '耀星华庭 三房两卫两阳台 精装修', '耀星华庭  | 3室2厅 | 115.19平米 | 西北 | 简装 | 有电梯', '低楼层(共31层)2003年建塔楼  -  天河北', '860万', '单价74660元/平米')
('https://image1.ljcdn.com/440100-inspection/5f9e1acc-0a28-4bde-847d-ceca24b56ea4.jpg.296x216.jpg', '富力院士庭 正规两房一厅', '富力院士庭  | 2室2厅 | 79.42平米 | 东北 | 简装 | 有电梯', '低楼层(共24层)2008年建塔楼  -  东莞庄', '350万', '单价44070元/平米')
('https://image1.ljcdn.com/440100-inspection/test-0a88a5c4-4dd2-44b3-8ad0-814f375b30db.png.296x216.jpg', '远洋明苑 4室2厅 550万', '远洋明苑  | 4室2厅 | 124.12平米 | 东南 | 简装 | 有电梯', '高楼层(共18层)2004年建塔楼  -  东圃', '550万', '单价44312元/平米')
('https://image1.ljcdn.com/440100-inspection/af9a549a-1a4b-48cf-9f24-95a654651297.jpg.296x216.jpg', '华景新城华门阁 电梯三房 方正实用', '华景新城华门阁  | 3室2厅 | 93.23平米 | 西 西北 北 | 简装 | 无电梯', '中楼层(共9层)1999年建塔楼  -  华景新城', '400万', '单价42905元/平米')
('https://image1.ljcdn.com/440100-inspection/86c4a5b3-1450-479b-bcaf-70be71e3566f.jpg.296x216.jpg', '实用舒适单位 配套完善', '先烈东路  | 2室1厅 | 54.37平米 | 南 | 其他 | 无电梯', '中楼层(共8层)1999年建塔楼  -  沙河', '170万', '单价31268元/平米')
('https://image1.ljcdn.com/440100-inspection/7cd734ea-6860-471a-b9a4-9acd4894ae3f.jpg.296x216.jpg', '金湖雅苑 实用宽敞两房 小区环境好', '金湖雅苑  | 2室2厅 | 95平米 | 南 北 | 其他 | 无电梯', '高楼层(共9层)1999年建塔楼  -  沙太北', '245万', '单价25790元/平米')
('https://image1.ljcdn.com/440100-inspection/3312523f-e4ac-4a10-8a17-c29e4d12223d.jpg.296x216.jpg', '富力天朗明居 南向精装三房 高层采光好', '富力天朗明居N区  | 3室2厅 | 87平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2002年建塔楼  -  棠下', '448万', '单价51495元/平米')
('https://image1.ljcdn.com/440100-inspection/48049c6b-81b6-4528-b306-2e0a66ad3b55.jpg.296x216.jpg', '穗茵园 方正三房 新装修', '穗茵园  | 3室2厅 | 79.42平米 | 北 | 简装 | 无电梯', '低楼层(共9层)1999年建塔楼  -  天河公园', '350万', '单价44070元/平米')
('https://image1.ljcdn.com/440100-inspection/c1364554-d5ff-4a15-b1b8-8bbf3af61f4b.JPG.296x216.jpg', '四航局大院 2室1厅 235万', '四航局大院  | 2室1厅 | 72.37平米 | 南 | 其他 | 无电梯', '低楼层(共9层)塔楼  -  沙河', '235万', '单价32473元/平米')
('https://image1.ljcdn.com/440100-inspection/d462ba99-6630-4e35-aaad-b3fde4fcc05d.jpg.296x216.jpg', '侨林苑 高层南向两房 厅出阳台 采光通透', '侨林苑二期  | 2室2厅 | 77.91平米 | 西南 | 其他 | 有电梯', '高楼层(共22层)2003年建塔楼  -  天河北', '666万', '单价85484元/平米')
('https://image1.ljcdn.com/440100-inspection/33067225-3e16-44c6-9123-ac53ec4d2f00.jpg.296x216.jpg', '易丰大厦 精装单间 住宅性质', '易丰大厦  | 1室0厅 | 35平米 | 北 | 简装 | 有电梯', '中楼层(共18层)2010年建塔楼  -  天河公园', '190万', '单价54286元/平米')
('https://image1.ljcdn.com/440100-inspection/b4d89342-0a7f-4799-b83a-a3a76f9a9a83.jpg.296x216.jpg', '伍仙花园 中层电梯 户型方正实用', '伍仙花园B区  | 2室1厅 | 80.31平米 | 北 | 其他 | 有电梯', '中楼层(共11层)2002年建塔楼  -  沙太南', '310万', '单价38601元/平米')
('https://image1.ljcdn.com/440100-inspection/e6966d07-91fa-4d5c-88e1-2a1c1df763b6.jpg.296x216.jpg', '棠德花园 方正两房 南北对流 通风采光', '棠德花园  | 2室1厅 | 61.79平米 | 南 北 | 其他 | 无电梯', '中楼层(共9层)2000年建塔楼  -  棠下', '245万', '单价39651元/平米')
('https://image1.ljcdn.com/440100-inspection/36804a90-5eb9-4f9a-927d-ba64f780f152.jpg.296x216.jpg', '太阳新天地裕富西塔 高层三房 采光好 舒适居家', '珠江太阳城广场裕富  | 3室2厅 | 112.33平米 | 北 | 精装 | 有电梯', '高楼层(共31层)2009年建塔楼  -  珠江新城东', '850万', '单价75670元/平米')
('https://image1.ljcdn.com/440100-inspection/8a1f5720-6d5b-4e76-b48e-4f3bdb9c2d87.jpg.296x216.jpg', '穗东花园 方正三房 户型实用', '穗东花园  | 3室1厅 | 67.16平米 | 南 | 简装 | 无电梯', '低楼层(共9层)1997年建塔楼  -  天河公园', '360万', '单价53604元/平米')
('https://image1.ljcdn.com/440100-inspection/61e4b837-4965-4307-8a10-30ab9d36cd38.jpg.296x216.jpg', '南粤阁 东南向大三房 格局方正', '南粤阁  | 3室1厅 | 109平米 | 东南 | 其他 | 有电梯', '高楼层(共30层)1998年建塔楼  -  天河北', '550万', '单价50459元/平米')
('https://image1.ljcdn.com/440100-inspection/c6fe0e0c-43e6-48e3-ab9e-68aaaa40b4bb.jpg.296x216.jpg', '阳光假日园 南向大两房', '阳光假日园  | 2室2厅 | 83平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2009年建塔楼  -  棠下', '420万', '单价50603元/平米')
('https://image1.ljcdn.com/440100-inspection/6118c935-4669-4b21-ace3-3624c6e6211e.jpg.296x216.jpg', '隽峰苑 大四房 改善型住宅 南北对流采光充足', '隽峰苑  | 5室2厅 | 191.22平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2008年建塔楼  -  珠江新城中', '1600万', '单价83674元/平米')
('https://image1.ljcdn.com/440100-inspection/2f7699e1-1a69-4b60-9ef8-41c282b7b7f1.jpg.296x216.jpg', '凯旋新世界广粤尊府 3室2厅 2450万', '凯旋新世界广粤尊府  | 3室2厅 | 195.41平米 | 北 | 精装 | 有电梯', '中楼层(共26层)2012年建塔楼  -  珠江新城东', '2450万', '单价125378元/平米')
('https://image1.ljcdn.com/440100-inspection/809c7c1b-248e-4ee1-8bca-965111d69944.jpg.296x216.jpg', '瑜翠园 电梯小3房 装修保养', '瑜翠园  | 3室2厅 | 88.94平米 | 北 | 其他 | 有电梯', '中楼层(共18层)2008年建塔楼  -  龙洞', '295万', '单价33169元/平米')
('https://image1.ljcdn.com/440100-inspection/9ef1342d-40ea-4b93-9330-3d252eaec5c7.jpg.296x216.jpg', '煤气公司宿舍 少有出售两房 安静舒适', '煤气公司宿舍  | 2室1厅 | 69.43平米 | 南 | 简装 | 有电梯', '高楼层(共9层)1995年建塔楼  -  龙口东', '418万', '单价60205元/平米')
('https://image1.ljcdn.com/440100-inspection/aafd7fd5-ae19-47b9-b572-ef81d48706e2.jpg.296x216.jpg', '六运小区，复式三房两厅，小区环境优美', '六运小区  | 3室2厅 | 77.06平米 | 东南 | 简装 | 无电梯', '高楼层(共7层)1990年建塔楼  -  天河南', '455万', '单价59045元/平米')
('https://image1.ljcdn.com/440100-inspection/1a960c1c-379e-4f60-98fe-76054896b450.jpg.296x216.jpg', '隽峰苑，南北对流三房 业主有心卖', '隽峰苑  | 3室2厅 | 137平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)2008年建塔楼  -  珠江新城中', '1250万', '单价91241元/平米')
('https://image1.ljcdn.com/440100-inspection/781151b6-ac34-4be6-8c9d-26bf071d3322.jpg.296x216.jpg', '广厦居 电梯两房 高楼层视野好', '广厦居  | 2室1厅 | 63.74平米 | 南 | 简装 | 有电梯', '高楼层(共19层)2000年建塔楼  -  天河公园', '280万', '单价43929元/平米')
('https://image1.ljcdn.com/440100-inspection/fabc94d6-afc1-46c4-be42-8d856fa80481.jpg.296x216.jpg', '冬暖夏凉 超大客厅 住家装修  诚心出售  看房方便', '嘉怡苑  | 2室2厅 | 80.8平米 | 西 | 精装 | 有电梯', '中楼层(共26层)1998年建塔楼  -  天河北', '530万', '单价65595元/平米')
('https://image1.ljcdn.com/440100-inspection/58ef60a2-8353-467c-9f63-552b19bda536.jpg.296x216.jpg', '华景六期 实用三房 温馨舒适', '华景新城逸宁居  | 3室1厅 | 78.32平米 | 东北 | 简装 | 有电梯', '高楼层(共31层)2000年建塔楼  -  华景新城', '375万', '单价47881元/平米')
('https://image1.ljcdn.com/440100-inspection/68731c6a-16dc-47b3-bb86-3ce89a544f6a.jpg.296x216.jpg', '金碧翡翠 精装两房 舒适温馨', '金碧翡翠华庭  | 2室2厅 | 70平米 | 南 北 | 简装 | 有电梯', '高楼层(共31层)2007年建塔楼  -  天润路', '470万', '单价67143元/平米')
('https://image1.ljcdn.com/440100-inspection/53978231-b052-4330-83c1-6bdc764b6a43.jpg.296x216.jpg', '天一新村 两房厅出阳台 望小区安静', '天一新村  | 2室1厅 | 53.72平米 | 西 | 其他 | 无电梯', '中楼层(共6层)2008年建塔楼  -  东莞庄', '260万', '单价48400元/平米')
('https://image1.ljcdn.com/440100-inspection/19c83d58-f7df-45e1-853c-8d1d111cfa67.jpg.296x216.jpg', '暨南花园 5室2厅 760万', '暨南花园  | 5室2厅 | 142.43平米 | 东 南 北 | 简装 | 无电梯', '中楼层(共10层)1997年建塔楼  -  石牌', '760万', '单价53360元/平米')
('https://image1.ljcdn.com/440100-inspection/69dadd53-a505-443f-bc41-2d4d798cbac0.jpg.296x216.jpg', '侨林苑温馨两房 安静小区 诚意卖', '侨林苑一期  | 2室2厅 | 74.33平米 | 东 | 简装 | 有电梯', '低楼层(共20层)1998年建塔楼  -  天河北', '600万', '单价80722元/平米')
('https://image1.ljcdn.com/440100-inspection/82c40b3b-b823-495e-b0fd-4a9dbb073476.jpg.296x216.jpg', '星河苑 2房1厅  67方 送同面积屋顶', '星河苑  | 2室1厅 | 59.94平米 | 南 | 精装', '高楼层(共9层)1993年建塔楼  -  沙河', '185万', '单价30865元/平米')
('https://image1.ljcdn.com/440100-inspection/00ea924a-ab5d-438d-816a-6758138bed6c.jpg.296x216.jpg', '正规二房 安静舒适 明厨明卫  交通方便', '天力居  | 2室2厅 | 73平米 | 西 | 精装 | 有电梯', '中楼层(共16层)1998年建塔楼  -  东圃', '265万', '单价36302元/平米')
('https://image1.ljcdn.com/440100-inspection/2d07094c-5a18-49f2-9bf0-ef6c2f58665f.jpg.296x216.jpg', '聚侨苑 2室1厅 355万', '聚侨苑  | 2室1厅 | 78.91平米 | 南 | 精装 | 有电梯', '中楼层(共9层)1999年建塔楼  -  天河南', '355万', '单价44988元/平米')
('https://image1.ljcdn.com/440100-inspection/5cbe68c9-9c40-48cb-bd3a-9eda4e6a76d5.JPG.296x216.jpg', '铂林国际公寓 高层采光好 看房方便 业主诚心出售', '铂林国际公寓  | 2室2厅 | 60.97平米 | 北 | 精装 | 有电梯', '高楼层(共22层)2005年建塔楼  -  珠江新城西', '460万', '单价75447元/平米')
('https://image1.ljcdn.com/440100-inspection/a4948886-77c1-4ed8-9cf2-85d15372e8f6.jpg.296x216.jpg', '省农机所 安静生活小区 电梯两房', '省农机所  | 2室2厅 | 60.8平米 | 南 | 其他 | 无电梯', '低楼层(共9层)1996年建塔楼  -  天润路', '365万', '单价60033元/平米')
('https://image1.ljcdn.com/440100-inspection/95908c60-3602-4665-8ae0-10ce368ad4ba.jpg.296x216.jpg', '燕塘广场 绿景阁 实用2房 精装修', '燕塘广场  | 2室2厅 | 67.75平米 | 东北 | 其他 | 无电梯', '高楼层(共9层)1995年建塔楼  -  粤垦', '270万', '单价39853元/平米')
('https://image1.ljcdn.com/440100-inspection/83542eae-944c-4a2d-9cb9-a71e13c95623.jpg.296x216.jpg', '瑞心苑 电梯三房户型方正 高层视野好', '瑞心苑  | 3室2厅 | 77平米 | 东南 | 简装 | 有电梯', '高楼层(共11层)2000年建塔楼  -  粤垦', '395万', '单价51299元/平米')
