('https://image1.ljcdn.com/370600-inspection/2f532b1b-af10-4593-a021-40fbe526a498.jpg.296x216.jpg', '天房檀珑湾南北通透四居室楼层合适能看海', '天房檀珑湾  | 4室2厅 | 177.81平米 | 南 北 | 毛坯', '低楼层(共34层)2014年建板楼  -  牟平', '142万', '单价7987元/平米')
('https://image1.ljcdn.com/370600-inspection/5918d3b9-6890-48e8-8c12-cb9f145e590e.jpg.296x216.jpg', '天房檀珑湾，楼层好，环境好，精装修。', '天房檀珑湾  | 3室2厅 | 138平米 | 南 | 其他', '中楼层(共33层)2013年建板楼  -  牟平', '115万', '单价8334元/平米')
('https://image1.ljcdn.com/370600-inspection/3706d95a-44be-467f-baa9-b728b63da6e4.jpg.296x216.jpg', '东华苑毛坯房，南北通透，西打头，带小棚', '东华苑  | 3室2厅 | 105平米 | 南 北 | 其他', '中楼层(共8层)暂无数据  -  牟平', '70万', '单价6667元/平米')
('https://image1.ljcdn.com/370600-inspection/396e0e1a-2df7-47da-a070-eb39b7b15821.jpg.296x216.jpg', '新潮尚书台 南北通透三居室 可观海 视野好', '新潮尚书台  | 3室2厅 | 94.52平米 | 南 北 | 其他', '高楼层(共19层)2016年建板楼  -  牟平', '77万', '单价8147元/平米')
('', '新华住宅小区 南北通透 三居室 精装修', '新华住宅小区  | 3室1厅 | 95平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  牟平', '59.5万', '单价6264元/平米')
('https://image1.ljcdn.com/370600-inspection/20e9d239-95e8-4ee1-aadd-9f602c1acea7.jpg.296x216.jpg', '龙湖听蓝湾中叠+精装南北通透+靠近门岗出行方便', '龙湖葡醍海湾  | 2室3厅 | 94平米 | 南 北 | 其他', '低楼层(共3层)暂无数据  -  牟平', '136万', '单价14469元/平米')
('https://image1.ljcdn.com/370600-inspection/873ab937-66da-484d-9db6-290c66aa1997.jpg.296x216.jpg', '海屿公元南北通透毛坯现房中楼层采光好税费各付', '海屿公元  | 2室1厅 | 79.18平米 | 南 北 | 其他', '中楼层(共25层)2014年建塔楼  -  牟平', '59万', '单价7452元/平米')
('https://image1.ljcdn.com/370600-inspection/ccc1c348-bc83-4784-9ad6-db19583ffce6.jpg.296x216.jpg', '紫金花园+85万毛坯现房+3室+小高层+户型方正+生活方便', '紫金花园  | 3室2厅 | 134.39平米 | 南 北 | 毛坯', '低楼层(共12层)暂无数据  -  牟平', '85万', '单价6325元/平米')
('https://image1.ljcdn.com/370600-inspection/71e21be6-1634-4a00-8bcc-2e79f79d713c.jpg.296x216.jpg', '龙湖电梯洋房，采光好，南北通透，赠露台带车位', '龙湖葡醍海湾  | 3室2厅 | 150.98平米 | 南 北 | 其他', '低楼层(共7层)2011年建板楼  -  牟平', '160万', '单价10598元/平米')
('', '金泰花園 3室3厅 82万', '金泰花園  | 3室3厅 | 150平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '82万', '单价5467元/平米')
('https://image1.ljcdn.com/370600-inspection/6827a040-ef7c-4536-a8fe-481d3490af3b.jpg.296x216.jpg', '龙湖葡醍海湾   独门小院  别致生活', '龙湖葡醍海湾  | 1室1厅 | 42.8平米 | 北 | 其他', '低楼层(共1层)暂无数据  -  牟平', '65万', '单价15187元/平米')
('https://image1.ljcdn.com/370600-inspection/b62200bf-e8ea-4f51-8605-471b330eb523.jpg.296x216.jpg', '天房檀珑湾，南北通透，视野开阔，毛坯房，', '天房檀珑湾  | 3室2厅 | 137.55平米 | 南 北 | 其他', '高楼层(共34层)2013年建板楼  -  牟平', '109万', '单价7925元/平米')
('https://image1.ljcdn.com/370600-inspection/5375353e-5c41-4892-84ee-2fe92b50f86d.jpg.296x216.jpg', '采光充足，南北通透，户型方正。', '天房檀珑湾  | 3室2厅 | 143平米 | 南 北 | 其他', '中楼层(共34层)2013年建板楼  -  牟平', '115万', '单价8042元/平米')
('https://image1.ljcdn.com/370600-inspection/8369c706-9bb3-4036-88c0-571e0bbcfb4c.jpg.296x216.jpg', '天房檀珑湾经典两居室+户型方正+楼层高+视野好', '天房檀珑湾  | 2室2厅 | 86.02平米 | 东南 南 | 其他', '高楼层(共34层)2013年建板楼  -  牟平', '66万', '单价7673元/平米')
('', '慢城宁海 1室1厅 23万', '慢城宁海  | 1室1厅 | 51平米 | 北 | 其他', '低楼层(共32层)2013年建板楼  -  牟平', '23万', '单价4510元/平米')
('https://image1.ljcdn.com/370600-inspection/rsp_pic_uploadea2f64ea-ded1-4854-8685-a3dfd9bc9a6b.jpg.296x216.jpg', '牟平慢城宁海+25万+封闭小区+环境好+毛坯房+电梯房', '慢城宁海  | 1室1厅 | 51平米 | 南 | 毛坯', '高楼层(共32层)2013年建板楼  -  牟平', '25万', '单价4902元/平米')
('https://image1.ljcdn.com/370600-inspection/230a3327-fe28-4ae6-b4f3-cf101f4810fa.jpg.296x216.jpg', '三居室，南北通透，适合居家度假', '安德利迎海花园  | 3室2厅 | 130.51平米 | 南 北 | 其他', '高楼层(共30层)2013年建塔楼  -  牟平', '130万', '单价9961元/平米')
('https://image1.ljcdn.com/370600-inspection/c0c8fe77-9702-4242-80ba-38e8ff22c73f.jpg.296x216.jpg', '龙湖独栋 、带100平院子，环境优美', '龙湖葡醍海湾  | 3室2厅 | 174平米 | 南 北 | 其他', '低楼层(共2层)暂无数据  -  牟平', '266万', '单价15288元/平米')
('https://image1.ljcdn.com/370600-inspection/c0fc3609-9f41-4fa9-bc3e-32d62a9cc284.jpg.296x216.jpg', '天房檀珑湾 一楼加半地上复式 带两车位 二梯三', '天房檀珑湾  | 3室2厅 | 136.68平米 | 南 北 | 其他', '低楼层(共34层)2014年建板楼  -  牟平', '121万', '单价8853元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/fef2df0b-9aec-48b2-a3ab-e84077c3fa5b.png.280x210.jpg', '紫金山庄毛坯一室，南向，带车位，带小棚', '紫金山庄  | 1室1厅 | 71平米 | 南 | 其他', '中楼层(共9层)暂无数据  -  牟平', '67万', '单价9437元/平米')
('https://image1.ljcdn.com/370600-inspection/6cd29ebc-6d9d-4add-9ef1-5904bd436e15.jpg.296x216.jpg', '龙湖葡醍海湾下叠，精装修，南北通透，带车位', '龙湖葡醍海湾  | 3室2厅 | 90平米 | 南 北 | 其他', '低楼层(共3层)暂无数据  -  牟平', '165万', '单价18334元/平米')
('https://image1.ljcdn.com/370600-inspection/1d018ebc-006a-4e07-9a01-3f73acea4cd3.jpg.296x216.jpg', '南北通透，毛坯任意装修，采光充足，小区环境优雅', '海屿公元  | 3室2厅 | 94平米 | 南 北 | 其他', '低楼层(共18层)2015年建板楼  -  牟平', '65.8万', '单价7000元/平米')
('https://image1.ljcdn.com/370600-inspection/282c3c3c-aa34-4ae8-914f-431a2000494d.jpg.296x216.jpg', '南北通透四居室 最北排 视野好采光好 毛坯可自由装修', '天房檀珑湾  | 4室2厅 | 176.62平米 | 南 北 | 其他', '低楼层(共34层)2014年建板楼  -  牟平', '145万', '单价8210元/平米')
('https://image1.ljcdn.com/370600-inspection/df8ea4a0-7e8f-47c0-9c3f-e1b490595da3.jpg.296x216.jpg', '龙湖多层电梯洋房，一楼带小院，南北通透，下层赠送', '龙湖葡醍海湾  | 3室2厅 | 168.65平米 | 南 北 | 其他', '低楼层(共8层)2011年建板楼  -  牟平', '246万', '单价14587元/平米')
('https://image1.ljcdn.com/370600-inspection/fa26823d-0cf4-4712-9843-7de3a31dce35.jpg.296x216.jpg', '融创迩海 2室1厅 68万', '融创迩海  | 2室1厅 | 85平米 | 南 | 其他', '高楼层(共24层)2014年建板楼  -  牟平', '68万', '单价8000元/平米')
('https://image1.ljcdn.com/370600-inspection/8754e9c0-344f-4ec2-9b9a-99dd3bb0b4d1.jpg.296x216.jpg', '天房檀珑湾三居室 楼层合适采光好 户型方正', '天房檀珑湾  | 3室2厅 | 138.45平米 | 南 北 | 毛坯', '高楼层(共33层)2013年建板楼  -  牟平', '120万', '单价8668元/平米')
('https://image1.ljcdn.com/370600-inspection/7c49e315-0967-4c7e-a0cd-39d7a5628c6a.jpg.296x216.jpg', '天房檀珑湾+三南卧+优质户型+户型方正', '天房檀珑湾  | 3室1厅 | 119.4平米 | 南 | 毛坯', '中楼层(共34层)2013年建板楼  -  牟平', '93.5万', '单价7831元/平米')
('https://image1.ljcdn.com/370600-inspection/10705ed7-7ab8-4761-94ce-99196b853d59.jpg.296x216.jpg', '大平方+南北通透+采光充足+南北通透+带27平小棚', '嘉日华庭  | 4室2厅 | 140.43平米 | 南 北 | 其他', '高楼层(共7层)暂无数据  -  牟平', '56万', '单价3988元/平米')
('https://image1.ljcdn.com/370600-inspection/a06ec46c-8be4-4a76-bc58-790135704856.jpg.296x216.jpg', '闹市中的一方净土，南北通透，采光好', '中央公园  | 3室2厅 | 159.33平米 | 南 北 | 精装', '中楼层(共19层)暂无数据  -  牟平', '160万', '单价10043元/平米')
('', '精装婚房两居，明堂通风，居家精选！', '中央公园  | 2室2厅 | 90平米 | 东北 | 其他', '低楼层(共19层)暂无数据  -  牟平', '65万', '单价7223元/平米')
('https://image1.ljcdn.com/370600-inspection/a7430ea7-c8fc-422f-817d-b7106222a925.jpg.296x216.jpg', '牟平东油小区 中等装修 准现房 拎包入住', '东油南区  | 2室2厅 | 70平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  牟平', '38万', '单价5429元/平米')
('https://image1.ljcdn.com/370600-inspection/452b6325-63e9-4a1c-8862-169612e3fa68.JPG.296x216.jpg', '东油南区+南北通透+低楼层+拎包即可入住', '东油南区  | 4室1厅 | 120平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  牟平', '70万', '单价5834元/平米')
('https://image1.ljcdn.com/370600-inspection/632459c2-1af7-4fdb-8e9c-d59b541589eb.jpg.296x216.jpg', '采光好 精装修 厨房宽敞有小储物', '富海新城  | 4室2厅 | 145.04平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '120万', '单价8274元/平米')
('https://image1.ljcdn.com/370600-inspection/3bb73c18-954c-438a-b7e0-c16e9ea879f6.jpg.296x216.jpg', '紫金山庄多层电梯洋房， 户型方正，采光好', '紫金山庄  | 1室1厅 | 63.42平米 | 南 | 其他', '高楼层(共9层)暂无数据  -  牟平', '61万', '单价9619元/平米')
('', '雪玉凯瑞苑 2室2厅 135万', '雪玉凯瑞苑  | 2室2厅 | 235.78平米 | 南 | 其他', '高楼层(共26层)2018年建板楼  -  牟平', '135万', '单价5726元/平米')
('https://image1.ljcdn.com/370600-inspection/60210d1d-8f0d-483c-8b4f-726f456f232f.jpg.296x216.jpg', '龙湖上叠 精装修 大院子 带车位 前后视野好', '龙湖葡醍海湾  | 2室2厅 | 112.04平米 | 南 北 | 其他', '低楼层(共3层)暂无数据  -  牟平', '145万', '单价12942元/平米')
('https://image1.ljcdn.com/370600-inspection/d891504e-9f53-45b9-be71-143087ca6787.jpg.296x216.jpg', '安德利迎海花园 3室2厅 110万', '安德利迎海花园  | 3室2厅 | 130平米 | 南 北 | 其他', '低楼层(共30层)2013年建塔楼  -  牟平', '110万', '单价8462元/平米')
('https://image1.ljcdn.com/370600-inspection/c88fb170-1126-4120-b416-99a22246501b.jpg.296x216.jpg', '牟平龙湖平层 毛坯准现房 南北通透', '龙湖唐宁ONE  | 4室2厅 | 276.89平米 | 南 北 | 其他', '中楼层(共20层)板楼  -  牟平', '276.8万', '单价9997元/平米')
('https://image1.ljcdn.com/370600-inspection/43c874fd-eb7a-47ae-8ee2-6a28f88e13f3.jpg.296x216.jpg', '富海新城，交通便利，生活方便！', '富海新城  | 3室2厅 | 153.62平米 | 南 北 | 其他', '高楼层(共5层)暂无数据  -  牟平', '105万', '单价6836元/平米')
('', '中冶沁海云墅 4室2厅 210万', '中冶沁海云墅   | 叠拼别墅 | 4室2厅 | 148平米 | 南 北 | 其他', '下叠(共4层)2017年建暂无数据  -  牟平', '210万', '单价14190元/平米')
('https://image1.ljcdn.com/370600-inspection/adf13462-3378-4083-afd7-e5f165389e48.jpg.296x216.jpg', '牟平云海香都+3室2厅带装修+证满5年可贷款+通透可看海', '云海香都  | 3室2厅 | 101平米 | 南 北 | 其他', '中楼层(共25层)暂无数据  -  牟平', '69万', '单价6832元/平米')
('https://image1.ljcdn.com/370600-inspection/a2c88e3b-a7bc-48e6-992f-6ed805026c2f.jpg.296x216.jpg', '天房檀珑湾+南向三室全明户型+南边无遮挡采光很好', '天房檀珑湾  | 3室2厅 | 115平米 | 南 | 其他', '低楼层(共33层)2013年建板楼  -  牟平', '94万', '单价8174元/平米')
('https://image1.ljcdn.com/370600-inspection/test-db456b78-2e5e-42a2-a4c7-021fa0dac2ec.png.296x216.jpg', '百合馨苑小区，多层楼房，一梯两户', '百合馨苑  | 2室1厅 | 80.42平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  牟平', '60万', '单价7461元/平米')
('https://image1.ljcdn.com/370600-inspection/45cfffbc-40e1-4065-b590-cfefcf63cc32.jpg.296x216.jpg', '牟平慢城宁海+73平2室格局+40万+13年框架房+封闭小区', '慢城宁海  | 2室2厅 | 73平米 | 东南 | 其他', '高楼层(共32层)2013年建板楼  -  牟平', '40万', '单价5480元/平米')
('', '富海新城 3室1厅 93万', '富海新城  | 3室1厅 | 131平米 | 北 | 其他', '低楼层(共6层)暂无数据  -  牟平', '93万', '单价7100元/平米')
('https://image1.ljcdn.com/370600-inspection/ef53fe4f-537b-404b-bff5-b78a7d45f001.jpg.296x216.jpg', '曙光小区 南北通透 一梯两户多层带装修', '曙光小区  | 2室2厅 | 66平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '30万', '单价4546元/平米')
('https://image1.ljcdn.com/370600-inspection/d6249313-16db-493b-976b-8f8a3d7c9838.jpg.296x216.jpg', '此房带装修，三居室，采光好，视野宽阔，南北通透', '云海香都  | 3室2厅 | 100平米 | 南 北 | 其他', '高楼层(共25层)暂无数据  -  牟平', '70万', '单价7000元/平米')
('https://image1.ljcdn.com/370600-inspection/36b43417-c00a-444b-ad72-ac1a64456392.jpg.296x216.jpg', '融创迩海   精装两室  南北通透  采光非常好拎包入住', '融创迩海  | 2室2厅 | 99.55平米 | 南 北 | 其他', '中楼层(共34层)2014年建板楼  -  牟平', '83万', '单价8338元/平米')
('https://image1.ljcdn.com/370600-inspection/6292ae25-c8a1-47ba-9d88-76ec96b1c149.jpg.296x216.jpg', '南北通透三居室 采光好 视野好', '天房檀珑湾  | 3室1厅 | 143.73平米 | 南 北 | 其他', '高楼层(共34层)2013年建板楼  -  牟平', '115万', '单价8002元/平米')
('', '星泰花园 2室1厅 28万', '星泰花园  | 2室1厅 | 51.41平米 | 南 | 简装', '高楼层(共5层)暂无数据  -  牟平', '28万', '单价5447元/平米')
('https://image1.ljcdn.com/370600-inspection/f2c28189-f19d-4361-9c5f-3a70e8a8cb1c.jpg.296x216.jpg', '龙湖葡醍海湾下叠边户，南北通透，精装修，带南向小院', '龙湖葡醍海湾   | 独栋别墅 | 4室1厅 | 92平米 | 南 北 | 其他', '28层2011年建板楼  -  牟平', '175万', '单价19022元/平米')
('https://image1.ljcdn.com/370600-inspection/baf30ea3-5796-401d-8c16-ea55eb017585.jpg.296x216.jpg', '龙湖葡醍海湾，上叠精装修，赠送大露台', '龙湖葡醍海湾  | 3室2厅 | 112.08平米 | 南 北 | 其他', '中楼层(共4层)暂无数据  -  牟平', '146万', '单价13027元/平米')
('https://image1.ljcdn.com/370600-inspection/d04f908e-6f65-4129-ae28-da2604053e6e.jpg.296x216.jpg', '龙湖葡醍海湾500平叠拼别墅，*装修拎包入住。', '龙湖葡醍海湾   | 联排别墅 | 6室3厅 | 174.49平米 | 南 | 精装', '2层2013年建板楼  -  牟平', '500万', '单价28655元/平米')
('https://image1.ljcdn.com/370600-inspection/0f5b7418-9071-42df-8201-ac53a340d61d.jpg.296x216.jpg', '海屿公元 2室2厅 65万', '海屿公元  | 2室2厅 | 89平米 | 南 北 | 其他', '低楼层(共25层)2014年建塔楼  -  牟平', '65万', '单价7304元/平米')
('', '大户型的四居室，精装宜居，位置俱佳', '中央公园  | 4室2厅 | 168.11平米 | 南 北 | 其他', '高楼层(共12层)暂无数据  -  牟平', '140万', '单价8328元/平米')
('https://image1.ljcdn.com/370600-inspection/c480d6df-5933-4970-96b8-e0e4e18e7f98.jpg.296x216.jpg', '慢城宁海 3室2厅 75.8万', '慢城宁海  | 3室2厅 | 105平米 | 南 北 | 其他', '中楼层(共18层)2014年建板楼  -  牟平', '75.8万', '单价7220元/平米')
('https://image1.ljcdn.com/370600-inspection/2814c7db-f17e-44cb-a2a7-822ec150577f.jpg.296x216.jpg', '龙湖葡醍海湾 3室2厅 187万', '龙湖葡醍海湾  | 3室2厅 | 155.2平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  牟平', '187万', '单价12049元/平米')
('https://image1.ljcdn.com/370600-inspection/1225aaea-f41c-46c2-934f-38515a750fb4.jpg.296x216.jpg', '东华丽景花园 2室2厅 59万', '东华丽景花园  | 2室2厅 | 79.18平米 | 南 北 | 简装', '低楼层(共16层)2012年建板楼  -  牟平', '59万', '单价7452元/平米')
('https://image1.ljcdn.com/370600-inspection/4082019f-a4b8-4f37-8d3f-a7c47f70f0ce.jpg.296x216.jpg', '东华城市花园+毛坯现房+中间楼层9楼+35万+南向', '东华城市花园  | 2室1厅 | 64.24平米 | 南 | 其他', '低楼层(共28层)2012年建塔楼  -  牟平', '32万', '单价4982元/平米')
('https://image1.ljcdn.com/370600-inspection/0fcba442-65de-473a-87f4-afe31da9b4e4.jpg.296x216.jpg', '牟平东油小区中等装修，拎包入住，交通便利，配套齐全', '东油小区北区  | 3室2厅 | 126.96平米 | 南 北 | 精装', '中楼层(共6层)暂无数据  -  牟平', '63万', '单价4963元/平米')
('', '牟平云海香都+装修3室有小棚+南北通透+可贷款+满5年', '云海香都  | 3室2厅 | 96.17平米 | 南 北 | 其他', '低楼层(共25层)暂无数据  -  牟平', '68万', '单价7071元/平米')
('https://image1.ljcdn.com/370600-inspection/dd6da5ca-9c13-4f51-9e71-3bb4589f0989.jpg.296x216.jpg', '天房檀珑湾一楼复试    毛坯  带小院 南北通透', '天房檀珑湾  | 6室2厅 | 258平米 | 南 北 | 其他', '低楼层(共34层)2013年建板楼  -  牟平', '185万', '单价7171元/平米')
('https://image1.ljcdn.com/370600-inspection/d8b84756-2ca7-4163-b656-f1d9cbe9adcb.jpg.296x216.jpg', '山海龙城一期二居室精装修，很适合居家户型', '山海龙城一期  | 2室2厅 | 96.6平米 | 南 | 其他', '高楼层(共15层)暂无数据  -  牟平', '95万', '单价9835元/平米')
('https://image1.ljcdn.com/370600-inspection/e34c6c6c-5e73-414a-87f5-dcadbae3793d.jpg.296x216.jpg', '云海香都 小户型  南向 刚需刚需', '云海香都  | 2室1厅 | 65.96平米 | 南 | 其他', '低楼层(共25层)暂无数据  -  牟平', '48万', '单价7278元/平米')
('https://image1.ljcdn.com/370600-inspection/01a91701-ed26-4332-9fb7-c2109810b74f.jpg.296x216.jpg', '龙湖上叠 赠送露台 现房现证 赠送车位', '龙湖葡醍海湾  | 2室2厅 | 113.62平米 | 南 北 | 其他', '低楼层(共3层)板楼  -  牟平', '139万', '单价12234元/平米')
('https://image1.ljcdn.com/370600-inspection/e9919169-4bcf-4f74-93be-93fd19fe5487.jpg.296x216.jpg', '牟平富海新城，精装修，送20平大车库，南北通透。', '富海新城  | 3室2厅 | 120平米 | 东 南 北 | 其他', '低楼层(共6层)暂无数据  -  牟平', '98万', '单价8167元/平米')
('', '小区氛围好，高层，南北通透，满五，拎包入住', '曙光小区  | 3室1厅 | 88平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '38万', '单价4319元/平米')
('https://image1.ljcdn.com/370600-inspection/3a2b4fa2-9d5f-405b-8b99-3c8441bd9aa0.jpg.296x216.jpg', '龙湖葡醍海湾，北临大海，带南向院子，带车位', '龙湖葡醍海湾   | 独栋别墅 | 4室3厅 | 176平米 | 西南 | 其他', '2层2013年建暂无数据  -  牟平', '330万', '单价18750元/平米')
('https://image1.ljcdn.com/370600-inspection/383c6e54-e557-466b-8167-c3181f35368d.jpg.296x216.jpg', '东华城市花园+精装修+拎包入住+楼层好+视野宽阔', '东华城市花园  | 2室1厅 | 76.58平米 | 东南 | 其他', '中楼层(共22层)2011年建板塔结合  -  牟平', '50万', '单价6530元/平米')
('https://image1.ljcdn.com/370600-inspection/607c504b-f26a-4943-b233-e964da777fbb.jpg.296x216.jpg', '云海香都  温馨小户型  南向低楼层', '云海香都  | 2室2厅 | 72.79平米 | 南 | 其他', '低楼层(共25层)暂无数据  -  牟平', '52.8万', '单价7254元/平米')
('https://image1.ljcdn.com/370600-inspection/32f73eaa-4a48-4b59-83a6-9a439a762b64.jpg.296x216.jpg', '龙湖葡醍海湾，北临大海，与风景区隔海相望观海效果好', '龙湖葡醍海湾  | 5室2厅 | 174.27平米 | 西北 | 毛坯', '低楼层(共2层)暂无数据  -  牟平', '300万', '单价17215元/平米')
('https://image1.ljcdn.com/370600-inspection/477a540a-6acd-469f-aa99-2ec1eefac8a3.jpg.296x216.jpg', '东油北区+满五唯一+装修好的+拎包入住+南北通透', '东油小区北区  | 3室2厅 | 84.85平米 | 南 北 | 其他', '低楼层(共7层)暂无数据  -  牟平', '49万', '单价5775元/平米')
('', '配套很齐全的房子，很适合居家度假', '嘉日华庭  | 3室2厅 | 120平米 | 南 北 | 其他', '中楼层(共25层)暂无数据  -  牟平', '85万', '单价7084元/平米')
('https://image1.ljcdn.com/370600-inspection/254cccff-9315-48b3-bba4-1bf230cb3019.jpg.296x216.jpg', '天房檀珑湾+复式+毛坯+赠送负一层', '天房檀珑湾  | 8室1厅 | 257.37平米 | 南 北 | 其他', '低楼层(共34层)2013年建板楼  -  牟平', '196万', '单价7616元/平米')
('https://image1.ljcdn.com/370600-inspection/9377f2f6-de91-4aba-a294-84113795316e.jpg.296x216.jpg', '楼层好，采光充足，精装现房，中间楼层，', '云海香都  | 2室2厅 | 72.79平米 | 东南 | 精装', '高楼层(共25层)暂无数据  -  牟平', '54万', '单价7419元/平米')
('https://image1.ljcdn.com/370600-inspection/85adfbf0-1ab2-42a6-b1cc-599f5c57ae2f.jpg.296x216.jpg', '一梯两户，西打头毛坯房，采光好', '云海香都  | 3室1厅 | 100.01平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '65万', '单价6500元/平米')
('https://image1.ljcdn.com/370600-inspection/b2b7d2f9-58bf-4c42-ac9b-1b1f1809e3a4.jpg.296x216.jpg', '阳光名居 多层楼房  精装修 采光好 满五年', '阳光名居  | 2室1厅 | 90平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '65万', '单价7223元/平米')
('https://image1.ljcdn.com/370600-inspection/rsp_pic_uploada96454ec-e812-4e97-b254-84f8925d3ce8.jpg.296x216.jpg', '龙湖花园洋房，南北通透，好楼层，带车位', '龙湖葡醍海湾  | 3室2厅 | 151.8平米 | 南 北 | 毛坯', '中楼层(共8层)2011年建板楼  -  牟平', '150万', '单价9882元/平米')
('', '牟平紫金花园 中等装修 现房 拎包入住', '紫金花园  | 3室2厅 | 134平米 | 南 北 | 其他', '低楼层(共12层)暂无数据  -  牟平', '85万', '单价6344元/平米')
('https://image1.ljcdn.com/370600-inspection/b39a7a72-4050-41cc-a1bc-5ffd307de5b0.jpg.296x216.jpg', '融创中国开发高品质小区，低楼层毛坯房随意装修!', '融创迩海  | 3室2厅 | 109.99平米 | 南 北 | 毛坯', '低楼层(共6层)2014年建板楼  -  牟平', '99万', '单价9001元/平米')
('https://image1.ljcdn.com/370600-inspection/c3f20b38-0ff3-42cc-b896-856aa7e8347d.jpg.296x216.jpg', '一梯两户 南北通透 带地下车位 顶加阁', '弘盛华庭  | 3室2厅 | 111.08平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '98万', '单价8823元/平米')
('https://image1.ljcdn.com/370600-inspection/db1b7aee-8a23-4ac1-9d7a-d2da47266f5a.jpg.296x216.jpg', '居住精选，南北双景，全明户型打头房，有车库！！！', '天房檀珑湾  | 3室2厅 | 142.87平米 | 东南 北 | 毛坯', '低楼层(共34层)2013年建板楼  -  牟平', '116万', '单价8120元/平米')
('https://image1.ljcdn.com/370600-inspection/87db5baf-4ee3-49f7-95d2-c41e8afb6493.jpg.296x216.jpg', '龙湖经典独院，有大院子的临水系', '龙湖葡醍海湾  | 3室2厅 | 174.49平米 | 东 南 西 北 | 其他', '低楼层(共2层)暂无数据  -  牟平', '688万', '单价39430元/平米')
('https://image1.ljcdn.com/370600-inspection/c6733738-d16c-4818-aa62-38384c44dd48.jpg.296x216.jpg', '龙湖听蓝湾上叠 南北通透 两居室 三个阳台', '龙湖葡醍海湾  | 2室2厅 | 101.01平米 | 南 北 | 精装', '中楼层(共4层)暂无数据  -  牟平', '155万', '单价15346元/平米')
('', '带装修+小高层+南北通透+低楼层+户型方正+采光充足', '云海香都  | 3室2厅 | 130平米 | 南 北 | 其他', '低楼层(共16层)暂无数据  -  牟平', '86万', '单价6616元/平米')
('https://image1.ljcdn.com/370600-inspection/8eb38767-b456-45ce-a9ee-91c77f70a975.jpg.296x216.jpg', '天房檀珑湾毛坯两居室   高楼层 采光好', '天房檀珑湾  | 2室1厅 | 98.44平米 | 南 | 其他', '高楼层(共34层)2013年建板楼  -  牟平', '80万', '单价8127元/平米')
('https://image1.ljcdn.com/370600-inspection/adfe254e-53d3-4571-b38c-a1e111a75905.jpg.296x216.jpg', '云海香都，小区安静，户型方正，', '云海香都  | 2室2厅 | 63.66平米 | 东南 | 其他', '高楼层(共11层)暂无数据  -  牟平', '52万', '单价8169元/平米')
('https://image1.ljcdn.com/370600-inspection/c582aaa5-45e8-4d6c-b6be-1a9933b1c36c.jpg.296x216.jpg', '龙湖听蓝湾下叠，精装三室，南北通透，带大院', '龙湖葡醍海湾  | 3室2厅 | 87.69平米 | 南 北 | 其他', '低楼层(共3层)暂无数据  -  牟平', '165万', '单价18817元/平米')
('https://image1.ljcdn.com/370600-inspection/cd871b10-879d-4b71-8152-38671593e11b.jpg.296x216.jpg', '龙湖独院，带有大院子，临水系。', '龙湖葡醍海湾  | 3室2厅 | 173.12平米 | 东 南 西 北 | 其他', '低楼层(共2层)暂无数据  -  牟平', '550万', '单价31770元/平米')
('https://image1.ljcdn.com/370600-inspection/test-b4e3b7e0-2ddb-48c5-942d-dd1bd9f420cc.png.296x216.jpg', '慢城宁海 带装修 28万 楼层好 电梯房', '慢城宁海  | 1室1厅 | 50.3平米 | 北 | 其他', '低楼层(共32层)2013年建板楼  -  牟平', '28万', '单价5567元/平米')
('https://image1.ljcdn.com/370600-inspection/5abe76d2-efec-453f-aa5a-b635a458435c.jpg.296x216.jpg', '天成花苑新小区，户型方正，采光很好', '天成花苑  | 2室2厅 | 88平米 | 南 北 | 其他', '中楼层(共11层)板楼  -  牟平', '75万', '单价8523元/平米')
('https://image1.ljcdn.com/370600-inspection/test-1df598fc-8fa7-4832-af89-437746ef4c02.png.296x216.jpg', '山海龙城 精装现房 拎包入住 赠送全部家具家电', '山海龙城一期  | 1室1厅 | 66.73平米 | 南 北 | 其他', '中楼层(共18层)暂无数据  -  牟平', '58万', '单价8692元/平米')
('https://image1.ljcdn.com/370600-inspection/9e966e82-eb9b-4cb0-bb4b-e0b01619f573.jpg.296x216.jpg', '牟平海景下叠别墅，紧靠沁水河入海口，下叠赠送小院', '中冶沁海云墅   | 叠拼别墅 | 4室2厅 | 142.16平米 | 南 北 | 其他', '下叠(共4层)2017年建暂无数据  -  牟平', '215万', '单价15124元/平米')
