('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload3829cd1c-7c89-4ed3-943d-f1dec5407c3e.jpg.296x216.jpg', '此房税满 装修好 后期维护到位 婚房 拎包入住', '托斯卡纳  ', '中楼层(共20层)板塔结合  -  五龙口', '75万', '单价19826元/平米')
('https://image1.ljcdn.com/410100-inspection/d555638c-439d-4da2-be47-03c0e698ebaa.jpg.296x216.jpg', '公园道一号一期89平三室 毛坯房自带大平台有钥匙', '公园道北苑  ', '低楼层(共30层)板楼  -  新郑大', '135万', '单价15169元/平米')
('https://image1.ljcdn.com/410100-inspection/47e9ecb1-2da2-4b4f-a593-bda29a082ff1.jpg.296x216.jpg', '通和明镜台，南北通透两房，精装双气带露台，楼层好', '通和明镜台  ', '6层板楼  -  五龙口', '126万', '单价14158元/平米')
('https://image1.ljcdn.com/410100-inspection/69f5e9f4-8a88-4f1a-8a31-6bb2819ebb16.jpg.296x216.jpg', '托斯卡纳小高层精装双气南北通透送入户大花园，无贷款', '托斯卡纳  ', '低楼层(共11层)板楼  -  五龙口', '152万', '单价16000元/平米')
('https://image1.ljcdn.com/410100-inspection/341b8bfb-773d-44ad-9a3e-f40ca94a529a.jpg.296x216.jpg', '红河瀛园二期，华强广场旁，精装三房，诚心出售。', '红河瀛园二期  ', '低楼层(共18层)板塔结合  -  五龙口', '165万', '单价13637元/平米')
('https://image1.ljcdn.com/410100-inspection/test-f1232715-43ca-4165-9fe8-b0173008b84b.png.296x216.jpg', '北三环电厂路托斯卡纳精装双气三室两厅', '托斯卡纳  ', '低楼层(共15层)板楼  -  五龙口', '125万', '单价13920元/平米')
('https://image1.ljcdn.com/410100-inspection/3fee375d-27fc-45cb-bd4d-f9d7fb6776ea.jpg.296x216.jpg', '万科城品紫兰苑 业主诚售 看房方便 总价低 随时签约', '万科城紫兰苑  ', '低楼层(共34层)板楼  -  新郑大', '133万', '单价14944元/平米')
('https://image1.ljcdn.com/410100-inspection/test-39ecd18a-03ab-49f7-ab97-ac3f7614840e.png.296x216.jpg', '公园道 南北通透 中间楼层 房东诚心出售 品质小区', '公园道南苑  ', '中楼层(共27层)板楼  -  新郑大', '147万', '单价16517元/平米')
('https://image1.ljcdn.com/410100-inspection/35eba10f-a60b-4e8d-95d7-78ee568e6724.jpg.296x216.jpg', '科学大道 万科城三期精装南北通透三房采光好 交通便利', '万科城采薇苑  ', '低楼层(共28层)塔楼  -  新郑大', '125万', '单价13908元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadb7417a8c-6629-4de7-86f6-bdf3ff10cf90.jpg.296x216.jpg', '北三环电厂路托斯卡纳精装两室两厅纯南户型采光好。', '托斯卡纳  ', '低楼层(共20层)板塔结合  -  五龙口', '93万', '单价19331元/平米')
('https://image1.ljcdn.com/410100-inspection/85d88c4f-53e8-4614-bc53-3c17f1048e28.jpg.296x216.jpg', '通和明镜台多层三房，户型方正，得房率高，南北通透', '通和明镜台  ', '6层板楼  -  五龙口', '130万', '单价14351元/平米')
('https://image1.ljcdn.com/410100-inspection/0f7ae284-3db7-422a-8f74-84437506d865.jpg.296x216.jpg', '外国语旁恒大翡翠华庭，南北通透大三房，小区中间位置', '恒大翡翠华庭  ', '中楼层(共26层)暂无数据  -  石佛', '215万', '单价16117元/平米')
('https://image1.ljcdn.com/410100-inspection/352f2e50-7881-4c78-9378-2306b0cd2867.jpg.296x216.jpg', '托斯卡纳全南两房，采光好，双气精装，品牌家居，诚买', '托斯卡纳  ', '高楼层(共15层)板楼  -  五龙口', '133万', '单价14941元/平米')
('https://image1.ljcdn.com/410100-inspection/324d002a-4d1a-4975-987a-d824e7333fd4.jpg.296x216.jpg', '地铁口 公园茂 永威超市 郑大附属医院 划片上外国语', '高新·锦华苑  ', '高楼层(共6层)塔楼  -  新郑大', '235万', '单价13110元/平米')
('https://image1.ljcdn.com/410100-inspection/test-a9da1d89-5e43-4f77-9e94-2880f54b80e9.png.296x216.jpg', '万科城紫兰苑89平纯南三房 无 税有本135万欢迎看房', '万科城紫兰苑  ', '高楼层(共34层)板楼  -  新郑大', '135万', '单价15169元/平米')
('https://image1.ljcdn.com/410100-inspection/05a27581-95a1-48f3-935d-e5ace1983770.jpg.296x216.jpg', '满五唯一住房，南北通透三房格局好，楼层好，视野宽阔', '美景菩提  ', '高楼层(共33层)暂无数据  -  石佛', '140万', '单价15446元/平米')
('https://image1.ljcdn.com/410100-inspection/test-b13430bb-5b80-4f3e-99bd-c51c51c7cac1.png.296x216.jpg', '万和城一期127.75，售价175万，4室2厅2卫', '谦祥万和城一期  ', '低楼层(共34层)板楼  -  新郑大', '175万', '单价13699元/平米')
('https://image1.ljcdn.com/410100-inspection/fde9ea84-ab08-4563-a3a7-f1efa13d0fff.jpg.296x216.jpg', '双气社区 郑州中 学高中部对 面 南北通透通透大三房', '郑州中学家属院  ', '中楼层(共7层)暂无数据  -  石佛', '156万', '单价12581元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploade0087da4-70f2-4fe2-978a-7a525a46ca7e.jpg.296x216.jpg', '长春路地铁口，配套齐全，全明户型', '谦祥万和城一期  ', '中楼层(共34层)板楼  -  新郑大', '130万', '单价14607元/平米')
('https://image1.ljcdn.com/410100-inspection/27955d9c-3315-4c53-ba71-158c8b2bed40.jpg.296x216.jpg', '万科城锦枫苑  中高楼层  边户南北通透  随时看房', '万科城锦枫苑  ', '高楼层(共34层)塔楼  -  新郑大', '135万', '单价15169元/平米')
('https://image1.ljcdn.com/410100-inspection/d7182f31-033c-4bdc-9798-c6b1492fe01e.jpg.296x216.jpg', '房东自住精装两房，房型正气南北通透， 看房提前预约', '非常旺角望湖花园  ', '18层板塔结合  -  五龙口', '130万', '单价14373元/平米')
('https://image1.ljcdn.com/410100-inspection/70849339-4d52-4a75-9787-2fb7dbf506ea.jpg.296x216.jpg', '翠竹苑 一楼带院 120平三室两厅南北通透 上外国语', '翠竹苑  ', '低楼层(共6层)板楼  -  石佛', '180万', '单价15000元/平米')
('https://image1.ljcdn.com/410100-inspection/6537bee6-7139-482c-bf0f-5bcc955e7b42.jpg.296x216.jpg', '万科城锦枫苑85平三房 有房本随时过户', '万科城锦枫苑  ', '中楼层(共34层)塔楼  -  新郑大', '125万', '单价14706元/平米')
('https://image1.ljcdn.com/410100-inspection/20490398-2e2e-4158-84af-f69fff2d3d37.jpg.296x216.jpg', '77平复式  实用面积140平  布局合理  精装修 干净舒适', '托斯卡纳  ', '中楼层(共20层)板塔结合  -  五龙口', '142万', '单价18442元/平米')
('https://image1.ljcdn.com/410100-inspection/f149c82b-9afe-42f9-b87b-9470d0238636.jpg.296x216.jpg', '金海西湖美景 精装修 多层三楼  满五年 业主诚心出售', '金海西湖美景  ', '中楼层(共6层)板楼  -  石佛', '185万', '单价13910元/平米')
('https://image1.ljcdn.com/410100-inspection/test-8add5f1e-5635-45b8-9456-778991e2612f.png.296x216.jpg', '科学大道丹尼斯旁 美景菩提 纯南精装小三房 诚心出售', '美景菩提  ', '低楼层(共33层)暂无数据  -  石佛', '137万', '单价15569元/平米')
('https://image1.ljcdn.com/410100-inspection/63c66c82-1f2e-499a-b009-ceac9fb69d6e.jpg.296x216.jpg', '升龙又一城1期离地铁300米 大三室南北通透有本无差额', '升龙又一城1号院  ', '高楼层(共33层)板楼  -  新郑大', '215万', '单价15326元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload506040a8-760a-45a2-82e4-fd33479a90b8.jpg.296x216.jpg', '托斯卡纳复式两房，家具家电全送，满五唯一，东北边户', '托斯卡纳  ', '低楼层(共20层)板塔结合  -  五龙口', '75万', '单价18073元/平米')
('https://image1.ljcdn.com/410100-inspection/969e5ced-3142-482c-82ff-c30ccd4d401a.jpg.296x216.jpg', '万科城锦枫苑 南北通透 主卧带独卫 业主诚售', '万科城锦枫苑  ', '高楼层(共34层)塔楼  -  新郑大', '187万', '单价15848元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload5524ce1c-1098-4723-b959-015049dc2749.jpg.296x216.jpg', '华强城市广场精装双气公寓诚售.随时看房.', '华强城市广场一期  ', '27层塔楼  -  五龙口', '95万', '单价12026元/平米')
('https://image1.ljcdn.com/410100-inspection/a4514e3b-547b-4baa-9b1b-3810cf5a7061.jpg.296x216.jpg', '两大公园旁农业路高架口西湖美景复式大两房简装双气', '金海西湖美景  ', '高楼层(共6层)板楼  -  石佛', '108万', '单价13492元/平米')
('https://image1.ljcdn.com/410100-inspection/test-3f760cbf-260a-4657-83ac-b700f0ff2541.png.296x216.jpg', '东风路.通和明镜台.多层双气三房.看房随时', '通和明镜台  ', '6层板楼  -  五龙口', '158万', '单价13860元/平米')
('https://image1.ljcdn.com/410100-inspection/69ba090a-9734-4d48-80c4-9d66a5a09e21.jpg.296x216.jpg', '托斯卡纳满五唯一大三房   精装修  格局宽敞明亮', '托斯卡纳  ', '低楼层(共15层)板楼  -  五龙口', '236万', '单价16504元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploada02e4cb5-91da-4875-9157-b070410f3454.jpg.296x216.jpg', '北三环电厂路，通和明镜台，精装大三房，楼层低公摊小', '通和明镜台  ', '6层板楼  -  五龙口', '150万', '单价13044元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploaddb570fab-4f1d-44ab-afa0-cec39a3d0a4e.jpg.296x216.jpg', '托斯卡纳纯南复式采光好卖一层送一层。', '托斯卡纳  ', '中楼层(共20层)板塔结合  -  五龙口', '90万', '单价18557元/平米')
('https://image1.ljcdn.com/410100-inspection/c6f39d28-0541-46b9-8956-6330d5e0c03f.jpg.296x216.jpg', '万科城秋棠苑 全南向 业主诚售 看房方便 随时签约', '万科城秋棠苑  ', '低楼层(共34层)暂无数据  -  新郑大', '118万', '单价13410元/平米')
('https://image1.ljcdn.com/410100-inspection/932d5eca-88df-4c62-9516-425e0235ae1d.jpg.296x216.jpg', '托斯卡纳，精装两房，北户带一个大边窗，业主诚心出售', '托斯卡纳  ', '中楼层(共20层)板塔结合  -  五龙口', '73万', '单价18119元/平米')
('https://image1.ljcdn.com/410100-inspection/51702035-f79b-4f69-9bb7-cde00da698c4.jpg.296x216.jpg', '万科F户型南北通透  好楼层  准新房 未住  看房方便', '万科城紫兰苑  ', '低楼层(共34层)板楼  -  新郑大', '138万', '单价15506元/平米')
('https://image1.ljcdn.com/410100-inspection/a69f66fc-136b-4460-9ba1-e98a1b0c8ec7.jpg.296x216.jpg', '地铁口莲花苑 双气毛坯四房 带车位地下室 诚心出售', '莲花苑  ', '高楼层(共16层)板塔结合  -  新郑大', '280万', '单价15136元/平米')
('https://image1.ljcdn.com/410100-inspection/389ad4cb-bbc2-47ce-a444-48d13234072c.jpg.296x216.jpg', '翰林国际二期 毛坯两房双气 看房方便', '翰林国际城桃李园  ', '低楼层(共33层)板楼  -  新郑大', '110万', '单价13581元/平米')
('https://image1.ljcdn.com/410100-inspection/b2b08dd5-cf2c-454d-866c-e3086db1ad97.jpg.296x216.jpg', '高新区锦绣苑 1室1厅1侧卧1卫1厨有房本诚心急售 无 税', '高新·锦绣苑  ', '中楼层(共23层)暂无数据  -  石佛', '91万', '单价13383元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload970e0797-f84b-4bb7-931e-52a0cfc923ea.jpg.296x216.jpg', '大学科技园。通和明镜台。多层三房。', '通和明镜台  ', '6层板楼  -  五龙口', '140万', '单价14737元/平米')
('https://image1.ljcdn.com/410100-inspection/9c49257d-c381-4c1c-a3a5-f81b5c7fc870.jpg.296x216.jpg', '万科城紫兰苑 纯南两房 视野好 采光无遮挡 满两年', '万科城紫兰苑  ', '中楼层(共34层)板楼  -  新郑大', '111万', '单价14377元/平米')
('https://image1.ljcdn.com/410100-inspection/11fd46af-54a5-4f9b-be0d-cfaae38962cc.jpg.296x216.jpg', '朝南户型较稀 缺。全款房，过户交易快。税费正常。', '托斯卡纳  ', '高楼层(共20层)板塔结合  -  五龙口', '75万', '单价19380元/平米')
('https://image1.ljcdn.com/410100-inspection/75742f21-1a9e-4d6a-9ff5-798a32a445fd.jpg.296x216.jpg', '邻两大公园 瑞达路启明村 精装四室 有钥匙随时看房', '启明村  ', '高楼层(共7层)暂无数据  -  石佛', '105万', '单价9249元/平米')
('https://image1.ljcdn.com/410100-inspection/1882e63c-47bc-44f9-8067-e2f3107ea4ac.jpg.296x216.jpg', '南北通透 全明户型 交房状态随意装修 满五不唯一', '祝福红城  ', '中楼层(共34层)板塔结合  -  新郑大', '165万', '单价13036元/平米')
('https://image1.ljcdn.com/410100-inspection/8aae2ab5-c313-4e5c-9d18-d2df33e74f67.jpg.296x216.jpg', '升龙又一城 简单装修两房 中间楼层 诚心出售', '升龙又一城1号院  ', '低楼层(共33层)板楼  -  新郑大', '126万', '单价14319元/平米')
('https://image1.ljcdn.com/410100-inspection/42d676d8-d142-4169-8f26-39d6056459ae.jpg.296x216.jpg', '升龙又一城标准一室一厅 有本无 税即买即住随时过户', '升龙又一城1号院  ', '低楼层(共33层)板楼  -  新郑大', '75万', '单价14618元/平米')
('https://image1.ljcdn.com/410100-inspection/1ad5d95b-b6df-4d64-9131-66accd4ae17c.jpg.296x216.jpg', '瀛园东小区  南北通透 双阳台 均价低 业主诚心出售', '瀛园东小区  ', '高楼层(共17层)板楼  -  五龙口', '128万', '单价12683元/平米')
('https://image1.ljcdn.com/410100-inspection/9c161fa8-2cad-4db2-8222-7573dc0c356d.jpg.296x216.jpg', '恒大三房，南北通透边户，全天采光，欢迎看房', '恒大翡翠华庭  ', '低楼层(共26层)暂无数据  -  石佛', '161万', '单价15941元/平米')
('https://image1.ljcdn.com/410100-inspection/b3efec95-a857-417d-8cd6-17ea6eac984c.jpg.296x216.jpg', '托斯卡纳 小复式 朝北 有露台 采光好 价位可优惠', '托斯卡纳  ', '低楼层(共20层)板塔结合  -  五龙口', '85万', '单价21145元/平米')
('https://image1.ljcdn.com/410100-inspection/310ba322-5864-4af8-9090-af4c66446c12.jpg.296x216.jpg', '精装朝南复式，好楼层14年装修诚心出售看房方便', '托斯卡纳  ', '高楼层(共20层)板塔结合  -  五龙口', '94万', '单价18876元/平米')
('https://image1.ljcdn.com/410100-inspection/e96bc6d9-b7d2-4333-8b7f-56a60898158b.jpg.296x216.jpg', '雕塑公园旁 瑞达路启明村 南北通透四室 业主急售', '启明村  ', '高楼层(共7层)暂无数据  -  石佛', '110万', '单价9692元/平米')
('https://image1.ljcdn.com/410100-inspection/e9a59f3d-5724-401b-b225-35fe5f65c797.jpg.296x216.jpg', '托斯卡纳南北通透户型精装三室两厅两卫。', '托斯卡纳  ', '高楼层(共20层)板塔结合  -  五龙口', '130万', '单价17872元/平米')
('https://image1.ljcdn.com/410100-inspection/46a65cd8-12d0-4d94-9183-e8d42afbc6be.jpg.296x216.jpg', '郑外对 面 西现代城37平两室70万', '西现代城  ', '高楼层(共9层)塔楼  -  石佛', '63万', '单价17028元/平米')
('https://image1.ljcdn.com/410100-inspection/eb60124b-d333-4086-a21a-1fff691a000d.jpg.296x216.jpg', '中 心广场旁 精装修朝南 有房本随时签约过户 可挂户口', '高新·锦绣苑  ', '中楼层(共23层)暂无数据  -  石佛', '82万', '单价14138元/平米')
('https://image1.ljcdn.com/410100-inspection/e5dc6c72-c470-4e06-8945-1fbbe532b46c.jpg.296x216.jpg', '地铁口  升龙又一城1号院  位置好  楼层好', '升龙又一城1号院  ', '低楼层(共33层)板楼  -  新郑大', '122万', '单价14020元/平米')
('https://image1.ljcdn.com/410100-inspection/36a5b598-099c-4e8e-9d0e-03fdda2faab5.jpg.296x216.jpg', '万科城紫兰苑精装F 户型 3室2厅 135万130万', '万科城紫兰苑  ', '高楼层(共34层)板楼  -  新郑大', '130万', '单价14607元/平米')
('https://image1.ljcdn.com/410100-inspection/test-438f17f2-4b43-4a19-b7c7-8cb8decfc6e5.png.296x216.jpg', '标准二房，精装修看房房本拎包入住有房本。好楼层', '非常旺角望湖花园  ', '18层板塔结合  -  五龙口', '125万', '单价13899元/平米')
('https://image1.ljcdn.com/410100-inspection/23f51ed2-d625-491e-bd37-1a4b7a0753d4.jpg.296x216.jpg', '西现代城，优质房源，满二，精装修，业主真心出售。', '西现代城  ', '中楼层(共16层)塔楼  -  石佛', '110万', '单价13925元/平米')
('https://image1.ljcdn.com/410100-inspection/247f8ace-4947-415a-93e3-dece2ad230c9.jpg.296x216.jpg', '通和盛世 大学科技园。南北通透大三房', '通和盛世  ', '低楼层(共18层)塔楼  -  五龙口', '140万', '单价13118元/平米')
('https://image1.ljcdn.com/410100-inspection/05631327-2b07-4c64-bc9f-b7eb94434808.jpg.296x216.jpg', '高新区管委会家属院三房105平简装双气', '高新·锦华苑  ', '低楼层(共6层)塔楼  -  新郑大', '173.8万', '单价16352元/平米')
('https://image1.ljcdn.com/410100-inspection/test-6ba96d45-b2e6-458e-8d6a-67c13af93337.png.296x216.jpg', '通和明镜台，南北通透大三房，户型方正，送10平地下室', '通和明镜台  ', '6层板楼  -  五龙口', '182万', '单价14797元/平米')
('https://image1.ljcdn.com/410100-inspection/test-6664f06e-7af0-44b6-83a4-c87b76f7cfb4.png.296x216.jpg', '大学科技园 通和盛世 大三房 采光充足', '通和盛世  ', '高楼层(共18层)塔楼  -  五龙口', '138万', '单价12661元/平米')
('https://image1.ljcdn.com/410100-inspection/5471b221-5192-4531-9c25-096f5f770903.jpg.296x216.jpg', '枫杨外国语陪读房 双阳台精装朝南 有房本随时过户', '高新·锦绣苑  ', '高楼层(共23层)暂无数据  -  石佛', '75万', '单价12500元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload00d0b492-158f-46a7-a93a-836d5f50c030.jpg.296x216.jpg', '通和明镜台小区，房子精装，南北通透，户型方正。', '通和明镜台  ', '6层板楼  -  五龙口', '120万', '单价13591元/平米')
('https://image1.ljcdn.com/410100-inspection/test-0ad7402a-5e3d-4c3c-88c9-a53f59df46ba.png.296x216.jpg', '帝苑别墅 别墅区的多层小三房 满五唯一 中间楼层', '帝苑别墅  ', '中楼层(共7层)板楼  -  石佛', '120万', '单价15966元/平米')
('https://image1.ljcdn.com/410100-inspection/b2606bea-8734-4f0e-b146-36e02d2b6019.jpg.296x216.jpg', '万科城紫兰苑精装三居室，有房本无抵押随时签约。', '万科城紫兰苑  ', '低楼层(共34层)板楼  -  新郑大', '122万', '单价14353元/平米')
('https://image1.ljcdn.com/410100-inspection/cb20f4a6-2cfe-4fed-9c7d-962c211d6162.jpg.296x216.jpg', '三环内 临国家大学科技园 洋房社区 两室一厅 看房方便', '托斯卡纳  ', '中楼层(共20层)板塔结合  -  五龙口', '107万', '单价19238元/平米')
('https://image1.ljcdn.com/410100-inspection/9677d12d-e53c-4598-9f03-4a8a12e44770.jpg.296x216.jpg', '睿智禧园样板间精装双气双水精装两房送家具家电太阳能', '睿智禧园  ', '低楼层(共18层)暂无数据  -  石佛', '132万', '单价14705元/平米')
('https://image1.ljcdn.com/410100-inspection/a79ce79f-002e-4596-bad4-0bd21b8881f8.jpg.296x216.jpg', '管委会家属院 多层通透两室 划片外国语中小 学', '高新·锦华苑  ', '中楼层(共6层)塔楼  -  新郑大', '125万', '单价16892元/平米')
('https://image1.ljcdn.com/410100-inspection/d5308715-e62f-4f10-85bb-b7707e39c48f.jpg.296x216.jpg', '托斯卡纳精装复式 买一层得两层 交通便利环境优美', '托斯卡纳  ', '中楼层(共20层)板塔结合  -  五龙口', '72万', '单价18948元/平米')
('https://image1.ljcdn.com/410100-inspection/5557a8b8-c327-43c5-b338-1fa260209a6e.jpg.296x216.jpg', '金盾花园 南北通透双气三房  划片郑大实验小 学', '金盾花园  ', '低楼层(共11层)板楼  -  新郑大', '190万', '单价13572元/平米')
('https://image1.ljcdn.com/410100-inspection/e9d619b3-46ab-48a3-acbd-a839bf641245.jpg.296x216.jpg', '地铁口 翰林国际城桃李园 毛坯双气三房双卫 南北通透', '翰林国际城桃李园  ', '低楼层(共34层)板楼  -  新郑大', '170万', '单价13661元/平米')
('https://image1.ljcdn.com/410100-inspection/test-a7ea5ff2-b6a2-4b13-97da-b81cf98821d2.png.296x216.jpg', '地质家园  精装两室  拎包入住', '地质家园  ', '高楼层(共6层)板楼  -  新郑大', '116万', '单价12459元/平米')
('https://image1.ljcdn.com/410100-inspection/765ec38c-2f1e-4e09-acec-67cec3829c69.jpg.296x216.jpg', '地铁口 学 区房 升龙又一城精装小户型 有房本直接过户', '升龙又一城1号院  ', '高楼层(共18层)板楼  -  新郑大', '76万', '单价14897元/平米')
('https://image1.ljcdn.com/410100-inspection/4b66c4a5-d12a-46ff-9337-deacaebabbac.jpg.296x216.jpg', '雕塑公园旁 农业路高架下 西湖美景 双气通透两房', '金海西湖美景  ', '高楼层(共6层)板楼  -  石佛', '125万', '单价14350元/平米')
('https://image1.ljcdn.com/410100-inspection/test-a9d25ae8-658b-402a-a520-74cde8f80489.png.296x216.jpg', '万科城紫兰苑 花园洋房大三居 有房本准新房 送车位', '万科城紫兰苑  ', '高楼层(共6层)塔楼  -  新郑大', '258万', '单价21323元/平米')
('https://image1.ljcdn.com/410100-inspection/ba5d551f-32a1-4fbf-8644-e0c9499ace20.jpg.296x216.jpg', '地铁口、精装三房、朝南户型、120万、业主诚心出售', '谦祥万和城三期  ', '低楼层(共34层)板楼  -  新郑大', '120万', '单价13484元/平米')
('https://image1.ljcdn.com/410100-inspection/dc4d4881-0615-4003-a09f-4bdd2d0d4012.jpg.296x216.jpg', '精装标准3房，采光特 别 好，户型方正，全明户型。', '通和盛世  ', '高楼层(共18层)塔楼  -  五龙口', '140万', '单价13334元/平米')
('https://image1.ljcdn.com/410100-inspection/test-3c3852ff-7942-44f2-b892-0f6913c92fb4.png.296x216.jpg', '瀛圆东小区 精装修 中间楼层 价格合适', '瀛园东小区  ', '中楼层(共18层)塔楼  -  五龙口', '135万', '单价12981元/平米')
('https://image1.ljcdn.com/410100-inspection/064e5bf0-32bb-4437-9365-13e3da6a9f1c.jpg.296x216.jpg', '紫兰苑精装两居室，楼层高视野好有房本靠谱签约。', '万科城紫兰苑  ', '中楼层(共34层)板楼  -  新郑大', '115万', '单价14936元/平米')
('https://image1.ljcdn.com/410100-inspection/87894df5-379d-487a-9a28-5b1da9bba6a6.jpg.296x216.jpg', '地铁口，精装两房，好楼层，诚心出售', '谦祥万和城一期  ', '高楼层(共26层)板楼  -  新郑大', '96万', '单价13503元/平米')
('https://image1.ljcdn.com/410100-inspection/59ed9833-e893-4f51-a789-75fdbd0e4918.jpg.296x216.jpg', '婚房精装多层大两房，拎包入住。', '瀛园西小区  ', '中楼层(共6层)板楼  -  五龙口', '128万', '单价13618元/平米')
('https://image1.ljcdn.com/410100-inspection/6d0e1f58-c7de-4792-8e3f-e13113ec76bc.jpg.296x216.jpg', '万科城 南北通透三房 没税有本 随时签约过户', '万科城紫兰苑  ', '中楼层(共34层)板楼  -  新郑大', '160万', '单价17978元/平米')
('https://image1.ljcdn.com/410100-inspection/9d352a7a-0958-449c-ab54-fa5e189c3bd0.jpg.296x216.jpg', '电厂路托斯卡纳精装双气朝南两房诚心出售交易费低', '托斯卡纳  ', '低楼层(共11层)板楼  -  五龙口', '129.5万', '单价14937元/平米')
('https://image1.ljcdn.com/410100-inspection/2134657b-2e51-451d-8d1f-558be8289ca0.jpg.296x216.jpg', '北三环快速路，托斯卡纳，精装复式，四室两厅，全款房', '托斯卡纳  ', '高楼层(共20层)板塔结合  -  五龙口', '130万', '单价17334元/平米')
('https://image1.ljcdn.com/410100-inspection/429982e3-42d3-4a45-b6e8-beb4cbe24307.jpg.296x216.jpg', '盛世港湾 两居室 南北通透 婚房装修', '盛世港湾  ', '高楼层(共6层)塔楼  -  五龙口', '125万', '单价13906元/平米')
('https://image1.ljcdn.com/410100-inspection/test-8f3370e6-a7e4-4503-a9fa-1b8586187dc8.png.296x216.jpg', '万科城品质小区，南北通透大三房，环境优美，精装修', '万科城锦枫苑  ', '中楼层(共34层)塔楼  -  新郑大', '200万', '单价16950元/平米')
('https://image1.ljcdn.com/410100-inspection/test-667ca774-8149-43d7-a3dc-0dad2a209fcf.png.296x216.jpg', '朗悦公园道二期南苑 三房两厅 看房方便', '公园道南苑  ', '高楼层(共18层)板楼  -  新郑大', '145万', '单价16293元/平米')
('https://image1.ljcdn.com/410100-inspection/b696d961-b33f-4141-b598-72ffafaa405a.jpg.296x216.jpg', '天健湖畔  万科大盘  纯南三房  业主诚心出售', '万科城秋棠苑  ', '中楼层(共34层)暂无数据  -  新郑大', '125万', '单价13998元/平米')
('https://image1.ljcdn.com/410100-inspection/7a7129e1-4b1c-408b-adaf-ccc1b30b4b5d.jpg.296x216.jpg', '送车位，南北通透户型，精装现房，首付60万交房入住', '恒大翡翠华庭  ', '中楼层(共22层)暂无数据  -  石佛', '180万', '单价15653元/平米')
('https://image1.ljcdn.com/410100-inspection/a199c93d-7506-43f0-b52a-34633ebf966e.jpg.296x216.jpg', '升龙又一城1号院 140平三室两厅南北通透有本满五', '升龙又一城1号院  ', '低楼层(共33层)板楼  -  新郑大', '200万', '单价14286元/平米')
('https://image1.ljcdn.com/410100-inspection/8125e302-fdc8-4397-90ce-3bc7ab116a6a.jpg.296x216.jpg', '南北通透两居室，小区配套齐全，交通便捷。', '瀛园西小区  ', '高楼层(共6层)板楼  -  五龙口', '98万', '单价13803元/平米')
('https://image1.ljcdn.com/410100-inspection/8dd77a25-a9e5-45a4-85d4-2f55ba9bc0c7.jpg.296x216.jpg', '升龙又一城 地铁口 精装修通透大三房 送车位 有房本', '升龙又一城1号院  ', '中楼层(共33层)板楼  -  新郑大', '220万', '单价16406元/平米')
('https://image1.ljcdn.com/410100-inspection/961f0cb3-f519-4679-94a3-843741b8e557.jpg.296x216.jpg', '南北通透三居是全套在售带车位带家具家电', '万科城锦枫苑  ', '低楼层(共34层)塔楼  -  新郑大', '135万', '单价15169元/平米')
('https://image1.ljcdn.com/410100-inspection/ea9d39bf-7198-48bf-bfea-5c67333909c9.jpg.296x216.jpg', '瑞达路 启明村 三室 划片上学 临两大公园', '启明村  ', '中楼层(共7层)暂无数据  -  石佛', '105万', '单价10715元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadcb755170-e213-477f-9b96-6deaf4a900e4.jpg.296x216.jpg', '学.区房  满五唯一   采光非.常好   户型方正', '瀛园东小区  ', '低楼层(共18层)塔楼  -  五龙口', '125万', '单价12087元/平米')
('https://image1.ljcdn.com/410100-inspection/c6b359fe-9994-4a92-81ad-d7cb190d7b3c.jpg.296x216.jpg', '万科精装两房  纯南户型  二次精装随时过户', '万科城紫兰苑  ', '高楼层(共34层)板楼  -  新郑大', '115万', '单价14860元/平米')
('https://image1.ljcdn.com/410100-inspection/5b2bf86d-57ea-4dc4-a388-11067bdc9418.jpg.296x216.jpg', '科学大道 地质家园217平三四楼挑高复式 双气', '地质家园  ', '中楼层(共6层)板楼  -  新郑大', '303.8万', '单价14000元/平米')
('https://image1.ljcdn.com/410100-inspection/7dc4b988-1d9b-4d54-94f9-ddec2a41674b.jpg.296x216.jpg', '中装南向,温馨两居室，满五，随时可看', '西现代城  ', '低楼层(共9层)塔楼  -  石佛', '63万', '单价17747元/平米')
('https://image1.ljcdn.com/410100-inspection/80f38b54-301c-489e-a281-bc8ec6aec318.jpg.296x216.jpg', '华强城市广场二期，标准双气三房，南北通透，诚心出售', '华强城市广场二期  ', '中楼层(共34层)塔楼  -  五龙口', '103万', '单价12118元/平米')
('https://image1.ljcdn.com/410100-inspection/test-0293032c-cd51-41b5-b65b-fb24efda02e8.png.296x216.jpg', '华强广场对  面，通和盛世，中间楼层，全天无遮挡。', '通和盛世  ', '低楼层(共18层)塔楼  -  五龙口', '135万', '单价12858元/平米')
