('https://image1.ljcdn.com/510100-inspection/test-e843bdef-6325-4d26-a6db-8b018bcb0133.png.296x216.jpg', '商贸城清水套二+朝南+视野辽阔', '北欧知识城二期  | 2室2厅 | 75.6平米 | 南 | 毛坯', '中楼层(共34层)2015年建塔楼  -  大丰', '84万', '单价11112元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b67ba3d8-c1d2-430c-a5ce-e749dd726292.png.296x216.jpg', '新都花园二期中间楼层装修大套三', '新都花园二期  | 3室2厅 | 131.16平米 | 东 西 | 其他', '中楼层(共6层)暂无数据  -  新都城区', '150万', '单价11437元/平米')
('https://image1.ljcdn.com/510100-inspection/test-630504bd-fca9-4550-924a-b98d91730c71.png.296x216.jpg', '新丰嘉苑套四对中庭顶楼有花园有装修', '新丰嘉苑  | 4室2厅 | 124.7平米 | 东 | 其他 | 有电梯', '高楼层(共17层)2013年建塔楼  -  大丰', '166万', '单价13312元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c635ff59-ac9b-4a99-afd0-0a5cf893aea9.png.296x216.jpg', '套三双卫，精装，缤纷翠微湖房源', '缤纷翠微湖  | 3室2厅 | 89.42平米 | 东南 | 精装 | 有电梯', '高楼层(共31层)2014年建板楼  -  毗河', '134万', '单价14986元/平米')
('https://image1.ljcdn.com/510100-inspection/rsp_pic_upload9317c694-e5c8-4e49-b42d-f27236ec3fa0.jpg.296x216.jpg', '保利公园198丁香郡装修套四双卫', '保利公园198丁香郡  | 4室2厅 | 143.05平米 | 西北 | 其他 | 有电梯', '高楼层(共26层)2012年建板塔结合  -  保利公园', '178万', '单价12444元/平米')
('https://image1.ljcdn.com/510100-inspection/d70d1a63-a207-4157-8392-0f73dc7ccffb.jpg.296x216.jpg', '保利公园198小高层中间楼层装修空房', '保利公园198玫瑰郡  | 4室2厅 | 179.85平米 | 东南 | 其他 | 有电梯', '中楼层(共11层)2010年建板楼  -  保利公园', '240万', '单价13345元/平米')
('https://image1.ljcdn.com/510100-inspection/test-36aad7fb-265d-4823-ba25-91a891d10f52.png.296x216.jpg', '邑品天都装修小套二   户型方正', '邑品天都  | 2室1厅 | 54.71平米 | 东 | 其他 | 有电梯', '高楼层(共22层)2012年建板楼  -  新都城区', '73万', '单价13344元/平米')
('https://image1.ljcdn.com/510100-inspection/test-bc3463b9-9d67-4260-9cb1-8fa3de94e87c.png.296x216.jpg', '博雅新城A区  标准装修套二出售 户型好', '博雅新城A区  | 2室1厅 | 88.49平米 | 东 | 其他 | 有电梯', '中楼层(共27层)2013年建板塔结合  -  大丰', '97万', '单价10962元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c6b0ec0b-89f7-44f4-8636-9f92dc96eaeb.png.296x216.jpg', '海伦国际二期，中间楼层，清水房。', '海伦国际二期  | 2室1厅 | 75.9平米 | 东南 | 毛坯 | 有电梯', '高楼层(共26层)塔楼  -  新都城区', '93万', '单价12253元/平米')
('https://image1.ljcdn.com/510100-inspection/test-55ffaac4-9253-4587-a8c5-a492bf1b7ca6.png.296x216.jpg', '缤纷翠微湖，清水套三双卫，赠送面积大。', '缤纷翠微湖  | 3室2厅 | 88.94平米 | 东南 | 其他 | 有电梯', '低楼层(共30层)2014年建板楼  -  毗河', '130万', '单价14617元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d427b4de-7920-49ea-8a82-c1d483ddc395.png.296x216.jpg', '北欧6+1电梯洋房，户型可设计，绿化好。', '北欧知识城二期  | 3室2厅 | 139.17平米 | 东 | 其他', '中楼层(共6层)2015年建板塔结合  -  大丰', '175万', '单价12575元/平米')
('https://image1.ljcdn.com/510100-inspection/test-078946cc-5687-4471-aefe-7a0e500219ed.png.296x216.jpg', '学府苑 套二 居家装修保养的很好', '学府苑  | 2室1厅 | 57.57平米 | 东 | 其他 | 有电梯', '低楼层(共16层)2008年建板楼  -  新都城区', '66万', '单价11465元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b5efc2e6-3037-4615-bb16-991dd7dae991.png.296x216.jpg', '万科五龙山九溪10+1洋房，顶跃，采光好，视野好', '万科五龙山九墅  | 5室3厅 | 280.75平米 | 南 | 毛坯 | 有电梯', '高楼层(共10层)2013年建板塔结合  -  毗河', '420万', '单价14960元/平米')
('https://image1.ljcdn.com/510100-inspection/test-40fa1b7e-23f5-4064-b811-123477d12f8e.png.296x216.jpg', '房东诚心出售，精装房，价格低。', '博雅新城E区  | 2室2厅 | 87.38平米 | 东南 | 精装 | 有电梯', '高楼层(共27层)2011年建板塔结合  -  大丰', '99万', '单价11330元/平米')
('https://image1.ljcdn.com/510100-inspection/test-75f78a30-c068-474e-9bcc-c9f99a2ab110.png.296x216.jpg', '圣采泊尚清水套四双卫朝西对中庭', '圣采泊尚  | 4室1厅 | 111.18平米 | 西 | 毛坯', '高楼层(共30层)板塔结合  -  大丰', '162万', '单价14571元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f937bdb6-11ce-4dc1-84f4-d42cf159af96.png.296x216.jpg', '保利狮子湖+清水套四双卫+中间楼层', '保利狮子湖  | 4室2厅 | 137.91平米 | 东 | 毛坯', '中楼层(共18层)板塔结合  -  保利公园', '185万', '单价13415元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5478bc94-cd5c-4b24-9e14-61be03515bc8.png.296x216.jpg', '保利公园198丁香郡装修套4中间楼层', '保利公园198丁香郡  | 4室2厅 | 124.67平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2012年建塔楼  -  保利公园', '183万', '单价14679元/平米')
('https://image1.ljcdn.com/510100-inspection/test-18d12051-1b66-49cf-9687-c1af5934c927.png.296x216.jpg', '博雅新城套三双卫 有装修保养好 大阳台', '博雅新城A区  | 3室2厅 | 117.92平米 | 北 | 其他 | 有电梯', '中楼层(共27层)2013年建板塔结合  -  大丰', '145万', '单价12297元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2a4dec97-d1c9-4839-a580-d816f80a1202.png.296x216.jpg', '客厅带阳台清水套二，中间楼层朝南对中庭', '保利公园198百合郡  | 2室2厅 | 89.32平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2009年建板塔结合  -  保利公园', '110万', '单价12316元/平米')
('https://image1.ljcdn.com/510100-inspection/361d7edd-868e-4bab-b1b8-da64a43dc5ea.jpg.296x216.jpg', '新城花园套五出售，顶楼跃层，居家装修', '新城花园  | 5室2厅 | 219.33平米 | 东南 | 其他 | 无电梯', '高楼层(共5层)2003年建板楼  -  新都城区', '212万', '单价9666元/平米')
('https://image1.ljcdn.com/510100-inspection/rsp_pic_uploada2533ade-235e-4b87-96dd-614d1af5206a.jpg.296x216.jpg', '缤纷时代广场*套一户型。。。', '缤纷时代广场  | 1室1厅 | 33.93平米 | 北 | 其他 | 有电梯', '高楼层(共15层)2012年建板塔结合  -  新都城区', '35万', '单价10316元/平米')
('https://image1.ljcdn.com/510100-inspection/test-0d3a9d4d-1603-49bb-94f5-2f40ff4e1131.png.296x216.jpg', '保利公园198，套三可改套四，客厅带阳台', '保利公园198百合郡  | 3室2厅 | 117.51平米 | 东 东南 | 简装 | 有电梯', '低楼层(共18层)2009年建板塔结合  -  保利公园', '130万', '单价11063元/平米')
('https://image1.ljcdn.com/510100-inspection/test-bf9d6f0b-d523-4f74-be00-f999fe5ba764.png.296x216.jpg', '套三双卫，不临街，小区人车分流。', '中洲中央公园  | 3室2厅 | 109.81平米 | 东北 | 其他 | 有电梯', '低楼层(共24层)2017年建板楼  -  保利公园', '127万', '单价11566元/平米')
('https://image1.ljcdn.com/510100-inspection/test-babb3b35-a032-4302-890f-7a93c8291af9.png.296x216.jpg', '保利城套二，精装修，高楼层，房东给增值税', '保利城二期  | 2室1厅 | 73.43平米 | 东 | 其他 | 有电梯', '高楼层(共18层)2014年建板楼  -  大丰', '101万', '单价13755元/平米')
('https://image1.ljcdn.com/510100-inspection/f538c9e5-e5b6-4f7c-94b1-1644439e442e.jpg.296x216.jpg', '保利郁金香谷叠拼别墅清水不临街', '保利郁金香谷   | 叠拼别墅 | 4室2厅 | 294平米 | 东南 | 其他 | 无电梯', '下叠(共5层)2010年建暂无数据  -  保利公园', '480万', '单价16327元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6716dda3-d05a-4f4e-8271-c1b0e36014d6.png.296x216.jpg', '北欧知识城一 清水房满两年没有增值税', '北欧知识城一期  | 4室2厅 | 127.82平米 | 南 | 其他', '中楼层(共34层)塔楼  -  大丰', '135万', '单价10562元/平米')
('https://image1.ljcdn.com/510100-inspection/test-795fc593-0ee3-45ce-ba0d-35a1fd8c1458.png.296x216.jpg', '博雅C区中间楼层优质装修保养好大套二', '博雅新城C区  | 2室1厅 | 88平米 | 南 | 其他 | 有电梯', '中楼层(共27层)2013年建塔楼  -  大丰', '103万', '单价11705元/平米')
('https://image1.ljcdn.com/510100-inspection/test-822b4452-edf9-4494-afc8-7eb5f9d1dde8.png.296x216.jpg', '保利拉斐公馆，清水套五景观房，视野开阔，采光好', '保利拉斐公馆  | 5室2厅 | 151.81平米 | 北 | 其他 | 有电梯', '中楼层(共32层)板塔结合  -  保利公园', '210万', '单价13834元/平米')
('https://image1.ljcdn.com/510100-inspection/test-da166929-30fc-46c7-b4fa-521ebd5e0a18.png.296x216.jpg', '北新国际广场 精装套三  改套四', '北新国际广场  | 4室2厅 | 112.1平米 | 北 | 其他 | 有电梯', '低楼层(共33层)2016年建板塔结合  -  大丰', '145万', '单价12935元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a6ee3cb0-2634-438b-b1f7-2f6f5cc91a2e.png.296x216.jpg', '标准套三双卫  装修保养好  采光好', '欣茂大峰景  | 3室2厅 | 80.38平米 | 东 西 | 其他 | 有电梯', '高楼层(共27层)2013年建板塔结合  -  大丰', '130万', '单价16174元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d1ac44bc-710b-4a6a-a699-905b47caa798.png.296x216.jpg', '香樟林一期 、 标准套二  、出售！', '香樟林  | 2室2厅 | 90.3平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2004年建板楼  -  新都城区', '98万', '单价10853元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b2b86d72-8029-4e88-bdf9-cfed13c46512.png.296x216.jpg', '北欧知识城三居室，装修房，带家具家电。', '北欧知识城二期  | 3室2厅 | 102.22平米 | 南 | 其他 | 有电梯', '中楼层(共34层)2012年建板楼  -  大丰', '155万', '单价15164元/平米')
('https://image1.ljcdn.com/510100-inspection/6f20a632-f420-467f-9637-adc4714e88fe.jpg.296x216.jpg', '保利公园198郁金香谷清水别墅', '保利郁金香谷   | 叠拼别墅 | 4室2厅 | 235平米 | 东 | 其他 | 无电梯', '下叠(共5层)2010年建暂无数据  -  保利公园', '380万', '单价16171元/平米')
('https://image1.ljcdn.com/510100-inspection/test-35d7a9b1-194e-4e75-b95e-8cd5f12591ca.png.296x216.jpg', '兴想花园套三双卫，精装，朝南对中庭', '兴想花园  | 3室1厅 | 89平米 | 南 | 精装 | 有电梯', '中楼层(共25层)2012年建板塔结合  -  大丰', '125万', '单价14045元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6087229c-c6e5-4225-804d-4bbedf52cfa9.png.296x216.jpg', '博雅新城 清水毛坯房  客厅带阳台 厨房带生活阳台', '博雅新城B区  | 3室1厅 | 130.58平米 | 东 | 毛坯 | 无电梯', '中楼层(共5层)2012年建板楼  -  大丰', '139万', '单价10645元/平米')
('https://image1.ljcdn.com/510100-inspection/64f4853d-44c3-4638-9867-a41044573a1d.jpg.296x216.jpg', '佳乐顶跃  毛坯带空调地暖 满两年', '佳乐国际城一期  | 3室2厅 | 173.54平米 | 西南 | 毛坯 | 有电梯', '高楼层(共7层)2012年建板楼  -  毗河', '275万', '单价15847元/平米')
('https://image1.ljcdn.com/510100-inspection/4ffa07f8-fc2b-4994-bfb6-f35e83adcba0.jpg.296x216.jpg', '保利公园198郁金香谷叠拼别墅，有大阳台', '保利郁金香谷   | 叠拼别墅 | 4室2厅 | 235平米 | 东 | 其他 | 无电梯', '下叠(共5层)暂无数据  -  保利公园', '340万', '单价14469元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ff846e77-c47e-4b45-8b42-fe17aaa80db2.png.296x216.jpg', '套二，有电梯，高楼层，朝东南，户型方正', '新神风八座  | 2室2厅 | 79平米 | 东南 | 其他', '高楼层(共33层)板楼  -  新都城区', '95万', '单价12026元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d63427d7-146a-4372-ac52-0c742ecdc89d.png.296x216.jpg', '保利 前后对中庭 有装修 提前预约', '保利春天花语  | 4室2厅 | 111.68平米 | 东 | 精装 | 有电梯', '中楼层(共33层)2015年建板楼  -  大丰', '190万', '单价17013元/平米')
('https://image1.ljcdn.com/510100-inspection/test-310ad118-3163-44a6-9ae7-f387fdb04d0b.png.296x216.jpg', '邻涪苑新出方正大套三，全款清水房。', '邻涪苑  | 3室2厅 | 161.77平米 | 东南 | 其他', '高楼层(共6层)暂无数据  -  新都城区', '113万', '单价6986元/平米')
('https://image1.ljcdn.com/510100-inspection/test-41fec871-8b00-4461-8236-f0cfbe3a2956.png.296x216.jpg', '香界，套四，两厅，采光好，户型方正。', '香界  | 4室2厅 | 122.98平米 | 南 | 简装', '高楼层(共18层)2012年建塔楼  -  新都城区', '135万', '单价10978元/平米')
('https://image1.ljcdn.com/510100-inspection/test-74a70084-1036-4fa3-bb39-b304d83d45c4.png.296x216.jpg', '东骏湖景湾一期套四三卫 户型方正 对中庭', '东骏湖景湾一期  | 4室2厅 | 187平米 | 北 | 其他 | 有电梯', '高楼层(共25层)2010年建板塔结合  -  新都城区', '300万', '单价16043元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3fa63d87-c957-454b-bbb4-def8ffb84d7e.png.296x216.jpg', '北新润苑二期三室两厅单卫有装修', '北新润苑二期  | 3室2厅 | 89.88平米 | 东 | 简装 | 有电梯', '中楼层(共15层)2012年建板塔结合  -  大丰', '126万', '单价14019元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a5858578-7cda-4ef4-9ad7-8a65d3cf40a3.png.296x216.jpg', '博雅新城B区 跃层 精装套四 保养的好', '博雅新城B区  | 4室2厅 | 168.92平米 | 北 | 其他 | 无电梯', '中楼层(共5层)2012年建板楼  -  大丰', '195万', '单价11544元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3c3c232f-dcbc-487d-9cc0-1de69ae9b2a2.png.296x216.jpg', '香城名都简单装修套二，有钥匙看房方便', '香城名都  | 2室2厅 | 90.08平米 | 东 | 其他 | 有电梯', '中楼层(共18层)2009年建塔楼  -  新都城区', '91万', '单价10103元/平米')
('https://image1.ljcdn.com/510100-inspection/446364ac-3156-4d1d-a069-5b2bb0e3ab98.jpg.296x216.jpg', '熊猫生态园小区精装跃层套五 带花园', '熊猫基地生态园小区  | 5室2厅 | 207平米 | 西南 | 其他', '高楼层(共6层)板楼  -  保利公园', '170万', '单价8213元/平米')
('https://image1.ljcdn.com/510100-inspection/test-08b15bf4-b67b-4a1b-8d32-0b6b7dc61f63.png.296x216.jpg', '桂湖名城+装修3房+双卫+位置安静+送家具家电', '桂湖名城一期  | 3室2厅 | 108平米 | 东 | 精装', '高楼层(共33层)2012年建板塔结合  -  新都城区', '122万', '单价11297元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ab88ccc6-3522-4b7e-a232-c3d544f40912.png.296x216.jpg', '套三可改套四户型，无增值税过户方便。', '九形道  | 3室2厅 | 112.35平米 | 南 | 其他 | 有电梯', '高楼层(共27层)2012年建板塔结合  -  大丰', '140.8万', '单价12533元/平米')
('https://image1.ljcdn.com/510100-inspection/test-648f34bd-665c-4c1e-9fd8-d378e06f70d1.png.296x216.jpg', '大丰达令港标准套二双卫带装修保养好', '汇融悉尼湾达令港  | 2室2厅 | 89.81平米 | 西 | 简装 | 有电梯', '低楼层(共32层)2013年建塔楼  -  大丰', '110万', '单价12249元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c0573c8a-9e55-4ad0-a515-f1d2ee35e8e9.png.296x216.jpg', '此房满两年，户型方正，采光好，带装修可直接入住。', '思学园博仕楼  | 1室0厅 | 31.25平米 | 南 | 其他 | 有电梯', '高楼层(共18层)暂无数据  -  新都城区', '29万', '单价9280元/平米')
('https://image1.ljcdn.com/510100-inspection/8c9c6e1e-c392-417d-aff6-21037e3ee68e.jpg.296x216.jpg', '翰香府  顶跃带装修   出售', '翰香府  | 3室2厅 | 157.43平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)板塔结合  -  毗河', '180万', '单价11434元/平米')
('https://image1.ljcdn.com/510100-inspection/test-789dcb3f-eba8-4e8e-85f6-de149d970cc9.png.296x216.jpg', '大丰商贸城北欧知识城3G广场，清水', '北欧知识城3G广场  | 1室0厅 | 39.28平米 | 南 | 其他', '高楼层(共30层)塔楼  -  大丰', '27万', '单价6874元/平米')
('https://image1.ljcdn.com/510100-inspection/test-99c41dd0-b489-4131-b74b-f76094f8445f.png.296x216.jpg', '兴想花园，，中高楼层、、、 朝东，。。。', '兴想花园  | 4室2厅 | 100.09平米 | 东 | 其他 | 有电梯', '低楼层(共25层)2012年建板楼  -  大丰', '150万', '单价14987元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e5f839b5-574b-4db9-8b43-01e71bc12aba.png.296x216.jpg', '合景格林春天 顶跃套四 带大花园 进门带入户', '合景格林春天  | 4室2厅 | 155.46平米 | 西南 | 其他 | 无电梯', '高楼层(共6层)2007年建板楼  -  新都城区', '155万', '单价9971元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9a9711e6-8e54-4eee-aeb0-7e77cc6d5f67.png.296x216.jpg', '成都一镇，三室两厅一厨一卫，自住装修', '成都一镇  | 3室2厅 | 89.75平米 | 南 北 | 其他', '低楼层(共26层)暂无数据  -  保利公园', '84万', '单价9360元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f0929261-c24e-4eee-b57e-e54e85eea123.png.296x216.jpg', '房子有装修+不临街+采光好+朝东', '红湖公园城  | 2室2厅 | 87.85平米 | 东南 | 精装 | 有电梯', '中楼层(共26层)2013年建板楼  -  大丰', '105万', '单价11953元/平米')
('https://image1.ljcdn.com/510100-inspection/ab1486bd-40d0-4a89-a95f-deb4d5c1159f.jpg.296x216.jpg', '上南街    套四三卫    交通便利', '南街一巷18号  | 4室2厅 | 211.45平米 | 东南 | 简装', '高楼层(共6层)暂无数据  -  新都城区', '137万', '单价6480元/平米')
('https://image1.ljcdn.com/510100-inspection/8c4da26d-bc83-4882-9cf5-47d0f1de3acb.jpg.296x216.jpg', '郁金香谷   叠拼别墅  装修房  带家具家电', '保利郁金香谷   | 叠拼别墅 | 4室2厅 | 235平米 | 南 | 其他 | 无电梯', '下叠(共5层)暂无数据  -  保利公园', '420万', '单价17873元/平米')
('https://image1.ljcdn.com/510100-inspection/test-41a59907-75c6-404d-b45a-59edde99d1c3.png.296x216.jpg', '绿地城精装优质三居室 保养好 直接拎包入住', '绿地城  | 3室2厅 | 87.89平米 | 北 | 精装 | 有电梯', '低楼层(共33层)2016年建塔楼  -  大丰', '126万', '单价14337元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a7d30afd-47d3-4933-8d9b-e82c413018fe.png.296x216.jpg', '保利公园198丁香郡对中庭套三不临街', '保利公园198丁香郡  | 3室2厅 | 107.96平米 | 西南 | 毛坯 | 有电梯', '高楼层(共18层)2012年建板塔结合  -  保利公园', '132万', '单价12227元/平米')
('https://image1.ljcdn.com/510100-inspection/test-050d120e-7ee9-4961-b067-f3dd844c057e.png.296x216.jpg', '金峰云水涧二期大套三，清水房。', '金峰云水涧二期  | 3室2厅 | 118.38平米 | 东北 | 毛坯', '高楼层(共6层)板楼  -  大丰', '85万', '单价7181元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6aad822a-5b8a-4565-b57d-2017f9c8d3a2.png.296x216.jpg', '新都区保利公园198百合郡装修套三', '保利公园198百合郡  | 3室2厅 | 117.52平米 | 东南 | 精装 | 有电梯', '中楼层(共18层)2009年建板塔结合  -  保利公园', '150万', '单价12764元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cfa95810-a1ff-4c36-9183-6ce109c19c0c.png.296x216.jpg', '新都宝光大道竹韵新馆简装套三带家电', '竹韵新馆  | 3室2厅 | 101.96平米 | 北 | 其他', '高楼层(共6层)2000年建板楼  -  新都城区', '102万', '单价10004元/平米')
('https://image1.ljcdn.com/510100-inspection/test-763846e4-79fd-48f7-af74-a8d0f6a55f2c.png.296x216.jpg', '套三双卫 对中庭 中间楼层 采光好', '红湖公园城  | 3室2厅 | 110.29平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2013年建板楼  -  大丰', '113万', '单价10246元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4e9dbb22-29b0-4224-a79f-49ee5e2e9edf.png.296x216.jpg', '凤凰傲城，套三单卫、、、、、、', '凤凰傲城  | 3室2厅 | 91.28平米 | 东北 | 其他', '高楼层(共17层)2015年建板楼  -  大丰', '91万', '单价9970元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2b7b8309-5403-4254-afc0-72ecbb440568.png.296x216.jpg', '润扬北城一号，套三双卫两厅，带大露台。', '润扬北城1号  | 3室2厅 | 107.73平米 | 西南 | 其他 | 有电梯', '高楼层(共9层)2013年建塔楼  -  新都城区', '165万', '单价15317元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5f658ca3-3558-4be2-9bce-20c495f788e8.png.296x216.jpg', '保利丁香郡 清水套三  通透户型 带入户', '保利公园198丁香郡  | 3室2厅 | 110.64平米 | 东北 | 其他 | 有电梯', '中楼层(共18层)2012年建板塔结合  -  保利公园', '150万', '单价13558元/平米')
('https://image1.ljcdn.com/510100-inspection/rsp_pic_upload942bba0b-94d5-45dd-8939-67fecb90ce94.jpeg.296x216.jpg', '博雅新城B区居家装修保养好的房子', '博雅新城B区  | 5室2厅 | 152.89平米 | 南 | 其他 | 无电梯', '高楼层(共5层)2012年建板楼  -  大丰', '182万', '单价11904元/平米')
('https://image1.ljcdn.com/510100-inspection/f3d67c75-16ad-4923-aa0b-cd2e73d60753.jpg.296x216.jpg', '丰和日丽装修内跃套四双卫带楼顶花园', '丰和日丽  | 4室2厅 | 171.58平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2005年建板塔结合  -  大丰', '225万', '单价13114元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f2d8cae0-be90-4ad2-bff4-ed39199be5a0.png.296x216.jpg', '融创凯旋公馆，装修套三，带家具家电出售，拎包入住。', '融创凯旋公馆  | 3室2厅 | 70.39平米 | 西南 | 其他', '高楼层(共27层)2016年建板塔结合  -  大丰', '105万', '单价14917元/平米')
('https://image1.ljcdn.com/510100-inspection/test-76d119a5-1eee-4031-8bb5-e99c5be5548e.png.296x216.jpg', '开元国际 套四 简装空房出售 低楼层', '开元国际  | 4室2厅 | 106.58平米 | 东南 | 其他 | 有电梯', '低楼层(共18层)2012年建板塔结合  -  大丰', '150万', '单价14074元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5c706a81-afc0-4e26-bef5-c9a7d735235c.png.296x216.jpg', '流溪苑，套三户型，居家装修拎包入住。', '流溪苑  | 3室2厅 | 108.55平米 | 南 | 其他', '中楼层(共7层)板楼  -  保利公园', '105万', '单价9673元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1d72dc1b-93f2-49f7-98a4-6b0957247b7e.png.296x216.jpg', '精装修保养新，套三单卫，不临街，带家具家电出售。', '香域中央  | 3室2厅 | 101.65平米 | 西北 | 精装 | 有电梯', '低楼层(共32层)板塔结合  -  毗河', '135万', '单价13281元/平米')
('https://image1.ljcdn.com/510100-inspection/test-13bb8798-2f59-4350-a4aa-d00821431be7.png.296x216.jpg', '红树林 多层顶跃 装修房 保养好', '红树林  | 3室2厅 | 116平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新都城区', '115万', '单价9914元/平米')
('https://image1.ljcdn.com/510100-inspection/test-948f6af7-9714-4837-8ef9-3b61ad120aa9.png.296x216.jpg', '博雅新城B区 精装跃层带车位 出售', '博雅新城B区  | 4室2厅 | 172.6平米 | 西南 | 精装 | 无电梯', '低楼层(共5层)2012年建板楼  -  大丰', '230万', '单价13326元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a77c2d37-2d4f-4b6b-8c84-6ba82d412794.png.296x216.jpg', '汉嘉国际 装修套三 低楼层 满两年', '汉嘉国际  | 3室2厅 | 129.15平米 | 东南 | 精装 | 无电梯', '低楼层(共6层)2018年建板塔结合  -  新都城区', '170万', '单价13163元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1e486950-5cf5-476a-ada9-a1c0e9ce33e8.png.296x216.jpg', '香城国际，一室一厅一厨一卫带装修。', '香城国际  | 1室1厅 | 68.1平米 | 东 | 其他 | 有电梯', '低楼层(共14层)塔楼  -  新都城区', '76万', '单价11161元/平米')
('https://image1.ljcdn.com/510100-inspection/8578a760-8cc1-45de-b43a-589819fec7a8.jpg.296x216.jpg', '底跃洋房6+1电梯，前后花园，底楼采光好客厅挑高。', '北欧知识城二期  | 4室2厅 | 161平米 | 东 | 其他', '低楼层(共6层)2013年建板塔结合  -  大丰', '240万', '单价14907元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d20727bc-dcb0-4b17-a88b-424f2e1b06ed.png.296x216.jpg', '融创凯旋公馆，居家装修套二，高楼层。', '融创凯旋公馆  | 2室2厅 | 53.89平米 | 东北 | 其他', '高楼层(共27层)2016年建板塔结合  -  大丰', '73万', '单价13547元/平米')
('https://image1.ljcdn.com/510100-inspection/test-24306d66-3b6f-48bf-bb99-d529a63be3fa.png.296x216.jpg', '套二单卫，居家装修。。。。。。。', '凤凰山1号  | 2室2厅 | 84.94平米 | 南 | 其他 | 有电梯', '高楼层(共17层)2011年建板楼  -  大丰', '101万', '单价11891元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4c66493d-dbc9-4de8-96b8-d3c3b7b4fc6a.png.296x216.jpg', '海伦国际二期清水套二中间楼层。', '海伦国际二期  | 2室2厅 | 79.24平米 | 南 | 其他', '低楼层(共32层)2013年建塔楼  -  新都城区', '98万', '单价12368元/平米')
('https://image1.ljcdn.com/510100-inspection/test-243b4243-47a0-4f5e-8095-44305994fb56.png.296x216.jpg', '润扬双河鹭岛套四双卫洋房，装修保养得不错', '润扬双河鹭岛  | 3室2厅 | 143.5平米 | 东南 | 其他 | 有电梯', '中楼层(共4层)2012年建板楼  -  毗河', '175万', '单价12196元/平米')
('https://image1.ljcdn.com/510100-inspection/test-328d2ead-0fb1-4aa4-8185-8b06a28d17dd.png.296x216.jpg', '户型方正 采光好 居家装修保养好', '成博小区  | 3室2厅 | 116.45平米 | 东南 | 其他 | 有电梯', '高楼层(共16层)塔楼  -  大丰', '115万', '单价9876元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9585eea4-f84a-431f-8053-71d8d9430a9a.png.296x216.jpg', '保利公园198清水套二 户型方正 中高楼层 采光不错', '保利公园198丁香郡  | 2室1厅 | 87.22平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2012年建板塔结合  -  保利公园', '103万', '单价11810元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f96bfc28-f0cf-425e-8d07-297785ccdd8a.png.296x216.jpg', '丰和日丽三期套三双卫有入户有装修', '丰和日丽  | 3室2厅 | 128.6平米 | 东 | 精装 | 有电梯', '低楼层(共18层)塔楼  -  大丰', '146万', '单价11354元/平米')
