('https://image1.ljcdn.com/310000-inspection/test-f2286f56-8cbf-4d57-8697-225921daa281.png.296x216.jpg', '送产权车位，双阳台，人车分流，有钥匙', '中环国际公寓(二期)  | 2室2厅 | 82.98平米 | 南 | 简装 | 有电梯', '低楼层(共17层)2015年建板楼  -  共康', '485万', '单价58448元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170918/434c23f0-cc63-49c1-89d5-71f54a93b8a8.jpg.296x216.jpg', '共康七村 2室1厅 265万', '共康七村  | 2室1厅 | 68.68平米 | 南 | 精装 | 有电梯', '高楼层(共7层)1995年建板楼  -  共康', '265万', '单价38585元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ccb367d6-4dac-4dac-afb1-4fc4baca010c.png.296x216.jpg', '一手动迁，房东置换急售，有钥匙，随时看房', '馨佳园(菊泉街1969弄)  | 2室2厅 | 77.85平米 | 南 | 其他 | 有电梯', '中楼层(共24层)2011年建板楼  -  顾村', '282万', '单价36224元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadf96134b1-eaf5-40c3-8d9b-2c9b4df56666.jpg.296x216.jpg', '南北大三房，楼层佳，双轨交通，拎包入住', '祁连四村  | 3室2厅 | 94平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1997年建板楼  -  上大', '388万', '单价41277元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171112/f1171d42-6df5-4dda-b3b0-0a9852b0fad8.jpg.296x216.jpg', '招商海德，精品装修三房，南北通透，随时可看。', '招商海德名门  | 3室2厅 | 124.35平米 | 南 | 精装 | 有电梯', '中楼层(共16层)2015年建板楼  -  杨行', '480万', '单价38601元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7a28e52e-aeb6-47b3-a198-fa5e4b6902d7.png.296x216.jpg', '馨华苑 精装修 m7 交通便利 只要538万', '馨华苑  | 2室2厅 | 86平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2001年建板楼  -  大华', '538万', '单价62559元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170405/88b2727d-8537-4db5-9718-2a23195dec4a.jpg.296x216.jpg', '精装两年，三楼，东西全送，拎包入住，小区中间', '月浦九村  | 2室1厅 | 53.78平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1990年建板楼  -  月浦', '180万', '单价33470元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171215/062b483e-b96c-4a06-964f-fe83abfa23cf.jpg.296x216.jpg', '双南两房，厨卫朝北，南北通透，边套全明，满五唯一', '淞南十村  | 2室1厅 | 68.01平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1994年建板楼  -  淞南', '289万', '单价42494元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170917/b7f18b67-350b-444c-9bf6-fb9d7696d30a.jpg.296x216.jpg', '房子简装可随心装修出自己喜欢的风格，楼间距宽采光好', '菊泉新城(陆翔路358弄)  | 2室1厅 | 71.24平米 | 南 | 毛坯 | 无电梯', '高楼层(共6层)2005年建板楼  -  顾村', '280万', '单价39304元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload9708df85-ad70-4a75-8b26-9c62bff4a7ad.jpg.296x216.jpg', '南北两房两厅一卫，户型正气，随时看', '绿地海域笙晖(公寓)  | 2室2厅 | 81.91平米 | 南 | 毛坯 | 有电梯', '中楼层(共14层)2015年建板楼  -  杨行', '325万', '单价39678元/平米')
('https://image1.ljcdn.com/310000-inspection/cb6b59aa-458e-42cd-a217-49468b6ef88f.jpg.296x216.jpg', '铂金华府 电梯中高区 南北通两房 婚装两年 业主诚售', '铂金华府  | 2室2厅 | 100.23平米 | 南 | 精装 | 有电梯', '高楼层(共13层)2008年建板楼  -  大华', '730万', '单价72833元/平米')
('https://image1.ljcdn.com/310000-inspection/test-6f2b15b9-569d-4f07-b75a-5582a760668e.png.296x216.jpg', '紧靠地铁，配套成熟，小区环境干净优美，价格可谈', '采菊苑  | 1室1厅 | 56.81平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2008年建板楼  -  顾村', '258万', '单价45415元/平米')
('https://image1.ljcdn.com/310000-inspection/test-29bf20fb-2213-41f0-97a4-21649a369761.png.296x216.jpg', '中环国际公寓二期 经典大三房 精装拎包即住', '中环国际公寓(二期)  | 3室2厅 | 124.97平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2015年建板楼  -  共康', '720万', '单价57614元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload4bfd2efd-7fd1-4437-909f-440bd207d443.jpg.296x216.jpg', '位置好楼层好，单价低，正宗大两房', '新顾村大家园B区  | 2室2厅 | 93.17平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2005年建板楼  -  顾村', '345万', '单价37030元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161030/5ca33ef1-5d99-41e0-854b-e8aa82498729.jpg.296x216.jpg', '次新小区满五唯一来电即看双轨交7/15看房方便交通便利', '祁连三村  | 1室1厅 | 49.12平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1997年建板楼  -  上大', '200万', '单价40717元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171106/78f0fb5b-fc0a-4f2b-bd9c-076c1b4f46f6.jpg.296x216.jpg', '电梯一房，素质住户，看房方便 ，诚意出售', '新城尚景  | 1室2厅 | 59.84平米 | 南 | 精装 | 有电梯', '中楼层(共7层)2006年建板楼  -  淞南', '290万', '单价48463元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180121/2810c35b-0b45-4607-9434-49b41452c623.jpg.296x216.jpg', '精装两房， 随时看房 房型正气 真实价格', '馨佳园(菊盛路851弄)  | 2室1厅 | 74.71平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2011年建板楼  -  顾村', '310万', '单价41494元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170304/a9aba9f6-aca1-42b4-bb58-fcc8c1e78704.jpg.296x216.jpg', '罗南二村 2室1厅 215万', '罗南二村  | 2室1厅 | 63.15平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1995年建板楼  -  罗店', '215万', '单价34046元/平米')
('https://image1.ljcdn.com/310000-inspection/b8fd51ab-b0f0-46f5-8450-6638ef417c30.jpg.296x216.jpg', '海尚明城 精装三房 小区中间位置 采光好 带地下车位', '海尚明城  | 3室2厅 | 117.25平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2009年建板楼  -  杨行', '440万', '单价37527元/平米')
('https://image1.ljcdn.com/310000-inspection/b9323660-4a5a-4036-9c72-27b9815c149e.jpg.296x216.jpg', '业主诚心卖 看房随时 一房改两房 实用性增强', '逸仙路1321弄  | 2室1厅 | 43.93平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1993年建板楼  -  高境', '185万', '单价42113元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170921/ac04bda0-1e85-451e-bcd0-86454cec6e58.jpg.296x216.jpg', '月浦八村 1室1厅 138万', '月浦八村  | 1室1厅 | 39.37平米 | 东南 | 简装 | 无电梯', '高楼层(共6层)1991年建板楼  -  月浦', '138万', '单价35053元/平米')
('https://image1.ljcdn.com/310000-inspection/test-3b3877fa-9821-49be-90f1-21a97578a1b4.png.296x216.jpg', '菊泉新城(菊盛路50弄) 2室2厅 310万', '菊泉新城(菊盛路50弄)  | 2室2厅 | 82.69平米 | 南 | 毛坯 | 无电梯', '中楼层(共5层)2005年建板楼  -  顾村', '310万', '单价37490元/平米')
('https://image1.ljcdn.com/310000-inspection/ccb2488c-f61f-48cd-9918-6dd9150bd66a.jpg.296x216.jpg', '水岸稀售户型  高区+南北直通+双阳台+精装修+满五唯一', '水岸蓝桥(公寓)  | 2室2厅 | 97.5平米 | 南 北 | 精装 | 有电梯', '高楼层(共14层)2005年建板楼  -  大华', '598万', '单价61334元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161016/cb1626bf-1d49-49fb-a65b-db16f06f9504.jpg.296x216.jpg', '一手动迁，满五年唯一，诚心出售，看房方便。', '菊泉新城(陆翔路358弄)  | 2室1厅 | 70.81平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  顾村', '315万', '单价44486元/平米')
('https://image1.ljcdn.com/310000-inspection/test-42c106d7-cb1a-4478-a683-3a61a685d748.png.296x216.jpg', '两南一北南北通大三房，诚意出售，看房方便', '万科四季花城  | 3室2厅 | 123.3平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)2004年建板楼  -  杨行', '460万', '单价37308元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170604/c6f54884-cfdc-4f90-9ea5-5c9967409a4a.jpg.296x216.jpg', '低总价满五三分之一不唯一视野开阔、采光充足正气户型', '和欣国际花园  | 2室1厅 | 88.31平米 | 南 北 | 简装 | 有电梯', '低楼层(共18层)2009年建板楼  -  共康', '545万', '单价61715元/平米')
('https://image1.ljcdn.com/310000-inspection/test-60912297-c9cb-4a49-b902-d0c953cf6a15.png.296x216.jpg', '钥匙房，业主诚心出售，带产权车位，价格可谈价格可谈', '海尚明城  | 1室1厅 | 63.06平米 | 南 | 精装 | 有电梯', '低楼层(共15层)2009年建板楼  -  杨行', '238万', '单价37742元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload5c8c50e1-a38d-4fb7-9bf5-5128ab30e793.jpg.296x216.jpg', '电梯高区复式，楼上不算面积lin近7号线，3+1两卫户型', '梧桐城邦大公馆  | 3室2厅 | 87.63平米 | 南 北 | 精装 | 有电梯', '高楼层(共10层)2011年建板楼  -  大华', '725万', '单价82735元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload3e1b281e-5988-4d5e-aaf0-e3c704b9d0ca.jpg.296x216.jpg', '楼层佳采光好看房方便，总价低房东诚意出售。', '华浜新村  | 2室1厅 | 55.9平米 | 南 | 毛坯 | 无电梯', '低楼层(共6层)1994年建板楼  -  淞南', '253万', '单价45260元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171006/f4576bfc-a9bd-44b5-a55e-5540922953da.jpg.296x216.jpg', '美兰湖 近地铁 高品质小区 精装2房带露台', '美兰湖中华园  | 2室1厅 | 87.31平米 | 南 北 | 精装 | 有电梯', '低楼层(共6层)2011年建板楼  -  罗店', '355万', '单价40660元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160809/f40aea1e-cb8e-4ba0-8ce8-06f2d595bf00.jpg.296x216.jpg', '共富一村 近一号线 生活方便 交通方便 诚心出售', '共富一村  | 2室2厅 | 93.66平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1996年建板楼  -  共富', '310万', '单价33099元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170514/30035a4a-fc49-4cfa-8ead-30d3fb4d1663.jpg.296x216.jpg', '新顾村大家园C区 1室1厅 270万', '新顾村大家园C区  | 1室1厅 | 57平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  顾村', '270万', '单价47369元/平米')
('https://image1.ljcdn.com/310000-inspection/test-12866770-f032-47a2-a5de-1c9b655ec7a5.png.296x216.jpg', '乐业五村！双南方厅！诚意出售！采光好！满五唯一！', '乐业五村  | 2室1厅 | 55.91平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  月浦', '172万', '单价30764元/平米')
('https://image1.ljcdn.com/310000-inspection/test-2c4fd04b-6afc-4c16-bbb1-465f11ab84e8.png.296x216.jpg', '本房有产权车位可售，看房随时，南北直通双阳台', '经纬学府涵青花园(二期)  | 2室2厅 | 93.77平米 | 南 北 | 精装 | 有电梯', '高楼层(共13层)2007年建板楼  -  上大', '435万', '单价46391元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171109/6797ff58-9604-4a30-8ea9-50a4e51c883d.jpg.296x216.jpg', '杨泰苑 2室2厅 278万', '杨泰苑  | 2室2厅 | 82平米 | 暂无数据 | 精装 | 无电梯', '中楼层(共6层)2000年建板楼  -  杨行', '278万', '单价33903元/平米')
('https://image1.ljcdn.com/310000-inspection/test-884c14c2-45c7-460d-b3a8-f9a965b199b7.png.296x216.jpg', '万业紫辰苑 小区前排无遮挡 有钥匙随时可看 满二', '万业紫辰苑  | 2室2厅 | 95.03平米 | 南 | 毛坯 | 有电梯', '低楼层(共28层)板楼  -  杨行', '375万', '单价39462元/平米')
('https://image1.ljcdn.com/310000-inspection/test-0969a19e-d417-4464-9740-c6323a0a7519.png.296x216.jpg', '精装电梯大三房出售+一手动迁税费少+诚心出售', '杨泰春城  | 3室2厅 | 132.08平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2007年建板楼  -  杨行', '430万', '单价32557元/平米')
('https://image1.ljcdn.com/310000-inspection/4fc8e6bd-3383-4273-aabf-fefb4f83d9a4.jpg.296x216.jpg', '一手动迁，满五年唯一，诚心出售，看房方便。', '菊泉新城(陆翔路358弄)  | 2室2厅 | 70.09平米 | 南 | 其他 | 无电梯', '中楼层(共5层)2005年建板楼  -  顾村', '305万', '单价43516元/平米')
('https://image1.ljcdn.com/310000-inspection/56b6f73a-f521-4381-adec-eb97e22c2ac2.JPG.296x216.jpg', '婚房装修，温馨舒适，有产权车位，中间楼层，安静位置', '旭辉城  | 2室2厅 | 73.52平米 | 南 | 精装', '中楼层(共18层)2014年建板楼  -  罗泾', '200万', '单价27204元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171014/ed915387-a9b7-4dc1-a3db-1d81f90fdaeb.jpg.296x216.jpg', '大华一村 步行至地铁450米 精装修一房', '大华一村  | 1室1厅 | 49.91平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1994年建板楼  -  大华', '240万', '单价48087元/平米')
('https://image1.ljcdn.com/310000-inspection/test-1a0a8be9-11be-4ac3-9dce-c0c69dab5cfc.png.296x216.jpg', '交通方便 户型佳 采光好 房东诚心出售 配套齐全', '成亿宝盛家苑  | 3室2厅 | 92.52平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  顾村', '330万', '单价35668元/平米')
('https://image1.ljcdn.com/310000-inspection/test-2752bcc7-b168-4b78-8fc9-10da84b6830b.png.296x216.jpg', '三花现代城(二期香梅苑) 1室1厅 370万', '三花现代城(二期香梅苑)  | 1室1厅 | 62.5平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2008年建板楼  -  高境', '370万', '单价59200元/平米')
('https://image1.ljcdn.com/310000-inspection/716a52cd-aa9e-4801-b251-abaa7c805039.jpg.296x216.jpg', '一手动迁 近地铁，视野开阔 采光好，南北通透 呼吸畅', '好日子大家园B区  | 2室1厅 | 75.68平米 | 南 | 毛坯', '高楼层(共6层)2007年建板楼  -  顾村', '320万', '单价42284元/平米')
('https://image1.ljcdn.com/310000-inspection/test-90bbdc30-2f97-42b3-ad2c-43cb03be94b7.png.296x216.jpg', '高境二村 近小区广场 位置好 楼层好', '高境二村  | 2室1厅 | 79.67平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1996年建板楼  -  高境', '389万', '单价48827元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170306/6f35efe3-2625-4d09-b559-18018d3f9c92.jpg.296x216.jpg', '地铁7号线，就在家门口，精装拎包入住，一手动迁', '菊泉新城(陆翔路358弄)  | 2室1厅 | 70.91平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)2005年建板楼  -  顾村', '305万', '单价43013元/平米')
('https://image1.ljcdn.com/310000-inspection/test-9465ab30-6835-4784-9479-5dc1db69189c.png.296x216.jpg', '馨佳园(菊盛路851弄) 2室2厅 308万', '馨佳园(菊盛路851弄)  | 2室2厅 | 74.71平米 | 南 | 毛坯 | 有电梯', '高楼层(共18层)2011年建板楼  -  顾村', '308万', '单价41227元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload2c0d27c2-049a-40d1-8983-c4ce99d8858c.jpg.296x216.jpg', '精装3+1户型，三房价格买四房，产证满屋唯一，诚意售', '中环一号(一期)  | 3室2厅 | 120.52平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2011年建板楼  -  大华', '625万', '单价51859元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload35a56805-3bb2-4bc2-beea-909947be9702.JPG.296x216.jpg', '边套南北两房，带天井，随时看房，前后开阔，出入方便', '泗塘二村  | 2室1厅 | 48.52平米 | 南 | 简装 | 无电梯', '低楼层(共5层)1980年建板楼  -  张庙', '228万', '单价46991元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c5851968-60b5-4826-916a-d01ed65be4b3.png.296x216.jpg', '紧缺好房，2012年竣工，景观电梯小户型，L7轨交旁！', '上大阳光乾泽园  | 2室1厅 | 57.75平米 | 南 | 毛坯 | 有电梯', '高楼层(共17层)2012年建板楼  -  上大', '255万', '单价44156元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload87c8f935-bd5e-4c20-8f72-23dcacd309a8.jpg.296x216.jpg', '精装大三房 两房朝南 户型正气 整栋边套 三面阳台', '中环一号(一期)  | 3室2厅 | 117.85平米 | 西 | 精装 | 有电梯', '中楼层(共14层)2011年建板楼  -  大华', '590万', '单价50064元/平米')
('https://image1.ljcdn.com/310000-inspection/test-bd3b4cb4-9592-402a-bbf5-fbc41e061ff1.png.296x216.jpg', '四季绿城 08年商品房 位置、户型好 产权清晰 看房方便', '四季绿城  | 2室2厅 | 86.28平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2005年建板楼  -  高境', '475万', '单价55054元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170905/4957b4b0-5fa3-45cf-9a33-2c42f1dba021.jpg.296x216.jpg', '精装四楼，小区中间，拎包入住，房型超正气，采光好。', '月浦九村  | 1室1厅 | 45.65平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1988年建板楼  -  月浦', '148万', '单价32421元/平米')
('https://image1.ljcdn.com/310000-inspection/d4fb5247-59e1-4e2e-a3ea-a33fe3df1784.jpg.296x216.jpg', '吉浦路615弄 2室1厅 400万', '吉浦路615弄  | 2室1厅 | 83.89平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1995年建板楼  -  高境', '400万', '单价47682元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171224/341f43dd-cb8c-466e-b7f3-a5350eba5831.jpg.296x216.jpg', '文宝苑品质小区、近双地铁、近公园的钥匙两房急卖', '文宝苑  | 2室1厅 | 71平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)2008年建板楼  -  顾村', '340万', '单价47888元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c25e5767-73e9-49e4-9e4f-e41be6badf31.png.296x216.jpg', '小区前排景观房 正宗南北通透 房型正气', '馨佳园(韶山路419弄)  | 2室1厅 | 76.18平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2009年建板楼  -  顾村', '310万', '单价40694元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e8ff7521-3614-4b31-85c1-24ee6e004e45.png.296x216.jpg', '动迁税少、南北通透、采光无遮挡、南北通透', '新顾村大家园A区  | 3室1厅 | 99.15平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2004年建板楼  -  顾村', '350万', '单价35301元/平米')
('https://image1.ljcdn.com/310000-inspection/b76b49e2-35f1-43d6-a6ad-0d04f8458172.jpg.296x216.jpg', '一手动迁，满五年唯一精装修，看房提前预约', '新顾村大家园C区  | 2室2厅 | 93.25平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2006年建板楼  -  顾村', '350万', '单价37534元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171216/3f75fbf0-8cb7-44f4-a66c-f7e632b98548.jpg.296x216.jpg', '精装3房+诚心出售+价格可谈+顶楼送阁楼+采光好', '好日子大家园C区  | 3室3厅 | 93.47平米 | 南 | 其他', '高楼层(共6层)暂无数据  -  顾村', '410万', '单价43865元/平米')
('https://image1.ljcdn.com/310000-inspection/8dff7735-18d1-4ced-adb1-cc70922fa615.jpg.296x216.jpg', '西靠地铁七号线500m，家电齐全，真图价，生活街在旁边', '馨佳园(韶山路245弄)  | 2室2厅 | 76平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2011年建板楼  -  顾村', '310万', '单价40790元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload77e14911-4e7a-471f-b0da-c4309d733216.jpg.296x216.jpg', '满五唯一动迁房  双南户型  小区中间位置', '中环一号(二期)  | 2室2厅 | 81.02平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2012年建板楼  -  大华', '445万', '单价54925元/平米')
('https://image1.ljcdn.com/310000-inspection/test-13edebfd-ac62-4a91-98fe-f576e4ee32b7.png.296x216.jpg', '南北大三房 免征增值税  居家装修 税费少', '好日子大家园D区  | 3室2厅 | 117平米 | 南 | 精装', '中楼层(共6层)2010年建暂无数据  -  顾村', '410万', '单价35043元/平米')
('https://image1.ljcdn.com/310000-inspection/test-cbafe080-e55c-4d26-9811-de330f0e46b1.png.296x216.jpg', '采光楼层简装房+满五年唯一+诚心出售+价格可谈.....', '经纬学府涵青花园(二期)  | 2室2厅 | 94.83平米 | 南 | 毛坯 | 有电梯', '高楼层(共14层)2009年建板楼  -  上大', '430万', '单价45345元/平米')
('https://image1.ljcdn.com/310000-inspection/test-af978edc-cc93-41a0-90c2-09971414afd4.png.296x216.jpg', '海江二村 1室1厅 148万', '海江二村  | 1室1厅 | 36.55平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1995年建板楼  -  淞宝', '148万', '单价40493元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload73656fea-679b-464c-a13e-c5cd7ad5babb.jpg.296x216.jpg', '梧桐城邦三期 2室2厅 480万', '梧桐城邦三期  | 2室2厅 | 63.68平米 | 南 | 精装 | 有电梯', '高楼层(共8层)2010年建板楼  -  大华', '480万', '单价75377元/平米')
('https://image1.ljcdn.com/310000-inspection/test-be8aeefb-e16e-4204-90f2-45ce8def23f5.png.296x216.jpg', '大华一村 地铁50米 有钥匙随时看房 产权清晰 全明户型', '大华一村  | 3室1厅 | 96.14平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1995年建板楼  -  大华', '455万', '单价47327元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7200dd45-f72c-4af7-9de8-6d21d00c62a3.png.296x216.jpg', '3号线18号线长江南路 成熟小区电梯高层视野佳前后花园', '新梅淞南苑  | 2室1厅 | 75.13平米 | 北 | 精装 | 有电梯', '中楼层(共14层)2008年建板楼  -  淞南', '410万', '单价54573元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160820/eb80a9a1-11f5-40d9-8fc0-eb75492ffca3.jpg.296x216.jpg', '全明户型 近双轨交 采光充足 楼层佳 满五唯一近商场', '盛世宝邸(一期)  | 2室1厅 | 84.52平米 | 南 | 精装 | 有电梯', '高楼层(共14层)2010年建板楼  -  淞南', '550万', '单价65074元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170503/49a4020f-4315-4b53-acc0-fd9d0005a8ff.jpg.296x216.jpg', '一手动迁，满五唯一，只有契税，小区位置佳', '古北菊翔苑(菊联路232弄)  | 2室2厅 | 75.25平米 | 南 | 其他 | 有电梯', '中楼层(共8层)2008年建板楼  -  顾村', '320万', '单价42525元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ccfec7a5-c688-42d6-882f-cbeb7db7d909.png.296x216.jpg', '满5唯一，全南二房，楼层位置好，业主诚心卖，随时看', '保利叶上海(一期)  | 2室2厅 | 79.82平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2010年建板楼  -  顾村', '368万', '单价46104元/平米')
('https://image1.ljcdn.com/310000-inspection/05a01236-7715-4832-8910-9c7ce01d452e.jpg.296x216.jpg', '当代高邸双轨交，满5唯一无个税，小错层，中间位置', '当代高邸  | 3室2厅 | 129.16平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2003年建板楼  -  上大', '570万', '单价44132元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171112/aaf1696d-9495-4866-83f7-efddaa84c769.jpg.296x216.jpg', '带地下室 带产权车位 送花园 开间大 采光十足', '东方丽都  | 4室3厅 | 213.54平米 | 南 | 精装 | 无电梯', '低楼层(共5层)2011年建板楼  -  杨行', '640万', '单价29971元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d6988640-f6db-4132-bf33-cd572486b6b7.png.296x216.jpg', '宝钢一村 双南户型 满五唯一 钥匙房 随时可看', '宝钢一村  | 2室0厅 | 46.42平米 | 南 | 毛坯 | 无电梯', '中楼层(共5层)1978年建板楼  -  淞宝', '253万', '单价54503元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180114/ef528b71-a327-43ff-a3bd-a5994d4a1dc7.jpg.296x216.jpg', '毛坯2房，满五年税费少，顾村的次新房', '绿洲花园  | 2室2厅 | 95.2平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2006年建板楼  -  顾村', '360万', '单价37816元/平米')
('https://image1.ljcdn.com/310000-inspection/e1dbeaa3-47bc-483e-94cb-69c3602b2e23.jpg.296x216.jpg', '房子是满五唯一的 房型方正 前排没有遮挡 交通便利', '宝林二村  | 3室1厅 | 64.73平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1990年建板楼  -  淞宝', '285万', '单价44030元/平米')
('https://image1.ljcdn.com/310000-inspection/6aad4052-e59e-4a1b-aa06-77dde457a053.jpg.296x216.jpg', '东苑13年精装两室户 楼层中等  南北通透户型 欢迎看房', '慧华东苑  | 2室2厅 | 78.89平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2011年建板楼  -  上大', '365万', '单价46267元/平米')
('https://image1.ljcdn.com/310000-inspection/793ed818-69fa-4485-b452-1f47664ace06.jpg.296x216.jpg', '顾村公园旁边的大户型两房，产权面积81平米左右！', '菊泉新城(菊盛路50弄)  | 2室2厅 | 81.66平米 | 东南 | 简装 | 有电梯', '高楼层(共14层)2005年建板楼  -  顾村', '285万', '单价34901元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161210/67b6b4b5-a992-496a-b1fa-10cadb346bb3.jpg.296x216.jpg', '实用面价147平米，保利精装修房子诚意出售，随时看房', '保利叶之林(一期)  | 3室2厅 | 73.08平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2014年建板楼  -  上大', '460万', '单价62945元/平米')
('https://image1.ljcdn.com/310000-inspection/test-682d1551-e007-46c3-adf3-9db6bf776f1d.png.296x216.jpg', '鑫鑫花园皓装大三房+楼层舒适+出行方便+生活便利。', '鑫鑫花园  | 3室2厅 | 127.27平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2005年建板楼  -  共富', '460万', '单价36144元/平米')
('https://image1.ljcdn.com/310000-inspection/test-f552988a-3e8c-49e4-b9dc-a76aa180b181.png.296x216.jpg', '中间楼层采光好+一梯三户边套全明可改两室户', '慧华苑  | 2室0厅 | 56.98平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2009年建板楼  -  上大', '242万', '单价42472元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170820/70f913b8-38e8-4d51-852b-9fe8b29f8832.jpg.296x216.jpg', '此房满五唯一 一房横套改好两房 楼层可以 价格可谈', '共富四村  | 2室1厅 | 58.94平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1998年建板楼  -  共富', '245万', '单价41568元/平米')
('https://image1.ljcdn.com/310000-inspection/3b48566c-ce4f-4796-afb7-ed0bd221198b.jpg.296x216.jpg', '09年品质小区南北通透房型正气', '聚丰景都  | 2室2厅 | 79.77平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2008年建板楼  -  上大', '350万', '单价43877元/平米')
