('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload094bd411-6335-4002-9577-8d596cab06b8.jpg.296x216.jpg', '宁安小区，三室一厅一厨一卫优质房源，价格可谈。', '宁安小区  ', '高楼层(共7层)板楼  -  二中', '130万', '单价17685元/平米')
('https://image1.ljcdn.com/130100-inspection/eb8a4f5b-2aa6-4a34-94b7-216f5cbb92ff.jpg.296x216.jpg', '总价低小两居，和平路，房本满五年', '石瓷小区  ', '中楼层(共6层)板楼  -  大郭', '81万', '单价13180元/平米')
('https://image1.ljcdn.com/130100-inspection/010761b5-8721-4574-ae3e-9d31449d616f.jpg.296x216.jpg', '靶场街公安厅宿舍+一楼两居室东户+24小时安保+随时看', '河北省公安厅靶场街生活区  ', '低楼层(共5层)板楼  -  合作路', '105万', '单价16790元/平米')
('', '方达小区 2室1厅 135万', '方达小区  ', '高楼层(共6层)板楼  -  水上公园', '135万', '单价15341元/平米')
('https://image1.ljcdn.com/130100-inspection/216dade6-ae19-445e-b454-97add61863f2.jpg.296x216.jpg', '新华区，合作路小校，28中，带电梯，小区安静。', '省人民银行  ', '低楼层(共18层)暂无数据  -  合作路', '320万', '单价22063元/平米')
('', '新苑小区 2室1厅 85万', '新苑小区  ', '低楼层(共6层)板楼  -  赵陵铺', '85万', '单价14334元/平米')
('', '天苑生活小区 2室1厅 100万', '天苑生活小区  ', '中楼层(共6层)板楼  -  天苑', '100万', '单价15874元/平米')
('https://image1.ljcdn.com/130100-inspection/5bb4cb8a-7ac5-4698-ae73-763edbf53ea7.jpg.296x216.jpg', '中华绿园 2室2厅 170万', '中华绿园  ', '低楼层(共7层)板楼  -  北站', '170万', '单价18280元/平米')
('', '高柱小区 5室2厅 500万', '高柱小区  ', '高楼层(共7层)板楼  -  高柱', '500万', '单价13179元/平米')
('', '联强生活小区 1室1厅 72万', '联强生活小区  ', '中楼层(共6层)板楼  -  高柱', '72万', '单价16552元/平米')
('https://image1.ljcdn.com/130100-inspection/15c7a739-f779-46a3-a390-8b5e42446c4d.jpg.296x216.jpg', '石铁三十一宿舍 2室1厅 105万', '石铁三十一宿舍  ', '低楼层(共6层)板楼  -  省人民医院', '105万', '单价19775元/平米')
('https://image1.ljcdn.com/130100-inspection/729634e9-762f-4ba0-9923-df4b6db4838f.jpg.296x216.jpg', '明珠花苑低楼层 两居一梯两户 带电梯公摊小', '明珠花苑  ', '低楼层(共11层)板塔结合  -  赵陵铺', '140万', '单价12739元/平米')
('', '柏林南路6号院 2室1厅 96万', '柏林南路6号院  ', '中楼层(共6层)板楼  -  柏林', '96万', '单价15560元/平米')
('https://image1.ljcdn.com/130100-inspection/55494d94-4e27-415c-b221-55c23f90b8eb.jpg.296x216.jpg', '苏秀苑 2室2厅 130万', '苏秀苑  ', '高楼层(共23层)板楼  -  赵陵铺', '130万', '单价15605元/平米')
('https://image1.ljcdn.com/130100-inspection/70a84667-571a-4638-9592-0f65b9ca4e4f.jpg.296x216.jpg', '高柱小区 2室1厅 85万', '高柱小区  ', '中楼层(共5层)板楼  -  高柱', '85万', '单价16259元/平米')
('', '省直西苑小区翠芳园 2室2厅 190万', '省直西苑小区翠芳园  ', '高楼层(共7层)板楼  -  合作路', '190万', '单价22892元/平米')
('https://image1.ljcdn.com/130100-inspection/3b60e4c8-e24d-4197-b540-720c75c48c50.jpg.296x216.jpg', '房本满两年，楼层采光好，诚心出售，距离中华大街不远', '信达花园北区  ', '高楼层(共6层)板楼  -  省人民医院', '119万', '单价16286元/平米')
('', '通泰小区 3室1厅 160万', '通泰小区  ', '高楼层(共7层)板楼  -  北站', '160万', '单价19261元/平米')
('', '新文里7号 2室1厅 98万', '新文里7号  ', '低楼层(共8层)板楼  -  北站', '98万', '单价18993元/平米')
('https://image1.ljcdn.com/130100-inspection/45f74d41-2a02-4bd2-a697-faacfe638f0c.jpg.296x216.jpg', '弘石湾 3室2厅 250万', '弘石湾  ', '中楼层(共19层)板楼  -  水上公园', '250万', '单价18334元/平米')
('', '高柱小区 5室3厅 500万', '高柱小区  ', '高楼层(共7层)板楼  -  高柱', '500万', '单价13179元/平米')
('', '新苑小区 2室1厅 80万', '新苑小区  ', '高楼层(共7层)板楼  -  赵陵铺', '80万', '单价12904元/平米')
('https://image1.ljcdn.com/130100-inspection/910771f4-3897-4c48-b951-d67da120c756.jpg.296x216.jpg', '教育局园丁小区一楼+停车方便+有门禁卡+环境非常安静', '教育局园丁小区  ', '低楼层(共6层)板楼  -  合作路', '128万', '单价17067元/平米')
('https://image1.ljcdn.com/130100-inspection/1f71d934-2973-4c8c-93a8-83de8328b212.jpg.296x216.jpg', '星河御城 高档人文社区 素质住户 毛坯3居室 随时看房', '星河御城  ', '高楼层(共27层)板楼  -  赵陵铺', '220万', '单价18139元/平米')
('', '明珠花苑 3室2厅 225万', '明珠花苑  ', '中楼层(共18层)板塔结合  -  赵陵铺', '225万', '单价18000元/平米')
('https://image1.ljcdn.com/130100-inspection/6af31dd8-b520-4a7c-bcc9-a3a295349774.jpg.296x216.jpg', '中电四宿舍 2室1厅 87万', '中电四宿舍  ', '高楼层(共4层)板楼  -  合作路', '87万', '单价15756元/平米')
('https://image1.ljcdn.com/130100-inspection/4b1a4f28-f434-49e2-8383-43398095685a.jpg.296x216.jpg', '省建设厅旁 盛世天骄花苑精装大三居 两梯两户双入户门', '盛世天骄花苑  ', '中楼层(共23层)暂无数据  -  合作路', '375万', '单价24351元/平米')
('', '华康路6号 3室1厅 130万', '华康路6号  ', '未知(共0层)暂无数据  -  儿童活动中心', '130万', '单价16124元/平米')
('https://image1.ljcdn.com/130100-inspection/2091ae77-f03b-47d6-85dc-6578bc458fdc.jpg.296x216.jpg', '天河花园 2室2厅 189万', '天河花园  ', '高楼层(共6层)板楼  -  赵陵铺', '189万', '单价16517元/平米')
('', '天域嘉园 2室1厅 138万', '天域嘉园  ', '中楼层(共26层)板楼  -  赵陵铺', '138万', '单价16384元/平米')
('', '市政府西院 3室1厅 158万', '市政府西院  ', '中楼层(共6层)板楼  -  合作路', '158万', '单价17904元/平米')
('https://image1.ljcdn.com/130100-inspection/254329b1-63f8-4803-9a70-9b38ae4bf19b.jpg.296x216.jpg', '观水文苑南区 3室2厅 225万', '观水文苑南区  ', '高楼层(共16层)板楼  -  水上公园', '225万', '单价17920元/平米')
('', '高柱小区 1室1厅 60万', '高柱小区  ', '中楼层(共5层)板楼  -  高柱', '60万', '单价15472元/平米')
('', '上林华苑 4室3厅 340万', '上林华苑  ', '高楼层(共18层)板楼  -  赵陵铺', '340万', '单价18182元/平米')
('https://image1.ljcdn.com/130100-inspection/669f1f67-d2dc-4f6e-a8cf-0679310bcb32.jpg.296x216.jpg', '天苑生活小区 2室2厅 118万', '天苑生活小区  ', '高楼层(共6层)板楼  -  天苑', '118万', '单价14245元/平米')
('https://image1.ljcdn.com/130100-inspection/ec35a964-d9b1-4cf3-9749-0c3d23d2b24e.jpg.296x216.jpg', '北苑小区 满五年 南北通透 格局好', '北苑小区  ', '高楼层(共6层)板楼  -  北苑', '107万', '单价16447元/平米')
('', '圣仑宿舍182号院 3室1厅 173万', '圣仑宿舍182号院  ', '中楼层(共5层)板楼  -  北苑', '173万', '单价19801元/平米')
('https://image1.ljcdn.com/130100-inspection/75ec37a4-5923-4ab7-a235-31d380fffb4b.jpg.296x216.jpg', '东方航空宿舍 3室2厅 195万', '东方航空宿舍  ', '低楼层(共6层)暂无数据  -  水上公园', '195万', '单价19114元/平米')
('https://image1.ljcdn.com/130100-inspection/838ce1ca-cd53-4292-b3ea-faa07d04bea6.jpg.296x216.jpg', 'lianjia.房源 美麟花园 新百 标准两居室', '美麟花园  ', '高楼层(共7层)板楼  -  二中', '95万', '单价17969元/平米')
('', '天河花园 2室2厅 178万', '天河花园  ', '高楼层(共6层)板楼  -  赵陵铺', '178万', '单价15345元/平米')
('https://image1.ljcdn.com/130100-inspection/e82cbd57-9d92-48ae-8386-978e9dd5f37f.jpg.296x216.jpg', '联强生活小区 2室1厅 115万', '联强生活小区  ', '高楼层(共6层)板楼  -  高柱', '115万', '单价17131元/平米')
('', '北郡五区 2室2厅 155万', '北郡五区  ', '中楼层(共33层)板楼  -  赵陵铺', '155万', '单价14221元/平米')
('', '石家庄建工集团宿舍 3室2厅 200万', '石家庄建工集团宿舍  ', '高楼层(共6层)板楼  -  红星街', '200万', '单价12904元/平米')
('https://image1.ljcdn.com/130100-inspection/fe67abc5-be3f-4060-81f9-30c9f7f0b0b9.jpg.296x216.jpg', '兴凯颐园 单价低 一环里 正规一室一厅', '兴凯颐园  ', '高楼层(共6层)板楼  -  二中', '90万', '单价13680元/平米')
('', '高柱小区 2室1厅 105万', '高柱小区  ', '中楼层(共5层)板楼  -  高柱', '105万', '单价18750元/平米')
('', '香格礼小区 4室2厅 350万', '香格礼小区  ', '低楼层(共22层)板楼  -  高柱', '350万', '单价18383元/平米')
('https://image1.ljcdn.com/130100-inspection/fad59cea-1db5-4e22-9e76-317d6dbff622.jpg.296x216.jpg', '汇君城2期 3室2厅 200万', '汇君城2期  ', '高楼层(共18层)板楼  -  天苑', '200万', '单价16130元/平米')
('https://image1.ljcdn.com/130100-inspection/23cc153c-ff5e-4256-b7f4-df523906170e.jpg.296x216.jpg', '业主在广州，钥匙全权委托，随时看房，精装修家具家电', '尚宾城  ', '高楼层(共31层)板楼  -  柏林', '135万', '单价19229元/平米')
('', '红星花园 1室2厅 98万', '红星花园  ', '高楼层(共8层)板楼  -  赵陵铺', '98万', '单价13102元/平米')
('https://image1.ljcdn.com/120000-inspection/6416a7e2-3824-41e0-bb84-760cb99d4af6.jpg.296x216.jpg', '新华 联盟小区 西厢园 六层 三室', '联盟小区  ', '高楼层(共6层)板楼  -  西三庄', '142万', '单价16119元/平米')
('https://image1.ljcdn.com/130100-inspection/6027d2b5-6ce0-4dc7-b58b-f0b68f3722f3.JPG.296x216.jpg', '新华合作小区西区 一室一厅 简单装修 交通便利', '合作小区西区  ', '中楼层(共6层)板楼  -  合作路', '90万', '单价16615元/平米')
('', '一塑宿舍 2室1厅 92万', '一塑宿舍  ', '中楼层(共5层)板楼  -  赵陵铺', '92万', '单价16141元/平米')
('https://image1.ljcdn.com/130100-inspection/dee8eb11-b80a-4550-9f6e-4791037b56b2.jpg.296x216.jpg', '柏林北区 2室1厅 95万', '柏林北区  ', '低楼层(共6层)板楼  -  柏林', '95万', '单价17528元/平米')
('', '北郡五区 2室2厅 155万', '北郡五区  ', '低楼层(共33层)板楼  -  赵陵铺', '155万', '单价14221元/平米')
('', '宁安小区 2室2厅 150万', '宁安小区  ', '高楼层(共7层)板楼  -  二中', '150万', '单价17752元/平米')
('', '高柱小区 2室1厅 86万', '高柱小区  ', '高楼层(共5层)板楼  -  高柱', '86万', '单价15308元/平米')
('', '天苑生活小区 2室1厅 115万', '天苑生活小区  ', '低楼层(共6层)板楼  -  天苑', '115万', '单价18324元/平米')
('https://image1.ljcdn.com/130100-inspection/0c9ecff7-ac37-4b9b-a5f5-6410812265ca.jpg.296x216.jpg', '北后小区 2室1厅 80万', '北后小区  ', '低楼层(共7层)板楼  -  二中', '80万', '单价13115元/平米')
('https://image1.ljcdn.com/130100-inspection/59254ea1-1db5-4d4f-99ba-475e0e24106b.jpg.296x216.jpg', '明珠花苑：楼层好、位置佳，出行便利', '明珠花苑  ', '低楼层(共18层)板楼  -  赵陵铺', '165万', '单价15435元/平米')
('', '石铁三十二宿舍 2室1厅 100万', '石铁三十二宿舍  ', '中楼层(共5层)板楼  -  省人民医院', '100万', '单价18619元/平米')
('https://image1.ljcdn.com/130100-inspection/edf20a3f-3c1a-4342-b84d-3d1cfcd6a27c.jpg.296x216.jpg', '九中街糖烟酒宿舍临9中省二院东侧1环旁3号北新街', '市糖酒公司  ', '低楼层(共6层)板楼  -  九中', '130万', '单价19476元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload173a0996-d80b-42ad-8409-d46b8b8f0d05.jpg.296x216.jpg', '小户型 新百广场 适合过度 交通便利', '品汇大厦  ', '中楼层(共24层)板塔结合  -  二中', '52万', '单价7545元/平米')
('', '省机械供销公司 1室1厅 64万', '省机械供销公司  ', '中楼层(共4层)板楼  -  合作路', '64万', '单价15977元/平米')
('https://image1.ljcdn.com/130100-inspection/5d891208-694c-45ac-ae0d-aad7a2651eb8.jpg.296x216.jpg', '华西园 2室2厅 142万', '华西园  ', '高楼层(共5层)板楼  -  合作路', '142万', '单价16137元/平米')
('', '天苑小区 一楼 两室 南北通透', '天苑生活小区  ', '低楼层(共6层)板楼  -  天苑', '85万', '单价16879元/平米')
('', '北苑别墅 3室2厅 295万', '北苑别墅  ', '中楼层(共4层)暂无数据  -  北苑', '295万', '单价23229元/平米')
('', '荣军印刷厂宿舍 2室1厅 125万', '荣军印刷厂宿舍  ', '中楼层(共7层)板楼  -  高柱', '125万', '单价20332元/平米')
('', '新苑小区 2室1厅 90万', '新苑小区  ', '中楼层(共6层)板楼  -  赵陵铺', '90万', '单价15101元/平米')
('https://image1.ljcdn.com/130100-inspection/49887740-c96f-4b43-bbf2-5c31ea24005b.jpg.296x216.jpg', '翔翼路9号 3室1厅 175万', '翔翼路9号  ', '中楼层(共6层)暂无数据  -  西三庄', '175万', '单价16056元/平米')
('https://image1.ljcdn.com/120000-inspection/1ac3920f-3cc4-4ba2-9d98-e94e439570ae.jpg.296x216.jpg', '盛世天骄  格局方正配，套成熟，交通便利，居住舒适。', '盛世天骄花苑  ', '中楼层(共23层)板楼  -  合作路', '380万', '单价24037元/平米')
('', '三鹿西区 2室1厅 95万', '三鹿西区  ', '中楼层(共5层)暂无数据  -  北苑', '95万', '单价17528元/平米')
('https://image1.ljcdn.com/130100-inspection/f1e13021-bd2f-4333-8f51-cb319528608c.jpg.296x216.jpg', '铁路16宿舍 满五唯一 格局方正 交通便利', '铁路16宿舍  ', '高楼层(共6层)板楼  -  二中', '140万', '单价17396元/平米')
('', '供水公司六水厂 2室1厅 110万', '供水公司六水厂  ', '中楼层(共6层)板楼  -  高柱', '110万', '单价18334元/平米')
('https://image1.ljcdn.com/130100-inspection/052e3617-9b78-4ced-b095-bf0b9e554cda.jpg.296x216.jpg', '河北省人民医院家属楼 1室1厅 60万', '河北省人民医院家属楼  ', '高楼层(共6层)板楼  -  北焦', '60万', '单价18634元/平米')
('', '兴凯路211号 2室2厅 142万', '兴凯路211号  ', '低楼层(共6层)暂无数据  -  省人民医院', '142万', '单价17996元/平米')
('https://image1.ljcdn.com/130100-inspection/89e8c086-daa0-4ca9-b261-58d71257b882.jpg.296x216.jpg', '润联馨城 2室2厅 202万', '润联馨城  ', '高楼层(共18层)板楼  -  九中', '202万', '单价22198元/平米')
('https://image1.ljcdn.com/130100-inspection/2b077365-574e-4a74-91b6-6c981d1c41ae.jpg.296x216.jpg', '联盟小区 2室1厅 118万', '联盟小区  ', '低楼层(共6层)板楼  -  西三庄', '118万', '单价17879元/平米')
('', '电大街58号 2室1厅 97万', '电大街58号  ', '高楼层(共6层)板楼  -  北焦', '97万', '单价16768元/平米')
('', '柏林北区 3室1厅 139万', '柏林北区  ', '低楼层(共6层)板楼  -  柏林', '139万', '单价17584元/平米')
('', '安康花园 2室1厅 118万', '安康花园  ', '高楼层(共6层)板楼  -  赵陵铺', '118万', '单价18880元/平米')
('https://image1.ljcdn.com/130100-inspection/062f5f95-18ea-44df-adca-f387de27d7c0.JPG.296x216.jpg', '正规一居室 中间楼层 看房方便', '汇君城  ', '中楼层(共18层)板楼  -  天苑', '106万', '单价18435元/平米')
('https://image1.ljcdn.com/130100-inspection/8ff0f543-6989-4683-959a-be604cceb50f.jpg.296x216.jpg', '新华区农机街+满五唯一+交通便利+配套成熟！', '宝力小区  ', '高楼层(共7层)板楼  -  红星街', '130万', '单价15579元/平米')
('', '钟南路13号院 3室2厅 320万', '钟南路13号院  ', '低楼层(共6层)板楼  -  北苑', '320万', '单价22536元/平米')
('https://image1.ljcdn.com/130100-inspection/2b9b40df-95d8-45b0-9530-98f25171d27f.jpg.296x216.jpg', '市发 2室1厅 150万', '市发  ', '高楼层(共6层)板楼  -  北苑', '150万', '单价16809元/平米')
('', '建工局宿舍 3室1厅 150万', '建工局宿舍  ', '低楼层(共6层)板楼  -  红星街', '150万', '单价17648元/平米')
('https://image1.ljcdn.com/130100-inspection/d74f7a88-c4cd-4597-85d5-83f9ed4eeaff.jpg.296x216.jpg', '西三庄街满五唯一，南北双阳台，停车免费生活配套齐全', '北苑法院宿舍  ', '中楼层(共7层)板楼  -  北苑', '175万', '单价12923元/平米')
('', '柏林北区 2室1厅 93万', '柏林北区  ', '高楼层(共6层)板楼  -  柏林', '93万', '单价16231元/平米')
('https://image1.ljcdn.com/130100-inspection/7bea0890-795b-47eb-8e30-f5481fc1740b.jpg.296x216.jpg', '安居园 两室一厅 南北通透 随时看房', '联强小区安居园  ', '低楼层(共7层)板楼  -  水上公园', '130万', '单价18588元/平米')
('', '联强小区 小两室 总价低 首付少 适合刚需人群 42中', '联强生活小区  ', '高楼层(共6层)板楼  -  高柱', '93万', '单价15179元/平米')
('', '汇君城2期 2室2厅 133万', '汇君城2期  ', '低楼层(共18层)板楼  -  天苑', '133万', '单价15536元/平米')
('', '新苑小区 2室1厅 95万', '新苑小区  ', '高楼层(共6层)板楼  -  赵陵铺', '95万', '单价15834元/平米')
('', '柏林北区 1室1厅 70万', '柏林北区  ', '低楼层(共6层)板楼  -  柏林', '70万', '单价17949元/平米')
('https://image1.ljcdn.com/130100-inspection/132fb861-e78c-44bc-a93f-55e05e33951c.jpg.296x216.jpg', '北郡小区高楼层 上下跃户型 毛坯 可随意装修', '北郡二区  ', '高楼层(共33层)板楼  -  赵陵铺', '280万', '单价14255元/平米')
('https://image1.ljcdn.com/130100-inspection/a8de7051-6bc5-485d-b15d-9291d7045af4.jpg.296x216.jpg', '小区较新，全阳户型，明厨明卫，精装修，中间楼层', '明珠花苑  ', '中楼层(共18层)板楼  -  赵陵铺', '160万', '单价15922元/平米')
('https://image1.ljcdn.com/130100-inspection/ca3f2a4f-f1ad-4b45-8e34-4fd40cb7522f.jpg.296x216.jpg', '市第二建筑公司宿舍 2室1厅 106万', '市第二建筑公司宿舍  ', '低楼层(共6层)板楼  -  北焦', '106万', '单价18919元/平米')
('', '桥东区政府宿舍1号楼 2室1厅 70万', '桥东区政府宿舍1号楼  ', '高楼层(共6层)暂无数据  -  红星街', '70万', '单价12728元/平米')
('https://image1.ljcdn.com/130100-inspection/1ce8bf2d-4ccc-4803-9e62-dcff428f3e46.jpg.296x216.jpg', '和平西路443号 2室1厅 85万', '和平西路443号  ', '高楼层(共6层)板楼  -  北焦', '85万', '单价15452元/平米')
('', '联强生活小区 2室1厅 88万', '联强生活小区  ', '高楼层(共6层)板楼  -  高柱', '88万', '单价14356元/平米')
('https://image1.ljcdn.com/130100-inspection/1f16e79c-ed6a-4f76-a80f-ccd72f493d8f.jpg.296x216.jpg', '汇君城 两室，简单装修，拎包入住，业主置换', '汇君城  ', '中楼层(共18层)板楼  -  天苑', '140万', '单价17500元/平米')
('', '纳帕溪谷别墅 四室三卫 带小院共三层，满五年唯一', '纳帕溪谷  ', '低楼层(共3层)板楼  -  杜北', '329万', '单价13617元/平米')
('', '信通花园 3室2厅 370万', '信通花园  ', '中楼层(共11层)板楼  -  九中', '370万', '单价23567元/平米')
('', '华泰家园 1室1厅 55万', '华泰家园  ', '高楼层(共7层)板楼  -  二中', '55万', '单价13785元/平米')
('', '新苑小区 1室1厅 70万', '新苑小区  ', '中楼层(共6层)板楼  -  赵陵铺', '70万', '单价16876元/平米')
('', '柏林南区 2室1厅 128万', '柏林南区  ', '低楼层(共2层)板楼  -  柏林', '128万', '单价18824元/平米')
('https://image1.ljcdn.com/130100-inspection/da07aace-696c-4541-9e83-dfa23e33646a.jpg.296x216.jpg', '北二环 天域嘉园  经典四居室', '天域嘉园  ', '高楼层(共26层)板楼  -  赵陵铺', '315万', '单价16921元/平米')
('https://image1.ljcdn.com/130100-inspection/35da5f7e-3966-4fdd-a987-646f503eda68.jpg.296x216.jpg', '万信城市花园 三居室 水上公园', '万信花园  ', '高楼层(共6层)板楼  -  水上公园', '245万', '单价19445元/平米')
('https://image1.ljcdn.com/130100-inspection/57eb301a-8ede-4cba-bfb9-6f9a461126e1.jpg.296x216.jpg', '二环精装洋房——别墅群可拎包入住等你到来', '纳帕溪谷  ', '中楼层(共6层)暂无数据  -  杜北', '148万', '单价10578元/平米')
('', '消防支队宿舍 2室2厅 212万', '消防支队宿舍  ', '中楼层(共7层)板楼  -  高柱', '212万', '单价24942元/平米')
('https://image1.ljcdn.com/130100-inspection/c0f115f9-4b3a-4021-8bff-530a5bb607ed.jpg.296x216.jpg', '总房价低，单价比较低，业主诚心出售，看房方便', '高柱小区  ', '高楼层(共5层)板楼  -  高柱', '84万', '单价14737元/平米')
('', '金石小区 2室2厅 161万', '金石小区  ', '高楼层(共6层)板楼  -  红星街', '161万', '单价18056元/平米')
('', '柏林北区 1室1厅 66万', '柏林北区  ', '中楼层(共6层)板楼  -  柏林', '66万', '单价15904元/平米')
('', '省公安厅 3室1厅 160万', '省公安厅  ', '中楼层(共4层)板楼  -  合作路', '160万', '单价19341元/平米')
('', '北荣街20号 3室2厅 266万', '北荣街20号  ', '高楼层(共6层)板楼  -  二中', '266万', '单价22167元/平米')
('', '北郡一区 2室2厅 133万', '北郡一区  ', '中楼层(共33层)板楼  -  赵陵铺', '133万', '单价14325元/平米')
('', '柏林北区 2室1厅 95万', '柏林北区  ', '高楼层(共5层)板楼  -  柏林', '95万', '单价14907元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload39ce74f9-62f9-4518-83da-657c8dcdf1c8.JPG.296x216.jpg', '龙城公寓朝南精品两居室采光好。', '龙城公寓  ', '中楼层(共13层)板楼  -  二中', '100万', '单价11964元/平米')
('https://image1.ljcdn.com/130100-inspection/814afe28-f0e7-44d7-b2db-79ea3e12ada4.jpg.296x216.jpg', '10楼东户+有电梯+三室两卫改善户型+北京换房加急出售', '盛世天骄花苑  ', '中楼层(共23层)板楼  -  合作路', '330万', '单价24430元/平米')
('https://image1.ljcdn.com/130100-inspection/2363adfa-2589-474d-9447-1eb8afdcebb2.jpg.296x216.jpg', '天苑小区 两个阳面卧室 次顶层采光充足', '天苑生活小区  ', '高楼层(共6层)板楼  -  天苑', '92万', '单价15463元/平米')
('', '省机械厅宿舍 2室1厅 100万', '省机械厅宿舍  ', '中楼层(共5层)板楼  -  合作路', '100万', '单价17443元/平米')
('https://image1.ljcdn.com/130100-inspection/8320ee64-b066-4b6d-9bd4-00c3ba86e6ff.jpg.296x216.jpg', '（链 家 真 房 源）明珠花苑 经典三居室优质房源', '明珠花苑  ', '中楼层(共18层)板塔结合  -  赵陵铺', '132万', '单价13844元/平米')
('', '天苑生活小区 2室1厅 125万', '天苑生活小区  ', '低楼层(共6层)板楼  -  天苑', '125万', '单价17362元/平米')
('', '苏秀苑 5室2厅 210万', '苏秀苑  ', '高楼层(共27层)板楼  -  赵陵铺', '210万', '单价17883元/平米')
('', '省外贸化工宿舍 3室2厅 200万', '省外贸化工宿舍  ', '高楼层(共5层)暂无数据  -  北苑', '200万', '单价16308元/平米')
('', '华泰家园 1室1厅 59万', '华泰家园  ', '低楼层(共7层)板楼  -  二中', '59万', '单价16094元/平米')
('', '北郡五区 3室2厅 216万', '北郡五区  ', '高楼层(共18层)暂无数据  -  赵陵铺', '216万', '单价16064元/平米')
('', '北新街174号院 3室2厅 260万', '北新街174号院  ', '中楼层(共7层)板楼  -  九中', '260万', '单价20000元/平米')
('https://image1.ljcdn.com/120000-inspection/7eea7a74-f4aa-4344-9b5a-94a84927d1b5.jpg.296x216.jpg', '水上公园 火车站北站商圈 南北通透两居室 满5年不唯一', '滨湖新村  ', '高楼层(共6层)板楼  -  高柱', '121万', '单价16147元/平米')
('https://image1.ljcdn.com/130100-inspection/6b7a5b6b-da34-49e5-96e4-afe86f5f8f5c.jpg.296x216.jpg', '盛世天骄花苑 2室2厅 230万', '盛世天骄花苑  ', '低楼层(共23层)板楼  -  合作路', '230万', '单价24331元/平米')
('https://image1.ljcdn.com/130100-inspection/c3bc460f-c574-4b17-b4d1-653ecde5a81c.jpg.296x216.jpg', '电大街27号 2室1厅 97万', '电大街27号  ', '中楼层(共5层)板楼  -  北焦', '97万', '单价16311元/平米')
('', '四方怡园 2室2厅 192万', '四方怡园  ', '中楼层(共6层)板楼  -  红星街', '192万', '单价15503元/平米')
('', '联红小区 3室2厅 235万', '联红小区  ', '低楼层(共6层)板楼  -  红星街', '235万', '单价16585元/平米')
('https://image1.ljcdn.com/130100-inspection/cce9f177-06b8-47ab-984d-5b6bd1895332.jpg.296x216.jpg', '观水文苑南区 3室2厅 230万', '观水文苑南区  ', '低楼层(共16层)板楼  -  水上公园', '230万', '单价18265元/平米')
('', '天苑生活小区 2室2厅 155万', '天苑生活小区  ', '中楼层(共6层)板楼  -  天苑', '155万', '单价16392元/平米')
('', '省交通厅 1室1厅 72万', '省交通厅  ', '低楼层(共5层)板楼  -  合作路', '72万', '单价17143元/平米')
('', '联强小区 小两室无公摊 客厅已改 满五唯一 总价低', '联强生活小区  ', '高楼层(共6层)板楼  -  高柱', '87万', '单价14083元/平米')
('', '车辆厂后街17号 2室1厅 100万', '车辆厂后街17号  ', '中楼层(共6层)暂无数据  -  二中', '100万', '单价15373元/平米')
('', '铁路39宿舍 3室1厅 120万', '铁路39宿舍  ', '高楼层(共7层)板楼  -  儿童活动中心', '120万', '单价16584元/平米')
('', '世纪康城 3室2厅 245万', '世纪康城  ', '低楼层(共7层)板楼  -  赵陵铺', '245万', '单价17901元/平米')
('', '柏林北区 2室1厅 95万', '柏林北区  ', '高楼层(共6层)板楼  -  柏林', '95万', '单价13843元/平米')
('https://image1.ljcdn.com/130100-inspection/926a68de-d303-4cc6-a8b1-6416049073e5.jpg.296x216.jpg', '电大社区 偏门三室 28片内 独立小院停车方便 好楼层', '电大西街社区  ', '中楼层(共5层)板楼  -  北焦', '115万', '单价16109元/平米')
('https://image1.ljcdn.com/130100-inspection/74de9caa-c052-4fe3-a8e7-a5d4f8ae3675.jpg.296x216.jpg', '联强生活小区 2室1厅 85万', '联强生活小区  ', '高楼层(共6层)板楼  -  高柱', '85万', '单价15085元/平米')
('https://image1.ljcdn.com/130100-inspection/dc99ee87-268c-446f-a607-36fff37da3f1.jpg.296x216.jpg', '义西小区 3室2厅 200万', '义西小区  ', '中楼层(共6层)板楼  -  红星街', '200万', '单价14085元/平米')
('', '华泰家园 2室0厅 94万', '华泰家园  ', '低楼层(共11层)塔楼  -  二中', '94万', '单价12016元/平米')
('', '农机厂宿舍 3室1厅 85万', '农机厂宿舍  ', '高楼层(共4层)板楼  -  红星街', '85万', '单价13433元/平米')
('https://image1.ljcdn.com/130100-inspection/a9e2d111-8e12-471d-8960-4234f167f9cd.jpg.296x216.jpg', '电力局宿舍 3室2厅 230万', '电力局宿舍  ', '中楼层(共6层)板楼  -  柏林', '230万', '单价19328元/平米')
('', '石铁三十一宿舍 2室1厅 120万', '石铁三十一宿舍  ', '高楼层(共6层)板楼  -  省人民医院', '120万', '单价18462元/平米')
('', '英商家园 3室2厅 305万', '英商家园  ', '中楼层(共20层)暂无数据  -  北苑', '305万', '单价18264元/平米')
('', '福源街社区 2室1厅 85万', '福源街社区  ', '高楼层(共6层)板楼  -  二中', '85万', '单价14530元/平米')
('', '通泰小区 3室1厅 295万', '通泰小区  ', '中楼层(共6层)板楼  -  北站', '295万', '单价22188元/平米')
('', '市发 3室2厅 252万', '市发  ', '中楼层(共6层)板楼  -  北苑', '252万', '单价17985元/平米')
