('https://image1.ljcdn.com/410100-inspection/test-6da026df-90d4-4043-9d7e-65beb0bbb338.png.296x216.jpg', '绿城百合 新装未入住，南北通透观景好楼层。', '绿城百合花园  ', '中楼层(共16层)暂无数据  -  中牟县', '260万', '单价18056元/平米')
('https://image1.ljcdn.com/410100-inspection/ec0b4b63-ae01-4851-8839-5444a733afaf.jpg.296x216.jpg', '贾鲁河畔景观三房出售，精装修家具家电齐全', '东润朗郡  ', '高楼层(共27层)暂无数据  -  中牟县', '123万', '单价11249元/平米')
('https://image1.ljcdn.com/410100-inspection/fea87a92-150a-4032-8c3e-cca74646d906.jpg.296x216.jpg', '专为高品味的您呈现，应为气质相投', '水岸鑫城  ', '低楼层(共25层)暂无数据  -  中牟县', '98万', '单价11530元/平米')
('https://image1.ljcdn.com/410100-inspection/413eb497-9b71-4a84-b041-e7060a0096e0.jpg.296x216.jpg', '城市漫步多层步梯房送露台精装真的很好拎包入住', '城市漫部  ', '高楼层(共6层)暂无数据  -  中牟县', '110万', '单价11112元/平米')
('https://image1.ljcdn.com/410100-inspection/f4f9a4a9-318f-4438-98e3-a4f45111aa46.jpg.296x216.jpg', '新县城大三房，两梯两户，好楼层，环境优美，人车分流', '东润朗郡  ', '中楼层(共27层)暂无数据  -  中牟县', '165万', '单价11786元/平米')
('https://image1.ljcdn.com/410100-inspection/test-aa5a8006-1800-4512-b8c5-ce62df3687e7.png.296x216.jpg', '百利未来铭郡 3室2厅 110万', '百利未来铭郡  ', '高楼层(共6层)暂无数据  -  中牟县', '110万', '单价10103元/平米')
('https://image1.ljcdn.com/410100-inspection/test-e3242454-cfc2-43c0-9549-f10cc7f6aed7.png.296x216.jpg', '东润朗郡 3室2厅 116万', '东润朗郡  ', '低楼层(共27层)暂无数据  -  中牟县', '116万', '单价10842元/平米')
('https://image1.ljcdn.com/410100-inspection/test-e8dde1a5-aaf8-4aec-ac2a-1903c2d7503d.png.296x216.jpg', '东方润景 朝南两房 半装修 双气 双地铁口 契税满两年', '东方润景  ', '高楼层(共18层)暂无数据  -  中牟县', '83万', '单价10000元/平米')
('https://image1.ljcdn.com/410100-inspection/a66c2a37-6fe5-4f40-8d30-3e621bf707e2.jpg.296x216.jpg', '东润朗郡   两室两厅  87平  96万', '东润朗郡  ', '高楼层(共27层)暂无数据  -  中牟县', '93万', '单价10690元/平米')
('https://image1.ljcdn.com/410100-inspection/70f392a5-749f-475a-90e2-591644782d2e.jpg.296x216.jpg', '东润郎郡88㎡纯南户精装两房88万', '东润朗郡  ', '中楼层(共27层)暂无数据  -  中牟县', '88万', '单价10241元/平米')
('https://image1.ljcdn.com/410100-inspection/37efe87c-c888-4cd9-a3d0-e8715d07f0b4.jpg.296x216.jpg', '商都大道旁七里香溪三房业主诚心出售', '七里香溪  ', '中楼层(共11层)暂无数据  -  中牟县', '86万', '单价9053元/平米')
('https://image1.ljcdn.com/410100-inspection/52ae8ebc-1224-4b6a-9229-3e2d6d841900.jpg.296x216.jpg', '此房南北通透，小高层，顶层复式，双气，成熟小区', '郑东鑫成美墅  ', '高楼层(共12层)暂无数据  -  中牟县', '170万', '单价9551元/平米')
('https://image1.ljcdn.com/410100-inspection/test-4c175d63-338d-4e0d-bc27-8462a3600c5e.png.296x216.jpg', '绿博春天 经典三房 电梯洋房 全天采光 有钥匙看房方便', '绿博春天  ', '高楼层(共7层)暂无数据  -  中牟县', '95万', '单价9529元/平米')
('https://image1.ljcdn.com/410100-inspection/test-a66c6354-0675-4a1a-8e60-ba76393e5ef0.png.296x216.jpg', '急卖 东方润景 大两室 落地大道带电梯有钥匙', '东方润景  ', '低楼层(共18层)暂无数据  -  中牟县', '91万', '单价10000元/平米')
('https://image1.ljcdn.com/410100-inspection/2019ca50-55a2-4b3d-bb63-43700435e566.jpg.296x216.jpg', '星城国际精装大两房，双阳台；业主诚心出售爱屋', '星城国际东苑  ', '高楼层(共27层)暂无数据  -  中牟县', '86万', '单价9001元/平米')
('https://image1.ljcdn.com/410100-inspection/43a89322-a8eb-41d9-8781-ae63a9a25a67.jpg.296x216.jpg', '星城国际 2室2厅2卫，简单装修', '星城国际东苑  ', '中楼层(共28层)暂无数据  -  中牟县', '70万', '单价7693元/平米')
('https://image1.ljcdn.com/410100-inspection/112151ec-cf8e-46ff-86c0-9ac274c879ce.jpg.296x216.jpg', '盛世通达11/12复式 精装修，税满  双气大三房', '盛世通達  ', '高楼层(共12层)暂无数据  -  中牟县', '118万', '单价9008元/平米')
('https://image1.ljcdn.com/410100-inspection/7f0be80e-fc4d-4c40-9566-8e480be6a5d6.jpg.296x216.jpg', '二中家属院，面积大，总价低。上下楼方便', '二中家属院  ', '低楼层(共6层)暂无数据  -  中牟县', '87万', '单价6693元/平米')
('https://image1.ljcdn.com/410100-inspection/test-7511508f-75cc-4d22-9659-d5a8abd61168.png.296x216.jpg', '水岸鑫城 5室2厅 240万', '水岸鑫城  ', '中楼层(共7层)暂无数据  -  中牟县', '240万', '单价14546元/平米')
('https://image1.ljcdn.com/410100-inspection/test-55fe3bcd-e862-4944-ad32-dc147d8f707c.png.296x216.jpg', '绿城百合花园  三室两厅售210万', '绿城百合花园  ', '高楼层(共6层)暂无数据  -  中牟县', '210万', '单价14584元/平米')
('https://image1.ljcdn.com/410100-inspection/46f63c3a-ca5f-4a06-b3ef-f0365cd9a735.jpg.296x216.jpg', '电梯房精装三室 南北双向大阳台 可拎包入住', '中央御景  ', '中楼层(共21层)暂无数据  -  中牟县', '125万', '单价10505元/平米')
('https://image1.ljcdn.com/410100-inspection/0f4f22aa-6e82-42b9-81d2-1b3b4288e7bb.jpg.296x216.jpg', '鑫城美墅一梯两户，南北通透，电梯观景房业主诚心出售', '郑东鑫成美墅  ', '低楼层(共12层)暂无数据  -  中牟县', '98万', '单价9327元/平米')
('https://image1.ljcdn.com/410200-inspection/4afcc867-fe84-48c0-9986-7bca310b693e.jpg.296x216.jpg', '出售银榕花园 三室两厅 手续齐全 正常首付', '银榕花园小区  ', '中楼层(共7层)暂无数据  -  中牟县', '98万', '单价7000元/平米')
('https://image1.ljcdn.com/410100-inspection/f924c627-81c9-4097-b15c-ab655fdb0d81.jpg.296x216.jpg', '东润朗郡洋房一楼带院，送地下室。', '东润朗郡  ', '低楼层(共8层)暂无数据  -  中牟县', '230万', '单价27381元/平米')
('https://image1.ljcdn.com/410100-inspection/test-4c9ca06a-2020-406b-9ee2-cef68dcfe33b.png.296x216.jpg', '世家花园小区151平方四室 采光充足 诚心出售', '世纪花园小区  ', '高楼层(共6层)暂无数据  -  中牟县', '105万', '单价6954元/平米')
('https://image1.ljcdn.com/410100-inspection/test-30368e3b-1bbd-4f0e-9471-ace7568d74c4.png.296x216.jpg', '东方润景  电梯大三房  楼层好', '东方润景  ', '中楼层(共18层)暂无数据  -  中牟县', '127万', '单价10410元/平米')
('https://image1.ljcdn.com/410100-inspection/481e27f0-b8b2-4dca-8888-cee63c0b19a5.jpg.296x216.jpg', '临水系旁，中间楼层，视野好，有地暖，拎包入住', '东润朗郡  ', '中楼层(共27层)暂无数据  -  中牟县', '95万', '单价10796元/平米')
('https://image1.ljcdn.com/410100-inspection/3f2cdbfd-2ec5-44f8-9a92-4be8549431b6.jpg.296x216.jpg', '东润郎郡  精装大三室  全天采光  满2年  正常首付', '东润朗郡  ', '高楼层(共27层)暂无数据  -  中牟县', '135万', '单价12736元/平米')
('https://image1.ljcdn.com/410100-inspection/844b766a-8abd-4833-b602-87ba6657dce6.jpg.296x216.jpg', '繁华地段龙苑小区 多层3楼 可改四室 采光少公摊面积少', '龙苑居住区  ', '中楼层(共7层)暂无数据  -  中牟县', '115万', '单价8477元/平米')
('https://image1.ljcdn.com/410100-inspection/b5fe6d81-2246-4659-b0c7-b0545d35def4.jpg.296x216.jpg', '简单装修  楼层佳  视野好  洋房超低价急售', '水岸鑫城  ', '低楼层(共7层)暂无数据  -  中牟县', '123万', '单价9390元/平米')
('https://image1.ljcdn.com/410100-inspection/4669d069-f8db-4cc0-b3fa-342c9888ccee.jpg.296x216.jpg', '东润朗郡 车位 12.5万', '东润朗郡  ', '暂无数据  -  中牟县', '12.5万', '单价12500元/平米')
('https://image1.ljcdn.com/410100-inspection/test-ddd32294-6882-4bb1-9e91-6f65ca82748f.png.296x216.jpg', '业主急售，有全款客户还能再优惠', '绿城百合花园  ', '中楼层(共5层)暂无数据  -  中牟县', '165万', '单价12314元/平米')
('https://image1.ljcdn.com/410100-inspection/1ab10d26-4750-47fe-a087-b2a3b3598106.jpg.296x216.jpg', '星城国际改装4房，简单装修，可随时看房', '星城国际西苑  ', '低楼层(共26层)暂无数据  -  中牟县', '85万', '单价7944元/平米')
('https://image1.ljcdn.com/410100-inspection/e364ae9a-4730-4e1a-87f8-40ca0e31e4cd.JPG.296x216.jpg', '东润朗郡 毛坯洋房 南北通透 业主诚心出售', '东润朗郡  ', '中楼层(共6层)暂无数据  -  中牟县', '150万', '单价13044元/平米')
('https://image1.ljcdn.com/410100-inspection/0f91ffab-0372-4f3d-94c4-57995264a647.jpg.296x216.jpg', '东方润景  精装大2室  全天采光  看房方便  税满', '东方润景  ', '高楼层(共18层)暂无数据  -  中牟县', '82万', '单价9214元/平米')
('https://image1.ljcdn.com/410100-inspection/452a3027-8818-4952-bc2b-eedcfedb4e53.jpg.296x216.jpg', '中层好户型，视野开阔采光好，空气清新', '水岸鑫城  ', '中楼层(共6层)暂无数据  -  中牟县', '115万', '单价9200元/平米')
('https://image1.ljcdn.com/410100-inspection/73e7d595-2e3e-4533-bd45-14e90db96071.jpg.296x216.jpg', '毛坯 两室两厅一卫 双气小区宝贝升 上学不用愁', '城市漫部  ', '高楼层(共6层)暂无数据  -  中牟县', '72万', '单价8764元/平米')
('https://image1.ljcdn.com/410100-inspection/test-4a0ca55d-5371-44d3-b578-dfaa2cce4b4f.png.296x216.jpg', '实用三房尽享三口之家的乐趣 触碰幸福的温度', '金恒基金帝新生活  ', '高楼层(共6层)暂无数据  -  中牟县', '110万', '单价8149元/平米')
('https://image1.ljcdn.com/410100-inspection/d4d11e52-7d6a-40b0-bffd-44ba79501038.JPG.296x216.jpg', '东润朗郡 大两房 中等装修 满五的房子', '东润朗郡  ', '中楼层(共27层)暂无数据  -  中牟县', '108万', '单价12000元/平米')
('https://image1.ljcdn.com/410100-inspection/7172c8c8-350f-4dbb-b4d9-15f9f7510bd0.jpg.296x216.jpg', '东润郎郡  经典大三房  全天采光  满2年  正常首付', '东润朗郡  ', '低楼层(共27层)暂无数据  -  中牟县', '128万', '单价11965元/平米')
('https://image1.ljcdn.com/410100-inspection/20485317-0217-429d-9aa4-21d0b935af36.jpg.296x216.jpg', '金帝城多层平层大三室  有大阳台', '金恒基金帝城  ', '中楼层(共7层)暂无数据  -  中牟县', '130万', '单价9637元/平米')
('https://image1.ljcdn.com/410100-inspection/451025fc-903b-4c3e-b6f0-04b7839f5c5d.jpg.296x216.jpg', '南北通透户型方正步梯二楼，两卧朝南', '富侨花园  ', '低楼层(共6层)暂无数据  -  中牟县', '125万', '单价10417元/平米')
('https://image1.ljcdn.com/410100-inspection/c828b753-58b1-4662-88d0-305dd16aeec2.jpg.296x216.jpg', '鑫城美墅一梯两户，南北通透，大两房业主诚心出售', '郑东鑫成美墅  ', '中楼层(共6层)暂无数据  -  中牟县', '80万', '单价9412元/平米')
('https://image1.ljcdn.com/410100-inspection/test-8dcf2c3c-d8e3-4617-ab3a-e7a86a689cfe.png.296x216.jpg', '县政府北，多层一楼南北通透大三房，随时看房', '金程•名湖山庄  ', '低楼层(共5层)暂无数据  -  中牟县', '124万', '单价10000元/平米')
('https://image1.ljcdn.com/410100-inspection/8b8b3efb-3bef-430f-88b3-2bb49ef0111a.jpg.296x216.jpg', '城市漫步步梯二楼 简装 有证 业主诚售 税满', '城市漫部  ', '低楼层(共6层)暂无数据  -  中牟县', '112万', '单价9912元/平米')
('https://image1.ljcdn.com/410100-inspection/dabf7253-e26e-449e-a454-713e87797108.jpg.296x216.jpg', '东润朗郡一楼带院（150平方院子） 三室两厅两卫', '东润朗郡  ', '低楼层(共7层)暂无数据  -  中牟县', '285万', '单价20504元/平米')
('https://image1.ljcdn.com/410100-inspection/763b2f24-2569-4e3c-b93b-c736e761d1c1.jpg.296x216.jpg', '盛世通达  电梯房复式   三室两厅一卫 全明户型送露台', '盛世通達  ', '高楼层(共12层)暂无数据  -  中牟县', '120万', '单价9074元/平米')
('https://image1.ljcdn.com/410100-inspection/7cf82857-8963-4a3c-8712-db47fc7d5c2f.jpg.296x216.jpg', '金帝城   精装大三房，全天采光 税满', '金恒基金帝城  ', '中楼层(共7层)暂无数据  -  中牟县', '145万', '单价9478元/平米')
('https://image1.ljcdn.com/410100-inspection/2070546b-bb5f-4e90-8f86-54bbd9247986.jpg.296x216.jpg', '盛世通达 大两房  双气  电梯房', '盛世通達  ', '中楼层(共7层)暂无数据  -  中牟县', '80万', '单价8422元/平米')
('https://image1.ljcdn.com/410100-inspection/test-728e1f1c-29ec-4196-9f49-090b7131de4c.png.296x216.jpg', '绿城百合高层观景房，北边景观贾鲁河', '绿城百合花园  ', '高楼层(共15层)暂无数据  -  中牟县', '215万', '单价13760元/平米')
('https://image1.ljcdn.com/410100-inspection/06a41e8b-4cc4-4ec7-96b5-37194e4cbd81.jpg.296x216.jpg', '水岸鑫城多层装修大三室 家具家电全送 拎包入住', '水岸鑫城  ', '中楼层(共6层)暂无数据  -  中牟县', '105万', '单价8750元/平米')
('https://image1.ljcdn.com/410100-inspection/185a37bb-21f9-4357-8845-c0e26509dfe9.jpg.296x216.jpg', '百利未来铭郡 2室2厅 81万', '百利未来铭郡  ', '高楼层(共11层)暂无数据  -  中牟县', '81万', '单价9000元/平米')
('https://image1.ljcdn.com/410100-inspection/ad6cdcc7-93ca-46e1-aaf4-9be13dbaafec.jpg.296x216.jpg', '贾鲁河景观房，精装三房拎包入住，名湖山庄业主诚售', '金程•名湖山庄  ', '高楼层(共6层)暂无数据  -  中牟县', '100万', '单价8131元/平米')
('https://image1.ljcdn.com/410100-inspection/952ff070-de3f-4da8-9f05-281cf72165d4.jpg.296x216.jpg', '水岸鑫城顶层复式，精装四房，采光视野充足开阔', '水岸鑫城  ', '高楼层(共6层)暂无数据  -  中牟县', '130万', '单价7088元/平米')
('https://image1.ljcdn.com/410100-inspection/aa9a680b-9760-4ba5-8ee6-3155b96cbef1.jpg.296x216.jpg', '商都大道旁复式大三房，业主诚心出售带车库', '郑东鑫成美墅  ', '低楼层(共5层)暂无数据  -  中牟县', '160万', '单价9697元/平米')
('https://image1.ljcdn.com/410100-inspection/test-be8bdde2-972a-49a8-a0ce-0f262cc2151a.png.296x216.jpg', '绿城百合花园 新装三室两厅两卫 新装未入住 随时看房', '绿城百合花园  ', '低楼层(共13层)暂无数据  -  中牟县', '220万', '单价15385元/平米')
('https://image1.ljcdn.com/410100-inspection/ea9cb8e1-26ce-4d53-bc13-5541f8ffe73b.jpg.296x216.jpg', '东润朗郡  精装大三房  拎包入住  业主诚心出售', '东润朗郡  ', '低楼层(共27层)暂无数据  -  中牟县', '125万', '单价11575元/平米')
('https://image1.ljcdn.com/410100-inspection/50e85498-eb98-45bc-b582-2533a5a93354.jpg.296x216.jpg', '居家环境成熟 生活配套设施完善', '祥瑞花园  ', '高楼层(共6层)暂无数据  -  中牟县', '100万', '单价7875元/平米')
('https://image1.ljcdn.com/410100-inspection/8c36fe2f-7537-4d68-958a-6100f2650096.jpg.296x216.jpg', '东方润景  满五唯一 简装大两房  南北通透', '东方润景  ', '中楼层(共18层)暂无数据  -  中牟县', '90万', '单价10589元/平米')
('https://image1.ljcdn.com/410100-inspection/0408844f-9c57-4bfc-ad4e-fbc4bd00ae71.jpg.296x216.jpg', '水木清华，双气小区，联排别墅，有证可按揭。', '水木清华  ', '3层暂无数据  -  中牟县', '300万', '单价10000元/平米')
('https://image1.ljcdn.com/410100-inspection/cdd32952-7ee5-4bb6-813b-920f539b4324.jpg.296x216.jpg', '商都路东 万三路东鑫成美墅  阳光大两房   可改三房', '郑东鑫成美墅  ', '高楼层(共6层)暂无数据  -  中牟县', '88万', '单价8302元/平米')
('https://image1.ljcdn.com/410100-inspection/test-4ff553c5-9fa2-47fe-9d62-4da4210daf84.png.296x216.jpg', '水岸鑫城，小高层电梯景观150平大三房，双气南北通透', '水岸鑫城  ', '高楼层(共18层)暂无数据  -  中牟县', '105万', '单价7000元/平米')
('https://image1.ljcdn.com/410100-inspection/fc0b63ef-86ea-4586-bd2c-413c0e4c2c27.JPG.296x216.jpg', '东润朗郡  二室二厅一厨一卫  双气  简单装修', '东润朗郡  ', '高楼层(共27层)暂无数据  -  中牟县', '87万', '单价9776元/平米')
('https://image1.ljcdn.com/410100-inspection/a96f30da-8ca7-43b5-b8f3-9a332f46f438.jpg.296x216.jpg', '大三房，精装修，南北通透，家具家电全送。', '沁园馨城  ', '低楼层(共7层)暂无数据  -  中牟县', '145万', '单价9864元/平米')
('https://image1.ljcdn.com/410100-inspection/1fa03b10-7830-43ce-951e-e3e600d2e23e.jpg.296x216.jpg', '绿都褐石街区 3室2厅 85万', '绿都褐石街区  ', '高楼层(共18层)暂无数据  -  中牟县', '85万', '单价9140元/平米')
('https://image1.ljcdn.com/410100-inspection/04c95a5a-d379-48e5-a125-dc3c52fe1b17.jpg.296x216.jpg', '经典户型设计 合理空间划分 内外兼修的品格建筑', '水木清华  ', '3层暂无数据  -  中牟县', '300万', '单价10000元/平米')
('https://image1.ljcdn.com/410100-inspection/1e88bbf7-2011-4bae-ac93-feb3ca7c6d3a.jpg.296x216.jpg', '水木清华  11/11楼复式 毛坯', '水木清华  ', '高楼层(共11层)暂无数据  -  中牟县', '125万', '单价9192元/平米')
('https://image1.ljcdn.com/410100-inspection/test-84a57b2b-0e9f-4e9c-b2c6-80bd869424f7.png.296x216.jpg', '沁园馨城，多层双气小三房，85万诚意出售', '沁园馨城  ', '高楼层(共7层)暂无数据  -  中牟县', '85万', '单价7871元/平米')
('https://image1.ljcdn.com/410100-inspection/ab789650-2c26-4597-8b10-897241a1e40f.jpg.296x216.jpg', '水岸鑫城 下复式 边户，全明户型 有钥匙 随时看房', '水岸鑫城  ', '低楼层(共25层)暂无数据  -  中牟县', '76万', '单价9621元/平米')
('https://image1.ljcdn.com/410100-inspection/b6109605-18ec-4f01-af70-4f972f90a255.jpg.296x216.jpg', '鑫成美墅大三房精装修送家具家电，业主诚心出售', '郑东鑫成美墅  ', '高楼层(共6层)暂无数据  -  中牟县', '115万', '单价9427元/平米')
('https://image1.ljcdn.com/410100-inspection/3872c5f8-8d76-41b3-978e-78796b78e04e.jpg.296x216.jpg', '四牟园旁商都大道边90.4,118万诚心出售', '森林里  ', '中楼层(共10层)暂无数据  -  中牟县', '110万', '单价12169元/平米')
('https://image1.ljcdn.com/410100-inspection/b4c3442d-a00e-4032-8aed-e5468639bfbd.jpg.296x216.jpg', '水木清华 大四房 南北通透  户型方正  双气房', '水木清华  ', '高楼层(共11层)暂无数据  -  中牟县', '160万', '单价10959元/平米')
('https://image1.ljcdn.com/410100-inspection/test-da0ec1e0-4ea1-431c-ab56-ef8de3b3f178.png.296x216.jpg', '城市漫部  大两室两厅   售82万', '城市漫部  ', '高楼层(共6层)暂无数据  -  中牟县', '80万', '单价7980元/平米')
('https://image1.ljcdn.com/410100-inspection/5d07f0eb-2d1a-4b48-ae61-eb16cb25b881.jpg.296x216.jpg', '四牟园 森林里 双气南向两房  随时看房', '森林里  ', '高楼层(共10层)暂无数据  -  中牟县', '86万', '单价11622元/平米')
('https://image1.ljcdn.com/410100-inspection/test-d1aa0452-d7bb-499c-bbc7-be2a7951161a.png.296x216.jpg', '祥瑞花园，双气小区，小区环境好，舒适三房，', '祥瑞花园  ', '高楼层(共6层)暂无数据  -  中牟县', '100万', '单价7875元/平米')
('https://image1.ljcdn.com/410100-inspection/test-5c2621cf-f977-4379-ba21-305b04035fc1.png.296x216.jpg', '东润朗郡  业主诚心出售  观景电梯洋房 房本在手', '东润朗郡  ', '中楼层(共27层)暂无数据  -  中牟县', '88万', '单价10102元/平米')
('https://image1.ljcdn.com/410100-inspection/bcf70021-a301-4a30-b5aa-6edf64579af6.jpg.296x216.jpg', '郑东鑫成美墅 3室2厅 110万', '郑东鑫成美墅  ', '低楼层(共12层)暂无数据  -  中牟县', '110万', '单价10469元/平米')
('https://image1.ljcdn.com/410100-inspection/8e5c4b33-1ee7-4ede-8cd0-1319d10b6ebf.jpg.296x216.jpg', '天骄明门一楼带40平院，南北通透大三居，宜居', '天骄名門  ', '低楼层(共6层)暂无数据  -  中牟县', '160万', '单价11941元/平米')
('https://image1.ljcdn.com/410100-inspection/5a0795fa-16e8-45c7-9206-c39dabe32633.jpg.296x216.jpg', '沁园馨城，双气小区，南北通透大三室，急售。', '沁园馨城  ', '中楼层(共7层)暂无数据  -  中牟县', '105万', '单价7395元/平米')
('https://image1.ljcdn.com/410100-inspection/5e82589e-a925-4dd1-b160-b81c41e1b313.jpg.296x216.jpg', '一楼带院子  精装修  带全新家具家电 下沉式复式', '东方润景  ', '低楼层(共6层)暂无数据  -  中牟县', '135万', '单价15000元/平米')
('https://image1.ljcdn.com/410100-inspection/049eb340-aadb-44f4-8782-c9367e942a19.jpg.296x216.jpg', '公园旁森林里简装两室拎包入住业主靠谱', '森林里  ', '高楼层(共10层)暂无数据  -  中牟县', '86万', '单价11622元/平米')
('https://image1.ljcdn.com/410100-inspection/test-52059985-bc07-420d-a63e-6dbbf1bc4b6c.png.296x216.jpg', '商都路旁边鑫成美墅大三房业主诚心出售', '郑东鑫成美墅  ', '中楼层(共6层)暂无数据  -  中牟县', '115万', '单价9427元/平米')
('https://image1.ljcdn.com/410100-inspection/f740fe8a-9618-45be-8b14-4f2ff3681a03.jpg.296x216.jpg', '祥瑞花园，少有大两房，房间大，可改三房', '祥瑞花园  ', '中楼层(共6层)暂无数据  -  中牟县', '100万', '单价10000元/平米')
('https://image1.ljcdn.com/410100-inspection/296515c3-3d7a-41bc-b0e3-65fb04fdddfc.jpg.296x216.jpg', '水岸鑫诚四室两卫，毛坯任意装修，看房方便', '水岸鑫城  ', '中楼层(共25层)暂无数据  -  中牟县', '80万', '单价10026元/平米')
('https://image1.ljcdn.com/410100-inspection/e9114656-e43e-4407-85fa-94150c25bbd5.JPG.296x216.jpg', '东润朗郡 精装2房 楼层好 位置好 业主急售', '东润朗郡  ', '高楼层(共27层)暂无数据  -  中牟县', '105万', '单价11932元/平米')
('https://image1.ljcdn.com/410100-inspection/a665180c-98fd-4b76-a0cd-a70a85c02808.jpg.296x216.jpg', '鑫城花园 3室2厅 110万', '鑫城花园  ', '高楼层(共6层)暂无数据  -  中牟县', '110万', '单价10186元/平米')
('https://image1.ljcdn.com/410100-inspection/50a38655-2a90-494d-a5aa-a39ac17642dd.jpg.296x216.jpg', '顺发路洋房中层、简装三室、业主诚售', '水岸鑫城  ', '中楼层(共6层)暂无数据  -  中牟县', '108万', '单价8060元/平米')
('https://image1.ljcdn.com/410100-inspection/c18d3a48-434e-45f7-bc6c-a12c149ee605.jpg.296x216.jpg', '府佑花园一二层复式出售！房间多！随时看房！', '府佑花园  ', '低楼层(共6层)暂无数据  -  中牟县', '296万', '单价11975元/平米')
('https://image1.ljcdn.com/410100-inspection/d650a68e-6023-49db-a730-d8bf1947aa20.jpg.296x216.jpg', '水岸鑫城临湖大复式 视野宽阔 湖心美景尽收眼底 美', '水岸鑫城  ', '中楼层(共11层)暂无数据  -  中牟县', '265万', '单价8834元/平米')
('https://image1.ljcdn.com/410100-inspection/fb63263d-9ada-424c-a44c-5f30e94ddfd2.jpg.296x216.jpg', '盛世通达   简装大2房  全天采光  户型方正  随时看房', '盛世通達  ', '低楼层(共12层)暂无数据  -  中牟县', '85万', '单价8855元/平米')
('https://image1.ljcdn.com/410100-inspection/test-5051ccfa-5a0d-45e5-9e1c-d37672c19601.png.296x216.jpg', '绿博半岛 电梯大三房 一梯两户 花园小区 看房方便', '绿博半岛  ', '低楼层(共12层)暂无数据  -  中牟县', '170万', '单价12143元/平米')
('https://image1.ljcdn.com/410100-inspection/6280f995-d745-4769-8e96-329e3811afd5.jpg.296x216.jpg', '东润郎君140㎡奢华大三房报价210万', '东润朗郡  ', '中楼层(共27层)暂无数据  -  中牟县', '210万', '单价15000元/平米')
('https://image1.ljcdn.com/410100-inspection/0421f36c-058c-436d-a3d6-621b15234872.jpg.296x216.jpg', '视野好，阳光充足，卧室超南，客厅超南，通风效果好', '金恒基金帝城  ', '中楼层(共7层)暂无数据  -  中牟县', '105万', '单价7467元/平米')
('https://image1.ljcdn.com/410100-inspection/test-267c306d-740d-45c0-be97-8d9f4930e582.png.296x216.jpg', '万三路星城国际东苑86平基础装修', '星城国际东苑  ', '中楼层(共34层)暂无数据  -  中牟县', '68万', '单价7907元/平米')
('https://image1.ljcdn.com/410100-inspection/6470e7a5-3edb-40d3-a824-bc00667a9027.jpg.296x216.jpg', '中牟县东方润景小区精心装修  拎包入住', '东方润景  ', '中楼层(共6层)暂无数据  -  中牟县', '130万', '单价12500元/平米')
('https://image1.ljcdn.com/410100-inspection/a6cbb996-9705-416b-9bfe-238a0707af8a.jpg.296x216.jpg', '水岸鑫城高层电梯洋房，双卫生间，采光好，小区绿化好', '水岸鑫城  ', '高楼层(共14层)暂无数据  -  中牟县', '90万', '单价14286元/平米')
('https://image1.ljcdn.com/410100-inspection/test-c0194c06-b1df-41ac-8d70-4f0b0d14b647.png.296x216.jpg', '水岸鑫城 3室2厅 140万', '水岸鑫城  ', '中楼层(共7层)暂无数据  -  中牟县', '140万', '单价10770元/平米')
('https://image1.ljcdn.com/410100-inspection/5f8275a3-ea39-40f3-a59e-a5031296c248.jpg.296x216.jpg', '盛世通达，双气小区，电梯两房，可按揭', '盛世通達  ', '高楼层(共12层)暂无数据  -  中牟县', '80万', '单价8889元/平米')
('https://image1.ljcdn.com/410100-inspection/936761c5-0a73-41b4-9271-65e525ac7665.jpg.296x216.jpg', '水岸鑫城 4室2厅 110万', '水岸鑫城  ', '高楼层(共25层)暂无数据  -  中牟县', '110万', '单价12088元/平米')
('https://image1.ljcdn.com/410100-inspection/800d992f-677d-49af-a0ae-b9da1c9b0a8b.jpg.296x216.jpg', '鑫成美墅一楼带车库送花园132平', '郑东鑫成美墅  ', '低楼层(共6层)暂无数据  -  中牟县', '140万', '单价10543元/平米')
('https://image1.ljcdn.com/410100-inspection/test-4300a2ce-093c-43c7-89d6-0ac455cc19f6.png.296x216.jpg', '金恒基金帝城 3室2厅 130万', '金恒基金帝城  ', '低楼层(共7层)暂无数据  -  中牟县', '130万', '单价9220元/平米')
('https://image1.ljcdn.com/410100-inspection/a3b99c13-b5b8-45ac-bce8-626bc043c9a6.jpg.296x216.jpg', '顺发路、水岸鑫城、电梯中层、精装四房', '水岸鑫城  ', '中楼层(共25层)暂无数据  -  中牟县', '90万', '单价11393元/平米')
('https://image1.ljcdn.com/410100-inspection/c4eb7ac1-78b8-4a7f-b346-dc4138c3fb44.jpg.296x216.jpg', '盛世通达电梯房简单装修 可拎包入住', '盛世通達  ', '低楼层(共12层)暂无数据  -  中牟县', '103万', '单价8880元/平米')
('https://image1.ljcdn.com/410100-inspection/3f2ed1b2-b818-4248-a27b-b0e102fbd2f5.jpg.296x216.jpg', '清华园127平方大三室 采光充足 户型好', '清华园小区东区  ', '低楼层(共7层)暂无数据  -  中牟县', '95万', '单价7481元/平米')
('https://image1.ljcdn.com/410100-inspection/f499b0a4-4e14-40c5-8ef7-7bf2c13ca26a.jpg.296x216.jpg', '绿博半岛 电梯洋房 一楼带院 大三房 南北通透', '绿博半岛  ', '低楼层(共12层)暂无数据  -  中牟县', '230万', '单价14839元/平米')
