('https://image1.ljcdn.com/420100-inspection/1f92b06f-3a94-4f34-b005-d3adec30e242.jpg.296x216.jpg', '联投龙湾一期 3室2厅 170万', '联投龙湾一期  | 3室2厅 | 131.69平米 | 南 | 其他', '低楼层(共33层)2015年建板楼  -  文化大道', '170万', '单价12910元/平米')
('https://image1.ljcdn.com/420100-inspection/82b71015-7667-449c-985c-4a4037014758.jpg.296x216.jpg', '保利海上五月花一期 3室2厅 150万', '保利海上五月花一期  | 3室2厅 | 90.8平米 | 南 | 简装 | 有电梯', '中楼层(共24层)2015年建板楼  -  庙山', '150万', '单价16520元/平米')
('https://image1.ljcdn.com/420100-inspection/6b9df310-2f97-4c29-9ace-c75e404a85ed.jpg.296x216.jpg', '梅南山居 3室1厅 122万', '梅南山居  | 3室1厅 | 104.81平米 | 南 北 | 其他', '低楼层(共5层)2005年建板楼  -  庙山', '122万', '单价11641元/平米')
('https://image1.ljcdn.com/420100-inspection/df2fbfc8-446f-46b7-b306-96ef70311eec.jpg.296x216.jpg', '美加湖滨新城二期 2室1厅 88万', '美加湖滨新城二期  | 2室1厅 | 61.58平米 | 南 | 其他', '中楼层(共11层)暂无数据  -  庙山', '88万', '单价14291元/平米')
('https://image1.ljcdn.com/420100-inspection/41b35e8d-7fe4-4a95-b30f-7b4317fd604a.jpg.296x216.jpg', '复式豪    装，南北通透视野好，周    边配套齐', '富丽百花园  | 5室2厅 | 196平米 | 南 | 其他', '高楼层(共7层)暂无数据  -  江夏其它', '228万', '单价11633元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8d488a64-5a6d-49cb-b105-c10d21f80ef9.png.296x216.jpg', '保利海上五月花一期 3室2厅 220万', '保利海上五月花一期  | 3室2厅 | 118平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2014年建板楼  -  庙山', '220万', '单价18645元/平米')
('https://image1.ljcdn.com/420100-inspection/7db65fe7-a3ef-4af2-a4de-24f9b77526f3.jpg.296x216.jpg', '新出优质毛坯三房，看房方便有钥匙，诚心出售', '保利海上五月花一期  | 3室1厅 | 91.07平米 | 西南 | 其他 | 有电梯', '低楼层(共24层)2016年建板楼  -  庙山', '125万', '单价13726元/平米')
('https://image1.ljcdn.com/420100-inspection/036dfefd-6c96-402b-a8fa-a667e31b5abc.jpg.296x216.jpg', '阳光100大湖第 4室3厅 330万', '阳光100大湖第   | 联排别墅 | 4室3厅 | 188.84平米 | 南 北 | 其他 | 无电梯', '3层2016年建暂无数据  -  藏龙岛', '330万', '单价17476元/平米')
('https://image1.ljcdn.com/420100-inspection/b81e6c55-c9d1-47f2-be64-2c6f8c04ac8a.jpg.296x216.jpg', '藏龙岛阳光100 精装大三房 中层采光好 看房方便', '阳光100大湖第  | 3室2厅 | 103平米 | 南 北 | 其他 | 无电梯', '低楼层(共18层)板楼  -  藏龙岛', '155万', '单价15049元/平米')
('https://image1.ljcdn.com/420100-inspection/test-4de9a6ac-ebf7-4e1e-88c6-ce29410f40a0.png.296x216.jpg', '南车花园 标准一室一厅  户型方正 地理位置佳', '南车花园  | 1室1厅 | 60平米 | 西南 | 毛坯', '低楼层(共25层)暂无数据  -  文化大道', '95万', '单价15834元/平米')
('https://image1.ljcdn.com/420100-inspection/d25bbde0-30c4-45fb-b3b0-025f9300bada.jpg.296x216.jpg', '龙山水榭 2室2厅 92万', '龙山水榭  | 2室2厅 | 91.45平米 | 南 北 | 其他', '低楼层(共7层)暂无数据  -  江夏其它', '92万', '单价10061元/平米')
('https://image1.ljcdn.com/420100-inspection/722688ee-1b23-4eda-95e7-03d36e6f61d6.jpg.296x216.jpg', '丰泽苑 大独栋 带私家花园 私家车库 三层！', '丰泽苑  | 5室2厅 | 316.98平米 | 南 | 其他', '低楼层(共3层)暂无数据  -  庙山', '450万', '单价14197元/平米')
('https://image1.ljcdn.com/420100-inspection/test-2cc24731-bab8-4e6f-b814-2035d71c089d.png.296x216.jpg', '精装修，户型方正，高楼层，可看湖景，业主诚售', '保利海上五月花一期  | 4室2厅 | 117平米 | 南 北 | 其他 | 有电梯', '高楼层(共24层)2013年建板楼  -  庙山', '180万', '单价15385元/平米')
('https://image1.ljcdn.com/420100-inspection/beef7ea7-ee00-4bb1-a3f5-dde36f874e5c.jpg.296x216.jpg', '巴黎春天居家装修大三房 南北通透 中高楼层 拧包入住', '巴黎春天  | 3室1厅 | 120平米 | 南 | 精装', '中楼层(共34层)2017年建板塔结合  -  文化大道', '245万', '单价20417元/平米')
('https://image1.ljcdn.com/420100-inspection/e107e205-490c-4a43-ad7f-fc16cb164601.jpg.296x216.jpg', '藏龙倚湖逸墅 4室2厅 360万', '藏龙倚湖逸墅   | 联排别墅 | 4室2厅 | 265.77平米 | 东南 西北 | 其他', '3层2014年建暂无数据  -  藏龙岛', '360万', '单价13546元/平米')
('https://image1.ljcdn.com/420100-inspection/7e83f30a-5c47-494b-bee1-6a5b05a4420d.jpg.296x216.jpg', '美加史丹佛公馆 3室1厅 160万', '美加史丹佛公馆  | 3室1厅 | 104平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2016年建板楼  -  庙山', '160万', '单价15385元/平米')
('https://image1.ljcdn.com/420100-inspection/883011fa-8c82-4dc4-a981-f13b151c8cd6.jpg.296x216.jpg', '双拼别墅  233.09平  全实木家具  带花园和车位', '梅南山居  | 5室2厅 | 233.09平米 | 南 北 | 精装', '低楼层(共3层)暂无数据  -  庙山', '480万', '单价20593元/平米')
('https://image1.ljcdn.com/420100-inspection/test-6f5fa2f8-799b-4348-8831-5bdc58cd0e56.png.296x216.jpg', '南车花园 地铁27号线大花岭站 精装小两房 拎包入住', '南车花园  | 2室1厅 | 60.13平米 | 南 | 精装', '高楼层(共25层)暂无数据  -  文化大道', '94万', '单价15633元/平米')
('https://image1.ljcdn.com/420100-inspection/280b6f6b-1eb0-4753-bc78-733c3ad5649b.jpg.296x216.jpg', '龙苑澜岸一线临湖，可朔性强，小区风景秀丽', '龙苑澜岸  | 5室2厅 | 202.18平米 | 南 北 | 其他', '低楼层(共3层)暂无数据  -  藏龙岛', '510万', '单价25226元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d06eed69-2440-4857-bf69-79d6c6489f8e.png.296x216.jpg', '联投龙湾二期精装修大四房，保养好住家舒适！', '联投龙湾一期  | 4室2厅 | 154平米 | 南 北 | 其他 | 有电梯', '低楼层(共31层)2014年建板楼  -  文化大道', '280万', '单价18182元/平米')
('https://image1.ljcdn.com/420100-inspection/ccc2f6fc-d2c4-4cbe-b4af-3f00dde89396.jpg.296x216.jpg', '纯毛坯电梯房，南北通透大三房，相当通透空气清新', '美加湖滨新城二期  | 3室2厅 | 131.59平米 | 南 北 | 其他', '低楼层(共9层)暂无数据  -  庙山', '170万', '单价12919元/平米')
('https://image1.ljcdn.com/420100-inspection/16269741-a7cc-424a-a12a-562c1efffecf.jpg.296x216.jpg', '阳光100大湖第 5室3厅 370万', '阳光100大湖第   | 联排别墅 | 5室3厅 | 224.8平米 | 南 北 | 其他 | 无电梯', '3层暂无数据  -  藏龙岛', '370万', '单价16460元/平米')
('https://image1.ljcdn.com/420100-inspection/5e4c3287-a3aa-4598-8cc8-00ba52e251d3.jpg.296x216.jpg', '江夏庙山怡景江南三房127㎡165W', '怡景江南  | 3室2厅 | 127平米 | 南 北 | 其他', '中楼层(共21层)2015年建板楼  -  庙山', '165万', '单价12993元/平米')
('https://image1.ljcdn.com/420100-inspection/test-89f1ca0d-4273-435c-8f90-46c98bbf5b55.png.296x216.jpg', '满2，菩提苑毛坯大三房，南北通透，中高楼层一线湖景', '菩提苑二期  | 3室2厅 | 126.53平米 | 南 北 | 其他', '中楼层(共28层)2014年建板楼  -  文化大道', '195万', '单价15412元/平米')
('https://image1.ljcdn.com/420100-inspection/0cec9456-dd02-4ca3-9222-010757ea545d.jpg.296x216.jpg', '送入户花园，可以做四房，两证两年，有钥匙，随时看', '菩提苑二期  | 3室2厅 | 136平米 | 南 | 毛坯', '低楼层(共32层)2014年建板楼  -  文化大道', '200万', '单价14706元/平米')
('https://image1.ljcdn.com/420100-inspection/1b90e5f2-1a9f-4e07-b888-1de664bd8ab8.jpg.296x216.jpg', '美加湖滨新城二期 4室2厅 310万', '美加湖滨新城二期  | 4室2厅 | 190平米 | 南 | 其他', '低楼层(共8层)板楼  -  庙山', '310万', '单价16316元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7747c7c7-791b-4693-8ffe-0852579164dc.png.296x216.jpg', '联投龙湾三期 南北通透三室两卫 客厅朝南 中上楼层', '联投龙湾三期  | 3室2厅 | 133平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共31层)2017年建板楼  -  文化大道', '166万', '单价12482元/平米')
('https://image1.ljcdn.com/420100-inspection/5e0ea3a6-da1a-4fb4-92b3-64f581a621b2.jpg.296x216.jpg', '美加湖滨新城 毛坯三房 南北通透的格局 楼层好', '美加湖滨新城一期  | 3室2厅 | 122.23平米 | 南 北 | 毛坯', '高楼层(共6层)2006年建板楼  -  庙山', '158万', '单价12927元/平米')
('https://image1.ljcdn.com/420100-inspection/d9c9a16c-004b-4558-a671-37fb9f336453.jpg.296x216.jpg', '阳光100大湖第 2室2厅 180万', '阳光100大湖第  | 2室2厅 | 131.53平米 | 南 北 | 其他', '低楼层(共8层)暂无数据  -  藏龙岛', '180万', '单价13686元/平米')
('https://image1.ljcdn.com/420100-inspection/48701a94-44f1-492d-a72c-600bb2ad4d78.jpg.296x216.jpg', '南北通透格局，户型方正，楼层好，视野宽阔，采光充足', '美加湖滨新城二期  | 3室2厅 | 131.59平米 | 南 北 | 其他', '高楼层(共9层)暂无数据  -  庙山', '180万', '单价13679元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d48ccac0-1738-422b-ba23-d5c272783af8.png.296x216.jpg', '世茂林屿岸朝南大两居，精装修，中间楼层，采光视野好', '世茂林屿岸  | 2室2厅 | 83.76平米 | 南 北 | 其他 | 有电梯', '低楼层(共46层)2017年建板楼  -  文化大道', '142万', '单价16954元/平米')
('https://image1.ljcdn.com/420100-inspection/25c343ec-6039-4efb-a74a-50b7c282d500.jpg.296x216.jpg', '一线湖景三房 视野开阔遮挡 南北通透户型  中间楼层', '新长江香榭湾  | 3室1厅 | 113平米 | 南 北 | 其他', '中楼层(共32层)2015年建板楼  -  文化大道', '175万', '单价15487元/平米')
('https://image1.ljcdn.com/420100-inspection/c1ea5f7f-55ce-4777-b0a3-0be01da9ee6b.jpg.296x216.jpg', '龙山官邸 依山傍水 高楼层大户型 一览众山小', '龙山观邸  | 4室2厅 | 156.49平米 | 南 | 毛坯 | 有电梯', '高楼层(共32层)2015年建板楼  -  江夏其它', '185万', '单价11822元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c4350c1c-d641-4a1b-8ef7-267224917d30.png.296x216.jpg', '阳光100，超大3阳台，南北通透，经典洋房户型', '阳光100大湖第  | 4室2厅 | 158平米 | 南 北 | 精装', '中楼层(共10层)板楼  -  藏龙岛', '200万', '单价12659元/平米')
('https://image1.ljcdn.com/420100-inspection/0945bc9f-948e-4961-bf38-78acf1e455f3.jpg.296x216.jpg', '中建汤逊湖壹号，四面环湖，清水毛坯诚心出售！', '中建汤逊湖壹号  | 3室2厅 | 130平米 | 南 | 其他', '中楼层(共28层)暂无数据  -  文化大道', '175万', '单价13462元/平米')
('https://image1.ljcdn.com/420100-inspection/test-01317191-34d4-4318-8ce3-b6b81258d309.png.296x216.jpg', '南北通透，四室两厅，近商场，证快满2年', '江郡华府  | 4室2厅 | 133平米 | 南 北 | 其他', '高楼层(共11层)暂无数据  -  文化大道', '200万', '单价15038元/平米')
('https://image1.ljcdn.com/420100-inspection/74ecb0bf-3508-4eec-a3ef-f3f73bfa306c.jpg.296x216.jpg', '汤逊湖畔藏龙倚湖逸墅毛坯联排别墅，业主诚心出售，', '藏龙倚湖逸墅   | 联排别墅 | 4室2厅 | 265.77平米 | 西南 东北 | 其他', '3层2014年建暂无数据  -  藏龙岛', '360万', '单价13546元/平米')
('https://image1.ljcdn.com/420100-inspection/29655ddf-5766-445e-8746-63100a9d4d69.jpg.296x216.jpg', '自住两房，保养好，可拎包入住省去装修时间', '保利海上五月花一期  | 2室2厅 | 75.16平米 | 南 北 | 精装 | 有电梯', '中楼层(共24层)塔楼  -  庙山', '125万', '单价16632元/平米')
('https://image1.ljcdn.com/420100-inspection/168f2fc0-5efb-44fb-b1d9-5ca77db25990.jpg.296x216.jpg', '一线湖景房 客厅主卧朝南 中高楼层 采光视野好', '巴黎春天  | 3室1厅 | 96.24平米 | 南 | 毛坯', '中楼层(共34层)2017年建板塔结合  -  文化大道', '168万', '单价17457元/平米')
('https://image1.ljcdn.com/420100-inspection/9fc6f78e-5a9d-431d-ad5b-ee7a8de4ea18.jpg.296x216.jpg', '联投龙湾南北通透大三房，南北双阳台，动静分离好格局', '联投龙湾一期  | 3室2厅 | 119.64平米 | 南 北 | 其他', '低楼层(共11层)板楼  -  文化大道', '165万', '单价13792元/平米')
('https://image1.ljcdn.com/420100-inspection/09348ba9-09e1-4787-bd64-faedb6a6f874.jpg.296x216.jpg', '保利海上五月花联排别墅 满五 精装修 保利物业看房约', '保利海上五月花一期  | 4室2厅 | 167平米 | 南 | 其他', '低楼层(共3层)暂无数据  -  庙山', '498万', '单价29821元/平米')
('https://image1.ljcdn.com/420100-inspection/test-34ddf242-8a4c-445f-8daf-1644d71ba876.png.296x216.jpg', '新长江香榭湾 精装小三房 中高楼层 湖景房 随时看房', '新长江香榭湾  | 3室2厅 | 93.29平米 | 南 北 | 精装', '高楼层(共33层)2015年建板楼  -  文化大道', '148万', '单价15865元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f0cf590b-be25-442e-a922-76d8b1e9e7ca.png.296x216.jpg', '梅南山居 大两房 中间楼层采光好 看湖视野好看房方便', '梅南山居  | 2室2厅 | 94.51平米 | 东南 | 其他', '中楼层(共24层)2005年建板楼  -  庙山', '128万', '单价13544元/平米')
('https://image1.ljcdn.com/420100-inspection/test-928d7322-3620-442a-a775-96f43a11d856.png.296x216.jpg', '南车花园 2室2厅 140万', '南车花园  | 2室2厅 | 90平米 | 南 北 | 其他', '高楼层(共32层)板楼  -  文化大道', '140万', '单价15556元/平米')
('https://image1.ljcdn.com/420100-inspection/test-56a67bc7-f305-4ec7-be5f-6a2876618703.png.296x216.jpg', '联投龙湾二期 精装修 带地暖 高楼层 南北通透 视野好', '联投龙湾二期  | 3室2厅 | 90.86平米 | 南 | 其他', '高楼层(共33层)2013年建塔楼  -  文化大道', '140万', '单价15409元/平米')
('https://image1.ljcdn.com/420100-inspection/d07b95de-f511-4f4d-8b87-159efe11a7c5.jpg.296x216.jpg', '梅南山居 青山碧水 131平145万  满二', '梅南山居  | 3室2厅 | 131平米 | 南 北 | 其他', '低楼层(共6层)2008年建板楼  -  庙山', '145万', '单价11069元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload813b0b3b-fdc9-4f98-af8a-53443afc8104.jpg.296x216.jpg', '联投龙湾二期 南北通透三房 精装 家具家电都送', '联投龙湾二期  | 3室2厅 | 90.4平米 | 南 北 | 精装', '中楼层(共33层)2013年建板楼  -  文化大道', '138万', '单价15266元/平米')
('https://image1.ljcdn.com/420100-inspection/2d108584-f3fb-4ed5-8389-aca190b581de.jpg.296x216.jpg', '长泰花园精装修大四房业主诚意出售看房方便！', '长泰花园  | 4室2厅 | 142平米 | 南 北 | 其他', '低楼层(共18层)暂无数据  -  文化大道', '155万', '单价10916元/平米')
('https://image1.ljcdn.com/420100-inspection/470af757-e4bf-42e4-8847-9cf6f97d2095.jpg.296x216.jpg', '怡景江南 5室2厅 230万', '怡景江南  | 5室2厅 | 221平米 | 南 北 | 其他', '低楼层(共30层)2013年建板楼  -  庙山', '230万', '单价10408元/平米')
('https://image1.ljcdn.com/420100-inspection/test-15d3925e-dcde-49f5-a504-6060e73fab27.png.296x216.jpg', '走遍天下 最美江夏 联投一期  正规三房 满二', '联投龙湾一期  | 3室2厅 | 117.49平米 | 南 北 | 其他', '中楼层(共30层)2015年建板楼  -  文化大道', '176万', '单价14980元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload5fabfa75-f1e0-4b0e-8365-42a3b27fddc8.jpg.296x216.jpg', '保利海上五月花，精装小三房，业主诚心出售', '保利海上五月花一期  | 3室2厅 | 90.2平米 | 南 | 其他 | 有电梯', '中楼层(共24层)2015年建板楼  -  庙山', '145万', '单价16076元/平米')
('https://image1.ljcdn.com/420100-inspection/test-be16e60c-6956-49a8-b152-b31ef68257db.png.296x216.jpg', '菩提苑一期 3室2厅 230万', '菩提苑一期  | 3室2厅 | 127平米 | 南 西 | 其他', '高楼层(共33层)2015年建板楼  -  文化大道', '230万', '单价18111元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b2c7cd17-5c6c-4181-9a82-d1fabc10de03.png.296x216.jpg', '此房证已经办了，清水毛坯，采光好，无遮挡', '中建汤逊湖壹号  | 3室2厅 | 127.44平米 | 南 北 | 其他', '中楼层(共33层)暂无数据  -  文化大道', '169万', '单价13262元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploaddd0664cf-d2e1-47bf-b76a-9d8b200d075b.jpg.296x216.jpg', '中间楼层，业主自住，保养好，诚心出售。', '阳光100大湖第  | 2室2厅 | 92.78平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2013年建板楼  -  藏龙岛', '145万', '单价15629元/平米')
('https://image1.ljcdn.com/420100-inspection/a0e7b8dd-d601-43fa-b6a6-1a7c70980053.jpg.296x216.jpg', '可看汤逊湖湖景的复式五居，精装修，临湿地公园，诚售', '龙苑澜岸  | 5室2厅 | 77平米 | 南 | 其他', '高楼层(共6层)2015年建板楼  -  藏龙岛', '200万', '单价25975元/平米')
('https://image1.ljcdn.com/420100-inspection/5cca8552-8741-4a77-a3fe-19b1425822dc.jpg.296x216.jpg', '远洋庄园 4室2厅 208万', '远洋庄园  | 4室2厅 | 172.94平米 | 东 西 | 其他', '中楼层(共6层)暂无数据  -  庙山', '208万', '单价12028元/平米')
('https://image1.ljcdn.com/420100-inspection/04d9e5ff-8c18-4bf0-89cc-58e886bcb83d.jpg.296x216.jpg', '巴黎春天 4室2厅 196万', '巴黎春天  | 4室2厅 | 101.31平米 | 南 | 其他', '高楼层(共40层)2017年建板塔结合  -  文化大道', '196万', '单价19347元/平米')
('https://image1.ljcdn.com/420100-inspection/7ed08373-48e6-41db-9344-936d3bf5fac4.jpg.296x216.jpg', '纳帕溪谷，东区联排别墅，地下双车位，业主诚心出售！', '纳帕溪谷   | 联排别墅 | 5室2厅 | 197平米 | 东 西 | 毛坯 | 无电梯', '3层暂无数据  -  藏龙岛', '480万', '单价24366元/平米')
('https://image1.ljcdn.com/420100-inspection/524677b0-4185-46b4-bda3-7eb6939daf75.jpg.296x216.jpg', '东原湖光里，南北通透，中层复试楼', '东原湖光里  | 3室1厅 | 103平米 | 南 | 毛坯', '中楼层(共11层)暂无数据  -  江夏其它', '185万', '单价17962元/平米')
('https://image1.ljcdn.com/420100-inspection/test-951468a8-8eda-4e16-8311-d79104ba8c48.png.296x216.jpg', '保利海上五月花一期 3室2厅 140万', '保利海上五月花一期  | 3室2厅 | 86.38平米 | 南 北 | 其他 | 有电梯', '中楼层(共24层)2016年建板楼  -  庙山', '140万', '单价16208元/平米')
('https://image1.ljcdn.com/420100-inspection/81e5c13d-cdb3-43fd-a597-a73698411d61.jpg.296x216.jpg', '楼层好，采光充足，公摊少，满五唯一', '梅南山居  | 4室2厅 | 138.82平米 | 南 北 | 简装', '中楼层(共5层)2005年建板楼  -  庙山', '172万', '单价12391元/平米')
('https://image1.ljcdn.com/420100-inspection/test-5f65e34b-ed72-4b84-8c31-f2433dc3ae7d.png.296x216.jpg', '中建汤逊湖壹号 毛坯大三房 中高楼层 采光好 视野开阔', '中建汤逊湖壹号  | 3室2厅 | 131.2平米 | 南 北 | 其他', '高楼层(共28层)2015年建塔楼  -  文化大道', '175万', '单价13339元/平米')
('https://image1.ljcdn.com/420100-inspection/8f9d3605-67e3-4d2a-8d4c-440f7c54cfd9.jpg.296x216.jpg', '福志雅筑  中间楼层，产证满五，看房方便，视野好', '福志雅筑  | 2室2厅 | 88.24平米 | 南 北 | 精装 | 有电梯', '中楼层(共28层)2012年建板楼  -  文化大道', '132万', '单价14960元/平米')
('https://image1.ljcdn.com/420100-inspection/4bf7824f-9c22-4381-8ac5-2e747dfa4313.jpg.296x216.jpg', '精装修，小区中间位置，业主诚心出售', '梅南山居  | 2室2厅 | 94平米 | 南 北 | 其他', '中楼层(共5层)2008年建板楼  -  庙山', '125万', '单价13298元/平米')
('https://image1.ljcdn.com/420100-inspection/d9293fd7-de29-4473-849b-1b8990d10914.jpg.296x216.jpg', '远洋庄园 2室2厅 140万', '远洋庄园  | 2室2厅 | 103平米 | 南 | 其他', '中楼层(共6层)暂无数据  -  庙山', '140万', '单价13593元/平米')
('https://image1.ljcdn.com/420100-inspection/14e2ce61-379e-43e1-be26-d49e426595a0.jpg.296x216.jpg', '南北通透三房二厅二卫，简单装修，毛坯的价格房东诚心', '联投龙湾一期  | 3室2厅 | 115.73平米 | 南 北 | 简装', '低楼层(共33层)2015年建板楼  -  文化大道', '155万', '单价13394元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload7ea54dca-ce0a-40db-91a6-7dd4320ce8cd.jpg.296x216.jpg', '联投龙湾二期，毛坯三房，中间楼层，采光好', '联投龙湾二期  | 3室2厅 | 106.22平米 | 南 | 毛坯', '中楼层(共33层)2015年建板楼  -  文化大道', '148万', '单价13934元/平米')
('https://image1.ljcdn.com/420100-inspection/eb7ae179-a66f-47b8-adeb-ccf41c21f505.jpg.296x216.jpg', '怡景江南 正规两房 纯毛坯 中层 业主诚心出售', '怡景江南  | 2室2厅 | 88.17平米 | 南 | 毛坯', '高楼层(共21层)2015年建板楼  -  庙山', '120万', '单价13611元/平米')
('https://image1.ljcdn.com/420100-inspection/test-75edb943-5fce-449c-9d4a-0dd35c0df147.png.296x216.jpg', '阳光100大湖第 自住大三房 精装修', '阳光100大湖第  | 3室2厅 | 114.73平米 | 西南 | 其他 | 有电梯', '中楼层(共25层)2015年建板楼  -  藏龙岛', '170万', '单价14818元/平米')
('https://image1.ljcdn.com/420100-inspection/test-ef213908-c062-466a-806d-79a7d1be6636.png.296x216.jpg', '楼层好  采光足 一梯一户  可以看湖', '楚天都市沁园  | 3室2厅 | 134.09平米 | 西南 | 其他', '中楼层(共32层)暂无数据  -  江夏其它', '230万', '单价17153元/平米')
('https://image1.ljcdn.com/420100-inspection/68037a11-cebd-4724-9c86-56a4db0dc9d8.jpg.296x216.jpg', '两证满两年，户型方正，南北通透', '汤逊湖山庄  | 4室2厅 | 147.53平米 | 南 北 | 其他', '中楼层(共8层)板楼  -  庙山', '165万', '单价11185元/平米')
('https://image1.ljcdn.com/420100-inspection/3eaae4eb-6970-4327-a1de-cad429f5ba6d.jpg.296x216.jpg', '美加湖滨新城 三房两厅两卫 满五年 中间楼层 业主诚售', '美加湖滨新城一期  | 3室2厅 | 122.63平米 | 南 | 其他', '中楼层(共6层)2006年建板楼  -  庙山', '152万', '单价12396元/平米')
('https://image1.ljcdn.com/420100-inspection/test-788dfdc2-baea-46b0-beab-4b9fcce9ea59.png.296x216.jpg', '金地花园小区 4室2厅 193万', '金地花园小区  | 4室2厅 | 145.18平米 | 南 | 其他', '中楼层(共30层)暂无数据  -  江夏其它', '193万', '单价13294元/平米')
('https://image1.ljcdn.com/420100-inspection/56a5717c-5589-447f-84d8-aa396de5357c.jpg.296x216.jpg', '汤逊湖山庄 1室1厅 55万', '汤逊湖山庄  | 1室1厅 | 48.82平米 | 东 | 其他', '中楼层(共7层)板楼  -  庙山', '55万', '单价11266元/平米')
('https://image1.ljcdn.com/420100-inspection/fcf92508-b2df-41d5-af97-3bc5d7709697.jpg.296x216.jpg', '复式小高层  一线临湖   风景好  采光好', '东原湖光里  | 3室2厅 | 102平米 | 南 | 其他', '中楼层(共11层)暂无数据  -  江夏其它', '183万', '单价17942元/平米')
('https://image1.ljcdn.com/420100-inspection/811aa181-4f6f-4063-9f09-f0cd458bf80a.jpg.296x216.jpg', '阳光100大湖第精装大三房拎包入住', '阳光100大湖第  | 3室2厅 | 119平米 | 南 北 | 其他', '高楼层(共18层)2013年建板楼  -  藏龙岛', '163万', '单价13698元/平米')
('https://image1.ljcdn.com/420100-inspection/9b9b6577-d7a0-41c1-a82e-cab2b72775d5.jpg.296x216.jpg', '南车花园 2室2厅 145万', '南车花园  | 2室2厅 | 91.55平米 | 南 | 精装', '高楼层(共33层)板楼  -  文化大道', '145万', '单价15839元/平米')
('https://image1.ljcdn.com/420100-inspection/bc8d69e3-9b16-4e2a-98b2-21d5f2d6168e.jpg.296x216.jpg', '江夏 庙山 梅南山居 精装复式大三房 送大阳台', '梅南山居  | 4室2厅 | 153.4平米 | 南 北 | 精装', '高楼层(共5层)暂无数据  -  庙山', '220万', '单价14342元/平米')
('https://image1.ljcdn.com/420100-inspection/3b8ac713-9dbb-46ec-8240-a008b6671a38.jpg.296x216.jpg', '阳光100大湖第，中高楼层，可以看湖，随时看房', '阳光100大湖第  | 3室2厅 | 106.49平米 | 南 北 | 其他 | 无电梯', '中楼层(共18层)板楼  -  藏龙岛', '145万', '单价13617元/平米')
('https://image1.ljcdn.com/420100-inspection/test-01f5c2f8-f47b-4c82-b484-f1698df9e1a3.png.296x216.jpg', '联投龙湾 清水毛坯 全南两房 满二 随时看房 诚心出售', '联投龙湾一期  | 2室2厅 | 85.87平米 | 南 | 毛坯', '中楼层(共33层)2015年建板楼  -  文化大道', '135万', '单价15722元/平米')
('https://image1.ljcdn.com/420100-inspection/test-45406269-aaf7-4174-a2aa-ede904cf2fe1.png.296x216.jpg', '湖景房，楼层好，南北通透大阳台，精选房，随时可看。', '楚天都市沁园  | 3室2厅 | 137.9平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2017年建板楼  -  江夏其它', '228万', '单价16534元/平米')
('https://image1.ljcdn.com/420100-inspection/ab20ae25-f67f-42f8-858b-0a969b23b6d2.jpg.296x216.jpg', '龙苑澜岸下叠 毛坯 带私人花园 位置幽静', '龙苑澜岸  | 5室2厅 | 190平米 | 南 | 其他', '低楼层(共4层)暂无数据  -  藏龙岛', '320万', '单价16843元/平米')
('https://image1.ljcdn.com/420100-inspection/2d2f642f-0472-4955-abd2-7d11fc8937bc.jpg.296x216.jpg', '宏德嘉园 5室2厅 180万', '宏德嘉园  | 5室2厅 | 188平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  江夏其它', '180万', '单价9575元/平米')
('https://image1.ljcdn.com/420100-inspection/6b871911-aa81-4c0a-b5cd-f83eadc3c377.jpg.296x216.jpg', '精装大四房 南北通透 小区环境优美', '美加湖滨新城一期  | 4室2厅 | 140.7平米 | 南 北 | 精装', '低楼层(共6层)2006年建板楼  -  庙山', '155万', '单价11017元/平米')
('https://image1.ljcdn.com/420100-inspection/ac8f5535-d644-4acc-b4aa-5d8364642167.jpg.296x216.jpg', '巴黎春天 湖景通透大三房  采光视野好。', '巴黎春天  | 3室2厅 | 101.31平米 | 南 北 | 毛坯', '中楼层(共40层)2017年建板塔结合  -  文化大道', '188万', '单价18557元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f6e054ef-852b-4741-8048-b36e2f2db312.png.296x216.jpg', '精装大两房 户型方正 中间楼层 采光好 业主诚心出售', '保利海上五月花一期  | 2室2厅 | 72平米 | 南 | 其他 | 有电梯', '低楼层(共24层)2014年建板楼  -  庙山', '118万', '单价16389元/平米')
